"ProximitytoHolefrom30yards_RANKTHISWEEK_2014","ProximitytoHolefrom30yards_RANKLASTWEEK_2014","ProximitytoHolefrom30yards_PLAYERNAME_2014","ProximitytoHolefrom30yards_ROUNDS_2014","ProximitytoHolefrom30yards_AVGDTP_2014","ProximitytoHolefrom30yards_TOTALDISTANCEFEET_2014","ProximitytoHolefrom30yards_OFSHOTS_2014","ProximitytoHolefrom30yards_SCRAMBLINGRANK_2014","stat_name","year"
90,90,"Jimmy Walker",98,NA,816.5,66,91,"ProximitytoHolefrom30yards",2014
94,94,"Jason Kokrak",65,NA,583.833,47,59,"ProximitytoHolefrom30yards",2014
94,94,"Marc Leishman",81,NA,697.417,56,115,"ProximitytoHolefrom30yards",2014
94,94,"Carl Pettersson",91,NA,808.917,65,113,"ProximitytoHolefrom30yards",2014
94,94,"Ian Poulter",57,NA,409.583,33,98,"ProximitytoHolefrom30yards",2014
98,98,"Ben Curtis",77,NA,722.917,58,126,"ProximitytoHolefrom30yards",2014
98,98,"Ryan Moore",86,NA,610.833,49,103,"ProximitytoHolefrom30yards",2014
98,98,"John Rollins",84,NA,685.75,55,165,"ProximitytoHolefrom30yards",2014
98,98,"YE Yang",79,NA,749.917,60,122,"ProximitytoHolefrom30yards",2014
102,102,"Billy Hurley III",86,NA,617.417,49,26,"ProximitytoHolefrom30yards",2014
102,102,"Michael Thompson",74,NA,604,48,90,"ProximitytoHolefrom30yards",2014
104,104,"Stewart Cink",91,NA,594.75,47,142,"ProximitytoHolefrom30yards",2014
105,105,"Zach Johnson",97,NA,753.167,59,36,"ProximitytoHolefrom30yards",2014
105,105,"Charl Schwartzel",64,NA,650.667,51,21,"ProximitytoHolefrom30yards",2014
105,105,"Vijay Singh",83,NA,750.917,59,73,"ProximitytoHolefrom30yards",2014
105,105,"Heath Slocum",71,NA,534.583,42,24,"ProximitytoHolefrom30yards",2014
109,109,"Kevin Chappell",100,NA,706.833,55,114,"ProximitytoHolefrom30yards",2014
109,109,"Ernie Els",85,NA,901.167,70,26,"ProximitytoHolefrom30yards",2014
109,109,"Dustin Johnson",58,NA,295.75,23,57,"ProximitytoHolefrom30yards",2014
109,109,"Chris Kirk",105,NA,911.833,71,9,"ProximitytoHolefrom30yards",2014
109,109,"Michael Putnam",106,NA,1066.25,83,122,"ProximitytoHolefrom30yards",2014
109,109,"Rory Sabbatini",82,NA,691.833,54,142,"ProximitytoHolefrom30yards",2014
109,109,"John Senden",99,NA,934.667,73,49,"ProximitytoHolefrom30yards",2014
116,116,"Ryo Ishikawa",75,NA,646.583,50,152,"ProximitytoHolefrom30yards",2014
117,117,"DH Lee",54,NA,596.083,46,86,"ProximitytoHolefrom30yards",2014
118,118,"Jeff Maggert",54,NA,456.5,35,93,"ProximitytoHolefrom30yards",2014
118,118,"Andres Romero",81,NA,864.917,66,52,"ProximitytoHolefrom30yards",2014
118,118,"Scott Stallings",77,NA,548.167,42,154,"ProximitytoHolefrom30yards",2014
118,118,"Kevin Streelman",79,NA,718.75,55,155,"ProximitytoHolefrom30yards",2014
122,122,"Jonathan Byrd",76,NA,738.833,56,99,"ProximitytoHolefrom30yards",2014
122,122,"Brendon de Jonge",109,NA,897.25,68,117,"ProximitytoHolefrom30yards",2014
122,122,"Bill Haas",107,NA,919.917,70,43,"ProximitytoHolefrom30yards",2014
122,122,"Kevin Kisner",85,NA,657.583,50,122,"ProximitytoHolefrom30yards",2014
122,122,"Will Ma Kenzie",82,NA,801.333,61,134,"ProximitytoHolefrom30yards",2014
122,122,"Andrew Svoboda",77,NA,789.667,60,77,"ProximitytoHolefrom30yards",2014
128,128,"Erik Compton",88,NA,926.917,70,83,"ProximitytoHolefrom30yards",2014
128,128,"Jeff Overton",80,NA,793.417,60,39,"ProximitytoHolefrom30yards",2014
128,128,"Wes Roach",67,NA,478.333,36,103,"ProximitytoHolefrom30yards",2014
131,131,"Ken Duke",80,NA,652.417,49,109,"ProximitytoHolefrom30yards",2014
131,131,"Ben Martin",80,NA,612.417,46,75,"ProximitytoHolefrom30yards",2014
131,131,"Troy Matteson",62,NA,533.083,40,168,"ProximitytoHolefrom30yards",2014
134,134,"Jhonattan Vegas",77,NA,924.167,69,72,"ProximitytoHolefrom30yards",2014
135,135,"Retief Goosen",94,NA,744.083,55,33,"ProximitytoHolefrom30yards",2014
135,135,"George McNeill",79,NA,838.167,62,97,"ProximitytoHolefrom30yards",2014
135,135,"Bo Van Pelt",83,NA,567.583,42,101,"ProximitytoHolefrom30yards",2014
138,138,"Greg Chalmers",85,NA,909.75,67,65,"ProximitytoHolefrom30yards",2014
138,138,"Rickie Fowler",91,NA,570.917,42,17,"ProximitytoHolefrom30yards",2014
138,138,"William McGirt",96,NA,1017.333,75,79,"ProximitytoHolefrom30yards",2014
138,138,"Kevin Stadler",90,NA,719.25,53,159,"ProximitytoHolefrom30yards",2014
138,138,"Camilo Villegas",95,NA,829.083,61,125,"ProximitytoHolefrom30yards",2014
143,143,"Pat Perez",84,NA,832,61,46,"ProximitytoHolefrom30yards",2014
143,143,"Patrick Reed",92,NA,901.167,66,69,"ProximitytoHolefrom30yards",2014
143,143,"Daniel Summerhays",98,NA,902.083,66,96,"ProximitytoHolefrom30yards",2014
146,146,"DA Points",75,NA,578.75,42,156,"ProximitytoHolefrom30yards",2014
147,147,"Ricky Barnes",92,NA,772.5,56,19,"ProximitytoHolefrom30yards",2014
147,147,"Danny Lee",84,NA,843.5,61,105,"ProximitytoHolefrom30yards",2014
147,147,"Hunter Mahan",88,NA,952.333,69,148,"ProximitytoHolefrom30yards",2014
150,150,"Martin Flores",85,NA,725.083,52,111,"ProximitytoHolefrom30yards",2014
151,151,"Robert Garrigus",80,NA,859.5,61,116,"ProximitytoHolefrom30yards",2014
152,152,"David Toms",64,NA,593.333,42,23,"ProximitytoHolefrom30yards",2014
153,153,"Chesson Hadley",84,NA,660.667,46,153,"ProximitytoHolefrom30yards",2014
153,153,"Josh Teater",90,NA,818.167,57,102,"ProximitytoHolefrom30yards",2014
155,155,"James Hahn",82,NA,677.583,47,145,"ProximitytoHolefrom30yards",2014
155,155,"Brian Stuard",91,NA,764.583,53,41,"ProximitytoHolefrom30yards",2014
155,155,"Kevin Tway",64,NA,561.917,39,162,"ProximitytoHolefrom30yards",2014
158,158,"Chad Campbell",57,NA,609.167,42,51,"ProximitytoHolefrom30yards",2014
158,158,"Tommy Gainey",73,NA,622.417,43,174,"ProximitytoHolefrom30yards",2014
160,160,"Kyle Stanley",87,NA,728.083,50,167,"ProximitytoHolefrom30yards",2014
160,160,"Lee Westwood",57,NA,639.833,44,127,"ProximitytoHolefrom30yards",2014
162,162,"JJ Henry",91,NA,1027,70,121,"ProximitytoHolefrom30yards",2014
163,163,"Jason Bohn",81,NA,756.75,51,131,"ProximitytoHolefrom30yards",2014
164,164,"Brian Harman",111,NA,929.417,62,60,"ProximitytoHolefrom30yards",2014
164,164,"Mark Wilson",69,NA,599.417,40,138,"ProximitytoHolefrom30yards",2014
166,166,"Nicholas Thompson",85,NA,618.917,41,164,"ProximitytoHolefrom30yards",2014
167,167,"Sergio Garcia",61,NA,470.25,31,2,"ProximitytoHolefrom30yards",2014
168,168,"Cameron Tringale",111,NA,1446.417,95,70,"ProximitytoHolefrom30yards",2014
169,169,"Bubba Watson",76,NA,887,58,74,"ProximitytoHolefrom30yards",2014
170,170,"Louis Oosthuizen",50,NA,373.75,24,172,"ProximitytoHolefrom30yards",2014
171,171,"Hudson Swafford",75,NA,564,36,169,"ProximitytoHolefrom30yards",2014
172,172,"Angel Cabrera",69,NA,786.917,50,161,"ProximitytoHolefrom30yards",2014
173,173,"Charlie Beljan",76,NA,594.333,37,162,"ProximitytoHolefrom30yards",2014
174,174,"Jim Herman",62,NA,475.333,29,149,"ProximitytoHolefrom30yards",2014
174,174,"Johnson Wagner",69,NA,819,50,92,"ProximitytoHolefrom30yards",2014
176,176,"Brooks Koepka",56,NA,498.75,30,108,"ProximitytoHolefrom30yards",2014
177,177,"Justin Hicks",103,NA,957.083,56,146,"ProximitytoHolefrom30yards",2014
