"Approach250275yardsRTP_RANKTHISWEEK_2013","Approach250275yardsRTP_RANKLASTWEEK_2013","Approach250275yardsRTP_PLAYERNAME_2013","Approach250275yardsRTP_ROUNDS_2013","Approach250275yardsRTP_AVGRTP_2013","stat_name","year"
30,30,"Graham DeLaet",94,-0.679,"Approach250275yardsRTP",2013
31,31,"John Huh",88,-0.677,"Approach250275yardsRTP",2013
31,31,"Daniel Summerhays",83,-0.677,"Approach250275yardsRTP",2013
33,33,"Jim Furyk",80,-0.667,"Approach250275yardsRTP",2013
33,33,"James Hahn",78,-0.667,"Approach250275yardsRTP",2013
33,33,"Russell Henley",80,-0.667,"Approach250275yardsRTP",2013
33,33,"Doug LaBelle II",72,-0.667,"Approach250275yardsRTP",2013
33,33,"Phil Mickelson",78,-0.667,"Approach250275yardsRTP",2013
33,33,"Boo Weekley",100,-0.667,"Approach250275yardsRTP",2013
33,33,"Tiger Woods",61,-0.667,"Approach250275yardsRTP",2013
40,40,"Gary Woodland",94,-0.655,"Approach250275yardsRTP",2013
41,41,"Brendon de Jonge",110,-0.651,"Approach250275yardsRTP",2013
42,42,"David Hearn",88,-0.65,"Approach250275yardsRTP",2013
42,42,"Kevin Stadler",83,-0.65,"Approach250275yardsRTP",2013
44,44,"Billy Horschel",96,-0.645,"Approach250275yardsRTP",2013
44,44,"Marc Leishman",77,-0.645,"Approach250275yardsRTP",2013
44,44,"John Merrick",79,-0.645,"Approach250275yardsRTP",2013
47,47,"Ryan Moore",72,-0.64,"Approach250275yardsRTP",2013
47,47,"Rory Sabbatini",86,-0.64,"Approach250275yardsRTP",2013
49,49,"Bob Estes",66,-0.636,"Approach250275yardsRTP",2013
49,49,"Mark Wilson",56,-0.636,"Approach250275yardsRTP",2013
51,51,"Jonas Blixt",76,-0.633,"Approach250275yardsRTP",2013
52,52,"Vaughn Taylor",50,-0.632,"Approach250275yardsRTP",2013
53,53,"KJ Choi",85,-0.625,"Approach250275yardsRTP",2013
54,54,"Cameron Tringale",80,-0.621,"Approach250275yardsRTP",2013
55,55,"Robert Karlsson",56,-0.619,"Approach250275yardsRTP",2013
56,56,"Tom Gillis",69,-0.611,"Approach250275yardsRTP",2013
56,56,"Adam Scott",61,-0.611,"Approach250275yardsRTP",2013
58,58,"Ben Kohles",75,-0.609,"Approach250275yardsRTP",2013
59,59,"Rickie Fowler",75,-0.6,"Approach250275yardsRTP",2013
59,59,"Ted Potter Jr",65,-0.6,"Approach250275yardsRTP",2013
59,59,"Jimmy Walker",84,-0.6,"Approach250275yardsRTP",2013
59,59,"Lee Westwood",70,-0.6,"Approach250275yardsRTP",2013
63,63,"DA Points",87,-0.594,"Approach250275yardsRTP",2013
64,64,"Greg Owen",73,-0.593,"Approach250275yardsRTP",2013
64,64,"John Rollins",77,-0.593,"Approach250275yardsRTP",2013
66,66,"Ben Crane",62,-0.588,"Approach250275yardsRTP",2013
66,66,"Kevin Streelman",86,-0.588,"Approach250275yardsRTP",2013
68,68,"Sangmoon Bae",83,-0.583,"Approach250275yardsRTP",2013
69,69,"JJ Henry",83,-0.579,"Approach250275yardsRTP",2013
69,69,"Shawn Stefani",63,-0.579,"Approach250275yardsRTP",2013
69,69,"Charlie Wi",75,-0.579,"Approach250275yardsRTP",2013
72,72,"Nick Watney",88,-0.576,"Approach250275yardsRTP",2013
73,73,"Greg Chalmers",77,-0.571,"Approach250275yardsRTP",2013
73,73,"Charley Hoffman",84,-0.571,"Approach250275yardsRTP",2013
73,73,"Jerry Kelly",75,-0.571,"Approach250275yardsRTP",2013
73,73,"Colt Knost",69,-0.571,"Approach250275yardsRTP",2013
73,73,"Justin Leonard",86,-0.571,"Approach250275yardsRTP",2013
73,73,"Bryce Molder",82,-0.571,"Approach250275yardsRTP",2013
79,79,"Ken Duke",87,-0.565,"Approach250275yardsRTP",2013
79,79,"Jason Kokrak",78,-0.565,"Approach250275yardsRTP",2013
81,81,"Brian Davis",91,-0.563,"Approach250275yardsRTP",2013
81,81,"Tag Ridings",69,-0.563,"Approach250275yardsRTP",2013
83,83,"Erik Compton",74,-0.556,"Approach250275yardsRTP",2013
83,83,"Trevor Immelman",73,-0.556,"Approach250275yardsRTP",2013
83,83,"Charl Schwartzel",69,-0.556,"Approach250275yardsRTP",2013
83,83,"Brendan Steele",86,-0.556,"Approach250275yardsRTP",2013
83,83,"Chris Stroud",88,-0.556,"Approach250275yardsRTP",2013
88,88,"Martin Flores",83,-0.552,"Approach250275yardsRTP",2013
89,89,"Sean OHair",56,-0.55,"Approach250275yardsRTP",2013
90,90,"Jordan Spieth",82,-0.548,"Approach250275yardsRTP",2013
91,91,"Harris English",95,-0.545,"Approach250275yardsRTP",2013
91,91,"Tim Herron",45,-0.545,"Approach250275yardsRTP",2013
91,91,"Vijay Singh",61,-0.545,"Approach250275yardsRTP",2013
91,91,"Darron Stiles",51,-0.545,"Approach250275yardsRTP",2013
95,95,"Will Claxton",67,-0.542,"Approach250275yardsRTP",2013
95,95,"Richard Lee",81,-0.542,"Approach250275yardsRTP",2013
97,97,"Brandt Jobe",62,-0.533,"Approach250275yardsRTP",2013
97,97,"David Mathis",71,-0.533,"Approach250275yardsRTP",2013
99,99,"Bill Haas",85,-0.531,"Approach250275yardsRTP",2013
100,100,"Bud Cauley",67,-0.526,"Approach250275yardsRTP",2013
100,100,"Martin Laird",68,-0.526,"Approach250275yardsRTP",2013
100,100,"Carl Pettersson",82,-0.526,"Approach250275yardsRTP",2013
100,100,"Brandt Snedeker",79,-0.526,"Approach250275yardsRTP",2013
100,100,"Brian Stuard",78,-0.526,"Approach250275yardsRTP",2013
100,100,"Camilo Villegas",79,-0.526,"Approach250275yardsRTP",2013
106,106,"Bo Van Pelt",72,-0.522,"Approach250275yardsRTP",2013
107,107,"Angel Cabrera",73,-0.52,"Approach250275yardsRTP",2013
107,107,"Luke Guthrie",82,-0.52,"Approach250275yardsRTP",2013
109,109,"Brian Harman",89,-0.515,"Approach250275yardsRTP",2013
110,110,"Scott Brown",65,-0.5,"Approach250275yardsRTP",2013
110,110,"James Driscoll",76,-0.5,"Approach250275yardsRTP",2013
110,110,"Derek Ernst",58,-0.5,"Approach250275yardsRTP",2013
110,110,"Ryo Ishikawa",72,-0.5,"Approach250275yardsRTP",2013
110,110,"Dustin Johnson",71,-0.5,"Approach250275yardsRTP",2013
110,110,"Rory McIlroy",56,-0.5,"Approach250275yardsRTP",2013
110,110,"Alistair Presnell",59,-0.5,"Approach250275yardsRTP",2013
110,110,"Justin Rose",62,-0.5,"Approach250275yardsRTP",2013
110,110,"Webb Simpson",92,-0.5,"Approach250275yardsRTP",2013
110,110,"Josh Teater",86,-0.5,"Approach250275yardsRTP",2013
110,110,"Aaron Watkins",46,-0.5,"Approach250275yardsRTP",2013
110,110,"Bubba Watson",76,-0.5,"Approach250275yardsRTP",2013
122,122,"Matt Every",89,-0.485,"Approach250275yardsRTP",2013
123,123,"Jim Herman",59,-0.48,"Approach250275yardsRTP",2013
124,124,"Steven Bowditch",67,-0.478,"Approach250275yardsRTP",2013
125,125,"Zach Johnson",84,-0.474,"Approach250275yardsRTP",2013
126,126,"Hunter Mahan",91,-0.472,"Approach250275yardsRTP",2013
127,127,"Matt Kuchar",93,-0.469,"Approach250275yardsRTP",2013
128,128,"Kyle Stanley",71,-0.467,"Approach250275yardsRTP",2013
129,129,"Pat Perez",69,-0.45,"Approach250275yardsRTP",2013
130,130,"Henrik Norlander",70,-0.444,"Approach250275yardsRTP",2013
131,131,"Charles Howell III",87,-0.441,"Approach250275yardsRTP",2013
132,132,"Fabian Gomez",65,-0.438,"Approach250275yardsRTP",2013
132,132,"Casey Wittenberg",72,-0.438,"Approach250275yardsRTP",2013
134,134,"Jeff Overton",78,-0.435,"Approach250275yardsRTP",2013
135,135,"Morgan Hoffmann",64,-0.429,"Approach250275yardsRTP",2013
135,135,"Luke List",65,-0.429,"Approach250275yardsRTP",2013
137,137,"Brian Gay",79,-0.417,"Approach250275yardsRTP",2013
137,137,"Rod Pampling",46,-0.417,"Approach250275yardsRTP",2013
139,139,"Tim Clark",64,-0.412,"Approach250275yardsRTP",2013
139,139,"Lucas Glover",65,-0.412,"Approach250275yardsRTP",2013
139,139,"Eric Meierdierks",48,-0.412,"Approach250275yardsRTP",2013
142,142,"Johnson Wagner",64,-0.409,"Approach250275yardsRTP",2013
143,143,"Justin Hicks",79,-0.407,"Approach250275yardsRTP",2013
144,144,"Michael Bradley",56,-0.4,"Approach250275yardsRTP",2013
145,145,"Scott Langley",79,-0.389,"Approach250275yardsRTP",2013
145,145,"Jeff Maggert",63,-0.389,"Approach250275yardsRTP",2013
145,145,"Troy Matteson",68,-0.389,"Approach250275yardsRTP",2013
145,145,"John Senden",79,-0.389,"Approach250275yardsRTP",2013
149,149,"Mike Weir",60,-0.385,"Approach250275yardsRTP",2013
150,150,"Andres Romero",63,-0.381,"Approach250275yardsRTP",2013
151,151,"Charlie Beljan",62,-0.375,"Approach250275yardsRTP",2013
152,152,"Robert Allenby",58,-0.368,"Approach250275yardsRTP",2013
152,152,"Ricky Barnes",74,-0.368,"Approach250275yardsRTP",2013
154,154,"Stuart Appleby",88,-0.364,"Approach250275yardsRTP",2013
155,155,"Justin Bolli",59,-0.357,"Approach250275yardsRTP",2013
155,155,"Bobby Gates",49,-0.357,"Approach250275yardsRTP",2013
157,157,"Scott Gardiner",61,-0.353,"Approach250275yardsRTP",2013
158,158,"Stephen Ames",49,-0.333,"Approach250275yardsRTP",2013
158,158,"Freddie Jacobson",63,-0.333,"Approach250275yardsRTP",2013
158,158,"Seung Yul Noh",71,-0.333,"Approach250275yardsRTP",2013
161,161,"Jason Dufner",78,-0.321,"Approach250275yardsRTP",2013
162,162,"Dicky Pride",71,-0.32,"Approach250275yardsRTP",2013
162,162,"Scott Stallings",79,-0.32,"Approach250275yardsRTP",2013
164,164,"Padraig Harrington",52,-0.308,"Approach250275yardsRTP",2013
165,165,"Scott Piercy",78,-0.292,"Approach250275yardsRTP",2013
166,166,"Lee Williams",62,-0.286,"Approach250275yardsRTP",2013
167,167,"Aaron Baddeley",68,-0.278,"Approach250275yardsRTP",2013
168,168,"Brad Fritsch",81,-0.269,"Approach250275yardsRTP",2013
169,169,"David Lingmerth",68,-0.267,"Approach250275yardsRTP",2013
169,169,"Geoff Ogilvy",57,-0.267,"Approach250275yardsRTP",2013
171,171,"Cameron Percy",68,-0.263,"Approach250275yardsRTP",2013
172,172,"Nicolas Colsaerts",50,-0.25,"Approach250275yardsRTP",2013
172,172,"Ian Poulter",59,-0.25,"Approach250275yardsRTP",2013
172,172,"Robert Streb",75,-0.25,"Approach250275yardsRTP",2013
175,175,"Ben Curtis",59,-0.188,"Approach250275yardsRTP",2013
176,176,"Tommy Gainey",84,-0.16,"Approach250275yardsRTP",2013
177,177,"Nicholas Thompson",99,-0.138,"Approach250275yardsRTP",2013
178,178,"Chez Reavie",72,-0.067,"Approach250275yardsRTP",2013
179,179,"David Toms",49,0.1,"Approach250275yardsRTP",2013
180,180,"Robert Garrigus",69,0.231,"Approach250275yardsRTP",2013
