"BounceBack_RANKTHISWEEK_2006","BounceBack_RANKLASTWEEK_2006","BounceBack_PLAYERNAME_2006","BounceBack_ROUNDS_2006","BounceBack_Pct_2006","stat_name","year"
48,48,"Bo Van Pelt",102,21.4,"BounceBack",2006
49,49,"Justin Rose",98,21.31,"BounceBack",2006
49,49,"Kevin Sutherland",100,21.31,"BounceBack",2006
51,51,"Richard Johnson",94,21.25,"BounceBack",2006
52,52,"Will Ma Kenzie",91,21.19,"BounceBack",2006
53,53,"Bob May",65,21.18,"BounceBack",2006
54,54,"Charley Hoffman",100,21.11,"BounceBack",2006
55,55,"Jeff Overton",95,21.07,"BounceBack",2006
56,56,"Robert Gamez",94,21.02,"BounceBack",2006
57,57,"Freddie Jacobson",56,20.99,"BounceBack",2006
58,58,"Stephen Ames",63,20.96,"BounceBack",2006
58,58,"John Huston",74,20.96,"BounceBack",2006
60,60,"Wes Short Jr",96,20.95,"BounceBack",2006
61,61,"Omar Uresti",61,20.92,"BounceBack",2006
62,62,"Bart Bryant",87,20.85,"BounceBack",2006
63,63,"Shaun Micheel",96,20.82,"BounceBack",2006
64,64,"JL Lewis",57,20.79,"BounceBack",2006
65,65,"Greg Owen",79,20.73,"BounceBack",2006
66,66,"Ernie Els",69,20.67,"BounceBack",2006
67,67,"Joe Ogilvie",95,20.63,"BounceBack",2006
68,68,"Shane Bertsch",104,20.52,"BounceBack",2006
69,69,"Charles Howell III",96,20.44,"BounceBack",2006
70,70,"Lucas Glover",105,20.42,"BounceBack",2006
71,71,"Steve Flesch",119,20.4,"BounceBack",2006
72,72,"Marco Dawson",87,20.32,"BounceBack",2006
72,72,"Ryan Moore",68,20.32,"BounceBack",2006
74,74,"John Rollins",93,20.28,"BounceBack",2006
75,75,"Ryan Palmer",101,20.27,"BounceBack",2006
76,76,"Michael Connell",51,20.22,"BounceBack",2006
76,76,"John Daly",51,20.22,"BounceBack",2006
78,78,"Rich Beem",85,20.16,"BounceBack",2006
79,79,"Henrik Bjornstad",97,20.14,"BounceBack",2006
80,80,"Mike Sposa",68,20.1,"BounceBack",2006
81,81,"Robert Allenby",79,20.09,"BounceBack",2006
82,82,"JB Holmes",81,20.08,"BounceBack",2006
82,82,"Rod Pampling",89,20.08,"BounceBack",2006
82,82,"Brett Quigley",109,20.08,"BounceBack",2006
85,85,"Fred Funk",106,20.07,"BounceBack",2006
86,86,"Arron Oberholser",82,20,"BounceBack",2006
86,86,"Pat Perez",50,20,"BounceBack",2006
88,88,"Brian Gay",107,19.92,"BounceBack",2006
89,89,"Trevor Immelman",86,19.91,"BounceBack",2006
90,90,"Tommy Armour III",65,19.9,"BounceBack",2006
91,91,"Rory Sabbatini",84,19.83,"BounceBack",2006
92,92,"Bill Haas",99,19.78,"BounceBack",2006
93,93,"Shigeki Maruyama",94,19.77,"BounceBack",2006
94,94,"Chris Smith",67,19.71,"BounceBack",2006
95,95,"Chris Couch",75,19.69,"BounceBack",2006
96,96,"David Branshaw",98,19.67,"BounceBack",2006
97,97,"Greg Chalmers",71,19.64,"BounceBack",2006
98,98,"Brent Geiberger",99,19.62,"BounceBack",2006
98,98,"Brandt Jobe",91,19.62,"BounceBack",2006
100,100,"Ben Crane",85,19.59,"BounceBack",2006
101,101,"Scott Verplank",88,19.55,"BounceBack",2006
102,102,"Mark Wilson",79,19.5,"BounceBack",2006
103,103,"Jerry Kelly",100,19.47,"BounceBack",2006
104,104,"Jason Gore",86,19.45,"BounceBack",2006
105,105,"Carlos Franco",86,19.44,"BounceBack",2006
106,106,"Chad Campbell",91,19.43,"BounceBack",2006
106,106,"Ian Leggatt",80,19.43,"BounceBack",2006
108,108,"Adam Scott",70,19.35,"BounceBack",2006
109,109,"Peter Lonard",77,19.33,"BounceBack",2006
110,110,"Aaron Baddeley",78,19.3,"BounceBack",2006
111,111,"Brian Bateman",69,19.29,"BounceBack",2006
112,112,"Eric Axley",91,19.28,"BounceBack",2006
113,113,"Jose Maria Olazabal",62,19.25,"BounceBack",2006
114,114,"David Howell",52,19.21,"BounceBack",2006
115,115,"Craig Barlow",77,19.2,"BounceBack",2006
116,116,"Duffy Waldorf",96,19.14,"BounceBack",2006
117,117,"Tag Ridings",103,19.12,"BounceBack",2006
118,118,"Roger Tambellini",64,19.03,"BounceBack",2006
119,119,"Danny Ellis",68,18.95,"BounceBack",2006
120,120,"Justin Leonard",83,18.94,"BounceBack",2006
121,121,"Zach Johnson",98,18.91,"BounceBack",2006
122,122,"Hunter Mahan",98,18.82,"BounceBack",2006
123,123,"Tim Clark",80,18.81,"BounceBack",2006
124,124,"Brad Faxon",78,18.8,"BounceBack",2006
125,125,"Tjaart van der Walt",60,18.71,"BounceBack",2006
126,126,"John Cook",67,18.68,"BounceBack",2006
127,127,"Kent Jones",103,18.63,"BounceBack",2006
128,128,"Jeff Gove",91,18.6,"BounceBack",2006
129,129,"Kirk Triplett",58,18.56,"BounceBack",2006
130,130,"DA Points",82,18.5,"BounceBack",2006
131,131,"Stewart Cink",93,18.49,"BounceBack",2006
132,132,"Skip Kendall",72,18.46,"BounceBack",2006
133,133,"Ron Whittaker",81,18.45,"BounceBack",2006
134,134,"Billy Andrade",78,18.36,"BounceBack",2006
134,134,"Matt Hansen",68,18.36,"BounceBack",2006
136,136,"Arjun Atwal",97,18.21,"BounceBack",2006
137,137,"David McKenzie",82,18.1,"BounceBack",2006
138,138,"Jon Mills",68,18.01,"BounceBack",2006
139,139,"Jeff Maggert",81,17.97,"BounceBack",2006
140,140,"Michael Allen",84,17.96,"BounceBack",2006
141,141,"Lee Janzen",79,17.95,"BounceBack",2006
142,142,"Daisuke Maruyama",83,17.78,"BounceBack",2006
143,143,"Steve Stricker",64,17.74,"BounceBack",2006
144,144,"Jeff Brehaut",100,17.73,"BounceBack",2006
145,145,"Kenny Perry",73,17.67,"BounceBack",2006
146,146,"Joey Sindelar",90,17.65,"BounceBack",2006
147,147,"Kris Cox",83,17.57,"BounceBack",2006
148,148,"Nicholas Thompson",96,17.52,"BounceBack",2006
149,149,"Len Mattiace",59,17.39,"BounceBack",2006
150,150,"Stuart Appleby",83,17.35,"BounceBack",2006
151,151,"Bob Tway",81,17.28,"BounceBack",2006
152,152,"James Driscoll",80,17.25,"BounceBack",2006
153,153,"Vance Veazey",59,17.24,"BounceBack",2006
154,154,"Jimmy Walker",60,17.2,"BounceBack",2006
155,155,"Bob Estes",85,17.18,"BounceBack",2006
156,156,"Alex Cejka",93,17.05,"BounceBack",2006
157,157,"KJ Choi",93,17.01,"BounceBack",2006
158,158,"John Engler Jr",69,16.95,"BounceBack",2006
159,159,"Joe Durant",101,16.91,"BounceBack",2006
160,160,"Doug Barron",74,16.89,"BounceBack",2006
161,161,"Jerry Smith",94,16.86,"BounceBack",2006
162,162,"Mark Calcavecchia",94,16.83,"BounceBack",2006
162,162,"Paul Goydos",72,16.83,"BounceBack",2006
164,164,"Mathew Goggin",72,16.82,"BounceBack",2006
165,165,"Alex Aragon",63,16.8,"BounceBack",2006
166,166,"Larry Mize",53,16.79,"BounceBack",2006
167,167,"Jason Schultz",77,16.67,"BounceBack",2006
168,168,"Tom Lehman",70,16.48,"BounceBack",2006
169,169,"Scott Gutschewski",53,16.46,"BounceBack",2006
169,169,"Mark OMeara",52,16.46,"BounceBack",2006
171,171,"Heath Slocum",96,16.28,"BounceBack",2006
172,172,"Charles Warren",93,16.26,"BounceBack",2006
173,173,"Hidemichi Tanaka",74,16.09,"BounceBack",2006
174,174,"Stephen Leaney",84,16.02,"BounceBack",2006
175,175,"Steve Elkington",52,15.97,"BounceBack",2006
176,176,"Steve Lowery",99,15.94,"BounceBack",2006
177,177,"Patrick Sheehan",104,15.85,"BounceBack",2006
178,178,"Ryan Hietala",61,15.81,"BounceBack",2006
179,179,"David Duval",71,15.79,"BounceBack",2006
180,180,"Fred Couples",52,15.76,"BounceBack",2006
181,181,"Chris Riley",86,15.57,"BounceBack",2006
182,182,"Paul Azinger",87,15.52,"BounceBack",2006
183,183,"Paul Stankowski",70,15.5,"BounceBack",2006
184,184,"Greg Kraft",79,15.49,"BounceBack",2006
185,185,"DJ Trahan",92,15.3,"BounceBack",2006
186,186,"Mark Brooks",90,15.27,"BounceBack",2006
187,187,"Troy Matteson",101,15.12,"BounceBack",2006
188,188,"Thomas Levet",53,14.84,"BounceBack",2006
188,188,"Jeff Sluman",101,14.84,"BounceBack",2006
190,190,"Ben Curtis",86,14.46,"BounceBack",2006
191,191,"Todd Hamilton",72,14.29,"BounceBack",2006
192,192,"Steve Jones",83,14.18,"BounceBack",2006
193,193,"Tim Petrovic",95,14.08,"BounceBack",2006
194,194,"Tim Herron",82,14.02,"BounceBack",2006
195,195,"Billy Mayfair",94,13.15,"BounceBack",2006
196,196,"Corey Pavin",74,12.29,"BounceBack",2006
