"TenthTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2011","TenthTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2011","TenthTeeEarlyRound1ScoringAverage_PLAYERNAME_2011","TenthTeeEarlyRound1ScoringAverage__2011","TenthTeeEarlyRound1ScoringAverage_AVG_2011","TenthTeeEarlyRound1ScoringAverage_TOTALSTROKES_2011","TenthTeeEarlyRound1ScoringAverage_TOTALROUNDS_2011","stat_name","year"
1,1,"DA Points",NA,67.33,202,3,"TenthTeeEarlyRound1ScoringAverage",2011
2,2,"Lee Janzen",NA,67.5,270,4,"TenthTeeEarlyRound1ScoringAverage",2011
3,3,"Rod Pampling",NA,67.6,338,5,"TenthTeeEarlyRound1ScoringAverage",2011
4,4,"Retief Goosen",NA,68,204,3,"TenthTeeEarlyRound1ScoringAverage",2011
4,4,"Nick Watney",NA,68,748,11,"TenthTeeEarlyRound1ScoringAverage",2011
6,6,"Rickie Fowler",NA,68.2,341,5,"TenthTeeEarlyRound1ScoringAverage",2011
7,7,"Webb Simpson",NA,68.27,751,11,"TenthTeeEarlyRound1ScoringAverage",2011
8,8,"Martin Laird",NA,68.33,205,3,"TenthTeeEarlyRound1ScoringAverage",2011
8,8,"Brendan Steele",NA,68.33,410,6,"TenthTeeEarlyRound1ScoringAverage",2011
8,8,"Will Strickler",NA,68.33,205,3,"TenthTeeEarlyRound1ScoringAverage",2011
11,11,"Vaughn Taylor",NA,68.38,547,8,"TenthTeeEarlyRound1ScoringAverage",2011
12,12,"Mark Wilson",NA,68.43,479,7,"TenthTeeEarlyRound1ScoringAverage",2011
13,13,"Ben Crane",NA,68.5,137,2,"TenthTeeEarlyRound1ScoringAverage",2011
13,13,"Jason Dufner",NA,68.5,274,4,"TenthTeeEarlyRound1ScoringAverage",2011
13,13,"Steve Stricker",NA,68.5,411,6,"TenthTeeEarlyRound1ScoringAverage",2011
16,16,"Alex Cejka",NA,68.75,275,4,"TenthTeeEarlyRound1ScoringAverage",2011
17,17,"Brendon de Jonge",NA,69,414,6,"TenthTeeEarlyRound1ScoringAverage",2011
17,17,"Davis Love III",NA,69,414,6,"TenthTeeEarlyRound1ScoringAverage",2011
17,17,"Rory Sabbatini",NA,69,345,5,"TenthTeeEarlyRound1ScoringAverage",2011
17,17,"Kyle Stanley",NA,69,414,6,"TenthTeeEarlyRound1ScoringAverage",2011
17,17,"David Toms",NA,69,345,5,"TenthTeeEarlyRound1ScoringAverage",2011
17,17,"Gary Woodland",NA,69,414,6,"TenthTeeEarlyRound1ScoringAverage",2011
23,23,"Troy Matteson",NA,69.17,415,6,"TenthTeeEarlyRound1ScoringAverage",2011
24,24,"Billy Mayfair",NA,69.2,346,5,"TenthTeeEarlyRound1ScoringAverage",2011
25,25,"Briny Baird",NA,69.25,277,4,"TenthTeeEarlyRound1ScoringAverage",2011
25,25,"Tom Gillis",NA,69.25,277,4,"TenthTeeEarlyRound1ScoringAverage",2011
25,25,"Jeff Overton",NA,69.25,554,8,"TenthTeeEarlyRound1ScoringAverage",2011
28,28,"Matt Jones",NA,69.33,208,3,"TenthTeeEarlyRound1ScoringAverage",2011
28,28,"Dean Wilson",NA,69.33,416,6,"TenthTeeEarlyRound1ScoringAverage",2011
30,30,"John Rollins",NA,69.4,347,5,"TenthTeeEarlyRound1ScoringAverage",2011
31,31,"Robert Allenby",NA,69.5,278,4,"TenthTeeEarlyRound1ScoringAverage",2011
31,31,"Michael Bradley",NA,69.5,139,2,"TenthTeeEarlyRound1ScoringAverage",2011
31,31,"Jason Day",NA,69.5,417,6,"TenthTeeEarlyRound1ScoringAverage",2011
31,31,"Robert Garrigus",NA,69.5,139,2,"TenthTeeEarlyRound1ScoringAverage",2011
31,31,"John Merrick",NA,69.5,417,6,"TenthTeeEarlyRound1ScoringAverage",2011
31,31,"Jimmy Walker",NA,69.5,278,4,"TenthTeeEarlyRound1ScoringAverage",2011
37,37,"Charles Howell III",NA,69.6,348,5,"TenthTeeEarlyRound1ScoringAverage",2011
38,38,"Luke Donald",NA,69.63,557,8,"TenthTeeEarlyRound1ScoringAverage",2011
38,38,"Charley Hoffman",NA,69.63,557,8,"TenthTeeEarlyRound1ScoringAverage",2011
40,40,"Spencer Levin",NA,69.67,418,6,"TenthTeeEarlyRound1ScoringAverage",2011
41,41,"Woody Austin",NA,69.8,349,5,"TenthTeeEarlyRound1ScoringAverage",2011
41,41,"Chris Couch",NA,69.8,349,5,"TenthTeeEarlyRound1ScoringAverage",2011
41,41,"Zach Johnson",NA,69.8,349,5,"TenthTeeEarlyRound1ScoringAverage",2011
41,41,"Scott McCarron",NA,69.8,349,5,"TenthTeeEarlyRound1ScoringAverage",2011
45,45,"Kris Blanks",NA,69.86,489,7,"TenthTeeEarlyRound1ScoringAverage",2011
46,46,"Padraig Harrington",NA,69.89,629,9,"TenthTeeEarlyRound1ScoringAverage",2011
47,47,"Chad Campbell",NA,70,490,7,"TenthTeeEarlyRound1ScoringAverage",2011
47,47,"Jim Furyk",NA,70,490,7,"TenthTeeEarlyRound1ScoringAverage",2011
47,47,"Nathan Green",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2011
47,47,"Hunter Haas",NA,70,420,6,"TenthTeeEarlyRound1ScoringAverage",2011
47,47,"JJ Henry",NA,70,630,9,"TenthTeeEarlyRound1ScoringAverage",2011
47,47,"Dustin Johnson",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2011
47,47,"Phil Mickelson",NA,70,490,7,"TenthTeeEarlyRound1ScoringAverage",2011
47,47,"Nate Smith",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2011
47,47,"Jhonattan Vegas",NA,70,560,8,"TenthTeeEarlyRound1ScoringAverage",2011
47,47,"YE Yang",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2011
57,57,"Adam Scott",NA,70.14,491,7,"TenthTeeEarlyRound1ScoringAverage",2011
58,58,"Jonathan Byrd",NA,70.17,421,6,"TenthTeeEarlyRound1ScoringAverage",2011
58,58,"Bill Haas",NA,70.17,421,6,"TenthTeeEarlyRound1ScoringAverage",2011
60,60,"Lucas Glover",NA,70.25,281,4,"TenthTeeEarlyRound1ScoringAverage",2011
60,60,"Hunter Mahan",NA,70.25,562,8,"TenthTeeEarlyRound1ScoringAverage",2011
60,60,"David Mathis",NA,70.25,281,4,"TenthTeeEarlyRound1ScoringAverage",2011
63,63,"John Senden",NA,70.29,492,7,"TenthTeeEarlyRound1ScoringAverage",2011
64,64,"Ricky Barnes",NA,70.33,633,9,"TenthTeeEarlyRound1ScoringAverage",2011
64,64,"Greg Chalmers",NA,70.33,422,6,"TenthTeeEarlyRound1ScoringAverage",2011
66,66,"Carl Pettersson",NA,70.4,352,5,"TenthTeeEarlyRound1ScoringAverage",2011
67,67,"William McGirt",NA,70.42,845,12,"TenthTeeEarlyRound1ScoringAverage",2011
68,68,"Jason Bohn",NA,70.43,493,7,"TenthTeeEarlyRound1ScoringAverage",2011
68,68,"Paul Goydos",NA,70.43,493,7,"TenthTeeEarlyRound1ScoringAverage",2011
70,70,"KJ Choi",NA,70.5,564,8,"TenthTeeEarlyRound1ScoringAverage",2011
70,70,"Stewart Cink",NA,70.5,423,6,"TenthTeeEarlyRound1ScoringAverage",2011
70,70,"James Driscoll",NA,70.5,705,10,"TenthTeeEarlyRound1ScoringAverage",2011
70,70,"Bio Kim",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2011
70,70,"Kevin Streelman",NA,70.5,282,4,"TenthTeeEarlyRound1ScoringAverage",2011
75,75,"David Hearn",NA,70.54,917,13,"TenthTeeEarlyRound1ScoringAverage",2011
76,76,"Tommy Gainey",NA,70.55,776,11,"TenthTeeEarlyRound1ScoringAverage",2011
77,77,"Joe Ogilvie",NA,70.56,635,9,"TenthTeeEarlyRound1ScoringAverage",2011
78,78,"Fabian Gomez",NA,70.6,353,5,"TenthTeeEarlyRound1ScoringAverage",2011
78,78,"Ben Martin",NA,70.6,353,5,"TenthTeeEarlyRound1ScoringAverage",2011
80,80,"Tim Herron",NA,70.63,565,8,"TenthTeeEarlyRound1ScoringAverage",2011
80,80,"Kent Jones",NA,70.63,565,8,"TenthTeeEarlyRound1ScoringAverage",2011
82,82,"Jerry Kelly",NA,70.67,424,6,"TenthTeeEarlyRound1ScoringAverage",2011
82,82,"Chris Riley",NA,70.67,424,6,"TenthTeeEarlyRound1ScoringAverage",2011
82,82,"DJ Trahan",NA,70.67,212,3,"TenthTeeEarlyRound1ScoringAverage",2011
85,85,"Justin Leonard",NA,70.75,566,8,"TenthTeeEarlyRound1ScoringAverage",2011
85,85,"Chez Reavie",NA,70.75,566,8,"TenthTeeEarlyRound1ScoringAverage",2011
