"Last5EventsAccuracy_RANKTHISWEEK_2015","Last5EventsAccuracy_RANKLASTWEEK_2015","Last5EventsAccuracy_PLAYERNAME_2015","Last5EventsAccuracy_EVENTS_2015","Last5EventsAccuracy_RATING_2015","stat_name","year"
81,81,"Andres Gonzales",1,7.2,"Last5EventsAccuracy",2015
81,81,"Luke Guthrie",2,7.2,"Last5EventsAccuracy",2015
81,81,"David Hearn",3,7.2,"Last5EventsAccuracy",2015
81,81,"JJ Henry",2,7.2,"Last5EventsAccuracy",2015
81,81,"Chris Kirk",3,7.2,"Last5EventsAccuracy",2015
81,81,"Kevin Kisner",4,7.2,"Last5EventsAccuracy",2015
81,81,"Anirban Lahiri",2,7.2,"Last5EventsAccuracy",2015
81,81,"Spencer Levin",3,7.2,"Last5EventsAccuracy",2015
81,81,"Greg Owen",2,7.2,"Last5EventsAccuracy",2015
81,81,"John Peterson",2,7.2,"Last5EventsAccuracy",2015
81,81,"Alexandre Rocha",1,7.2,"Last5EventsAccuracy",2015
81,81,"Brendan Steele",3,7.2,"Last5EventsAccuracy",2015
81,81,"Justin Thomas",5,7.2,"Last5EventsAccuracy",2015
81,81,"Cameron Wilson",1,7.2,"Last5EventsAccuracy",2015
81,81,"YE Yang",2,7.2,"Last5EventsAccuracy",2015
96,96,"Keegan Bradley",4,7.1,"Last5EventsAccuracy",2015
96,96,"Jason Day",5,7.1,"Last5EventsAccuracy",2015
96,96,"Jason Dufner",4,7.1,"Last5EventsAccuracy",2015
96,96,"Stephen Gallacher",1,7.1,"Last5EventsAccuracy",2015
96,96,"Billy Horschel",3,7.1,"Last5EventsAccuracy",2015
96,96,"Smylie Kaufman",1,7.1,"Last5EventsAccuracy",2015
96,96,"Martin Kaymer",3,7.1,"Last5EventsAccuracy",2015
96,96,"Hyung Sung Kim",1,7.1,"Last5EventsAccuracy",2015
96,96,"Marc Leishman",1,7.1,"Last5EventsAccuracy",2015
96,96,"William McGirt",4,7.1,"Last5EventsAccuracy",2015
96,96,"John Merrick",2,7.1,"Last5EventsAccuracy",2015
96,96,"Carl Pettersson",4,7.1,"Last5EventsAccuracy",2015
96,96,"Shawn Stefani",4,7.1,"Last5EventsAccuracy",2015
96,96,"Kevin Streelman",3,7.1,"Last5EventsAccuracy",2015
96,96,"Camilo Villegas",4,7.1,"Last5EventsAccuracy",2015
96,96,"Danny Willett",2,7.1,"Last5EventsAccuracy",2015
112,112,"Arjun Atwal",2,7,"Last5EventsAccuracy",2015
112,112,"Kevin Chappell",5,7,"Last5EventsAccuracy",2015
112,112,"Chad Collins",1,7,"Last5EventsAccuracy",2015
112,112,"Oscar Fraustro",1,7,"Last5EventsAccuracy",2015
112,112,"Branden Grace",3,7,"Last5EventsAccuracy",2015
112,112,"Bill Haas",5,7,"Last5EventsAccuracy",2015
112,112,"Max Homa",2,7,"Last5EventsAccuracy",2015
112,112,"Colt Knost",2,7,"Last5EventsAccuracy",2015
112,112,"Jason Kokrak",1,7,"Last5EventsAccuracy",2015
112,112,"Graeme McDowell",1,7,"Last5EventsAccuracy",2015
112,112,"SJ Park",1,7,"Last5EventsAccuracy",2015
112,112,"Wes Roach",1,7,"Last5EventsAccuracy",2015
112,112,"Jordan Spieth",3,7,"Last5EventsAccuracy",2015
112,112,"Kyle Stanley",4,7,"Last5EventsAccuracy",2015
112,112,"Daniel Summerhays",4,7,"Last5EventsAccuracy",2015
127,127,"Jonathan Byrd",3,6.9,"Last5EventsAccuracy",2015
127,127,"Roberto Castro",4,6.9,"Last5EventsAccuracy",2015
127,127,"Alex Cejka",1,6.9,"Last5EventsAccuracy",2015
127,127,"Jamie Donaldson",1,6.9,"Last5EventsAccuracy",2015
127,127,"Adam Hadwin",3,6.9,"Last5EventsAccuracy",2015
127,127,"Brian Harman",3,6.9,"Last5EventsAccuracy",2015
127,127,"Russell Henley",4,6.9,"Last5EventsAccuracy",2015
127,127,"Dustin Johnson",5,6.9,"Last5EventsAccuracy",2015
127,127,"Jerry Kelly",3,6.9,"Last5EventsAccuracy",2015
127,127,"Cameron Percy",3,6.9,"Last5EventsAccuracy",2015
127,127,"Alex Prugh",3,6.9,"Last5EventsAccuracy",2015
127,127,"Michael Putnam",3,6.9,"Last5EventsAccuracy",2015
127,127,"Marcel Siem",2,6.9,"Last5EventsAccuracy",2015
127,127,"Webb Simpson",5,6.9,"Last5EventsAccuracy",2015
127,127,"Robert Streb",5,6.9,"Last5EventsAccuracy",2015
127,127,"David Toms",1,6.9,"Last5EventsAccuracy",2015
143,143,"Steven Alker",1,6.8,"Last5EventsAccuracy",2015
143,143,"Stuart Appleby",2,6.8,"Last5EventsAccuracy",2015
143,143,"Brendon de Jonge",3,6.8,"Last5EventsAccuracy",2015
143,143,"Cody Gribble",1,6.8,"Last5EventsAccuracy",2015
143,143,"Ben Martin",4,6.8,"Last5EventsAccuracy",2015
143,143,"Louis Oosthuizen",4,6.8,"Last5EventsAccuracy",2015
143,143,"Jim Renner",1,6.8,"Last5EventsAccuracy",2015
143,143,"Chris Riley",1,6.8,"Last5EventsAccuracy",2015
143,143,"Rory Sabbatini",4,6.8,"Last5EventsAccuracy",2015
143,143,"Chris Smith",2,6.8,"Last5EventsAccuracy",2015
143,143,"Andrew Svoboda",2,6.8,"Last5EventsAccuracy",2015
143,143,"Michael Thompson",2,6.8,"Last5EventsAccuracy",2015
143,143,"Brendon Todd",3,6.8,"Last5EventsAccuracy",2015
143,143,"DJ Trahan",2,6.8,"Last5EventsAccuracy",2015
143,143,"Johnson Wagner",3,6.8,"Last5EventsAccuracy",2015
143,143,"Garrett Willis",1,6.8,"Last5EventsAccuracy",2015
159,159,"Sangmoon Bae",5,6.7,"Last5EventsAccuracy",2015
159,159,"Zac Blair",3,6.7,"Last5EventsAccuracy",2015
159,159,"Chad Campbell",3,6.7,"Last5EventsAccuracy",2015
159,159,"Erik Compton",3,6.7,"Last5EventsAccuracy",2015
159,159,"Luke Donald",5,6.7,"Last5EventsAccuracy",2015
159,159,"Martin Flores",3,6.7,"Last5EventsAccuracy",2015
159,159,"Retief Goosen",2,6.7,"Last5EventsAccuracy",2015
159,159,"Billy Hurley III",2,6.7,"Last5EventsAccuracy",2015
159,159,"Matt Kuchar",5,6.7,"Last5EventsAccuracy",2015
159,159,"Danny Lee",5,6.7,"Last5EventsAccuracy",2015
159,159,"Daniel Miernicki",1,6.7,"Last5EventsAccuracy",2015
159,159,"Alexander Noren",1,6.7,"Last5EventsAccuracy",2015
159,159,"Brian Stuard",1,6.7,"Last5EventsAccuracy",2015
159,159,"Scott Vincent",1,6.7,"Last5EventsAccuracy",2015
173,173,"Ricky Barnes",3,6.6,"Last5EventsAccuracy",2015
173,173,"Scott Brown",2,6.6,"Last5EventsAccuracy",2015
173,173,"Austin Cook",4,6.6,"Last5EventsAccuracy",2015
173,173,"Tommy Gainey",2,6.6,"Last5EventsAccuracy",2015
173,173,"Scott Gutschewski",1,6.6,"Last5EventsAccuracy",2015
173,173,"Todd Hamilton",1,6.6,"Last5EventsAccuracy",2015
173,173,"Wes Homan",2,6.6,"Last5EventsAccuracy",2015
173,173,"Troy Merritt",5,6.6,"Last5EventsAccuracy",2015
173,173,"Kevin Na",4,6.6,"Last5EventsAccuracy",2015
173,173,"Carlos Ortiz",3,6.6,"Last5EventsAccuracy",2015
173,173,"Scott Piercy",4,6.6,"Last5EventsAccuracy",2015
173,173,"Brandt Snedeker",4,6.6,"Last5EventsAccuracy",2015
173,173,"Chris Wood",1,6.6,"Last5EventsAccuracy",2015
186,186,"Thomas Birdsey",1,6.5,"Last5EventsAccuracy",2015
186,186,"George Coetzee",2,6.5,"Last5EventsAccuracy",2015
186,186,"Glen Day",2,6.5,"Last5EventsAccuracy",2015
186,186,"Kelvin Day",1,6.5,"Last5EventsAccuracy",2015
186,186,"Tyrrell Hatton",1,6.5,"Last5EventsAccuracy",2015
186,186,"Scott Langley",3,6.5,"Last5EventsAccuracy",2015
186,186,"Parker McLachlin",1,6.5,"Last5EventsAccuracy",2015
186,186,"Bryce Molder",3,6.5,"Last5EventsAccuracy",2015
186,186,"Ryan Palmer",4,6.5,"Last5EventsAccuracy",2015
186,186,"Pat Perez",4,6.5,"Last5EventsAccuracy",2015
186,186,"Andres Romero",4,6.5,"Last5EventsAccuracy",2015
186,186,"Sam Saunders",3,6.5,"Last5EventsAccuracy",2015
186,186,"Cameron Tringale",4,6.5,"Last5EventsAccuracy",2015
186,186,"Jimmy Walker",3,6.5,"Last5EventsAccuracy",2015
186,186,"Marc Warren",2,6.5,"Last5EventsAccuracy",2015
201,201,"Greg Chalmers",2,6.4,"Last5EventsAccuracy",2015
201,201,"Brian Davis",2,6.4,"Last5EventsAccuracy",2015
201,201,"Gonzalo Fdez Castano",4,6.4,"Last5EventsAccuracy",2015
201,201,"Brice Garnett",1,6.4,"Last5EventsAccuracy",2015
201,201,"John Huh",2,6.4,"Last5EventsAccuracy",2015
201,201,"Patton Kizzire",1,6.4,"Last5EventsAccuracy",2015
201,201,"Doug LaBelle II",1,6.4,"Last5EventsAccuracy",2015
201,201,"David Lipsky",2,6.4,"Last5EventsAccuracy",2015
201,201,"Scott Pinckney",3,6.4,"Last5EventsAccuracy",2015
201,201,"DA Points",2,6.4,"Last5EventsAccuracy",2015
201,201,"Ian Poulter",3,6.4,"Last5EventsAccuracy",2015
201,201,"Carlos Sainz Jr",1,6.4,"Last5EventsAccuracy",2015
201,201,"Roger Sloan",2,6.4,"Last5EventsAccuracy",2015
201,201,"Cameron Smith",3,6.4,"Last5EventsAccuracy",2015
201,201,"Hudson Swafford",3,6.4,"Last5EventsAccuracy",2015
201,201,"Scott Verplank",1,6.4,"Last5EventsAccuracy",2015
201,201,"Richy Werenski",1,6.4,"Last5EventsAccuracy",2015
201,201,"Chris Williams",1,6.4,"Last5EventsAccuracy",2015
201,201,"Mark Wilson",3,6.4,"Last5EventsAccuracy",2015
220,220,"Ryan Armour",2,6.3,"Last5EventsAccuracy",2015
220,220,"Woody Austin",1,6.3,"Last5EventsAccuracy",2015
220,220,"Angel Cabrera",1,6.3,"Last5EventsAccuracy",2015
220,220,"Rafa Cabrera Bello",2,6.3,"Last5EventsAccuracy",2015
220,220,"Sebastian Cappelen",1,6.3,"Last5EventsAccuracy",2015
220,220,"KJ Choi",3,6.3,"Last5EventsAccuracy",2015
220,220,"Derek Fathauer",2,6.3,"Last5EventsAccuracy",2015
220,220,"Fabian Gomez",4,6.3,"Last5EventsAccuracy",2015
220,220,"Vijay Singh",4,6.3,"Last5EventsAccuracy",2015
220,220,"Bubba Watson",5,6.3,"Last5EventsAccuracy",2015
230,230,"Andrew Dodt",1,6.2,"Last5EventsAccuracy",2015
230,230,"Ernie Els",3,6.2,"Last5EventsAccuracy",2015
230,230,"Sergio Garcia",4,6.2,"Last5EventsAccuracy",2015
230,230,"Tom Johnson",1,6.2,"Last5EventsAccuracy",2015
230,230,"Hunter Mahan",4,6.2,"Last5EventsAccuracy",2015
230,230,"Maverick McNealy",2,6.2,"Last5EventsAccuracy",2015
230,230,"Seung Yul Noh",4,6.2,"Last5EventsAccuracy",2015
230,230,"Jeff Overton",3,6.2,"Last5EventsAccuracy",2015
230,230,"Rod Pampling",2,6.2,"Last5EventsAccuracy",2015
230,230,"Cheng Tsung Pan",1,6.2,"Last5EventsAccuracy",2015
230,230,"Kyle Reifers",3,6.2,"Last5EventsAccuracy",2015
230,230,"Jhonattan Vegas",2,6.2,"Last5EventsAccuracy",2015
230,230,"Lee Westwood",3,6.2,"Last5EventsAccuracy",2015
230,230,"Bernd Wiesberger",1,6.2,"Last5EventsAccuracy",2015
230,230,"Gary Woodland",3,6.2,"Last5EventsAccuracy",2015
245,245,"Matt Bettencourt",1,6.1,"Last5EventsAccuracy",2015
245,245,"Harris English",5,6.1,"Last5EventsAccuracy",2015
245,245,"Chesson Hadley",3,6.1,"Last5EventsAccuracy",2015
245,245,"Charles Howell III",5,6.1,"Last5EventsAccuracy",2015
245,245,"Trevor Immelman",1,6.1,"Last5EventsAccuracy",2015
245,245,"Koumei Oda",4,6.1,"Last5EventsAccuracy",2015
245,245,"Jon Rahm",2,6.1,"Last5EventsAccuracy",2015
245,245,"Steve Wheatcroft",2,6.1,"Last5EventsAccuracy",2015
253,253,"Michael Block",1,6,"Last5EventsAccuracy",2015
253,253,"Tony Finau",4,6,"Last5EventsAccuracy",2015
253,253,"Charley Hoffman",4,6,"Last5EventsAccuracy",2015
253,253,"Freddie Jacobson",3,6,"Last5EventsAccuracy",2015
253,253,"Bill Lunde",2,6,"Last5EventsAccuracy",2015
253,253,"Colin Montgomerie",1,6,"Last5EventsAccuracy",2015
253,253,"Martin Piller",1,6,"Last5EventsAccuracy",2015
253,253,"Adam Scott",2,6,"Last5EventsAccuracy",2015
261,261,"Kiradech Aphibarnrat",2,5.9,"Last5EventsAccuracy",2015
261,261,"Eric Axley",1,5.9,"Last5EventsAccuracy",2015
261,261,"Steven Bowditch",3,5.9,"Last5EventsAccuracy",2015
261,261,"Morgan Hoffmann",4,5.9,"Last5EventsAccuracy",2015
261,261,"Mark Hubbard",1,5.9,"Last5EventsAccuracy",2015
261,261,"Matt Jones",4,5.9,"Last5EventsAccuracy",2015
261,261,"WC Liang",2,5.9,"Last5EventsAccuracy",2015
261,261,"Patrick Rodgers",2,5.9,"Last5EventsAccuracy",2015
261,261,"Gunn Yang",1,5.9,"Last5EventsAccuracy",2015
270,270,"Thomas Bjorn",2,5.8,"Last5EventsAccuracy",2015
270,270,"Troy Matteson",1,5.8,"Last5EventsAccuracy",2015
270,270,"Sean OHair",4,5.8,"Last5EventsAccuracy",2015
270,270,"Ollie Schniederjans",2,5.8,"Last5EventsAccuracy",2015
270,270,"Scott Stallings",2,5.8,"Last5EventsAccuracy",2015
270,270,"Andy Sullivan",1,5.8,"Last5EventsAccuracy",2015
270,270,"Nick Taylor",4,5.8,"Last5EventsAccuracy",2015
270,270,"Oliver Wilson",1,5.8,"Last5EventsAccuracy",2015
278,278,"Phil Mickelson",5,5.7,"Last5EventsAccuracy",2015
278,278,"Andrew Putnam",1,5.7,"Last5EventsAccuracy",2015
278,278,"Patrick Reed",5,5.7,"Last5EventsAccuracy",2015
278,278,"Tom Watson",1,5.7,"Last5EventsAccuracy",2015
282,282,"Mark Anderson",2,5.6,"Last5EventsAccuracy",2015
282,282,"Cory Renfrew",1,5.6,"Last5EventsAccuracy",2015
284,284,"Mikko Ilonen",2,5.5,"Last5EventsAccuracy",2015
284,284,"Steven Jeffress",1,5.5,"Last5EventsAccuracy",2015
284,284,"Troy Kelly",1,5.5,"Last5EventsAccuracy",2015
284,284,"Martin Laird",1,5.5,"Last5EventsAccuracy",2015
284,284,"Andrew Loupe",1,5.5,"Last5EventsAccuracy",2015
284,284,"Lee McCoy",1,5.5,"Last5EventsAccuracy",2015
284,284,"Chris Naegel",1,5.5,"Last5EventsAccuracy",2015
284,284,"Andy Pope",1,5.5,"Last5EventsAccuracy",2015
284,284,"Byron Smith",2,5.5,"Last5EventsAccuracy",2015
293,293,"Aaron Baddeley",2,5.4,"Last5EventsAccuracy",2015
293,293,"Padraig Harrington",1,5.4,"Last5EventsAccuracy",2015
293,293,"JB Holmes",5,5.4,"Last5EventsAccuracy",2015
293,293,"Michael Smith",1,5.4,"Last5EventsAccuracy",2015
293,293,"Zack Sucher",2,5.4,"Last5EventsAccuracy",2015
298,298,"Jonathan Randolph",2,5.3,"Last5EventsAccuracy",2015
298,298,"Heath Slocum",1,5.3,"Last5EventsAccuracy",2015
298,298,"Gary Stal",2,5.3,"Last5EventsAccuracy",2015
298,298,"Cory Whitsett",2,5.3,"Last5EventsAccuracy",2015
302,302,"Shaun Micheel",1,5.2,"Last5EventsAccuracy",2015
302,302,"Kevin Tway",1,5.2,"Last5EventsAccuracy",2015
304,304,"Hiroshi Iwata",1,5.1,"Last5EventsAccuracy",2015
305,305,"Steve Flesch",1,5,"Last5EventsAccuracy",2015
305,305,"Pablo Larrazabal",1,5,"Last5EventsAccuracy",2015
307,307,"Jamie Lovemark",1,4.9,"Last5EventsAccuracy",2015
307,307,"Peter Uihlein",1,4.9,"Last5EventsAccuracy",2015
309,309,"Dicky Pride",1,4.8,"Last5EventsAccuracy",2015
310,310,"Jason Allred",1,4.7,"Last5EventsAccuracy",2015
310,310,"Hiroyuki Fujita",1,4.7,"Last5EventsAccuracy",2015
310,310,"Jordan Niebrugge",1,4.7,"Last5EventsAccuracy",2015
310,310,"Danie van Tonder",1,4.7,"Last5EventsAccuracy",2015
314,314,"Steve Lowery",1,4.6,"Last5EventsAccuracy",2015
315,315,"Matt Every",1,4,"Last5EventsAccuracy",2015
316,316,"Nick Cullen",1,3.4,"Last5EventsAccuracy",2015
