"Par4EagleLeaders_RANKTHISWEEK_2007","Par4EagleLeaders_RANKLASTWEEK_2007","Par4EagleLeaders_PLAYERNAME_2007","Par4EagleLeaders_ROUNDS_2007","Par4EagleLeaders_TOTAL_2007","Par4EagleLeaders_TOTALPAR4HOLES_2007","Par4EagleLeaders_TOTALHOLEOUTS_2007","stat_name","year"
27,27,"Mathew Goggin",97,1,1043,NA,"Par4EagleLeaders",2007
27,27,"Paul Gow",70,1,749,1,"Par4EagleLeaders",2007
27,27,"Paul Goydos",60,1,642,NA,"Par4EagleLeaders",2007
27,27,"Bill Haas",93,1,997,1,"Par4EagleLeaders",2007
27,27,"JB Holmes",71,1,765,NA,"Par4EagleLeaders",2007
27,27,"Trevor Immelman",74,1,748,NA,"Par4EagleLeaders",2007
27,27,"Zach Johnson",76,1,821,1,"Par4EagleLeaders",2007
27,27,"Kent Jones",97,1,1027,1,"Par4EagleLeaders",2007
27,27,"Craig Kanada",109,1,1169,1,"Par4EagleLeaders",2007
27,27,"Jerry Kelly",101,1,1124,1,"Par4EagleLeaders",2007
27,27,"Matt Kuchar",85,1,922,1,"Par4EagleLeaders",2007
27,27,"Tom Lehman",62,1,684,1,"Par4EagleLeaders",2007
27,27,"Justin Leonard",95,1,1048,1,"Par4EagleLeaders",2007
27,27,"Frank Lickliter II",95,1,1031,1,"Par4EagleLeaders",2007
27,27,"Will Ma Kenzie",100,1,1084,1,"Par4EagleLeaders",2007
27,27,"Jeff Maggert",79,1,850,1,"Par4EagleLeaders",2007
27,27,"Shigeki Maruyama",84,1,915,1,"Par4EagleLeaders",2007
27,27,"Troy Matteson",87,1,945,NA,"Par4EagleLeaders",2007
27,27,"Billy Mayfair",98,1,1069,NA,"Par4EagleLeaders",2007
27,27,"Phil Mickelson",73,1,778,1,"Par4EagleLeaders",2007
27,27,"Ryan Moore",92,1,991,1,"Par4EagleLeaders",2007
27,27,"Kevin Na",84,1,899,1,"Par4EagleLeaders",2007
27,27,"Arron Oberholser",69,1,759,1,"Par4EagleLeaders",2007
27,27,"Corey Pavin",81,1,876,1,"Par4EagleLeaders",2007
27,27,"Pat Perez",84,1,947,NA,"Par4EagleLeaders",2007
27,27,"Tom Pernice Jr",104,1,1133,1,"Par4EagleLeaders",2007
27,27,"Ian Poulter",63,1,662,1,"Par4EagleLeaders",2007
27,27,"Ted Purdy",102,1,1093,NA,"Par4EagleLeaders",2007
27,27,"Michael Putnam",96,1,1047,NA,"Par4EagleLeaders",2007
27,27,"John Rollins",102,1,1108,1,"Par4EagleLeaders",2007
27,27,"Jim Rutledge",59,1,633,1,"Par4EagleLeaders",2007
27,27,"Rory Sabbatini",81,1,874,1,"Par4EagleLeaders",2007
27,27,"John Senden",97,1,1054,1,"Par4EagleLeaders",2007
27,27,"Vijay Singh",102,1,1108,1,"Par4EagleLeaders",2007
27,27,"Heath Slocum",101,1,1106,1,"Par4EagleLeaders",2007
27,27,"Brandt Snedeker",105,1,1152,1,"Par4EagleLeaders",2007
27,27,"Darron Stiles",65,1,701,1,"Par4EagleLeaders",2007
27,27,"Kevin Sutherland",85,1,911,1,"Par4EagleLeaders",2007
27,27,"Chris Tidland",59,1,628,1,"Par4EagleLeaders",2007
27,27,"David Toms",80,1,859,1,"Par4EagleLeaders",2007
27,27,"Nick Watney",87,1,939,1,"Par4EagleLeaders",2007
27,27,"Bubba Watson",80,1,850,NA,"Par4EagleLeaders",2007
27,27,"Boo Weekley",101,1,1116,1,"Par4EagleLeaders",2007
27,27,"Mike Weir",82,1,893,1,"Par4EagleLeaders",2007
27,27,"Mark Wilson",87,1,939,1,"Par4EagleLeaders",2007
27,27,"Tiger Woods",63,1,668,NA,"Par4EagleLeaders",2007
