"TenthTeeLateRound1ScoringAverage_RANKTHISWEEK_2013","TenthTeeLateRound1ScoringAverage_RANKLASTWEEK_2013","TenthTeeLateRound1ScoringAverage_PLAYERNAME_2013","TenthTeeLateRound1ScoringAverage__2013","TenthTeeLateRound1ScoringAverage_AVG_2013","TenthTeeLateRound1ScoringAverage_TOTALSTROKES_2013","TenthTeeLateRound1ScoringAverage_TOTALROUNDS_2013","stat_name","year"
48,48,"Jim Furyk",NA,70.5,282,4,"TenthTeeLateRound1ScoringAverage",2013
48,48,"Jim Herman",NA,70.5,423,6,"TenthTeeLateRound1ScoringAverage",2013
48,48,"Eric Meierdierks",NA,70.5,423,6,"TenthTeeLateRound1ScoringAverage",2013
48,48,"John Rollins",NA,70.5,282,4,"TenthTeeLateRound1ScoringAverage",2013
48,48,"Charl Schwartzel",NA,70.5,282,4,"TenthTeeLateRound1ScoringAverage",2013
48,48,"Mike Weir",NA,70.5,141,2,"TenthTeeLateRound1ScoringAverage",2013
48,48,"Gary Woodland",NA,70.5,282,4,"TenthTeeLateRound1ScoringAverage",2013
58,58,"Ben Crane",NA,70.6,353,5,"TenthTeeLateRound1ScoringAverage",2013
59,59,"Trevor Immelman",NA,70.67,636,9,"TenthTeeLateRound1ScoringAverage",2013
60,60,"Matt Jones",NA,70.71,495,7,"TenthTeeLateRound1ScoringAverage",2013
60,60,"Michael Thompson",NA,70.71,495,7,"TenthTeeLateRound1ScoringAverage",2013
62,62,"Brian Harman",NA,70.75,566,8,"TenthTeeLateRound1ScoringAverage",2013
62,62,"David Mathis",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2013
64,64,"Richard Lee",NA,70.78,637,9,"TenthTeeLateRound1ScoringAverage",2013
65,65,"Doug LaBelle II",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2013
65,65,"Bryce Molder",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2013
65,65,"Tag Ridings",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2013
68,68,"John Senden",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2013
69,69,"Scott Stallings",NA,70.88,567,8,"TenthTeeLateRound1ScoringAverage",2013
70,70,"Chris Stroud",NA,70.91,780,11,"TenthTeeLateRound1ScoringAverage",2013
71,71,"Angel Cabrera",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2013
71,71,"Jason Dufner",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2013
71,71,"Ernie Els",NA,71,71,1,"TenthTeeLateRound1ScoringAverage",2013
71,71,"Robert Garrigus",NA,71,284,4,"TenthTeeLateRound1ScoringAverage",2013
71,71,"Luke Guthrie",NA,71,497,7,"TenthTeeLateRound1ScoringAverage",2013
71,71,"Charles Howell III",NA,71,568,8,"TenthTeeLateRound1ScoringAverage",2013
71,71,"Dustin Johnson",NA,71,284,4,"TenthTeeLateRound1ScoringAverage",2013
71,71,"Robert Karlsson",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2013
71,71,"Ben Kohles",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2013
71,71,"Marc Leishman",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2013
71,71,"Ryan Moore",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2013
82,82,"Ken Duke",NA,71.11,640,9,"TenthTeeLateRound1ScoringAverage",2013
83,83,"James Hahn",NA,71.14,498,7,"TenthTeeLateRound1ScoringAverage",2013
83,83,"John Huh",NA,71.14,498,7,"TenthTeeLateRound1ScoringAverage",2013
83,83,"Jeff Maggert",NA,71.14,498,7,"TenthTeeLateRound1ScoringAverage",2013
83,83,"Greg Owen",NA,71.14,498,7,"TenthTeeLateRound1ScoringAverage",2013
87,87,"Justin Leonard",NA,71.17,427,6,"TenthTeeLateRound1ScoringAverage",2013
87,87,"Jeff Overton",NA,71.17,427,6,"TenthTeeLateRound1ScoringAverage",2013
89,89,"Will Claxton",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2013
89,89,"Matt Every",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2013
89,89,"Brandt Jobe",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2013
89,89,"Steve LeBrun",NA,71.25,570,8,"TenthTeeLateRound1ScoringAverage",2013
89,89,"Alistair Presnell",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2013
89,89,"Brian Stuard",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2013
95,95,"Cameron Percy",NA,71.29,499,7,"TenthTeeLateRound1ScoringAverage",2013
96,96,"Ben Curtis",NA,71.33,428,6,"TenthTeeLateRound1ScoringAverage",2013
96,96,"Chez Reavie",NA,71.33,428,6,"TenthTeeLateRound1ScoringAverage",2013
96,96,"Kevin Stadler",NA,71.33,428,6,"TenthTeeLateRound1ScoringAverage",2013
99,99,"Scott Brown",NA,71.38,571,8,"TenthTeeLateRound1ScoringAverage",2013
100,100,"Ricky Barnes",NA,71.4,357,5,"TenthTeeLateRound1ScoringAverage",2013
100,100,"Charley Hoffman",NA,71.4,357,5,"TenthTeeLateRound1ScoringAverage",2013
100,100,"Troy Matteson",NA,71.4,357,5,"TenthTeeLateRound1ScoringAverage",2013
100,100,"Henrik Norlander",NA,71.4,357,5,"TenthTeeLateRound1ScoringAverage",2013
104,104,"Russell Henley",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2013
104,104,"Nicholas Thompson",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2013
106,106,"Scott Gardiner",NA,71.5,572,8,"TenthTeeLateRound1ScoringAverage",2013
106,106,"Peter Hanson",NA,71.5,143,2,"TenthTeeLateRound1ScoringAverage",2013
106,106,"David Hearn",NA,71.5,286,4,"TenthTeeLateRound1ScoringAverage",2013
106,106,"Jin Park",NA,71.5,429,6,"TenthTeeLateRound1ScoringAverage",2013
110,110,"Cameron Tringale",NA,71.56,644,9,"TenthTeeLateRound1ScoringAverage",2013
111,111,"Kevin Chappell",NA,71.57,501,7,"TenthTeeLateRound1ScoringAverage",2013
111,111,"Seung Yul Noh",NA,71.57,501,7,"TenthTeeLateRound1ScoringAverage",2013
111,111,"Darron Stiles",NA,71.57,501,7,"TenthTeeLateRound1ScoringAverage",2013
114,114,"Harris English",NA,71.6,358,5,"TenthTeeLateRound1ScoringAverage",2013
114,114,"Pat Perez",NA,71.6,358,5,"TenthTeeLateRound1ScoringAverage",2013
116,116,"DA Points",NA,71.63,573,8,"TenthTeeLateRound1ScoringAverage",2013
117,117,"Stewart Cink",NA,71.67,215,3,"TenthTeeLateRound1ScoringAverage",2013
117,117,"Brendon de Jonge",NA,71.67,430,6,"TenthTeeLateRound1ScoringAverage",2013
117,117,"Bill Haas",NA,71.67,215,3,"TenthTeeLateRound1ScoringAverage",2013
117,117,"Rod Pampling",NA,71.67,215,3,"TenthTeeLateRound1ScoringAverage",2013
121,121,"Casey Wittenberg",NA,71.71,502,7,"TenthTeeLateRound1ScoringAverage",2013
122,122,"Zach Johnson",NA,71.75,287,4,"TenthTeeLateRound1ScoringAverage",2013
122,122,"William McGirt",NA,71.75,574,8,"TenthTeeLateRound1ScoringAverage",2013
124,124,"Jason Kokrak",NA,71.83,431,6,"TenthTeeLateRound1ScoringAverage",2013
124,124,"Shawn Stefani",NA,71.83,431,6,"TenthTeeLateRound1ScoringAverage",2013
124,124,"Boo Weekley",NA,71.83,431,6,"TenthTeeLateRound1ScoringAverage",2013
127,127,"Tim Herron",NA,72,216,3,"TenthTeeLateRound1ScoringAverage",2013
127,127,"Scott Langley",NA,72,648,9,"TenthTeeLateRound1ScoringAverage",2013
127,127,"David Lynn",NA,72,504,7,"TenthTeeLateRound1ScoringAverage",2013
127,127,"Andres Romero",NA,72,432,6,"TenthTeeLateRound1ScoringAverage",2013
127,127,"Vijay Singh",NA,72,144,2,"TenthTeeLateRound1ScoringAverage",2013
127,127,"Josh Teater",NA,72,360,5,"TenthTeeLateRound1ScoringAverage",2013
133,133,"Carl Pettersson",NA,72.1,721,10,"TenthTeeLateRound1ScoringAverage",2013
134,134,"Brendan Steele",NA,72.14,505,7,"TenthTeeLateRound1ScoringAverage",2013
135,135,"Nick Watney",NA,72.25,289,4,"TenthTeeLateRound1ScoringAverage",2013
136,136,"Geoff Ogilvy",NA,72.29,506,7,"TenthTeeLateRound1ScoringAverage",2013
137,137,"Fabian Gomez",NA,72.33,217,3,"TenthTeeLateRound1ScoringAverage",2013
137,137,"Ryo Ishikawa",NA,72.33,434,6,"TenthTeeLateRound1ScoringAverage",2013
139,139,"Bud Cauley",NA,72.5,290,4,"TenthTeeLateRound1ScoringAverage",2013
139,139,"Tom Gillis",NA,72.5,290,4,"TenthTeeLateRound1ScoringAverage",2013
139,139,"David Lingmerth",NA,72.5,145,2,"TenthTeeLateRound1ScoringAverage",2013
139,139,"Dicky Pride",NA,72.5,435,6,"TenthTeeLateRound1ScoringAverage",2013
139,139,"Henrik Stenson",NA,72.5,145,2,"TenthTeeLateRound1ScoringAverage",2013
144,144,"Aaron Baddeley",NA,72.63,581,8,"TenthTeeLateRound1ScoringAverage",2013
145,145,"Erik Compton",NA,72.67,218,3,"TenthTeeLateRound1ScoringAverage",2013
145,145,"Justin Hicks",NA,72.67,218,3,"TenthTeeLateRound1ScoringAverage",2013
145,145,"Sean OHair",NA,72.67,436,6,"TenthTeeLateRound1ScoringAverage",2013
145,145,"Scott Piercy",NA,72.67,654,9,"TenthTeeLateRound1ScoringAverage",2013
145,145,"Lee Williams",NA,72.67,218,3,"TenthTeeLateRound1ScoringAverage",2013
150,150,"Tommy Gainey",NA,72.71,509,7,"TenthTeeLateRound1ScoringAverage",2013
151,151,"Martin Laird",NA,72.86,510,7,"TenthTeeLateRound1ScoringAverage",2013
151,151,"Johnson Wagner",NA,72.86,510,7,"TenthTeeLateRound1ScoringAverage",2013
153,153,"Derek Ernst",NA,73,365,5,"TenthTeeLateRound1ScoringAverage",2013
153,153,"Luke List",NA,73,438,6,"TenthTeeLateRound1ScoringAverage",2013
153,153,"Ian Poulter",NA,73,146,2,"TenthTeeLateRound1ScoringAverage",2013
156,156,"Robert Allenby",NA,73.17,439,6,"TenthTeeLateRound1ScoringAverage",2013
156,156,"Colt Knost",NA,73.17,439,6,"TenthTeeLateRound1ScoringAverage",2013
156,156,"DH Lee",NA,73.17,439,6,"TenthTeeLateRound1ScoringAverage",2013
159,159,"Jason Bohn",NA,73.29,513,7,"TenthTeeLateRound1ScoringAverage",2013
160,160,"Sangmoon Bae",NA,73.33,440,6,"TenthTeeLateRound1ScoringAverage",2013
160,160,"Andrew Svoboda",NA,73.33,220,3,"TenthTeeLateRound1ScoringAverage",2013
160,160,"David Toms",NA,73.33,220,3,"TenthTeeLateRound1ScoringAverage",2013
163,163,"Justin Bolli",NA,73.5,441,6,"TenthTeeLateRound1ScoringAverage",2013
164,164,"Rickie Fowler",NA,74,148,2,"TenthTeeLateRound1ScoringAverage",2013
164,164,"Rory McIlroy",NA,74,148,2,"TenthTeeLateRound1ScoringAverage",2013
166,166,"Charlie Beljan",NA,74.5,596,8,"TenthTeeLateRound1ScoringAverage",2013
166,166,"Bobby Gates",NA,74.5,149,2,"TenthTeeLateRound1ScoringAverage",2013
168,168,"Kyle Stanley",NA,74.6,373,5,"TenthTeeLateRound1ScoringAverage",2013
169,169,"Vaughn Taylor",NA,75,150,2,"TenthTeeLateRound1ScoringAverage",2013
