"Puttingfrom9_RANKTHISWEEK_2016","Puttingfrom9_RANKLASTWEEK_2016","Puttingfrom9_PLAYERNAME_2016","Puttingfrom9_ROUNDS_2016","Puttingfrom9_PctMADE_2016","Puttingfrom9_ATTEMPTS_2016","Puttingfrom9_PUTTSMADE_2016","stat_name","year"
1,1,"Andy Sullivan",25,76.92,13,10,"Puttingfrom9",2016
2,2,"Rickie Fowler",42,73.08,26,19,"Puttingfrom9",2016
3,3,"Martin Piller",37,72.22,18,13,"Puttingfrom9",2016
4,5,"Scott Piercy",45,70.59,17,12,"Puttingfrom9",2016
5,4,"Patrick Rodgers",49,66.67,24,16,"Puttingfrom9",2016
6,15,"Tom Hoge",47,65.52,29,19,"Puttingfrom9",2016
7,10,"Brendon de Jonge",55,65.38,26,17,"Puttingfrom9",2016
8,12,"Chesson Hadley",51,63.64,22,14,"Puttingfrom9",2016
8,11,"Justin Leonard",28,63.64,11,7,"Puttingfrom9",2016
8,999,"Adam Scott",39,63.64,11,7,"Puttingfrom9",2016
8,7,"Mark Wilson",42,63.64,22,14,"Puttingfrom9",2016
12,6,"Alex Cejka",47,63.16,19,12,"Puttingfrom9",2016
13,29,"Fabian Gomez",49,62.16,37,23,"Puttingfrom9",2016
14,9,"Sean OHair",45,61.11,18,11,"Puttingfrom9",2016
15,13,"Derek Fathauer",58,60,30,18,"Puttingfrom9",2016
15,17,"Matthew Fitzpatrick",23,60,10,6,"Puttingfrom9",2016
15,17,"Sergio Garcia",28,60,10,6,"Puttingfrom9",2016
15,17,"Jordan Spieth",34,60,10,6,"Puttingfrom9",2016
19,37,"Cameron Tringale",47,59.46,37,22,"Puttingfrom9",2016
20,20,"Smylie Kaufman",57,59.26,27,16,"Puttingfrom9",2016
21,22,"Aaron Baddeley",51,59.09,22,13,"Puttingfrom9",2016
21,22,"Brandt Snedeker",47,59.09,22,13,"Puttingfrom9",2016
21,8,"Justin Thomas",53,59.09,22,13,"Puttingfrom9",2016
24,25,"Jerry Kelly",44,58.82,17,10,"Puttingfrom9",2016
25,20,"Stuart Appleby",39,58.62,29,17,"Puttingfrom9",2016
26,14,"Morgan Hoffmann",43,58.33,24,14,"Puttingfrom9",2016
26,22,"Sung Kang",51,58.33,24,14,"Puttingfrom9",2016
26,40,"Patton Kizzire",57,58.33,24,14,"Puttingfrom9",2016
29,27,"Ben Martin",48,58.06,31,18,"Puttingfrom9",2016
30,28,"Wes Roach",33,57.89,19,11,"Puttingfrom9",2016
31,25,"Brian Harman",60,57.14,35,20,"Puttingfrom9",2016
31,30,"Freddie Jacobson",54,57.14,28,16,"Puttingfrom9",2016
31,68,"Kelly Kraft",35,57.14,21,12,"Puttingfrom9",2016
31,30,"Tim Wilkinson",40,57.14,14,8,"Puttingfrom9",2016
35,16,"Kyle Stanley",57,56.67,30,17,"Puttingfrom9",2016
36,32,"Charl Schwartzel",29,56.25,16,9,"Puttingfrom9",2016
36,999,"Johnson Wagner",44,56.25,16,9,"Puttingfrom9",2016
36,32,"Bubba Watson",30,56.25,16,9,"Puttingfrom9",2016
