"PuttsperRoundRound2_RANKTHISWEEK_2009","PuttsperRoundRound2_RANKLASTWEEK_2009","PuttsperRoundRound2_PLAYERNAME_2009","PuttsperRoundRound2__2009","PuttsperRoundRound2_AVG_2009","PuttsperRoundRound2_TOTALPUTTS_2009","PuttsperRoundRound2_TOTALROUNDS_2009","stat_name","year"
22,22,"Parker McLachlin",NA,28.36,709,25,"PuttsperRoundRound2",2009
23,23,"Mark Wilson",NA,28.37,766,27,"PuttsperRoundRound2",2009
24,24,"Greg Chalmers",NA,28.38,681,24,"PuttsperRoundRound2",2009
25,25,"Leif Olson",NA,28.39,511,18,"PuttsperRoundRound2",2009
26,26,"Ryan Moore",NA,28.42,739,26,"PuttsperRoundRound2",2009
27,27,"Steve Stricker",NA,28.43,597,21,"PuttsperRoundRound2",2009
28,28,"Brad Adamonis",NA,28.48,655,23,"PuttsperRoundRound2",2009
28,28,"Joe Ogilvie",NA,28.48,769,27,"PuttsperRoundRound2",2009
28,28,"Brandt Snedeker",NA,28.48,712,25,"PuttsperRoundRound2",2009
31,31,"Ernie Els",NA,28.5,513,18,"PuttsperRoundRound2",2009
31,31,"Steve Flesch",NA,28.5,684,24,"PuttsperRoundRound2",2009
33,33,"Nathan Green",NA,28.52,827,29,"PuttsperRoundRound2",2009
34,34,"David Mathis",NA,28.56,714,25,"PuttsperRoundRound2",2009
35,35,"Freddie Jacobson",NA,28.58,686,24,"PuttsperRoundRound2",2009
35,35,"Ryan Palmer",NA,28.58,743,26,"PuttsperRoundRound2",2009
37,37,"Eric Axley",NA,28.59,772,27,"PuttsperRoundRound2",2009
38,38,"Jerry Kelly",NA,28.61,658,23,"PuttsperRoundRound2",2009
39,39,"Corey Pavin",NA,28.62,601,21,"PuttsperRoundRound2",2009
39,39,"Tag Ridings",NA,28.62,372,13,"PuttsperRoundRound2",2009
41,41,"Angel Cabrera",NA,28.63,458,16,"PuttsperRoundRound2",2009
41,41,"Ian Poulter",NA,28.63,458,16,"PuttsperRoundRound2",2009
43,43,"Aaron Baddeley",NA,28.65,573,20,"PuttsperRoundRound2",2009
44,44,"Rod Pampling",NA,28.68,631,22,"PuttsperRoundRound2",2009
44,44,"Scott Piercy",NA,28.68,717,25,"PuttsperRoundRound2",2009
46,46,"James Nitties",NA,28.69,746,26,"PuttsperRoundRound2",2009
47,47,"Matt Kuchar",NA,28.71,689,24,"PuttsperRoundRound2",2009
47,47,"Pat Perez",NA,28.71,603,21,"PuttsperRoundRound2",2009
49,49,"Brian Vranesh",NA,28.72,517,18,"PuttsperRoundRound2",2009
50,50,"Derek Fathauer",NA,28.73,632,22,"PuttsperRoundRound2",2009
51,51,"Tim Herron",NA,28.74,776,27,"PuttsperRoundRound2",2009
52,52,"Fred Couples",NA,28.75,460,16,"PuttsperRoundRound2",2009
53,53,"Stephen Ames",NA,28.77,633,22,"PuttsperRoundRound2",2009
53,53,"Nick OHern",NA,28.77,748,26,"PuttsperRoundRound2",2009
53,53,"David Toms",NA,28.77,748,26,"PuttsperRoundRound2",2009
56,56,"Scott Verplank",NA,28.78,662,23,"PuttsperRoundRound2",2009
57,57,"Geoff Ogilvy",NA,28.79,547,19,"PuttsperRoundRound2",2009
58,58,"Harrison Frazar",NA,28.81,778,27,"PuttsperRoundRound2",2009
59,59,"Vaughn Taylor",NA,28.85,779,27,"PuttsperRoundRound2",2009
60,60,"Matt Jones",NA,28.86,404,14,"PuttsperRoundRound2",2009
61,61,"Tim Petrovic",NA,28.87,866,30,"PuttsperRoundRound2",2009
62,62,"Brian Gay",NA,28.88,722,25,"PuttsperRoundRound2",2009
62,62,"Paul Goydos",NA,28.88,693,24,"PuttsperRoundRound2",2009
62,62,"Zach Johnson",NA,28.88,722,25,"PuttsperRoundRound2",2009
62,62,"Dean Wilson",NA,28.88,722,25,"PuttsperRoundRound2",2009
66,66,"Charlie Wi",NA,28.89,809,28,"PuttsperRoundRound2",2009
67,67,"Jason Gore",NA,28.91,636,22,"PuttsperRoundRound2",2009
67,67,"YE Yang",NA,28.91,636,22,"PuttsperRoundRound2",2009
69,69,"Lucas Glover",NA,28.92,752,26,"PuttsperRoundRound2",2009
69,69,"Michael Letzig",NA,28.92,723,25,"PuttsperRoundRound2",2009
69,69,"Aron Price",NA,28.92,694,24,"PuttsperRoundRound2",2009
72,72,"Jeff Klauk",NA,28.93,781,27,"PuttsperRoundRound2",2009
73,73,"Bob Heintz",NA,28.94,521,18,"PuttsperRoundRound2",2009
74,74,"Justin Leonard",NA,28.96,724,25,"PuttsperRoundRound2",2009
74,74,"Bill Lunde",NA,28.96,724,25,"PuttsperRoundRound2",2009
76,76,"Troy Matteson",NA,28.97,840,29,"PuttsperRoundRound2",2009
77,77,"Cameron Beckman",NA,29,725,25,"PuttsperRoundRound2",2009
77,77,"Ben Curtis",NA,29,493,17,"PuttsperRoundRound2",2009
77,77,"Brian Davis",NA,29,841,29,"PuttsperRoundRound2",2009
77,77,"George McNeill",NA,29,725,25,"PuttsperRoundRound2",2009
77,77,"Gary Woodland",NA,29,464,16,"PuttsperRoundRound2",2009
82,82,"Chad Campbell",NA,29.04,697,24,"PuttsperRoundRound2",2009
82,82,"Marc Leishman",NA,29.04,755,26,"PuttsperRoundRound2",2009
82,82,"Kevin Na",NA,29.04,668,23,"PuttsperRoundRound2",2009
82,82,"Carl Pettersson",NA,29.04,784,27,"PuttsperRoundRound2",2009
86,86,"Matt Bettencourt",NA,29.07,872,30,"PuttsperRoundRound2",2009
86,86,"Bo Van Pelt",NA,29.07,814,28,"PuttsperRoundRound2",2009
88,88,"Ben Crane",NA,29.08,756,26,"PuttsperRoundRound2",2009
88,88,"Kevin Sutherland",NA,29.08,756,26,"PuttsperRoundRound2",2009
90,90,"Bubba Watson",NA,29.09,669,23,"PuttsperRoundRound2",2009
91,91,"Anthony Kim",NA,29.1,611,21,"PuttsperRoundRound2",2009
92,92,"Charley Hoffman",NA,29.11,786,27,"PuttsperRoundRound2",2009
92,92,"Steve Marino",NA,29.11,815,28,"PuttsperRoundRound2",2009
94,94,"Davis Love III",NA,29.12,728,25,"PuttsperRoundRound2",2009
95,95,"Bart Bryant",NA,29.13,466,16,"PuttsperRoundRound2",2009
95,95,"Hunter Mahan",NA,29.13,699,24,"PuttsperRoundRound2",2009
95,95,"Mike Weir",NA,29.13,670,23,"PuttsperRoundRound2",2009
98,98,"Scott Sterling",NA,29.14,408,14,"PuttsperRoundRound2",2009
99,99,"Woody Austin",NA,29.17,700,24,"PuttsperRoundRound2",2009
99,99,"Rory Sabbatini",NA,29.17,700,24,"PuttsperRoundRound2",2009
101,101,"KJ Choi",NA,29.19,613,21,"PuttsperRoundRound2",2009
102,102,"Stuart Appleby",NA,29.21,701,24,"PuttsperRoundRound2",2009
102,102,"Todd Hamilton",NA,29.21,818,28,"PuttsperRoundRound2",2009
102,102,"Camilo Villegas",NA,29.21,555,19,"PuttsperRoundRound2",2009
105,105,"Kris Blanks",NA,29.22,526,18,"PuttsperRoundRound2",2009
105,105,"Kevin Stadler",NA,29.22,526,18,"PuttsperRoundRound2",2009
107,107,"Alex Cejka",NA,29.26,673,23,"PuttsperRoundRound2",2009
108,108,"Richard Johnson",NA,29.28,732,25,"PuttsperRoundRound2",2009
108,108,"Cliff Kresge",NA,29.28,732,25,"PuttsperRoundRound2",2009
110,110,"Stewart Cink",NA,29.29,615,21,"PuttsperRoundRound2",2009
110,110,"Chris DiMarco",NA,29.29,820,28,"PuttsperRoundRound2",2009
112,112,"Brian Bateman",NA,29.3,674,23,"PuttsperRoundRound2",2009
113,113,"Chris Stroud",NA,29.31,762,26,"PuttsperRoundRound2",2009
114,114,"Kent Jones",NA,29.32,645,22,"PuttsperRoundRound2",2009
115,115,"Andres Romero",NA,29.33,528,18,"PuttsperRoundRound2",2009
116,116,"John Merrick",NA,29.35,763,26,"PuttsperRoundRound2",2009
117,117,"Jason Bohn",NA,29.36,734,25,"PuttsperRoundRound2",2009
118,118,"John Rollins",NA,29.38,764,26,"PuttsperRoundRound2",2009
119,119,"Scott McCarron",NA,29.42,765,26,"PuttsperRoundRound2",2009
119,119,"Nick Watney",NA,29.42,706,24,"PuttsperRoundRound2",2009
121,121,"Bill Haas",NA,29.43,824,28,"PuttsperRoundRound2",2009
121,121,"Kenny Perry",NA,29.43,677,23,"PuttsperRoundRound2",2009
123,123,"JB Holmes",NA,29.46,707,24,"PuttsperRoundRound2",2009
123,123,"Steve Lowery",NA,29.46,766,26,"PuttsperRoundRound2",2009
125,125,"Jarrod Lyle",NA,29.47,560,19,"PuttsperRoundRound2",2009
125,125,"Phil Mickelson",NA,29.47,501,17,"PuttsperRoundRound2",2009
127,127,"DA Points",NA,29.48,796,27,"PuttsperRoundRound2",2009
128,128,"JJ Henry",NA,29.52,797,27,"PuttsperRoundRound2",2009
128,128,"Charles Howell III",NA,29.52,797,27,"PuttsperRoundRound2",2009
128,128,"Jeff Quinney",NA,29.52,738,25,"PuttsperRoundRound2",2009
131,131,"Tommy Armour III",NA,29.53,502,17,"PuttsperRoundRound2",2009
132,132,"Briny Baird",NA,29.56,798,27,"PuttsperRoundRound2",2009
133,133,"Mark Calcavecchia",NA,29.57,680,23,"PuttsperRoundRound2",2009
133,133,"David Duval",NA,29.57,621,21,"PuttsperRoundRound2",2009
133,133,"Ted Purdy",NA,29.57,828,28,"PuttsperRoundRound2",2009
133,133,"Justin Rose",NA,29.57,621,21,"PuttsperRoundRound2",2009
137,137,"Brett Quigley",NA,29.58,769,26,"PuttsperRoundRound2",2009
138,138,"Robert Allenby",NA,29.6,592,20,"PuttsperRoundRound2",2009
138,138,"Brendon Todd",NA,29.6,592,20,"PuttsperRoundRound2",2009
140,140,"Brendon de Jonge",NA,29.61,829,28,"PuttsperRoundRound2",2009
140,140,"Peter Tomasulo",NA,29.61,681,23,"PuttsperRoundRound2",2009
142,142,"Rocco Mediate",NA,29.62,622,21,"PuttsperRoundRound2",2009
142,142,"Sean OHair",NA,29.62,622,21,"PuttsperRoundRound2",2009
142,142,"Marc Turnesa",NA,29.62,859,29,"PuttsperRoundRound2",2009
145,145,"Will Ma Kenzie",NA,29.63,711,24,"PuttsperRoundRound2",2009
146,146,"Kevin Streelman",NA,29.64,830,28,"PuttsperRoundRound2",2009
147,147,"Martin Laird",NA,29.65,682,23,"PuttsperRoundRound2",2009
148,148,"John Senden",NA,29.66,860,29,"PuttsperRoundRound2",2009
149,149,"Lee Janzen",NA,29.67,623,21,"PuttsperRoundRound2",2009
150,150,"Jeff Maggert",NA,29.69,772,26,"PuttsperRoundRound2",2009
150,150,"Chez Reavie",NA,29.69,772,26,"PuttsperRoundRound2",2009
152,152,"Glen Day",NA,29.7,683,23,"PuttsperRoundRound2",2009
152,152,"Dustin Johnson",NA,29.7,683,23,"PuttsperRoundRound2",2009
154,154,"Michael Allen",NA,29.71,624,21,"PuttsperRoundRound2",2009
155,155,"Peter Lonard",NA,29.72,862,29,"PuttsperRoundRound2",2009
155,155,"Charles Warren",NA,29.72,535,18,"PuttsperRoundRound2",2009
157,157,"Rich Beem",NA,29.74,684,23,"PuttsperRoundRound2",2009
157,157,"Spencer Levin",NA,29.74,684,23,"PuttsperRoundRound2",2009
159,159,"Heath Slocum",NA,29.76,863,29,"PuttsperRoundRound2",2009
160,160,"Johnson Wagner",NA,29.81,775,26,"PuttsperRoundRound2",2009
161,161,"Robert Garrigus",NA,29.87,687,23,"PuttsperRoundRound2",2009
162,162,"Sergio Garcia",NA,29.88,478,16,"PuttsperRoundRound2",2009
162,162,"Darron Stiles",NA,29.88,508,17,"PuttsperRoundRound2",2009
164,164,"Billy Mayfair",NA,29.89,837,28,"PuttsperRoundRound2",2009
165,165,"Colt Knost",NA,30,660,22,"PuttsperRoundRound2",2009
166,166,"Patrick Sheehan",NA,30.08,391,13,"PuttsperRoundRound2",2009
167,167,"Jay Williamson",NA,30.1,602,20,"PuttsperRoundRound2",2009
168,168,"Joe Durant",NA,30.11,542,18,"PuttsperRoundRound2",2009
169,169,"Jonathan Byrd",NA,30.13,723,24,"PuttsperRoundRound2",2009
170,170,"Casey Wittenberg",NA,30.14,663,22,"PuttsperRoundRound2",2009
171,171,"Rick Price",NA,30.16,573,19,"PuttsperRoundRound2",2009
172,172,"Kirk Triplett",NA,30.2,604,20,"PuttsperRoundRound2",2009
173,173,"Nicholas Thompson",NA,30.23,907,30,"PuttsperRoundRound2",2009
174,174,"Vijay Singh",NA,30.25,605,20,"PuttsperRoundRound2",2009
175,175,"Steve Elkington",NA,30.27,666,22,"PuttsperRoundRound2",2009
176,176,"Boo Weekley",NA,30.29,636,21,"PuttsperRoundRound2",2009
177,177,"Greg Kraft",NA,30.3,606,20,"PuttsperRoundRound2",2009
178,178,"DJ Trahan",NA,30.33,910,30,"PuttsperRoundRound2",2009
179,179,"Adam Scott",NA,30.44,548,18,"PuttsperRoundRound2",2009
180,180,"Ken Duke",NA,30.48,884,29,"PuttsperRoundRound2",2009
181,181,"Greg Owen",NA,30.56,825,27,"PuttsperRoundRound2",2009
182,182,"Mathew Goggin",NA,30.78,708,23,"PuttsperRoundRound2",2009
183,183,"Ricky Barnes",NA,31.05,652,21,"PuttsperRoundRound2",2009
184,184,"Tom Lehman",NA,31.27,469,15,"PuttsperRoundRound2",2009
