"TenthTeeEarlyLowestRound_RANKTHISWEEK_2015","TenthTeeEarlyLowestRound_RANKLASTWEEK_2015","TenthTeeEarlyLowestRound_PLAYERNAME_2015","TenthTeeEarlyLowestRound_ROUNDS_2015","TenthTeeEarlyLowestRound_LOWRND_2015","stat_name","year"
25,25,"Brooks Koepka",84,64,"TenthTeeEarlyLowestRound",2015
25,25,"Jason Kokrak",88,64,"TenthTeeEarlyLowestRound",2015
25,25,"Matt Kuchar",97,64,"TenthTeeEarlyLowestRound",2015
25,25,"Justin Leonard",61,64,"TenthTeeEarlyLowestRound",2015
25,25,"Francesco Molinari",56,64,"TenthTeeEarlyLowestRound",2015
25,25,"Kevin Na",98,64,"TenthTeeEarlyLowestRound",2015
25,25,"Greg Owen",58,64,"TenthTeeEarlyLowestRound",2015
25,25,"Cameron Percy",72,64,"TenthTeeEarlyLowestRound",2015
25,25,"Kenny Perry",25,64,"TenthTeeEarlyLowestRound",2015
25,25,"John Peterson",84,64,"TenthTeeEarlyLowestRound",2015
25,25,"Scott Pinckney",88,64,"TenthTeeEarlyLowestRound",2015
25,25,"Andres Romero",69,64,"TenthTeeEarlyLowestRound",2015
25,25,"Rory Sabbatini",81,64,"TenthTeeEarlyLowestRound",2015
25,25,"Sam Saunders",83,64,"TenthTeeEarlyLowestRound",2015
25,25,"Brian Stuard",97,64,"TenthTeeEarlyLowestRound",2015
25,25,"Andy Sullivan",17,64,"TenthTeeEarlyLowestRound",2015
25,25,"Boo Weekley",79,64,"TenthTeeEarlyLowestRound",2015
25,25,"Tiger Woods",32,64,"TenthTeeEarlyLowestRound",2015
58,58,"Arjun Atwal",22,65,"TenthTeeEarlyLowestRound",2015
58,58,"Blayne Barber",76,65,"TenthTeeEarlyLowestRound",2015
58,58,"Ricky Barnes",82,65,"TenthTeeEarlyLowestRound",2015
58,58,"Jason Bohn",95,65,"TenthTeeEarlyLowestRound",2015
58,58,"Sebastian Cappelen",6,65,"TenthTeeEarlyLowestRound",2015
58,58,"Tim Clark",42,65,"TenthTeeEarlyLowestRound",2015
58,58,"Chad Collins",79,65,"TenthTeeEarlyLowestRound",2015
58,58,"Austin Cook",26,65,"TenthTeeEarlyLowestRound",2015
58,58,"Harris English",105,65,"TenthTeeEarlyLowestRound",2015
58,58,"Derek Ernst",75,65,"TenthTeeEarlyLowestRound",2015
58,58,"Tony Finau",106,65,"TenthTeeEarlyLowestRound",2015
58,58,"Jim Furyk",71,65,"TenthTeeEarlyLowestRound",2015
58,58,"Tommy Gainey",26,65,"TenthTeeEarlyLowestRound",2015
58,58,"Jason Gore",76,65,"TenthTeeEarlyLowestRound",2015
58,58,"Bill Haas",89,65,"TenthTeeEarlyLowestRound",2015
58,58,"James Hahn",94,65,"TenthTeeEarlyLowestRound",2015
58,58,"Brian Harman",90,65,"TenthTeeEarlyLowestRound",2015
58,58,"Billy Horschel",99,65,"TenthTeeEarlyLowestRound",2015
58,58,"Billy Hurley III",83,65,"TenthTeeEarlyLowestRound",2015
58,58,"Zach Johnson",90,65,"TenthTeeEarlyLowestRound",2015
58,58,"Dustin Johnson",75,65,"TenthTeeEarlyLowestRound",2015
58,58,"Matt Jones",89,65,"TenthTeeEarlyLowestRound",2015
58,58,"Kevin Kisner",104,65,"TenthTeeEarlyLowestRound",2015
58,58,"Scott Langley",94,65,"TenthTeeEarlyLowestRound",2015
58,58,"David Lingmerth",90,65,"TenthTeeEarlyLowestRound",2015
58,58,"Hideki Matsuyama",95,65,"TenthTeeEarlyLowestRound",2015
58,58,"John Merrick",78,65,"TenthTeeEarlyLowestRound",2015
58,58,"Ryan Moore",81,65,"TenthTeeEarlyLowestRound",2015
58,58,"Ryan Palmer",80,65,"TenthTeeEarlyLowestRound",2015
58,58,"Rod Pampling",31,65,"TenthTeeEarlyLowestRound",2015
58,58,"SJ Park",79,65,"TenthTeeEarlyLowestRound",2015
58,58,"Pat Perez",96,65,"TenthTeeEarlyLowestRound",2015
58,58,"John Rollins",39,65,"TenthTeeEarlyLowestRound",2015
58,58,"Justin Rose",69,65,"TenthTeeEarlyLowestRound",2015
58,58,"Scott Stallings",60,65,"TenthTeeEarlyLowestRound",2015
58,58,"Shawn Stefani",94,65,"TenthTeeEarlyLowestRound",2015
58,58,"Robert Streb",110,65,"TenthTeeEarlyLowestRound",2015
58,58,"Steve Stricker",32,65,"TenthTeeEarlyLowestRound",2015
58,58,"Andrew Svoboda",80,65,"TenthTeeEarlyLowestRound",2015
58,58,"Nick Taylor",91,65,"TenthTeeEarlyLowestRound",2015
58,58,"Nicholas Thompson",90,65,"TenthTeeEarlyLowestRound",2015
58,58,"Brendon Todd",96,65,"TenthTeeEarlyLowestRound",2015
58,58,"Camilo Villegas",83,65,"TenthTeeEarlyLowestRound",2015
58,58,"Nick Watney",91,65,"TenthTeeEarlyLowestRound",2015
58,58,"Bubba Watson",71,65,"TenthTeeEarlyLowestRound",2015
58,58,"Steve Wheatcroft",87,65,"TenthTeeEarlyLowestRound",2015
104,104,"Stuart Appleby",23,66,"TenthTeeEarlyLowestRound",2015
104,104,"Eric Axley",57,66,"TenthTeeEarlyLowestRound",2015
104,104,"Aaron Baddeley",76,66,"TenthTeeEarlyLowestRound",2015
104,104,"Steven Bowditch",103,66,"TenthTeeEarlyLowestRound",2015
104,104,"Jonathan Byrd",69,66,"TenthTeeEarlyLowestRound",2015
104,104,"Alex Cejka",94,66,"TenthTeeEarlyLowestRound",2015
104,104,"Ben Crane",62,66,"TenthTeeEarlyLowestRound",2015
104,104,"Brian Davis",86,66,"TenthTeeEarlyLowestRound",2015
104,104,"Ernie Els",57,66,"TenthTeeEarlyLowestRound",2015
104,104,"Matt Every",73,66,"TenthTeeEarlyLowestRound",2015
104,104,"Derek Fathauer",81,66,"TenthTeeEarlyLowestRound",2015
104,104,"Gonzalo Fdez Castano",81,66,"TenthTeeEarlyLowestRound",2015
104,104,"Tom Gillis",48,66,"TenthTeeEarlyLowestRound",2015
104,104,"Fabian Gomez",83,66,"TenthTeeEarlyLowestRound",2015
104,104,"Cody Gribble",11,66,"TenthTeeEarlyLowestRound",2015
104,104,"Morgan Hoffmann",85,66,"TenthTeeEarlyLowestRound",2015
104,104,"Mark Hubbard",79,66,"TenthTeeEarlyLowestRound",2015
104,104,"Jerry Kelly",79,66,"TenthTeeEarlyLowestRound",2015
104,104,"Martin Laird",77,66,"TenthTeeEarlyLowestRound",2015
104,104,"Danny Lee",120,66,"TenthTeeEarlyLowestRound",2015
104,104,"Marc Leishman",74,66,"TenthTeeEarlyLowestRound",2015
104,104,"Spencer Levin",99,66,"TenthTeeEarlyLowestRound",2015
104,104,"Davis Love III",51,66,"TenthTeeEarlyLowestRound",2015
104,104,"Bill Lunde",50,66,"TenthTeeEarlyLowestRound",2015
104,104,"Jarrod Lyle",26,66,"TenthTeeEarlyLowestRound",2015
104,104,"Ben Martin",93,66,"TenthTeeEarlyLowestRound",2015
104,104,"Lee McCoy",8,66,"TenthTeeEarlyLowestRound",2015
104,104,"Rory McIlroy",49,66,"TenthTeeEarlyLowestRound",2015
104,104,"Maverick McNealy",8,66,"TenthTeeEarlyLowestRound",2015
104,104,"George McNeill",93,66,"TenthTeeEarlyLowestRound",2015
104,104,"Phil Mickelson",70,66,"TenthTeeEarlyLowestRound",2015
104,104,"Sean OHair",86,66,"TenthTeeEarlyLowestRound",2015
104,104,"Louis Oosthuizen",68,66,"TenthTeeEarlyLowestRound",2015
104,104,"Jeff Overton",94,66,"TenthTeeEarlyLowestRound",2015
104,104,"Carl Pettersson",106,66,"TenthTeeEarlyLowestRound",2015
104,104,"Martin Piller",4,66,"TenthTeeEarlyLowestRound",2015
104,104,"Andy Pope",8,66,"TenthTeeEarlyLowestRound",2015
104,104,"Michael Putnam",87,66,"TenthTeeEarlyLowestRound",2015
104,104,"Jonathan Randolph",72,66,"TenthTeeEarlyLowestRound",2015
104,104,"Chez Reavie",56,66,"TenthTeeEarlyLowestRound",2015
104,104,"Patrick Reed",103,66,"TenthTeeEarlyLowestRound",2015
104,104,"Marcelo Rozo",3,66,"TenthTeeEarlyLowestRound",2015
104,104,"Ryan Ruffels",3,66,"TenthTeeEarlyLowestRound",2015
104,104,"Vijay Singh",78,66,"TenthTeeEarlyLowestRound",2015
104,104,"Roger Sloan",56,66,"TenthTeeEarlyLowestRound",2015
104,104,"Byron Smith",59,66,"TenthTeeEarlyLowestRound",2015
104,104,"Brendan Steele",88,66,"TenthTeeEarlyLowestRound",2015
104,104,"Kevin Streelman",95,66,"TenthTeeEarlyLowestRound",2015
104,104,"Chris Stroud",84,66,"TenthTeeEarlyLowestRound",2015
104,104,"Daniel Summerhays",101,66,"TenthTeeEarlyLowestRound",2015
104,104,"Hudson Swafford",97,66,"TenthTeeEarlyLowestRound",2015
104,104,"David Toms",62,66,"TenthTeeEarlyLowestRound",2015
104,104,"Bo Van Pelt",81,66,"TenthTeeEarlyLowestRound",2015
104,104,"Mark Wilson",89,66,"TenthTeeEarlyLowestRound",2015
158,158,"Sangmoon Bae",98,67,"TenthTeeEarlyLowestRound",2015
158,158,"Jonas Blixt",78,67,"TenthTeeEarlyLowestRound",2015
158,158,"Roberto Castro",54,67,"TenthTeeEarlyLowestRound",2015
158,158,"Graham DeLaet",65,67,"TenthTeeEarlyLowestRound",2015
158,158,"Luke Donald",71,67,"TenthTeeEarlyLowestRound",2015
158,158,"Ken Duke",93,67,"TenthTeeEarlyLowestRound",2015
158,158,"Rickie Fowler",76,67,"TenthTeeEarlyLowestRound",2015
158,158,"Oscar Fraustro",58,67,"TenthTeeEarlyLowestRound",2015
158,158,"Harrison Frazar",20,67,"TenthTeeEarlyLowestRound",2015
158,158,"Sergio Garcia",59,67,"TenthTeeEarlyLowestRound",2015
158,158,"Robert Garrigus",70,67,"TenthTeeEarlyLowestRound",2015
158,158,"Lucas Glover",79,67,"TenthTeeEarlyLowestRound",2015
158,158,"Branden Grace",48,67,"TenthTeeEarlyLowestRound",2015
158,158,"Luke Guthrie",84,67,"TenthTeeEarlyLowestRound",2015
158,158,"Adam Hadwin",95,67,"TenthTeeEarlyLowestRound",2015
158,158,"Dudley Hart",18,67,"TenthTeeEarlyLowestRound",2015
158,158,"JJ Henry",94,67,"TenthTeeEarlyLowestRound",2015
158,158,"Jim Herman",88,67,"TenthTeeEarlyLowestRound",2015
158,158,"Tom Hoge",83,67,"TenthTeeEarlyLowestRound",2015
158,158,"Charles Howell III",105,67,"TenthTeeEarlyLowestRound",2015
158,158,"Tom Johnson",6,67,"TenthTeeEarlyLowestRound",2015
158,158,"Whee Kim",71,67,"TenthTeeEarlyLowestRound",2015
158,158,"Chris Kirk",76,67,"TenthTeeEarlyLowestRound",2015
158,158,"Tom Lehman",5,67,"TenthTeeEarlyLowestRound",2015
158,158,"Shane Lowry",41,67,"TenthTeeEarlyLowestRound",2015
158,158,"Hunter Mahan",88,67,"TenthTeeEarlyLowestRound",2015
158,158,"Graeme McDowell",43,67,"TenthTeeEarlyLowestRound",2015
158,158,"Bryce Molder",91,67,"TenthTeeEarlyLowestRound",2015
158,158,"Koumei Oda",14,67,"TenthTeeEarlyLowestRound",2015
158,158,"Carlos Ortiz",100,67,"TenthTeeEarlyLowestRound",2015
158,158,"Ian Poulter",68,67,"TenthTeeEarlyLowestRound",2015
158,158,"Richie Ramsay",6,67,"TenthTeeEarlyLowestRound",2015
158,158,"Kyle Reifers",96,67,"TenthTeeEarlyLowestRound",2015
158,158,"Wes Roach",4,67,"TenthTeeEarlyLowestRound",2015
158,158,"Patrick Rodgers",57,67,"TenthTeeEarlyLowestRound",2015
158,158,"Charl Schwartzel",67,67,"TenthTeeEarlyLowestRound",2015
158,158,"John Senden",80,67,"TenthTeeEarlyLowestRound",2015
158,158,"Michael Smith",4,67,"TenthTeeEarlyLowestRound",2015
158,158,"Cameron Smith",43,67,"TenthTeeEarlyLowestRound",2015
158,158,"Kyle Stanley",41,67,"TenthTeeEarlyLowestRound",2015
158,158,"Richard Sterne",39,67,"TenthTeeEarlyLowestRound",2015
158,158,"Zack Sucher",47,67,"TenthTeeEarlyLowestRound",2015
158,158,"Vaughn Taylor",46,67,"TenthTeeEarlyLowestRound",2015
158,158,"Cameron Tringale",96,67,"TenthTeeEarlyLowestRound",2015
158,158,"Kevin Tway",4,67,"TenthTeeEarlyLowestRound",2015
158,158,"Jhonattan Vegas",90,67,"TenthTeeEarlyLowestRound",2015
158,158,"Johnson Wagner",68,67,"TenthTeeEarlyLowestRound",2015
158,158,"Will Wilcox",58,67,"TenthTeeEarlyLowestRound",2015
206,206,"Joe Affrunti",12,68,"TenthTeeEarlyLowestRound",2015
206,206,"Benjamin Alvarado",18,68,"TenthTeeEarlyLowestRound",2015
206,206,"Mark Anderson",20,68,"TenthTeeEarlyLowestRound",2015
206,206,"Cameron Beckman",23,68,"TenthTeeEarlyLowestRound",2015
206,206,"Angel Cabrera",53,68,"TenthTeeEarlyLowestRound",2015
206,206,"Greg Chalmers",58,68,"TenthTeeEarlyLowestRound",2015
206,206,"KJ Choi",66,68,"TenthTeeEarlyLowestRound",2015
206,206,"Jamie Donaldson",50,68,"TenthTeeEarlyLowestRound",2015
206,206,"Steve Flesch",19,68,"TenthTeeEarlyLowestRound",2015
206,206,"Stephen Gallacher",33,68,"TenthTeeEarlyLowestRound",2015
206,206,"Brice Garnett",81,68,"TenthTeeEarlyLowestRound",2015
206,206,"Padraig Harrington",60,68,"TenthTeeEarlyLowestRound",2015
206,206,"Justin Hicks",31,68,"TenthTeeEarlyLowestRound",2015
206,206,"Freddie Jacobson",48,68,"TenthTeeEarlyLowestRound",2015
206,206,"Brandt Jobe",17,68,"TenthTeeEarlyLowestRound",2015
206,206,"Smylie Kaufman",6,68,"TenthTeeEarlyLowestRound",2015
206,206,"Troy Kelly",25,68,"TenthTeeEarlyLowestRound",2015
206,206,"Alexander Levy",24,68,"TenthTeeEarlyLowestRound",2015
206,206,"WC Liang",16,68,"TenthTeeEarlyLowestRound",2015
206,206,"Joost Luiten",41,68,"TenthTeeEarlyLowestRound",2015
206,206,"Will Ma Kenzie",49,68,"TenthTeeEarlyLowestRound",2015
206,206,"Troy Merritt",91,68,"TenthTeeEarlyLowestRound",2015
206,206,"Seung Yul Noh",65,68,"TenthTeeEarlyLowestRound",2015
206,206,"Thorbjorn Olesen",4,68,"TenthTeeEarlyLowestRound",2015
206,206,"Alex Prugh",84,68,"TenthTeeEarlyLowestRound",2015
206,206,"Andrew Putnam",68,68,"TenthTeeEarlyLowestRound",2015
206,206,"Alvaro Quiros",8,68,"TenthTeeEarlyLowestRound",2015
206,206,"Jim Renner",68,68,"TenthTeeEarlyLowestRound",2015
206,206,"Adam Scott",51,68,"TenthTeeEarlyLowestRound",2015
206,206,"Chris Smith",29,68,"TenthTeeEarlyLowestRound",2015
206,206,"Michael Thompson",83,68,"TenthTeeEarlyLowestRound",2015
206,206,"DJ Trahan",18,68,"TenthTeeEarlyLowestRound",2015
206,206,"Tyrone Van Aswegen",58,68,"TenthTeeEarlyLowestRound",2015
206,206,"Mike Weir",36,68,"TenthTeeEarlyLowestRound",2015
206,206,"Richy Werenski",4,68,"TenthTeeEarlyLowestRound",2015
206,206,"Bernd Wiesberger",33,68,"TenthTeeEarlyLowestRound",2015
206,206,"Tim Wilkinson",73,68,"TenthTeeEarlyLowestRound",2015
206,206,"Cameron Wilson",9,68,"TenthTeeEarlyLowestRound",2015
206,206,"Bobby Wyatt",6,68,"TenthTeeEarlyLowestRound",2015
245,245,"Thomas Aiken",16,69,"TenthTeeEarlyLowestRound",2015
245,245,"Steven Alker",62,69,"TenthTeeEarlyLowestRound",2015
245,245,"Robert Allenby",63,69,"TenthTeeEarlyLowestRound",2015
245,245,"Byeong Hun An",14,69,"TenthTeeEarlyLowestRound",2015
245,245,"Ryan Armour",46,69,"TenthTeeEarlyLowestRound",2015
245,245,"Charlie Beljan",76,69,"TenthTeeEarlyLowestRound",2015
245,245,"George Coetzee",23,69,"TenthTeeEarlyLowestRound",2015
245,245,"Roberto Diaz",2,69,"TenthTeeEarlyLowestRound",2015
245,245,"Retief Goosen",81,69,"TenthTeeEarlyLowestRound",2015
245,245,"Paul Goydos",2,69,"TenthTeeEarlyLowestRound",2015
245,245,"Wes Homan",12,69,"TenthTeeEarlyLowestRound",2015
245,245,"Trevor Immelman",48,69,"TenthTeeEarlyLowestRound",2015
245,245,"Hiroshi Iwata",12,69,"TenthTeeEarlyLowestRound",2015
245,245,"Rikard Karlberg",6,69,"TenthTeeEarlyLowestRound",2015
245,245,"Hyung Sung Kim",8,69,"TenthTeeEarlyLowestRound",2015
245,245,"Soren Kjeldsen",8,69,"TenthTeeEarlyLowestRound",2015
245,245,"Anirban Lahiri",41,69,"TenthTeeEarlyLowestRound",2015
245,245,"Pablo Larrazabal",12,69,"TenthTeeEarlyLowestRound",2015
245,245,"Andrew Loupe",40,69,"TenthTeeEarlyLowestRound",2015
245,245,"Scott McCarron",18,69,"TenthTeeEarlyLowestRound",2015
245,245,"Parker McLachlin",6,69,"TenthTeeEarlyLowestRound",2015
245,245,"Geoff Ogilvy",50,69,"TenthTeeEarlyLowestRound",2015
245,245,"Jon Rahm",10,69,"TenthTeeEarlyLowestRound",2015
245,245,"Carlos Sainz Jr",48,69,"TenthTeeEarlyLowestRound",2015
245,245,"Justin Shin",2,69,"TenthTeeEarlyLowestRound",2015
245,245,"Heath Slocum",57,69,"TenthTeeEarlyLowestRound",2015
245,245,"Peter Uihlein",8,69,"TenthTeeEarlyLowestRound",2015
245,245,"Duffy Waldorf",6,69,"TenthTeeEarlyLowestRound",2015
245,245,"Marc Warren",33,69,"TenthTeeEarlyLowestRound",2015
245,245,"Lee Westwood",56,69,"TenthTeeEarlyLowestRound",2015
245,245,"Chris Williams",2,69,"TenthTeeEarlyLowestRound",2015
276,276,"Woody Austin",27,70,"TenthTeeEarlyLowestRound",2015
276,276,"Matt Bettencourt",24,70,"TenthTeeEarlyLowestRound",2015
276,276,"Thomas Bjorn",18,70,"TenthTeeEarlyLowestRound",2015
276,276,"Michael Bradley",10,70,"TenthTeeEarlyLowestRound",2015
276,276,"Rafa Cabrera Bello",14,70,"TenthTeeEarlyLowestRound",2015
276,276,"Daniel Chopra",11,70,"TenthTeeEarlyLowestRound",2015
276,276,"Scott Gutschewski",4,70,"TenthTeeEarlyLowestRound",2015
276,276,"Brandon Hagy",21,70,"TenthTeeEarlyLowestRound",2015
276,276,"Creighton Honeck",2,70,"TenthTeeEarlyLowestRound",2015
276,276,"Mikko Ilonen",25,70,"TenthTeeEarlyLowestRound",2015
276,276,"Jason Knutzon",8,70,"TenthTeeEarlyLowestRound",2015
276,276,"Jamie Lovemark",8,70,"TenthTeeEarlyLowestRound",2015
276,276,"John Mallinger",2,70,"TenthTeeEarlyLowestRound",2015
276,276,"Peter Malnati",2,70,"TenthTeeEarlyLowestRound",2015
276,276,"Troy Matteson",23,70,"TenthTeeEarlyLowestRound",2015
276,276,"Billy Mayfair",17,70,"TenthTeeEarlyLowestRound",2015
276,276,"Tim Petrovic",28,70,"TenthTeeEarlyLowestRound",2015
276,276,"DA Points",72,70,"TenthTeeEarlyLowestRound",2015
276,276,"Marcel Siem",26,70,"TenthTeeEarlyLowestRound",2015
276,276,"Kevin Stadler",10,70,"TenthTeeEarlyLowestRound",2015
276,276,"Scott Verplank",29,70,"TenthTeeEarlyLowestRound",2015
276,276,"Scott Vincent",4,70,"TenthTeeEarlyLowestRound",2015
276,276,"Cory Whitsett",8,70,"TenthTeeEarlyLowestRound",2015
276,276,"Charlie Wi",23,70,"TenthTeeEarlyLowestRound",2015
276,276,"Danny Willett",37,70,"TenthTeeEarlyLowestRound",2015
276,276,"Gunn Yang",20,70,"TenthTeeEarlyLowestRound",2015
302,302,"Kiradech Aphibarnrat",12,71,"TenthTeeEarlyLowestRound",2015
302,302,"Guy Boros",6,71,"TenthTeeEarlyLowestRound",2015
302,302,"Fred Couples",4,71,"TenthTeeEarlyLowestRound",2015
302,302,"Bryson DeChambeau",8,71,"TenthTeeEarlyLowestRound",2015
302,302,"Andrew Dodt",4,71,"TenthTeeEarlyLowestRound",2015
302,302,"Eric Dugas",2,71,"TenthTeeEarlyLowestRound",2015
302,302,"Brian Gaffney",4,71,"TenthTeeEarlyLowestRound",2015
302,302,"Mathew Goggin",2,71,"TenthTeeEarlyLowestRound",2015
302,302,"Tim Herron",17,71,"TenthTeeEarlyLowestRound",2015
302,302,"Thongchai Jaidee",31,71,"TenthTeeEarlyLowestRound",2015
302,302,"Patton Kizzire",6,71,"TenthTeeEarlyLowestRound",2015
302,302,"Doug LaBelle II",4,71,"TenthTeeEarlyLowestRound",2015
302,302,"William Liu",2,71,"TenthTeeEarlyLowestRound",2015
302,302,"Steve Lowery",8,71,"TenthTeeEarlyLowestRound",2015
302,302,"MJ Maguire",2,71,"TenthTeeEarlyLowestRound",2015
302,302,"Shaun Micheel",14,71,"TenthTeeEarlyLowestRound",2015
302,302,"Garrett Osborn",10,71,"TenthTeeEarlyLowestRound",2015
302,302,"Garrett Rank",2,71,"TenthTeeEarlyLowestRound",2015
302,302,"Alexandre Rocha",4,71,"TenthTeeEarlyLowestRound",2015
302,302,"Ollie Schniederjans",22,71,"TenthTeeEarlyLowestRound",2015
302,302,"Efren Serna Jr",2,71,"TenthTeeEarlyLowestRound",2015
302,302,"Guan Tian Liang",4,71,"TenthTeeEarlyLowestRound",2015
302,302,"Manuel Villegas",2,71,"TenthTeeEarlyLowestRound",2015
302,302,"YE Yang",14,71,"TenthTeeEarlyLowestRound",2015
326,326,"Felipe Aguilar",4,72,"TenthTeeEarlyLowestRound",2015
326,326,"Kurt Barnes",2,72,"TenthTeeEarlyLowestRound",2015
326,326,"Michael Block",16,72,"TenthTeeEarlyLowestRound",2015
326,326,"Brian Campbell",6,72,"TenthTeeEarlyLowestRound",2015
326,326,"Jean Philip Cornellier",2,72,"TenthTeeEarlyLowestRound",2015
326,326,"John Daly",26,72,"TenthTeeEarlyLowestRound",2015
326,326,"Tyler Duncan",2,72,"TenthTeeEarlyLowestRound",2015
326,326,"Tommy Fleetwood",23,72,"TenthTeeEarlyLowestRound",2015
326,326,"Antonio Lascuna",8,72,"TenthTeeEarlyLowestRound",2015
326,326,"David Lipsky",20,72,"TenthTeeEarlyLowestRound",2015
326,326,"Len Mattiace",15,72,"TenthTeeEarlyLowestRound",2015
326,326,"Hennie Otto",4,72,"TenthTeeEarlyLowestRound",2015
326,326,"John Parry",4,72,"TenthTeeEarlyLowestRound",2015
326,326,"Dicky Pride",16,72,"TenthTeeEarlyLowestRound",2015
326,326,"Angelo Que",4,72,"TenthTeeEarlyLowestRound",2015
326,326,"JJ Spaun",4,72,"TenthTeeEarlyLowestRound",2015
326,326,"Josh Teater",33,72,"TenthTeeEarlyLowestRound",2015
326,326,"Dawie van der Walt",4,72,"TenthTeeEarlyLowestRound",2015
326,326,"Tom Watson",8,72,"TenthTeeEarlyLowestRound",2015
326,326,"Fabrizio Zanotti",4,72,"TenthTeeEarlyLowestRound",2015
346,346,"Mark Baldwin",2,73,"TenthTeeEarlyLowestRound",2015
346,346,"Kelvin Day",6,73,"TenthTeeEarlyLowestRound",2015
346,346,"Chris DiMarco",8,73,"TenthTeeEarlyLowestRound",2015
346,346,"Zecheng Dou",4,73,"TenthTeeEarlyLowestRound",2015
346,346,"Victor Dubuisson",29,73,"TenthTeeEarlyLowestRound",2015
346,346,"Oliver Farr",2,73,"TenthTeeEarlyLowestRound",2015
346,346,"Tyrrell Hatton",6,73,"TenthTeeEarlyLowestRound",2015
346,346,"Yuta Ikeda",4,73,"TenthTeeEarlyLowestRound",2015
346,346,"Ryuji Imada",9,73,"TenthTeeEarlyLowestRound",2015
346,346,"Craig Kanada",2,73,"TenthTeeEarlyLowestRound",2015
346,346,"Ryan Kennedy",5,73,"TenthTeeEarlyLowestRound",2015
346,346,"Jake Knapp",4,73,"TenthTeeEarlyLowestRound",2015
346,346,"Andrew Landry",2,73,"TenthTeeEarlyLowestRound",2015
346,346,"Bernhard Langer",8,73,"TenthTeeEarlyLowestRound",2015
346,346,"Jack Maguire",4,73,"TenthTeeEarlyLowestRound",2015
346,346,"Denny McCarthy",4,73,"TenthTeeEarlyLowestRound",2015
346,346,"Jason Palmer",2,73,"TenthTeeEarlyLowestRound",2015
346,346,"Cory Renfrew",4,73,"TenthTeeEarlyLowestRound",2015
346,346,"Tag Ridings",2,73,"TenthTeeEarlyLowestRound",2015
346,346,"Nigel Spence",2,73,"TenthTeeEarlyLowestRound",2015
346,346,"Curtis Thompson",4,73,"TenthTeeEarlyLowestRound",2015
