"LateRound2ScoringAverage_RANKTHISWEEK_2015","LateRound2ScoringAverage_RANKLASTWEEK_2015","LateRound2ScoringAverage_PLAYERNAME_2015","LateRound2ScoringAverage__2015","LateRound2ScoringAverage_AVG_2015","LateRound2ScoringAverage_TOTALSTROKES_2015","LateRound2ScoringAverage_TOTALROUNDS_2015","stat_name","year"
22,22,"Blayne Barber",NA,69.58,835,12,"LateRound2ScoringAverage",2015
22,22,"Matt Jones",NA,69.58,835,12,"LateRound2ScoringAverage",2015
24,24,"Patrick Reed",NA,69.67,1045,15,"LateRound2ScoringAverage",2015
25,25,"Jordan Spieth",NA,69.69,906,13,"LateRound2ScoringAverage",2015
26,26,"Tom Hoge",NA,69.7,697,10,"LateRound2ScoringAverage",2015
26,26,"Danny Lee",NA,69.7,1394,20,"LateRound2ScoringAverage",2015
28,28,"Sangmoon Bae",NA,69.75,837,12,"LateRound2ScoringAverage",2015
28,28,"Bo Van Pelt",NA,69.75,837,12,"LateRound2ScoringAverage",2015
30,30,"Matt Kuchar",NA,69.77,907,13,"LateRound2ScoringAverage",2015
31,31,"Marc Leishman",NA,69.78,628,9,"LateRound2ScoringAverage",2015
32,32,"Luke Donald",NA,69.8,698,10,"LateRound2ScoringAverage",2015
32,32,"Sergio Garcia",NA,69.8,698,10,"LateRound2ScoringAverage",2015
32,32,"Henrik Stenson",NA,69.8,349,5,"LateRound2ScoringAverage",2015
35,35,"Steven Alker",NA,69.82,768,11,"LateRound2ScoringAverage",2015
36,36,"George McNeill",NA,69.83,838,12,"LateRound2ScoringAverage",2015
36,36,"Johnson Wagner",NA,69.83,838,12,"LateRound2ScoringAverage",2015
38,38,"Brandt Snedeker",NA,69.86,978,14,"LateRound2ScoringAverage",2015
39,39,"Daniel Berger",NA,69.94,1119,16,"LateRound2ScoringAverage",2015
39,39,"Steven Bowditch",NA,69.94,1119,16,"LateRound2ScoringAverage",2015
39,39,"Carl Pettersson",NA,69.94,1119,16,"LateRound2ScoringAverage",2015
42,42,"Jason Bohn",NA,70,980,14,"LateRound2ScoringAverage",2015
42,42,"Chad Collins",NA,70,770,11,"LateRound2ScoringAverage",2015
42,42,"Brendon de Jonge",NA,70,980,14,"LateRound2ScoringAverage",2015
42,42,"Jason Dufner",NA,70,700,10,"LateRound2ScoringAverage",2015
42,42,"Vijay Singh",NA,70,770,11,"LateRound2ScoringAverage",2015
47,47,"Robert Streb",NA,70.06,1121,16,"LateRound2ScoringAverage",2015
48,48,"Scott Brown",NA,70.07,1051,15,"LateRound2ScoringAverage",2015
48,48,"Ryo Ishikawa",NA,70.07,1051,15,"LateRound2ScoringAverage",2015
48,48,"Kevin Streelman",NA,70.07,981,14,"LateRound2ScoringAverage",2015
51,51,"Phil Mickelson",NA,70.08,841,12,"LateRound2ScoringAverage",2015
51,51,"Jhonattan Vegas",NA,70.08,841,12,"LateRound2ScoringAverage",2015
53,53,"David Toms",NA,70.11,631,9,"LateRound2ScoringAverage",2015
54,54,"Chad Campbell",NA,70.13,1122,16,"LateRound2ScoringAverage",2015
54,54,"William McGirt",NA,70.13,1122,16,"LateRound2ScoringAverage",2015
56,56,"Kevin Kisner",NA,70.14,982,14,"LateRound2ScoringAverage",2015
57,57,"Carlos Ortiz",NA,70.15,912,13,"LateRound2ScoringAverage",2015
58,58,"Scott Piercy",NA,70.17,842,12,"LateRound2ScoringAverage",2015
59,59,"Rickie Fowler",NA,70.18,772,11,"LateRound2ScoringAverage",2015
59,59,"Ryan Moore",NA,70.18,772,11,"LateRound2ScoringAverage",2015
61,61,"Hideki Matsuyama",NA,70.19,1123,16,"LateRound2ScoringAverage",2015
62,62,"Andrew Putnam",NA,70.2,702,10,"LateRound2ScoringAverage",2015
63,63,"Derek Fathauer",NA,70.23,913,13,"LateRound2ScoringAverage",2015
63,63,"Boo Weekley",NA,70.23,913,13,"LateRound2ScoringAverage",2015
65,65,"Patrick Rodgers",NA,70.25,562,8,"LateRound2ScoringAverage",2015
65,65,"Hudson Swafford",NA,70.25,1124,16,"LateRound2ScoringAverage",2015
67,67,"JJ Henry",NA,70.29,984,14,"LateRound2ScoringAverage",2015
67,67,"Charles Howell III",NA,70.29,1195,17,"LateRound2ScoringAverage",2015
69,69,"Zach Johnson",NA,70.3,703,10,"LateRound2ScoringAverage",2015
69,69,"Whee Kim",NA,70.3,703,10,"LateRound2ScoringAverage",2015
69,69,"Charl Schwartzel",NA,70.3,703,10,"LateRound2ScoringAverage",2015
72,72,"Jon Curran",NA,70.36,985,14,"LateRound2ScoringAverage",2015
72,72,"Adam Hadwin",NA,70.36,774,11,"LateRound2ScoringAverage",2015
72,72,"John Peterson",NA,70.36,774,11,"LateRound2ScoringAverage",2015
72,72,"Kyle Reifers",NA,70.36,985,14,"LateRound2ScoringAverage",2015
72,72,"Shawn Stefani",NA,70.36,774,11,"LateRound2ScoringAverage",2015
77,77,"Pat Perez",NA,70.38,1126,16,"LateRound2ScoringAverage",2015
78,78,"Bubba Watson",NA,70.4,704,10,"LateRound2ScoringAverage",2015
79,79,"DA Points",NA,70.42,845,12,"LateRound2ScoringAverage",2015
80,80,"Ken Duke",NA,70.43,986,14,"LateRound2ScoringAverage",2015
81,81,"Bryce Molder",NA,70.44,634,9,"LateRound2ScoringAverage",2015
82,82,"Cameron Percy",NA,70.46,916,13,"LateRound2ScoringAverage",2015
83,83,"Scott Langley",NA,70.47,1057,15,"LateRound2ScoringAverage",2015
83,83,"Brendon Todd",NA,70.47,1198,17,"LateRound2ScoringAverage",2015
85,85,"Francesco Molinari",NA,70.5,564,8,"LateRound2ScoringAverage",2015
86,86,"Troy Merritt",NA,70.53,1199,17,"LateRound2ScoringAverage",2015
87,87,"Charlie Beljan",NA,70.55,776,11,"LateRound2ScoringAverage",2015
88,88,"Fabian Gomez",NA,70.58,847,12,"LateRound2ScoringAverage",2015
89,89,"Alex Cejka",NA,70.59,1200,17,"LateRound2ScoringAverage",2015
90,90,"Will Wilcox",NA,70.6,353,5,"LateRound2ScoringAverage",2015
91,91,"Martin Laird",NA,70.62,918,13,"LateRound2ScoringAverage",2015
92,92,"Chesson Hadley",NA,70.67,1272,18,"LateRound2ScoringAverage",2015
92,92,"Webb Simpson",NA,70.67,636,9,"LateRound2ScoringAverage",2015
94,94,"Ryan Palmer",NA,70.7,707,10,"LateRound2ScoringAverage",2015
94,94,"Byron Smith",NA,70.7,707,10,"LateRound2ScoringAverage",2015
96,96,"Roberto Castro",NA,70.71,495,7,"LateRound2ScoringAverage",2015
96,96,"Adam Scott",NA,70.71,495,7,"LateRound2ScoringAverage",2015
98,98,"Jonathan Byrd",NA,70.75,566,8,"LateRound2ScoringAverage",2015
98,98,"Oscar Fraustro",NA,70.75,566,8,"LateRound2ScoringAverage",2015
98,98,"Lucas Glover",NA,70.75,849,12,"LateRound2ScoringAverage",2015
98,98,"Mark Wilson",NA,70.75,1132,16,"LateRound2ScoringAverage",2015
102,102,"Steve Wheatcroft",NA,70.77,920,13,"LateRound2ScoringAverage",2015
103,103,"Eric Axley",NA,70.78,637,9,"LateRound2ScoringAverage",2015
104,104,"Rory Sabbatini",NA,70.79,991,14,"LateRound2ScoringAverage",2015
105,105,"Nick Taylor",NA,70.8,1062,15,"LateRound2ScoringAverage",2015
106,106,"Charley Hoffman",NA,70.82,779,11,"LateRound2ScoringAverage",2015
106,106,"JB Holmes",NA,70.82,1204,17,"LateRound2ScoringAverage",2015
106,106,"Billy Hurley III",NA,70.82,779,11,"LateRound2ScoringAverage",2015
106,106,"Sean OHair",NA,70.82,779,11,"LateRound2ScoringAverage",2015
110,110,"Justin Leonard",NA,70.83,850,12,"LateRound2ScoringAverage",2015
111,111,"John Merrick",NA,70.85,921,13,"LateRound2ScoringAverage",2015
112,112,"Keegan Bradley",NA,70.87,1063,15,"LateRound2ScoringAverage",2015
113,113,"Martin Flores",NA,70.88,1134,16,"LateRound2ScoringAverage",2015
114,114,"Chez Reavie",NA,70.89,638,9,"LateRound2ScoringAverage",2015
115,115,"Billy Horschel",NA,70.9,709,10,"LateRound2ScoringAverage",2015
115,115,"Jerry Kelly",NA,70.9,709,10,"LateRound2ScoringAverage",2015
117,117,"Colt Knost",NA,70.91,780,11,"LateRound2ScoringAverage",2015
118,118,"Jason Kokrak",NA,70.92,922,13,"LateRound2ScoringAverage",2015
118,118,"Daniel Summerhays",NA,70.92,922,13,"LateRound2ScoringAverage",2015
120,120,"Kevin Chappell",NA,71,781,11,"LateRound2ScoringAverage",2015
120,120,"Derek Ernst",NA,71,923,13,"LateRound2ScoringAverage",2015
120,120,"Jim Furyk",NA,71,426,6,"LateRound2ScoringAverage",2015
120,120,"Max Homa",NA,71,781,11,"LateRound2ScoringAverage",2015
120,120,"David Lingmerth",NA,71,923,13,"LateRound2ScoringAverage",2015
120,120,"Alex Prugh",NA,71,852,12,"LateRound2ScoringAverage",2015
120,120,"John Senden",NA,71,852,12,"LateRound2ScoringAverage",2015
120,120,"Andrew Svoboda",NA,71,1136,16,"LateRound2ScoringAverage",2015
120,120,"Jimmy Walker",NA,71,568,8,"LateRound2ScoringAverage",2015
129,129,"Morgan Hoffmann",NA,71.08,853,12,"LateRound2ScoringAverage",2015
129,129,"Hunter Mahan",NA,71.08,853,12,"LateRound2ScoringAverage",2015
129,129,"Jeff Overton",NA,71.08,924,13,"LateRound2ScoringAverage",2015
132,132,"Nicholas Thompson",NA,71.13,1138,16,"LateRound2ScoringAverage",2015
133,133,"Camilo Villegas",NA,71.14,996,14,"LateRound2ScoringAverage",2015
134,134,"Jason Gore",NA,71.15,925,13,"LateRound2ScoringAverage",2015
135,135,"Gonzalo Fdez Castano",NA,71.21,997,14,"LateRound2ScoringAverage",2015
135,135,"Brice Garnett",NA,71.21,997,14,"LateRound2ScoringAverage",2015
135,135,"Luke Guthrie",NA,71.21,997,14,"LateRound2ScoringAverage",2015
138,138,"Ben Martin",NA,71.22,641,9,"LateRound2ScoringAverage",2015
139,139,"Scott Pinckney",NA,71.23,926,13,"LateRound2ScoringAverage",2015
140,140,"Brian Harman",NA,71.25,1140,16,"LateRound2ScoringAverage",2015
141,141,"Robert Garrigus",NA,71.29,998,14,"LateRound2ScoringAverage",2015
142,142,"Mark Hubbard",NA,71.31,927,13,"LateRound2ScoringAverage",2015
143,143,"Robert Allenby",NA,71.33,642,9,"LateRound2ScoringAverage",2015
143,143,"Michael Putnam",NA,71.33,856,12,"LateRound2ScoringAverage",2015
145,145,"Brian Davis",NA,71.36,785,11,"LateRound2ScoringAverage",2015
145,145,"Jim Herman",NA,71.36,999,14,"LateRound2ScoringAverage",2015
147,147,"David Hearn",NA,71.38,1142,16,"LateRound2ScoringAverage",2015
147,147,"Jonathan Randolph",NA,71.38,928,13,"LateRound2ScoringAverage",2015
147,147,"Michael Thompson",NA,71.38,928,13,"LateRound2ScoringAverage",2015
150,150,"KJ Choi",NA,71.4,714,10,"LateRound2ScoringAverage",2015
151,151,"Chris Kirk",NA,71.43,500,7,"LateRound2ScoringAverage",2015
152,152,"Brian Stuard",NA,71.45,786,11,"LateRound2ScoringAverage",2015
153,153,"Aaron Baddeley",NA,71.46,929,13,"LateRound2ScoringAverage",2015
154,154,"Lee Westwood",NA,71.5,572,8,"LateRound2ScoringAverage",2015
155,155,"Greg Owen",NA,71.56,644,9,"LateRound2ScoringAverage",2015
156,156,"Stewart Cink",NA,71.57,1002,14,"LateRound2ScoringAverage",2015
157,157,"Andres Gonzales",NA,71.62,931,13,"LateRound2ScoringAverage",2015
157,157,"Retief Goosen",NA,71.62,931,13,"LateRound2ScoringAverage",2015
159,159,"Bill Lunde",NA,71.63,573,8,"LateRound2ScoringAverage",2015
160,160,"Russell Henley",NA,71.64,788,11,"LateRound2ScoringAverage",2015
161,161,"Ricky Barnes",NA,71.8,1077,15,"LateRound2ScoringAverage",2015
161,161,"Jonas Blixt",NA,71.8,1077,15,"LateRound2ScoringAverage",2015
161,161,"Heath Slocum",NA,71.8,718,10,"LateRound2ScoringAverage",2015
164,164,"James Hahn",NA,71.86,1006,14,"LateRound2ScoringAverage",2015
165,165,"Erik Compton",NA,71.91,791,11,"LateRound2ScoringAverage",2015
166,166,"Andres Romero",NA,71.92,863,12,"LateRound2ScoringAverage",2015
166,166,"Sam Saunders",NA,71.92,863,12,"LateRound2ScoringAverage",2015
168,168,"Scott Stallings",NA,72,864,12,"LateRound2ScoringAverage",2015
169,169,"Spencer Levin",NA,72.08,937,13,"LateRound2ScoringAverage",2015
170,170,"Gary Woodland",NA,72.17,866,12,"LateRound2ScoringAverage",2015
171,171,"SJ Park",NA,72.18,794,11,"LateRound2ScoringAverage",2015
172,172,"Angel Cabrera",NA,72.33,434,6,"LateRound2ScoringAverage",2015
173,173,"Padraig Harrington",NA,72.38,579,8,"LateRound2ScoringAverage",2015
174,174,"Ben Crane",NA,72.5,870,12,"LateRound2ScoringAverage",2015
174,174,"Jamie Donaldson",NA,72.5,435,6,"LateRound2ScoringAverage",2015
174,174,"Tyrone Van Aswegen",NA,72.5,580,8,"LateRound2ScoringAverage",2015
177,177,"Jim Renner",NA,72.62,944,13,"LateRound2ScoringAverage",2015
177,177,"Tim Wilkinson",NA,72.62,944,13,"LateRound2ScoringAverage",2015
179,179,"Ernie Els",NA,72.86,510,7,"LateRound2ScoringAverage",2015
180,180,"Davis Love III",NA,73,657,9,"LateRound2ScoringAverage",2015
180,180,"Roger Sloan",NA,73,730,10,"LateRound2ScoringAverage",2015
182,182,"Seung Yul Noh",NA,73.36,807,11,"LateRound2ScoringAverage",2015
183,183,"Geoff Ogilvy",NA,74.43,521,7,"LateRound2ScoringAverage",2015
184,184,"Matt Every",NA,74.67,896,12,"LateRound2ScoringAverage",2015
