"3PuttAvoidanceInside5_RANKTHISWEEK_2006","3PuttAvoidanceInside5_RANKLASTWEEK_2006","3PuttAvoidanceInside5_PLAYERNAME_2006","3PuttAvoidanceInside5_ROUNDS_2006","3PuttAvoidanceInside5_Pct_2006","3PuttAvoidanceInside5_TOTAL3PUTTS_2006","3PuttAvoidanceInside5_ATTEMPTS_2006","3PuttAvoidanceInside5_2PUTTORBETTERPct_2006","stat_name","year"
1,1,"Len Mattiace",59,0,NA,207,100,"3PuttAvoidanceInside5",2006
1,1,"Bob May",65,0,NA,190,100,"3PuttAvoidanceInside5",2006
1,1,"Billy Mayfair",94,0,NA,286,100,"3PuttAvoidanceInside5",2006
1,1,"Shaun Micheel",96,0,NA,284,100,"3PuttAvoidanceInside5",2006
1,1,"Phil Mickelson",74,0,NA,198,100,"3PuttAvoidanceInside5",2006
1,1,"Jon Mills",68,0,NA,215,100,"3PuttAvoidanceInside5",2006
1,1,"Larry Mize",53,0,NA,154,100,"3PuttAvoidanceInside5",2006
1,1,"Mark OMeara",52,0,NA,147,100,"3PuttAvoidanceInside5",2006
1,1,"Arron Oberholser",82,0,NA,224,100,"3PuttAvoidanceInside5",2006
1,1,"Joe Ogilvie",95,0,NA,312,100,"3PuttAvoidanceInside5",2006
1,1,"Jose Maria Olazabal",62,0,NA,140,100,"3PuttAvoidanceInside5",2006
1,1,"Jesper Parnevik",84,0,NA,293,100,"3PuttAvoidanceInside5",2006
1,1,"Tom Pernice Jr",108,0,NA,356,100,"3PuttAvoidanceInside5",2006
1,1,"Kenny Perry",73,0,NA,196,100,"3PuttAvoidanceInside5",2006
1,1,"Carl Pettersson",95,0,NA,289,100,"3PuttAvoidanceInside5",2006
1,1,"DA Points",82,0,NA,303,100,"3PuttAvoidanceInside5",2006
1,1,"Ted Purdy",103,0,NA,266,100,"3PuttAvoidanceInside5",2006
1,1,"Brett Quigley",109,0,NA,339,100,"3PuttAvoidanceInside5",2006
1,1,"Chris Riley",86,0,NA,300,100,"3PuttAvoidanceInside5",2006
1,1,"John Rollins",93,0,NA,275,100,"3PuttAvoidanceInside5",2006
1,1,"Justin Rose",98,0,NA,331,100,"3PuttAvoidanceInside5",2006
1,1,"Patrick Sheehan",104,0,NA,359,100,"3PuttAvoidanceInside5",2006
1,1,"Wes Short Jr",96,0,NA,318,100,"3PuttAvoidanceInside5",2006
1,1,"Joey Sindelar",90,0,NA,283,100,"3PuttAvoidanceInside5",2006
1,1,"Heath Slocum",96,0,NA,284,100,"3PuttAvoidanceInside5",2006
1,1,"Jeff Sluman",101,0,NA,323,100,"3PuttAvoidanceInside5",2006
1,1,"Chris Smith",67,0,NA,179,100,"3PuttAvoidanceInside5",2006
1,1,"Mike Sposa",68,0,NA,231,100,"3PuttAvoidanceInside5",2006
1,1,"Paul Stankowski",70,0,NA,242,100,"3PuttAvoidanceInside5",2006
1,1,"Steve Stricker",64,0,NA,220,100,"3PuttAvoidanceInside5",2006
1,1,"Hidemichi Tanaka",74,0,NA,268,100,"3PuttAvoidanceInside5",2006
1,1,"Vaughn Taylor",88,0,NA,306,100,"3PuttAvoidanceInside5",2006
1,1,"Nicholas Thompson",96,0,NA,296,100,"3PuttAvoidanceInside5",2006
1,1,"David Toms",76,0,NA,223,100,"3PuttAvoidanceInside5",2006
1,1,"Bob Tway",81,0,NA,261,100,"3PuttAvoidanceInside5",2006
1,1,"Vance Veazey",59,0,NA,195,100,"3PuttAvoidanceInside5",2006
1,1,"Duffy Waldorf",96,0,NA,309,100,"3PuttAvoidanceInside5",2006
1,1,"Jimmy Walker",60,0,NA,208,100,"3PuttAvoidanceInside5",2006
1,1,"Charles Warren",93,0,NA,298,100,"3PuttAvoidanceInside5",2006
1,1,"Bubba Watson",83,0,NA,276,100,"3PuttAvoidanceInside5",2006
1,1,"Brett Wetterich",82,0,NA,276,100,"3PuttAvoidanceInside5",2006
1,1,"Ron Whittaker",81,0,NA,257,100,"3PuttAvoidanceInside5",2006
1,1,"Dean Wilson",115,0,NA,360,100,"3PuttAvoidanceInside5",2006
1,1,"Tiger Woods",55,0,NA,127,100,"3PuttAvoidanceInside5",2006
117,117,"Todd Fischer",101,0.28,1,359,99.7,"3PuttAvoidanceInside5",2006
117,117,"Tag Ridings",103,0.28,1,353,99.7,"3PuttAvoidanceInside5",2006
117,117,"Vijay Singh",103,0.28,1,362,99.7,"3PuttAvoidanceInside5",2006
120,120,"Henrik Bjornstad",97,0.29,1,349,99.7,"3PuttAvoidanceInside5",2006
120,120,"Robert Damron",91,0.29,1,339,99.7,"3PuttAvoidanceInside5",2006
120,120,"Steve Lowery",99,0.29,1,340,99.7,"3PuttAvoidanceInside5",2006
120,120,"Bo Van Pelt",102,0.29,1,339,99.7,"3PuttAvoidanceInside5",2006
120,120,"Nick Watney",97,0.29,1,348,99.7,"3PuttAvoidanceInside5",2006
125,125,"Paul Azinger",87,0.3,1,328,99.7,"3PuttAvoidanceInside5",2006
125,125,"Jason Bohn",104,0.3,1,337,99.7,"3PuttAvoidanceInside5",2006
125,125,"Kent Jones",103,0.3,1,328,99.7,"3PuttAvoidanceInside5",2006
125,125,"Kevin Sutherland",100,0.3,1,333,99.7,"3PuttAvoidanceInside5",2006
129,129,"Arjun Atwal",97,0.31,1,325,99.6,"3PuttAvoidanceInside5",2006
129,129,"Marco Dawson",87,0.31,1,326,99.6,"3PuttAvoidanceInside5",2006
129,129,"Shigeki Maruyama",94,0.31,1,318,99.6,"3PuttAvoidanceInside5",2006
129,129,"Tim Petrovic",95,0.31,1,320,99.6,"3PuttAvoidanceInside5",2006
133,133,"Mark Brooks",90,0.32,1,313,99.6,"3PuttAvoidanceInside5",2006
133,133,"Hunter Mahan",98,0.32,1,309,99.6,"3PuttAvoidanceInside5",2006
133,133,"Jeff Overton",95,0.32,1,317,99.6,"3PuttAvoidanceInside5",2006
133,133,"Ryan Palmer",101,0.32,1,311,99.6,"3PuttAvoidanceInside5",2006
137,137,"Michael Allen",84,0.33,1,299,99.6,"3PuttAvoidanceInside5",2006
137,137,"David Branshaw",98,0.33,1,300,99.6,"3PuttAvoidanceInside5",2006
137,137,"Jeff Brehaut",100,0.33,1,300,99.6,"3PuttAvoidanceInside5",2006
137,137,"Brian Davis",92,0.33,1,302,99.6,"3PuttAvoidanceInside5",2006
137,137,"Carlos Franco",86,0.33,1,302,99.6,"3PuttAvoidanceInside5",2006
137,137,"Sean OHair",100,0.33,1,302,99.6,"3PuttAvoidanceInside5",2006
143,143,"DJ Trahan",92,0.34,1,293,99.6,"3PuttAvoidanceInside5",2006
144,144,"James Driscoll",80,0.35,1,288,99.6,"3PuttAvoidanceInside5",2006
144,144,"Brad Faxon",78,0.35,1,285,99.6,"3PuttAvoidanceInside5",2006
144,144,"Jeff Gove",91,0.35,1,287,99.6,"3PuttAvoidanceInside5",2006
144,144,"Dudley Hart",83,0.35,1,282,99.6,"3PuttAvoidanceInside5",2006
144,144,"Lee Janzen",79,0.35,1,286,99.6,"3PuttAvoidanceInside5",2006
144,144,"Daisuke Maruyama",83,0.35,1,285,99.6,"3PuttAvoidanceInside5",2006
144,144,"Scott Verplank",88,0.35,1,288,99.6,"3PuttAvoidanceInside5",2006
151,151,"Bob Estes",85,0.36,1,276,99.6,"3PuttAvoidanceInside5",2006
152,152,"Steve Jones",83,0.37,1,269,99.6,"3PuttAvoidanceInside5",2006
153,153,"Rory Sabbatini",84,0.38,1,262,99.6,"3PuttAvoidanceInside5",2006
153,153,"Jason Schultz",77,0.38,1,260,99.6,"3PuttAvoidanceInside5",2006
155,155,"Bart Bryant",87,0.4,1,247,99.6,"3PuttAvoidanceInside5",2006
155,155,"John Engler Jr",69,0.4,1,250,99.6,"3PuttAvoidanceInside5",2006
155,155,"David McKenzie",82,0.4,1,253,99.6,"3PuttAvoidanceInside5",2006
158,158,"Greg Owen",79,0.41,1,241,99.5,"3PuttAvoidanceInside5",2006
159,159,"Robert Allenby",79,0.42,1,239,99.5,"3PuttAvoidanceInside5",2006
159,159,"Chris DiMarco",83,0.42,1,236,99.5,"3PuttAvoidanceInside5",2006
159,159,"Ryan Moore",68,0.42,1,237,99.5,"3PuttAvoidanceInside5",2006
162,162,"Greg Chalmers",71,0.43,1,230,99.5,"3PuttAvoidanceInside5",2006
162,162,"Chris Couch",75,0.43,1,230,99.5,"3PuttAvoidanceInside5",2006
164,164,"Ben Crane",85,0.44,1,225,99.5,"3PuttAvoidanceInside5",2006
165,165,"Jeff Maggert",81,0.45,1,224,99.5,"3PuttAvoidanceInside5",2006
165,165,"Corey Pavin",74,0.45,1,223,99.5,"3PuttAvoidanceInside5",2006
167,167,"Mathew Goggin",72,0.46,1,218,99.5,"3PuttAvoidanceInside5",2006
167,167,"Skip Kendall",72,0.46,1,219,99.5,"3PuttAvoidanceInside5",2006
167,167,"Tjaart van der Walt",60,0.46,1,218,99.5,"3PuttAvoidanceInside5",2006
170,170,"Omar Uresti",61,0.47,1,213,99.5,"3PuttAvoidanceInside5",2006
171,171,"Kirk Triplett",58,0.48,1,207,99.5,"3PuttAvoidanceInside5",2006
172,172,"Ernie Els",69,0.49,1,206,99.5,"3PuttAvoidanceInside5",2006
172,172,"Geoff Ogilvy",76,0.49,1,206,99.5,"3PuttAvoidanceInside5",2006
174,174,"Tommy Armour III",65,0.5,1,200,99.5,"3PuttAvoidanceInside5",2006
174,174,"Davis Love III",85,0.5,1,200,99.5,"3PuttAvoidanceInside5",2006
176,176,"Adam Scott",70,0.51,1,198,99.4,"3PuttAvoidanceInside5",2006
177,177,"John Daly",51,0.57,1,175,99.4,"3PuttAvoidanceInside5",2006
177,177,"Pat Perez",50,0.57,1,176,99.4,"3PuttAvoidanceInside5",2006
179,179,"Camilo Villegas",95,0.58,2,342,99.4,"3PuttAvoidanceInside5",2006
180,180,"Jerry Smith",94,0.6,2,331,99.4,"3PuttAvoidanceInside5",2006
181,181,"Mark Calcavecchia",94,0.61,2,326,99.3,"3PuttAvoidanceInside5",2006
182,182,"Steve Elkington",52,0.62,1,161,99.3,"3PuttAvoidanceInside5",2006
183,183,"Stephen Ames",63,0.65,1,153,99.3,"3PuttAvoidanceInside5",2006
184,184,"Aaron Baddeley",78,0.66,2,301,99.3,"3PuttAvoidanceInside5",2006
184,184,"Michael Connell",51,0.66,1,152,99.3,"3PuttAvoidanceInside5",2006
186,186,"Mark Wilson",79,0.7,2,285,99.3,"3PuttAvoidanceInside5",2006
187,187,"Rod Pampling",89,0.74,2,269,99.2,"3PuttAvoidanceInside5",2006
188,188,"John Senden",96,0.76,2,264,99.2,"3PuttAvoidanceInside5",2006
189,189,"JB Holmes",81,0.81,2,248,99.1,"3PuttAvoidanceInside5",2006
189,189,"Mike Weir",88,0.81,2,248,99.1,"3PuttAvoidanceInside5",2006
191,191,"Billy Andrade",78,0.85,2,235,99.1,"3PuttAvoidanceInside5",2006
191,191,"Danny Ellis",68,0.85,2,235,99.1,"3PuttAvoidanceInside5",2006
193,193,"Rich Beem",85,0.86,2,232,99.1,"3PuttAvoidanceInside5",2006
194,194,"Tim Clark",80,0.9,2,223,99.1,"3PuttAvoidanceInside5",2006
195,195,"Roger Tambellini",64,1.04,2,193,98.9,"3PuttAvoidanceInside5",2006
196,196,"Ian Poulter",53,1.26,2,159,98.7,"3PuttAvoidanceInside5",2006
