"610FinalRoundPerformance_RANKTHISWEEK_2007","610FinalRoundPerformance_RANKLASTWEEK_2007","610FinalRoundPerformance_PLAYERNAME_2007","610FinalRoundPerformance_EVENTS_2007","610FinalRoundPerformance_PctTIMESIMPROVED_2007","610FinalRoundPerformance_OFTIMESIMPROVED_2007","stat_name","year"
1,1,"Ryan Armour",32,100,1,"610FinalRoundPerformance",2007
1,1,"Mark Calcavecchia",28,100,1,"610FinalRoundPerformance",2007
1,1,"Gavin Coles",28,100,1,"610FinalRoundPerformance",2007
1,1,"Brendon de Jonge",26,100,1,"610FinalRoundPerformance",2007
1,1,"Ken Duke",31,100,1,"610FinalRoundPerformance",2007
1,1,"Ernie Els",16,100,2,"610FinalRoundPerformance",2007
1,1,"Robert Gamez",30,100,1,"610FinalRoundPerformance",2007
1,1,"Sergio Garcia",19,100,2,"610FinalRoundPerformance",2007
1,1,"Mathew Goggin",30,100,1,"610FinalRoundPerformance",2007
1,1,"Mathias Gronberg",31,100,1,"610FinalRoundPerformance",2007
1,1,"Bill Haas",30,100,1,"610FinalRoundPerformance",2007
1,1,"Bob Heintz",27,100,1,"610FinalRoundPerformance",2007
1,1,"JJ Henry",26,100,1,"610FinalRoundPerformance",2007
1,1,"JB Holmes",24,100,1,"610FinalRoundPerformance",2007
1,1,"Tripp Isenhour",32,100,1,"610FinalRoundPerformance",2007
1,1,"Tom Lehman",19,100,1,"610FinalRoundPerformance",2007
1,1,"Davis Love III",21,100,1,"610FinalRoundPerformance",2007
1,1,"Hunter Mahan",27,100,1,"610FinalRoundPerformance",2007
1,1,"John Mallinger",29,100,1,"610FinalRoundPerformance",2007
1,1,"Rocco Mediate",22,100,1,"610FinalRoundPerformance",2007
1,1,"Shaun Micheel",29,100,1,"610FinalRoundPerformance",2007
1,1,"Ryan Moore",28,100,2,"610FinalRoundPerformance",2007
1,1,"Kevin Na",27,100,1,"610FinalRoundPerformance",2007
1,1,"Arron Oberholser",21,100,1,"610FinalRoundPerformance",2007
1,1,"Greg Owen",29,100,1,"610FinalRoundPerformance",2007
1,1,"Ryan Palmer",30,100,1,"610FinalRoundPerformance",2007
1,1,"Carl Pettersson",31,100,1,"610FinalRoundPerformance",2007
1,1,"Jeff Quinney",29,100,1,"610FinalRoundPerformance",2007
1,1,"Brandt Snedeker",29,100,4,"610FinalRoundPerformance",2007
1,1,"Chris Stroud",24,100,1,"610FinalRoundPerformance",2007
1,1,"Bubba Watson",26,100,2,"610FinalRoundPerformance",2007
1,1,"Mike Weir",23,100,1,"610FinalRoundPerformance",2007
1,1,"Dean Wilson",28,100,3,"610FinalRoundPerformance",2007
34,34,"Rory Sabbatini",23,75,3,"610FinalRoundPerformance",2007
35,35,"Jim Furyk",23,71.4,5,"610FinalRoundPerformance",2007
36,36,"Robert Allenby",28,66.7,2,"610FinalRoundPerformance",2007
36,36,"Cameron Beckman",29,66.7,2,"610FinalRoundPerformance",2007
36,36,"JP Hayes",28,66.7,2,"610FinalRoundPerformance",2007
36,36,"Jerry Kelly",28,66.7,2,"610FinalRoundPerformance",2007
36,36,"Vijay Singh",27,66.7,2,"610FinalRoundPerformance",2007
36,36,"Heath Slocum",28,66.7,2,"610FinalRoundPerformance",2007
36,36,"David Toms",22,66.7,2,"610FinalRoundPerformance",2007
36,36,"Camilo Villegas",24,66.7,2,"610FinalRoundPerformance",2007
44,44,"KJ Choi",25,60,3,"610FinalRoundPerformance",2007
45,45,"Stephen Ames",23,50,1,"610FinalRoundPerformance",2007
45,45,"Tim Clark",19,50,2,"610FinalRoundPerformance",2007
45,45,"Jose Coceres",17,50,1,"610FinalRoundPerformance",2007
