"AveragePuttingDistanceAll2putts_RANKTHISWEEK_2013","AveragePuttingDistanceAll2putts_RANKLASTWEEK_2013","AveragePuttingDistanceAll2putts_PLAYERNAME_2013","AveragePuttingDistanceAll2putts_ROUNDS_2013","AveragePuttingDistanceAll2putts_AVG_2013","AveragePuttingDistanceAll2putts_DISTANCEFEET_2013","AveragePuttingDistanceAll2putts_TOTALPUTTS_2013","stat_name","year"
35,35,"John Senden",79,NA,15222.75,658,"AveragePuttingDistanceAll2putts",2013
35,35,"Chris Stroud",88,NA,17400.833,752,"AveragePuttingDistanceAll2putts",2013
35,35,"Daniel Summerhays",83,NA,18343.917,793,"AveragePuttingDistanceAll2putts",2013
42,42,"Steven Bowditch",67,NA,12717.667,551,"AveragePuttingDistanceAll2putts",2013
42,42,"Greg Chalmers",77,NA,15533.417,674,"AveragePuttingDistanceAll2putts",2013
42,42,"KJ Choi",85,NA,14727,638,"AveragePuttingDistanceAll2putts",2013
42,42,"Jeff Overton",78,NA,17203.333,746,"AveragePuttingDistanceAll2putts",2013
42,42,"Shawn Stefani",63,NA,11630.5,504,"AveragePuttingDistanceAll2putts",2013
47,47,"Jonas Blixt",76,NA,14890.333,647,"AveragePuttingDistanceAll2putts",2013
47,47,"Ben Crane",62,NA,12425,541,"AveragePuttingDistanceAll2putts",2013
47,47,"Luke List",65,NA,11801.833,514,"AveragePuttingDistanceAll2putts",2013
50,50,"Sangmoon Bae",83,NA,15831.333,690,"AveragePuttingDistanceAll2putts",2013
50,50,"Graham DeLaet",94,NA,19576.833,853,"AveragePuttingDistanceAll2putts",2013
50,50,"Matt Jones",83,NA,15852.917,691,"AveragePuttingDistanceAll2putts",2013
50,50,"Alistair Presnell",59,NA,10486.167,458,"AveragePuttingDistanceAll2putts",2013
50,50,"Andres Romero",63,NA,11723,511,"AveragePuttingDistanceAll2putts",2013
55,55,"Charlie Beljan",62,NA,13173.25,577,"AveragePuttingDistanceAll2putts",2013
55,55,"Stewart Cink",71,NA,13751.75,603,"AveragePuttingDistanceAll2putts",2013
55,55,"Bill Haas",85,NA,16680.333,730,"AveragePuttingDistanceAll2putts",2013
55,55,"Justin Leonard",86,NA,16813.667,736,"AveragePuttingDistanceAll2putts",2013
55,55,"Andrew Svoboda",46,NA,8661.667,380,"AveragePuttingDistanceAll2putts",2013
55,55,"Tiger Woods",61,NA,9560.833,419,"AveragePuttingDistanceAll2putts",2013
61,61,"Chad Campbell",78,NA,17476,767,"AveragePuttingDistanceAll2putts",2013
61,61,"Jim Herman",59,NA,10759.083,473,"AveragePuttingDistanceAll2putts",2013
61,61,"John Huh",88,NA,17398.833,764,"AveragePuttingDistanceAll2putts",2013
61,61,"Seung Yul Noh",71,NA,14805.417,651,"AveragePuttingDistanceAll2putts",2013
61,61,"Mark Wilson",56,NA,12123.75,532,"AveragePuttingDistanceAll2putts",2013
61,61,"Casey Wittenberg",72,NA,14070.583,618,"AveragePuttingDistanceAll2putts",2013
67,67,"Michael Bradley",56,NA,10492.75,463,"AveragePuttingDistanceAll2putts",2013
67,67,"Jason Kokrak",78,NA,16139.417,711,"AveragePuttingDistanceAll2putts",2013
67,67,"Steve LeBrun",66,NA,12582.083,556,"AveragePuttingDistanceAll2putts",2013
67,67,"Geoff Ogilvy",57,NA,9263.833,409,"AveragePuttingDistanceAll2putts",2013
67,67,"Michael Thompson",66,NA,12325.917,543,"AveragePuttingDistanceAll2putts",2013
72,72,"Aaron Baddeley",68,NA,12218.917,541,"AveragePuttingDistanceAll2putts",2013
72,72,"James Driscoll",76,NA,13899,616,"AveragePuttingDistanceAll2putts",2013
72,72,"Jason Dufner",78,NA,13745.75,609,"AveragePuttingDistanceAll2putts",2013
72,72,"Derek Ernst",58,NA,11982.167,530,"AveragePuttingDistanceAll2putts",2013
72,72,"Martin Flores",83,NA,16948.25,751,"AveragePuttingDistanceAll2putts",2013
72,72,"David Hearn",88,NA,16204.583,718,"AveragePuttingDistanceAll2putts",2013
72,72,"Jerry Kelly",75,NA,14520,643,"AveragePuttingDistanceAll2putts",2013
72,72,"David Lynn",70,NA,12601.333,559,"AveragePuttingDistanceAll2putts",2013
72,72,"Ted Potter Jr",65,NA,12028.833,532,"AveragePuttingDistanceAll2putts",2013
72,72,"Dicky Pride",71,NA,13824.5,612,"AveragePuttingDistanceAll2putts",2013
72,72,"Brian Stuard",78,NA,14972.417,663,"AveragePuttingDistanceAll2putts",2013
72,72,"Nick Watney",88,NA,17447.25,774,"AveragePuttingDistanceAll2putts",2013
72,72,"Bubba Watson",76,NA,14266.75,632,"AveragePuttingDistanceAll2putts",2013
85,85,"Ricky Barnes",74,NA,16168.917,718,"AveragePuttingDistanceAll2putts",2013
85,85,"Justin Bolli",59,NA,10371.583,461,"AveragePuttingDistanceAll2putts",2013
85,85,"Zach Johnson",84,NA,15479.25,689,"AveragePuttingDistanceAll2putts",2013
85,85,"William McGirt",75,NA,16271.333,722,"AveragePuttingDistanceAll2putts",2013
85,85,"Patrick Reed",83,NA,16068.25,714,"AveragePuttingDistanceAll2putts",2013
85,85,"Robert Streb",75,NA,14489.917,643,"AveragePuttingDistanceAll2putts",2013
85,85,"Gary Woodland",94,NA,19486.583,866,"AveragePuttingDistanceAll2putts",2013
92,92,"Brendon de Jonge",110,NA,22879.833,1019,"AveragePuttingDistanceAll2putts",2013
92,92,"Luke Donald",60,NA,9860,440,"AveragePuttingDistanceAll2putts",2013
92,92,"Lucas Glover",65,NA,12257.25,547,"AveragePuttingDistanceAll2putts",2013
92,92,"Morgan Hoffmann",64,NA,11594.833,518,"AveragePuttingDistanceAll2putts",2013
92,92,"Matt Kuchar",93,NA,15424.333,688,"AveragePuttingDistanceAll2putts",2013
92,92,"Marc Leishman",77,NA,14484.667,646,"AveragePuttingDistanceAll2putts",2013
92,92,"Henrik Norlander",70,NA,13943,621,"AveragePuttingDistanceAll2putts",2013
92,92,"DJ Trahan",48,NA,8985.083,401,"AveragePuttingDistanceAll2putts",2013
100,100,"Tim Herron",45,NA,9768.083,438,"AveragePuttingDistanceAll2putts",2013
100,100,"Ben Kohles",75,NA,14399.25,645,"AveragePuttingDistanceAll2putts",2013
102,102,"Scott Brown",65,NA,12872.083,578,"AveragePuttingDistanceAll2putts",2013
102,102,"Jim Furyk",80,NA,14771.333,665,"AveragePuttingDistanceAll2putts",2013
102,102,"Fabian Gomez",65,NA,12862.583,579,"AveragePuttingDistanceAll2putts",2013
102,102,"Dustin Johnson",71,NA,11613.667,522,"AveragePuttingDistanceAll2putts",2013
102,102,"Robert Karlsson",56,NA,8268.417,372,"AveragePuttingDistanceAll2putts",2013
102,102,"Phil Mickelson",78,NA,11911,535,"AveragePuttingDistanceAll2putts",2013
102,102,"Tag Ridings",69,NA,13810.917,621,"AveragePuttingDistanceAll2putts",2013
109,109,"Justin Hicks",79,NA,15248.5,687,"AveragePuttingDistanceAll2putts",2013
109,109,"Vaughn Taylor",50,NA,8497.583,384,"AveragePuttingDistanceAll2putts",2013
111,111,"Nicolas Colsaerts",50,NA,8694.833,394,"AveragePuttingDistanceAll2putts",2013
111,111,"Brian Harman",89,NA,16834.25,761,"AveragePuttingDistanceAll2putts",2013
111,111,"Charley Hoffman",84,NA,16295.667,738,"AveragePuttingDistanceAll2putts",2013
111,111,"Ian Poulter",59,NA,8288.083,376,"AveragePuttingDistanceAll2putts",2013
111,111,"Brandt Snedeker",79,NA,11715.583,531,"AveragePuttingDistanceAll2putts",2013
116,116,"Robert Allenby",58,NA,12059.167,549,"AveragePuttingDistanceAll2putts",2013
116,116,"Will Claxton",67,NA,13417.5,611,"AveragePuttingDistanceAll2putts",2013
116,116,"Rickie Fowler",75,NA,12782.5,582,"AveragePuttingDistanceAll2putts",2013
116,116,"Freddie Jacobson",63,NA,9584.5,435,"AveragePuttingDistanceAll2putts",2013
116,116,"George McNeill",68,NA,14603.833,664,"AveragePuttingDistanceAll2putts",2013
116,116,"Ryan Moore",72,NA,12439.667,565,"AveragePuttingDistanceAll2putts",2013
116,116,"Sean OHair",56,NA,11927.25,542,"AveragePuttingDistanceAll2putts",2013
116,116,"Rod Pampling",46,NA,8182.75,372,"AveragePuttingDistanceAll2putts",2013
116,116,"Carl Pettersson",82,NA,14514.333,660,"AveragePuttingDistanceAll2putts",2013
116,116,"Scott Stallings",79,NA,14304.5,651,"AveragePuttingDistanceAll2putts",2013
116,116,"Josh Teater",86,NA,13586.667,618,"AveragePuttingDistanceAll2putts",2013
116,116,"Charlie Wi",75,NA,13849.5,629,"AveragePuttingDistanceAll2putts",2013
128,128,"James Hahn",78,NA,14986.167,683,"AveragePuttingDistanceAll2putts",2013
128,128,"Adam Scott",61,NA,10315.417,471,"AveragePuttingDistanceAll2putts",2013
128,128,"Webb Simpson",92,NA,15452.5,706,"AveragePuttingDistanceAll2putts",2013
128,128,"Nicholas Thompson",99,NA,19406.583,884,"AveragePuttingDistanceAll2putts",2013
128,128,"YE Yang",56,NA,9042.583,412,"AveragePuttingDistanceAll2putts",2013
133,133,"Justin Rose",62,NA,10191.083,467,"AveragePuttingDistanceAll2putts",2013
134,134,"Tommy Gainey",84,NA,16370.25,752,"AveragePuttingDistanceAll2putts",2013
134,134,"David Lingmerth",68,NA,11914.417,548,"AveragePuttingDistanceAll2putts",2013
134,134,"Rory Sabbatini",86,NA,15577.083,716,"AveragePuttingDistanceAll2putts",2013
134,134,"Bo Van Pelt",72,NA,12221,561,"AveragePuttingDistanceAll2putts",2013
134,134,"Jimmy Walker",84,NA,16344.5,752,"AveragePuttingDistanceAll2putts",2013
139,139,"Robert Garrigus",69,NA,11572.833,534,"AveragePuttingDistanceAll2putts",2013
139,139,"Brian Gay",79,NA,13998.917,645,"AveragePuttingDistanceAll2putts",2013
139,139,"Jeff Maggert",63,NA,12427.917,574,"AveragePuttingDistanceAll2putts",2013
139,139,"Greg Owen",73,NA,15172.917,699,"AveragePuttingDistanceAll2putts",2013
139,139,"DA Points",87,NA,14560.667,671,"AveragePuttingDistanceAll2putts",2013
139,139,"Boo Weekley",100,NA,19293.083,891,"AveragePuttingDistanceAll2putts",2013
145,145,"Roberto Castro",97,NA,18912.667,876,"AveragePuttingDistanceAll2putts",2013
145,145,"Kevin Chappell",80,NA,14758.417,683,"AveragePuttingDistanceAll2putts",2013
145,145,"Ryan Palmer",79,NA,14786.083,684,"AveragePuttingDistanceAll2putts",2013
145,145,"Vijay Singh",61,NA,11800.667,546,"AveragePuttingDistanceAll2putts",2013
145,145,"Camilo Villegas",79,NA,13630.833,632,"AveragePuttingDistanceAll2putts",2013
145,145,"Lee Williams",62,NA,11168.5,518,"AveragePuttingDistanceAll2putts",2013
151,151,"Scott Langley",79,NA,14119.083,657,"AveragePuttingDistanceAll2putts",2013
151,151,"Scott Piercy",78,NA,13413.5,624,"AveragePuttingDistanceAll2putts",2013
151,151,"John Rollins",77,NA,15560.667,725,"AveragePuttingDistanceAll2putts",2013
151,151,"Charl Schwartzel",69,NA,12067,561,"AveragePuttingDistanceAll2putts",2013
151,151,"Kyle Stanley",71,NA,13394.083,624,"AveragePuttingDistanceAll2putts",2013
156,156,"Jason Bohn",70,NA,14243.25,664,"AveragePuttingDistanceAll2putts",2013
156,156,"Chris Kirk",89,NA,16183.917,756,"AveragePuttingDistanceAll2putts",2013
156,156,"Graeme McDowell",53,NA,7787.167,363,"AveragePuttingDistanceAll2putts",2013
156,156,"Rory McIlroy",56,NA,8474,395,"AveragePuttingDistanceAll2putts",2013
156,156,"Eric Meierdierks",48,NA,8600.833,402,"AveragePuttingDistanceAll2putts",2013
156,156,"Chez Reavie",72,NA,15010.5,701,"AveragePuttingDistanceAll2putts",2013
156,156,"Lee Westwood",70,NA,11264.167,525,"AveragePuttingDistanceAll2putts",2013
163,163,"Brad Fritsch",81,NA,14741.417,691,"AveragePuttingDistanceAll2putts",2013
163,163,"Luke Guthrie",82,NA,13356.917,625,"AveragePuttingDistanceAll2putts",2013
163,163,"Kevin Stadler",83,NA,15314.083,717,"AveragePuttingDistanceAll2putts",2013
166,166,"Brian Davis",91,NA,16884.5,794,"AveragePuttingDistanceAll2putts",2013
166,166,"Ernie Els",63,NA,10370.5,488,"AveragePuttingDistanceAll2putts",2013
166,166,"Scott Gardiner",61,NA,11683.167,550,"AveragePuttingDistanceAll2putts",2013
166,166,"David Toms",49,NA,6927.583,326,"AveragePuttingDistanceAll2putts",2013
166,166,"Mike Weir",60,NA,9409.333,443,"AveragePuttingDistanceAll2putts",2013
171,171,"Matt Every",89,NA,16593.333,784,"AveragePuttingDistanceAll2putts",2013
172,172,"David Mathis",71,NA,13980.333,662,"AveragePuttingDistanceAll2putts",2013
173,173,"Jordan Spieth",82,NA,13371.667,638,"AveragePuttingDistanceAll2putts",2013
174,174,"Ken Duke",87,NA,15712.167,752,"AveragePuttingDistanceAll2putts",2013
174,174,"Peter Hanson",45,NA,6617.333,316,"AveragePuttingDistanceAll2putts",2013
174,174,"Ryo Ishikawa",72,NA,12424.25,593,"AveragePuttingDistanceAll2putts",2013
177,177,"Bud Cauley",67,NA,12109.583,584,"AveragePuttingDistanceAll2putts",2013
178,178,"Tim Clark",64,NA,8504.333,413,"AveragePuttingDistanceAll2putts",2013
178,178,"Darron Stiles",51,NA,8560.083,416,"AveragePuttingDistanceAll2putts",2013
180,180,"Padraig Harrington",52,NA,6796.583,340,"AveragePuttingDistanceAll2putts",2013
