"TenthTeeEarlyLowestRound_RANKTHISWEEK_2013","TenthTeeEarlyLowestRound_RANKLASTWEEK_2013","TenthTeeEarlyLowestRound_PLAYERNAME_2013","TenthTeeEarlyLowestRound_ROUNDS_2013","TenthTeeEarlyLowestRound_LOWRND_2013","stat_name","year"
227,227,"Thorbjorn Olesen",31,69,"TenthTeeEarlyLowestRound",2013
227,227,"Corey Pavin",4,69,"TenthTeeEarlyLowestRound",2013
227,227,"Alistair Presnell",59,69,"TenthTeeEarlyLowestRound",2013
227,227,"Richie Ramsay",11,69,"TenthTeeEarlyLowestRound",2013
227,227,"Kyle Reifers",12,69,"TenthTeeEarlyLowestRound",2013
227,227,"Wes Short Jr",40,69,"TenthTeeEarlyLowestRound",2013
227,227,"Marcel Siem",27,69,"TenthTeeEarlyLowestRound",2013
227,227,"Mark Silvers",4,69,"TenthTeeEarlyLowestRound",2013
227,227,"Heath Slocum",30,69,"TenthTeeEarlyLowestRound",2013
227,227,"Andre Stolz",4,69,"TenthTeeEarlyLowestRound",2013
227,227,"Michael Thompson",66,69,"TenthTeeEarlyLowestRound",2013
227,227,"Guan Tian Liang",14,69,"TenthTeeEarlyLowestRound",2013
227,227,"Brendon Todd",37,69,"TenthTeeEarlyLowestRound",2013
227,227,"Sebastian Vazquez",4,69,"TenthTeeEarlyLowestRound",2013
227,227,"Scott Verplank",37,69,"TenthTeeEarlyLowestRound",2013
227,227,"Tom Watson",10,69,"TenthTeeEarlyLowestRound",2013
227,227,"Dean Wilson",8,69,"TenthTeeEarlyLowestRound",2013
259,259,"Robert Allenby",58,70,"TenthTeeEarlyLowestRound",2013
259,259,"Mark Anderson",4,70,"TenthTeeEarlyLowestRound",2013
259,259,"Connor Arendell",2,70,"TenthTeeEarlyLowestRound",2013
259,259,"Woody Austin",21,70,"TenthTeeEarlyLowestRound",2013
259,259,"Todd Baek",4,70,"TenthTeeEarlyLowestRound",2013
259,259,"Thomas Bjorn",11,70,"TenthTeeEarlyLowestRound",2013
259,259,"Alex Cejka",5,70,"TenthTeeEarlyLowestRound",2013
259,259,"Franklin Corpening",4,70,"TenthTeeEarlyLowestRound",2013
259,259,"David Duval",19,70,"TenthTeeEarlyLowestRound",2013
259,259,"Fred Funk",2,70,"TenthTeeEarlyLowestRound",2013
259,259,"Robert Gamez",10,70,"TenthTeeEarlyLowestRound",2013
259,259,"Bobby Gates",49,70,"TenthTeeEarlyLowestRound",2013
259,259,"Branden Grace",35,70,"TenthTeeEarlyLowestRound",2013
259,259,"Nathan Green",29,70,"TenthTeeEarlyLowestRound",2013
259,259,"Hunter Haas",16,70,"TenthTeeEarlyLowestRound",2013
259,259,"JB Holmes",12,70,"TenthTeeEarlyLowestRound",2013
259,259,"Lee Janzen",28,70,"TenthTeeEarlyLowestRound",2013
259,259,"Troy Kelly",26,70,"TenthTeeEarlyLowestRound",2013
259,259,"Kelly Kraft",8,70,"TenthTeeEarlyLowestRound",2013
259,259,"Michael McCabe",2,70,"TenthTeeEarlyLowestRound",2013
259,259,"Justin Peters",2,70,"TenthTeeEarlyLowestRound",2013
259,259,"Paul Scaletta",2,70,"TenthTeeEarlyLowestRound",2013
259,259,"Chris Starkjohann",3,70,"TenthTeeEarlyLowestRound",2013
259,259,"Richard Sterne",22,70,"TenthTeeEarlyLowestRound",2013
259,259,"Darron Stiles",51,70,"TenthTeeEarlyLowestRound",2013
259,259,"Jeremiah Wooding",4,70,"TenthTeeEarlyLowestRound",2013
285,285,"Max Alverio",2,71,"TenthTeeEarlyLowestRound",2013
285,285,"Marco Dawson",4,71,"TenthTeeEarlyLowestRound",2013
285,285,"Zack Fischer",10,71,"TenthTeeEarlyLowestRound",2013
285,285,"Hiroyuki Fujita",9,71,"TenthTeeEarlyLowestRound",2013
285,285,"Scott Harrington",4,71,"TenthTeeEarlyLowestRound",2013
285,285,"Steven Ihm",2,71,"TenthTeeEarlyLowestRound",2013
285,285,"Ryuji Imada",18,71,"TenthTeeEarlyLowestRound",2013
285,285,"Miguel Angel Jimenez",12,71,"TenthTeeEarlyLowestRound",2013
285,285,"Skip Kendall",8,71,"TenthTeeEarlyLowestRound",2013
285,285,"Matteo Manassero",27,71,"TenthTeeEarlyLowestRound",2013
285,285,"Francesco Molinari",27,71,"TenthTeeEarlyLowestRound",2013
285,285,"Arron Oberholser",4,71,"TenthTeeEarlyLowestRound",2013
285,285,"Josh Persons",2,71,"TenthTeeEarlyLowestRound",2013
285,285,"David Skinns",2,71,"TenthTeeEarlyLowestRound",2013
285,285,"Marc Turnesa",8,71,"TenthTeeEarlyLowestRound",2013
285,285,"Eugene Wong",2,71,"TenthTeeEarlyLowestRound",2013
301,301,"Paul Goydos",4,72,"TenthTeeEarlyLowestRound",2013
301,301,"John Hurley",2,72,"TenthTeeEarlyLowestRound",2013
301,301,"Kent Jones",4,72,"TenthTeeEarlyLowestRound",2013
301,301,"Frank Lickliter II",8,72,"TenthTeeEarlyLowestRound",2013
301,301,"Scott McCarron",20,72,"TenthTeeEarlyLowestRound",2013
301,301,"Garrett Osborn",2,72,"TenthTeeEarlyLowestRound",2013
301,301,"Garrett Willis",2,72,"TenthTeeEarlyLowestRound",2013
308,308,"Arjun Atwal",20,73,"TenthTeeEarlyLowestRound",2013
308,308,"Eric Banks",2,73,"TenthTeeEarlyLowestRound",2013
308,308,"Blayne Barber",10,73,"TenthTeeEarlyLowestRound",2013
308,308,"Mark Brooks",5,73,"TenthTeeEarlyLowestRound",2013
308,308,"Rafa Cabrera Bello",17,73,"TenthTeeEarlyLowestRound",2013
308,308,"Jim Carter",2,73,"TenthTeeEarlyLowestRound",2013
308,308,"Darren Clarke",10,73,"TenthTeeEarlyLowestRound",2013
308,308,"Chip Deason",2,73,"TenthTeeEarlyLowestRound",2013
308,308,"Edward Figueroa",2,73,"TenthTeeEarlyLowestRound",2013
308,308,"Marcus Fraser",18,73,"TenthTeeEarlyLowestRound",2013
308,308,"Jason Gore",10,73,"TenthTeeEarlyLowestRound",2013
308,308,"Charlie Holland",4,73,"TenthTeeEarlyLowestRound",2013
308,308,"Mikko Ilonen",10,73,"TenthTeeEarlyLowestRound",2013
308,308,"Stephan Jaeger",2,73,"TenthTeeEarlyLowestRound",2013
308,308,"Kevin Kisner",4,73,"TenthTeeEarlyLowestRound",2013
308,308,"Ken Looper",8,73,"TenthTeeEarlyLowestRound",2013
308,308,"Sean McCarty",2,73,"TenthTeeEarlyLowestRound",2013
308,308,"Kelly Mitchum",4,73,"TenthTeeEarlyLowestRound",2013
308,308,"Matthew NeSmith",2,73,"TenthTeeEarlyLowestRound",2013
308,308,"Ryan Polzin",2,73,"TenthTeeEarlyLowestRound",2013
308,308,"Fran Quinn",2,73,"TenthTeeEarlyLowestRound",2013
308,308,"Chris Riley",11,73,"TenthTeeEarlyLowestRound",2013
308,308,"Kevin Shields",2,73,"TenthTeeEarlyLowestRound",2013
308,308,"Jeff Sorenson",2,73,"TenthTeeEarlyLowestRound",2013
308,308,"Bob Sowards",2,73,"TenthTeeEarlyLowestRound",2013
308,308,"Omar Uresti",2,73,"TenthTeeEarlyLowestRound",2013
308,308,"Duffy Waldorf",10,73,"TenthTeeEarlyLowestRound",2013
335,335,"Mark Baker",2,74,"TenthTeeEarlyLowestRound",2013
335,335,"Corey Conners",2,74,"TenthTeeEarlyLowestRound",2013
335,335,"Mackenzie Hughes",4,74,"TenthTeeEarlyLowestRound",2013
335,335,"Satoshi Kodaira",6,74,"TenthTeeEarlyLowestRound",2013
335,335,"Randy Lowry",2,74,"TenthTeeEarlyLowestRound",2013
335,335,"Paul McGinley",2,74,"TenthTeeEarlyLowestRound",2013
335,335,"Brett Quigley",3,74,"TenthTeeEarlyLowestRound",2013
335,335,"Derek Sanders",2,74,"TenthTeeEarlyLowestRound",2013
335,335,"Nate Smith",4,74,"TenthTeeEarlyLowestRound",2013
344,344,"Keith Clearwater",2,75,"TenthTeeEarlyLowestRound",2013
344,344,"Wil Collins",4,75,"TenthTeeEarlyLowestRound",2013
344,344,"Jack Fields",2,75,"TenthTeeEarlyLowestRound",2013
344,344,"Carlos Franco",2,75,"TenthTeeEarlyLowestRound",2013
344,344,"Shaun Micheel",10,75,"TenthTeeEarlyLowestRound",2013
344,344,"Alexander Noren",11,75,"TenthTeeEarlyLowestRound",2013
344,344,"Bryn Parry",2,75,"TenthTeeEarlyLowestRound",2013
344,344,"John Peterson",21,75,"TenthTeeEarlyLowestRound",2013
344,344,"Michael Putnam",2,75,"TenthTeeEarlyLowestRound",2013
344,344,"Jeff Quinney",2,75,"TenthTeeEarlyLowestRound",2013
344,344,"Mark Sheftic",2,75,"TenthTeeEarlyLowestRound",2013
344,344,"Riley Wheeldon",2,75,"TenthTeeEarlyLowestRound",2013
356,356,"Joe Affrunti",15,76,"TenthTeeEarlyLowestRound",2013
356,356,"Steven Fox",18,76,"TenthTeeEarlyLowestRound",2013
356,356,"Jim Gallagher Jr",2,76,"TenthTeeEarlyLowestRound",2013
356,356,"Kohki Idoki",2,76,"TenthTeeEarlyLowestRound",2013
356,356,"Mike Small",2,76,"TenthTeeEarlyLowestRound",2013
356,356,"Chip Sullivan",2,76,"TenthTeeEarlyLowestRound",2013
362,362,"Kyle Bilodeau",2,77,"TenthTeeEarlyLowestRound",2013
362,362,"Albin Choi",2,77,"TenthTeeEarlyLowestRound",2013
362,362,"Joe Daley",2,77,"TenthTeeEarlyLowestRound",2013
362,362,"Matt Dobyns",6,77,"TenthTeeEarlyLowestRound",2013
362,362,"Jamie Donaldson",28,77,"TenthTeeEarlyLowestRound",2013
362,362,"Brad Faxon",2,77,"TenthTeeEarlyLowestRound",2013
