"Back9LowestRound_RANKTHISWEEK_2015","Back9LowestRound_RANKLASTWEEK_2015","Back9LowestRound_PLAYERNAME_2015","Back9LowestRound_ROUNDS_2015","Back9LowestRound_LOWRND_2015","stat_name","year"
1,1,"Ryan Palmer",80,27,"Back9LowestRound",2015
2,2,"Troy Merritt",91,28,"Back9LowestRound",2015
3,3,"Scott Brown",97,29,"Back9LowestRound",2015
3,3,"Alex Cejka",94,29,"Back9LowestRound",2015
3,3,"Kevin Chappell",86,29,"Back9LowestRound",2015
3,3,"Jon Curran",83,29,"Back9LowestRound",2015
3,3,"Charley Hoffman",97,29,"Back9LowestRound",2015
3,3,"John Huh",102,29,"Back9LowestRound",2015
3,3,"Matt Jones",89,29,"Back9LowestRound",2015
3,3,"Jerry Kelly",79,29,"Back9LowestRound",2015
3,3,"Spencer Levin",99,29,"Back9LowestRound",2015
3,3,"Louis Oosthuizen",68,29,"Back9LowestRound",2015
3,3,"Michael Putnam",87,29,"Back9LowestRound",2015
14,14,"Steven Alker",62,30,"Back9LowestRound",2015
14,14,"Daniel Berger",97,30,"Back9LowestRound",2015
14,14,"Steven Bowditch",103,30,"Back9LowestRound",2015
14,14,"Keegan Bradley",87,30,"Back9LowestRound",2015
14,14,"Jonathan Byrd",69,30,"Back9LowestRound",2015
14,14,"Brian Davis",86,30,"Back9LowestRound",2015
14,14,"Jason Day",75,30,"Back9LowestRound",2015
14,14,"Harris English",105,30,"Back9LowestRound",2015
14,14,"Tony Finau",106,30,"Back9LowestRound",2015
14,14,"Martin Flores",95,30,"Back9LowestRound",2015
14,14,"Rickie Fowler",76,30,"Back9LowestRound",2015
14,14,"Jim Furyk",71,30,"Back9LowestRound",2015
14,14,"Brice Garnett",81,30,"Back9LowestRound",2015
14,14,"James Hahn",94,30,"Back9LowestRound",2015
14,14,"Brian Harman",90,30,"Back9LowestRound",2015
14,14,"Padraig Harrington",60,30,"Back9LowestRound",2015
14,14,"David Hearn",97,30,"Back9LowestRound",2015
14,14,"Jim Herman",88,30,"Back9LowestRound",2015
14,14,"JB Holmes",89,30,"Back9LowestRound",2015
14,14,"Billy Hurley III",83,30,"Back9LowestRound",2015
14,14,"Ryo Ishikawa",90,30,"Back9LowestRound",2015
14,14,"Zach Johnson",90,30,"Back9LowestRound",2015
14,14,"Dustin Johnson",75,30,"Back9LowestRound",2015
14,14,"Chris Kirk",76,30,"Back9LowestRound",2015
14,14,"Colt Knost",90,30,"Back9LowestRound",2015
14,14,"Russell Knox",96,30,"Back9LowestRound",2015
14,14,"Brooks Koepka",84,30,"Back9LowestRound",2015
14,14,"Matt Kuchar",97,30,"Back9LowestRound",2015
14,14,"Marc Leishman",74,30,"Back9LowestRound",2015
14,14,"Ben Martin",93,30,"Back9LowestRound",2015
14,14,"Hideki Matsuyama",95,30,"Back9LowestRound",2015
14,14,"William McGirt",103,30,"Back9LowestRound",2015
14,14,"George McNeill",93,30,"Back9LowestRound",2015
14,14,"John Merrick",78,30,"Back9LowestRound",2015
14,14,"SJ Park",79,30,"Back9LowestRound",2015
14,14,"Cameron Percy",72,30,"Back9LowestRound",2015
14,14,"John Peterson",84,30,"Back9LowestRound",2015
14,14,"Scott Pinckney",88,30,"Back9LowestRound",2015
14,14,"Jonathan Randolph",72,30,"Back9LowestRound",2015
14,14,"Patrick Rodgers",57,30,"Back9LowestRound",2015
14,14,"Rory Sabbatini",81,30,"Back9LowestRound",2015
14,14,"John Senden",80,30,"Back9LowestRound",2015
14,14,"Brandt Snedeker",98,30,"Back9LowestRound",2015
14,14,"Jordan Spieth",91,30,"Back9LowestRound",2015
14,14,"Henrik Stenson",63,30,"Back9LowestRound",2015
14,14,"Kevin Streelman",95,30,"Back9LowestRound",2015
14,14,"Hudson Swafford",97,30,"Back9LowestRound",2015
14,14,"Nicholas Thompson",90,30,"Back9LowestRound",2015
14,14,"Michael Thompson",83,30,"Back9LowestRound",2015
14,14,"Jimmy Walker",89,30,"Back9LowestRound",2015
14,14,"Will Wilcox",58,30,"Back9LowestRound",2015
65,65,"Aaron Baddeley",76,31,"Back9LowestRound",2015
65,65,"Blayne Barber",76,31,"Back9LowestRound",2015
65,65,"Zac Blair",108,31,"Back9LowestRound",2015
65,65,"Jonas Blixt",78,31,"Back9LowestRound",2015
65,65,"Jason Bohn",95,31,"Back9LowestRound",2015
65,65,"Paul Casey",87,31,"Back9LowestRound",2015
65,65,"Greg Chalmers",58,31,"Back9LowestRound",2015
65,65,"Stewart Cink",77,31,"Back9LowestRound",2015
65,65,"Erik Compton",86,31,"Back9LowestRound",2015
65,65,"Ben Crane",62,31,"Back9LowestRound",2015
65,65,"Brendon de Jonge",106,31,"Back9LowestRound",2015
65,65,"Graham DeLaet",65,31,"Back9LowestRound",2015
65,65,"Luke Donald",71,31,"Back9LowestRound",2015
65,65,"Jason Dufner",76,31,"Back9LowestRound",2015
65,65,"Ken Duke",93,31,"Back9LowestRound",2015
65,65,"Ernie Els",57,31,"Back9LowestRound",2015
65,65,"Derek Ernst",75,31,"Back9LowestRound",2015
65,65,"Derek Fathauer",81,31,"Back9LowestRound",2015
65,65,"Oscar Fraustro",58,31,"Back9LowestRound",2015
65,65,"Robert Garrigus",70,31,"Back9LowestRound",2015
65,65,"Fabian Gomez",83,31,"Back9LowestRound",2015
65,65,"Retief Goosen",81,31,"Back9LowestRound",2015
65,65,"Jason Gore",76,31,"Back9LowestRound",2015
65,65,"Luke Guthrie",84,31,"Back9LowestRound",2015
65,65,"Chesson Hadley",101,31,"Back9LowestRound",2015
65,65,"Russell Henley",87,31,"Back9LowestRound",2015
65,65,"Morgan Hoffmann",85,31,"Back9LowestRound",2015
65,65,"Tom Hoge",83,31,"Back9LowestRound",2015
65,65,"Max Homa",78,31,"Back9LowestRound",2015
65,65,"Billy Horschel",99,31,"Back9LowestRound",2015
65,65,"Charles Howell III",105,31,"Back9LowestRound",2015
65,65,"Mark Hubbard",79,31,"Back9LowestRound",2015
65,65,"Whee Kim",71,31,"Back9LowestRound",2015
65,65,"Kevin Kisner",104,31,"Back9LowestRound",2015
65,65,"Jason Kokrak",88,31,"Back9LowestRound",2015
65,65,"Scott Langley",94,31,"Back9LowestRound",2015
65,65,"Danny Lee",120,31,"Back9LowestRound",2015
65,65,"Justin Leonard",61,31,"Back9LowestRound",2015
65,65,"David Lingmerth",90,31,"Back9LowestRound",2015
65,65,"Davis Love III",51,31,"Back9LowestRound",2015
65,65,"Hunter Mahan",88,31,"Back9LowestRound",2015
65,65,"Phil Mickelson",70,31,"Back9LowestRound",2015
65,65,"Francesco Molinari",56,31,"Back9LowestRound",2015
65,65,"Ryan Moore",81,31,"Back9LowestRound",2015
65,65,"Kevin Na",98,31,"Back9LowestRound",2015
65,65,"Sean OHair",86,31,"Back9LowestRound",2015
65,65,"Carlos Ortiz",100,31,"Back9LowestRound",2015
65,65,"Jeff Overton",94,31,"Back9LowestRound",2015
65,65,"Greg Owen",58,31,"Back9LowestRound",2015
65,65,"Pat Perez",96,31,"Back9LowestRound",2015
65,65,"Carl Pettersson",106,31,"Back9LowestRound",2015
65,65,"DA Points",72,31,"Back9LowestRound",2015
65,65,"Ian Poulter",68,31,"Back9LowestRound",2015
65,65,"Alex Prugh",84,31,"Back9LowestRound",2015
65,65,"Andrew Putnam",68,31,"Back9LowestRound",2015
65,65,"Chez Reavie",56,31,"Back9LowestRound",2015
65,65,"Patrick Reed",103,31,"Back9LowestRound",2015
65,65,"Jim Renner",68,31,"Back9LowestRound",2015
65,65,"Andres Romero",69,31,"Back9LowestRound",2015
65,65,"Justin Rose",69,31,"Back9LowestRound",2015
65,65,"Sam Saunders",83,31,"Back9LowestRound",2015
65,65,"Charl Schwartzel",67,31,"Back9LowestRound",2015
65,65,"Vijay Singh",78,31,"Back9LowestRound",2015
65,65,"Byron Smith",59,31,"Back9LowestRound",2015
65,65,"Shawn Stefani",94,31,"Back9LowestRound",2015
65,65,"Robert Streb",110,31,"Back9LowestRound",2015
65,65,"Chris Stroud",84,31,"Back9LowestRound",2015
65,65,"Brian Stuard",97,31,"Back9LowestRound",2015
65,65,"Daniel Summerhays",101,31,"Back9LowestRound",2015
65,65,"Nick Taylor",91,31,"Back9LowestRound",2015
65,65,"Justin Thomas",106,31,"Back9LowestRound",2015
65,65,"Brendon Todd",96,31,"Back9LowestRound",2015
65,65,"David Toms",62,31,"Back9LowestRound",2015
65,65,"Tyrone Van Aswegen",58,31,"Back9LowestRound",2015
65,65,"Jhonattan Vegas",90,31,"Back9LowestRound",2015
65,65,"Nick Watney",91,31,"Back9LowestRound",2015
65,65,"Bubba Watson",71,31,"Back9LowestRound",2015
65,65,"Boo Weekley",79,31,"Back9LowestRound",2015
65,65,"Steve Wheatcroft",87,31,"Back9LowestRound",2015
65,65,"Mark Wilson",89,31,"Back9LowestRound",2015
65,65,"Gary Woodland",81,31,"Back9LowestRound",2015
146,146,"Robert Allenby",63,32,"Back9LowestRound",2015
146,146,"Eric Axley",57,32,"Back9LowestRound",2015
146,146,"Sangmoon Bae",98,32,"Back9LowestRound",2015
146,146,"Ricky Barnes",82,32,"Back9LowestRound",2015
146,146,"Charlie Beljan",76,32,"Back9LowestRound",2015
146,146,"Angel Cabrera",53,32,"Back9LowestRound",2015
146,146,"Chad Campbell",97,32,"Back9LowestRound",2015
146,146,"Roberto Castro",54,32,"Back9LowestRound",2015
146,146,"KJ Choi",66,32,"Back9LowestRound",2015
146,146,"Chad Collins",79,32,"Back9LowestRound",2015
146,146,"Matt Every",73,32,"Back9LowestRound",2015
146,146,"Gonzalo Fdez Castano",81,32,"Back9LowestRound",2015
146,146,"Sergio Garcia",59,32,"Back9LowestRound",2015
146,146,"Lucas Glover",79,32,"Back9LowestRound",2015
146,146,"Andres Gonzales",90,32,"Back9LowestRound",2015
146,146,"Bill Haas",89,32,"Back9LowestRound",2015
146,146,"Adam Hadwin",95,32,"Back9LowestRound",2015
146,146,"JJ Henry",94,32,"Back9LowestRound",2015
146,146,"Martin Laird",77,32,"Back9LowestRound",2015
146,146,"Bill Lunde",50,32,"Back9LowestRound",2015
146,146,"Bryce Molder",91,32,"Back9LowestRound",2015
146,146,"Seung Yul Noh",65,32,"Back9LowestRound",2015
146,146,"Geoff Ogilvy",50,32,"Back9LowestRound",2015
146,146,"Scott Piercy",90,32,"Back9LowestRound",2015
146,146,"Kyle Reifers",96,32,"Back9LowestRound",2015
146,146,"Adam Scott",51,32,"Back9LowestRound",2015
146,146,"Webb Simpson",81,32,"Back9LowestRound",2015
146,146,"Roger Sloan",56,32,"Back9LowestRound",2015
146,146,"Scott Stallings",60,32,"Back9LowestRound",2015
146,146,"Brendan Steele",88,32,"Back9LowestRound",2015
146,146,"Andrew Svoboda",80,32,"Back9LowestRound",2015
146,146,"Cameron Tringale",96,32,"Back9LowestRound",2015
146,146,"Bo Van Pelt",81,32,"Back9LowestRound",2015
146,146,"Camilo Villegas",83,32,"Back9LowestRound",2015
146,146,"Johnson Wagner",68,32,"Back9LowestRound",2015
146,146,"Lee Westwood",56,32,"Back9LowestRound",2015
146,146,"Tim Wilkinson",73,32,"Back9LowestRound",2015
183,183,"Jamie Donaldson",50,33,"Back9LowestRound",2015
183,183,"Heath Slocum",57,33,"Back9LowestRound",2015
