"PuttsmadeDistance_RANKTHISWEEK_2011","PuttsmadeDistance_RANKLASTWEEK_2011","PuttsmadeDistance_PLAYERNAME_2011","PuttsmadeDistance_EVENTS_2011","PuttsmadeDistance_DISTANCEININCHES_2011","stat_name","year"
74,74,"William McGirt",32,50,"PuttsmadeDistance",2011
74,74,"John Merrick",21,50,"PuttsmadeDistance",2011
74,74,"Sean OHair",24,50,"PuttsmadeDistance",2011
74,74,"Joe Ogilvie",24,50,"PuttsmadeDistance",2011
74,74,"Tim Petrovic",29,50,"PuttsmadeDistance",2011
74,74,"Scott Piercy",23,50,"PuttsmadeDistance",2011
74,74,"Alexandre Rocha",22,50,"PuttsmadeDistance",2011
74,74,"Paul Stankowski",24,50,"PuttsmadeDistance",2011
74,74,"Marc Turnesa",20,50,"PuttsmadeDistance",2011
74,74,"Jhonattan Vegas",25,50,"PuttsmadeDistance",2011
74,74,"Camilo Villegas",25,50,"PuttsmadeDistance",2011
74,74,"Garrett Willis",24,50,"PuttsmadeDistance",2011
98,98,"Robert Allenby",25,49,"PuttsmadeDistance",2011
98,98,"Arjun Atwal",29,49,"PuttsmadeDistance",2011
98,98,"Kris Blanks",29,49,"PuttsmadeDistance",2011
98,98,"Jason Bohn",22,49,"PuttsmadeDistance",2011
98,98,"DJ Brigman",23,49,"PuttsmadeDistance",2011
98,98,"Kevin Chappell",26,49,"PuttsmadeDistance",2011
98,98,"KJ Choi",22,49,"PuttsmadeDistance",2011
98,98,"Ben Crane",23,49,"PuttsmadeDistance",2011
98,98,"Ben Curtis",23,49,"PuttsmadeDistance",2011
98,98,"Brian Davis",30,49,"PuttsmadeDistance",2011
98,98,"Harrison Frazar",19,49,"PuttsmadeDistance",2011
98,98,"Sergio Garcia",16,49,"PuttsmadeDistance",2011
98,98,"Andres Gonzales",21,49,"PuttsmadeDistance",2011
98,98,"Nathan Green",26,49,"PuttsmadeDistance",2011
98,98,"Bill Haas",26,49,"PuttsmadeDistance",2011
98,98,"Tim Herron",28,49,"PuttsmadeDistance",2011
98,98,"Billy Horschel",25,49,"PuttsmadeDistance",2011
98,98,"Ryuji Imada",29,49,"PuttsmadeDistance",2011
98,98,"Richard Johnson",23,49,"PuttsmadeDistance",2011
98,98,"Chris Kirk",28,49,"PuttsmadeDistance",2011
98,98,"Colt Knost",27,49,"PuttsmadeDistance",2011
98,98,"Matt Kuchar",24,49,"PuttsmadeDistance",2011
98,98,"Marc Leishman",27,49,"PuttsmadeDistance",2011
98,98,"Phil Mickelson",21,49,"PuttsmadeDistance",2011
98,98,"Nick OHern",29,49,"PuttsmadeDistance",2011
98,98,"Ian Poulter",16,49,"PuttsmadeDistance",2011
98,98,"Adam Scott",18,49,"PuttsmadeDistance",2011
98,98,"Scott Stallings",28,49,"PuttsmadeDistance",2011
98,98,"Kyle Stanley",28,49,"PuttsmadeDistance",2011
98,98,"Chris Stroud",28,49,"PuttsmadeDistance",2011
98,98,"Josh Teater",31,49,"PuttsmadeDistance",2011
98,98,"Bo Van Pelt",27,49,"PuttsmadeDistance",2011
98,98,"Mark Wilson",26,49,"PuttsmadeDistance",2011
98,98,"Gary Woodland",25,49,"PuttsmadeDistance",2011
132,132,"Briny Baird",19,48,"PuttsmadeDistance",2011
132,132,"Keegan Bradley",28,48,"PuttsmadeDistance",2011
132,132,"Joseph Bramlett",25,48,"PuttsmadeDistance",2011
132,132,"Jonathan Byrd",26,48,"PuttsmadeDistance",2011
132,132,"James Driscoll",24,48,"PuttsmadeDistance",2011
132,132,"Jason Dufner",23,48,"PuttsmadeDistance",2011
132,132,"Steve Elkington",17,48,"PuttsmadeDistance",2011
132,132,"Tom Gillis",19,48,"PuttsmadeDistance",2011
132,132,"Charley Hoffman",27,48,"PuttsmadeDistance",2011
132,132,"JB Holmes",16,48,"PuttsmadeDistance",2011
132,132,"Zach Johnson",23,48,"PuttsmadeDistance",2011
132,132,"Matt Jones",25,48,"PuttsmadeDistance",2011
132,132,"Jerry Kelly",26,48,"PuttsmadeDistance",2011
132,132,"Derek Lamely",26,48,"PuttsmadeDistance",2011
132,132,"Troy Merritt",23,48,"PuttsmadeDistance",2011
132,132,"Ryan Palmer",24,48,"PuttsmadeDistance",2011
132,132,"Kevin Stadler",27,48,"PuttsmadeDistance",2011
132,132,"Vaughn Taylor",27,48,"PuttsmadeDistance",2011
132,132,"Jimmy Walker",24,48,"PuttsmadeDistance",2011
132,132,"Bubba Watson",22,48,"PuttsmadeDistance",2011
152,152,"Chad Campbell",29,47,"PuttsmadeDistance",2011
152,152,"Michael Connell",26,47,"PuttsmadeDistance",2011
152,152,"Chris DiMarco",31,47,"PuttsmadeDistance",2011
152,152,"Bobby Gates",29,47,"PuttsmadeDistance",2011
152,152,"Paul Goydos",25,47,"PuttsmadeDistance",2011
152,152,"Jim Herman",22,47,"PuttsmadeDistance",2011
152,152,"Trevor Immelman",25,47,"PuttsmadeDistance",2011
152,152,"Dustin Johnson",21,47,"PuttsmadeDistance",2011
152,152,"Spencer Levin",31,47,"PuttsmadeDistance",2011
152,152,"Jarrod Lyle",29,47,"PuttsmadeDistance",2011
152,152,"Troy Matteson",28,47,"PuttsmadeDistance",2011
152,152,"George McNeill",21,47,"PuttsmadeDistance",2011
152,152,"Justin Rose",23,47,"PuttsmadeDistance",2011
152,152,"Rory Sabbatini",24,47,"PuttsmadeDistance",2011
166,166,"Stuart Appleby",24,46,"PuttsmadeDistance",2011
166,166,"Michael Bradley",24,46,"PuttsmadeDistance",2011
166,166,"Joe Durant",25,46,"PuttsmadeDistance",2011
166,166,"JJ Henry",28,46,"PuttsmadeDistance",2011
166,166,"Justin Leonard",26,46,"PuttsmadeDistance",2011
166,166,"Rocco Mediate",23,46,"PuttsmadeDistance",2011
166,166,"Chris Riley",25,46,"PuttsmadeDistance",2011
166,166,"Heath Slocum",29,46,"PuttsmadeDistance",2011
166,166,"Brendan Steele",27,46,"PuttsmadeDistance",2011
175,175,"Rich Beem",21,45,"PuttsmadeDistance",2011
175,175,"Alex Cejka",21,45,"PuttsmadeDistance",2011
175,175,"Ernie Els",21,45,"PuttsmadeDistance",2011
175,175,"Jim Furyk",26,45,"PuttsmadeDistance",2011
175,175,"Scott Gutschewski",23,45,"PuttsmadeDistance",2011
175,175,"Justin Hicks",23,45,"PuttsmadeDistance",2011
175,175,"Davis Love III",22,45,"PuttsmadeDistance",2011
175,175,"Boo Weekley",23,45,"PuttsmadeDistance",2011
183,183,"Alex Prugh",29,44,"PuttsmadeDistance",2011
183,183,"Daniel Summerhays",29,44,"PuttsmadeDistance",2011
183,183,"DJ Trahan",30,44,"PuttsmadeDistance",2011
186,186,"Ricky Barnes",23,43,"PuttsmadeDistance",2011
