"PuttingfromInside5_RANKTHISWEEK_2007","PuttingfromInside5_RANKLASTWEEK_2007","PuttingfromInside5_PLAYERNAME_2007","PuttingfromInside5_ROUNDS_2007","PuttingfromInside5_Pct_2007","PuttingfromInside5_ATTEMPTS_2007","PuttingfromInside5_PUTTSMADE_2007","stat_name","year"
88,88,"Luke Donald",69,96.21,713,686,"PuttingfromInside5",2007
88,88,"Brett Quigley",79,96.21,924,889,"PuttingfromInside5",2007
91,91,"Kenny Perry",83,96.2,1078,1037,"PuttingfromInside5",2007
92,92,"Matt Kuchar",85,96.19,1024,985,"PuttingfromInside5",2007
93,93,"Jonathan Byrd",73,96.18,864,831,"PuttingfromInside5",2007
94,94,"Jeff Maggert",79,96.17,1098,1056,"PuttingfromInside5",2007
94,94,"Pat Perez",84,96.17,915,880,"PuttingfromInside5",2007
96,96,"Tom Byrum",50,96.15,597,574,"PuttingfromInside5",2007
97,97,"Carl Pettersson",111,96.11,1286,1236,"PuttingfromInside5",2007
98,98,"Jim Rutledge",59,96.1,693,666,"PuttingfromInside5",2007
99,99,"John Rollins",102,96.09,1203,1156,"PuttingfromInside5",2007
100,100,"Chris Stroud",66,96.06,812,780,"PuttingfromInside5",2007
101,101,"Mark Wilson",87,96.05,1038,997,"PuttingfromInside5",2007
102,102,"Michael Putnam",96,96.04,1163,1117,"PuttingfromInside5",2007
102,102,"Vaughn Taylor",91,96.04,1010,970,"PuttingfromInside5",2007
104,104,"Doug LaBelle II",104,96.03,1311,1259,"PuttingfromInside5",2007
104,104,"Davis Love III",66,96.03,781,750,"PuttingfromInside5",2007
106,106,"Johnson Wagner",97,96.01,1279,1228,"PuttingfromInside5",2007
106,106,"Nick Watney",87,96.01,1002,962,"PuttingfromInside5",2007
108,108,"Jeff Sluman",60,95.97,620,595,"PuttingfromInside5",2007
109,109,"Bart Bryant",87,95.95,1061,1018,"PuttingfromInside5",2007
109,109,"Chris DiMarco",79,95.95,913,876,"PuttingfromInside5",2007
109,109,"Paul Goydos",60,95.95,642,616,"PuttingfromInside5",2007
109,109,"Jerry Kelly",101,95.95,1087,1043,"PuttingfromInside5",2007
109,109,"Tom Pernice Jr",104,95.95,1186,1138,"PuttingfromInside5",2007
114,114,"Tim Herron",98,95.94,1181,1133,"PuttingfromInside5",2007
115,115,"Jaco Van Zyl",51,95.91,636,610,"PuttingfromInside5",2007
116,116,"Bubba Dickerson",51,95.88,631,605,"PuttingfromInside5",2007
117,117,"Cameron Beckman",96,95.87,1234,1183,"PuttingfromInside5",2007
117,117,"Ian Poulter",63,95.87,557,534,"PuttingfromInside5",2007
117,117,"Scott Verplank",82,95.87,847,812,"PuttingfromInside5",2007
120,120,"Brendon de Jonge",76,95.82,934,895,"PuttingfromInside5",2007
121,121,"Chris Couch",76,95.81,1074,1029,"PuttingfromInside5",2007
122,122,"JP Hayes",89,95.79,1164,1115,"PuttingfromInside5",2007
123,123,"Rocco Mediate",72,95.78,947,907,"PuttingfromInside5",2007
124,124,"Geoff Ogilvy",84,95.77,922,883,"PuttingfromInside5",2007
125,125,"DJ Brigman",67,95.73,772,739,"PuttingfromInside5",2007
126,126,"Shaun Micheel",91,95.7,1023,979,"PuttingfromInside5",2007
127,127,"Justin Leonard",95,95.69,1184,1133,"PuttingfromInside5",2007
128,128,"Mathew Goggin",97,95.68,1274,1219,"PuttingfromInside5",2007
129,129,"Lucas Glover",98,95.67,1109,1061,"PuttingfromInside5",2007
130,130,"Troy Matteson",87,95.66,1107,1059,"PuttingfromInside5",2007
131,131,"Trevor Immelman",74,95.63,801,766,"PuttingfromInside5",2007
132,132,"Michael Allen",74,95.62,936,895,"PuttingfromInside5",2007
133,133,"Bill Haas",93,95.61,1184,1132,"PuttingfromInside5",2007
134,134,"Rich Beem",89,95.59,998,954,"PuttingfromInside5",2007
135,135,"Ryan Armour",107,95.58,1359,1299,"PuttingfromInside5",2007
136,136,"Tommy Armour III",81,95.57,1015,970,"PuttingfromInside5",2007
136,136,"Steve Lowery",74,95.57,993,949,"PuttingfromInside5",2007
138,138,"Kent Jones",97,95.56,1260,1204,"PuttingfromInside5",2007
139,139,"Paul Stankowski",52,95.52,603,576,"PuttingfromInside5",2007
140,140,"Billy Andrade",88,95.51,1158,1106,"PuttingfromInside5",2007
140,140,"Jason Bohn",57,95.51,780,745,"PuttingfromInside5",2007
142,142,"Kevin Sutherland",85,95.49,1020,974,"PuttingfromInside5",2007
143,143,"Camilo Villegas",82,95.46,1014,968,"PuttingfromInside5",2007
144,144,"Briny Baird",115,95.43,1509,1440,"PuttingfromInside5",2007
145,145,"Matt Hendrix",63,95.39,803,766,"PuttingfromInside5",2007
146,146,"Boo Weekley",101,95.38,1126,1074,"PuttingfromInside5",2007
147,147,"Tom Lehman",62,95.37,734,700,"PuttingfromInside5",2007
148,148,"Steve Allan",63,95.36,776,740,"PuttingfromInside5",2007
149,149,"Chad Campbell",96,95.34,1073,1023,"PuttingfromInside5",2007
149,149,"Daisuke Maruyama",86,95.34,1095,1044,"PuttingfromInside5",2007
149,149,"Charles Warren",101,95.34,1352,1289,"PuttingfromInside5",2007
152,152,"John Mallinger",96,95.33,1241,1183,"PuttingfromInside5",2007
153,153,"Sean OHair",98,95.32,1155,1101,"PuttingfromInside5",2007
154,154,"Andrew Buckle",77,95.31,939,895,"PuttingfromInside5",2007
155,155,"Jason Schultz",63,95.3,766,730,"PuttingfromInside5",2007
155,155,"Brett Wetterich",88,95.3,1022,974,"PuttingfromInside5",2007
157,157,"Woody Austin",95,95.29,1188,1132,"PuttingfromInside5",2007
157,157,"Glen Day",85,95.29,1082,1031,"PuttingfromInside5",2007
157,157,"Ted Purdy",102,95.29,1295,1234,"PuttingfromInside5",2007
160,160,"Rod Pampling",92,95.27,1057,1007,"PuttingfromInside5",2007
161,161,"Alex Cejka",80,95.23,1090,1038,"PuttingfromInside5",2007
161,161,"Robert Garrigus",95,95.23,1238,1179,"PuttingfromInside5",2007
161,161,"Ryan Moore",92,95.23,1069,1018,"PuttingfromInside5",2007
164,164,"Paul Gow",70,95.21,835,795,"PuttingfromInside5",2007
165,165,"Anthony Kim",93,95.16,1156,1100,"PuttingfromInside5",2007
166,166,"Harrison Frazar",88,95.14,1069,1017,"PuttingfromInside5",2007
167,167,"Will Ma Kenzie",100,95.11,1309,1245,"PuttingfromInside5",2007
168,168,"Tom Johnson",74,95.09,916,871,"PuttingfromInside5",2007
169,169,"Brian Davis",101,95.08,1241,1180,"PuttingfromInside5",2007
169,169,"Frank Lickliter II",95,95.08,1180,1122,"PuttingfromInside5",2007
169,169,"John Merrick",92,95.08,1198,1139,"PuttingfromInside5",2007
172,172,"DJ Trahan",99,95.07,1340,1274,"PuttingfromInside5",2007
173,173,"Peter Lonard",85,95.06,1113,1058,"PuttingfromInside5",2007
174,174,"Joey Sindelar",75,94.96,973,924,"PuttingfromInside5",2007
175,175,"Mark Calcavecchia",93,94.93,1025,973,"PuttingfromInside5",2007
176,176,"Chris Riley",59,94.92,708,672,"PuttingfromInside5",2007
177,177,"Mike Weir",82,94.91,884,839,"PuttingfromInside5",2007
178,178,"Lee Janzen",66,94.87,760,721,"PuttingfromInside5",2007
179,179,"Tim Petrovic",106,94.84,1356,1286,"PuttingfromInside5",2007
180,180,"Craig Barlow",52,94.83,638,605,"PuttingfromInside5",2007
181,181,"John Senden",97,94.81,1232,1168,"PuttingfromInside5",2007
182,182,"Kevin Stadler",95,94.76,1165,1104,"PuttingfromInside5",2007
183,183,"Steve Flesch",100,94.73,1309,1240,"PuttingfromInside5",2007
184,184,"Jason Dufner",100,94.66,1236,1170,"PuttingfromInside5",2007
184,184,"Greg Owen",81,94.66,1067,1010,"PuttingfromInside5",2007
186,186,"Kirk Triplett",77,94.62,1004,950,"PuttingfromInside5",2007
187,187,"Padraig Harrington",64,94.55,660,624,"PuttingfromInside5",2007
188,188,"Stuart Appleby",74,94.49,853,806,"PuttingfromInside5",2007
189,189,"Justin Rose",63,94.15,564,531,"PuttingfromInside5",2007
190,190,"Jeff Gove",103,94.11,1425,1341,"PuttingfromInside5",2007
191,191,"Robert Allenby",90,94.1,1119,1053,"PuttingfromInside5",2007
192,192,"Billy Mayfair",98,94.02,1205,1133,"PuttingfromInside5",2007
193,193,"JB Holmes",71,93.7,969,908,"PuttingfromInside5",2007
194,194,"Joe Durant",88,93.61,1126,1054,"PuttingfromInside5",2007
195,195,"John Daly",59,93.49,707,661,"PuttingfromInside5",2007
196,196,"Darron Stiles",65,93.07,808,752,"PuttingfromInside5",2007
