"Total1Putts510_RANKTHISWEEK_2016","Total1Putts510_RANKLASTWEEK_2016","Total1Putts510_PLAYERNAME_2016","Total1Putts510_ROUNDS_2016","Total1Putts510_TOTAL_2016","Total1Putts510_TOTALFORALLDISTANCES_2016","Total1Putts510_PCTOFALL1PUTTS_2016","stat_name","year"
40,32,"Jonas Blixt",46,80,292,27.4,"Total1Putts510",2016
40,23,"Jon Curran",55,80,298,26.8,"Total1Putts510",2016
40,38,"Patrick Rodgers",49,80,253,31.6,"Total1Putts510",2016
44,30,"Ryan Palmer",46,79,295,26.8,"Total1Putts510",2016
45,46,"Scott Brown",59,78,292,26.7,"Total1Putts510",2016
45,43,"Spencer Levin",62,78,324,24.1,"Total1Putts510",2016
45,32,"Jimmy Walker",43,78,242,32.2,"Total1Putts510",2016
48,35,"Russell Henley",42,77,264,29.2,"Total1Putts510",2016
48,35,"Chris Kirk",51,77,282,27.3,"Total1Putts510",2016
48,62,"Jason Kokrak",52,77,266,28.9,"Total1Putts510",2016
48,35,"Bryce Molder",50,77,298,25.8,"Total1Putts510",2016
52,46,"Morgan Hoffmann",43,76,265,28.7,"Total1Putts510",2016
52,63,"Colt Knost",56,76,314,24.2,"Total1Putts510",2016
52,46,"Justin Thomas",53,76,247,30.8,"Total1Putts510",2016
55,63,"Lucas Glover",53,75,306,24.5,"Total1Putts510",2016
55,43,"Charley Hoffman",49,75,273,27.5,"Total1Putts510",2016
55,55,"Ben Martin",48,75,281,26.7,"Total1Putts510",2016
55,72,"Scott Stallings",46,75,267,28.1,"Total1Putts510",2016
55,55,"Nick Taylor",57,75,314,23.9,"Total1Putts510",2016
55,66,"Brendon Todd",43,75,272,27.6,"Total1Putts510",2016
61,55,"Zac Blair",56,74,313,23.6,"Total1Putts510",2016
61,49,"Brendon de Jonge",55,74,248,29.8,"Total1Putts510",2016
61,66,"David Hearn",55,74,287,25.8,"Total1Putts510",2016
61,66,"Scott Pinckney",53,74,244,30.3,"Total1Putts510",2016
61,82,"John Senden",48,74,283,26.1,"Total1Putts510",2016
61,79,"Jhonattan Vegas",49,74,245,30.2,"Total1Putts510",2016
67,49,"Jason Dufner",53,73,238,30.7,"Total1Putts510",2016
67,69,"Hiroshi Iwata",51,73,256,28.5,"Total1Putts510",2016
67,49,"Smylie Kaufman",57,73,287,25.4,"Total1Putts510",2016
67,82,"Hunter Mahan",43,73,239,30.5,"Total1Putts510",2016
67,49,"Hudson Swafford",52,73,275,26.5,"Total1Putts510",2016
72,55,"KJ Choi",47,72,298,24.2,"Total1Putts510",2016
72,72,"Emiliano Grillo",47,72,233,30.9,"Total1Putts510",2016
72,63,"Whee Kim",54,72,285,25.3,"Total1Putts510",2016
72,86,"Sean OHair",45,72,297,24.2,"Total1Putts510",2016
76,77,"Daniel Berger",52,71,241,29.5,"Total1Putts510",2016
76,82,"Steven Bowditch",40,71,200,35.5,"Total1Putts510",2016
76,72,"Will Ma Kenzie",54,71,262,27.1,"Total1Putts510",2016
79,79,"Graham DeLaet",50,70,283,24.7,"Total1Putts510",2016
80,77,"Chad Campbell",54,69,287,24,"Total1Putts510",2016
80,88,"Tony Finau",49,69,261,26.4,"Total1Putts510",2016
80,88,"James Hahn",45,69,248,27.8,"Total1Putts510",2016
80,86,"Chris Stroud",52,69,288,24,"Total1Putts510",2016
80,69,"Will Wilcox",47,69,290,23.8,"Total1Putts510",2016
85,69,"Billy Horschel",45,68,250,27.2,"Total1Putts510",2016
85,96,"David Toms",38,68,233,29.2,"Total1Putts510",2016
87,88,"Bronson Burgoon",53,67,267,25.1,"Total1Putts510",2016
87,72,"Brandt Snedeker",47,67,268,25,"Total1Putts510",2016
89,88,"Alex Cejka",47,66,215,30.7,"Total1Putts510",2016
89,110,"Jason Gore",51,66,261,25.3,"Total1Putts510",2016
89,76,"Troy Merritt",41,66,221,29.9,"Total1Putts510",2016
92,100,"Chesson Hadley",51,65,265,24.5,"Total1Putts510",2016
92,103,"JB Holmes",39,65,214,30.4,"Total1Putts510",2016
92,96,"Kevin Kisner",49,65,237,27.4,"Total1Putts510",2016
92,88,"David Lingmerth",54,65,259,25.1,"Total1Putts510",2016
92,104,"Boo Weekley",53,65,278,23.4,"Total1Putts510",2016
97,107,"Rickie Fowler",42,64,231,27.7,"Total1Putts510",2016
97,79,"Kevin Na",52,64,238,26.9,"Total1Putts510",2016
97,107,"Vijay Singh",42,64,273,23.4,"Total1Putts510",2016
100,96,"JJ Henry",44,63,237,26.6,"Total1Putts510",2016
100,82,"Brooks Koepka",39,63,204,30.9,"Total1Putts510",2016
100,112,"Dawie van der Walt",48,63,223,28.3,"Total1Putts510",2016
103,100,"Jason Bohn",37,62,205,30.2,"Total1Putts510",2016
103,100,"Greg Owen",56,62,262,23.7,"Total1Putts510",2016
103,104,"Shawn Stefani",45,62,224,27.7,"Total1Putts510",2016
106,96,"Davis Love III",40,61,216,28.2,"Total1Putts510",2016
107,88,"Zach Johnson",42,60,237,25.3,"Total1Putts510",2016
107,88,"Jerry Kelly",44,60,200,30,"Total1Putts510",2016
107,88,"Matt Kuchar",46,60,226,26.5,"Total1Putts510",2016
110,107,"Jim Herman",55,59,247,23.9,"Total1Putts510",2016
110,124,"Martin Laird",46,59,276,21.4,"Total1Putts510",2016
110,128,"Johnson Wagner",44,59,232,25.4,"Total1Putts510",2016
113,118,"Erik Compton",45,58,230,25.2,"Total1Putts510",2016
113,128,"Retief Goosen",37,58,242,24,"Total1Putts510",2016
113,139,"Phil Mickelson",37,58,225,25.8,"Total1Putts510",2016
113,104,"Mark Wilson",42,58,230,25.2,"Total1Putts510",2016
117,124,"Harris English",51,57,246,23.2,"Total1Putts510",2016
117,145,"Tim Wilkinson",40,57,210,27.1,"Total1Putts510",2016
117,112,"Gary Woodland",45,57,229,24.9,"Total1Putts510",2016
120,118,"Carlos Ortiz",47,56,235,23.8,"Total1Putts510",2016
120,145,"Patrick Reed",53,56,247,22.7,"Total1Putts510",2016
122,133,"Adam Scott",39,55,175,31.4,"Total1Putts510",2016
123,128,"Luke Donald",49,54,234,23.1,"Total1Putts510",2016
123,118,"Andres Gonzales",46,54,222,24.3,"Total1Putts510",2016
123,152,"Anirban Lahiri",44,54,196,27.6,"Total1Putts510",2016
123,145,"Scott Langley",41,54,222,24.3,"Total1Putts510",2016
123,124,"Luke List",51,54,288,18.8,"Total1Putts510",2016
123,139,"Ryan Moore",40,54,206,26.2,"Total1Putts510",2016
123,110,"Scott Piercy",45,54,191,28.3,"Total1Putts510",2016
130,112,"Jason Day",36,53,176,30.1,"Total1Putts510",2016
130,128,"Padraig Harrington",38,53,224,23.7,"Total1Putts510",2016
130,112,"Carl Pettersson",31,53,214,24.8,"Total1Putts510",2016
130,135,"Sam Saunders",40,53,188,28.2,"Total1Putts510",2016
130,128,"Cameron Smith",45,53,189,28,"Total1Putts510",2016
130,117,"Kevin Streelman",46,53,203,26.1,"Total1Putts510",2016
130,112,"Steve Stricker",25,53,174,30.5,"Total1Putts510",2016
137,124,"Bill Haas",42,52,181,28.7,"Total1Putts510",2016
138,156,"Ernie Els",34,51,217,23.5,"Total1Putts510",2016
138,135,"Matt Every",34,51,192,26.6,"Total1Putts510",2016
138,118,"Marc Leishman",41,51,189,27,"Total1Putts510",2016
138,135,"Rob Oppenheim",37,51,201,25.4,"Total1Putts510",2016
138,158,"Martin Piller",37,51,188,27.1,"Total1Putts510",2016
138,118,"Dicky Pride",33,51,175,29.1,"Total1Putts510",2016
138,118,"Rory Sabbatini",40,51,172,29.7,"Total1Putts510",2016
138,139,"Webb Simpson",34,51,207,24.6,"Total1Putts510",2016
138,139,"Robert Streb",51,51,214,23.8,"Total1Putts510",2016
147,139,"Francesco Molinari",36,50,234,21.4,"Total1Putts510",2016
148,156,"Hideki Matsuyama",40,48,187,25.7,"Total1Putts510",2016
148,145,"Geoff Ogilvy",37,48,196,24.5,"Total1Putts510",2016
148,177,"Ian Poulter",37,48,176,27.3,"Total1Putts510",2016
148,133,"Charl Schwartzel",29,48,156,30.8,"Total1Putts510",2016
152,135,"Stewart Cink",45,47,201,23.4,"Total1Putts510",2016
152,152,"Steve Marino",40,47,182,25.8,"Total1Putts510",2016
152,168,"Justin Rose",35,47,178,26.4,"Total1Putts510",2016
155,163,"DH Lee",35,46,177,26,"Total1Putts510",2016
155,139,"Graeme McDowell",33,46,150,30.7,"Total1Putts510",2016
157,158,"Thomas Aiken",42,45,167,26.9,"Total1Putts510",2016
157,145,"Keegan Bradley",40,45,174,25.9,"Total1Putts510",2016
157,163,"Angel Cabrera",42,45,237,19,"Total1Putts510",2016
157,145,"Wes Roach",33,45,146,30.8,"Total1Putts510",2016
157,166,"Vaughn Taylor",30,45,180,25,"Total1Putts510",2016
162,151,"Russell Knox",48,44,191,23,"Total1Putts510",2016
162,158,"George McNeill",33,44,207,21.3,"Total1Putts510",2016
162,152,"Michael Thompson",46,44,201,21.9,"Total1Putts510",2016
165,152,"Rhein Gibson",36,43,174,24.7,"Total1Putts510",2016
165,171,"Henrik Norlander",41,43,176,24.4,"Total1Putts510",2016
167,180,"Robert Garrigus",34,41,143,28.7,"Total1Putts510",2016
167,158,"Brian Gay",22,41,161,25.5,"Total1Putts510",2016
167,158,"Dustin Johnson",37,41,153,26.8,"Total1Putts510",2016
167,165,"Matt Jones",45,41,189,21.7,"Total1Putts510",2016
171,184,"Derek Ernst",36,39,155,25.2,"Total1Putts510",2016
172,174,"Paul Casey",39,38,160,23.8,"Total1Putts510",2016
172,166,"Justin Leonard",28,38,170,22.4,"Total1Putts510",2016
174,168,"Abraham Ancer",26,37,106,34.9,"Total1Putts510",2016
174,168,"Luke Guthrie",31,37,153,24.2,"Total1Putts510",2016
174,180,"Kelly Kraft",35,37,138,26.8,"Total1Putts510",2016
177,184,"Rory McIlroy",37,36,165,21.8,"Total1Putts510",2016
177,174,"Brian Stuard",24,36,146,24.7,"Total1Putts510",2016
179,177,"Henrik Stenson",30,35,123,28.5,"Total1Putts510",2016
180,172,"Ken Duke",26,34,135,25.2,"Total1Putts510",2016
180,172,"Billy Hurley III",22,34,131,26,"Total1Putts510",2016
182,190,"Shane Lowry",35,33,143,23.1,"Total1Putts510",2016
182,174,"Pat Perez",28,33,108,30.6,"Total1Putts510",2016
182,188,"DA Points",32,33,137,24.1,"Total1Putts510",2016
185,177,"Branden Grace",31,32,130,24.6,"Total1Putts510",2016
185,195,"Justin Hicks",26,32,153,20.9,"Total1Putts510",2016
187,195,"Robert Allenby",35,31,165,18.8,"Total1Putts510",2016
187,180,"Charlie Beljan",26,31,110,28.2,"Total1Putts510",2016
187,190,"Jamie Donaldson",28,31,166,18.7,"Total1Putts510",2016
187,180,"Brice Garnett",29,31,105,29.5,"Total1Putts510",2016
187,184,"Ollie Schniederjans",23,31,127,24.4,"Total1Putts510",2016
192,184,"Shane Bertsch",30,30,129,23.3,"Total1Putts510",2016
193,198,"Byeong Hun An",23,29,94,30.9,"Total1Putts510",2016
193,188,"Bubba Watson",30,29,108,26.9,"Total1Putts510",2016
195,190,"Sergio Garcia",28,28,80,35,"Total1Putts510",2016
195,190,"Andrew Landry",24,28,93,30.1,"Total1Putts510",2016
195,190,"Jordan Spieth",34,28,159,17.6,"Total1Putts510",2016
198,195,"Andy Sullivan",25,27,112,24.1,"Total1Putts510",2016
199,199,"Cameron Percy",22,25,79,31.6,"Total1Putts510",2016
200,200,"Miguel Angel Carballo",24,24,93,25.8,"Total1Putts510",2016
201,202,"Matthew Fitzpatrick",23,23,89,25.8,"Total1Putts510",2016
201,202,"Lucas Lee",22,23,104,22.1,"Total1Putts510",2016
201,202,"DJ Trahan",23,23,86,26.7,"Total1Putts510",2016
204,205,"Darron Stiles",28,21,103,20.4,"Total1Putts510",2016
205,206,"Andres Romero",22,18,102,17.6,"Total1Putts510",2016
206,207,"Louis Oosthuizen",25,14,59,23.7,"Total1Putts510",2016
206,207,"Bernd Wiesberger",23,14,71,19.7,"Total1Putts510",2016
