"EarlyRound3ScoringAverage_RANKTHISWEEK_2009","EarlyRound3ScoringAverage_RANKLASTWEEK_2009","EarlyRound3ScoringAverage_PLAYERNAME_2009","EarlyRound3ScoringAverage__2009","EarlyRound3ScoringAverage_AVG_2009","EarlyRound3ScoringAverage_TOTALSTROKES_2009","EarlyRound3ScoringAverage_TOTALROUNDS_2009","stat_name","year"
137,137,"Rich Beem",NA,71.43,500,7,"EarlyRound3ScoringAverage",2009
138,138,"Cliff Kresge",NA,71.5,286,4,"EarlyRound3ScoringAverage",2009
139,139,"Stewart Cink",NA,71.57,501,7,"EarlyRound3ScoringAverage",2009
139,139,"Patrick Sheehan",NA,71.57,501,7,"EarlyRound3ScoringAverage",2009
139,139,"Kevin Sutherland",NA,71.57,1002,14,"EarlyRound3ScoringAverage",2009
142,142,"KJ Choi",NA,71.6,358,5,"EarlyRound3ScoringAverage",2009
143,143,"Mark Brooks",NA,71.63,573,8,"EarlyRound3ScoringAverage",2009
144,144,"Sean OHair",NA,71.67,645,9,"EarlyRound3ScoringAverage",2009
144,144,"Ian Poulter",NA,71.67,215,3,"EarlyRound3ScoringAverage",2009
146,146,"DA Points",NA,71.7,717,10,"EarlyRound3ScoringAverage",2009
147,147,"Boo Weekley",NA,71.71,502,7,"EarlyRound3ScoringAverage",2009
148,148,"Stuart Appleby",NA,71.75,574,8,"EarlyRound3ScoringAverage",2009
148,148,"Steve Lowery",NA,71.75,861,12,"EarlyRound3ScoringAverage",2009
148,148,"Nicholas Thompson",NA,71.75,861,12,"EarlyRound3ScoringAverage",2009
151,151,"Retief Goosen",NA,71.8,718,10,"EarlyRound3ScoringAverage",2009
152,152,"Rocco Mediate",NA,71.82,790,11,"EarlyRound3ScoringAverage",2009
153,153,"Kent Jones",NA,71.83,431,6,"EarlyRound3ScoringAverage",2009
153,153,"Andres Romero",NA,71.83,431,6,"EarlyRound3ScoringAverage",2009
155,155,"Brad Adamonis",NA,71.88,575,8,"EarlyRound3ScoringAverage",2009
156,156,"Tom Lehman",NA,71.89,647,9,"EarlyRound3ScoringAverage",2009
157,157,"Alex Cejka",NA,72,504,7,"EarlyRound3ScoringAverage",2009
157,157,"Jason Gore",NA,72,648,9,"EarlyRound3ScoringAverage",2009
157,157,"Ryuji Imada",NA,72,648,9,"EarlyRound3ScoringAverage",2009
157,157,"Tag Ridings",NA,72,432,6,"EarlyRound3ScoringAverage",2009
157,157,"Kevin Stadler",NA,72,216,3,"EarlyRound3ScoringAverage",2009
157,157,"Jay Williamson",NA,72,792,11,"EarlyRound3ScoringAverage",2009
163,163,"Brian Gay",NA,72.09,793,11,"EarlyRound3ScoringAverage",2009
164,164,"Phil Mickelson",NA,72.14,505,7,"EarlyRound3ScoringAverage",2009
165,165,"Bart Bryant",NA,72.17,433,6,"EarlyRound3ScoringAverage",2009
166,166,"Jimmy Walker",NA,72.2,722,10,"EarlyRound3ScoringAverage",2009
167,167,"Briny Baird",NA,72.5,290,4,"EarlyRound3ScoringAverage",2009
167,167,"Brad Faxon",NA,72.5,435,6,"EarlyRound3ScoringAverage",2009
169,169,"Johnson Wagner",NA,72.57,508,7,"EarlyRound3ScoringAverage",2009
170,170,"Paul Goydos",NA,72.63,581,8,"EarlyRound3ScoringAverage",2009
170,170,"Camilo Villegas",NA,72.63,581,8,"EarlyRound3ScoringAverage",2009
172,172,"Ricky Barnes",NA,72.67,436,6,"EarlyRound3ScoringAverage",2009
172,172,"Jim Furyk",NA,72.67,436,6,"EarlyRound3ScoringAverage",2009
172,172,"Padraig Harrington",NA,72.67,436,6,"EarlyRound3ScoringAverage",2009
175,175,"Jeff Overton",NA,72.75,582,8,"EarlyRound3ScoringAverage",2009
176,176,"Nathan Green",NA,72.79,1019,14,"EarlyRound3ScoringAverage",2009
177,177,"Rick Price",NA,72.8,364,5,"EarlyRound3ScoringAverage",2009
178,178,"Mark Calcavecchia",NA,73,803,11,"EarlyRound3ScoringAverage",2009
179,179,"Todd Hamilton",NA,73.2,366,5,"EarlyRound3ScoringAverage",2009
180,180,"Brian Bateman",NA,73.25,293,4,"EarlyRound3ScoringAverage",2009
180,180,"Derek Fathauer",NA,73.25,293,4,"EarlyRound3ScoringAverage",2009
182,182,"Ryan Moore",NA,73.71,516,7,"EarlyRound3ScoringAverage",2009
183,183,"Marc Turnesa",NA,74.6,373,5,"EarlyRound3ScoringAverage",2009
184,184,"Peter Tomasulo",NA,75.5,151,2,"EarlyRound3ScoringAverage",2009
