"YTDSubParRoundsStreak_RANKTHISWEEK_2013","YTDSubParRoundsStreak_RANKLASTWEEK_2013","YTDSubParRoundsStreak_PLAYERNAME_2013","YTDSubParRoundsStreak__2013","YTDSubParRoundsStreak_VALUE_2013","stat_name","year"
39,39,"Phil Mickelson",NA,7,"YTDSubParRoundsStreak",2013
39,39,"Ryan Moore",NA,7,"YTDSubParRoundsStreak",2013
39,39,"Ryan Palmer",NA,7,"YTDSubParRoundsStreak",2013
39,39,"Cameron Percy",NA,7,"YTDSubParRoundsStreak",2013
39,39,"Pat Perez",NA,7,"YTDSubParRoundsStreak",2013
39,39,"DA Points",NA,7,"YTDSubParRoundsStreak",2013
39,39,"Ted Potter Jr",NA,7,"YTDSubParRoundsStreak",2013
39,39,"Tag Ridings",NA,7,"YTDSubParRoundsStreak",2013
39,39,"John Rollins",NA,7,"YTDSubParRoundsStreak",2013
39,39,"Andres Romero",NA,7,"YTDSubParRoundsStreak",2013
39,39,"Webb Simpson",NA,7,"YTDSubParRoundsStreak",2013
39,39,"Heath Slocum",NA,7,"YTDSubParRoundsStreak",2013
39,39,"Jordan Spieth",NA,7,"YTDSubParRoundsStreak",2013
39,39,"Steve Stricker",NA,7,"YTDSubParRoundsStreak",2013
39,39,"Nick Watney",NA,7,"YTDSubParRoundsStreak",2013
64,64,"Stephen Ames",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Stuart Appleby",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Sangmoon Bae",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Cameron Beckman",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Scott Brown",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Angel Cabrera",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Roberto Castro",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Erik Compton",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Bob Estes",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Tommy Gainey",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Scott Gardiner",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Lucas Glover",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Luke Guthrie",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Peter Hanson",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Brian Harman",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Morgan Hoffmann",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Ryo Ishikawa",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Jerry Kelly",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Colt Knost",NA,6,"YTDSubParRoundsStreak",2013
64,64,"DH Lee",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Marc Leishman",NA,6,"YTDSubParRoundsStreak",2013
64,64,"David Lingmerth",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Hunter Mahan",NA,6,"YTDSubParRoundsStreak",2013
64,64,"John Merrick",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Kevin Na",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Rory Sabbatini",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Scott Stallings",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Robert Streb",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Cameron Tringale",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Boo Weekley",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Lee Williams",NA,6,"YTDSubParRoundsStreak",2013
64,64,"Mark Wilson",NA,6,"YTDSubParRoundsStreak",2013
96,96,"Joe Affrunti",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Aaron Baddeley",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Ryan Blaum",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Justin Bolli",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Patrick Cantlay",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Kevin Chappell",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Stewart Cink",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Nicolas Colsaerts",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Ben Crane",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Brian Davis",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Jason Day",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Derek Ernst",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Matt Every",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Ross Fisher",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Robert Garrigus",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Bobby Gates",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Tom Gillis",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Fabian Gomez",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Retief Goosen",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Jeff Gove",NA,5,"YTDSubParRoundsStreak",2013
96,96,"David Hearn",NA,5,"YTDSubParRoundsStreak",2013
96,96,"John Huh",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Dustin Johnson",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Martin Kaymer",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Russell Knox",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Ben Kohles",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Jason Kokrak",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Martin Laird",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Scott Langley",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Steve LeBrun",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Luke List",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Bill Lunde",NA,5,"YTDSubParRoundsStreak",2013
96,96,"David Lynn",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Jeff Maggert",NA,5,"YTDSubParRoundsStreak",2013
96,96,"John Mallinger",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Steve Marino",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Hideki Matsuyama",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Seung Yul Noh",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Henrik Norlander",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Sean OHair",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Nick OHern",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Joe Ogilvie",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Carl Pettersson",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Ian Poulter",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Chez Reavie",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Kyle Reifers",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Charl Schwartzel",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Adam Scott",NA,5,"YTDSubParRoundsStreak",2013
96,96,"John Senden",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Wes Short Jr",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Vijay Singh",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Brendan Steele",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Shawn Stefani",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Chris Stroud",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Vaughn Taylor",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Bo Van Pelt",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Camilo Villegas",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Johnson Wagner",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Aaron Watkins",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Bubba Watson",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Charlie Wi",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Casey Wittenberg",NA,5,"YTDSubParRoundsStreak",2013
96,96,"Gary Woodland",NA,5,"YTDSubParRoundsStreak",2013
159,159,"Woody Austin",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Charlie Beljan",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Shane Bertsch",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Jonas Blixt",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Jonathan Byrd",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Bud Cauley",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Greg Chalmers",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Will Claxton",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Jon Curran",NA,4,"YTDSubParRoundsStreak",2013
159,159,"John Daly",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Glen Day",NA,4,"YTDSubParRoundsStreak",2013
159,159,"James Driscoll",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Jason Dufner",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Ken Duke",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Joe Durant",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Ernie Els",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Steve Flesch",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Rickie Fowler",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Nathan Green",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Padraig Harrington",NA,4,"YTDSubParRoundsStreak",2013
159,159,"JJ Henry",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Freddie Jacobson",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Miguel Angel Jimenez",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Brandt Jobe",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Robert Karlsson",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Jeff Klauk",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Doug LaBelle II",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Danny Lee",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Richard Lee",NA,4,"YTDSubParRoundsStreak",2013
159,159,"David Mathis",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Troy Matteson",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Graeme McDowell",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Eric Meierdierks",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Geoff Ogilvy",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Louis Oosthuizen",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Greg Owen",NA,4,"YTDSubParRoundsStreak",2013
159,159,"John Peterson",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Scott Piercy",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Jonathan Randolph",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Patrick Rodgers",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Marcel Siem",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Paul Stankowski",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Kyle Stanley",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Richard Sterne",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Andre Stolz",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Andrew Svoboda",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Michael Thompson",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Peter Tomasulo",NA,4,"YTDSubParRoundsStreak",2013
159,159,"DJ Trahan",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Duffy Waldorf",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Mike Weir",NA,4,"YTDSubParRoundsStreak",2013
159,159,"Lee Westwood",NA,4,"YTDSubParRoundsStreak",2013
159,159,"YE Yang",NA,4,"YTDSubParRoundsStreak",2013
212,212,"Robert Allenby",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Billy Andrade",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Blayne Barber",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Matt Bettencourt",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Michael Bradley",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Russ Cochran",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Marco Dawson",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Chris DiMarco",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Gonzalo Fdez Castano",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Sergio Garcia",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Andres Gonzales",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Branden Grace",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Hunter Haas",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Tim Herron",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Ryuji Imada",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Troy Kelly",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Michael Letzig",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Davis Love III",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Billy Mayfair",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Rory McIlroy",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Thorbjorn Olesen",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Rod Pampling",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Jin Park",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Alistair Presnell",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Alexandre Rocha",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Sam Saunders",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Joey Snyder III",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Darron Stiles",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Brendon Todd",NA,3,"YTDSubParRoundsStreak",2013
212,212,"David Toms",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Marc Warren",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Chris Williams",NA,3,"YTDSubParRoundsStreak",2013
212,212,"Dean Wilson",NA,3,"YTDSubParRoundsStreak",2013
245,245,"Brad Adamonis",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Kiradech Aphibarnrat",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Bart Bryant",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Paul Casey",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Gary Christian",NA,2,"YTDSubParRoundsStreak",2013
245,245,"George Coetzee",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Donald Constable",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Fred Couples",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Ben Curtis",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Zack Fischer",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Marcus Fraser",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Robert Gamez",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Jason Gore",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Paul Haley II",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Todd Hamilton",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Trevor Immelman",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Scott Jamieson",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Lee Janzen",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Steve Jones",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Kent Jones",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Skip Kendall",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Si Woo Kim",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Michael Kim",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Kelly Kraft",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Hank Kuehne",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Neal Lancaster",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Bernhard Langer",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Paul Lawrie",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Tom Lehman",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Peter Lonard",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Matteo Manassero",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Francesco Molinari",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Alexander Noren",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Jesper Parnevik",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Kenny Perry",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Justin Peters",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Chris Riley",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Roger Sloan",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Hideto Tanihara",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Justin Thomas",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Marc Turnesa",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Peter Uihlein",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Jhonattan Vegas",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Scott Verplank",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Tom Watson",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Steve Wheatcroft",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Thaworn Wiratchant",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Chris Wood",NA,2,"YTDSubParRoundsStreak",2013
245,245,"Jeremiah Wooding",NA,2,"YTDSubParRoundsStreak",2013
