"GIRPutting1520_RANKTHISWEEK_2016","GIRPutting1520_RANKLASTWEEK_2016","GIRPutting1520_PLAYERNAME_2016","GIRPutting1520_ROUNDS_2016","GIRPutting1520_Pct_2016","GIRPutting1520_ATTEMPTS_2016","GIRPutting1520_PUTTSMADE_2016","stat_name","year"
1,1,"Rory McIlroy",37,38.46,26,10,"GIRPutting1520",2016
2,7,"Jamie Donaldson",28,34.48,29,10,"GIRPutting1520",2016
3,3,"Henrik Stenson",30,31.25,16,5,"GIRPutting1520",2016
4,5,"Jason Bohn",37,29.79,47,14,"GIRPutting1520",2016
5,2,"Hunter Mahan",43,29.73,37,11,"GIRPutting1520",2016
6,9,"Ernie Els",34,29.41,34,10,"GIRPutting1520",2016
6,5,"Steve Wheatcroft",53,29.41,51,15,"GIRPutting1520",2016
8,8,"Jordan Spieth",34,29.17,24,7,"GIRPutting1520",2016
9,4,"Rob Oppenheim",37,28.57,35,10,"GIRPutting1520",2016
10,11,"Jon Curran",55,28.26,46,13,"GIRPutting1520",2016
11,12,"Hudson Swafford",52,27.87,61,17,"GIRPutting1520",2016
12,14,"Spencer Levin",62,27.69,65,18,"GIRPutting1520",2016
13,15,"Brian Gay",22,27.27,22,6,"GIRPutting1520",2016
13,16,"Bill Haas",42,27.27,44,12,"GIRPutting1520",2016
13,10,"Peter Malnati",53,27.27,55,15,"GIRPutting1520",2016
16,13,"JB Holmes",39,26.19,42,11,"GIRPutting1520",2016
17,18,"Billy Hurley III",22,26.09,23,6,"GIRPutting1520",2016
18,20,"Luke Guthrie",31,25.81,31,8,"GIRPutting1520",2016
19,44,"Blayne Barber",44,25.49,51,13,"GIRPutting1520",2016
20,22,"Zach Johnson",42,25.45,55,14,"GIRPutting1520",2016
21,31,"Danny Lee",53,25.37,67,17,"GIRPutting1520",2016
22,24,"Dustin Johnson",37,25,24,6,"GIRPutting1520",2016
22,29,"Chris Stroud",52,25,76,19,"GIRPutting1520",2016
24,23,"David Hearn",55,24.68,77,19,"GIRPutting1520",2016
24,47,"Patton Kizzire",57,24.68,77,19,"GIRPutting1520",2016
26,24,"Johnson Wagner",44,24.59,61,15,"GIRPutting1520",2016
27,24,"George McNeill",33,24.39,41,10,"GIRPutting1520",2016
28,19,"Cameron Tringale",47,23.88,67,16,"GIRPutting1520",2016
29,33,"Aaron Baddeley",51,23.73,59,14,"GIRPutting1520",2016
30,17,"Fabian Gomez",49,23.44,64,15,"GIRPutting1520",2016
31,30,"Will Wilcox",47,23.4,47,11,"GIRPutting1520",2016
32,46,"JJ Henry",44,23.19,69,16,"GIRPutting1520",2016
33,67,"Anirban Lahiri",44,23.08,39,9,"GIRPutting1520",2016
34,41,"Darron Stiles",28,22.73,22,5,"GIRPutting1520",2016
35,34,"Harold Varner III",58,22.67,75,17,"GIRPutting1520",2016
36,35,"Daniel Berger",52,22.64,53,12,"GIRPutting1520",2016
37,21,"Kelly Kraft",35,22.5,40,9,"GIRPutting1520",2016
37,43,"Jimmy Walker",43,22.5,40,9,"GIRPutting1520",2016
39,36,"Ben Martin",48,22.41,58,13,"GIRPutting1520",2016
40,38,"Adam Hadwin",53,22.22,81,18,"GIRPutting1520",2016
40,47,"Smylie Kaufman",57,22.22,63,14,"GIRPutting1520",2016
40,28,"Patrick Reed",53,22.22,45,10,"GIRPutting1520",2016
43,51,"Brooks Koepka",39,21.95,41,9,"GIRPutting1520",2016
43,38,"Brendon Todd",43,21.95,41,9,"GIRPutting1520",2016
45,47,"Ben Crane",48,21.88,64,14,"GIRPutting1520",2016
46,88,"Henrik Norlander",41,21.74,46,10,"GIRPutting1520",2016
47,24,"Hideki Matsuyama",40,21.57,51,11,"GIRPutting1520",2016
48,56,"Daniel Summerhays",55,21.52,79,17,"GIRPutting1520",2016
49,54,"Lucas Lee",22,21.43,14,3,"GIRPutting1520",2016
49,54,"Charl Schwartzel",29,21.43,28,6,"GIRPutting1520",2016
51,47,"Greg Owen",56,21.33,75,16,"GIRPutting1520",2016
52,36,"Luke Donald",49,21.31,61,13,"GIRPutting1520",2016
53,57,"Shane Bertsch",30,21.21,33,7,"GIRPutting1520",2016
53,57,"Carl Pettersson",31,21.21,33,7,"GIRPutting1520",2016
53,57,"Steve Stricker",25,21.21,33,7,"GIRPutting1520",2016
56,44,"Andres Gonzales",46,21.15,52,11,"GIRPutting1520",2016
57,66,"Jason Gore",51,21.05,57,12,"GIRPutting1520",2016
57,61,"Seung Yul Noh",54,21.05,76,16,"GIRPutting1520",2016
59,40,"Cameron Smith",45,20.93,43,9,"GIRPutting1520",2016
60,42,"Scott Brown",59,20.9,67,14,"GIRPutting1520",2016
61,64,"Bryce Molder",50,20.83,72,15,"GIRPutting1520",2016
61,31,"Scott Pinckney",53,20.83,72,15,"GIRPutting1520",2016
63,64,"Justin Rose",35,20.69,29,6,"GIRPutting1520",2016
64,69,"Scott Piercy",45,20.59,34,7,"GIRPutting1520",2016
