"OnePuttPercentageRound4_RANKTHISWEEK_2013","OnePuttPercentageRound4_RANKLASTWEEK_2013","OnePuttPercentageRound4_PLAYERNAME_2013","OnePuttPercentageRound4__2013","OnePuttPercentageRound4_Pct_2013","OnePuttPercentageRound4_OF1PUTTS_2013","OnePuttPercentageRound4_OFHOLES_2013","stat_name","year"
30,30,"Keegan Bradley",NA,42.98,147,342,"OnePuttPercentageRound4",2013
31,31,"Camilo Villegas",NA,42.96,116,270,"OnePuttPercentageRound4",2013
32,32,"Patrick Reed",NA,42.86,108,252,"OnePuttPercentageRound4",2013
33,33,"Martin Kaymer",NA,42.74,100,234,"OnePuttPercentageRound4",2013
34,34,"Bob Estes",NA,42.59,115,270,"OnePuttPercentageRound4",2013
34,34,"Matt Kuchar",NA,42.59,161,378,"OnePuttPercentageRound4",2013
36,36,"Darron Stiles",NA,42.22,38,90,"OnePuttPercentageRound4",2013
37,37,"Tommy Gainey",NA,42.13,91,216,"OnePuttPercentageRound4",2013
38,38,"Andres Romero",NA,41.98,68,162,"OnePuttPercentageRound4",2013
39,39,"Scott Brown",NA,41.92,83,198,"OnePuttPercentageRound4",2013
39,39,"Morgan Hoffmann",NA,41.92,83,198,"OnePuttPercentageRound4",2013
39,39,"DH Lee",NA,41.92,83,198,"OnePuttPercentageRound4",2013
42,42,"James Driscoll",NA,41.88,98,234,"OnePuttPercentageRound4",2013
43,43,"Eric Meierdierks",NA,41.67,30,72,"OnePuttPercentageRound4",2013
43,43,"Brian Stuard",NA,41.67,90,216,"OnePuttPercentageRound4",2013
45,45,"Justin Leonard",NA,41.52,142,342,"OnePuttPercentageRound4",2013
46,46,"Shawn Stefani",NA,41.41,82,198,"OnePuttPercentageRound4",2013
47,47,"Geoff Ogilvy",NA,41.36,67,162,"OnePuttPercentageRound4",2013
48,48,"Marc Leishman",NA,41.11,111,270,"OnePuttPercentageRound4",2013
49,49,"Jason Kokrak",NA,41.03,96,234,"OnePuttPercentageRound4",2013
49,49,"Rory McIlroy",NA,41.03,96,234,"OnePuttPercentageRound4",2013
51,51,"Tim Clark",NA,40.91,81,198,"OnePuttPercentageRound4",2013
51,51,"Scott Langley",NA,40.91,81,198,"OnePuttPercentageRound4",2013
51,51,"Ian Poulter",NA,40.91,81,198,"OnePuttPercentageRound4",2013
54,54,"Dustin Johnson",NA,40.87,103,252,"OnePuttPercentageRound4",2013
55,55,"Chris Stroud",NA,40.85,125,306,"OnePuttPercentageRound4",2013
56,56,"Stephen Ames",NA,40.74,44,108,"OnePuttPercentageRound4",2013
56,56,"Graeme McDowell",NA,40.74,66,162,"OnePuttPercentageRound4",2013
58,58,"Bubba Watson",NA,40.63,117,288,"OnePuttPercentageRound4",2013
59,59,"Carl Pettersson",NA,40.52,124,306,"OnePuttPercentageRound4",2013
60,60,"Derek Ernst",NA,40.48,51,126,"OnePuttPercentageRound4",2013
61,61,"Rory Sabbatini",NA,40.37,109,270,"OnePuttPercentageRound4",2013
62,62,"Erik Compton",NA,40.28,87,216,"OnePuttPercentageRound4",2013
62,62,"Ben Crane",NA,40.28,58,144,"OnePuttPercentageRound4",2013
62,62,"Brandt Snedeker",NA,40.28,116,288,"OnePuttPercentageRound4",2013
62,62,"Scott Stallings",NA,40.28,87,216,"OnePuttPercentageRound4",2013
66,66,"Lee Westwood",NA,40.2,123,306,"OnePuttPercentageRound4",2013
67,67,"Chad Campbell",NA,40.17,94,234,"OnePuttPercentageRound4",2013
67,67,"John Rollins",NA,40.17,94,234,"OnePuttPercentageRound4",2013
69,69,"Phil Mickelson",NA,40.12,130,324,"OnePuttPercentageRound4",2013
69,69,"Jimmy Walker",NA,40.12,130,324,"OnePuttPercentageRound4",2013
71,71,"Scott Piercy",NA,40.08,101,252,"OnePuttPercentageRound4",2013
72,72,"Kyle Stanley",NA,40,72,180,"OnePuttPercentageRound4",2013
73,73,"Trevor Immelman",NA,39.9,79,198,"OnePuttPercentageRound4",2013
73,73,"Michael Thompson",NA,39.9,79,198,"OnePuttPercentageRound4",2013
75,75,"Brian Davis",NA,39.87,122,306,"OnePuttPercentageRound4",2013
75,75,"Jason Dufner",NA,39.87,122,306,"OnePuttPercentageRound4",2013
77,77,"Kevin Streelman",NA,39.81,129,324,"OnePuttPercentageRound4",2013
78,78,"Martin Laird",NA,39.74,93,234,"OnePuttPercentageRound4",2013
78,78,"William McGirt",NA,39.74,93,234,"OnePuttPercentageRound4",2013
80,80,"Alistair Presnell",NA,39.68,50,126,"OnePuttPercentageRound4",2013
81,81,"Ken Duke",NA,39.63,107,270,"OnePuttPercentageRound4",2013
81,81,"John Senden",NA,39.63,107,270,"OnePuttPercentageRound4",2013
83,83,"Bud Cauley",NA,39.51,64,162,"OnePuttPercentageRound4",2013
84,84,"Webb Simpson",NA,39.47,135,342,"OnePuttPercentageRound4",2013
85,85,"Henrik Norlander",NA,39.39,78,198,"OnePuttPercentageRound4",2013
86,86,"Ryan Moore",NA,39.29,99,252,"OnePuttPercentageRound4",2013
87,87,"Jerry Kelly",NA,39.26,106,270,"OnePuttPercentageRound4",2013
88,88,"Sangmoon Bae",NA,39.24,113,288,"OnePuttPercentageRound4",2013
88,88,"Richard Lee",NA,39.24,113,288,"OnePuttPercentageRound4",2013
90,90,"Chris Kirk",NA,39.17,141,360,"OnePuttPercentageRound4",2013
91,91,"Robert Allenby",NA,38.89,35,90,"OnePuttPercentageRound4",2013
91,91,"Stuart Appleby",NA,38.89,126,324,"OnePuttPercentageRound4",2013
91,91,"Stewart Cink",NA,38.89,91,234,"OnePuttPercentageRound4",2013
91,91,"Ben Curtis",NA,38.89,63,162,"OnePuttPercentageRound4",2013
91,91,"Harris English",NA,38.89,147,378,"OnePuttPercentageRound4",2013
91,91,"Robert Garrigus",NA,38.89,84,216,"OnePuttPercentageRound4",2013
91,91,"Tom Gillis",NA,38.89,77,198,"OnePuttPercentageRound4",2013
91,91,"David Lynn",NA,38.89,91,234,"OnePuttPercentageRound4",2013
91,91,"David Toms",NA,38.89,56,144,"OnePuttPercentageRound4",2013
91,91,"Aaron Watkins",NA,38.89,21,54,"OnePuttPercentageRound4",2013
101,101,"Zach Johnson",NA,38.58,125,324,"OnePuttPercentageRound4",2013
102,102,"Russell Henley",NA,38.54,111,288,"OnePuttPercentageRound4",2013
102,102,"Brendan Steele",NA,38.54,111,288,"OnePuttPercentageRound4",2013
104,104,"Matt Every",NA,38.52,104,270,"OnePuttPercentageRound4",2013
104,104,"John Huh",NA,38.52,104,270,"OnePuttPercentageRound4",2013
104,104,"Adam Scott",NA,38.52,104,270,"OnePuttPercentageRound4",2013
107,107,"Luke Guthrie",NA,38.49,97,252,"OnePuttPercentageRound4",2013
107,107,"Brian Harman",NA,38.49,97,252,"OnePuttPercentageRound4",2013
109,109,"Jeff Maggert",NA,38.38,76,198,"OnePuttPercentageRound4",2013
110,110,"Dicky Pride",NA,38.33,69,180,"OnePuttPercentageRound4",2013
111,111,"Luke Donald",NA,38.03,89,234,"OnePuttPercentageRound4",2013
111,111,"Ernie Els",NA,38.03,89,234,"OnePuttPercentageRound4",2013
111,111,"Charlie Wi",NA,38.03,89,234,"OnePuttPercentageRound4",2013
114,114,"Freddie Jacobson",NA,37.96,82,216,"OnePuttPercentageRound4",2013
115,115,"Charl Schwartzel",NA,37.85,109,288,"OnePuttPercentageRound4",2013
116,116,"Brad Fritsch",NA,37.78,102,270,"OnePuttPercentageRound4",2013
117,117,"Roberto Castro",NA,37.72,129,342,"OnePuttPercentageRound4",2013
118,118,"Justin Hicks",NA,37.7,95,252,"OnePuttPercentageRound4",2013
118,118,"Bo Van Pelt",NA,37.7,95,252,"OnePuttPercentageRound4",2013
120,120,"Hunter Mahan",NA,37.58,115,306,"OnePuttPercentageRound4",2013
121,121,"James Hahn",NA,37.5,81,216,"OnePuttPercentageRound4",2013
122,122,"Kevin Stadler",NA,37.41,101,270,"OnePuttPercentageRound4",2013
122,122,"Daniel Summerhays",NA,37.41,101,270,"OnePuttPercentageRound4",2013
124,124,"DJ Trahan",NA,37.3,47,126,"OnePuttPercentageRound4",2013
125,125,"Lucas Glover",NA,37.22,67,180,"OnePuttPercentageRound4",2013
125,125,"Steve LeBrun",NA,37.22,67,180,"OnePuttPercentageRound4",2013
127,127,"Brendon de Jonge",NA,37.11,167,450,"OnePuttPercentageRound4",2013
128,128,"Bobby Gates",NA,37.04,20,54,"OnePuttPercentageRound4",2013
128,128,"Fabian Gomez",NA,37.04,60,162,"OnePuttPercentageRound4",2013
130,130,"Brandt Jobe",NA,36.87,73,198,"OnePuttPercentageRound4",2013
130,130,"Steve Stricker",NA,36.87,73,198,"OnePuttPercentageRound4",2013
132,132,"KJ Choi",NA,36.84,126,342,"OnePuttPercentageRound4",2013
133,133,"Robert Karlsson",NA,36.81,53,144,"OnePuttPercentageRound4",2013
134,134,"Ryo Ishikawa",NA,36.57,79,216,"OnePuttPercentageRound4",2013
135,135,"Nicolas Colsaerts",NA,36.51,46,126,"OnePuttPercentageRound4",2013
135,135,"Chez Reavie",NA,36.51,92,252,"OnePuttPercentageRound4",2013
135,135,"Justin Rose",NA,36.51,92,252,"OnePuttPercentageRound4",2013
138,138,"John Merrick",NA,36.46,105,288,"OnePuttPercentageRound4",2013
139,139,"Colt Knost",NA,36.42,59,162,"OnePuttPercentageRound4",2013
140,140,"Ben Kohles",NA,36.36,72,198,"OnePuttPercentageRound4",2013
141,141,"Pat Perez",NA,36.32,85,234,"OnePuttPercentageRound4",2013
142,142,"Charlie Beljan",NA,36.11,39,108,"OnePuttPercentageRound4",2013
142,142,"Luke List",NA,36.11,52,144,"OnePuttPercentageRound4",2013
142,142,"Greg Owen",NA,36.11,78,216,"OnePuttPercentageRound4",2013
142,142,"Nicholas Thompson",NA,36.11,130,360,"OnePuttPercentageRound4",2013
146,146,"Gary Woodland",NA,35.96,123,342,"OnePuttPercentageRound4",2013
147,147,"Nick Watney",NA,35.95,110,306,"OnePuttPercentageRound4",2013
148,148,"Seung Yul Noh",NA,35.8,58,162,"OnePuttPercentageRound4",2013
149,149,"Henrik Stenson",NA,35.56,96,270,"OnePuttPercentageRound4",2013
150,150,"Will Claxton",NA,35.42,51,144,"OnePuttPercentageRound4",2013
151,151,"Jim Furyk",NA,35.19,114,324,"OnePuttPercentageRound4",2013
151,151,"Jim Herman",NA,35.19,57,162,"OnePuttPercentageRound4",2013
151,151,"Tiger Woods",NA,35.19,95,270,"OnePuttPercentageRound4",2013
154,154,"Josh Teater",NA,34.97,107,306,"OnePuttPercentageRound4",2013
155,155,"Mark Wilson",NA,34.92,44,126,"OnePuttPercentageRound4",2013
156,156,"Boo Weekley",NA,34.54,143,414,"OnePuttPercentageRound4",2013
157,157,"Michael Bradley",NA,34.44,31,90,"OnePuttPercentageRound4",2013
158,158,"Angel Cabrera",NA,34.38,99,288,"OnePuttPercentageRound4",2013
159,159,"Rod Pampling",NA,34.26,37,108,"OnePuttPercentageRound4",2013
160,160,"Tim Herron",NA,34.13,43,126,"OnePuttPercentageRound4",2013
161,161,"Tag Ridings",NA,33.95,55,162,"OnePuttPercentageRound4",2013
162,162,"Charley Hoffman",NA,33.92,116,342,"OnePuttPercentageRound4",2013
163,163,"David Mathis",NA,33.89,61,180,"OnePuttPercentageRound4",2013
164,164,"Cameron Percy",NA,33.76,79,234,"OnePuttPercentageRound4",2013
165,165,"Sergio Garcia",NA,33.7,91,270,"OnePuttPercentageRound4",2013
166,166,"Kevin Chappell",NA,33.33,90,270,"OnePuttPercentageRound4",2013
166,166,"George McNeill",NA,33.33,78,234,"OnePuttPercentageRound4",2013
168,168,"Bill Haas",NA,33.01,101,306,"OnePuttPercentageRound4",2013
169,169,"Ricky Barnes",NA,32.72,53,162,"OnePuttPercentageRound4",2013
170,170,"Casey Wittenberg",NA,32.64,47,144,"OnePuttPercentageRound4",2013
171,171,"Johnson Wagner",NA,32.41,35,108,"OnePuttPercentageRound4",2013
172,172,"Graham DeLaet",NA,32.28,122,378,"OnePuttPercentageRound4",2013
173,173,"Jin Park",NA,32.22,29,90,"OnePuttPercentageRound4",2013
174,174,"Vijay Singh",NA,31.82,63,198,"OnePuttPercentageRound4",2013
175,175,"Sean OHair",NA,31.75,40,126,"OnePuttPercentageRound4",2013
176,176,"JJ Henry",NA,31.48,85,270,"OnePuttPercentageRound4",2013
176,176,"Troy Matteson",NA,31.48,51,162,"OnePuttPercentageRound4",2013
178,178,"Padraig Harrington",NA,30.25,49,162,"OnePuttPercentageRound4",2013
179,179,"Scott Gardiner",NA,30.16,38,126,"OnePuttPercentageRound4",2013
180,180,"Andrew Svoboda",NA,27.78,25,90,"OnePuttPercentageRound4",2013
