"Approach175200yardsRTPScore_RANKTHISWEEK_2014","Approach175200yardsRTPScore_RANKLASTWEEK_2014","Approach175200yardsRTPScore_PLAYERNAME_2014","Approach175200yardsRTPScore_ROUNDS_2014","Approach175200yardsRTPScore_AVGRTP_2014","stat_name","year"
1,1,"Jason Day",54,-0.139,"Approach175200yardsRTPScore",2014
2,2,"Dustin Johnson",58,-0.128,"Approach175200yardsRTPScore",2014
3,3,"Will Wilcox",51,-0.12,"Approach175200yardsRTPScore",2014
4,4,"Sergio Garcia",61,-0.114,"Approach175200yardsRTPScore",2014
5,5,"Charley Hoffman",93,-0.083,"Approach175200yardsRTPScore",2014
6,6,"Ryan Moore",86,-0.082,"Approach175200yardsRTPScore",2014
6,6,"Adam Scott",68,-0.082,"Approach175200yardsRTPScore",2014
8,8,"Keegan Bradley",89,-0.077,"Approach175200yardsRTPScore",2014
8,8,"Paul Casey",56,-0.077,"Approach175200yardsRTPScore",2014
10,10,"Aaron Baddeley",74,-0.073,"Approach175200yardsRTPScore",2014
11,11,"Rickie Fowler",91,-0.071,"Approach175200yardsRTPScore",2014
11,11,"Justin Rose",70,-0.071,"Approach175200yardsRTPScore",2014
11,11,"Johnson Wagner",69,-0.071,"Approach175200yardsRTPScore",2014
14,14,"John Senden",99,-0.068,"Approach175200yardsRTPScore",2014
15,15,"Bubba Watson",76,-0.065,"Approach175200yardsRTPScore",2014
16,16,"Andrew Loupe",65,-0.06,"Approach175200yardsRTPScore",2014
16,16,"Camilo Villegas",95,-0.06,"Approach175200yardsRTPScore",2014
18,18,"George McNeill",79,-0.056,"Approach175200yardsRTPScore",2014
19,19,"Martin Kaymer",65,-0.053,"Approach175200yardsRTPScore",2014
20,20,"Billy Horschel",92,-0.052,"Approach175200yardsRTPScore",2014
21,21,"Harris English",95,-0.051,"Approach175200yardsRTPScore",2014
21,21,"Zach Johnson",97,-0.051,"Approach175200yardsRTPScore",2014
23,23,"Graeme McDowell",66,-0.048,"Approach175200yardsRTPScore",2014
24,24,"Brooks Koepka",56,-0.047,"Approach175200yardsRTPScore",2014
25,25,"Kevin Stadler",90,-0.046,"Approach175200yardsRTPScore",2014
26,26,"Kevin Chappell",100,-0.042,"Approach175200yardsRTPScore",2014
27,27,"Bud Cauley",56,-0.04,"Approach175200yardsRTPScore",2014
28,28,"Brice Garnett",92,-0.039,"Approach175200yardsRTPScore",2014
29,29,"Stuart Appleby",92,-0.033,"Approach175200yardsRTPScore",2014
30,30,"Kevin Na",94,-0.031,"Approach175200yardsRTPScore",2014
30,30,"Webb Simpson",87,-0.031,"Approach175200yardsRTPScore",2014
32,32,"Jim Furyk",84,-0.03,"Approach175200yardsRTPScore",2014
33,33,"Matt Kuchar",91,-0.029,"Approach175200yardsRTPScore",2014
34,34,"Marc Leishman",81,-0.028,"Approach175200yardsRTPScore",2014
34,34,"Troy Merritt",62,-0.028,"Approach175200yardsRTPScore",2014
34,34,"Charl Schwartzel",64,-0.028,"Approach175200yardsRTPScore",2014
37,37,"Hideki Matsuyama",82,-0.025,"Approach175200yardsRTPScore",2014
37,37,"Phil Mickelson",71,-0.025,"Approach175200yardsRTPScore",2014
39,39,"Seung Yul Noh",92,-0.023,"Approach175200yardsRTPScore",2014
39,39,"Brandt Snedeker",89,-0.023,"Approach175200yardsRTPScore",2014
39,39,"Daniel Summerhays",98,-0.023,"Approach175200yardsRTPScore",2014
42,42,"Angel Cabrera",69,-0.022,"Approach175200yardsRTPScore",2014
43,43,"DH Lee",54,-0.02,"Approach175200yardsRTPScore",2014
44,44,"Matt Jones",83,-0.015,"Approach175200yardsRTPScore",2014
45,45,"Ryo Ishikawa",75,-0.014,"Approach175200yardsRTPScore",2014
45,45,"Jason Kokrak",65,-0.014,"Approach175200yardsRTPScore",2014
47,47,"Bill Haas",107,-0.013,"Approach175200yardsRTPScore",2014
47,47,"Russell Knox",92,-0.013,"Approach175200yardsRTPScore",2014
47,47,"Michael Thompson",74,-0.013,"Approach175200yardsRTPScore",2014
50,50,"Gonzalo Fdez Castano",83,-0.011,"Approach175200yardsRTPScore",2014
50,50,"Brendon Todd",108,-0.011,"Approach175200yardsRTPScore",2014
52,52,"Sean OHair",77,-0.006,"Approach175200yardsRTPScore",2014
53,53,"Ricky Barnes",92,-0.005,"Approach175200yardsRTPScore",2014
53,53,"Morgan Hoffmann",103,-0.005,"Approach175200yardsRTPScore",2014
53,53,"Ben Martin",80,-0.005,"Approach175200yardsRTPScore",2014
56,56,"Lucas Glover",68,0,"Approach175200yardsRTPScore",2014
56,56,"Luke Guthrie",85,0,"Approach175200yardsRTPScore",2014
56,56,"Rory McIlroy",66,0,"Approach175200yardsRTPScore",2014
56,56,"Henrik Stenson",56,0,"Approach175200yardsRTPScore",2014
56,56,"Cameron Tringale",111,0,"Approach175200yardsRTPScore",2014
56,56,"Jhonattan Vegas",77,0,"Approach175200yardsRTPScore",2014
56,56,"Nick Watney",80,0,"Approach175200yardsRTPScore",2014
63,63,"Scott Brown",100,0.005,"Approach175200yardsRTPScore",2014
63,63,"Retief Goosen",94,0.005,"Approach175200yardsRTPScore",2014
63,63,"Bo Van Pelt",83,0.005,"Approach175200yardsRTPScore",2014
66,66,"John Peterson",62,0.006,"Approach175200yardsRTPScore",2014
67,67,"Ernie Els",85,0.007,"Approach175200yardsRTPScore",2014
67,67,"Jimmy Walker",98,0.007,"Approach175200yardsRTPScore",2014
69,69,"Chad Campbell",57,0.008,"Approach175200yardsRTPScore",2014
