"FirstTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2006","FirstTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2006","FirstTeeEarlyRound2ScoringAverage_PLAYERNAME_2006","FirstTeeEarlyRound2ScoringAverage__2006","FirstTeeEarlyRound2ScoringAverage_AVG_2006","FirstTeeEarlyRound2ScoringAverage_TOTALSTROKES_2006","FirstTeeEarlyRound2ScoringAverage_TOTALROUNDS_2006","stat_name","year"
1,1,"Tiger Woods",NA,65,65,1,"FirstTeeEarlyRound2ScoringAverage",2006
2,2,"Jose Maria Olazabal",NA,65.33,196,3,"FirstTeeEarlyRound2ScoringAverage",2006
3,3,"Luke Donald",NA,67,67,1,"FirstTeeEarlyRound2ScoringAverage",2006
4,4,"Daniel Chopra",NA,67.75,542,8,"FirstTeeEarlyRound2ScoringAverage",2006
5,5,"Bo Van Pelt",NA,67.89,611,9,"FirstTeeEarlyRound2ScoringAverage",2006
6,6,"Tom Lehman",NA,68,272,4,"FirstTeeEarlyRound2ScoringAverage",2006
7,7,"Charley Hoffman",NA,68.33,410,6,"FirstTeeEarlyRound2ScoringAverage",2006
8,8,"Trevor Immelman",NA,68.44,616,9,"FirstTeeEarlyRound2ScoringAverage",2006
9,9,"Robert Damron",NA,68.6,343,5,"FirstTeeEarlyRound2ScoringAverage",2006
10,10,"Marco Dawson",NA,68.67,412,6,"FirstTeeEarlyRound2ScoringAverage",2006
11,11,"John Senden",NA,68.71,481,7,"FirstTeeEarlyRound2ScoringAverage",2006
12,12,"Jesper Parnevik",NA,68.75,275,4,"FirstTeeEarlyRound2ScoringAverage",2006
12,12,"Justin Rose",NA,68.75,550,8,"FirstTeeEarlyRound2ScoringAverage",2006
14,14,"Eric Axley",NA,68.83,413,6,"FirstTeeEarlyRound2ScoringAverage",2006
15,15,"David Branshaw",NA,68.9,689,10,"FirstTeeEarlyRound2ScoringAverage",2006
16,16,"Troy Matteson",NA,69,552,8,"FirstTeeEarlyRound2ScoringAverage",2006
16,16,"Rod Pampling",NA,69,207,3,"FirstTeeEarlyRound2ScoringAverage",2006
16,16,"Paul Stankowski",NA,69,69,1,"FirstTeeEarlyRound2ScoringAverage",2006
19,19,"JJ Henry",NA,69.13,553,8,"FirstTeeEarlyRound2ScoringAverage",2006
19,19,"Zach Johnson",NA,69.13,553,8,"FirstTeeEarlyRound2ScoringAverage",2006
21,21,"Stephen Ames",NA,69.14,484,7,"FirstTeeEarlyRound2ScoringAverage",2006
22,22,"Jason Bohn",NA,69.27,762,11,"FirstTeeEarlyRound2ScoringAverage",2006
23,23,"Woody Austin",NA,69.33,624,9,"FirstTeeEarlyRound2ScoringAverage",2006
23,23,"Briny Baird",NA,69.33,416,6,"FirstTeeEarlyRound2ScoringAverage",2006
23,23,"Brent Geiberger",NA,69.33,624,9,"FirstTeeEarlyRound2ScoringAverage",2006
23,23,"Retief Goosen",NA,69.33,208,3,"FirstTeeEarlyRound2ScoringAverage",2006
27,27,"Steve Stricker",NA,69.5,139,2,"FirstTeeEarlyRound2ScoringAverage",2006
28,28,"Jeff Sluman",NA,69.57,487,7,"FirstTeeEarlyRound2ScoringAverage",2006
29,29,"Alex Cejka",NA,69.6,348,5,"FirstTeeEarlyRound2ScoringAverage",2006
29,29,"Tim Clark",NA,69.6,348,5,"FirstTeeEarlyRound2ScoringAverage",2006
29,29,"Hunter Mahan",NA,69.6,696,10,"FirstTeeEarlyRound2ScoringAverage",2006
32,32,"Nick Watney",NA,69.67,418,6,"FirstTeeEarlyRound2ScoringAverage",2006
33,33,"Olin Browne",NA,69.75,558,8,"FirstTeeEarlyRound2ScoringAverage",2006
33,33,"Bob May",NA,69.75,279,4,"FirstTeeEarlyRound2ScoringAverage",2006
35,35,"Kevin Sutherland",NA,69.78,628,9,"FirstTeeEarlyRound2ScoringAverage",2006
36,36,"Brett Wetterich",NA,69.83,419,6,"FirstTeeEarlyRound2ScoringAverage",2006
37,37,"Justin Leonard",NA,69.88,559,8,"FirstTeeEarlyRound2ScoringAverage",2006
38,38,"Joe Ogilvie",NA,69.9,699,10,"FirstTeeEarlyRound2ScoringAverage",2006
39,39,"Michael Allen",NA,70,630,9,"FirstTeeEarlyRound2ScoringAverage",2006
39,39,"John Cook",NA,70,210,3,"FirstTeeEarlyRound2ScoringAverage",2006
39,39,"Harrison Frazar",NA,70,350,5,"FirstTeeEarlyRound2ScoringAverage",2006
39,39,"Jim Furyk",NA,70,280,4,"FirstTeeEarlyRound2ScoringAverage",2006
39,39,"Mathias Gronberg",NA,70,630,9,"FirstTeeEarlyRound2ScoringAverage",2006
39,39,"Chris Smith",NA,70,70,1,"FirstTeeEarlyRound2ScoringAverage",2006
39,39,"Mark Wilson",NA,70,490,7,"FirstTeeEarlyRound2ScoringAverage",2006
46,46,"Ryuji Imada",NA,70.1,701,10,"FirstTeeEarlyRound2ScoringAverage",2006
46,46,"Brett Quigley",NA,70.1,701,10,"FirstTeeEarlyRound2ScoringAverage",2006
