"LateRound4ScoringAverage_RANKTHISWEEK_2011","LateRound4ScoringAverage_RANKLASTWEEK_2011","LateRound4ScoringAverage_PLAYERNAME_2011","LateRound4ScoringAverage__2011","LateRound4ScoringAverage_AVG_2011","LateRound4ScoringAverage_TOTALSTROKES_2011","LateRound4ScoringAverage_TOTALROUNDS_2011","stat_name","year"
1,1,"Scott McCarron",NA,67,134,2,"LateRound4ScoringAverage",2011
1,1,"Marc Turnesa",NA,67,134,2,"LateRound4ScoringAverage",2011
3,3,"Tom Gillis",NA,67.5,135,2,"LateRound4ScoringAverage",2011
4,4,"Tim Herron",NA,67.75,271,4,"LateRound4ScoringAverage",2011
5,5,"Richard Johnson",NA,68,136,2,"LateRound4ScoringAverage",2011
5,5,"Derek Lamely",NA,68,136,2,"LateRound4ScoringAverage",2011
7,7,"Luke Donald",NA,68.42,821,12,"LateRound4ScoringAverage",2011
8,8,"Kevin Streelman",NA,68.5,411,6,"LateRound4ScoringAverage",2011
9,9,"Jason Dufner",NA,68.63,549,8,"LateRound4ScoringAverage",2011
10,10,"Stephen Ames",NA,68.67,206,3,"LateRound4ScoringAverage",2011
11,11,"Bryce Molder",NA,68.7,687,10,"LateRound4ScoringAverage",2011
12,12,"Jeff Overton",NA,68.8,344,5,"LateRound4ScoringAverage",2011
13,13,"Chris Kirk",NA,69,276,4,"LateRound4ScoringAverage",2011
14,14,"Shane Bertsch",NA,69.14,484,7,"LateRound4ScoringAverage",2011
15,15,"George McNeill",NA,69.17,415,6,"LateRound4ScoringAverage",2011
16,16,"Billy Mayfair",NA,69.2,346,5,"LateRound4ScoringAverage",2011
17,17,"Ryuji Imada",NA,69.25,277,4,"LateRound4ScoringAverage",2011
18,18,"Camilo Villegas",NA,69.29,485,7,"LateRound4ScoringAverage",2011
19,19,"Kevin Na",NA,69.33,416,6,"LateRound4ScoringAverage",2011
20,20,"Michael Bradley",NA,69.4,347,5,"LateRound4ScoringAverage",2011
20,20,"Retief Goosen",NA,69.4,347,5,"LateRound4ScoringAverage",2011
22,22,"Webb Simpson",NA,69.47,1181,17,"LateRound4ScoringAverage",2011
23,23,"Tommy Gainey",NA,69.5,695,10,"LateRound4ScoringAverage",2011
23,23,"Brandt Snedeker",NA,69.5,834,12,"LateRound4ScoringAverage",2011
25,25,"Kevin Stadler",NA,69.57,487,7,"LateRound4ScoringAverage",2011
26,26,"Ben Crane",NA,69.6,348,5,"LateRound4ScoringAverage",2011
26,26,"Bobby Gates",NA,69.6,348,5,"LateRound4ScoringAverage",2011
28,28,"Carl Pettersson",NA,69.67,627,9,"LateRound4ScoringAverage",2011
28,28,"Tag Ridings",NA,69.67,209,3,"LateRound4ScoringAverage",2011
30,30,"Robert Allenby",NA,69.71,488,7,"LateRound4ScoringAverage",2011
30,30,"Robert Karlsson",NA,69.71,488,7,"LateRound4ScoringAverage",2011
30,30,"Charl Schwartzel",NA,69.71,488,7,"LateRound4ScoringAverage",2011
33,33,"Phil Mickelson",NA,69.75,837,12,"LateRound4ScoringAverage",2011
34,34,"Chez Reavie",NA,69.78,628,9,"LateRound4ScoringAverage",2011
35,35,"Heath Slocum",NA,69.83,419,6,"LateRound4ScoringAverage",2011
35,35,"Roland Thatcher",NA,69.83,419,6,"LateRound4ScoringAverage",2011
37,37,"KJ Choi",NA,69.89,629,9,"LateRound4ScoringAverage",2011
37,37,"Jason Day",NA,69.89,629,9,"LateRound4ScoringAverage",2011
39,39,"Andres Gonzales",NA,70,70,1,"LateRound4ScoringAverage",2011
39,39,"Zach Johnson",NA,70,630,9,"LateRound4ScoringAverage",2011
39,39,"Graeme McDowell",NA,70,210,3,"LateRound4ScoringAverage",2011
39,39,"Matt McQuillan",NA,70,350,5,"LateRound4ScoringAverage",2011
39,39,"Geoff Ogilvy",NA,70,350,5,"LateRound4ScoringAverage",2011
39,39,"Ian Poulter",NA,70,210,3,"LateRound4ScoringAverage",2011
39,39,"Andres Romero",NA,70,630,9,"LateRound4ScoringAverage",2011
39,39,"Johnson Wagner",NA,70,420,6,"LateRound4ScoringAverage",2011
47,47,"Matt Kuchar",NA,70.06,1121,16,"LateRound4ScoringAverage",2011
48,48,"Bo Van Pelt",NA,70.13,1052,15,"LateRound4ScoringAverage",2011
49,49,"Jhonattan Vegas",NA,70.14,491,7,"LateRound4ScoringAverage",2011
50,50,"Charles Howell III",NA,70.17,1263,18,"LateRound4ScoringAverage",2011
50,50,"Bio Kim",NA,70.17,421,6,"LateRound4ScoringAverage",2011
52,52,"Ernie Els",NA,70.2,351,5,"LateRound4ScoringAverage",2011
52,52,"Jim Renner",NA,70.2,351,5,"LateRound4ScoringAverage",2011
52,52,"Adam Scott",NA,70.2,702,10,"LateRound4ScoringAverage",2011
55,55,"DA Points",NA,70.22,632,9,"LateRound4ScoringAverage",2011
55,55,"DJ Trahan",NA,70.22,632,9,"LateRound4ScoringAverage",2011
57,57,"Brendan Steele",NA,70.25,562,8,"LateRound4ScoringAverage",2011
57,57,"Nick Watney",NA,70.25,843,12,"LateRound4ScoringAverage",2011
59,59,"Brian Gay",NA,70.27,773,11,"LateRound4ScoringAverage",2011
60,60,"Hunter Haas",NA,70.29,492,7,"LateRound4ScoringAverage",2011
60,60,"Spencer Levin",NA,70.29,984,14,"LateRound4ScoringAverage",2011
60,60,"Scott Stallings",NA,70.29,492,7,"LateRound4ScoringAverage",2011
63,63,"Kris Blanks",NA,70.33,633,9,"LateRound4ScoringAverage",2011
63,63,"Lucas Glover",NA,70.33,422,6,"LateRound4ScoringAverage",2011
63,63,"Padraig Harrington",NA,70.33,211,3,"LateRound4ScoringAverage",2011
63,63,"Boo Weekley",NA,70.33,211,3,"LateRound4ScoringAverage",2011
67,67,"Davis Love III",NA,70.38,563,8,"LateRound4ScoringAverage",2011
68,68,"Greg Chalmers",NA,70.4,352,5,"LateRound4ScoringAverage",2011
68,68,"Billy Horschel",NA,70.4,352,5,"LateRound4ScoringAverage",2011
70,70,"Blake Adams",NA,70.44,634,9,"LateRound4ScoringAverage",2011
70,70,"Jonathan Byrd",NA,70.44,634,9,"LateRound4ScoringAverage",2011
70,70,"Dustin Johnson",NA,70.44,634,9,"LateRound4ScoringAverage",2011
70,70,"Michael Thompson",NA,70.44,634,9,"LateRound4ScoringAverage",2011
74,74,"David Toms",NA,70.45,775,11,"LateRound4ScoringAverage",2011
75,75,"Aaron Baddeley",NA,70.5,846,12,"LateRound4ScoringAverage",2011
75,75,"Chris DiMarco",NA,70.5,423,6,"LateRound4ScoringAverage",2011
75,75,"Jim Furyk",NA,70.5,846,12,"LateRound4ScoringAverage",2011
75,75,"John Rollins",NA,70.5,423,6,"LateRound4ScoringAverage",2011
75,75,"Daniel Summerhays",NA,70.5,141,2,"LateRound4ScoringAverage",2011
80,80,"Jerry Kelly",NA,70.56,635,9,"LateRound4ScoringAverage",2011
81,81,"Rory Sabbatini",NA,70.57,494,7,"LateRound4ScoringAverage",2011
82,82,"Justin Rose",NA,70.6,353,5,"LateRound4ScoringAverage",2011
83,83,"Jarrod Lyle",NA,70.67,212,3,"LateRound4ScoringAverage",2011
84,84,"Ben Curtis",NA,70.75,283,4,"LateRound4ScoringAverage",2011
84,84,"Joe Ogilvie",NA,70.75,283,4,"LateRound4ScoringAverage",2011
84,84,"Jimmy Walker",NA,70.75,566,8,"LateRound4ScoringAverage",2011
87,87,"David Mathis",NA,70.78,637,9,"LateRound4ScoringAverage",2011
88,88,"Briny Baird",NA,70.8,354,5,"LateRound4ScoringAverage",2011
89,89,"Angel Cabrera",NA,70.83,425,6,"LateRound4ScoringAverage",2011
89,89,"William McGirt",NA,70.83,425,6,"LateRound4ScoringAverage",2011
91,91,"Chad Campbell",NA,70.86,496,7,"LateRound4ScoringAverage",2011
91,91,"Sung Kang",NA,70.86,496,7,"LateRound4ScoringAverage",2011
93,93,"Chris Stroud",NA,70.88,567,8,"LateRound4ScoringAverage",2011
94,94,"Hunter Mahan",NA,70.92,922,13,"LateRound4ScoringAverage",2011
95,95,"Arjun Atwal",NA,71,426,6,"LateRound4ScoringAverage",2011
95,95,"Jason Bohn",NA,71,284,4,"LateRound4ScoringAverage",2011
95,95,"Charley Hoffman",NA,71,426,6,"LateRound4ScoringAverage",2011
95,95,"Brandt Jobe",NA,71,852,12,"LateRound4ScoringAverage",2011
95,95,"Zack Miller",NA,71,284,4,"LateRound4ScoringAverage",2011
95,95,"Ryan Moore",NA,71,639,9,"LateRound4ScoringAverage",2011
95,95,"Pat Perez",NA,71,355,5,"LateRound4ScoringAverage",2011
95,95,"Michael Putnam",NA,71,142,2,"LateRound4ScoringAverage",2011
95,95,"Steve Stricker",NA,71,923,13,"LateRound4ScoringAverage",2011
104,104,"Ricky Barnes",NA,71.11,640,9,"LateRound4ScoringAverage",2011
104,104,"Justin Leonard",NA,71.11,640,9,"LateRound4ScoringAverage",2011
106,106,"Sergio Garcia",NA,71.13,569,8,"LateRound4ScoringAverage",2011
107,107,"Robert Garrigus",NA,71.17,427,6,"LateRound4ScoringAverage",2011
108,108,"Nick OHern",NA,71.18,783,11,"LateRound4ScoringAverage",2011
109,109,"Stuart Appleby",NA,71.2,356,5,"LateRound4ScoringAverage",2011
109,109,"Kyle Stanley",NA,71.2,712,10,"LateRound4ScoringAverage",2011
109,109,"Mark Wilson",NA,71.2,712,10,"LateRound4ScoringAverage",2011
112,112,"Gary Woodland",NA,71.21,997,14,"LateRound4ScoringAverage",2011
113,113,"Brian Davis",NA,71.25,855,12,"LateRound4ScoringAverage",2011
113,113,"Steve Elkington",NA,71.25,285,4,"LateRound4ScoringAverage",2011
113,113,"Kevin Kisner",NA,71.25,285,4,"LateRound4ScoringAverage",2011
113,113,"YE Yang",NA,71.25,570,8,"LateRound4ScoringAverage",2011
117,117,"John Senden",NA,71.27,1069,15,"LateRound4ScoringAverage",2011
118,118,"Martin Laird",NA,71.33,856,12,"LateRound4ScoringAverage",2011
118,118,"Martin Piller",NA,71.33,214,3,"LateRound4ScoringAverage",2011
120,120,"Rod Pampling",NA,71.36,785,11,"LateRound4ScoringAverage",2011
120,120,"Josh Teater",NA,71.36,785,11,"LateRound4ScoringAverage",2011
122,122,"Tim Petrovic",NA,71.38,571,8,"LateRound4ScoringAverage",2011
122,122,"Vijay Singh",NA,71.38,571,8,"LateRound4ScoringAverage",2011
124,124,"Woody Austin",NA,71.4,357,5,"LateRound4ScoringAverage",2011
124,124,"Paul Goydos",NA,71.4,714,10,"LateRound4ScoringAverage",2011
124,124,"Garrett Willis",NA,71.4,357,5,"LateRound4ScoringAverage",2011
124,124,"Dean Wilson",NA,71.4,357,5,"LateRound4ScoringAverage",2011
128,128,"Joe Durant",NA,71.5,286,4,"LateRound4ScoringAverage",2011
128,128,"Rocco Mediate",NA,71.5,143,2,"LateRound4ScoringAverage",2011
130,130,"Troy Matteson",NA,71.56,644,9,"LateRound4ScoringAverage",2011
131,131,"Harrison Frazar",NA,71.6,358,5,"LateRound4ScoringAverage",2011
131,131,"Bill Lunde",NA,71.6,358,5,"LateRound4ScoringAverage",2011
133,133,"Freddie Jacobson",NA,71.64,788,11,"LateRound4ScoringAverage",2011
134,134,"Matt Bettencourt",NA,71.67,430,6,"LateRound4ScoringAverage",2011
134,134,"David Duval",NA,71.67,430,6,"LateRound4ScoringAverage",2011
136,136,"Bill Haas",NA,71.69,932,13,"LateRound4ScoringAverage",2011
137,137,"Keegan Bradley",NA,71.73,789,11,"LateRound4ScoringAverage",2011
138,138,"Scott Piercy",NA,71.75,574,8,"LateRound4ScoringAverage",2011
138,138,"Alex Prugh",NA,71.75,287,4,"LateRound4ScoringAverage",2011
140,140,"Trevor Immelman",NA,71.78,646,9,"LateRound4ScoringAverage",2011
141,141,"Matt Jones",NA,71.8,359,5,"LateRound4ScoringAverage",2011
142,142,"Sean OHair",NA,71.86,503,7,"LateRound4ScoringAverage",2011
143,143,"Steven Bowditch",NA,71.89,647,9,"LateRound4ScoringAverage",2011
143,143,"Bubba Watson",NA,71.89,647,9,"LateRound4ScoringAverage",2011
145,145,"John Merrick",NA,71.9,719,10,"LateRound4ScoringAverage",2011
146,146,"JJ Henry",NA,71.91,791,11,"LateRound4ScoringAverage",2011
147,147,"DJ Brigman",NA,72,72,1,"LateRound4ScoringAverage",2011
147,147,"Rickie Fowler",NA,72,792,11,"LateRound4ScoringAverage",2011
147,147,"David Hearn",NA,72,360,5,"LateRound4ScoringAverage",2011
147,147,"Alexandre Rocha",NA,72,216,3,"LateRound4ScoringAverage",2011
147,147,"Will Strickler",NA,72,216,3,"LateRound4ScoringAverage",2011
152,152,"Cameron Tringale",NA,72.09,793,11,"LateRound4ScoringAverage",2011
153,153,"Steve Flesch",NA,72.14,505,7,"LateRound4ScoringAverage",2011
154,154,"Kevin Chappell",NA,72.22,650,9,"LateRound4ScoringAverage",2011
154,154,"Fabian Gomez",NA,72.22,650,9,"LateRound4ScoringAverage",2011
156,156,"Brendon de Jonge",NA,72.25,867,12,"LateRound4ScoringAverage",2011
156,156,"Anthony Kim",NA,72.25,289,4,"LateRound4ScoringAverage",2011
156,156,"Steve Marino",NA,72.25,578,8,"LateRound4ScoringAverage",2011
159,159,"Michael Connell",NA,72.33,434,6,"LateRound4ScoringAverage",2011
159,159,"James Driscoll",NA,72.33,217,3,"LateRound4ScoringAverage",2011
159,159,"Paul Stankowski",NA,72.33,434,6,"LateRound4ScoringAverage",2011
162,162,"Colt Knost",NA,72.4,362,5,"LateRound4ScoringAverage",2011
163,163,"Chris Couch",NA,72.44,652,9,"LateRound4ScoringAverage",2011
164,164,"Cameron Beckman",NA,72.5,290,4,"LateRound4ScoringAverage",2011
164,164,"Joseph Bramlett",NA,72.5,145,2,"LateRound4ScoringAverage",2011
164,164,"Aron Price",NA,72.5,290,4,"LateRound4ScoringAverage",2011
167,167,"JB Holmes",NA,72.67,218,3,"LateRound4ScoringAverage",2011
167,167,"Nate Smith",NA,72.67,436,6,"LateRound4ScoringAverage",2011
169,169,"Ryan Palmer",NA,72.7,727,10,"LateRound4ScoringAverage",2011
170,170,"Jim Herman",NA,72.83,437,6,"LateRound4ScoringAverage",2011
171,171,"Stewart Cink",NA,72.86,510,7,"LateRound4ScoringAverage",2011
172,172,"Scott Gutschewski",NA,73,365,5,"LateRound4ScoringAverage",2011
172,172,"Kent Jones",NA,73,292,4,"LateRound4ScoringAverage",2011
172,172,"Ben Martin",NA,73,365,5,"LateRound4ScoringAverage",2011
172,172,"Troy Merritt",NA,73,146,2,"LateRound4ScoringAverage",2011
176,176,"Charlie Wi",NA,73.43,514,7,"LateRound4ScoringAverage",2011
177,177,"Alex Cejka",NA,73.5,441,6,"LateRound4ScoringAverage",2011
177,177,"Lee Janzen",NA,73.5,147,2,"LateRound4ScoringAverage",2011
179,179,"Justin Hicks",NA,73.67,221,3,"LateRound4ScoringAverage",2011
179,179,"Marc Leishman",NA,73.67,442,6,"LateRound4ScoringAverage",2011
181,181,"Vaughn Taylor",NA,73.89,665,9,"LateRound4ScoringAverage",2011
182,182,"JP Hayes",NA,74.33,446,6,"LateRound4ScoringAverage",2011
183,183,"Rich Beem",NA,75,225,3,"LateRound4ScoringAverage",2011
183,183,"Shaun Micheel",NA,75,75,1,"LateRound4ScoringAverage",2011
185,185,"Nathan Green",NA,75.2,376,5,"LateRound4ScoringAverage",2011
186,186,"Chris Riley",NA,75.33,226,3,"LateRound4ScoringAverage",2011
