"Last15EventsPutting_RANKTHISWEEK_2005","Last15EventsPutting_RANKLASTWEEK_2005","Last15EventsPutting_PLAYERNAME_2005","Last15EventsPutting_EVENTS_2005","Last15EventsPutting_RATING_2005","stat_name","year"
185,185,"Sergio Garcia",9,7.7,"Last15EventsPutting",2005
185,185,"Matt Gogel",5,7.7,"Last15EventsPutting",2005
185,185,"Retief Goosen",9,7.7,"Last15EventsPutting",2005
185,185,"Ken Green",1,7.7,"Last15EventsPutting",2005
185,185,"Jay Haas",8,7.7,"Last15EventsPutting",2005
185,185,"Lee Janzen",7,7.7,"Last15EventsPutting",2005
185,185,"Jonathan Kaye",9,7.7,"Last15EventsPutting",2005
185,185,"Jason Knutzon",1,7.7,"Last15EventsPutting",2005
185,185,"Matt Kuchar",7,7.7,"Last15EventsPutting",2005
185,185,"Bernhard Langer",7,7.7,"Last15EventsPutting",2005
185,185,"Ian Leggatt",3,7.7,"Last15EventsPutting",2005
185,185,"John Maginnes",1,7.7,"Last15EventsPutting",2005
185,185,"Rocco Mediate",11,7.7,"Last15EventsPutting",2005
185,185,"Arron Oberholser",6,7.7,"Last15EventsPutting",2005
185,185,"Geoff Ogilvy",9,7.7,"Last15EventsPutting",2005
185,185,"Rod Pampling",10,7.7,"Last15EventsPutting",2005
185,185,"Craig Parry",8,7.7,"Last15EventsPutting",2005
185,185,"Dicky Pride",4,7.7,"Last15EventsPutting",2005
185,185,"Justin Rose",10,7.7,"Last15EventsPutting",2005
185,185,"Kevin Sutherland",8,7.7,"Last15EventsPutting",2005
185,185,"Vaughn Taylor",9,7.7,"Last15EventsPutting",2005
217,217,"Jeff Brehaut",8,7.6,"Last15EventsPutting",2005
217,217,"Steve Collins",1,7.6,"Last15EventsPutting",2005
217,149,"Luke Donald",8,7.6,"Last15EventsPutting",2005
217,217,"David Duval",1,7.6,"Last15EventsPutting",2005
217,217,"Fred Funk",8,7.6,"Last15EventsPutting",2005
217,217,"Tom Gillis",3,7.6,"Last15EventsPutting",2005
217,217,"Bill Glasson",5,7.6,"Last15EventsPutting",2005
217,217,"Scott Gutschewski",7,7.6,"Last15EventsPutting",2005
217,217,"Brandt Jobe",10,7.6,"Last15EventsPutting",2005
217,217,"Will Ma Kenzie",8,7.6,"Last15EventsPutting",2005
217,217,"Jeff Maggert",7,7.6,"Last15EventsPutting",2005
217,217,"Paul McGinley",4,7.6,"Last15EventsPutting",2005
217,217,"Colin Montgomerie",4,7.6,"Last15EventsPutting",2005
217,217,"Scott Piercy",3,7.6,"Last15EventsPutting",2005
217,217,"Ian Poulter",4,7.6,"Last15EventsPutting",2005
217,217,"Tom Purtzer",1,7.6,"Last15EventsPutting",2005
217,217,"Adam Scott",10,7.6,"Last15EventsPutting",2005
217,217,"Marcel Siem",1,7.6,"Last15EventsPutting",2005
217,217,"Toru Taniguchi",2,7.6,"Last15EventsPutting",2005
217,217,"Mario Tiziani",8,7.6,"Last15EventsPutting",2005
217,217,"Omar Uresti",7,7.6,"Last15EventsPutting",2005
217,217,"Bo Van Pelt",9,7.6,"Last15EventsPutting",2005
217,217,"Camilo Villegas",1,7.6,"Last15EventsPutting",2005
240,240,"Steve Allan",10,7.5,"Last15EventsPutting",2005
240,240,"Jason Allred",1,7.5,"Last15EventsPutting",2005
240,240,"Billy Andrade",8,7.5,"Last15EventsPutting",2005
240,240,"Stuart Appleby",9,7.5,"Last15EventsPutting",2005
240,240,"Notah Begay III",4,7.5,"Last15EventsPutting",2005
240,240,"Michael Bradley",3,7.5,"Last15EventsPutting",2005
240,240,"Mark Brooks",4,7.5,"Last15EventsPutting",2005
240,240,"Paul Casey",4,7.5,"Last15EventsPutting",2005
240,240,"Paul Claxton",7,7.5,"Last15EventsPutting",2005
240,240,"Steve Elkington",8,7.5,"Last15EventsPutting",2005
240,240,"Steve Flesch",4,7.5,"Last15EventsPutting",2005
240,240,"Harrison Frazar",10,7.5,"Last15EventsPutting",2005
240,240,"Kelly Gibson",2,7.5,"Last15EventsPutting",2005
240,240,"Nick Gilliam",2,7.5,"Last15EventsPutting",2005
240,240,"Todd Hamilton",4,7.5,"Last15EventsPutting",2005
240,240,"Mark Hensby",9,7.5,"Last15EventsPutting",2005
240,240,"Charley Hoffman",1,7.5,"Last15EventsPutting",2005
240,240,"David Howell",5,7.5,"Last15EventsPutting",2005
240,240,"Charles Howell III",7,7.5,"Last15EventsPutting",2005
240,240,"Yasuharu Imano",1,7.5,"Last15EventsPutting",2005
240,240,"Tripp Isenhour",5,7.5,"Last15EventsPutting",2005
240,240,"Jerry Kelly",7,7.5,"Last15EventsPutting",2005
240,240,"Peter Lonard",9,7.5,"Last15EventsPutting",2005
240,240,"Michael Long",5,7.5,"Last15EventsPutting",2005
240,240,"Billy Mayfair",11,7.5,"Last15EventsPutting",2005
240,240,"Scott McCarron",7,7.5,"Last15EventsPutting",2005
240,240,"Shaun Micheel",6,7.5,"Last15EventsPutting",2005
240,240,"Greg Owen",9,7.5,"Last15EventsPutting",2005
240,240,"Carl Paulson",7,7.5,"Last15EventsPutting",2005
240,240,"Tim Petrovic",5,7.5,"Last15EventsPutting",2005
240,240,"Nick Price",7,7.5,"Last15EventsPutting",2005
240,240,"Paul Sheehan",1,7.5,"Last15EventsPutting",2005
240,240,"Joey Sindelar",13,7.5,"Last15EventsPutting",2005
240,240,"Darron Stiles",9,7.5,"Last15EventsPutting",2005
240,240,"Hal Sutton",3,7.5,"Last15EventsPutting",2005
240,240,"Tjaart van der Walt",8,7.5,"Last15EventsPutting",2005
276,276,"Brad Adamonis",1,7.4,"Last15EventsPutting",2005
276,276,"Briny Baird",8,7.4,"Last15EventsPutting",2005
276,276,"Phil Blackmar",1,7.4,"Last15EventsPutting",2005
276,276,"Guy Boros",5,7.4,"Last15EventsPutting",2005
276,276,"Danny Briggs",2,7.4,"Last15EventsPutting",2005
276,276,"Jaxon Brigman",2,7.4,"Last15EventsPutting",2005
276,276,"Jim Carter",3,7.4,"Last15EventsPutting",2005
276,276,"Alex Cejka",6,7.4,"Last15EventsPutting",2005
276,276,"Tim Conley",1,7.4,"Last15EventsPutting",2005
276,276,"Trevor Dodds",2,7.4,"Last15EventsPutting",2005
276,276,"Mathias Gronberg",9,7.4,"Last15EventsPutting",2005
276,276,"JJ Henry",10,7.4,"Last15EventsPutting",2005
276,276,"PH Horgan III",1,7.4,"Last15EventsPutting",2005
276,276,"Trevor Immelman",5,7.4,"Last15EventsPutting",2005
276,276,"Thongchai Jaidee",3,7.4,"Last15EventsPutting",2005
276,276,"Tom Lehman",9,7.4,"Last15EventsPutting",2005
276,276,"Frank Lickliter II",8,7.4,"Last15EventsPutting",2005
276,276,"David Peoples",5,7.4,"Last15EventsPutting",2005
276,276,"Michael Putnam",3,7.4,"Last15EventsPutting",2005
276,276,"Charl Schwartzel",1,7.4,"Last15EventsPutting",2005
276,276,"Mike Small",2,7.4,"Last15EventsPutting",2005
276,276,"Joey Snyder III",10,7.4,"Last15EventsPutting",2005
276,276,"Chris Starkjohann",2,7.4,"Last15EventsPutting",2005
276,276,"Hideto Tanihara",5,7.4,"Last15EventsPutting",2005
276,276,"Tommy Tolles",1,7.4,"Last15EventsPutting",2005
276,276,"Charles Warren",6,7.4,"Last15EventsPutting",2005
276,276,"Brian Watts",2,7.4,"Last15EventsPutting",2005
303,303,"Robert Allenby",7,7.3,"Last15EventsPutting",2005
303,303,"Ryan Brehm",1,7.3,"Last15EventsPutting",2005
303,303,"DJ Brigman",4,7.3,"Last15EventsPutting",2005
303,303,"Stephen Dodd",2,7.3,"Last15EventsPutting",2005
303,303,"Joe Durant",8,7.3,"Last15EventsPutting",2005
303,303,"Niclas Fasth",3,7.3,"Last15EventsPutting",2005
303,303,"Jason Gore",5,7.3,"Last15EventsPutting",2005
303,303,"Steve Jones",4,7.3,"Last15EventsPutting",2005
303,303,"Thomas Levet",5,7.3,"Last15EventsPutting",2005
303,303,"David Lundstrom",1,7.3,"Last15EventsPutting",2005
303,303,"Nick OHern",6,7.3,"Last15EventsPutting",2005
303,303,"Dennis Paulson",5,7.3,"Last15EventsPutting",2005
303,303,"Ted Purdy",11,7.3,"Last15EventsPutting",2005
303,303,"Jyoti Randhawa",2,7.3,"Last15EventsPutting",2005
303,303,"John Senden",11,7.3,"Last15EventsPutting",2005
303,303,"Lee Westwood",9,7.3,"Last15EventsPutting",2005
303,303,"Casey Wittenberg",3,7.3,"Last15EventsPutting",2005
320,320,"Tommy Armour III",11,7.2,"Last15EventsPutting",2005
320,320,"David Edwards",8,7.2,"Last15EventsPutting",2005
320,320,"Robin Freeman",3,7.2,"Last15EventsPutting",2005
320,320,"Jim Gallagher Jr",2,7.2,"Last15EventsPutting",2005
320,320,"David Ishii",1,7.2,"Last15EventsPutting",2005
320,320,"Blaine McCallister",5,7.2,"Last15EventsPutting",2005
320,320,"James McLean",1,7.2,"Last15EventsPutting",2005
320,320,"Dave Rummells",1,7.2,"Last15EventsPutting",2005
320,320,"Scott Simpson",5,7.2,"Last15EventsPutting",2005
320,320,"Kevin Streelman",1,7.2,"Last15EventsPutting",2005
320,320,"Roland Thatcher",6,7.2,"Last15EventsPutting",2005
320,320,"Peter Tomasulo",2,7.2,"Last15EventsPutting",2005
332,332,"Will Dodson",1,7.1,"Last15EventsPutting",2005
332,332,"Mike Heinen",5,7.1,"Last15EventsPutting",2005
332,332,"Steve Pate",2,7.1,"Last15EventsPutting",2005
332,332,"John Rollins",9,7.1,"Last15EventsPutting",2005
332,332,"Akio Sadakata",1,7.1,"Last15EventsPutting",2005
332,332,"Gene Sauers",4,7.1,"Last15EventsPutting",2005
332,332,"Chris Smith",10,7.1,"Last15EventsPutting",2005
339,340,"Michael Campbell",2,7,"Last15EventsPutting",2005
339,340,"Bradley Dredge",1,7,"Last15EventsPutting",2005
339,340,"Bradley Hughes",6,7,"Last15EventsPutting",2005
339,340,"Jack Nicklaus",1,7,"Last15EventsPutting",2005
339,340,"Grant Waite",6,7,"Last15EventsPutting",2005
339,340,"Euan Walters",2,7,"Last15EventsPutting",2005
345,346,"Jim Benepe",1,6.9,"Last15EventsPutting",2005
345,346,"Donnie Hammond",1,6.9,"Last15EventsPutting",2005
345,346,"David Hearn",6,6.9,"Last15EventsPutting",2005
345,346,"Tom Kite",4,6.9,"Last15EventsPutting",2005
345,346,"Don Yrene",2,6.9,"Last15EventsPutting",2005
350,351,"Ahmad Bateman",1,6.8,"Last15EventsPutting",2005
350,351,"Mike Hulbert",1,6.8,"Last15EventsPutting",2005
350,351,"David Morland IV",1,6.8,"Last15EventsPutting",2005
353,332,"Thomas Bjorn",1,6.7,"Last15EventsPutting",2005
353,354,"David Roesch",1,6.7,"Last15EventsPutting",2005
355,355,"Scott Hend",3,6.6,"Last15EventsPutting",2005
355,355,"Kevin Johnson",1,6.6,"Last15EventsPutting",2005
357,357,"Camilo Benedetti",1,6.5,"Last15EventsPutting",2005
357,357,"Stephen Gallacher",1,6.5,"Last15EventsPutting",2005
359,359,"Rick Heath",1,6.4,"Last15EventsPutting",2005
359,359,"Matt Hendrix",2,6.4,"Last15EventsPutting",2005
359,359,"Greg Meyer",1,6.4,"Last15EventsPutting",2005
359,359,"Simon Yates",1,6.4,"Last15EventsPutting",2005
363,363,"Skip Kendall",1,6.2,"Last15EventsPutting",2005
364,364,"Neil Cheetham",1,6.1,"Last15EventsPutting",2005
365,365,"Gary Hallberg",1,6,"Last15EventsPutting",2005
365,365,"Vance Veazey",1,6,"Last15EventsPutting",2005
367,367,"SK Ho",1,5.9,"Last15EventsPutting",2005
368,368,"Paul Holtby",1,5.7,"Last15EventsPutting",2005
369,369,"Warren Abery",1,5.4,"Last15EventsPutting",2005
370,370,"David Podas",1,5.1,"Last15EventsPutting",2005
371,371,"Brian Nosler",1,4.2,"Last15EventsPutting",2005
