"3PuttsperRound_RANKTHISWEEK_2011","3PuttsperRound_RANKLASTWEEK_2011","3PuttsperRound_PLAYERNAME_2011","3PuttsperRound_ROUNDS_2011","3PuttsperRound_AVG_2011","3PuttsperRound_TOTAL3PUTTS_2011","3PuttsperRound_TOTALROUNDS_2011","stat_name","year"
37,37,"Kris Blanks",92,0.63,58,92,"3PuttsperRound",2011
37,37,"Robert Garrigus",83,0.63,52,83,"3PuttsperRound",2011
37,37,"Bill Lunde",92,0.63,58,92,"3PuttsperRound",2011
37,37,"Billy Mayfair",94,0.63,59,94,"3PuttsperRound",2011
37,37,"Chris Stroud",88,0.63,55,88,"3PuttsperRound",2011
42,42,"Tommy Gainey",104,0.62,64,104,"3PuttsperRound",2011
42,42,"Nathan Green",81,0.62,50,81,"3PuttsperRound",2011
42,42,"Phil Mickelson",79,0.62,48,77,"3PuttsperRound",2011
42,42,"Scott Piercy",78,0.62,48,78,"3PuttsperRound",2011
42,42,"John Rollins",85,0.62,53,85,"3PuttsperRound",2011
47,47,"David Duval",67,0.61,41,67,"3PuttsperRound",2011
47,47,"Shaun Micheel",77,0.61,47,77,"3PuttsperRound",2011
47,47,"Daniel Summerhays",75,0.61,46,75,"3PuttsperRound",2011
47,47,"Roland Thatcher",67,0.61,41,67,"3PuttsperRound",2011
51,51,"DJ Brigman",67,0.6,40,67,"3PuttsperRound",2011
51,51,"Sean OHair",71,0.6,42,70,"3PuttsperRound",2011
51,51,"Scott Stallings",84,0.6,50,84,"3PuttsperRound",2011
54,54,"Woody Austin",59,0.59,35,59,"3PuttsperRound",2011
54,54,"Steven Bowditch",86,0.59,51,86,"3PuttsperRound",2011
54,54,"Bobby Gates",82,0.59,48,82,"3PuttsperRound",2011
54,54,"Padraig Harrington",60,0.59,35,59,"3PuttsperRound",2011
54,54,"Charley Hoffman",93,0.59,54,92,"3PuttsperRound",2011
54,54,"Kent Jones",76,0.59,45,76,"3PuttsperRound",2011
54,54,"John Merrick",71,0.59,42,71,"3PuttsperRound",2011
54,54,"Charl Schwartzel",58,0.59,33,56,"3PuttsperRound",2011
54,54,"Garrett Willis",71,0.59,42,71,"3PuttsperRound",2011
63,63,"Jason Bohn",74,0.58,43,74,"3PuttsperRound",2011
63,63,"Ben Crane",76,0.58,42,73,"3PuttsperRound",2011
63,63,"Ben Curtis",66,0.58,38,66,"3PuttsperRound",2011
63,63,"Brandt Jobe",100,0.58,58,100,"3PuttsperRound",2011
63,63,"Anthony Kim",72,0.58,41,71,"3PuttsperRound",2011
63,63,"Pat Perez",76,0.58,44,76,"3PuttsperRound",2011
63,63,"DA Points",89,0.58,52,89,"3PuttsperRound",2011
63,63,"Chris Riley",76,0.58,44,76,"3PuttsperRound",2011
71,71,"Ernie Els",71,0.57,39,69,"3PuttsperRound",2011
71,71,"Aron Price",58,0.57,33,58,"3PuttsperRound",2011
71,71,"Marc Turnesa",54,0.57,31,54,"3PuttsperRound",2011
71,71,"Camilo Villegas",69,0.57,39,68,"3PuttsperRound",2011
75,75,"Alex Cejka",59,0.56,33,59,"3PuttsperRound",2011
75,75,"KJ Choi",77,0.56,42,75,"3PuttsperRound",2011
75,75,"Paul Goydos",81,0.56,45,81,"3PuttsperRound",2011
75,75,"Robert Karlsson",61,0.56,33,59,"3PuttsperRound",2011
75,75,"Bio Kim",71,0.56,40,71,"3PuttsperRound",2011
80,80,"Stephen Ames",69,0.55,38,69,"3PuttsperRound",2011
80,80,"Briny Baird",60,0.55,33,60,"3PuttsperRound",2011
80,80,"Matt Bettencourt",84,0.55,46,84,"3PuttsperRound",2011
80,80,"Kevin Chappell",78,0.55,43,78,"3PuttsperRound",2011
80,80,"James Driscoll",71,0.55,39,71,"3PuttsperRound",2011
80,80,"Lucas Glover",74,0.55,41,74,"3PuttsperRound",2011
80,80,"Retief Goosen",50,0.55,27,49,"3PuttsperRound",2011
80,80,"Jim Renner",65,0.55,36,65,"3PuttsperRound",2011
88,88,"Angel Cabrera",50,0.54,27,50,"3PuttsperRound",2011
88,88,"Michael Connell",76,0.54,41,76,"3PuttsperRound",2011
88,88,"Rickie Fowler",84,0.54,44,81,"3PuttsperRound",2011
88,88,"Fabian Gomez",84,0.54,45,84,"3PuttsperRound",2011
88,88,"Marc Leishman",87,0.54,47,87,"3PuttsperRound",2011
88,88,"Troy Matteson",91,0.54,49,91,"3PuttsperRound",2011
88,88,"Alex Prugh",82,0.54,44,82,"3PuttsperRound",2011
88,88,"Jimmy Walker",79,0.54,43,79,"3PuttsperRound",2011
96,96,"Arjun Atwal",91,0.53,48,91,"3PuttsperRound",2011
96,96,"Stewart Cink",72,0.53,37,70,"3PuttsperRound",2011
96,96,"Andres Gonzales",60,0.53,32,60,"3PuttsperRound",2011
96,96,"Bill Haas",93,0.53,49,92,"3PuttsperRound",2011
96,96,"Billy Horschel",75,0.53,40,75,"3PuttsperRound",2011
96,96,"Ryuji Imada",83,0.53,44,83,"3PuttsperRound",2011
96,96,"Geoff Ogilvy",69,0.53,35,66,"3PuttsperRound",2011
96,96,"Heath Slocum",89,0.53,47,88,"3PuttsperRound",2011
96,96,"Johnson Wagner",81,0.53,43,81,"3PuttsperRound",2011
105,105,"Stuart Appleby",65,0.52,34,65,"3PuttsperRound",2011
105,105,"Nick OHern",89,0.52,46,89,"3PuttsperRound",2011
105,105,"Martin Piller",63,0.52,33,63,"3PuttsperRound",2011
105,105,"Andres Romero",77,0.52,40,77,"3PuttsperRound",2011
105,105,"Michael Thompson",79,0.52,41,79,"3PuttsperRound",2011
105,105,"Cameron Tringale",110,0.52,57,110,"3PuttsperRound",2011
105,105,"Mark Wilson",89,0.52,45,87,"3PuttsperRound",2011
112,112,"Jason Day",76,0.51,37,73,"3PuttsperRound",2011
112,112,"JB Holmes",57,0.51,27,53,"3PuttsperRound",2011
112,112,"Sung Kang",63,0.51,32,63,"3PuttsperRound",2011
112,112,"Davis Love III",70,0.51,36,70,"3PuttsperRound",2011
112,112,"Ben Martin",74,0.51,38,74,"3PuttsperRound",2011
112,112,"Scott McCarron",65,0.51,33,65,"3PuttsperRound",2011
112,112,"Rory Sabbatini",85,0.51,43,85,"3PuttsperRound",2011
112,112,"Kevin Stadler",88,0.51,45,88,"3PuttsperRound",2011
120,120,"Brian Davis",105,0.5,52,105,"3PuttsperRound",2011
120,120,"Jim Furyk",87,0.5,43,86,"3PuttsperRound",2011
120,120,"Charles Howell III",108,0.5,54,108,"3PuttsperRound",2011
120,120,"Ryan Palmer",82,0.5,40,80,"3PuttsperRound",2011
120,120,"Josh Teater",104,0.5,52,104,"3PuttsperRound",2011
125,125,"Tim Herron",85,0.49,42,85,"3PuttsperRound",2011
125,125,"Jeff Overton",92,0.49,45,91,"3PuttsperRound",2011
125,125,"Rod Pampling",72,0.49,35,72,"3PuttsperRound",2011
125,125,"John Senden",94,0.49,46,94,"3PuttsperRound",2011
125,125,"Kevin Streelman",90,0.49,44,90,"3PuttsperRound",2011
130,130,"Shane Bertsch",62,0.48,30,62,"3PuttsperRound",2011
130,130,"Chris DiMarco",93,0.48,45,93,"3PuttsperRound",2011
130,130,"David Hearn",88,0.48,42,88,"3PuttsperRound",2011
130,130,"Justin Leonard",82,0.48,39,82,"3PuttsperRound",2011
130,130,"David Mathis",83,0.48,40,83,"3PuttsperRound",2011
130,130,"William McGirt",103,0.48,49,103,"3PuttsperRound",2011
136,136,"Blake Adams",116,0.47,54,116,"3PuttsperRound",2011
136,136,"Keegan Bradley",91,0.47,43,91,"3PuttsperRound",2011
136,136,"Steve Flesch",88,0.47,41,88,"3PuttsperRound",2011
136,136,"Hunter Haas",96,0.47,45,96,"3PuttsperRound",2011
136,136,"Martin Laird",77,0.47,36,76,"3PuttsperRound",2011
136,136,"Matt McQuillan",59,0.47,28,59,"3PuttsperRound",2011
136,136,"YE Yang",63,0.47,28,59,"3PuttsperRound",2011
143,143,"Jerry Kelly",85,0.46,39,85,"3PuttsperRound",2011
143,143,"Chris Kirk",87,0.46,40,87,"3PuttsperRound",2011
143,143,"Brandt Snedeker",85,0.46,39,85,"3PuttsperRound",2011
146,146,"Michael Bradley",74,0.45,33,74,"3PuttsperRound",2011
146,146,"Joe Ogilvie",75,0.45,34,75,"3PuttsperRound",2011
146,146,"Ian Poulter",52,0.45,23,51,"3PuttsperRound",2011
146,146,"Michael Putnam",67,0.45,30,67,"3PuttsperRound",2011
146,146,"Paul Stankowski",78,0.45,35,78,"3PuttsperRound",2011
146,146,"Brendan Steele",89,0.45,40,89,"3PuttsperRound",2011
152,152,"Aaron Baddeley",77,0.44,34,77,"3PuttsperRound",2011
152,152,"Steve Elkington",50,0.44,22,50,"3PuttsperRound",2011
152,152,"David Toms",78,0.44,34,78,"3PuttsperRound",2011
155,155,"Brian Gay",90,0.43,39,90,"3PuttsperRound",2011
155,155,"JJ Henry",96,0.43,41,96,"3PuttsperRound",2011
155,155,"Ryan Moore",79,0.43,32,75,"3PuttsperRound",2011
155,155,"Tag Ridings",87,0.43,37,87,"3PuttsperRound",2011
155,155,"Nick Watney",80,0.43,33,77,"3PuttsperRound",2011
160,160,"Chris Couch",73,0.42,31,73,"3PuttsperRound",2011
160,160,"Trevor Immelman",84,0.42,35,84,"3PuttsperRound",2011
160,160,"Lee Janzen",62,0.42,26,62,"3PuttsperRound",2011
160,160,"Zach Johnson",79,0.42,33,78,"3PuttsperRound",2011
160,160,"Webb Simpson",98,0.42,41,98,"3PuttsperRound",2011
160,160,"Charlie Wi",83,0.42,35,83,"3PuttsperRound",2011
166,166,"Sergio Garcia",61,0.41,25,61,"3PuttsperRound",2011
166,166,"Matt Jones",71,0.41,29,71,"3PuttsperRound",2011
166,166,"Tim Petrovic",88,0.41,36,88,"3PuttsperRound",2011
169,169,"Kevin Na",84,0.4,34,84,"3PuttsperRound",2011
170,170,"Spencer Levin",113,0.39,44,113,"3PuttsperRound",2011
170,170,"Nate Smith",66,0.39,26,66,"3PuttsperRound",2011
170,170,"Steve Stricker",70,0.39,27,69,"3PuttsperRound",2011
170,170,"Vaughn Taylor",89,0.39,35,89,"3PuttsperRound",2011
170,170,"Dean Wilson",62,0.39,24,62,"3PuttsperRound",2011
175,175,"Brendon de Jonge",105,0.38,40,105,"3PuttsperRound",2011
175,175,"Richard Johnson",64,0.38,24,64,"3PuttsperRound",2011
175,175,"Colt Knost",80,0.38,30,80,"3PuttsperRound",2011
175,175,"Carl Pettersson",95,0.38,36,95,"3PuttsperRound",2011
179,179,"Jonathan Byrd",83,0.37,30,82,"3PuttsperRound",2011
180,180,"Kevin Kisner",70,0.36,25,70,"3PuttsperRound",2011
180,180,"George McNeill",69,0.36,25,69,"3PuttsperRound",2011
182,182,"Greg Chalmers",88,0.33,29,88,"3PuttsperRound",2011
182,182,"Bryce Molder",82,0.33,27,82,"3PuttsperRound",2011
184,184,"Matt Kuchar",94,0.32,28,88,"3PuttsperRound",2011
185,185,"Freddie Jacobson",92,0.3,28,92,"3PuttsperRound",2011
186,186,"Luke Donald",73,0.22,15,67,"3PuttsperRound",2011
