"PuttsMadePerEventOver10_RANKTHISWEEK_2015","PuttsMadePerEventOver10_RANKLASTWEEK_2015","PuttsMadePerEventOver10_PLAYERNAME_2015","PuttsMadePerEventOver10_ROUNDS_2015","PuttsMadePerEventOver10_PUTTSMADE_2015","stat_name","year"
32,32,"Phil Mickelson",70,5.8,"PuttsMadePerEventOver10",2015
32,32,"Bryce Molder",91,5.8,"PuttsMadePerEventOver10",2015
32,32,"Carl Pettersson",106,5.8,"PuttsMadePerEventOver10",2015
32,32,"Adam Scott",51,5.8,"PuttsMadePerEventOver10",2015
32,32,"Cameron Tringale",96,5.8,"PuttsMadePerEventOver10",2015
38,38,"Sangmoon Bae",98,5.7,"PuttsMadePerEventOver10",2015
38,38,"Harris English",105,5.7,"PuttsMadePerEventOver10",2015
38,38,"Charley Hoffman",97,5.7,"PuttsMadePerEventOver10",2015
38,38,"William McGirt",103,5.7,"PuttsMadePerEventOver10",2015
38,38,"Brendan Steele",88,5.7,"PuttsMadePerEventOver10",2015
43,43,"KJ Choi",66,5.6,"PuttsMadePerEventOver10",2015
43,43,"Luke Donald",71,5.6,"PuttsMadePerEventOver10",2015
43,43,"Danny Lee",120,5.6,"PuttsMadePerEventOver10",2015
43,43,"Ryan Moore",81,5.6,"PuttsMadePerEventOver10",2015
43,43,"Shawn Stefani",94,5.6,"PuttsMadePerEventOver10",2015
48,48,"Kevin Chappell",86,5.5,"PuttsMadePerEventOver10",2015
48,48,"Ryo Ishikawa",90,5.5,"PuttsMadePerEventOver10",2015
48,48,"Jerry Kelly",79,5.5,"PuttsMadePerEventOver10",2015
48,48,"Chris Kirk",76,5.5,"PuttsMadePerEventOver10",2015
48,48,"Louis Oosthuizen",68,5.5,"PuttsMadePerEventOver10",2015
48,48,"Justin Rose",69,5.5,"PuttsMadePerEventOver10",2015
48,48,"Hudson Swafford",97,5.5,"PuttsMadePerEventOver10",2015
55,55,"Keegan Bradley",87,5.4,"PuttsMadePerEventOver10",2015
55,55,"JB Holmes",89,5.4,"PuttsMadePerEventOver10",2015
55,55,"Charles Howell III",105,5.4,"PuttsMadePerEventOver10",2015
55,55,"John Huh",102,5.4,"PuttsMadePerEventOver10",2015
55,55,"Dustin Johnson",75,5.4,"PuttsMadePerEventOver10",2015
55,55,"Kevin Na",98,5.4,"PuttsMadePerEventOver10",2015
55,55,"Webb Simpson",81,5.4,"PuttsMadePerEventOver10",2015
55,55,"Brian Stuard",97,5.4,"PuttsMadePerEventOver10",2015
63,63,"Zac Blair",108,5.3,"PuttsMadePerEventOver10",2015
63,63,"Jamie Donaldson",50,5.3,"PuttsMadePerEventOver10",2015
63,63,"Fabian Gomez",83,5.3,"PuttsMadePerEventOver10",2015
63,63,"Chesson Hadley",101,5.3,"PuttsMadePerEventOver10",2015
63,63,"Adam Hadwin",95,5.3,"PuttsMadePerEventOver10",2015
63,63,"Jhonattan Vegas",90,5.3,"PuttsMadePerEventOver10",2015
69,69,"Tony Finau",106,5.2,"PuttsMadePerEventOver10",2015
69,69,"Martin Flores",95,5.2,"PuttsMadePerEventOver10",2015
69,69,"Andres Gonzales",90,5.2,"PuttsMadePerEventOver10",2015
69,69,"Bill Haas",89,5.2,"PuttsMadePerEventOver10",2015
69,69,"Russell Knox",96,5.2,"PuttsMadePerEventOver10",2015
69,69,"Sean OHair",86,5.2,"PuttsMadePerEventOver10",2015
69,69,"Scott Piercy",90,5.2,"PuttsMadePerEventOver10",2015
69,69,"Will Wilcox",58,5.2,"PuttsMadePerEventOver10",2015
77,77,"Jason Dufner",76,5.1,"PuttsMadePerEventOver10",2015
77,77,"Jim Furyk",71,5.1,"PuttsMadePerEventOver10",2015
77,77,"Luke Guthrie",84,5.1,"PuttsMadePerEventOver10",2015
77,77,"Brian Harman",90,5.1,"PuttsMadePerEventOver10",2015
77,77,"Whee Kim",71,5.1,"PuttsMadePerEventOver10",2015
77,77,"Colt Knost",90,5.1,"PuttsMadePerEventOver10",2015
77,77,"Troy Merritt",91,5.1,"PuttsMadePerEventOver10",2015
77,77,"Francesco Molinari",56,5.1,"PuttsMadePerEventOver10",2015
77,77,"Andrew Putnam",68,5.1,"PuttsMadePerEventOver10",2015
77,77,"Kevin Streelman",95,5.1,"PuttsMadePerEventOver10",2015
87,87,"Blayne Barber",76,5,"PuttsMadePerEventOver10",2015
87,87,"Greg Chalmers",58,5,"PuttsMadePerEventOver10",2015
87,87,"Ben Crane",62,5,"PuttsMadePerEventOver10",2015
87,87,"James Hahn",94,5,"PuttsMadePerEventOver10",2015
87,87,"Morgan Hoffmann",85,5,"PuttsMadePerEventOver10",2015
87,87,"Scott Langley",94,5,"PuttsMadePerEventOver10",2015
87,87,"Carlos Ortiz",100,5,"PuttsMadePerEventOver10",2015
87,87,"Nick Taylor",91,5,"PuttsMadePerEventOver10",2015
87,87,"Nick Watney",91,5,"PuttsMadePerEventOver10",2015
96,96,"Chad Campbell",97,4.9,"PuttsMadePerEventOver10",2015
96,96,"Erik Compton",86,4.9,"PuttsMadePerEventOver10",2015
96,96,"Brendon de Jonge",106,4.9,"PuttsMadePerEventOver10",2015
96,96,"Matt Every",73,4.9,"PuttsMadePerEventOver10",2015
96,96,"Kevin Kisner",104,4.9,"PuttsMadePerEventOver10",2015
96,96,"Martin Laird",77,4.9,"PuttsMadePerEventOver10",2015
96,96,"Patrick Rodgers",57,4.9,"PuttsMadePerEventOver10",2015
96,96,"Bo Van Pelt",81,4.9,"PuttsMadePerEventOver10",2015
96,96,"Boo Weekley",79,4.9,"PuttsMadePerEventOver10",2015
96,96,"Gary Woodland",81,4.9,"PuttsMadePerEventOver10",2015
106,106,"Retief Goosen",81,4.8,"PuttsMadePerEventOver10",2015
106,106,"Marc Leishman",74,4.8,"PuttsMadePerEventOver10",2015
106,106,"Seung Yul Noh",65,4.8,"PuttsMadePerEventOver10",2015
106,106,"Ryan Palmer",80,4.8,"PuttsMadePerEventOver10",2015
106,106,"Steve Wheatcroft",87,4.8,"PuttsMadePerEventOver10",2015
111,111,"Brian Davis",86,4.7,"PuttsMadePerEventOver10",2015
111,111,"John Peterson",84,4.7,"PuttsMadePerEventOver10",2015
111,111,"Rory Sabbatini",81,4.7,"PuttsMadePerEventOver10",2015
111,111,"Michael Thompson",83,4.7,"PuttsMadePerEventOver10",2015
115,115,"Jonathan Byrd",69,4.6,"PuttsMadePerEventOver10",2015
115,115,"Jason Gore",76,4.6,"PuttsMadePerEventOver10",2015
115,115,"Jim Herman",88,4.6,"PuttsMadePerEventOver10",2015
115,115,"Tom Hoge",83,4.6,"PuttsMadePerEventOver10",2015
115,115,"Spencer Levin",99,4.6,"PuttsMadePerEventOver10",2015
115,115,"Kyle Reifers",96,4.6,"PuttsMadePerEventOver10",2015
115,115,"Justin Thomas",106,4.6,"PuttsMadePerEventOver10",2015
115,115,"David Toms",62,4.6,"PuttsMadePerEventOver10",2015
123,123,"Steven Bowditch",103,4.5,"PuttsMadePerEventOver10",2015
123,123,"Alex Cejka",94,4.5,"PuttsMadePerEventOver10",2015
123,123,"Ken Duke",93,4.5,"PuttsMadePerEventOver10",2015
123,123,"Geoff Ogilvy",50,4.5,"PuttsMadePerEventOver10",2015
123,123,"Chez Reavie",56,4.5,"PuttsMadePerEventOver10",2015
123,123,"Andrew Svoboda",80,4.5,"PuttsMadePerEventOver10",2015
123,123,"Mark Wilson",89,4.5,"PuttsMadePerEventOver10",2015
130,130,"Billy Hurley III",83,4.4,"PuttsMadePerEventOver10",2015
130,130,"David Lingmerth",90,4.4,"PuttsMadePerEventOver10",2015
130,130,"Jeff Overton",94,4.4,"PuttsMadePerEventOver10",2015
130,130,"Johnson Wagner",68,4.4,"PuttsMadePerEventOver10",2015
134,134,"Vijay Singh",78,4.3,"PuttsMadePerEventOver10",2015
134,134,"Chris Stroud",84,4.3,"PuttsMadePerEventOver10",2015
136,136,"Ricky Barnes",82,4.2,"PuttsMadePerEventOver10",2015
136,136,"Daniel Berger",97,4.2,"PuttsMadePerEventOver10",2015
136,136,"Brice Garnett",81,4.2,"PuttsMadePerEventOver10",2015
136,136,"Padraig Harrington",60,4.2,"PuttsMadePerEventOver10",2015
136,136,"Mark Hubbard",79,4.2,"PuttsMadePerEventOver10",2015
136,136,"Cameron Percy",72,4.2,"PuttsMadePerEventOver10",2015
136,136,"Michael Putnam",87,4.2,"PuttsMadePerEventOver10",2015
136,136,"Charl Schwartzel",67,4.2,"PuttsMadePerEventOver10",2015
136,136,"Scott Stallings",60,4.2,"PuttsMadePerEventOver10",2015
145,145,"Graham DeLaet",65,4.1,"PuttsMadePerEventOver10",2015
145,145,"Ernie Els",57,4.1,"PuttsMadePerEventOver10",2015
145,145,"Justin Leonard",61,4.1,"PuttsMadePerEventOver10",2015
145,145,"Jonathan Randolph",72,4.1,"PuttsMadePerEventOver10",2015
145,145,"Andres Romero",69,4.1,"PuttsMadePerEventOver10",2015
145,145,"Sam Saunders",83,4.1,"PuttsMadePerEventOver10",2015
151,151,"Jonas Blixt",78,4,"PuttsMadePerEventOver10",2015
151,151,"Scott Brown",97,4,"PuttsMadePerEventOver10",2015
151,151,"Angel Cabrera",53,4,"PuttsMadePerEventOver10",2015
151,151,"Chad Collins",79,4,"PuttsMadePerEventOver10",2015
151,151,"Jon Curran",83,4,"PuttsMadePerEventOver10",2015
151,151,"Derek Fathauer",81,4,"PuttsMadePerEventOver10",2015
151,151,"Jason Kokrak",88,4,"PuttsMadePerEventOver10",2015
151,151,"Alex Prugh",84,4,"PuttsMadePerEventOver10",2015
159,159,"Max Homa",78,3.9,"PuttsMadePerEventOver10",2015
159,159,"Nicholas Thompson",90,3.9,"PuttsMadePerEventOver10",2015
161,161,"Steven Alker",62,3.8,"PuttsMadePerEventOver10",2015
161,161,"Roberto Castro",54,3.8,"PuttsMadePerEventOver10",2015
161,161,"Bill Lunde",50,3.8,"PuttsMadePerEventOver10",2015
164,164,"Lucas Glover",79,3.7,"PuttsMadePerEventOver10",2015
164,164,"DA Points",72,3.7,"PuttsMadePerEventOver10",2015
164,164,"John Senden",80,3.7,"PuttsMadePerEventOver10",2015
167,167,"Davis Love III",51,3.6,"PuttsMadePerEventOver10",2015
167,167,"John Merrick",78,3.6,"PuttsMadePerEventOver10",2015
169,169,"Eric Axley",57,3.5,"PuttsMadePerEventOver10",2015
169,169,"Charlie Beljan",76,3.5,"PuttsMadePerEventOver10",2015
169,169,"Derek Ernst",75,3.5,"PuttsMadePerEventOver10",2015
169,169,"JJ Henry",94,3.5,"PuttsMadePerEventOver10",2015
173,173,"Tyrone Van Aswegen",58,3.4,"PuttsMadePerEventOver10",2015
174,174,"Gonzalo Fdez Castano",81,3.3,"PuttsMadePerEventOver10",2015
174,174,"Oscar Fraustro",58,3.3,"PuttsMadePerEventOver10",2015
174,174,"Heath Slocum",57,3.3,"PuttsMadePerEventOver10",2015
174,174,"Byron Smith",59,3.3,"PuttsMadePerEventOver10",2015
178,178,"Robert Allenby",63,3.2,"PuttsMadePerEventOver10",2015
178,178,"Robert Garrigus",70,3.2,"PuttsMadePerEventOver10",2015
178,178,"Tim Wilkinson",73,3.2,"PuttsMadePerEventOver10",2015
181,181,"Greg Owen",58,3.1,"PuttsMadePerEventOver10",2015
181,181,"SJ Park",79,3.1,"PuttsMadePerEventOver10",2015
183,183,"Roger Sloan",56,2.9,"PuttsMadePerEventOver10",2015
184,184,"Jim Renner",68,2.5,"PuttsMadePerEventOver10",2015
