"ConsecutivePar5Birdies_RANKTHISWEEK_2015","ConsecutivePar5Birdies_RANKLASTWEEK_2015","ConsecutivePar5Birdies_PLAYERNAME_2015","ConsecutivePar5Birdies_EVENTS_2015","ConsecutivePar5Birdies_NUMBEROFHOLES_2015","stat_name","year"
1,1,"Austin Cook",7,14,"ConsecutivePar5Birdies",2015
2,2,"Jeff Overton",30,13,"ConsecutivePar5Birdies",2015
3,3,"Ricky Barnes",27,12,"ConsecutivePar5Birdies",2015
3,3,"Matt Kuchar",25,12,"ConsecutivePar5Birdies",2015
3,3,"Bubba Watson",19,12,"ConsecutivePar5Birdies",2015
6,6,"Chad Campbell",30,11,"ConsecutivePar5Birdies",2015
6,6,"Morgan Hoffmann",26,11,"ConsecutivePar5Birdies",2015
8,8,"JJ Henry",30,10,"ConsecutivePar5Birdies",2015
8,8,"Phil Mickelson",19,10,"ConsecutivePar5Birdies",2015
8,8,"Rod Pampling",10,10,"ConsecutivePar5Birdies",2015
8,8,"Scott Piercy",28,10,"ConsecutivePar5Birdies",2015
8,8,"Vaughn Taylor",12,10,"ConsecutivePar5Birdies",2015
13,13,"Daniel Berger",31,9,"ConsecutivePar5Birdies",2015
13,13,"Paul Casey",24,9,"ConsecutivePar5Birdies",2015
13,13,"Jason Day",20,9,"ConsecutivePar5Birdies",2015
13,13,"Ernie Els",18,9,"ConsecutivePar5Birdies",2015
13,13,"Andres Gonzales",28,9,"ConsecutivePar5Birdies",2015
13,13,"Adam Hadwin",30,9,"ConsecutivePar5Birdies",2015
13,13,"Geoff Ogilvy",15,9,"ConsecutivePar5Birdies",2015
13,13,"Patrick Reed",27,9,"ConsecutivePar5Birdies",2015
13,13,"Byron Smith",21,9,"ConsecutivePar5Birdies",2015
13,13,"Justin Thomas",30,9,"ConsecutivePar5Birdies",2015
13,13,"Cameron Tringale",28,9,"ConsecutivePar5Birdies",2015
24,24,"Charlie Beljan",27,8,"ConsecutivePar5Birdies",2015
24,24,"Angel Cabrera",19,8,"ConsecutivePar5Birdies",2015
24,24,"Graham DeLaet",22,8,"ConsecutivePar5Birdies",2015
24,24,"Harris English",29,8,"ConsecutivePar5Birdies",2015
24,24,"Tony Finau",31,8,"ConsecutivePar5Birdies",2015
24,24,"Rickie Fowler",21,8,"ConsecutivePar5Birdies",2015
24,24,"Charley Hoffman",28,8,"ConsecutivePar5Birdies",2015
24,24,"Tom Hoge",26,8,"ConsecutivePar5Birdies",2015
24,24,"Max Homa",27,8,"ConsecutivePar5Birdies",2015
24,24,"Russell Knox",28,8,"ConsecutivePar5Birdies",2015
24,24,"Jason Kokrak",28,8,"ConsecutivePar5Birdies",2015
24,24,"Martin Laird",24,8,"ConsecutivePar5Birdies",2015
24,24,"David Lingmerth",28,8,"ConsecutivePar5Birdies",2015
24,24,"Ben Martin",27,8,"ConsecutivePar5Birdies",2015
24,24,"Carlos Ortiz",30,8,"ConsecutivePar5Birdies",2015
24,24,"SJ Park",27,8,"ConsecutivePar5Birdies",2015
24,24,"Alex Prugh",27,8,"ConsecutivePar5Birdies",2015
24,24,"Webb Simpson",22,8,"ConsecutivePar5Birdies",2015
24,24,"Robert Streb",30,8,"ConsecutivePar5Birdies",2015
24,24,"Hudson Swafford",30,8,"ConsecutivePar5Birdies",2015
24,24,"Jimmy Walker",24,8,"ConsecutivePar5Birdies",2015
24,24,"Boo Weekley",24,8,"ConsecutivePar5Birdies",2015
24,24,"Steve Wheatcroft",28,8,"ConsecutivePar5Birdies",2015
47,47,"Joe Affrunti",4,7,"ConsecutivePar5Birdies",2015
47,47,"Robert Allenby",25,7,"ConsecutivePar5Birdies",2015
47,47,"Aaron Baddeley",25,7,"ConsecutivePar5Birdies",2015
47,47,"Matt Bettencourt",8,7,"ConsecutivePar5Birdies",2015
47,47,"Steven Bowditch",32,7,"ConsecutivePar5Birdies",2015
47,47,"Keegan Bradley",24,7,"ConsecutivePar5Birdies",2015
47,47,"Scott Brown",30,7,"ConsecutivePar5Birdies",2015
47,47,"Stewart Cink",23,7,"ConsecutivePar5Birdies",2015
47,47,"Tim Clark",13,7,"ConsecutivePar5Birdies",2015
47,47,"Fabian Gomez",26,7,"ConsecutivePar5Birdies",2015
47,47,"Bill Haas",25,7,"ConsecutivePar5Birdies",2015
47,47,"Brandon Hagy",8,7,"ConsecutivePar5Birdies",2015
47,47,"JB Holmes",25,7,"ConsecutivePar5Birdies",2015
47,47,"Billy Horschel",28,7,"ConsecutivePar5Birdies",2015
47,47,"Zach Johnson",25,7,"ConsecutivePar5Birdies",2015
47,47,"Dustin Johnson",21,7,"ConsecutivePar5Birdies",2015
47,47,"Chris Kirk",21,7,"ConsecutivePar5Birdies",2015
47,47,"Brooks Koepka",23,7,"ConsecutivePar5Birdies",2015
47,47,"Anirban Lahiri",12,7,"ConsecutivePar5Birdies",2015
47,47,"Shane Lowry",13,7,"ConsecutivePar5Birdies",2015
47,47,"Will Ma Kenzie",16,7,"ConsecutivePar5Birdies",2015
47,47,"Rory McIlroy",12,7,"ConsecutivePar5Birdies",2015
47,47,"Kevin Na",27,7,"ConsecutivePar5Birdies",2015
47,47,"Sean OHair",26,7,"ConsecutivePar5Birdies",2015
47,47,"Pat Perez",26,7,"ConsecutivePar5Birdies",2015
47,47,"Jonathan Randolph",25,7,"ConsecutivePar5Birdies",2015
47,47,"Chez Reavie",19,7,"ConsecutivePar5Birdies",2015
47,47,"Justin Rose",20,7,"ConsecutivePar5Birdies",2015
47,47,"Sam Saunders",28,7,"ConsecutivePar5Birdies",2015
47,47,"Roger Sloan",20,7,"ConsecutivePar5Birdies",2015
47,47,"Jordan Spieth",25,7,"ConsecutivePar5Birdies",2015
47,47,"Michael Thompson",27,7,"ConsecutivePar5Birdies",2015
47,47,"Camilo Villegas",27,7,"ConsecutivePar5Birdies",2015
47,47,"Gary Woodland",24,7,"ConsecutivePar5Birdies",2015
47,47,"Gunn Yang",9,7,"ConsecutivePar5Birdies",2015
82,82,"Zac Blair",34,6,"ConsecutivePar5Birdies",2015
82,82,"Jonas Blixt",26,6,"ConsecutivePar5Birdies",2015
82,82,"Roberto Castro",16,6,"ConsecutivePar5Birdies",2015
82,82,"Brendon de Jonge",31,6,"ConsecutivePar5Birdies",2015
82,82,"Martin Flores",30,6,"ConsecutivePar5Birdies",2015
82,82,"Fred Funk",2,6,"ConsecutivePar5Birdies",2015
82,82,"Sergio Garcia",15,6,"ConsecutivePar5Birdies",2015
82,82,"Tom Gillis",16,6,"ConsecutivePar5Birdies",2015
82,82,"Jason Gore",26,6,"ConsecutivePar5Birdies",2015
82,82,"Russell Henley",24,6,"ConsecutivePar5Birdies",2015
82,82,"Jim Herman",27,6,"ConsecutivePar5Birdies",2015
82,82,"Wes Homan",4,6,"ConsecutivePar5Birdies",2015
82,82,"Freddie Jacobson",14,6,"ConsecutivePar5Birdies",2015
82,82,"Matt Jones",25,6,"ConsecutivePar5Birdies",2015
82,82,"Scott Langley",28,6,"ConsecutivePar5Birdies",2015
