"Total1Putts25_RANKTHISWEEK_2014","Total1Putts25_RANKLASTWEEK_2014","Total1Putts25_PLAYERNAME_2014","Total1Putts25_ROUNDS_2014","Total1Putts25_TOTAL_2014","Total1Putts25_TOTALFORALLDISTANCES_2014","Total1Putts25_PCTOFALL1PUTTS_2014","stat_name","year"
1,1,"John Senden",99,30,556,5.4,"Total1Putts25",2014
2,2,"Chris Kirk",105,28,659,4.2,"Total1Putts25",2014
2,2,"Camilo Villegas",95,28,600,4.7,"Total1Putts25",2014
4,4,"Danny Lee",84,27,492,5.5,"Total1Putts25",2014
4,4,"Daniel Summerhays",98,27,608,4.4,"Total1Putts25",2014
6,6,"Zach Johnson",97,26,611,4.3,"Total1Putts25",2014
6,6,"Brendon Todd",108,26,697,3.7,"Total1Putts25",2014
8,8,"Justin Hicks",103,25,572,4.4,"Total1Putts25",2014
9,9,"Scott Brown",100,24,606,4,"Total1Putts25",2014
9,9,"Brian Harman",111,24,724,3.3,"Total1Putts25",2014
9,9,"Russell Henley",92,24,524,4.6,"Total1Putts25",2014
9,9,"Charles Howell III",106,24,648,3.7,"Total1Putts25",2014
9,9,"Scott Langley",95,24,582,4.1,"Total1Putts25",2014
14,14,"Stuart Appleby",92,23,625,3.7,"Total1Putts25",2014
14,14,"Ricky Barnes",92,23,576,4,"Total1Putts25",2014
14,14,"Brendon de Jonge",109,23,634,3.6,"Total1Putts25",2014
14,14,"Brian Gay",81,23,497,4.6,"Total1Putts25",2014
14,14,"Freddie Jacobson",91,23,611,3.8,"Total1Putts25",2014
14,14,"Will Ma Kenzie",82,23,512,4.5,"Total1Putts25",2014
14,14,"Seung Yul Noh",92,23,534,4.3,"Total1Putts25",2014
14,14,"Webb Simpson",87,23,541,4.3,"Total1Putts25",2014
14,14,"Brendan Steele",89,23,499,4.6,"Total1Putts25",2014
23,23,"Greg Chalmers",85,22,577,3.8,"Total1Putts25",2014
23,23,"Retief Goosen",94,22,564,3.9,"Total1Putts25",2014
23,23,"Rory McIlroy",66,22,376,5.9,"Total1Putts25",2014
23,23,"George McNeill",79,22,502,4.4,"Total1Putts25",2014
27,27,"Stewart Cink",91,21,494,4.3,"Total1Putts25",2014
27,27,"Erik Compton",88,21,545,3.9,"Total1Putts25",2014
27,27,"Trevor Immelman",84,21,434,4.8,"Total1Putts25",2014
27,27,"Matt Kuchar",91,21,558,3.8,"Total1Putts25",2014
27,27,"Adam Scott",68,21,413,5.1,"Total1Putts25",2014
27,27,"Robert Streb",75,21,462,4.5,"Total1Putts25",2014
27,27,"YE Yang",79,21,444,4.7,"Total1Putts25",2014
34,34,"Brian Davis",93,20,614,3.3,"Total1Putts25",2014
34,34,"Luke Guthrie",85,20,581,3.4,"Total1Putts25",2014
34,34,"Morgan Hoffmann",103,20,671,3,"Total1Putts25",2014
34,34,"Carl Pettersson",91,20,569,3.5,"Total1Putts25",2014
34,34,"Andres Romero",81,20,529,3.8,"Total1Putts25",2014
34,34,"Brandt Snedeker",89,20,492,4.1,"Total1Putts25",2014
34,34,"Jimmy Walker",98,20,539,3.7,"Total1Putts25",2014
41,41,"Charlie Beljan",76,19,449,4.2,"Total1Putts25",2014
41,41,"Jason Bohn",81,19,495,3.8,"Total1Putts25",2014
41,41,"KJ Choi",80,19,502,3.8,"Total1Putts25",2014
41,41,"Billy Hurley III",86,19,492,3.9,"Total1Putts25",2014
41,41,"Matt Jones",83,19,429,4.4,"Total1Putts25",2014
41,41,"Heath Slocum",71,19,417,4.6,"Total1Putts25",2014
41,41,"Bo Van Pelt",83,19,447,4.3,"Total1Putts25",2014
48,48,"Kevin Chappell",100,18,607,3,"Total1Putts25",2014
