"3PuttAvoidance25_RANKTHISWEEK_2006","3PuttAvoidance25_RANKLASTWEEK_2006","3PuttAvoidance25_PLAYERNAME_2006","3PuttAvoidance25_ROUNDS_2006","3PuttAvoidance25_Pct_2006","3PuttAvoidance25_TOTAL3PUTTS_2006","3PuttAvoidance25_ATTEMPTS_2006","3PuttAvoidance25_2PUTTORBETTERPct_2006","stat_name","year"
27,27,"Brad Faxon",78,7.64,24,314,92.3,"3PuttAvoidance25",2006
28,28,"Frank Lickliter II",99,7.69,29,377,92.3,"3PuttAvoidance25",2006
29,29,"Brandt Jobe",91,7.74,25,323,92.2,"3PuttAvoidance25",2006
30,30,"David Howell",52,7.8,11,141,92.2,"3PuttAvoidance25",2006
31,31,"Kirk Triplett",58,7.82,14,179,92.1,"3PuttAvoidance25",2006
32,32,"Dean Wilson",115,7.88,33,419,92.1,"3PuttAvoidance25",2006
33,33,"Todd Fischer",101,7.89,27,342,92.1,"3PuttAvoidance25",2006
34,34,"Davis Love III",85,7.95,19,239,92,"3PuttAvoidance25",2006
35,35,"Corey Pavin",74,8.05,21,261,91.9,"3PuttAvoidance25",2006
36,36,"Harrison Frazar",95,8.13,23,283,91.8,"3PuttAvoidance25",2006
37,37,"Ernie Els",69,8.2,15,183,91.8,"3PuttAvoidance25",2006
38,38,"Paul Azinger",87,8.23,26,316,91.7,"3PuttAvoidance25",2006
38,38,"Mark OMeara",52,8.23,13,158,91.7,"3PuttAvoidance25",2006
40,40,"Robert Allenby",79,8.27,21,254,91.7,"3PuttAvoidance25",2006
41,41,"KJ Choi",93,8.29,32,386,91.7,"3PuttAvoidance25",2006
42,42,"Mark Wilson",79,8.31,27,325,91.6,"3PuttAvoidance25",2006
43,43,"Zach Johnson",98,8.33,27,324,91.6,"3PuttAvoidance25",2006
43,43,"Greg Kraft",79,8.33,24,288,91.6,"3PuttAvoidance25",2006
45,45,"Jose Maria Olazabal",62,8.38,15,179,91.6,"3PuttAvoidance25",2006
46,46,"Arjun Atwal",97,8.45,30,355,91.5,"3PuttAvoidance25",2006
47,47,"Skip Kendall",72,8.47,20,236,91.5,"3PuttAvoidance25",2006
48,48,"Billy Mayfair",94,8.48,33,389,91.5,"3PuttAvoidance25",2006
49,49,"Tiger Woods",55,8.56,16,187,91.4,"3PuttAvoidance25",2006
50,50,"Chad Campbell",91,8.59,25,291,91.4,"3PuttAvoidance25",2006
51,51,"David McKenzie",82,8.61,29,337,91.3,"3PuttAvoidance25",2006
52,52,"Tim Clark",80,8.62,20,232,91.3,"3PuttAvoidance25",2006
53,53,"Eric Axley",91,8.63,27,313,91.3,"3PuttAvoidance25",2006
53,53,"Ryan Palmer",101,8.63,29,336,91.3,"3PuttAvoidance25",2006
55,55,"Brent Geiberger",99,8.64,40,463,91.3,"3PuttAvoidance25",2006
56,56,"John Rollins",93,8.68,29,334,91.3,"3PuttAvoidance25",2006
57,57,"Tim Petrovic",95,8.73,31,355,91.2,"3PuttAvoidance25",2006
58,58,"Brett Quigley",109,8.74,39,446,91.2,"3PuttAvoidance25",2006
59,59,"Marco Dawson",87,8.77,27,308,91.2,"3PuttAvoidance25",2006
60,60,"Freddie Jacobson",56,8.81,20,227,91.1,"3PuttAvoidance25",2006
61,61,"Retief Goosen",68,8.82,15,170,91.1,"3PuttAvoidance25",2006
61,61,"Justin Rose",98,8.82,32,363,91.1,"3PuttAvoidance25",2006
63,63,"Briny Baird",81,8.83,28,317,91.1,"3PuttAvoidance25",2006
64,64,"John Engler Jr",69,8.85,27,305,91.1,"3PuttAvoidance25",2006
65,65,"Steve Flesch",119,8.9,39,438,91.1,"3PuttAvoidance25",2006
66,66,"Shane Bertsch",104,8.92,33,370,91,"3PuttAvoidance25",2006
67,67,"Mike Weir",88,8.94,22,246,91,"3PuttAvoidance25",2006
68,68,"Bill Haas",99,8.96,32,357,91,"3PuttAvoidance25",2006
68,68,"JL Lewis",57,8.96,19,212,91,"3PuttAvoidance25",2006
70,70,"Phil Mickelson",74,8.98,15,167,91,"3PuttAvoidance25",2006
71,71,"Ryan Hietala",61,9.01,21,233,90.9,"3PuttAvoidance25",2006
72,72,"Bob Tway",81,9.03,28,310,90.9,"3PuttAvoidance25",2006
73,73,"Alex Cejka",93,9.06,25,276,90.9,"3PuttAvoidance25",2006
73,73,"Jeff Sluman",101,9.06,30,331,90.9,"3PuttAvoidance25",2006
75,75,"Mark Brooks",90,9.09,27,297,90.9,"3PuttAvoidance25",2006
76,76,"Lee Janzen",79,9.25,26,281,90.7,"3PuttAvoidance25",2006
76,76,"Duffy Waldorf",96,9.25,36,389,90.7,"3PuttAvoidance25",2006
78,78,"Todd Hamilton",72,9.29,21,226,90.7,"3PuttAvoidance25",2006
79,79,"Tommy Armour III",65,9.33,21,225,90.6,"3PuttAvoidance25",2006
80,80,"Scott Verplank",88,9.34,24,257,90.6,"3PuttAvoidance25",2006
81,81,"Ron Whittaker",81,9.37,31,331,90.6,"3PuttAvoidance25",2006
82,82,"Ryuji Imada",105,9.44,32,339,90.5,"3PuttAvoidance25",2006
83,83,"Kris Cox",83,9.46,30,317,90.5,"3PuttAvoidance25",2006
83,83,"DJ Trahan",92,9.46,28,296,90.5,"3PuttAvoidance25",2006
85,85,"Kent Jones",103,9.47,36,380,90.5,"3PuttAvoidance25",2006
86,86,"Padraig Harrington",54,9.52,14,147,90.4,"3PuttAvoidance25",2006
86,86,"Camilo Villegas",95,9.52,32,336,90.4,"3PuttAvoidance25",2006
88,88,"Patrick Sheehan",104,9.62,35,364,90.3,"3PuttAvoidance25",2006
89,89,"Greg Chalmers",71,9.69,22,227,90.3,"3PuttAvoidance25",2006
89,89,"Jeff Maggert",81,9.69,28,289,90.3,"3PuttAvoidance25",2006
91,91,"Jon Mills",68,9.72,24,247,90.2,"3PuttAvoidance25",2006
92,92,"Dudley Hart",83,9.77,30,307,90.2,"3PuttAvoidance25",2006
93,93,"Kevin Sutherland",100,9.81,41,418,90.1,"3PuttAvoidance25",2006
94,94,"Nathan Green",108,9.83,40,407,90.1,"3PuttAvoidance25",2006
95,95,"Olin Browne",108,9.88,34,344,90.1,"3PuttAvoidance25",2006
96,96,"Joe Ogilvie",95,9.93,30,302,90,"3PuttAvoidance25",2006
97,97,"Trevor Immelman",86,9.94,33,332,90,"3PuttAvoidance25",2006
98,98,"Bart Bryant",87,9.97,32,321,90,"3PuttAvoidance25",2006
99,99,"Charles Howell III",96,10,39,390,90,"3PuttAvoidance25",2006
99,99,"DA Points",82,10,30,300,90,"3PuttAvoidance25",2006
99,99,"Ian Poulter",53,10,17,170,90,"3PuttAvoidance25",2006
99,99,"Tag Ridings",103,10,36,360,90,"3PuttAvoidance25",2006
103,103,"Stuart Appleby",83,10.08,26,258,89.9,"3PuttAvoidance25",2006
103,103,"Jeff Overton",95,10.08,38,377,89.9,"3PuttAvoidance25",2006
105,105,"Henrik Bjornstad",97,10.12,41,405,89.8,"3PuttAvoidance25",2006
106,106,"John Senden",96,10.13,38,375,89.8,"3PuttAvoidance25",2006
107,107,"Steve Lowery",99,10.14,37,365,89.8,"3PuttAvoidance25",2006
108,108,"Troy Matteson",101,10.15,40,394,89.8,"3PuttAvoidance25",2006
109,109,"David Toms",76,10.16,25,246,89.8,"3PuttAvoidance25",2006
110,110,"Fred Funk",106,10.21,34,333,89.7,"3PuttAvoidance25",2006
111,111,"Stephen Ames",63,10.22,19,186,89.7,"3PuttAvoidance25",2006
112,112,"Jason Schultz",77,10.25,33,322,89.7,"3PuttAvoidance25",2006
113,113,"Heath Slocum",96,10.26,36,351,89.7,"3PuttAvoidance25",2006
114,114,"Jerry Kelly",100,10.28,37,360,89.7,"3PuttAvoidance25",2006
115,115,"Mathias Gronberg",92,10.3,34,330,89.7,"3PuttAvoidance25",2006
116,116,"Ian Leggatt",80,10.33,28,271,89.6,"3PuttAvoidance25",2006
117,117,"Chris Riley",86,10.34,30,290,89.6,"3PuttAvoidance25",2006
118,118,"Vijay Singh",103,10.39,35,337,89.6,"3PuttAvoidance25",2006
119,119,"Jonathan Byrd",66,10.42,25,240,89.5,"3PuttAvoidance25",2006
120,120,"Daisuke Maruyama",83,10.49,32,305,89.5,"3PuttAvoidance25",2006
120,120,"Brett Wetterich",82,10.49,30,286,89.5,"3PuttAvoidance25",2006
122,122,"Tim Herron",82,10.5,25,238,89.5,"3PuttAvoidance25",2006
123,123,"Tjaart van der Walt",60,10.53,26,247,89.4,"3PuttAvoidance25",2006
124,124,"Bernhard Langer",77,10.55,27,256,89.4,"3PuttAvoidance25",2006
125,125,"Luke Donald",66,10.58,20,189,89.4,"3PuttAvoidance25",2006
126,126,"Joe Durant",101,10.61,42,396,89.3,"3PuttAvoidance25",2006
126,126,"Bubba Watson",83,10.61,33,311,89.3,"3PuttAvoidance25",2006
128,128,"Ted Purdy",103,10.63,37,348,89.3,"3PuttAvoidance25",2006
129,129,"Steve Elkington",52,10.71,24,224,89.2,"3PuttAvoidance25",2006
130,130,"Jason Bohn",104,10.78,43,399,89.2,"3PuttAvoidance25",2006
130,130,"Jeff Brehaut",100,10.78,43,399,89.2,"3PuttAvoidance25",2006
130,130,"Steve Jones",83,10.78,33,306,89.2,"3PuttAvoidance25",2006
133,133,"Rich Beem",85,10.81,28,259,89.1,"3PuttAvoidance25",2006
134,134,"Shigeki Maruyama",94,10.86,34,313,89.1,"3PuttAvoidance25",2006
135,135,"Rory Sabbatini",84,10.89,28,257,89.1,"3PuttAvoidance25",2006
136,136,"Charles Warren",93,10.9,41,376,89.1,"3PuttAvoidance25",2006
137,137,"Chris DiMarco",83,10.93,27,247,89,"3PuttAvoidance25",2006
138,138,"Billy Andrade",78,10.94,28,256,89,"3PuttAvoidance25",2006
139,139,"Carl Pettersson",95,10.95,37,338,89,"3PuttAvoidance25",2006
139,139,"Bo Van Pelt",102,10.95,44,402,89,"3PuttAvoidance25",2006
141,141,"Vaughn Taylor",88,11.01,36,327,88.9,"3PuttAvoidance25",2006
142,142,"Jeff Gove",91,11.14,43,386,88.8,"3PuttAvoidance25",2006
143,143,"Woody Austin",107,11.24,39,347,88.7,"3PuttAvoidance25",2006
144,144,"Robert Damron",91,11.25,36,320,88.7,"3PuttAvoidance25",2006
145,145,"Geoff Ogilvy",76,11.31,25,221,88.6,"3PuttAvoidance25",2006
146,146,"Adam Scott",70,11.32,24,212,88.6,"3PuttAvoidance25",2006
147,147,"Roger Tambellini",64,11.36,31,273,88.6,"3PuttAvoidance25",2006
148,148,"Hunter Mahan",98,11.5,46,400,88.5,"3PuttAvoidance25",2006
149,149,"Chris Couch",75,11.56,37,320,88.4,"3PuttAvoidance25",2006
150,150,"Pat Perez",50,11.63,20,172,88.3,"3PuttAvoidance25",2006
151,151,"Mark Calcavecchia",94,11.7,40,342,88.3,"3PuttAvoidance25",2006
151,151,"Paul Stankowski",70,11.7,33,282,88.3,"3PuttAvoidance25",2006
153,153,"Bubba Dickerson",98,11.71,41,350,88.2,"3PuttAvoidance25",2006
153,153,"Tom Lehman",70,11.71,24,205,88.2,"3PuttAvoidance25",2006
155,155,"Robert Gamez",94,11.73,36,307,88.2,"3PuttAvoidance25",2006
156,156,"Kenny Perry",73,11.74,29,247,88.2,"3PuttAvoidance25",2006
157,157,"Alex Aragon",63,11.76,26,221,88.2,"3PuttAvoidance25",2006
157,157,"Brian Bateman",69,11.76,30,255,88.2,"3PuttAvoidance25",2006
159,159,"David Duval",71,11.79,25,212,88.2,"3PuttAvoidance25",2006
160,160,"Len Mattiace",59,11.95,27,226,88,"3PuttAvoidance25",2006
161,161,"Bob May",65,12,24,200,88,"3PuttAvoidance25",2006
162,162,"Greg Owen",79,12.01,34,283,87.9,"3PuttAvoidance25",2006
163,163,"Sean OHair",100,12.06,41,340,87.9,"3PuttAvoidance25",2006
164,164,"Will Ma Kenzie",91,12.12,44,363,87.8,"3PuttAvoidance25",2006
165,165,"Doug Barron",74,12.13,33,272,87.8,"3PuttAvoidance25",2006
166,166,"Tom Pernice Jr",108,12.16,45,370,87.8,"3PuttAvoidance25",2006
167,167,"Jerry Smith",94,12.25,43,351,87.7,"3PuttAvoidance25",2006
168,168,"Jonathan Kaye",95,12.29,50,407,87.7,"3PuttAvoidance25",2006
169,169,"Craig Barlow",77,12.35,30,243,87.6,"3PuttAvoidance25",2006
169,169,"Paul Goydos",72,12.35,31,251,87.6,"3PuttAvoidance25",2006
171,171,"Arron Oberholser",82,12.37,35,283,87.6,"3PuttAvoidance25",2006
172,172,"John Cook",67,12.39,29,234,87.6,"3PuttAvoidance25",2006
173,173,"David Branshaw",98,12.53,49,391,87.4,"3PuttAvoidance25",2006
174,174,"James Driscoll",80,12.8,48,375,87.2,"3PuttAvoidance25",2006
175,175,"John Huston",74,12.93,34,263,87,"3PuttAvoidance25",2006
176,176,"Carlos Franco",86,13.01,48,369,86.9,"3PuttAvoidance25",2006
176,176,"JB Holmes",81,13.01,38,292,86.9,"3PuttAvoidance25",2006
178,178,"Brian Davis",92,13.02,41,315,86.9,"3PuttAvoidance25",2006
179,179,"Peter Lonard",77,13.03,37,284,86.9,"3PuttAvoidance25",2006
180,180,"Mathew Goggin",72,13.04,39,299,86.9,"3PuttAvoidance25",2006
181,181,"Jason Gore",86,13.16,40,304,86.8,"3PuttAvoidance25",2006
182,182,"Michael Connell",51,13.26,24,181,86.7,"3PuttAvoidance25",2006
183,183,"Thomas Levet",53,13.36,29,217,86.6,"3PuttAvoidance25",2006
184,184,"Chris Smith",67,13.46,44,327,86.5,"3PuttAvoidance25",2006
185,185,"Nick Watney",97,13.55,53,391,86.4,"3PuttAvoidance25",2006
186,186,"Joey Sindelar",90,13.62,47,345,86.3,"3PuttAvoidance25",2006
187,187,"Omar Uresti",61,13.68,26,190,86.3,"3PuttAvoidance25",2006
188,188,"Mike Sposa",68,13.85,36,260,86.1,"3PuttAvoidance25",2006
189,189,"JP Hayes",55,14.29,28,196,85.7,"3PuttAvoidance25",2006
190,190,"Robert Garrigus",85,14.34,41,286,85.6,"3PuttAvoidance25",2006
191,191,"Fred Couples",52,14.47,22,152,85.5,"3PuttAvoidance25",2006
192,192,"Nicholas Thompson",96,15.11,50,331,84.8,"3PuttAvoidance25",2006
193,193,"Sergio Garcia",59,15.43,27,175,84.5,"3PuttAvoidance25",2006
194,194,"Wes Short Jr",96,15.64,56,358,84.3,"3PuttAvoidance25",2006
195,195,"Matt Hansen",68,15.97,42,263,84,"3PuttAvoidance25",2006
196,196,"John Daly",51,17.9,29,162,82.1,"3PuttAvoidance25",2006
