"Approaches175200yardsRghRTP_RANKTHISWEEK_2005","Approaches175200yardsRghRTP_RANKLASTWEEK_2005","Approaches175200yardsRghRTP_PLAYERNAME_2005","Approaches175200yardsRghRTP_ROUNDS_2005","Approaches175200yardsRghRTP_AVGRTP_2005","stat_name","year"
1,1,"Tiger Woods",76,-0.069,"Approaches175200yardsRghRTP",2005
2,2,"Michael Long",72,0,"Approaches175200yardsRghRTP",2005
2,2,"Kevin Na",88,0,"Approaches175200yardsRghRTP",2005
2,2,"Vaughn Taylor",99,0,"Approaches175200yardsRghRTP",2005
5,5,"Daniel Chopra",108,0.022,"Approaches175200yardsRghRTP",2005
6,6,"Charles Howell III",95,0.023,"Approaches175200yardsRghRTP",2005
7,7,"Bernhard Langer",67,0.034,"Approaches175200yardsRghRTP",2005
8,8,"Zach Johnson",96,0.036,"Approaches175200yardsRghRTP",2005
8,8,"Jose Maria Olazabal",55,0.036,"Approaches175200yardsRghRTP",2005
10,10,"Ryuji Imada",78,0.065,"Approaches175200yardsRghRTP",2005
11,11,"Steve Stricker",62,0.074,"Approaches175200yardsRghRTP",2005
12,12,"Dan Forsman",52,0.087,"Approaches175200yardsRghRTP",2005
13,13,"Vijay Singh",111,0.091,"Approaches175200yardsRghRTP",2005
14,14,"DJ Trahan",81,0.097,"Approaches175200yardsRghRTP",2005
15,15,"Glen Day",80,0.1,"Approaches175200yardsRghRTP",2005
16,16,"Marco Dawson",82,0.107,"Approaches175200yardsRghRTP",2005
17,17,"Sergio Garcia",73,0.111,"Approaches175200yardsRghRTP",2005
18,18,"Danny Briggs",70,0.115,"Approaches175200yardsRghRTP",2005
19,19,"Fred Couples",72,0.12,"Approaches175200yardsRghRTP",2005
20,20,"Luke Donald",67,0.125,"Approaches175200yardsRghRTP",2005
20,20,"Kirk Triplett",55,0.125,"Approaches175200yardsRghRTP",2005
20,20,"Bob Tway",87,0.125,"Approaches175200yardsRghRTP",2005
23,23,"Phil Mickelson",81,0.129,"Approaches175200yardsRghRTP",2005
23,23,"David Toms",87,0.129,"Approaches175200yardsRghRTP",2005
25,25,"Stewart Cink",98,0.13,"Approaches175200yardsRghRTP",2005
26,26,"Freddie Jacobson",72,0.138,"Approaches175200yardsRghRTP",2005
27,27,"Paul Azinger",66,0.143,"Approaches175200yardsRghRTP",2005
27,27,"Greg Owen",84,0.143,"Approaches175200yardsRghRTP",2005
27,27,"Phillip Price",77,0.143,"Approaches175200yardsRghRTP",2005
30,30,"Hunter Mahan",103,0.147,"Approaches175200yardsRghRTP",2005
31,31,"Retief Goosen",71,0.15,"Approaches175200yardsRghRTP",2005
32,32,"Mario Tiziani",67,0.156,"Approaches175200yardsRghRTP",2005
33,33,"Matt Kuchar",60,0.158,"Approaches175200yardsRghRTP",2005
34,34,"Brad Faxon",75,0.163,"Approaches175200yardsRghRTP",2005
35,35,"John Elliott",58,0.167,"Approaches175200yardsRghRTP",2005
35,35,"Duffy Waldorf",86,0.167,"Approaches175200yardsRghRTP",2005
35,35,"Mark Wilson",74,0.167,"Approaches175200yardsRghRTP",2005
38,38,"Tjaart van der Walt",56,0.174,"Approaches175200yardsRghRTP",2005
39,39,"Justin Rose",99,0.175,"Approaches175200yardsRghRTP",2005
40,40,"Tom Pernice Jr",111,0.178,"Approaches175200yardsRghRTP",2005
