"Percentageofpotentialmoneywon_RANKTHISWEEK_2010","Percentageofpotentialmoneywon_RANKLASTWEEK_2010","Percentageofpotentialmoneywon_PLAYERNAME_2010","Percentageofpotentialmoneywon_EVENTS_2010","Percentageofpotentialmoneywon_Pct_2010","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2010","Percentageofpotentialmoneywon_POTENTIALMONEY_2010","stat_name","year"
67,67,"Ricky Barnes",28,5.76,1835195,31833593,"Percentageofpotentialmoneywon",2010
68,68,"Stephen Gallacher",2,5.62,149245,2655593,"Percentageofpotentialmoneywon",2010
69,69,"David Toms",25,5.61,1590997,28360000,"Percentageofpotentialmoneywon",2010
70,70,"Stewart Cink",23,5.6,1573635,28117593,"Percentageofpotentialmoneywon",2010
70,70,"DJ Trahan",27,5.6,1619693,28944000,"Percentageofpotentialmoneywon",2010
72,72,"Lucas Glover",23,5.54,1511275,27271593,"Percentageofpotentialmoneywon",2010
73,73,"Brandt Snedeker",26,5.45,1602689,29430000,"Percentageofpotentialmoneywon",2010
74,74,"Charlie Wi",27,5.39,1568492,29124000,"Percentageofpotentialmoneywon",2010
75,75,"Steve Marino",24,5.38,1479239,27491593,"Percentageofpotentialmoneywon",2010
76,76,"Dean Wilson",18,5.32,832640,15660000,"Percentageofpotentialmoneywon",2010
77,77,"Angel Cabrera",19,5.28,1266439,23995593,"Percentageofpotentialmoneywon",2010
77,77,"Rory Sabbatini",26,5.28,1546808,29304000,"Percentageofpotentialmoneywon",2010
79,79,"Fred Couples",7,5.21,397406,7632000,"Percentageofpotentialmoneywon",2010
80,80,"Charles Howell III",28,5.18,1482211,28638000,"Percentageofpotentialmoneywon",2010
81,81,"Peter Hanson",7,5.16,479574,9285593,"Percentageofpotentialmoneywon",2010
82,82,"Ken Duke",5,5.11,220777,4320000,"Percentageofpotentialmoneywon",2010
83,83,"Francesco Molinari",8,5.05,568696,11265593,"Percentageofpotentialmoneywon",2010
84,84,"Bryce Molder",26,5.04,1428438,28350000,"Percentageofpotentialmoneywon",2010
85,85,"Marc Leishman",26,5.02,1488837,29669593,"Percentageofpotentialmoneywon",2010
86,86,"Sergio Garcia",15,5.01,936845,18717593,"Percentageofpotentialmoneywon",2010
87,87,"YE Yang",21,4.97,1301726,26191593,"Percentageofpotentialmoneywon",2010
88,88,"Kevin Streelman",28,4.94,1472349,29826000,"Percentageofpotentialmoneywon",2010
89,89,"John Ellis",1,4.89,44000,9e+05,"Percentageofpotentialmoneywon",2010
90,90,"Shaun Micheel",21,4.86,1025500,21114000,"Percentageofpotentialmoneywon",2010
91,91,"Brian Davis",32,4.81,1640515,34110000,"Percentageofpotentialmoneywon",2010
92,92,"Rocco Mediate",25,4.66,1138067,24444000,"Percentageofpotentialmoneywon",2010
93,93,"Cameron Beckman",25,4.58,1158485,25272000,"Percentageofpotentialmoneywon",2010
93,93,"Davis Love III",24,4.58,1214471,26523593,"Percentageofpotentialmoneywon",2010
95,95,"Vijay Singh",24,4.55,1334262,29301593,"Percentageofpotentialmoneywon",2010
96,96,"Joe Durant",19,4.53,788754,17424000,"Percentageofpotentialmoneywon",2010
97,97,"Brian Gay",30,4.5,1521662,33845593,"Percentageofpotentialmoneywon",2010
98,98,"Alvaro Quiros",9,4.45,549764,12345593,"Percentageofpotentialmoneywon",2010
99,99,"Steve Elkington",22,4.41,955083,21672000,"Percentageofpotentialmoneywon",2010
100,100,"Alex Prugh",28,4.39,1272606,29016000,"Percentageofpotentialmoneywon",2010
101,101,"Andres Romero",21,4.28,979169,22878000,"Percentageofpotentialmoneywon",2010
102,102,"John Rollins",26,4.27,1182735,27724000,"Percentageofpotentialmoneywon",2010
103,103,"Paul Stankowski",18,4.26,666590,15642000,"Percentageofpotentialmoneywon",2010
104,104,"Tom Gillis",27,4.25,1166146,27468000,"Percentageofpotentialmoneywon",2010
105,105,"Chris Riley",24,4.22,1001581,23760000,"Percentageofpotentialmoneywon",2010
106,106,"Matt Jones",27,4.21,1215743,28908000,"Percentageofpotentialmoneywon",2010
107,107,"Jhonattan Vegas",1,4.2,26483,630000,"Percentageofpotentialmoneywon",2010
108,108,"Michael Allen",17,4.18,726630,17370000,"Percentageofpotentialmoneywon",2010
109,109,"Paul Goydos",25,4.07,1121250,27567593,"Percentageofpotentialmoneywon",2010
110,110,"Kenny Perry",20,3.98,968810,24355593,"Percentageofpotentialmoneywon",2010
111,111,"Jason Dufner",25,3.93,1121695,28553593,"Percentageofpotentialmoneywon",2010
112,112,"Miguel Angel Jimenez",7,3.89,371249,9555593,"Percentageofpotentialmoneywon",2010
113,113,"Spencer Levin",31,3.88,1199671,30924000,"Percentageofpotentialmoneywon",2010
114,114,"John Senden",30,3.85,1274057,33053593,"Percentageofpotentialmoneywon",2010
114,114,"Henrik Stenson",15,3.85,683070,17727593,"Percentageofpotentialmoneywon",2010
116,116,"David Duval",24,3.79,919584,24237593,"Percentageofpotentialmoneywon",2010
117,117,"Thongchai Jaidee",8,3.78,414185,10945593,"Percentageofpotentialmoneywon",2010
117,117,"Bill Lunde",28,3.78,1075874,28458000,"Percentageofpotentialmoneywon",2010
117,117,"Oliver Wilson",9,3.78,464471,12273593,"Percentageofpotentialmoneywon",2010
120,120,"Tom Watson",3,3.73,149371,4005593,"Percentageofpotentialmoneywon",2010
121,121,"Kris Blanks",30,3.69,1109178,30060000,"Percentageofpotentialmoneywon",2010
122,122,"Bradley Dredge",1,3.68,47999,1305593,"Percentageofpotentialmoneywon",2010
122,122,"Jerry Kelly",29,3.68,1136897,30879593,"Percentageofpotentialmoneywon",2010
122,122,"Marcel Siem",1,3.68,47999,1305593,"Percentageofpotentialmoneywon",2010
125,125,"JJ Henry",27,3.66,1035688,28260000,"Percentageofpotentialmoneywon",2010
126,126,"Garrett Willis",24,3.63,871762,23994000,"Percentageofpotentialmoneywon",2010
127,127,"Blake Adams",26,3.61,963592,26694000,"Percentageofpotentialmoneywon",2010
127,127,"Tom Lehman",9,3.61,356784,9873593,"Percentageofpotentialmoneywon",2010
129,129,"Chris Couch",23,3.59,888146,24768000,"Percentageofpotentialmoneywon",2010
129,129,"Graham DeLaet",28,3.59,954011,26568000,"Percentageofpotentialmoneywon",2010
129,129,"Aron Price",22,3.59,713736,19890000,"Percentageofpotentialmoneywon",2010
132,132,"Michael Connell",25,3.58,846459,23652000,"Percentageofpotentialmoneywon",2010
133,133,"Stephen Ames",23,3.55,916527,25830000,"Percentageofpotentialmoneywon",2010
134,134,"Ryuji Imada",28,3.54,1028868,29070000,"Percentageofpotentialmoneywon",2010
135,135,"Chris Stroud",27,3.51,942082,26874000,"Percentageofpotentialmoneywon",2010
136,136,"Greg Chalmers",27,3.41,989414,28998000,"Percentageofpotentialmoneywon",2010
136,136,"Brett Wetterich",16,3.41,510672,14958000,"Percentageofpotentialmoneywon",2010
138,138,"JP Hayes",25,3.35,862522,25758000,"Percentageofpotentialmoneywon",2010
139,139,"Kevin Stadler",28,3.33,931720,28008000,"Percentageofpotentialmoneywon",2010
140,140,"Derek Lamely",28,3.31,972961,29376000,"Percentageofpotentialmoneywon",2010
140,140,"Justin Leonard",27,3.31,1026445,31033593,"Percentageofpotentialmoneywon",2010
142,142,"Pat Perez",27,3.3,947587,28750000,"Percentageofpotentialmoneywon",2010
143,143,"Josh Teater",31,3.28,1005322,30636000,"Percentageofpotentialmoneywon",2010
144,144,"Jimmy Walker",27,3.26,937986,28800000,"Percentageofpotentialmoneywon",2010
145,145,"Chad Campbell",28,3.24,971153,29998000,"Percentageofpotentialmoneywon",2010
146,146,"Aaron Baddeley",26,3.21,879317,27396000,"Percentageofpotentialmoneywon",2010
146,146,"Nick OHern",11,3.21,398633,12420000,"Percentageofpotentialmoneywon",2010
148,148,"Alex Cejka",28,3.18,904253,28404000,"Percentageofpotentialmoneywon",2010
149,149,"Ross McGowan",6,3.17,259722,8205593,"Percentageofpotentialmoneywon",2010
149,149,"DA Points",29,3.17,975433,30807593,"Percentageofpotentialmoneywon",2010
151,151,"Tom Pernice Jr",22,3.15,662729,21015593,"Percentageofpotentialmoneywon",2010
152,152,"Marcus Fraser",1,3.14,44000,1400000,"Percentageofpotentialmoneywon",2010
153,153,"Kevin Sutherland",25,3.1,818681,26424000,"Percentageofpotentialmoneywon",2010
154,154,"Boo Weekley",27,3.08,872729,28328000,"Percentageofpotentialmoneywon",2010
155,155,"David Horsey",2,3.07,84450,2750000,"Percentageofpotentialmoneywon",2010
156,156,"Chad Collins",26,3.06,815961,26658000,"Percentageofpotentialmoneywon",2010
157,157,"Roland Thatcher",26,3.05,796157,26064000,"Percentageofpotentialmoneywon",2010
158,158,"Webb Simpson",31,3.04,972961,31986000,"Percentageofpotentialmoneywon",2010
159,159,"Ben Curtis",24,3.02,812136,26915593,"Percentageofpotentialmoneywon",2010
159,159,"Brandt Jobe",1,3.02,35316,1170000,"Percentageofpotentialmoneywon",2010
159,159,"James Kingston",1,3.02,42250,1400000,"Percentageofpotentialmoneywon",2010
162,162,"Tim Petrovic",32,3.01,1028959,34155593,"Percentageofpotentialmoneywon",2010
163,163,"Charles Warren",21,2.99,574615,19188000,"Percentageofpotentialmoneywon",2010
164,164,"Jeff Maggert",28,2.92,801578,27432000,"Percentageofpotentialmoneywon",2010
165,165,"Hennie Otto",1,2.91,40750,1400000,"Percentageofpotentialmoneywon",2010
166,166,"Kirk Triplett",11,2.88,258872,9e+06,"Percentageofpotentialmoneywon",2010
166,166,"Mark Wilson",28,2.88,789681,27418000,"Percentageofpotentialmoneywon",2010
168,168,"Simon Dyson",8,2.87,304320,10599593,"Percentageofpotentialmoneywon",2010
169,169,"Alejandro Canizares",2,2.86,55955,1953593,"Percentageofpotentialmoneywon",2010
170,170,"Johnson Wagner",28,2.85,753802,26406000,"Percentageofpotentialmoneywon",2010
171,171,"Troy Merritt",29,2.75,786976,28638000,"Percentageofpotentialmoneywon",2010
172,172,"Tag Ridings",1,2.74,28594,1044000,"Percentageofpotentialmoneywon",2010
173,173,"Ryo Ishikawa",10,2.7,336429,12475593,"Percentageofpotentialmoneywon",2010
174,174,"Briny Baird",28,2.69,753577,28008000,"Percentageofpotentialmoneywon",2010
175,175,"Soren Kjeldsen",7,2.68,246989,9199593,"Percentageofpotentialmoneywon",2010
176,176,"Matt Bettencourt",32,2.66,855900,32130000,"Percentageofpotentialmoneywon",2010
177,177,"Bob Estes",26,2.65,701158,26478000,"Percentageofpotentialmoneywon",2010
177,177,"Matt Every",18,2.65,456847,17208000,"Percentageofpotentialmoneywon",2010
179,179,"Billy Mayfair",26,2.63,642230,24408000,"Percentageofpotentialmoneywon",2010
179,179,"Chris Tidland",24,2.63,588290,22410000,"Percentageofpotentialmoneywon",2010
181,181,"Cameron Percy",25,2.62,620262,23661593,"Percentageofpotentialmoneywon",2010
182,182,"Jarrod Lyle",18,2.59,422760,16308000,"Percentageofpotentialmoneywon",2010
182,182,"Colm Moriarty",1,2.59,33791,1305593,"Percentageofpotentialmoneywon",2010
184,184,"Woody Austin",29,2.56,727351,28440000,"Percentageofpotentialmoneywon",2010
184,184,"Richard Johnson",27,2.56,678514,26487593,"Percentageofpotentialmoneywon",2010
184,184,"Michael Jonzon",1,2.56,35875,1400000,"Percentageofpotentialmoneywon",2010
187,187,"Will Ma Kenzie",23,2.55,557504,21888000,"Percentageofpotentialmoneywon",2010
188,188,"Michael Putnam",1,2.5,23850,954000,"Percentageofpotentialmoneywon",2010
189,189,"Gonzalo Fdez Castano",3,2.46,99633,4055593,"Percentageofpotentialmoneywon",2010
189,189,"Mike Weir",19,2.46,559092,22731593,"Percentageofpotentialmoneywon",2010
191,191,"Troy Matteson",28,2.45,736059,30078000,"Percentageofpotentialmoneywon",2010
192,192,"Scott Piercy",28,2.42,676431,27972000,"Percentageofpotentialmoneywon",2010
193,193,"Kent Jones",9,2.41,188746,7830000,"Percentageofpotentialmoneywon",2010
194,194,"John Mallinger",29,2.39,684686,28638000,"Percentageofpotentialmoneywon",2010
195,195,"Jeev Milkha Singh",19,2.36,420245,17780000,"Percentageofpotentialmoneywon",2010
196,196,"Katsumasa Miyamoto",2,2.35,63500,2705593,"Percentageofpotentialmoneywon",2010
197,197,"Nathan Green",27,2.32,636179,27382000,"Percentageofpotentialmoneywon",2010
198,198,"George McNeill",28,2.31,664854,28809593,"Percentageofpotentialmoneywon",2010
199,199,"Lee Janzen",26,2.29,603195,26334000,"Percentageofpotentialmoneywon",2010
200,200,"Scott McCarron",29,2.25,642542,28512000,"Percentageofpotentialmoneywon",2010
200,200,"Alexander Noren",3,2.25,92250,4105593,"Percentageofpotentialmoneywon",2010
202,202,"Steve Allan",2,2.22,42000,1890000,"Percentageofpotentialmoneywon",2010
203,203,"Craig Barlow",10,2.18,184621,8478000,"Percentageofpotentialmoneywon",2010
203,203,"Kevin Chappell",2,2.18,44000,2016000,"Percentageofpotentialmoneywon",2010
205,205,"Rob Grube",1,2.17,19890,918000,"Percentageofpotentialmoneywon",2010
205,205,"Adam Hadwin",1,2.17,19890,918000,"Percentageofpotentialmoneywon",2010
205,205,"Brock Mackenzie",1,2.17,19890,918000,"Percentageofpotentialmoneywon",2010
208,208,"Jeff Quinney",29,2.15,605865,28134000,"Percentageofpotentialmoneywon",2010
209,209,"John Merrick",31,2.13,658815,30996000,"Percentageofpotentialmoneywon",2010
210,210,"Simon Khan",4,2.11,114021,5405593,"Percentageofpotentialmoneywon",2010
211,211,"Joe Ogilvie",32,2.1,641796,30528000,"Percentageofpotentialmoneywon",2010
212,212,"Trevor Immelman",19,2.06,422171,20475593,"Percentageofpotentialmoneywon",2010
212,212,"Michael Letzig",27,2.06,563728,27414000,"Percentageofpotentialmoneywon",2010
212,212,"Brian Stuard",28,2.06,536497,26082000,"Percentageofpotentialmoneywon",2010
215,215,"Mark Hensby",12,2.05,228384,11124000,"Percentageofpotentialmoneywon",2010
216,216,"Seungsu Han",1,2,10812,540000,"Percentageofpotentialmoneywon",2010
216,216,"Santiago Luna",1,2,12960,648000,"Percentageofpotentialmoneywon",2010
218,218,"Gregory Bourdy",2,1.98,54475,2750000,"Percentageofpotentialmoneywon",2010
219,219,"Nicholas Thompson",29,1.92,546475,28512000,"Percentageofpotentialmoneywon",2010
220,220,"James Driscoll",26,1.91,500624,26172000,"Percentageofpotentialmoneywon",2010
220,220,"Anders Hansen",6,1.91,151000,7885593,"Percentageofpotentialmoneywon",2010
222,222,"Yuta Ikeda",11,1.9,263713,13893593,"Percentageofpotentialmoneywon",2010
223,223,"Skip Kendall",18,1.87,304439,16308000,"Percentageofpotentialmoneywon",2010
224,224,"Jay Williamson",24,1.82,404497,22194000,"Percentageofpotentialmoneywon",2010
225,225,"James Nitties",30,1.81,525033,28962000,"Percentageofpotentialmoneywon",2010
226,226,"Soren Hansen",7,1.79,170750,9555593,"Percentageofpotentialmoneywon",2010
227,227,"Chris DiMarco",25,1.78,409205,22932000,"Percentageofpotentialmoneywon",2010
228,228,"Steve Flesch",25,1.77,440374,24912000,"Percentageofpotentialmoneywon",2010
229,229,"Jason Allred",1,1.73,23385,1350000,"Percentageofpotentialmoneywon",2010
229,229,"Rafa Cabrera Bello",1,1.73,23385,1350000,"Percentageofpotentialmoneywon",2010
229,229,"Jim Herman",1,1.73,23385,1350000,"Percentageofpotentialmoneywon",2010
229,229,"Brett Quigley",29,1.73,497296,28746000,"Percentageofpotentialmoneywon",2010
233,233,"Tim Herron",24,1.71,391502,22950000,"Percentageofpotentialmoneywon",2010
234,234,"Mathew Goggin",28,1.69,483537,28539593,"Percentageofpotentialmoneywon",2010
235,235,"Darren Clarke",2,1.63,43275,2655593,"Percentageofpotentialmoneywon",2010
236,236,"Ross Fisher",10,1.62,217796,13407593,"Percentageofpotentialmoneywon",2010
236,236,"Garth Mulroy",19,1.62,287117,17730000,"Percentageofpotentialmoneywon",2010
236,236,"Steve Wheatcroft",27,1.62,408595,25272000,"Percentageofpotentialmoneywon",2010
239,239,"Danny Wax",1,1.61,14450,9e+05,"Percentageofpotentialmoneywon",2010
240,240,"Mathias Gronberg",22,1.6,322130,20106000,"Percentageofpotentialmoneywon",2010
241,241,"Shane Bertsch",4,1.55,57107,3690000,"Percentageofpotentialmoneywon",2010
241,241,"Roger Tambellini",26,1.55,370735,23904000,"Percentageofpotentialmoneywon",2010
243,243,"Michael Bradley",24,1.53,360844,23638000,"Percentageofpotentialmoneywon",2010
244,244,"Cameron Tringale",22,1.52,302618,19872000,"Percentageofpotentialmoneywon",2010
245,245,"Robert Gamez",8,1.51,101700,6714000,"Percentageofpotentialmoneywon",2010
246,246,"Daniel Barbetti",1,1.5,9481,630000,"Percentageofpotentialmoneywon",2010
246,246,"Peter Gustafsson",1,1.5,9481,630000,"Percentageofpotentialmoneywon",2010
246,246,"Kyle Stanley",3,1.5,43090,2880000,"Percentageofpotentialmoneywon",2010
249,249,"Benjamin Fox",3,1.48,33540,2268000,"Percentageofpotentialmoneywon",2010
250,250,"Danny Chia",1,1.46,19046,1305593,"Percentageofpotentialmoneywon",2010
250,250,"Zane Scotland",1,1.46,19046,1305593,"Percentageofpotentialmoneywon",2010
252,252,"KT Kim",2,1.43,38102,2655593,"Percentageofpotentialmoneywon",2010
253,253,"Bobby Gates",2,1.42,34722,2448000,"Percentageofpotentialmoneywon",2010
254,254,"Frank Lickliter II",6,1.4,74720,5346000,"Percentageofpotentialmoneywon",2010
254,254,"Jon Mills",1,1.4,12818,918000,"Percentageofpotentialmoneywon",2010
256,256,"Jerry Richardson Jr",1,1.39,12724,918000,"Percentageofpotentialmoneywon",2010
256,256,"Matt Weibring",10,1.39,128328,9234000,"Percentageofpotentialmoneywon",2010
258,258,"Peter Senior",1,1.38,18047,1305593,"Percentageofpotentialmoneywon",2010
259,259,"Seung Yul Noh",5,1.36,81422,6003593,"Percentageofpotentialmoneywon",2010
260,260,"Cliff Kresge",17,1.34,199584,14868000,"Percentageofpotentialmoneywon",2010
261,261,"Carlos Franco",11,1.33,123231,9234000,"Percentageofpotentialmoneywon",2010
262,262,"Martin Flores",26,1.31,318673,24372000,"Percentageofpotentialmoneywon",2010
262,262,"Hirofumi Miyase",1,1.31,17126,1305593,"Percentageofpotentialmoneywon",2010
262,262,"Toru Taniguchi",2,1.31,34719,2655593,"Percentageofpotentialmoneywon",2010
262,262,"Steven Tiley",1,1.31,17126,1305593,"Percentageofpotentialmoneywon",2010
266,266,"Marco Dawson",10,1.3,108160,8352000,"Percentageofpotentialmoneywon",2010
266,266,"Sam Saunders",7,1.3,95226,7344000,"Percentageofpotentialmoneywon",2010
268,268,"Andrew Coltart",1,1.28,16742,1305593,"Percentageofpotentialmoneywon",2010
269,269,"Shane Lowry",2,1.27,33791,2655593,"Percentageofpotentialmoneywon",2010
270,270,"Jeff Klauk",13,1.26,173676,13824000,"Percentageofpotentialmoneywon",2010
271,271,"Thomas Aiken",1,1.25,16358,1305593,"Percentageofpotentialmoneywon",2010
272,272,"Glen Day",13,1.24,147776,11871593,"Percentageofpotentialmoneywon",2010
273,273,"Rhys Davies",4,1.23,66511,5405593,"Percentageofpotentialmoneywon",2010
274,274,"Jeff Burns",1,1.21,13237,1098000,"Percentageofpotentialmoneywon",2010
274,274,"Erik Compton",7,1.21,77245,6408000,"Percentageofpotentialmoneywon",2010
276,276,"Fredrik Andersson Hed",2,1.2,31842,2655593,"Percentageofpotentialmoneywon",2010
277,277,"Rich Beem",11,1.19,128877,10836000,"Percentageofpotentialmoneywon",2010
277,277,"Billy Hurley III",1,1.19,8560,720000,"Percentageofpotentialmoneywon",2010
277,277,"Alexandre Rocha",1,1.19,12040,1008000,"Percentageofpotentialmoneywon",2010
280,280,"Guy Boros",6,1.18,54832,4644000,"Percentageofpotentialmoneywon",2010
280,280,"Jason Schultz",1,1.18,13845,1170000,"Percentageofpotentialmoneywon",2010
280,280,"Gary Woodland",8,1.18,95815,8136000,"Percentageofpotentialmoneywon",2010
283,283,"Rod Pampling",26,1.16,299263,25740000,"Percentageofpotentialmoneywon",2010
284,284,"Jamie Lovemark",4,1.14,45400,3996000,"Percentageofpotentialmoneywon",2010
284,284,"Omar Uresti",27,1.14,283455,24822000,"Percentageofpotentialmoneywon",2010
284,284,"Tim Wilkinson",15,1.14,160705,14076000,"Percentageofpotentialmoneywon",2010
287,287,"Daniel Chopra",28,1.13,311405,27594000,"Percentageofpotentialmoneywon",2010
288,288,"Harrison Frazar",17,1.11,201280,18054000,"Percentageofpotentialmoneywon",2010
288,288,"Casey Wittenberg",1,1.11,11200,1008000,"Percentageofpotentialmoneywon",2010
290,290,"Fred Funk",6,1.09,77802,7110000,"Percentageofpotentialmoneywon",2010
290,290,"Warren Schutte",1,1.09,8471,774000,"Percentageofpotentialmoneywon",2010
292,292,"Michael ONeal",2,1.07,18424,1728000,"Percentageofpotentialmoneywon",2010
293,293,"Rob Labritz",1,1.05,14150,1350000,"Percentageofpotentialmoneywon",2010
293,293,"Ted Purdy",30,1.05,307677,29250000,"Percentageofpotentialmoneywon",2010
295,295,"Mike Small",8,1.04,69665,6678000,"Percentageofpotentialmoneywon",2010
296,296,"Paul Azinger",1,1.03,9486,918000,"Percentageofpotentialmoneywon",2010
297,297,"Dicky Pride",5,1.02,40120,3924000,"Percentageofpotentialmoneywon",2010
297,297,"Blake Trimble",1,1.02,9752,954000,"Percentageofpotentialmoneywon",2010
