"Round5ScoringAverage_RANKTHISWEEK_2008","Round5ScoringAverage_RANKLASTWEEK_2008","Round5ScoringAverage_PLAYERNAME_2008","Round5ScoringAverage__2008","Round5ScoringAverage_AVG_2008","Round5ScoringAverage_TOTALSTROKES_2008","Round5ScoringAverage_TOTALROUNDS_2008","stat_name","year"
1,1,"Chez Reavie",NA,65,65,1,"Round5ScoringAverage",2008
1,1,"DJ Trahan",NA,65,65,1,"Round5ScoringAverage",2008
3,3,"Ryan Moore",NA,66,66,1,"Round5ScoringAverage",2008
3,3,"Vaughn Taylor",NA,66,66,1,"Round5ScoringAverage",2008
3,3,"Bubba Watson",NA,66,66,1,"Round5ScoringAverage",2008
6,6,"Olin Browne",NA,67,67,1,"Round5ScoringAverage",2008
6,6,"Charley Hoffman",NA,67,67,1,"Round5ScoringAverage",2008
6,6,"Charlie Wi",NA,67,67,1,"Round5ScoringAverage",2008
9,9,"Michael Allen",NA,68,68,1,"Round5ScoringAverage",2008
9,9,"Robert Allenby",NA,68,68,1,"Round5ScoringAverage",2008
9,9,"Bart Bryant",NA,68,68,1,"Round5ScoringAverage",2008
9,9,"Brian Davis",NA,68,68,1,"Round5ScoringAverage",2008
13,13,"Tommy Armour III",NA,69,69,1,"Round5ScoringAverage",2008
13,13,"Ryan Armour",NA,69,69,1,"Round5ScoringAverage",2008
13,13,"Chad Campbell",NA,69,69,1,"Round5ScoringAverage",2008
13,13,"Stewart Cink",NA,69,69,1,"Round5ScoringAverage",2008
13,13,"Steve Elkington",NA,69,69,1,"Round5ScoringAverage",2008
13,13,"Bill Haas",NA,69,69,1,"Round5ScoringAverage",2008
13,13,"JJ Henry",NA,69,69,1,"Round5ScoringAverage",2008
13,13,"Anthony Kim",NA,69,69,1,"Round5ScoringAverage",2008
13,13,"Frank Lickliter II",NA,69,69,1,"Round5ScoringAverage",2008
13,13,"Steve Marino",NA,69,69,1,"Round5ScoringAverage",2008
13,13,"Jin Park",NA,69,69,1,"Round5ScoringAverage",2008
13,13,"Kenny Perry",NA,69,69,1,"Round5ScoringAverage",2008
13,13,"John Senden",NA,69,69,1,"Round5ScoringAverage",2008
13,13,"YE Yang",NA,69,69,1,"Round5ScoringAverage",2008
27,27,"Rich Beem",NA,70,70,1,"Round5ScoringAverage",2008
27,27,"Fred Couples",NA,70,70,1,"Round5ScoringAverage",2008
27,27,"Joe Durant",NA,70,70,1,"Round5ScoringAverage",2008
27,27,"Ryuji Imada",NA,70,70,1,"Round5ScoringAverage",2008
