"TenthTeeLateRound2ScoringAverage_RANKTHISWEEK_2009","TenthTeeLateRound2ScoringAverage_RANKLASTWEEK_2009","TenthTeeLateRound2ScoringAverage_PLAYERNAME_2009","TenthTeeLateRound2ScoringAverage__2009","TenthTeeLateRound2ScoringAverage_AVG_2009","TenthTeeLateRound2ScoringAverage_TOTALSTROKES_2009","TenthTeeLateRound2ScoringAverage_TOTALROUNDS_2009","stat_name","year"
1,1,"Casey Wittenberg",NA,65.67,197,3,"TenthTeeLateRound2ScoringAverage",2009
2,2,"Zach Johnson",NA,66,132,2,"TenthTeeLateRound2ScoringAverage",2009
3,3,"Ernie Els",NA,67,67,1,"TenthTeeLateRound2ScoringAverage",2009
4,4,"Ben Crane",NA,67.33,202,3,"TenthTeeLateRound2ScoringAverage",2009
5,5,"Chris Stroud",NA,67.67,203,3,"TenthTeeLateRound2ScoringAverage",2009
6,6,"Matt Jones",NA,68,340,5,"TenthTeeLateRound2ScoringAverage",2009
6,6,"Kevin Na",NA,68,476,7,"TenthTeeLateRound2ScoringAverage",2009
6,6,"Ian Poulter",NA,68,68,1,"TenthTeeLateRound2ScoringAverage",2009
6,6,"Rory Sabbatini",NA,68,204,3,"TenthTeeLateRound2ScoringAverage",2009
10,10,"Troy Matteson",NA,68.2,341,5,"TenthTeeLateRound2ScoringAverage",2009
10,10,"Tag Ridings",NA,68.2,341,5,"TenthTeeLateRound2ScoringAverage",2009
12,12,"Steve Marino",NA,68.22,614,9,"TenthTeeLateRound2ScoringAverage",2009
13,13,"Mike Weir",NA,68.25,273,4,"TenthTeeLateRound2ScoringAverage",2009
14,14,"Chris Riley",NA,68.5,137,2,"TenthTeeLateRound2ScoringAverage",2009
14,14,"Bubba Watson",NA,68.5,274,4,"TenthTeeLateRound2ScoringAverage",2009
16,16,"Bryce Molder",NA,68.6,343,5,"TenthTeeLateRound2ScoringAverage",2009
16,16,"Ryan Moore",NA,68.6,343,5,"TenthTeeLateRound2ScoringAverage",2009
18,18,"Harrison Frazar",NA,68.67,206,3,"TenthTeeLateRound2ScoringAverage",2009
19,19,"Jerry Kelly",NA,68.86,482,7,"TenthTeeLateRound2ScoringAverage",2009
20,20,"Cameron Beckman",NA,69,690,10,"TenthTeeLateRound2ScoringAverage",2009
20,20,"Steve Flesch",NA,69,414,6,"TenthTeeLateRound2ScoringAverage",2009
20,20,"Lucas Glover",NA,69,276,4,"TenthTeeLateRound2ScoringAverage",2009
20,20,"Scott McCarron",NA,69,552,8,"TenthTeeLateRound2ScoringAverage",2009
20,20,"Geoff Ogilvy",NA,69,69,1,"TenthTeeLateRound2ScoringAverage",2009
20,20,"John Rollins",NA,69,414,6,"TenthTeeLateRound2ScoringAverage",2009
26,26,"Ryuji Imada",NA,69.14,484,7,"TenthTeeLateRound2ScoringAverage",2009
27,27,"David Toms",NA,69.2,346,5,"TenthTeeLateRound2ScoringAverage",2009
28,28,"Chad Campbell",NA,69.25,277,4,"TenthTeeLateRound2ScoringAverage",2009
28,28,"Glen Day",NA,69.25,277,4,"TenthTeeLateRound2ScoringAverage",2009
28,28,"Justin Leonard",NA,69.25,277,4,"TenthTeeLateRound2ScoringAverage",2009
31,31,"Daniel Chopra",NA,69.29,485,7,"TenthTeeLateRound2ScoringAverage",2009
31,31,"Charley Hoffman",NA,69.29,485,7,"TenthTeeLateRound2ScoringAverage",2009
33,33,"Jeff Overton",NA,69.33,416,6,"TenthTeeLateRound2ScoringAverage",2009
33,33,"Patrick Sheehan",NA,69.33,208,3,"TenthTeeLateRound2ScoringAverage",2009
35,35,"Greg Chalmers",NA,69.4,347,5,"TenthTeeLateRound2ScoringAverage",2009
35,35,"John Merrick",NA,69.4,347,5,"TenthTeeLateRound2ScoringAverage",2009
35,35,"Charles Warren",NA,69.4,347,5,"TenthTeeLateRound2ScoringAverage",2009
38,38,"Stephen Ames",NA,69.5,417,6,"TenthTeeLateRound2ScoringAverage",2009
38,38,"Brendon de Jonge",NA,69.5,278,4,"TenthTeeLateRound2ScoringAverage",2009
38,38,"Scott Sterling",NA,69.5,139,2,"TenthTeeLateRound2ScoringAverage",2009
41,41,"Vaughn Taylor",NA,69.57,487,7,"TenthTeeLateRound2ScoringAverage",2009
42,42,"Tim Petrovic",NA,69.6,348,5,"TenthTeeLateRound2ScoringAverage",2009
43,43,"Kris Blanks",NA,69.63,557,8,"TenthTeeLateRound2ScoringAverage",2009
43,43,"John Senden",NA,69.63,557,8,"TenthTeeLateRound2ScoringAverage",2009
45,45,"Fred Couples",NA,69.67,209,3,"TenthTeeLateRound2ScoringAverage",2009
45,45,"Bob Heintz",NA,69.67,418,6,"TenthTeeLateRound2ScoringAverage",2009
47,47,"Jason Bohn",NA,69.71,488,7,"TenthTeeLateRound2ScoringAverage",2009
48,48,"Rich Beem",NA,69.75,558,8,"TenthTeeLateRound2ScoringAverage",2009
48,48,"Freddie Jacobson",NA,69.75,558,8,"TenthTeeLateRound2ScoringAverage",2009
48,48,"Sean OHair",NA,69.75,558,8,"TenthTeeLateRound2ScoringAverage",2009
48,48,"Matt Weibring",NA,69.75,558,8,"TenthTeeLateRound2ScoringAverage",2009
52,52,"James Nitties",NA,69.78,628,9,"TenthTeeLateRound2ScoringAverage",2009
53,53,"Webb Simpson",NA,69.83,419,6,"TenthTeeLateRound2ScoringAverage",2009
54,54,"Steve Lowery",NA,69.88,559,8,"TenthTeeLateRound2ScoringAverage",2009
55,55,"Bill Lunde",NA,69.89,629,9,"TenthTeeLateRound2ScoringAverage",2009
56,56,"Stuart Appleby",NA,70,490,7,"TenthTeeLateRound2ScoringAverage",2009
56,56,"Bart Bryant",NA,70,210,3,"TenthTeeLateRound2ScoringAverage",2009
56,56,"Anthony Kim",NA,70,210,3,"TenthTeeLateRound2ScoringAverage",2009
56,56,"Rocco Mediate",NA,70,560,8,"TenthTeeLateRound2ScoringAverage",2009
56,56,"Kenny Perry",NA,70,140,2,"TenthTeeLateRound2ScoringAverage",2009
56,56,"Jay Williamson",NA,70,420,6,"TenthTeeLateRound2ScoringAverage",2009
62,62,"Cliff Kresge",NA,70.14,491,7,"TenthTeeLateRound2ScoringAverage",2009
63,63,"Leif Olson",NA,70.17,421,6,"TenthTeeLateRound2ScoringAverage",2009
64,64,"Matt Bettencourt",NA,70.2,351,5,"TenthTeeLateRound2ScoringAverage",2009
64,64,"Joe Durant",NA,70.2,351,5,"TenthTeeLateRound2ScoringAverage",2009
64,64,"Peter Lonard",NA,70.2,351,5,"TenthTeeLateRound2ScoringAverage",2009
64,64,"Hunter Mahan",NA,70.2,351,5,"TenthTeeLateRound2ScoringAverage",2009
64,64,"Scott Verplank",NA,70.2,702,10,"TenthTeeLateRound2ScoringAverage",2009
69,69,"Marc Leishman",NA,70.22,632,9,"TenthTeeLateRound2ScoringAverage",2009
69,69,"Spencer Levin",NA,70.22,632,9,"TenthTeeLateRound2ScoringAverage",2009
71,71,"Luke Donald",NA,70.25,562,8,"TenthTeeLateRound2ScoringAverage",2009
71,71,"Jeff Maggert",NA,70.25,281,4,"TenthTeeLateRound2ScoringAverage",2009
73,73,"Retief Goosen",NA,70.33,211,3,"TenthTeeLateRound2ScoringAverage",2009
73,73,"Dustin Johnson",NA,70.33,211,3,"TenthTeeLateRound2ScoringAverage",2009
73,73,"Michael Letzig",NA,70.33,422,6,"TenthTeeLateRound2ScoringAverage",2009
73,73,"Boo Weekley",NA,70.33,211,3,"TenthTeeLateRound2ScoringAverage",2009
77,77,"Justin Rose",NA,70.43,493,7,"TenthTeeLateRound2ScoringAverage",2009
78,78,"Carl Pettersson",NA,70.45,775,11,"TenthTeeLateRound2ScoringAverage",2009
79,79,"Alex Cejka",NA,70.5,423,6,"TenthTeeLateRound2ScoringAverage",2009
79,79,"Jason Day",NA,70.5,282,4,"TenthTeeLateRound2ScoringAverage",2009
