"Last15EventsPutting_RANKTHISWEEK_2013","Last15EventsPutting_RANKLASTWEEK_2013","Last15EventsPutting_PLAYERNAME_2013","Last15EventsPutting_EVENTS_2013","Last15EventsPutting_RATING_2013","stat_name","year"
92,92,"Richard Sterne",2,7.9,"Last15EventsPutting",2013
92,92,"Vaughn Taylor",7,7.9,"Last15EventsPutting",2013
92,92,"Cameron Tringale",9,7.9,"Last15EventsPutting",2013
92,92,"Jhonattan Vegas",1,7.9,"Last15EventsPutting",2013
92,92,"Charlie Wi",6,7.9,"Last15EventsPutting",2013
92,92,"Gary Woodland",12,7.9,"Last15EventsPutting",2013
119,119,"Blake Adams",2,7.8,"Last15EventsPutting",2013
119,119,"Thomas Aiken",1,7.8,"Last15EventsPutting",2013
119,119,"Stuart Appleby",12,7.8,"Last15EventsPutting",2013
119,119,"Sangmoon Bae",8,7.8,"Last15EventsPutting",2013
119,119,"Roberto Castro",11,7.8,"Last15EventsPutting",2013
119,119,"George Coetzee",6,7.8,"Last15EventsPutting",2013
119,119,"Jason Day",11,7.8,"Last15EventsPutting",2013
119,119,"Jamie Donaldson",4,7.8,"Last15EventsPutting",2013
119,119,"Ernie Els",7,7.8,"Last15EventsPutting",2013
119,119,"Matt Every",10,7.8,"Last15EventsPutting",2013
119,119,"Nathan Green",6,7.8,"Last15EventsPutting",2013
119,119,"Tim Herron",7,7.8,"Last15EventsPutting",2013
119,119,"Charley Hoffman",11,7.8,"Last15EventsPutting",2013
119,119,"Charles Howell III",10,7.8,"Last15EventsPutting",2013
119,119,"Lee Janzen",3,7.8,"Last15EventsPutting",2013
119,119,"Matt Kuchar",11,7.8,"Last15EventsPutting",2013
119,119,"Peter Lonard",1,7.8,"Last15EventsPutting",2013
119,119,"Ken Looper",2,7.8,"Last15EventsPutting",2013
119,119,"Bill Lunde",5,7.8,"Last15EventsPutting",2013
119,119,"David Lynn",7,7.8,"Last15EventsPutting",2013
119,119,"John Mallinger",8,7.8,"Last15EventsPutting",2013
119,119,"Troy Matteson",4,7.8,"Last15EventsPutting",2013
119,119,"Graeme McDowell",7,7.8,"Last15EventsPutting",2013
119,119,"William McGirt",8,7.8,"Last15EventsPutting",2013
119,119,"Jeff Overton",10,7.8,"Last15EventsPutting",2013
119,119,"Charl Schwartzel",10,7.8,"Last15EventsPutting",2013
119,119,"Marcel Siem",5,7.8,"Last15EventsPutting",2013
119,119,"Nate Smith",1,7.8,"Last15EventsPutting",2013
119,119,"Brendan Steele",7,7.8,"Last15EventsPutting",2013
119,119,"Robert Streb",5,7.8,"Last15EventsPutting",2013
119,119,"Marc Turnesa",1,7.8,"Last15EventsPutting",2013
119,119,"Bo Van Pelt",7,7.8,"Last15EventsPutting",2013
119,119,"Scott Verplank",4,7.8,"Last15EventsPutting",2013
119,119,"Camilo Villegas",11,7.8,"Last15EventsPutting",2013
119,119,"Casey Wittenberg",4,7.8,"Last15EventsPutting",2013
154,154,"Charlie Beljan",4,7.7,"Last15EventsPutting",2013
154,154,"Justin Bolli",2,7.7,"Last15EventsPutting",2013
154,154,"Keegan Bradley",9,7.7,"Last15EventsPutting",2013
154,154,"Bud Cauley",5,7.7,"Last15EventsPutting",2013
154,154,"Russ Cochran",1,7.7,"Last15EventsPutting",2013
154,154,"Erik Compton",6,7.7,"Last15EventsPutting",2013
154,154,"Franklin Corpening",1,7.7,"Last15EventsPutting",2013
154,154,"Ben Curtis",5,7.7,"Last15EventsPutting",2013
154,154,"John Daly",3,7.7,"Last15EventsPutting",2013
154,154,"Brendon de Jonge",12,7.7,"Last15EventsPutting",2013
154,154,"Derek Ernst",6,7.7,"Last15EventsPutting",2013
154,154,"Martin Flores",10,7.7,"Last15EventsPutting",2013
154,154,"Tom Gillis",8,7.7,"Last15EventsPutting",2013
154,154,"Fabian Gomez",5,7.7,"Last15EventsPutting",2013
154,154,"Luke Guthrie",6,7.7,"Last15EventsPutting",2013
154,154,"Hunter Haas",5,7.7,"Last15EventsPutting",2013
154,154,"Russell Henley",9,7.7,"Last15EventsPutting",2013
154,154,"Dustin Johnson",8,7.7,"Last15EventsPutting",2013
154,154,"Jerry Kelly",11,7.7,"Last15EventsPutting",2013
154,154,"Jason Kokrak",9,7.7,"Last15EventsPutting",2013
154,154,"Paul Lawrie",3,7.7,"Last15EventsPutting",2013
154,154,"Marc Leishman",9,7.7,"Last15EventsPutting",2013
154,154,"Jeff Maggert",7,7.7,"Last15EventsPutting",2013
154,154,"Steve Marino",5,7.7,"Last15EventsPutting",2013
154,154,"Francesco Molinari",4,7.7,"Last15EventsPutting",2013
154,154,"Rod Pampling",5,7.7,"Last15EventsPutting",2013
154,154,"Cameron Percy",9,7.7,"Last15EventsPutting",2013
154,154,"John Peterson",3,7.7,"Last15EventsPutting",2013
154,154,"Carl Pettersson",9,7.7,"Last15EventsPutting",2013
154,154,"Tag Ridings",5,7.7,"Last15EventsPutting",2013
154,154,"Alexandre Rocha",1,7.7,"Last15EventsPutting",2013
154,154,"Kyle Stanley",6,7.7,"Last15EventsPutting",2013
154,154,"Henrik Stenson",9,7.7,"Last15EventsPutting",2013
154,154,"Nicholas Thompson",10,7.7,"Last15EventsPutting",2013
154,154,"Jimmy Walker",9,7.7,"Last15EventsPutting",2013
154,154,"Lee Williams",5,7.7,"Last15EventsPutting",2013
190,190,"Arjun Atwal",4,7.6,"Last15EventsPutting",2013
190,190,"Jonathan Byrd",3,7.6,"Last15EventsPutting",2013
190,190,"Fred Couples",2,7.6,"Last15EventsPutting",2013
190,190,"Graham DeLaet",12,7.6,"Last15EventsPutting",2013
190,190,"Jason Dufner",10,7.6,"Last15EventsPutting",2013
190,190,"Robert Garrigus",4,7.6,"Last15EventsPutting",2013
190,190,"Padraig Harrington",6,7.6,"Last15EventsPutting",2013
190,190,"Scott Harrington",1,7.6,"Last15EventsPutting",2013
190,190,"JJ Henry",7,7.6,"Last15EventsPutting",2013
190,190,"John Huh",8,7.6,"Last15EventsPutting",2013
190,190,"Scott Jamieson",1,7.6,"Last15EventsPutting",2013
190,190,"Luke List",5,7.6,"Last15EventsPutting",2013
190,190,"Shane Lowry",2,7.6,"Last15EventsPutting",2013
190,190,"John Merrick",10,7.6,"Last15EventsPutting",2013
190,190,"Jin Park",4,7.6,"Last15EventsPutting",2013
190,190,"Pat Perez",8,7.6,"Last15EventsPutting",2013
190,190,"DA Points",8,7.6,"Last15EventsPutting",2013
190,190,"Dicky Pride",6,7.6,"Last15EventsPutting",2013
190,190,"Kevin Stadler",7,7.6,"Last15EventsPutting",2013
190,190,"Josh Teater",7,7.6,"Last15EventsPutting",2013
190,190,"Michael Thompson",6,7.6,"Last15EventsPutting",2013
190,190,"Nick Watney",9,7.6,"Last15EventsPutting",2013
190,190,"Jeremiah Wooding",1,7.6,"Last15EventsPutting",2013
213,213,"Joe Affrunti",2,7.5,"Last15EventsPutting",2013
213,213,"Mark Anderson",1,7.5,"Last15EventsPutting",2013
213,213,"KJ Choi",9,7.5,"Last15EventsPutting",2013
213,213,"Steve Flesch",2,7.5,"Last15EventsPutting",2013
213,213,"Brad Fritsch",8,7.5,"Last15EventsPutting",2013
213,213,"Jim Furyk",10,7.5,"Last15EventsPutting",2013
213,213,"Andres Gonzales",3,7.5,"Last15EventsPutting",2013
213,213,"Jim Herman",6,7.5,"Last15EventsPutting",2013
213,213,"Brandt Jobe",9,7.5,"Last15EventsPutting",2013
213,213,"Troy Kelly",3,7.5,"Last15EventsPutting",2013
213,213,"Satoshi Kodaira",1,7.5,"Last15EventsPutting",2013
213,213,"Hank Kuehne",3,7.5,"Last15EventsPutting",2013
213,213,"Martin Laird",7,7.5,"Last15EventsPutting",2013
213,213,"Steve LeBrun",8,7.5,"Last15EventsPutting",2013
213,213,"Davis Love III",6,7.5,"Last15EventsPutting",2013
213,213,"Hunter Mahan",8,7.5,"Last15EventsPutting",2013
213,213,"David Mathis",7,7.5,"Last15EventsPutting",2013
213,213,"Seung Yul Noh",5,7.5,"Last15EventsPutting",2013
213,213,"Sean OHair",4,7.5,"Last15EventsPutting",2013
213,213,"Nick OHern",6,7.5,"Last15EventsPutting",2013
213,213,"Louis Oosthuizen",4,7.5,"Last15EventsPutting",2013
213,213,"Justin Rose",9,7.5,"Last15EventsPutting",2013
213,213,"Andre Stolz",1,7.5,"Last15EventsPutting",2013
213,213,"Kevin Streelman",9,7.5,"Last15EventsPutting",2013
213,213,"Andrew Svoboda",5,7.5,"Last15EventsPutting",2013
213,213,"Guan Tian Liang",1,7.5,"Last15EventsPutting",2013
213,213,"Johnson Wagner",2,7.5,"Last15EventsPutting",2013
213,213,"Duffy Waldorf",1,7.5,"Last15EventsPutting",2013
241,241,"Chad Campbell",9,7.4,"Last15EventsPutting",2013
241,241,"Gary Christian",3,7.4,"Last15EventsPutting",2013
241,241,"Scott Gardiner",4,7.4,"Last15EventsPutting",2013
241,241,"Lucas Glover",4,7.4,"Last15EventsPutting",2013
241,241,"Branden Grace",5,7.4,"Last15EventsPutting",2013
241,241,"Ryo Ishikawa",7,7.4,"Last15EventsPutting",2013
241,241,"Robert Karlsson",5,7.4,"Last15EventsPutting",2013
241,241,"Henrik Norlander",8,7.4,"Last15EventsPutting",2013
241,241,"Chez Reavie",10,7.4,"Last15EventsPutting",2013
241,241,"Adam Scott",10,7.4,"Last15EventsPutting",2013
241,241,"Darron Stiles",3,7.4,"Last15EventsPutting",2013
241,241,"Brian Stuard",4,7.4,"Last15EventsPutting",2013
241,241,"Bubba Watson",10,7.4,"Last15EventsPutting",2013
241,241,"Danny Willett",1,7.4,"Last15EventsPutting",2013
241,241,"Dean Wilson",1,7.4,"Last15EventsPutting",2013
241,241,"Mark Wilson",7,7.4,"Last15EventsPutting",2013
257,257,"Kiradech Aphibarnrat",1,7.3,"Last15EventsPutting",2013
257,257,"Ricky Barnes",6,7.3,"Last15EventsPutting",2013
257,257,"Kevin Chappell",11,7.3,"Last15EventsPutting",2013
257,257,"Stewart Cink",7,7.3,"Last15EventsPutting",2013
257,257,"Will Claxton",6,7.3,"Last15EventsPutting",2013
257,257,"Marcus Fraser",1,7.3,"Last15EventsPutting",2013
257,257,"Justin Hicks",7,7.3,"Last15EventsPutting",2013
257,257,"Billy Horschel",9,7.3,"Last15EventsPutting",2013
257,257,"Ben Kohles",4,7.3,"Last15EventsPutting",2013
257,257,"Neal Lancaster",2,7.3,"Last15EventsPutting",2013
257,257,"Frank Lickliter II",1,7.3,"Last15EventsPutting",2013
257,257,"Alexander Noren",1,7.3,"Last15EventsPutting",2013
257,257,"Thorbjorn Olesen",3,7.3,"Last15EventsPutting",2013
257,257,"Greg Owen",7,7.3,"Last15EventsPutting",2013
257,257,"Kenny Perry",2,7.3,"Last15EventsPutting",2013
257,257,"Scott Piercy",8,7.3,"Last15EventsPutting",2013
257,257,"Kevin Sutherland",4,7.3,"Last15EventsPutting",2013
257,257,"DJ Trahan",5,7.3,"Last15EventsPutting",2013
257,257,"Chris Wood",2,7.3,"Last15EventsPutting",2013
276,276,"Michael Bradley",2,7.2,"Last15EventsPutting",2013
276,276,"Angel Cabrera",10,7.2,"Last15EventsPutting",2013
276,276,"David Frost",1,7.2,"Last15EventsPutting",2013
276,276,"Stephen Gallacher",2,7.2,"Last15EventsPutting",2013
276,276,"Trevor Immelman",6,7.2,"Last15EventsPutting",2013
276,276,"Martin Kaymer",9,7.2,"Last15EventsPutting",2013
276,276,"Scott Langley",5,7.2,"Last15EventsPutting",2013
276,276,"Kyle Reifers",3,7.2,"Last15EventsPutting",2013
276,276,"Boo Weekley",10,7.2,"Last15EventsPutting",2013
276,276,"Lee Westwood",10,7.2,"Last15EventsPutting",2013
276,276,"Bernd Wiesberger",1,7.2,"Last15EventsPutting",2013
287,287,"David Branshaw",1,7.1,"Last15EventsPutting",2013
287,287,"Paul Casey",1,7.1,"Last15EventsPutting",2013
287,287,"Nicolas Colsaerts",5,7.1,"Last15EventsPutting",2013
287,287,"Ross Fisher",6,7.1,"Last15EventsPutting",2013
287,287,"John Kimbell",1,7.1,"Last15EventsPutting",2013
287,287,"Russell Knox",7,7.1,"Last15EventsPutting",2013
287,287,"John Senden",7,7.1,"Last15EventsPutting",2013
287,287,"Vijay Singh",5,7.1,"Last15EventsPutting",2013
287,287,"Heath Slocum",6,7.1,"Last15EventsPutting",2013
296,296,"Joe Durant",2,7,"Last15EventsPutting",2013
296,296,"Joost Luiten",1,7,"Last15EventsPutting",2013
296,296,"Eric Meierdierks",2,7,"Last15EventsPutting",2013
296,296,"Joe Ogilvie",4,7,"Last15EventsPutting",2013
296,296,"Peter Tomasulo",7,7,"Last15EventsPutting",2013
301,301,"Jeff Gove",2,6.9,"Last15EventsPutting",2013
301,301,"Mikko Ilonen",1,6.9,"Last15EventsPutting",2013
301,301,"Paul Stankowski",1,6.9,"Last15EventsPutting",2013
301,301,"Hideto Tanihara",1,6.9,"Last15EventsPutting",2013
301,301,"Tom Watson",1,6.9,"Last15EventsPutting",2013
306,306,"Blayne Barber",1,6.7,"Last15EventsPutting",2013
306,306,"Robert Gamez",1,6.7,"Last15EventsPutting",2013
308,308,"Mike Hendry",1,6.6,"Last15EventsPutting",2013
309,309,"Richie Ramsay",1,6.5,"Last15EventsPutting",2013
310,310,"Andrew Johnson",1,6.4,"Last15EventsPutting",2013
310,310,"Brett Quigley",1,6.4,"Last15EventsPutting",2013
312,312,"Kent Jones",1,6.3,"Last15EventsPutting",2013
312,312,"Rod Perry",1,6.3,"Last15EventsPutting",2013
314,314,"Daniel Popovic",1,6.1,"Last15EventsPutting",2013
315,315,"Mathew Goggin",1,6,"Last15EventsPutting",2013
315,315,"Jaco Van Zyl",1,6,"Last15EventsPutting",2013
