"LateRound3ScoringAverage_RANKTHISWEEK_2012","LateRound3ScoringAverage_RANKLASTWEEK_2012","LateRound3ScoringAverage_PLAYERNAME_2012","LateRound3ScoringAverage__2012","LateRound3ScoringAverage_AVG_2012","LateRound3ScoringAverage_TOTALSTROKES_2012","LateRound3ScoringAverage_TOTALROUNDS_2012","stat_name","year"
1,1,"Louis Oosthuizen",NA,67,402,6,"LateRound3ScoringAverage",2012
2,2,"Scott Brown",NA,67.25,269,4,"LateRound3ScoringAverage",2012
3,3,"Billy Hurley III",NA,67.33,202,3,"LateRound3ScoringAverage",2012
4,4,"Stuart Appleby",NA,68,272,4,"LateRound3ScoringAverage",2012
4,4,"Marco Dawson",NA,68,68,1,"LateRound3ScoringAverage",2012
4,4,"Richard Lee",NA,68,204,3,"LateRound3ScoringAverage",2012
4,4,"Kyle Thompson",NA,68,136,2,"LateRound3ScoringAverage",2012
8,8,"John Rollins",NA,68.29,478,7,"LateRound3ScoringAverage",2012
9,9,"Rory McIlroy",NA,68.4,684,10,"LateRound3ScoringAverage",2012
10,10,"Webb Simpson",NA,68.55,754,11,"LateRound3ScoringAverage",2012
10,10,"Brandt Snedeker",NA,68.55,754,11,"LateRound3ScoringAverage",2012
12,12,"Davis Love III",NA,68.83,413,6,"LateRound3ScoringAverage",2012
13,13,"Graham DeLaet",NA,69,414,6,"LateRound3ScoringAverage",2012
13,13,"Ernie Els",NA,69,552,8,"LateRound3ScoringAverage",2012
13,13,"Graeme McDowell",NA,69,621,9,"LateRound3ScoringAverage",2012
16,16,"Jonas Blixt",NA,69.14,484,7,"LateRound3ScoringAverage",2012
17,17,"Heath Slocum",NA,69.2,346,5,"LateRound3ScoringAverage",2012
18,18,"John Mallinger",NA,69.25,277,4,"LateRound3ScoringAverage",2012
19,19,"Steve Wheatcroft",NA,69.33,208,3,"LateRound3ScoringAverage",2012
20,20,"Will Claxton",NA,69.36,763,11,"LateRound3ScoringAverage",2012
21,21,"Keegan Bradley",NA,69.4,694,10,"LateRound3ScoringAverage",2012
21,21,"DJ Trahan",NA,69.4,347,5,"LateRound3ScoringAverage",2012
23,23,"Brendon de Jonge",NA,69.45,764,11,"LateRound3ScoringAverage",2012
24,24,"John Senden",NA,69.5,834,12,"LateRound3ScoringAverage",2012
25,25,"Bubba Watson",NA,69.55,765,11,"LateRound3ScoringAverage",2012
26,26,"Jason Day",NA,69.6,348,5,"LateRound3ScoringAverage",2012
26,26,"Justin Leonard",NA,69.6,348,5,"LateRound3ScoringAverage",2012
28,28,"Brian Davis",NA,69.64,766,11,"LateRound3ScoringAverage",2012
29,29,"Ken Duke",NA,69.67,836,12,"LateRound3ScoringAverage",2012
29,29,"JJ Henry",NA,69.67,418,6,"LateRound3ScoringAverage",2012
29,29,"Spencer Levin",NA,69.67,418,6,"LateRound3ScoringAverage",2012
29,29,"Phil Mickelson",NA,69.67,627,9,"LateRound3ScoringAverage",2012
33,33,"Rickie Fowler",NA,69.71,488,7,"LateRound3ScoringAverage",2012
34,34,"Zach Johnson",NA,69.77,907,13,"LateRound3ScoringAverage",2012
35,35,"Sean OHair",NA,69.78,628,9,"LateRound3ScoringAverage",2012
36,36,"Matt Jones",NA,69.83,419,6,"LateRound3ScoringAverage",2012
37,37,"Tim Herron",NA,69.86,489,7,"LateRound3ScoringAverage",2012
37,37,"Jhonattan Vegas",NA,69.86,489,7,"LateRound3ScoringAverage",2012
39,39,"Johnson Wagner",NA,69.88,559,8,"LateRound3ScoringAverage",2012
40,40,"Bo Van Pelt",NA,69.93,979,14,"LateRound3ScoringAverage",2012
41,41,"Stephen Ames",NA,70,280,4,"LateRound3ScoringAverage",2012
41,41,"Tim Clark",NA,70,560,8,"LateRound3ScoringAverage",2012
41,41,"Bill Haas",NA,70,700,10,"LateRound3ScoringAverage",2012
41,41,"Danny Lee",NA,70,420,6,"LateRound3ScoringAverage",2012
41,41,"Jeff Overton",NA,70,910,13,"LateRound3ScoringAverage",2012
41,41,"Chez Reavie",NA,70,280,4,"LateRound3ScoringAverage",2012
41,41,"Steve Stricker",NA,70,770,11,"LateRound3ScoringAverage",2012
48,48,"Robert Garrigus",NA,70.08,841,12,"LateRound3ScoringAverage",2012
48,48,"John Merrick",NA,70.08,911,13,"LateRound3ScoringAverage",2012
50,50,"Jim Furyk",NA,70.1,701,10,"LateRound3ScoringAverage",2012
51,51,"DA Points",NA,70.11,631,9,"LateRound3ScoringAverage",2012
52,52,"Ben Curtis",NA,70.13,561,8,"LateRound3ScoringAverage",2012
