"FirstTeeLateRound4ScoringAverage_RANKTHISWEEK_2008","FirstTeeLateRound4ScoringAverage_RANKLASTWEEK_2008","FirstTeeLateRound4ScoringAverage_PLAYERNAME_2008","FirstTeeLateRound4ScoringAverage__2008","FirstTeeLateRound4ScoringAverage_AVG_2008","FirstTeeLateRound4ScoringAverage_TOTALSTROKES_2008","FirstTeeLateRound4ScoringAverage_TOTALROUNDS_2008","stat_name","year"
29,29,"Steve Allan",NA,69.75,279,4,"FirstTeeLateRound4ScoringAverage",2008
29,29,"Alex Cejka",NA,69.75,279,4,"FirstTeeLateRound4ScoringAverage",2008
29,29,"Scott McCarron",NA,69.75,279,4,"FirstTeeLateRound4ScoringAverage",2008
32,32,"Glen Day",NA,69.8,349,5,"FirstTeeLateRound4ScoringAverage",2008
33,33,"Ernie Els",NA,69.83,419,6,"FirstTeeLateRound4ScoringAverage",2008
34,34,"Mathew Goggin",NA,70,630,9,"FirstTeeLateRound4ScoringAverage",2008
34,34,"Matt Jones",NA,70,210,3,"FirstTeeLateRound4ScoringAverage",2008
34,34,"Justin Leonard",NA,70,910,13,"FirstTeeLateRound4ScoringAverage",2008
34,34,"Michael Letzig",NA,70,560,8,"FirstTeeLateRound4ScoringAverage",2008
34,34,"Corey Pavin",NA,70,140,2,"FirstTeeLateRound4ScoringAverage",2008
39,39,"Woody Austin",NA,70.1,701,10,"FirstTeeLateRound4ScoringAverage",2008
40,40,"Camilo Villegas",NA,70.11,631,9,"FirstTeeLateRound4ScoringAverage",2008
41,41,"Cameron Beckman",NA,70.17,421,6,"FirstTeeLateRound4ScoringAverage",2008
41,41,"Freddie Jacobson",NA,70.17,421,6,"FirstTeeLateRound4ScoringAverage",2008
41,41,"Rod Pampling",NA,70.17,421,6,"FirstTeeLateRound4ScoringAverage",2008
44,44,"Brian Gay",NA,70.18,772,11,"FirstTeeLateRound4ScoringAverage",2008
45,45,"Jon Mills",NA,70.25,281,4,"FirstTeeLateRound4ScoringAverage",2008
46,46,"Kevin Sutherland",NA,70.27,773,11,"FirstTeeLateRound4ScoringAverage",2008
47,47,"JP Hayes",NA,70.33,211,3,"FirstTeeLateRound4ScoringAverage",2008
47,47,"Tim Herron",NA,70.33,422,6,"FirstTeeLateRound4ScoringAverage",2008
47,47,"Jeff Maggert",NA,70.33,211,3,"FirstTeeLateRound4ScoringAverage",2008
50,50,"Dean Wilson",NA,70.38,563,8,"FirstTeeLateRound4ScoringAverage",2008
51,51,"Paul Casey",NA,70.4,352,5,"FirstTeeLateRound4ScoringAverage",2008
52,52,"Pat Perez",NA,70.42,845,12,"FirstTeeLateRound4ScoringAverage",2008
53,53,"Cliff Kresge",NA,70.43,493,7,"FirstTeeLateRound4ScoringAverage",2008
54,54,"Rich Beem",NA,70.5,423,6,"FirstTeeLateRound4ScoringAverage",2008
54,54,"Charles Howell III",NA,70.5,705,10,"FirstTeeLateRound4ScoringAverage",2008
54,54,"Brandt Jobe",NA,70.5,141,2,"FirstTeeLateRound4ScoringAverage",2008
54,54,"Frank Lickliter II",NA,70.5,141,2,"FirstTeeLateRound4ScoringAverage",2008
54,54,"Chris Riley",NA,70.5,141,2,"FirstTeeLateRound4ScoringAverage",2008
59,59,"Joe Durant",NA,70.57,494,7,"FirstTeeLateRound4ScoringAverage",2008
59,59,"Matt Kuchar",NA,70.57,494,7,"FirstTeeLateRound4ScoringAverage",2008
59,59,"Steve Stricker",NA,70.57,494,7,"FirstTeeLateRound4ScoringAverage",2008
62,62,"Patrick Sheehan",NA,70.6,706,10,"FirstTeeLateRound4ScoringAverage",2008
63,63,"Sean OHair",NA,70.63,565,8,"FirstTeeLateRound4ScoringAverage",2008
63,63,"Tim Petrovic",NA,70.63,565,8,"FirstTeeLateRound4ScoringAverage",2008
65,65,"Carl Pettersson",NA,70.64,777,11,"FirstTeeLateRound4ScoringAverage",2008
66,66,"Billy Andrade",NA,70.67,212,3,"FirstTeeLateRound4ScoringAverage",2008
66,66,"KJ Choi",NA,70.67,636,9,"FirstTeeLateRound4ScoringAverage",2008
66,66,"John Mallinger",NA,70.67,424,6,"FirstTeeLateRound4ScoringAverage",2008
66,66,"Parker McLachlin",NA,70.67,424,6,"FirstTeeLateRound4ScoringAverage",2008
66,66,"Chris Stroud",NA,70.67,212,3,"FirstTeeLateRound4ScoringAverage",2008
66,66,"Omar Uresti",NA,70.67,212,3,"FirstTeeLateRound4ScoringAverage",2008
72,72,"Eric Axley",NA,70.71,495,7,"FirstTeeLateRound4ScoringAverage",2008
72,72,"Troy Matteson",NA,70.71,495,7,"FirstTeeLateRound4ScoringAverage",2008
72,72,"Nicholas Thompson",NA,70.71,495,7,"FirstTeeLateRound4ScoringAverage",2008
75,75,"Robert Allenby",NA,70.73,1061,15,"FirstTeeLateRound4ScoringAverage",2008
76,76,"Chris DiMarco",NA,70.75,283,4,"FirstTeeLateRound4ScoringAverage",2008
76,76,"Charley Hoffman",NA,70.75,283,4,"FirstTeeLateRound4ScoringAverage",2008
76,76,"Craig Kanada",NA,70.75,283,4,"FirstTeeLateRound4ScoringAverage",2008
79,79,"Ben Crane",NA,70.78,637,9,"FirstTeeLateRound4ScoringAverage",2008
79,79,"Jerry Kelly",NA,70.78,637,9,"FirstTeeLateRound4ScoringAverage",2008
81,81,"Anthony Kim",NA,70.8,708,10,"FirstTeeLateRound4ScoringAverage",2008
82,82,"Charlie Wi",NA,70.82,779,11,"FirstTeeLateRound4ScoringAverage",2008
83,83,"Greg Kraft",NA,70.83,425,6,"FirstTeeLateRound4ScoringAverage",2008
84,84,"Phil Mickelson",NA,70.85,921,13,"FirstTeeLateRound4ScoringAverage",2008
85,85,"Joe Ogilvie",NA,70.9,709,10,"FirstTeeLateRound4ScoringAverage",2008
86,86,"Ken Duke",NA,70.92,851,12,"FirstTeeLateRound4ScoringAverage",2008
87,87,"Bart Bryant",NA,71,568,8,"FirstTeeLateRound4ScoringAverage",2008
87,87,"David Duval",NA,71,71,1,"FirstTeeLateRound4ScoringAverage",2008
87,87,"Carlos Franco",NA,71,213,3,"FirstTeeLateRound4ScoringAverage",2008
87,87,"Paul Goydos",NA,71,355,5,"FirstTeeLateRound4ScoringAverage",2008
87,87,"Stephen Leaney",NA,71,71,1,"FirstTeeLateRound4ScoringAverage",2008
87,87,"Ryan Moore",NA,71,284,4,"FirstTeeLateRound4ScoringAverage",2008
87,87,"Bob Sowards",NA,71,142,2,"FirstTeeLateRound4ScoringAverage",2008
87,87,"Scott Sterling",NA,71,284,4,"FirstTeeLateRound4ScoringAverage",2008
87,87,"Mike Weir",NA,71,923,13,"FirstTeeLateRound4ScoringAverage",2008
87,87,"YE Yang",NA,71,355,5,"FirstTeeLateRound4ScoringAverage",2008
97,97,"Mark Wilson",NA,71.09,782,11,"FirstTeeLateRound4ScoringAverage",2008
98,98,"Steve Elkington",NA,71.13,569,8,"FirstTeeLateRound4ScoringAverage",2008
99,99,"Nick OHern",NA,71.14,498,7,"FirstTeeLateRound4ScoringAverage",2008
100,100,"Harrison Frazar",NA,71.2,356,5,"FirstTeeLateRound4ScoringAverage",2008
100,100,"Heath Slocum",NA,71.2,356,5,"FirstTeeLateRound4ScoringAverage",2008
102,102,"Brad Elder",NA,71.25,285,4,"FirstTeeLateRound4ScoringAverage",2008
102,102,"Steve Marino",NA,71.25,570,8,"FirstTeeLateRound4ScoringAverage",2008
102,102,"Rory Sabbatini",NA,71.25,285,4,"FirstTeeLateRound4ScoringAverage",2008
102,102,"Kevin Streelman",NA,71.25,855,12,"FirstTeeLateRound4ScoringAverage",2008
106,106,"Jim Furyk",NA,71.33,1284,18,"FirstTeeLateRound4ScoringAverage",2008
106,106,"Retief Goosen",NA,71.33,428,6,"FirstTeeLateRound4ScoringAverage",2008
108,108,"Lee Janzen",NA,71.4,357,5,"FirstTeeLateRound4ScoringAverage",2008
109,109,"Tim Wilkinson",NA,71.43,500,7,"FirstTeeLateRound4ScoringAverage",2008
110,110,"Angel Cabrera",NA,71.5,286,4,"FirstTeeLateRound4ScoringAverage",2008
110,110,"Todd Demsey",NA,71.5,143,2,"FirstTeeLateRound4ScoringAverage",2008
110,110,"Tommy Gainey",NA,71.5,286,4,"FirstTeeLateRound4ScoringAverage",2008
110,110,"Sergio Garcia",NA,71.5,858,12,"FirstTeeLateRound4ScoringAverage",2008
110,110,"Lucas Glover",NA,71.5,572,8,"FirstTeeLateRound4ScoringAverage",2008
110,110,"Jeff Gove",NA,71.5,143,2,"FirstTeeLateRound4ScoringAverage",2008
110,110,"Kevin Na",NA,71.5,572,8,"FirstTeeLateRound4ScoringAverage",2008
110,110,"Andres Romero",NA,71.5,286,4,"FirstTeeLateRound4ScoringAverage",2008
110,110,"Marc Turnesa",NA,71.5,429,6,"FirstTeeLateRound4ScoringAverage",2008
119,119,"John Merrick",NA,71.56,644,9,"FirstTeeLateRound4ScoringAverage",2008
120,120,"Kenny Perry",NA,71.58,859,12,"FirstTeeLateRound4ScoringAverage",2008
121,121,"Mark Calcavecchia",NA,71.6,358,5,"FirstTeeLateRound4ScoringAverage",2008
121,121,"DJ Trahan",NA,71.6,358,5,"FirstTeeLateRound4ScoringAverage",2008
123,123,"David Toms",NA,71.63,573,8,"FirstTeeLateRound4ScoringAverage",2008
124,124,"Stuart Appleby",NA,71.67,860,12,"FirstTeeLateRound4ScoringAverage",2008
124,124,"Chad Collins",NA,71.67,215,3,"FirstTeeLateRound4ScoringAverage",2008
124,124,"Dustin Johnson",NA,71.67,430,6,"FirstTeeLateRound4ScoringAverage",2008
124,124,"Bubba Watson",NA,71.67,430,6,"FirstTeeLateRound4ScoringAverage",2008
128,128,"Briny Baird",NA,71.73,789,11,"FirstTeeLateRound4ScoringAverage",2008
129,129,"Tim Clark",NA,71.75,861,12,"FirstTeeLateRound4ScoringAverage",2008
129,129,"John Riegger",NA,71.75,287,4,"FirstTeeLateRound4ScoringAverage",2008
131,131,"JJ Henry",NA,71.8,359,5,"FirstTeeLateRound4ScoringAverage",2008
132,132,"Brad Adamonis",NA,71.83,431,6,"FirstTeeLateRound4ScoringAverage",2008
132,132,"Mark Hensby",NA,71.83,431,6,"FirstTeeLateRound4ScoringAverage",2008
134,134,"Tom Pernice Jr",NA,71.86,503,7,"FirstTeeLateRound4ScoringAverage",2008
135,135,"Dudley Hart",NA,71.9,719,10,"FirstTeeLateRound4ScoringAverage",2008
136,136,"Marco Dawson",NA,72,288,4,"FirstTeeLateRound4ScoringAverage",2008
136,136,"Cody Freeman",NA,72,72,1,"FirstTeeLateRound4ScoringAverage",2008
136,136,"Robert Garrigus",NA,72,504,7,"FirstTeeLateRound4ScoringAverage",2008
136,136,"Zach Johnson",NA,72,576,8,"FirstTeeLateRound4ScoringAverage",2008
140,140,"Vaughn Taylor",NA,72.09,793,11,"FirstTeeLateRound4ScoringAverage",2008
141,141,"Aaron Baddeley",NA,72.14,505,7,"FirstTeeLateRound4ScoringAverage",2008
141,141,"Geoff Ogilvy",NA,72.14,505,7,"FirstTeeLateRound4ScoringAverage",2008
143,143,"Nick Watney",NA,72.17,433,6,"FirstTeeLateRound4ScoringAverage",2008
144,144,"Bob Estes",NA,72.2,361,5,"FirstTeeLateRound4ScoringAverage",2008
144,144,"Ryan Palmer",NA,72.2,361,5,"FirstTeeLateRound4ScoringAverage",2008
146,146,"Daniel Chopra",NA,72.25,578,8,"FirstTeeLateRound4ScoringAverage",2008
146,146,"Kevin Stadler",NA,72.25,289,4,"FirstTeeLateRound4ScoringAverage",2008
148,148,"Stewart Cink",NA,72.33,651,9,"FirstTeeLateRound4ScoringAverage",2008
148,148,"Mathias Gronberg",NA,72.33,217,3,"FirstTeeLateRound4ScoringAverage",2008
148,148,"John Huston",NA,72.33,434,6,"FirstTeeLateRound4ScoringAverage",2008
148,148,"Charles Warren",NA,72.33,434,6,"FirstTeeLateRound4ScoringAverage",2008
152,152,"Brett Quigley",NA,72.38,579,8,"FirstTeeLateRound4ScoringAverage",2008
153,153,"Tom Lehman",NA,72.5,435,6,"FirstTeeLateRound4ScoringAverage",2008
153,153,"Jin Park",NA,72.5,145,2,"FirstTeeLateRound4ScoringAverage",2008
153,153,"Ted Purdy",NA,72.5,145,2,"FirstTeeLateRound4ScoringAverage",2008
153,153,"Jeff Quinney",NA,72.5,580,8,"FirstTeeLateRound4ScoringAverage",2008
153,153,"Brandt Snedeker",NA,72.5,580,8,"FirstTeeLateRound4ScoringAverage",2008
158,158,"Ben Curtis",NA,72.55,798,11,"FirstTeeLateRound4ScoringAverage",2008
159,159,"Bill Haas",NA,72.56,653,9,"FirstTeeLateRound4ScoringAverage",2008
160,160,"Gavin Coles",NA,72.6,363,5,"FirstTeeLateRound4ScoringAverage",2008
160,160,"Nathan Green",NA,72.6,363,5,"FirstTeeLateRound4ScoringAverage",2008
160,160,"Ian Poulter",NA,72.6,363,5,"FirstTeeLateRound4ScoringAverage",2008
163,163,"Ryan Armour",NA,72.67,218,3,"FirstTeeLateRound4ScoringAverage",2008
163,163,"Jason Day",NA,72.67,436,6,"FirstTeeLateRound4ScoringAverage",2008
163,163,"Davis Love III",NA,72.67,654,9,"FirstTeeLateRound4ScoringAverage",2008
166,166,"Michael Allen",NA,72.75,291,4,"FirstTeeLateRound4ScoringAverage",2008
166,166,"Todd Hamilton",NA,72.75,582,8,"FirstTeeLateRound4ScoringAverage",2008
168,168,"Brian Davis",NA,72.78,655,9,"FirstTeeLateRound4ScoringAverage",2008
169,169,"John Rollins",NA,72.8,364,5,"FirstTeeLateRound4ScoringAverage",2008
170,170,"Rocco Mediate",NA,72.86,510,7,"FirstTeeLateRound4ScoringAverage",2008
171,171,"Chez Reavie",NA,72.88,583,8,"FirstTeeLateRound4ScoringAverage",2008
172,172,"Jeff Overton",NA,72.9,729,10,"FirstTeeLateRound4ScoringAverage",2008
173,173,"Steve Flesch",NA,73,511,7,"FirstTeeLateRound4ScoringAverage",2008
173,173,"Doug LaBelle II",NA,73,292,4,"FirstTeeLateRound4ScoringAverage",2008
173,173,"Shigeki Maruyama",NA,73,146,2,"FirstTeeLateRound4ScoringAverage",2008
173,173,"Brenden Pappas",NA,73,219,3,"FirstTeeLateRound4ScoringAverage",2008
173,173,"Tag Ridings",NA,73,292,4,"FirstTeeLateRound4ScoringAverage",2008
173,173,"Boo Weekley",NA,73,511,7,"FirstTeeLateRound4ScoringAverage",2008
179,179,"Bo Van Pelt",NA,73.14,512,7,"FirstTeeLateRound4ScoringAverage",2008
180,180,"Trevor Immelman",NA,73.17,439,6,"FirstTeeLateRound4ScoringAverage",2008
181,181,"Jonathan Byrd",NA,73.25,586,8,"FirstTeeLateRound4ScoringAverage",2008
181,181,"Johnson Wagner",NA,73.25,293,4,"FirstTeeLateRound4ScoringAverage",2008
183,183,"Jay Williamson",NA,73.29,513,7,"FirstTeeLateRound4ScoringAverage",2008
184,184,"Jesper Parnevik",NA,73.5,588,8,"FirstTeeLateRound4ScoringAverage",2008
185,185,"Adam Scott",NA,73.67,442,6,"FirstTeeLateRound4ScoringAverage",2008
186,186,"Alejandro Canizares",NA,74,74,1,"FirstTeeLateRound4ScoringAverage",2008
187,187,"JB Holmes",NA,74.11,667,9,"FirstTeeLateRound4ScoringAverage",2008
188,188,"Nick Flanagan",NA,74.67,224,3,"FirstTeeLateRound4ScoringAverage",2008
190,190,"Kenneth Ferrie",NA,75.33,226,3,"FirstTeeLateRound4ScoringAverage",2008
191,191,"Robert Gamez",NA,76.5,153,2,"FirstTeeLateRound4ScoringAverage",2008
191,191,"Jim McGovern",NA,76.5,153,2,"FirstTeeLateRound4ScoringAverage",2008
191,191,"Kyle Thompson",NA,76.5,153,2,"FirstTeeLateRound4ScoringAverage",2008
194,194,"Paul Claxton",NA,78,78,1,"FirstTeeLateRound4ScoringAverage",2008
