"GIRPercentageLess125yards_RANKTHISWEEK_2015","GIRPercentageLess125yards_RANKLASTWEEK_2015","GIRPercentageLess125yards_PLAYERNAME_2015","GIRPercentageLess125yards_ROUNDS_2015","GIRPercentageLess125yards_Pct_2015","GIRPercentageLess125yards_GREENSHIT_2015","GIRPercentageLess125yards_TOTALHOLES_2015","GIRPercentageLess125yards_RELATIVETOPAR_2015","stat_name","year"
19,19,"Lucas Glover",79,84.94,299,352,-0.44,"GIRPercentageLess125yards",2015
20,20,"Jason Bohn",95,84.9,388,457,-0.44,"GIRPercentageLess125yards",2015
21,21,"Paul Casey",87,84.87,258,304,-0.5,"GIRPercentageLess125yards",2015
22,22,"Jon Curran",83,84.75,250,295,-0.38,"GIRPercentageLess125yards",2015
23,23,"Whee Kim",71,84.56,219,259,-0.39,"GIRPercentageLess125yards",2015
24,24,"Russell Henley",87,84.55,323,382,-0.43,"GIRPercentageLess125yards",2015
25,25,"Robert Allenby",63,84.51,191,226,-0.41,"GIRPercentageLess125yards",2015
25,25,"William McGirt",103,84.51,382,452,-0.39,"GIRPercentageLess125yards",2015
25,25,"Scott Pinckney",88,84.51,322,381,-0.45,"GIRPercentageLess125yards",2015
28,28,"Bill Haas",89,84.39,319,378,-0.41,"GIRPercentageLess125yards",2015
29,29,"Russell Knox",96,84.38,351,416,-0.44,"GIRPercentageLess125yards",2015
30,30,"Will Wilcox",58,84.29,177,210,-0.47,"GIRPercentageLess125yards",2015
31,31,"Boo Weekley",79,84.12,302,359,-0.43,"GIRPercentageLess125yards",2015
32,32,"Matt Jones",89,83.99,320,381,-0.5,"GIRPercentageLess125yards",2015
33,33,"Jason Dufner",76,83.88,203,242,-0.39,"GIRPercentageLess125yards",2015
34,34,"Scott Stallings",60,83.83,223,266,-0.46,"GIRPercentageLess125yards",2015
35,35,"Andrew Svoboda",80,83.81,264,315,-0.39,"GIRPercentageLess125yards",2015
36,36,"Bill Lunde",50,83.78,155,185,-0.34,"GIRPercentageLess125yards",2015
37,37,"Matt Kuchar",97,83.77,387,462,-0.46,"GIRPercentageLess125yards",2015
38,38,"Kevin Streelman",95,83.68,359,429,-0.39,"GIRPercentageLess125yards",2015
39,39,"Brian Davis",86,83.54,269,322,-0.39,"GIRPercentageLess125yards",2015
40,40,"Tyrone Van Aswegen",58,83.52,147,176,-0.39,"GIRPercentageLess125yards",2015
41,41,"Brice Garnett",81,83.51,243,291,-0.38,"GIRPercentageLess125yards",2015
42,42,"Oscar Fraustro",58,83.49,177,212,-0.4,"GIRPercentageLess125yards",2015
42,42,"Kevin Na",98,83.49,273,327,-0.48,"GIRPercentageLess125yards",2015
44,44,"Colt Knost",90,83.48,283,339,-0.46,"GIRPercentageLess125yards",2015
45,45,"David Toms",62,83.33,215,258,-0.34,"GIRPercentageLess125yards",2015
46,46,"Jason Day",75,83.29,344,413,-0.54,"GIRPercentageLess125yards",2015
47,47,"Martin Flores",95,83.22,377,453,-0.39,"GIRPercentageLess125yards",2015
47,47,"Justin Rose",69,83.22,243,292,-0.49,"GIRPercentageLess125yards",2015
49,49,"Marc Leishman",74,83.21,223,268,-0.43,"GIRPercentageLess125yards",2015
50,50,"Rory Sabbatini",81,83.19,292,351,-0.46,"GIRPercentageLess125yards",2015
51,51,"Chris Kirk",76,83.16,247,297,-0.47,"GIRPercentageLess125yards",2015
51,51,"Robert Streb",110,83.16,469,564,-0.43,"GIRPercentageLess125yards",2015
53,53,"Mark Hubbard",79,83.1,241,290,-0.45,"GIRPercentageLess125yards",2015
54,54,"Chad Campbell",97,83.05,343,413,-0.45,"GIRPercentageLess125yards",2015
55,55,"Jonathan Randolph",72,82.98,234,282,-0.41,"GIRPercentageLess125yards",2015
56,56,"Scott Langley",94,82.93,306,369,-0.46,"GIRPercentageLess125yards",2015
57,57,"Carlos Ortiz",100,82.92,398,480,-0.48,"GIRPercentageLess125yards",2015
58,58,"Brandt Snedeker",98,82.89,310,374,-0.51,"GIRPercentageLess125yards",2015
59,59,"Cameron Percy",72,82.88,276,333,-0.43,"GIRPercentageLess125yards",2015
59,59,"Brendan Steele",88,82.88,334,403,-0.47,"GIRPercentageLess125yards",2015
61,61,"JJ Henry",94,82.78,298,360,-0.41,"GIRPercentageLess125yards",2015
61,61,"Justin Leonard",61,82.78,173,209,-0.44,"GIRPercentageLess125yards",2015
63,63,"Jerry Kelly",79,82.77,269,325,-0.4,"GIRPercentageLess125yards",2015
64,64,"DA Points",72,82.73,206,249,-0.42,"GIRPercentageLess125yards",2015
65,65,"Ryo Ishikawa",90,82.66,286,346,-0.45,"GIRPercentageLess125yards",2015
66,66,"Zac Blair",108,82.58,327,396,-0.43,"GIRPercentageLess125yards",2015
67,67,"Andres Gonzales",90,82.54,345,418,-0.43,"GIRPercentageLess125yards",2015
68,68,"Nicholas Thompson",90,82.52,269,326,-0.39,"GIRPercentageLess125yards",2015
69,69,"Hudson Swafford",97,82.45,357,433,-0.51,"GIRPercentageLess125yards",2015
70,70,"Sean OHair",86,82.41,342,415,-0.45,"GIRPercentageLess125yards",2015
71,71,"Davis Love III",51,82.27,167,203,-0.36,"GIRPercentageLess125yards",2015
72,72,"Graham DeLaet",65,82.23,236,287,-0.43,"GIRPercentageLess125yards",2015
73,73,"Tim Wilkinson",73,82.2,217,264,-0.41,"GIRPercentageLess125yards",2015
74,74,"Byron Smith",59,82.18,166,202,-0.39,"GIRPercentageLess125yards",2015
75,75,"Kyle Reifers",96,82.05,352,429,-0.42,"GIRPercentageLess125yards",2015
76,76,"Ken Duke",93,82.04,306,373,-0.42,"GIRPercentageLess125yards",2015
76,76,"David Hearn",97,82.04,329,401,-0.42,"GIRPercentageLess125yards",2015
76,76,"Hunter Mahan",88,82.04,329,401,-0.42,"GIRPercentageLess125yards",2015
79,79,"Jordan Spieth",91,82.01,319,389,-0.47,"GIRPercentageLess125yards",2015
80,80,"Jason Kokrak",88,81.94,381,465,-0.44,"GIRPercentageLess125yards",2015
81,81,"Justin Thomas",106,81.93,476,581,-0.56,"GIRPercentageLess125yards",2015
82,82,"Derek Ernst",75,81.9,285,348,-0.43,"GIRPercentageLess125yards",2015
83,83,"Tom Hoge",83,81.87,298,364,-0.43,"GIRPercentageLess125yards",2015
83,83,"Martin Laird",77,81.87,307,375,-0.47,"GIRPercentageLess125yards",2015
83,83,"Adam Scott",51,81.87,149,182,-0.49,"GIRPercentageLess125yards",2015
83,83,"Nick Taylor",91,81.87,402,491,-0.48,"GIRPercentageLess125yards",2015
87,87,"Ben Crane",62,81.86,194,237,-0.39,"GIRPercentageLess125yards",2015
87,87,"Daniel Summerhays",101,81.86,352,430,-0.45,"GIRPercentageLess125yards",2015
89,89,"Henrik Stenson",63,81.78,193,236,-0.48,"GIRPercentageLess125yards",2015
90,90,"George McNeill",93,81.75,345,422,-0.47,"GIRPercentageLess125yards",2015
90,90,"John Merrick",78,81.75,233,285,-0.38,"GIRPercentageLess125yards",2015
92,92,"Dustin Johnson",75,81.72,304,372,-0.53,"GIRPercentageLess125yards",2015
93,93,"Sam Saunders",83,81.68,272,333,-0.46,"GIRPercentageLess125yards",2015
94,94,"Pat Perez",96,81.61,324,397,-0.44,"GIRPercentageLess125yards",2015
95,95,"Jim Furyk",71,81.58,217,266,-0.42,"GIRPercentageLess125yards",2015
96,96,"Adam Hadwin",95,81.55,327,401,-0.46,"GIRPercentageLess125yards",2015
97,97,"Rickie Fowler",76,81.52,247,303,-0.52,"GIRPercentageLess125yards",2015
97,97,"Charles Howell III",105,81.52,494,606,-0.43,"GIRPercentageLess125yards",2015
99,99,"Charley Hoffman",97,81.51,388,476,-0.44,"GIRPercentageLess125yards",2015
100,100,"Luke Guthrie",84,81.47,255,313,-0.45,"GIRPercentageLess125yards",2015
101,101,"Chad Collins",79,81.43,228,280,-0.45,"GIRPercentageLess125yards",2015
102,102,"Harris English",105,81.32,344,423,-0.46,"GIRPercentageLess125yards",2015
103,103,"Bubba Watson",71,81.22,346,426,-0.52,"GIRPercentageLess125yards",2015
104,104,"Steven Alker",62,81.17,181,223,-0.42,"GIRPercentageLess125yards",2015
104,104,"Jimmy Walker",89,81.17,319,393,-0.5,"GIRPercentageLess125yards",2015
106,106,"Chris Stroud",84,81.16,267,329,-0.43,"GIRPercentageLess125yards",2015
107,107,"Brendon de Jonge",106,81.14,383,472,-0.43,"GIRPercentageLess125yards",2015
108,108,"Vijay Singh",78,81.12,305,376,-0.42,"GIRPercentageLess125yards",2015
109,109,"Angel Cabrera",53,81.09,193,238,-0.42,"GIRPercentageLess125yards",2015
110,110,"Andrew Putnam",68,81.05,201,248,-0.44,"GIRPercentageLess125yards",2015
111,111,"John Peterson",84,81.04,295,364,-0.43,"GIRPercentageLess125yards",2015
112,112,"Luke Donald",71,81.03,188,232,-0.49,"GIRPercentageLess125yards",2015
113,113,"Jamie Donaldson",50,81.02,111,137,-0.49,"GIRPercentageLess125yards",2015
113,113,"Tony Finau",106,81.02,431,532,-0.48,"GIRPercentageLess125yards",2015
115,115,"Greg Chalmers",58,81.01,145,179,-0.47,"GIRPercentageLess125yards",2015
115,115,"Jeff Overton",94,81.01,320,395,-0.43,"GIRPercentageLess125yards",2015
117,117,"Steve Wheatcroft",87,80.87,317,392,-0.48,"GIRPercentageLess125yards",2015
118,118,"Billy Hurley III",83,80.81,219,271,-0.34,"GIRPercentageLess125yards",2015
119,119,"Daniel Berger",97,80.78,353,437,-0.48,"GIRPercentageLess125yards",2015
120,120,"Bo Van Pelt",81,80.73,264,327,-0.41,"GIRPercentageLess125yards",2015
121,121,"Greg Owen",58,80.65,175,217,-0.41,"GIRPercentageLess125yards",2015
122,122,"Billy Horschel",99,80.62,362,449,-0.44,"GIRPercentageLess125yards",2015
123,123,"Chesson Hadley",101,80.57,394,489,-0.48,"GIRPercentageLess125yards",2015
124,124,"Chez Reavie",56,80.54,207,257,-0.44,"GIRPercentageLess125yards",2015
125,125,"Alex Cejka",94,80.53,306,380,-0.43,"GIRPercentageLess125yards",2015
126,126,"Shawn Stefani",94,80.45,395,491,-0.48,"GIRPercentageLess125yards",2015
127,127,"Jason Gore",76,80.33,245,305,-0.42,"GIRPercentageLess125yards",2015
128,128,"Danny Lee",120,80.28,395,492,-0.48,"GIRPercentageLess125yards",2015
129,129,"Webb Simpson",81,80.17,279,348,-0.46,"GIRPercentageLess125yards",2015
130,130,"James Hahn",94,80,324,405,-0.44,"GIRPercentageLess125yards",2015
131,131,"Brooks Koepka",84,79.95,315,394,-0.53,"GIRPercentageLess125yards",2015
131,131,"Spencer Levin",99,79.95,315,394,-0.4,"GIRPercentageLess125yards",2015
131,131,"Cameron Tringale",96,79.95,303,379,-0.45,"GIRPercentageLess125yards",2015
134,134,"Derek Fathauer",81,79.94,271,339,-0.46,"GIRPercentageLess125yards",2015
134,134,"Michael Thompson",83,79.94,287,359,-0.46,"GIRPercentageLess125yards",2015
136,136,"Erik Compton",86,79.89,278,348,-0.49,"GIRPercentageLess125yards",2015
137,137,"Fabian Gomez",83,79.88,274,343,-0.44,"GIRPercentageLess125yards",2015
138,138,"Brian Harman",90,79.87,365,457,-0.46,"GIRPercentageLess125yards",2015
138,138,"JB Holmes",89,79.87,357,447,-0.52,"GIRPercentageLess125yards",2015
140,140,"Ian Poulter",68,79.81,170,213,-0.42,"GIRPercentageLess125yards",2015
141,141,"Charl Schwartzel",67,79.74,181,227,-0.46,"GIRPercentageLess125yards",2015
142,142,"Patrick Reed",103,79.64,352,442,-0.46,"GIRPercentageLess125yards",2015
143,143,"Ernie Els",57,79.63,172,216,-0.45,"GIRPercentageLess125yards",2015
144,144,"Bryce Molder",91,79.59,273,343,-0.41,"GIRPercentageLess125yards",2015
145,145,"Eric Axley",57,79.55,175,220,-0.39,"GIRPercentageLess125yards",2015
146,146,"Morgan Hoffmann",85,79.38,308,388,-0.52,"GIRPercentageLess125yards",2015
147,147,"Ben Martin",93,79.37,300,378,-0.46,"GIRPercentageLess125yards",2015
148,148,"Kevin Chappell",86,79.3,318,401,-0.47,"GIRPercentageLess125yards",2015
149,149,"Kevin Kisner",104,79.19,392,495,-0.42,"GIRPercentageLess125yards",2015
150,150,"Brian Stuard",97,79.14,277,350,-0.42,"GIRPercentageLess125yards",2015
151,151,"Louis Oosthuizen",68,79.1,212,268,-0.45,"GIRPercentageLess125yards",2015
152,152,"Gary Woodland",81,79.05,234,296,-0.45,"GIRPercentageLess125yards",2015
153,153,"John Senden",80,78.91,217,275,-0.45,"GIRPercentageLess125yards",2015
154,154,"Jhonattan Vegas",90,78.8,290,368,-0.49,"GIRPercentageLess125yards",2015
155,155,"Aaron Baddeley",76,78.57,231,294,-0.59,"GIRPercentageLess125yards",2015
155,155,"Heath Slocum",57,78.57,143,182,-0.45,"GIRPercentageLess125yards",2015
157,157,"Scott Piercy",90,78.54,366,466,-0.42,"GIRPercentageLess125yards",2015
158,158,"Ricky Barnes",82,78.45,222,283,-0.48,"GIRPercentageLess125yards",2015
159,159,"Blayne Barber",76,78.35,257,328,-0.4,"GIRPercentageLess125yards",2015
160,160,"Troy Merritt",91,78.33,318,406,-0.38,"GIRPercentageLess125yards",2015
161,161,"Camilo Villegas",83,78.3,285,364,-0.45,"GIRPercentageLess125yards",2015
162,162,"Sangmoon Bae",98,78.25,367,469,-0.42,"GIRPercentageLess125yards",2015
163,163,"Carl Pettersson",106,78.21,402,514,-0.45,"GIRPercentageLess125yards",2015
164,164,"Johnson Wagner",68,78.05,224,287,-0.44,"GIRPercentageLess125yards",2015
165,165,"Patrick Rodgers",57,78.04,231,296,-0.43,"GIRPercentageLess125yards",2015
166,166,"Jim Renner",68,78.03,206,264,-0.33,"GIRPercentageLess125yards",2015
167,167,"Steven Bowditch",103,77.97,407,522,-0.45,"GIRPercentageLess125yards",2015
168,168,"Charlie Beljan",76,77.95,258,331,-0.44,"GIRPercentageLess125yards",2015
169,169,"Gonzalo Fdez Castano",81,77.81,242,311,-0.39,"GIRPercentageLess125yards",2015
170,170,"SJ Park",79,77.74,255,328,-0.31,"GIRPercentageLess125yards",2015
171,171,"David Lingmerth",90,77.73,328,422,-0.43,"GIRPercentageLess125yards",2015
172,172,"Ryan Palmer",80,77.67,240,309,-0.43,"GIRPercentageLess125yards",2015
173,173,"Max Homa",78,77.55,266,343,-0.43,"GIRPercentageLess125yards",2015
174,174,"Robert Garrigus",70,77.49,241,311,-0.42,"GIRPercentageLess125yards",2015
175,175,"Scott Brown",97,77.28,347,449,-0.49,"GIRPercentageLess125yards",2015
176,176,"Sergio Garcia",59,77.27,170,220,-0.51,"GIRPercentageLess125yards",2015
177,177,"Andres Romero",69,77.17,213,276,-0.45,"GIRPercentageLess125yards",2015
178,178,"Padraig Harrington",60,77.11,192,249,-0.35,"GIRPercentageLess125yards",2015
179,179,"Jonas Blixt",78,77.04,198,257,-0.45,"GIRPercentageLess125yards",2015
180,180,"Roger Sloan",56,76.71,168,219,-0.39,"GIRPercentageLess125yards",2015
181,181,"Retief Goosen",81,76.03,241,317,-0.45,"GIRPercentageLess125yards",2015
182,182,"Lee Westwood",56,74.58,132,177,-0.49,"GIRPercentageLess125yards",2015
183,183,"Phil Mickelson",70,74.18,250,337,-0.5,"GIRPercentageLess125yards",2015
184,184,"Matt Every",73,73.96,213,288,-0.44,"GIRPercentageLess125yards",2015
