"Last15EventsPower_RANKTHISWEEK_2010","Last15EventsPower_RANKLASTWEEK_2010","Last15EventsPower_PLAYERNAME_2010","Last15EventsPower_EVENTS_2010","Last15EventsPower_RATING_2010","stat_name","year"
1,1,"Luke List",1,9.9,"Last15EventsPower",2010
1,1,"Blake Trimble",1,9.9,"Last15EventsPower",2010
3,3,"John Daly",7,9.8,"Last15EventsPower",2010
3,3,"Robert Garrigus",11,9.8,"Last15EventsPower",2010
3,3,"JB Holmes",10,9.8,"Last15EventsPower",2010
6,7,"Dustin Johnson",7,9.7,"Last15EventsPower",2010
6,7,"Sam Saunders",2,9.7,"Last15EventsPower",2010
6,3,"Bubba Watson",7,9.7,"Last15EventsPower",2010
9,9,"Alvaro Quiros",5,9.6,"Last15EventsPower",2010
10,10,"Steve Allan",1,9.4,"Last15EventsPower",2010
10,10,"Chris Baryla",1,9.4,"Last15EventsPower",2010
10,10,"Angel Cabrera",8,9.4,"Last15EventsPower",2010
10,10,"Brett Wetterich",11,9.4,"Last15EventsPower",2010
14,14,"Rory McIlroy",7,9.3,"Last15EventsPower",2010
15,15,"Graham DeLaet",10,9.2,"Last15EventsPower",2010
15,15,"Jamie Lovemark",3,9.2,"Last15EventsPower",2010
15,15,"DJ Trahan",9,9.2,"Last15EventsPower",2010
18,18,"Davis Love III",8,9,"Last15EventsPower",2010
18,18,"Alistair Presnell",1,9,"Last15EventsPower",2010
18,18,"Chris Smith",1,9,"Last15EventsPower",2010
21,21,"Kyle Stanley",1,8.9,"Last15EventsPower",2010
22,22,"Byeong Hun An",1,8.8,"Last15EventsPower",2010
22,22,"Daniel Chopra",5,8.8,"Last15EventsPower",2010
22,22,"Charley Hoffman",12,8.8,"Last15EventsPower",2010
22,22,"Martin Laird",10,8.8,"Last15EventsPower",2010
22,22,"Phil Mickelson",8,8.8,"Last15EventsPower",2010
22,22,"Louis Oosthuizen",1,8.8,"Last15EventsPower",2010
22,22,"Tag Ridings",1,8.8,"Last15EventsPower",2010
22,22,"Charles Warren",9,8.8,"Last15EventsPower",2010
30,30,"Martin Flores",5,8.7,"Last15EventsPower",2010
30,30,"Scott Piercy",9,8.7,"Last15EventsPower",2010
30,30,"Alex Prugh",8,8.7,"Last15EventsPower",2010
33,33,"Aaron Baddeley",13,8.6,"Last15EventsPower",2010
33,33,"Ross Fisher",5,8.6,"Last15EventsPower",2010
35,35,"Jeff Overton",10,8.5,"Last15EventsPower",2010
35,35,"John Rollins",7,8.5,"Last15EventsPower",2010
35,35,"Danny Wax",1,8.5,"Last15EventsPower",2010
38,38,"Harrison Frazar",3,8.4,"Last15EventsPower",2010
38,38,"Bill Haas",8,8.4,"Last15EventsPower",2010
38,38,"Cameron Tringale",2,8.4,"Last15EventsPower",2010
38,38,"Nick Watney",9,8.4,"Last15EventsPower",2010
42,42,"Troy Matteson",7,8.3,"Last15EventsPower",2010
43,43,"Matt Bettencourt",7,8.2,"Last15EventsPower",2010
43,43,"Chris Couch",6,8.2,"Last15EventsPower",2010
43,43,"Seungsu Han",1,8.2,"Last15EventsPower",2010
43,43,"Chris Kirk",1,8.2,"Last15EventsPower",2010
43,43,"Michael ONeal",1,8.2,"Last15EventsPower",2010
43,43,"Rory Sabbatini",8,8.2,"Last15EventsPower",2010
49,49,"Bobby Gates",1,8.1,"Last15EventsPower",2010
49,49,"Brandt Jobe",1,8.1,"Last15EventsPower",2010
49,49,"Ryan Palmer",8,8.1,"Last15EventsPower",2010
52,52,"Blake Adams",9,8,"Last15EventsPower",2010
52,56,"Jason Day",11,8,"Last15EventsPower",2010
52,52,"Andres Romero",12,8,"Last15EventsPower",2010
52,52,"John Senden",10,8,"Last15EventsPower",2010
52,52,"Gary Woodland",3,8,"Last15EventsPower",2010
57,56,"James Driscoll",7,7.9,"Last15EventsPower",2010
57,56,"Padraig Harrington",8,7.9,"Last15EventsPower",2010
57,56,"Charles Howell III",11,7.9,"Last15EventsPower",2010
57,56,"Derek Lamely",6,7.9,"Last15EventsPower",2010
57,56,"Marc Leishman",7,7.9,"Last15EventsPower",2010
57,56,"Bill Lunde",5,7.9,"Last15EventsPower",2010
57,56,"Steve Marino",8,7.9,"Last15EventsPower",2010
57,56,"Ryuichi Oda",1,7.9,"Last15EventsPower",2010
57,56,"Jordan Spieth",1,7.9,"Last15EventsPower",2010
57,56,"Boo Weekley",7,7.9,"Last15EventsPower",2010
67,67,"Stewart Cink",9,7.8,"Last15EventsPower",2010
67,67,"Adam Hadwin",1,7.8,"Last15EventsPower",2010
67,67,"Greg Owen",4,7.8,"Last15EventsPower",2010
67,67,"Adam Scott",8,7.8,"Last15EventsPower",2010
67,67,"Josh Teater",9,7.8,"Last15EventsPower",2010
67,67,"Lee Westwood",7,7.8,"Last15EventsPower",2010
73,73,"Retief Goosen",9,7.7,"Last15EventsPower",2010
73,73,"Jon Mills",1,7.7,"Last15EventsPower",2010
73,73,"Vijay Singh",8,7.7,"Last15EventsPower",2010
73,73,"Bo Van Pelt",11,7.7,"Last15EventsPower",2010
77,77,"Paul Casey",7,7.6,"Last15EventsPower",2010
77,77,"Matt Every",10,7.6,"Last15EventsPower",2010
77,77,"Jason Gore",4,7.6,"Last15EventsPower",2010
77,77,"Jonathan Kaye",3,7.6,"Last15EventsPower",2010
81,81,"Rickie Fowler",7,7.5,"Last15EventsPower",2010
81,81,"Matt Jones",10,7.5,"Last15EventsPower",2010
81,81,"Garth Mulroy",6,7.5,"Last15EventsPower",2010
81,81,"Cameron Percy",6,7.5,"Last15EventsPower",2010
81,81,"Ted Purdy",4,7.5,"Last15EventsPower",2010
81,81,"Chris Wilson",1,7.5,"Last15EventsPower",2010
87,87,"Jonathan Byrd",11,7.4,"Last15EventsPower",2010
87,87,"Kevin Chappell",1,7.4,"Last15EventsPower",2010
87,87,"David Duval",6,7.4,"Last15EventsPower",2010
87,87,"Gonzalo Fdez Castano",1,7.4,"Last15EventsPower",2010
87,87,"Alex Hamilton",1,7.4,"Last15EventsPower",2010
87,87,"Anthony Kim",7,7.4,"Last15EventsPower",2010
87,87,"Michael Letzig",10,7.4,"Last15EventsPower",2010
87,87,"Ryan Moore",8,7.4,"Last15EventsPower",2010
87,87,"Charl Schwartzel",4,7.4,"Last15EventsPower",2010
87,87,"Kevin Stadler",7,7.4,"Last15EventsPower",2010
87,87,"Tiger Woods",6,7.4,"Last15EventsPower",2010
98,98,"Sergio Garcia",9,7.3,"Last15EventsPower",2010
98,98,"Rob Grube",1,7.3,"Last15EventsPower",2010
98,98,"Soren Hansen",4,7.3,"Last15EventsPower",2010
98,98,"Steve Lowery",2,7.3,"Last15EventsPower",2010
98,98,"Will Ma Kenzie",9,7.3,"Last15EventsPower",2010
98,98,"Kenny Perry",9,7.3,"Last15EventsPower",2010
104,104,"Fred Couples",6,7.2,"Last15EventsPower",2010
104,104,"Marco Dawson",3,7.2,"Last15EventsPower",2010
104,104,"JJ Henry",10,7.2,"Last15EventsPower",2010
104,104,"Martin Kaymer",3,7.2,"Last15EventsPower",2010
104,104,"David Lutterus",3,7.2,"Last15EventsPower",2010
109,109,"Lucas Glover",7,7.1,"Last15EventsPower",2010
109,109,"Tim Herron",11,7.1,"Last15EventsPower",2010
109,109,"Hunter Mahan",7,7.1,"Last15EventsPower",2010
112,112,"Mathias Gronberg",5,7,"Last15EventsPower",2010
112,112,"Todd Hamilton",3,7,"Last15EventsPower",2010
112,112,"John Huston",2,7,"Last15EventsPower",2010
112,112,"John Merrick",9,7,"Last15EventsPower",2010
112,112,"Brenden Pappas",5,7,"Last15EventsPower",2010
112,112,"Jimmy Walker",7,7,"Last15EventsPower",2010
118,118,"Brad Adamonis",2,6.9,"Last15EventsPower",2010
118,118,"George McNeill",5,6.9,"Last15EventsPower",2010
118,118,"Webb Simpson",11,6.9,"Last15EventsPower",2010
118,118,"Roland Thatcher",6,6.9,"Last15EventsPower",2010
122,122,"Stuart Appleby",10,6.8,"Last15EventsPower",2010
122,122,"Ryo Ishikawa",3,6.8,"Last15EventsPower",2010
124,124,"Ricky Barnes",7,6.7,"Last15EventsPower",2010
124,124,"Jeff Gove",4,6.7,"Last15EventsPower",2010
124,124,"Graeme McDowell",4,6.7,"Last15EventsPower",2010
124,124,"Kevin Streelman",9,6.7,"Last15EventsPower",2010
128,128,"Lee Janzen",7,6.6,"Last15EventsPower",2010
128,128,"Sean OHair",7,6.6,"Last15EventsPower",2010
128,128,"Justin Rose",10,6.6,"Last15EventsPower",2010
128,128,"Kevin Sutherland",9,6.6,"Last15EventsPower",2010
128,128,"Nicholas Thompson",8,6.6,"Last15EventsPower",2010
133,133,"Steve Elkington",10,6.5,"Last15EventsPower",2010
133,133,"Tadd Fujikawa",1,6.5,"Last15EventsPower",2010
133,133,"Peter Hanson",3,6.5,"Last15EventsPower",2010
133,133,"Matt Hill",2,6.5,"Last15EventsPower",2010
133,133,"WC Liang",2,6.5,"Last15EventsPower",2010
133,133,"Troy Merritt",7,6.5,"Last15EventsPower",2010
133,133,"Rod Pampling",4,6.5,"Last15EventsPower",2010
133,133,"Mike Small",2,6.5,"Last15EventsPower",2010
133,133,"Roger Tambellini",6,6.5,"Last15EventsPower",2010
142,142,"Robert Allenby",8,6.4,"Last15EventsPower",2010
142,142,"Craig Barlow",4,6.4,"Last15EventsPower",2010
142,142,"Kris Blanks",7,6.4,"Last15EventsPower",2010
142,142,"Brendon de Jonge",12,6.4,"Last15EventsPower",2010
142,142,"Jarrod Lyle",5,6.4,"Last15EventsPower",2010
142,142,"James Nitties",9,6.4,"Last15EventsPower",2010
142,142,"Phil Schmitt",1,6.4,"Last15EventsPower",2010
142,142,"Chris Tidland",6,6.4,"Last15EventsPower",2010
142,142,"Steve Wheatcroft",4,6.4,"Last15EventsPower",2010
151,151,"Arjun Atwal",10,6.3,"Last15EventsPower",2010
151,151,"Tom Gillis",11,6.3,"Last15EventsPower",2010
151,151,"Fran Quinn",1,6.3,"Last15EventsPower",2010
151,151,"Jason Schultz",1,6.3,"Last15EventsPower",2010
151,151,"Chris Stroud",9,6.3,"Last15EventsPower",2010
151,151,"Camilo Villegas",8,6.3,"Last15EventsPower",2010
157,157,"Geoff Ogilvy",8,6.2,"Last15EventsPower",2010
157,157,"Pat Perez",12,6.2,"Last15EventsPower",2010
159,159,"Bob Estes",7,6.1,"Last15EventsPower",2010
159,159,"Thongchai Jaidee",2,6.1,"Last15EventsPower",2010
159,159,"Robert Karlsson",5,6.1,"Last15EventsPower",2010
159,167,"Matt Kuchar",9,6.1,"Last15EventsPower",2010
159,159,"Scott McCarron",10,6.1,"Last15EventsPower",2010
159,159,"Andrew McLardy",3,6.1,"Last15EventsPower",2010
159,159,"Joe Ogilvie",7,6.1,"Last15EventsPower",2010
159,159,"Jerry Richardson Jr",1,6.1,"Last15EventsPower",2010
159,159,"Drew Weaver",1,6.1,"Last15EventsPower",2010
168,167,"Robin Freeman",1,6,"Last15EventsPower",2010
168,167,"Yuta Ikeda",3,6,"Last15EventsPower",2010
168,167,"Michael Putnam",1,6,"Last15EventsPower",2010
168,167,"Jeev Milkha Singh",8,6,"Last15EventsPower",2010
168,167,"Matt Weibring",4,6,"Last15EventsPower",2010
173,173,"Eric Axley",2,5.9,"Last15EventsPower",2010
173,173,"Jason Dufner",7,5.9,"Last15EventsPower",2010
173,173,"Alexander Noren",1,5.9,"Last15EventsPower",2010
173,173,"Casey Wittenberg",1,5.9,"Last15EventsPower",2010
177,177,"Michael Allen",6,5.8,"Last15EventsPower",2010
177,177,"James Kingston",1,5.8,"Last15EventsPower",2010
177,177,"Frank Lickliter II",3,5.8,"Last15EventsPower",2010
177,177,"Brock Mackenzie",1,5.8,"Last15EventsPower",2010
177,177,"Brian Stuard",7,5.8,"Last15EventsPower",2010
182,182,"Ernie Els",6,5.7,"Last15EventsPower",2010
182,182,"Robert Gamez",1,5.7,"Last15EventsPower",2010
182,182,"Freddie Jacobson",10,5.7,"Last15EventsPower",2010
182,182,"Vaughn Taylor",11,5.7,"Last15EventsPower",2010
186,187,"Jason Bohn",9,5.6,"Last15EventsPower",2010
186,187,"Mathew Goggin",9,5.6,"Last15EventsPower",2010
186,187,"Brett Quigley",10,5.6,"Last15EventsPower",2010
186,187,"Paul Stankowski",10,5.6,"Last15EventsPower",2010
190,192,"Woody Austin",10,5.5,"Last15EventsPower",2010
190,192,"Michael Bradley",8,5.5,"Last15EventsPower",2010
190,192,"Chad Campbell",11,5.5,"Last15EventsPower",2010
190,192,"John Ellis",1,5.5,"Last15EventsPower",2010
190,192,"Benjamin Fox",2,5.5,"Last15EventsPower",2010
190,192,"Trevor Immelman",4,5.5,"Last15EventsPower",2010
190,192,"Edoardo Molinari",3,5.5,"Last15EventsPower",2010
190,182,"Steve Stricker",9,5.5,"Last15EventsPower",2010
190,192,"Vance Veazey",4,5.5,"Last15EventsPower",2010
199,200,"Jeff Burns",1,5.4,"Last15EventsPower",2010
199,187,"KJ Choi",7,5.4,"Last15EventsPower",2010
199,200,"Kent Jones",4,5.4,"Last15EventsPower",2010
199,200,"Spencer Levin",10,5.4,"Last15EventsPower",2010
199,200,"Charlie Wi",13,5.4,"Last15EventsPower",2010
204,204,"Henrik Bjornstad",4,5.3,"Last15EventsPower",2010
204,204,"Mark Calcavecchia",4,5.3,"Last15EventsPower",2010
204,204,"Joe Durant",11,5.3,"Last15EventsPower",2010
204,204,"Jay Williamson",10,5.3,"Last15EventsPower",2010
208,208,"Tommy Armour III",2,5.2,"Last15EventsPower",2010
209,209,"Erik Compton",4,5.1,"Last15EventsPower",2010
209,209,"Ken Duke",5,5.1,"Last15EventsPower",2010
209,209,"Carl Pettersson",7,5.1,"Last15EventsPower",2010
212,212,"Justin Bolli",2,5,"Last15EventsPower",2010
212,212,"JP Hayes",6,5,"Last15EventsPower",2010
212,212,"Katsumasa Miyamoto",1,5,"Last15EventsPower",2010
212,212,"DA Points",7,5,"Last15EventsPower",2010
212,212,"Alexandre Rocha",1,5,"Last15EventsPower",2010
212,212,"Michael Sim",8,5,"Last15EventsPower",2010
218,218,"Jay Delsing",1,4.9,"Last15EventsPower",2010
218,218,"Ross McGowan",2,4.9,"Last15EventsPower",2010
218,218,"Marc Turnesa",1,4.9,"Last15EventsPower",2010
218,218,"Oliver Wilson",5,4.9,"Last15EventsPower",2010
