"Puttingfrom7_RANKTHISWEEK_2016","Puttingfrom7_RANKLASTWEEK_2016","Puttingfrom7_PLAYERNAME_2016","Puttingfrom7_ROUNDS_2016","Puttingfrom7_PctMADE_2016","Puttingfrom7_ATTEMPTS_2016","Puttingfrom7_PUTTSMADE_2016","stat_name","year"
1,1,"Andrew Landry",24,83.33,12,10,"Puttingfrom7",2016
2,7,"Brian Stuard",24,81.25,16,13,"Puttingfrom7",2016
3,7,"Matthew Fitzpatrick",23,80,10,8,"Puttingfrom7",2016
4,12,"Derek Ernst",36,78.57,14,11,"Puttingfrom7",2016
5,11,"Steve Wheatcroft",53,78.26,46,36,"Puttingfrom7",2016
6,6,"Daniel Summerhays",55,77.42,31,24,"Puttingfrom7",2016
7,4,"Jhonattan Vegas",49,77.14,35,27,"Puttingfrom7",2016
8,2,"Byeong Hun An",23,76.92,13,10,"Puttingfrom7",2016
9,10,"Jason Day",36,76.47,17,13,"Puttingfrom7",2016
10,12,"Stuart Appleby",39,75,28,21,"Puttingfrom7",2016
10,2,"Alex Cejka",47,75,24,18,"Puttingfrom7",2016
10,12,"Billy Hurley III",22,75,16,12,"Puttingfrom7",2016
13,9,"Emiliano Grillo",47,74.36,39,29,"Puttingfrom7",2016
13,16,"Russell Henley",42,74.36,39,29,"Puttingfrom7",2016
15,17,"Chez Reavie",56,74.29,35,26,"Puttingfrom7",2016
16,37,"Harris English",51,74.19,31,23,"Puttingfrom7",2016
17,20,"Brendon Todd",43,72.73,33,24,"Puttingfrom7",2016
18,23,"Michael Kim",62,72.34,47,34,"Puttingfrom7",2016
19,21,"Steve Stricker",25,72.22,18,13,"Puttingfrom7",2016
20,27,"Chad Collins",45,71.88,32,23,"Puttingfrom7",2016
20,27,"Jimmy Walker",43,71.88,32,23,"Puttingfrom7",2016
22,21,"Thomas Aiken",42,71.43,21,15,"Puttingfrom7",2016
22,29,"Brooks Koepka",39,71.43,35,25,"Puttingfrom7",2016
24,32,"Cameron Tringale",47,71.11,45,32,"Puttingfrom7",2016
25,29,"Erik Compton",45,70.97,31,22,"Puttingfrom7",2016
26,36,"Will Wilcox",47,70.27,37,26,"Puttingfrom7",2016
