"Round4ScoringAverage_RANKTHISWEEK_2007","Round4ScoringAverage_RANKLASTWEEK_2007","Round4ScoringAverage_PLAYERNAME_2007","Round4ScoringAverage__2007","Round4ScoringAverage_AVG_2007","Round4ScoringAverage_TOTALSTROKES_2007","Round4ScoringAverage_TOTALROUNDS_2007","stat_name","year"
34,34,"Justin Rose",NA,70.57,988,14,"Round4ScoringAverage",2007
35,35,"Mathew Goggin",NA,70.58,1341,19,"Round4ScoringAverage",2007
36,36,"JJ Henry",NA,70.59,1200,17,"Round4ScoringAverage",2007
36,36,"Camilo Villegas",NA,70.59,1200,17,"Round4ScoringAverage",2007
38,38,"Daniel Chopra",NA,70.6,1412,20,"Round4ScoringAverage",2007
38,38,"Dicky Pride",NA,70.6,706,10,"Round4ScoringAverage",2007
40,40,"Jason Gore",NA,70.63,1130,16,"Round4ScoringAverage",2007
41,41,"Rocco Mediate",NA,70.64,989,14,"Round4ScoringAverage",2007
42,42,"Woody Austin",NA,70.65,1413,20,"Round4ScoringAverage",2007
43,43,"Bob Heintz",NA,70.67,1060,15,"Round4ScoringAverage",2007
43,43,"Freddie Jacobson",NA,70.67,1060,15,"Round4ScoringAverage",2007
43,43,"Peter Lonard",NA,70.67,1060,15,"Round4ScoringAverage",2007
43,43,"Steve Stricker",NA,70.67,1272,18,"Round4ScoringAverage",2007
47,47,"Lucas Glover",NA,70.71,1485,21,"Round4ScoringAverage",2007
47,47,"Tim Petrovic",NA,70.71,1485,21,"Round4ScoringAverage",2007
49,49,"Ryan Moore",NA,70.72,1273,18,"Round4ScoringAverage",2007
49,49,"Mike Weir",NA,70.72,1273,18,"Round4ScoringAverage",2007
51,51,"Bart Bryant",NA,70.79,1345,19,"Round4ScoringAverage",2007
52,52,"Doug LaBelle II",NA,70.84,1346,19,"Round4ScoringAverage",2007
53,53,"Richard Johnson",NA,70.87,1063,15,"Round4ScoringAverage",2007
54,54,"Frank Lickliter II",NA,70.89,1276,18,"Round4ScoringAverage",2007
55,55,"Nathan Green",NA,70.91,1560,22,"Round4ScoringAverage",2007
56,56,"Andrew Buckle",NA,70.92,851,12,"Round4ScoringAverage",2007
57,57,"Zach Johnson",NA,70.94,1206,17,"Round4ScoringAverage",2007
57,57,"Justin Leonard",NA,70.94,1277,18,"Round4ScoringAverage",2007
59,59,"Stewart Cink",NA,70.95,1419,20,"Round4ScoringAverage",2007
60,60,"Ken Duke",NA,70.96,1703,24,"Round4ScoringAverage",2007
61,61,"Tim Clark",NA,71,994,14,"Round4ScoringAverage",2007
61,61,"Luke Donald",NA,71,994,14,"Round4ScoringAverage",2007
61,61,"Padraig Harrington",NA,71,994,14,"Round4ScoringAverage",2007
61,61,"Tim Herron",NA,71,1562,22,"Round4ScoringAverage",2007
61,61,"Jarrod Lyle",NA,71,994,14,"Round4ScoringAverage",2007
66,66,"Rod Pampling",NA,71.05,1492,21,"Round4ScoringAverage",2007
66,66,"Boo Weekley",NA,71.05,1492,21,"Round4ScoringAverage",2007
68,68,"Tommy Armour III",NA,71.06,1137,16,"Round4ScoringAverage",2007
68,68,"Charles Howell III",NA,71.06,1208,17,"Round4ScoringAverage",2007
68,68,"Adam Scott",NA,71.06,1137,16,"Round4ScoringAverage",2007
71,71,"John Rollins",NA,71.09,1564,22,"Round4ScoringAverage",2007
72,72,"Steve Elkington",NA,71.11,1280,18,"Round4ScoringAverage",2007
72,72,"Michael Sim",NA,71.11,640,9,"Round4ScoringAverage",2007
72,72,"Mark Wilson",NA,71.11,1280,18,"Round4ScoringAverage",2007
75,75,"Stephen Leaney",NA,71.13,1138,16,"Round4ScoringAverage",2007
75,75,"Kevin Na",NA,71.13,1138,16,"Round4ScoringAverage",2007
75,75,"Arron Oberholser",NA,71.13,1138,16,"Round4ScoringAverage",2007
78,78,"Ryan Armour",NA,71.14,1494,21,"Round4ScoringAverage",2007
78,78,"Jerry Kelly",NA,71.14,1565,22,"Round4ScoringAverage",2007
78,78,"Paul Stankowski",NA,71.14,498,7,"Round4ScoringAverage",2007
81,81,"Robert Gamez",NA,71.15,925,13,"Round4ScoringAverage",2007
81,81,"Parker McLachlin",NA,71.15,925,13,"Round4ScoringAverage",2007
83,83,"Greg Owen",NA,71.17,854,12,"Round4ScoringAverage",2007
84,84,"Mathias Gronberg",NA,71.18,1210,17,"Round4ScoringAverage",2007
84,84,"Jesper Parnevik",NA,71.18,1210,17,"Round4ScoringAverage",2007
84,84,"Kenny Perry",NA,71.18,1210,17,"Round4ScoringAverage",2007
87,87,"Glen Day",NA,71.19,1139,16,"Round4ScoringAverage",2007
87,87,"Sean OHair",NA,71.19,1495,21,"Round4ScoringAverage",2007
89,89,"Chris Couch",NA,71.2,712,10,"Round4ScoringAverage",2007
90,90,"Paul Gow",NA,71.22,641,9,"Round4ScoringAverage",2007
91,91,"John Merrick",NA,71.24,1211,17,"Round4ScoringAverage",2007
92,92,"John Daly",NA,71.25,570,8,"Round4ScoringAverage",2007
92,92,"Bill Haas",NA,71.25,1140,16,"Round4ScoringAverage",2007
92,92,"Lee Janzen",NA,71.25,570,8,"Round4ScoringAverage",2007
95,95,"Steve Marino",NA,71.29,1497,21,"Round4ScoringAverage",2007
95,95,"Bubba Watson",NA,71.29,998,14,"Round4ScoringAverage",2007
97,97,"Gavin Coles",NA,71.31,1141,16,"Round4ScoringAverage",2007
98,98,"Kevin Sutherland",NA,71.35,1213,17,"Round4ScoringAverage",2007
99,99,"Harrison Frazar",NA,71.36,785,11,"Round4ScoringAverage",2007
99,99,"Scott Gutschewski",NA,71.36,785,11,"Round4ScoringAverage",2007
101,101,"JP Hayes",NA,71.38,1142,16,"Round4ScoringAverage",2007
101,101,"Ryuji Imada",NA,71.38,1499,21,"Round4ScoringAverage",2007
101,101,"Shigeki Maruyama",NA,71.38,928,13,"Round4ScoringAverage",2007
101,101,"Chris Tidland",NA,71.38,571,8,"Round4ScoringAverage",2007
105,105,"George McNeill",NA,71.39,1285,18,"Round4ScoringAverage",2007
105,105,"Vaughn Taylor",NA,71.39,1285,18,"Round4ScoringAverage",2007
107,107,"Will Ma Kenzie",NA,71.4,1428,20,"Round4ScoringAverage",2007
107,107,"Ryan Palmer",NA,71.4,1071,15,"Round4ScoringAverage",2007
109,109,"Carl Pettersson",NA,71.44,1786,25,"Round4ScoringAverage",2007
110,110,"Nick Watney",NA,71.47,1215,17,"Round4ScoringAverage",2007
111,111,"Mark Brooks",NA,71.5,572,8,"Round4ScoringAverage",2007
111,111,"Tom Lehman",NA,71.5,858,12,"Round4ScoringAverage",2007
111,111,"Shaun Micheel",NA,71.5,1144,16,"Round4ScoringAverage",2007
111,111,"Jeff Quinney",NA,71.5,1287,18,"Round4ScoringAverage",2007
111,111,"Jim Rutledge",NA,71.5,429,6,"Round4ScoringAverage",2007
111,111,"Scott Verplank",NA,71.5,1287,18,"Round4ScoringAverage",2007
117,117,"DJ Trahan",NA,71.53,1359,19,"Round4ScoringAverage",2007
118,118,"Jay Williamson",NA,71.55,787,11,"Round4ScoringAverage",2007
119,119,"Michael Boyd",NA,71.56,644,9,"Round4ScoringAverage",2007
120,120,"Kent Jones",NA,71.61,1289,18,"Round4ScoringAverage",2007
121,121,"Briny Baird",NA,71.62,1862,26,"Round4ScoringAverage",2007
122,122,"Paul Goydos",NA,71.64,788,11,"Round4ScoringAverage",2007
123,123,"Charlie Wi",NA,71.72,1291,18,"Round4ScoringAverage",2007
124,124,"Corey Pavin",NA,71.73,1076,15,"Round4ScoringAverage",2007
125,125,"Ted Purdy",NA,71.74,1363,19,"Round4ScoringAverage",2007
126,126,"Brendon de Jonge",NA,71.75,861,12,"Round4ScoringAverage",2007
127,127,"Brian Gay",NA,71.76,1507,21,"Round4ScoringAverage",2007
128,128,"Rich Barcelo",NA,71.77,933,13,"Round4ScoringAverage",2007
128,128,"Kirk Triplett",NA,71.77,933,13,"Round4ScoringAverage",2007
130,130,"Cameron Beckman",NA,71.79,1364,19,"Round4ScoringAverage",2007
130,130,"Craig Lile",NA,71.79,1005,14,"Round4ScoringAverage",2007
132,132,"Johnson Wagner",NA,71.8,1077,15,"Round4ScoringAverage",2007
133,133,"Geoff Ogilvy",NA,71.83,1293,18,"Round4ScoringAverage",2007
134,134,"Matt Hendrix",NA,71.86,503,7,"Round4ScoringAverage",2007
134,134,"Steve Lowery",NA,71.86,1006,14,"Round4ScoringAverage",2007
136,136,"Bob Tway",NA,71.89,1366,19,"Round4ScoringAverage",2007
137,137,"Craig Barlow",NA,71.9,719,10,"Round4ScoringAverage",2007
138,138,"Brian Davis",NA,71.91,1582,22,"Round4ScoringAverage",2007
138,138,"Duffy Waldorf",NA,71.91,791,11,"Round4ScoringAverage",2007
140,140,"Fred Funk",NA,71.92,863,12,"Round4ScoringAverage",2007
140,140,"Chris Riley",NA,71.92,863,12,"Round4ScoringAverage",2007
142,142,"Michael Allen",NA,71.93,1079,15,"Round4ScoringAverage",2007
143,143,"Robert Garrigus",NA,71.95,1367,19,"Round4ScoringAverage",2007
143,143,"Charles Warren",NA,71.95,1511,21,"Round4ScoringAverage",2007
145,145,"Bob Estes",NA,72,1152,16,"Round4ScoringAverage",2007
145,145,"Charley Hoffman",NA,72,1296,18,"Round4ScoringAverage",2007
145,145,"Cliff Kresge",NA,72,1656,23,"Round4ScoringAverage",2007
145,145,"Henrik Stenson",NA,72,648,9,"Round4ScoringAverage",2007
149,149,"Joe Durant",NA,72.06,1153,16,"Round4ScoringAverage",2007
150,150,"Retief Goosen",NA,72.09,793,11,"Round4ScoringAverage",2007
151,151,"John Mallinger",NA,72.11,1370,19,"Round4ScoringAverage",2007
152,152,"Billy Andrade",NA,72.12,1226,17,"Round4ScoringAverage",2007
153,153,"Mark Hensby",NA,72.13,1154,16,"Round4ScoringAverage",2007
154,154,"Craig Bowden",NA,72.14,1010,14,"Round4ScoringAverage",2007
155,155,"Steve Allan",NA,72.15,938,13,"Round4ScoringAverage",2007
155,155,"Craig Kanada",NA,72.15,1443,20,"Round4ScoringAverage",2007
157,157,"Steve Wheatcroft",NA,72.18,794,11,"Round4ScoringAverage",2007
158,158,"Anders Hansen",NA,72.2,722,10,"Round4ScoringAverage",2007
159,159,"Tripp Isenhour",NA,72.21,1011,14,"Round4ScoringAverage",2007
160,160,"Aaron Baddeley",NA,72.33,1302,18,"Round4ScoringAverage",2007
160,160,"Jason Schultz",NA,72.33,651,9,"Round4ScoringAverage",2007
162,162,"Stuart Appleby",NA,72.36,1013,14,"Round4ScoringAverage",2007
163,163,"Tom Pernice Jr",NA,72.38,1520,21,"Round4ScoringAverage",2007
164,164,"Todd Hamilton",NA,72.4,724,10,"Round4ScoringAverage",2007
165,165,"Troy Matteson",NA,72.41,1231,17,"Round4ScoringAverage",2007
166,166,"Ben Curtis",NA,72.44,1159,16,"Round4ScoringAverage",2007
167,167,"Stephen Ames",NA,72.47,1232,17,"Round4ScoringAverage",2007
168,168,"Brett Quigley",NA,72.53,1088,15,"Round4ScoringAverage",2007
169,169,"Jose Coceres",NA,72.56,653,9,"Round4ScoringAverage",2007
170,170,"Michael Putnam",NA,72.58,1379,19,"Round4ScoringAverage",2007
171,171,"Nick OHern",NA,72.62,944,13,"Round4ScoringAverage",2007
172,172,"Daisuke Maruyama",NA,72.63,1162,16,"Round4ScoringAverage",2007
173,173,"JB Holmes",NA,72.67,872,12,"Round4ScoringAverage",2007
174,174,"Eric Axley",NA,72.71,1236,17,"Round4ScoringAverage",2007
175,175,"Jason Bohn",NA,72.73,800,11,"Round4ScoringAverage",2007
175,175,"Tom Johnson",NA,72.73,800,11,"Round4ScoringAverage",2007
177,177,"Steve Flesch",NA,72.74,1382,19,"Round4ScoringAverage",2007
178,178,"Tag Ridings",NA,72.75,582,8,"Round4ScoringAverage",2007
178,178,"Kevin Stadler",NA,72.75,1164,16,"Round4ScoringAverage",2007
180,180,"Joey Sindelar",NA,72.77,946,13,"Round4ScoringAverage",2007
181,181,"Rich Beem",NA,72.78,1310,18,"Round4ScoringAverage",2007
182,182,"Trevor Immelman",NA,72.79,1019,14,"Round4ScoringAverage",2007
183,183,"David Branshaw",NA,72.82,801,11,"Round4ScoringAverage",2007
184,184,"Chris DiMarco",NA,72.87,1093,15,"Round4ScoringAverage",2007
185,185,"Jeff Brehaut",NA,72.88,583,8,"Round4ScoringAverage",2007
186,186,"Jeff Maggert",NA,72.93,1094,15,"Round4ScoringAverage",2007
187,187,"Jeff Gove",NA,73,1533,21,"Round4ScoringAverage",2007
187,187,"Jose Maria Olazabal",NA,73,730,10,"Round4ScoringAverage",2007
189,189,"Chad Campbell",NA,73.06,1315,18,"Round4ScoringAverage",2007
189,189,"Jason Dufner",NA,73.06,1242,17,"Round4ScoringAverage",2007
191,191,"Bryce Molder",NA,73.29,513,7,"Round4ScoringAverage",2007
192,192,"Brian Bateman",NA,73.33,660,9,"Round4ScoringAverage",2007
193,193,"Jaco Van Zyl",NA,73.5,294,4,"Round4ScoringAverage",2007
194,194,"Kyle Reifers",NA,73.67,663,9,"Round4ScoringAverage",2007
195,195,"DJ Brigman",NA,74.09,815,11,"Round4ScoringAverage",2007
196,196,"Bubba Dickerson",NA,74.83,449,6,"Round4ScoringAverage",2007
