"Approach150175yardsRTPScore_RANKTHISWEEK_2011","Approach150175yardsRTPScore_RANKLASTWEEK_2011","Approach150175yardsRTPScore_PLAYERNAME_2011","Approach150175yardsRTPScore_ROUNDS_2011","Approach150175yardsRTPScore_AVGRTP_2011","stat_name","year"
1,1,"Jason Day",76,-0.144,"Approach150175yardsRTPScore",2011
2,2,"Ernie Els",71,-0.138,"Approach150175yardsRTPScore",2011
3,3,"Kevin Na",84,-0.123,"Approach150175yardsRTPScore",2011
4,4,"Webb Simpson",98,-0.121,"Approach150175yardsRTPScore",2011
5,5,"Luke Donald",73,-0.115,"Approach150175yardsRTPScore",2011
6,6,"Ricky Barnes",78,-0.114,"Approach150175yardsRTPScore",2011
7,7,"Michael Thompson",79,-0.112,"Approach150175yardsRTPScore",2011
8,8,"Johnson Wagner",81,-0.106,"Approach150175yardsRTPScore",2011
9,9,"Carl Pettersson",95,-0.105,"Approach150175yardsRTPScore",2011
10,10,"Jerry Kelly",85,-0.104,"Approach150175yardsRTPScore",2011
11,11,"Retief Goosen",50,-0.103,"Approach150175yardsRTPScore",2011
12,12,"Bryce Molder",82,-0.101,"Approach150175yardsRTPScore",2011
13,13,"Chad Campbell",99,-0.1,"Approach150175yardsRTPScore",2011
14,14,"Hunter Mahan",92,-0.097,"Approach150175yardsRTPScore",2011
15,15,"Graeme McDowell",50,-0.096,"Approach150175yardsRTPScore",2011
16,16,"Matt Kuchar",94,-0.094,"Approach150175yardsRTPScore",2011
17,17,"Brandt Snedeker",85,-0.093,"Approach150175yardsRTPScore",2011
18,18,"KJ Choi",77,-0.092,"Approach150175yardsRTPScore",2011
18,18,"Brendon de Jonge",105,-0.092,"Approach150175yardsRTPScore",2011
20,20,"Briny Baird",60,-0.091,"Approach150175yardsRTPScore",2011
21,21,"Colt Knost",80,-0.09,"Approach150175yardsRTPScore",2011
22,22,"Jeff Overton",92,-0.089,"Approach150175yardsRTPScore",2011
23,23,"Steve Stricker",70,-0.084,"Approach150175yardsRTPScore",2011
24,24,"Robert Allenby",84,-0.081,"Approach150175yardsRTPScore",2011
24,24,"David Hearn",88,-0.081,"Approach150175yardsRTPScore",2011
26,26,"Aaron Baddeley",77,-0.08,"Approach150175yardsRTPScore",2011
26,26,"Sean OHair",71,-0.08,"Approach150175yardsRTPScore",2011
28,28,"Brian Gay",90,-0.079,"Approach150175yardsRTPScore",2011
29,29,"Martin Laird",77,-0.078,"Approach150175yardsRTPScore",2011
30,30,"Ben Crane",76,-0.077,"Approach150175yardsRTPScore",2011
