"Front9Round1ScoringAverage_RANKTHISWEEK_2015","Front9Round1ScoringAverage_RANKLASTWEEK_2015","Front9Round1ScoringAverage_PLAYERNAME_2015","Front9Round1ScoringAverage__2015","Front9Round1ScoringAverage_AVG_2015","Front9Round1ScoringAverage_TOTALSTROKES_2015","Front9Round1ScoringAverage_TOTALROUNDS_2015","stat_name","year"
1,1,"Patrick Rodgers",NA,33.94,543,16,"Front9Round1ScoringAverage",2015
2,2,"Jason Day",NA,34.16,649,19,"Front9Round1ScoringAverage",2015
3,3,"Hideki Matsuyama",NA,34.25,822,24,"Front9Round1ScoringAverage",2015
3,3,"Will Wilcox",NA,34.25,548,16,"Front9Round1ScoringAverage",2015
5,5,"Webb Simpson",NA,34.33,721,21,"Front9Round1ScoringAverage",2015
6,6,"Justin Thomas",NA,34.47,1034,30,"Front9Round1ScoringAverage",2015
7,7,"Matt Kuchar",NA,34.5,828,24,"Front9Round1ScoringAverage",2015
8,8,"Paul Casey",NA,34.52,794,23,"Front9Round1ScoringAverage",2015
9,9,"Dustin Johnson",NA,34.58,657,19,"Front9Round1ScoringAverage",2015
9,9,"Justin Rose",NA,34.58,657,19,"Front9Round1ScoringAverage",2015
11,11,"Harris English",NA,34.61,969,28,"Front9Round1ScoringAverage",2015
12,12,"Patrick Reed",NA,34.62,900,26,"Front9Round1ScoringAverage",2015
13,13,"Luke Guthrie",NA,34.65,901,26,"Front9Round1ScoringAverage",2015
14,14,"Brooks Koepka",NA,34.68,763,22,"Front9Round1ScoringAverage",2015
15,15,"Colt Knost",NA,34.7,937,27,"Front9Round1ScoringAverage",2015
16,16,"Bubba Watson",NA,34.72,625,18,"Front9Round1ScoringAverage",2015
17,17,"Keegan Bradley",NA,34.74,799,23,"Front9Round1ScoringAverage",2015
17,17,"Jim Herman",NA,34.74,938,27,"Front9Round1ScoringAverage",2015
19,19,"Jonas Blixt",NA,34.76,869,25,"Front9Round1ScoringAverage",2015
20,20,"Erik Compton",NA,34.78,939,27,"Front9Round1ScoringAverage",2015
21,21,"Alex Cejka",NA,34.79,1009,29,"Front9Round1ScoringAverage",2015
