"LateLowestRound_RANKTHISWEEK_2014","LateLowestRound_RANKLASTWEEK_2014","LateLowestRound_PLAYERNAME_2014","LateLowestRound__2014","LateLowestRound_LOWRND_2014","stat_name","year"
74,74,"Martin Flores",NA,65,"LateLowestRound",2014
74,74,"Jim Furyk",NA,65,"LateLowestRound",2014
74,74,"Tommy Gainey",NA,65,"LateLowestRound",2014
74,74,"Scott Gardiner",NA,65,"LateLowestRound",2014
74,74,"Robert Garrigus",NA,65,"LateLowestRound",2014
74,74,"Retief Goosen",NA,65,"LateLowestRound",2014
74,74,"Chesson Hadley",NA,65,"LateLowestRound",2014
74,74,"James Hahn",NA,65,"LateLowestRound",2014
74,74,"Peter Hanson",NA,65,"LateLowestRound",2014
74,74,"Brian Harman",NA,65,"LateLowestRound",2014
74,74,"JJ Henry",NA,65,"LateLowestRound",2014
74,74,"Charles Howell III",NA,65,"LateLowestRound",2014
74,74,"Matt Jones",NA,65,"LateLowestRound",2014
74,74,"Jerry Kelly",NA,65,"LateLowestRound",2014
74,74,"Brooks Koepka",NA,65,"LateLowestRound",2014
74,74,"Jason Kokrak",NA,65,"LateLowestRound",2014
74,74,"Danny Lee",NA,65,"LateLowestRound",2014
74,74,"Richard Lee",NA,65,"LateLowestRound",2014
74,74,"Justin Leonard",NA,65,"LateLowestRound",2014
74,74,"Andrew Loupe",NA,65,"LateLowestRound",2014
74,74,"Davis Love III",NA,65,"LateLowestRound",2014
74,74,"Shane Lowry",NA,65,"LateLowestRound",2014
74,74,"Will Ma Kenzie",NA,65,"LateLowestRound",2014
74,74,"Hunter Mahan",NA,65,"LateLowestRound",2014
74,74,"Steve Marino",NA,65,"LateLowestRound",2014
74,74,"John Merrick",NA,65,"LateLowestRound",2014
74,74,"Seung Yul Noh",NA,65,"LateLowestRound",2014
74,74,"Geoff Ogilvy",NA,65,"LateLowestRound",2014
74,74,"Taylor Pendrith",NA,65,"LateLowestRound",2014
74,74,"Carl Pettersson",NA,65,"LateLowestRound",2014
74,74,"Scott Piercy",NA,65,"LateLowestRound",2014
74,74,"Jim Renner",NA,65,"LateLowestRound",2014
74,74,"John Rollins",NA,65,"LateLowestRound",2014
74,74,"Justin Rose",NA,65,"LateLowestRound",2014
74,74,"Rory Sabbatini",NA,65,"LateLowestRound",2014
74,74,"Adam Scott",NA,65,"LateLowestRound",2014
74,74,"Vijay Singh",NA,65,"LateLowestRound",2014
74,74,"Heath Slocum",NA,65,"LateLowestRound",2014
74,74,"Brandt Snedeker",NA,65,"LateLowestRound",2014
74,74,"Henrik Stenson",NA,65,"LateLowestRound",2014
74,74,"Robert Streb",NA,65,"LateLowestRound",2014
74,74,"Chris Stroud",NA,65,"LateLowestRound",2014
74,74,"Brian Stuard",NA,65,"LateLowestRound",2014
74,74,"Hideto Tanihara",NA,65,"LateLowestRound",2014
74,74,"David Toms",NA,65,"LateLowestRound",2014
74,74,"Bo Van Pelt",NA,65,"LateLowestRound",2014
74,74,"Jhonattan Vegas",NA,65,"LateLowestRound",2014
74,74,"Johnson Wagner",NA,65,"LateLowestRound",2014
74,74,"Bernd Wiesberger",NA,65,"LateLowestRound",2014
74,74,"Gary Woodland",NA,65,"LateLowestRound",2014
146,146,"Robert Allenby",NA,66,"LateLowestRound",2014
146,146,"Jason Allred",NA,66,"LateLowestRound",2014
146,146,"Kiradech Aphibarnrat",NA,66,"LateLowestRound",2014
146,146,"Sangmoon Bae",NA,66,"LateLowestRound",2014
146,146,"Ricky Barnes",NA,66,"LateLowestRound",2014
146,146,"Thomas Bjorn",NA,66,"LateLowestRound",2014
146,146,"Steven Bowditch",NA,66,"LateLowestRound",2014
146,146,"Daniel Chopra",NA,66,"LateLowestRound",2014
146,146,"Erik Compton",NA,66,"LateLowestRound",2014
146,146,"Joel Dahmen",NA,66,"LateLowestRound",2014
146,146,"Luke Donald",NA,66,"LateLowestRound",2014
146,146,"Victor Dubuisson",NA,66,"LateLowestRound",2014
146,146,"Jason Dufner",NA,66,"LateLowestRound",2014
146,146,"David Duval",NA,66,"LateLowestRound",2014
146,146,"Gonzalo Fdez Castano",NA,66,"LateLowestRound",2014
146,146,"Rickie Fowler",NA,66,"LateLowestRound",2014
146,146,"Brice Garnett",NA,66,"LateLowestRound",2014
146,146,"Brian Gay",NA,66,"LateLowestRound",2014
146,146,"Fabian Gomez",NA,66,"LateLowestRound",2014
146,146,"Jason Gore",NA,66,"LateLowestRound",2014
146,146,"Padraig Harrington",NA,66,"LateLowestRound",2014
146,146,"David Hearn",NA,66,"LateLowestRound",2014
146,146,"Jim Herman",NA,66,"LateLowestRound",2014
146,146,"Tim Herron",NA,66,"LateLowestRound",2014
146,146,"JB Holmes",NA,66,"LateLowestRound",2014
146,146,"Max Homa",NA,66,"LateLowestRound",2014
146,146,"Billy Hurley III",NA,66,"LateLowestRound",2014
146,146,"Trevor Immelman",NA,66,"LateLowestRound",2014
146,146,"Martin Laird",NA,66,"LateLowestRound",2014
146,146,"Peter Malnati",NA,66,"LateLowestRound",2014
146,146,"Hideki Matsuyama",NA,66,"LateLowestRound",2014
146,146,"Troy Merritt",NA,66,"LateLowestRound",2014
146,146,"Pat Perez",NA,66,"LateLowestRound",2014
146,146,"Ted Potter Jr",NA,66,"LateLowestRound",2014
146,146,"Dicky Pride",NA,66,"LateLowestRound",2014
146,146,"Wes Roach",NA,66,"LateLowestRound",2014
146,146,"Patrick Rodgers",NA,66,"LateLowestRound",2014
146,146,"Andres Romero",NA,66,"LateLowestRound",2014
146,146,"David Skinns",NA,66,"LateLowestRound",2014
146,146,"Jordan Spieth",NA,66,"LateLowestRound",2014
146,146,"Scott Stallings",NA,66,"LateLowestRound",2014
146,146,"Brendan Steele",NA,66,"LateLowestRound",2014
146,146,"Nicholas Thompson",NA,66,"LateLowestRound",2014
146,146,"Michael Thompson",NA,66,"LateLowestRound",2014
146,146,"Marc Turnesa",NA,66,"LateLowestRound",2014
146,146,"Tyrone Van Aswegen",NA,66,"LateLowestRound",2014
146,146,"Mike Weir",NA,66,"LateLowestRound",2014
146,146,"Charlie Wi",NA,66,"LateLowestRound",2014
146,146,"Tim Wilkinson",NA,66,"LateLowestRound",2014
146,146,"Chris Wood",NA,66,"LateLowestRound",2014
146,146,"Tiger Woods",NA,66,"LateLowestRound",2014
146,146,"YE Yang",NA,66,"LateLowestRound",2014
198,198,"Blake Adams",NA,67,"LateLowestRound",2014
198,198,"Woody Austin",NA,67,"LateLowestRound",2014
198,198,"Briny Baird",NA,67,"LateLowestRound",2014
198,198,"Cameron Beckman",NA,67,"LateLowestRound",2014
198,198,"Matt Bettencourt",NA,67,"LateLowestRound",2014
198,198,"Justin Bolli",NA,67,"LateLowestRound",2014
198,198,"Rafa Cabrera Bello",NA,67,"LateLowestRound",2014
198,198,"Rafael Campos",NA,67,"LateLowestRound",2014
198,198,"Bud Cauley",NA,67,"LateLowestRound",2014
198,198,"Alex Cejka",NA,67,"LateLowestRound",2014
198,198,"Jose Coceres",NA,67,"LateLowestRound",2014
198,198,"Ben Curtis",NA,67,"LateLowestRound",2014
198,198,"Derek Fathauer",NA,67,"LateLowestRound",2014
198,198,"Lucas Glover",NA,67,"LateLowestRound",2014
198,198,"Branden Grace",NA,67,"LateLowestRound",2014
198,198,"John Huh",NA,67,"LateLowestRound",2014
198,198,"Ryuji Imada",NA,67,"LateLowestRound",2014
198,198,"Robert Karlsson",NA,67,"LateLowestRound",2014
198,198,"DH Lee",NA,67,"LateLowestRound",2014
198,198,"Hao Tong Li",NA,67,"LateLowestRound",2014
198,198,"Edward Loar",NA,67,"LateLowestRound",2014
198,198,"John Mallinger",NA,67,"LateLowestRound",2014
198,198,"Matteo Manassero",NA,67,"LateLowestRound",2014
198,198,"Billy Mayfair",NA,67,"LateLowestRound",2014
198,198,"Paul McGinley",NA,67,"LateLowestRound",2014
198,198,"Jay McLuen",NA,67,"LateLowestRound",2014
198,198,"Francesco Molinari",NA,67,"LateLowestRound",2014
198,198,"Sean OHair",NA,67,"LateLowestRound",2014
198,198,"Greg Owen",NA,67,"LateLowestRound",2014
198,198,"DA Points",NA,67,"LateLowestRound",2014
198,198,"Alex Prugh",NA,67,"LateLowestRound",2014
198,198,"Kevin Stadler",NA,67,"LateLowestRound",2014
198,198,"Kyle Stanley",NA,67,"LateLowestRound",2014
198,198,"Hudson Swafford",NA,67,"LateLowestRound",2014
198,198,"Josh Teater",NA,67,"LateLowestRound",2014
198,198,"Marc Warren",NA,67,"LateLowestRound",2014
198,198,"Boo Weekley",NA,67,"LateLowestRound",2014
198,198,"Lee Westwood",NA,67,"LateLowestRound",2014
198,198,"Lee Williams",NA,67,"LateLowestRound",2014
198,198,"Mark Wilson",NA,67,"LateLowestRound",2014
198,198,"Bobby Wyatt",NA,67,"LateLowestRound",2014
239,239,"Benjamin Alvarado",NA,68,"LateLowestRound",2014
239,239,"Seukhyun Baek",NA,68,"LateLowestRound",2014
239,239,"Shane Bertsch",NA,68,"LateLowestRound",2014
239,239,"Jonas Blixt",NA,68,"LateLowestRound",2014
239,239,"Mark Brown",NA,68,"LateLowestRound",2014
239,239,"Patrick Cantlay",NA,68,"LateLowestRound",2014
239,239,"Miguel Angel Carballo",NA,68,"LateLowestRound",2014
239,239,"George Coetzee",NA,68,"LateLowestRound",2014
239,239,"Nicolas Colsaerts",NA,68,"LateLowestRound",2014
239,239,"Eric Dugas",NA,68,"LateLowestRound",2014
239,239,"Derek Ernst",NA,68,"LateLowestRound",2014
239,239,"Bob Estes",NA,68,"LateLowestRound",2014
239,239,"Tommy Fleetwood",NA,68,"LateLowestRound",2014
239,239,"Kevin Foley",NA,68,"LateLowestRound",2014
239,239,"Oscar Fraustro",NA,68,"LateLowestRound",2014
239,239,"Harrison Frazar",NA,68,"LateLowestRound",2014
239,239,"Stephen Gallacher",NA,68,"LateLowestRound",2014
239,239,"Oliver Goss",NA,68,"LateLowestRound",2014
239,239,"Mike Hendry",NA,68,"LateLowestRound",2014
239,239,"David Howell",NA,68,"LateLowestRound",2014
239,239,"Steven Ihm",NA,68,"LateLowestRound",2014
239,239,"Mikko Ilonen",NA,68,"LateLowestRound",2014
239,239,"Thongchai Jaidee",NA,68,"LateLowestRound",2014
239,239,"Lee Janzen",NA,68,"LateLowestRound",2014
239,239,"Kent Jones",NA,68,"LateLowestRound",2014
239,239,"Masahiro Kawamura",NA,68,"LateLowestRound",2014
239,239,"Anirban Lahiri",NA,68,"LateLowestRound",2014
239,239,"Spencer Levin",NA,68,"LateLowestRound",2014
239,239,"Alexander Levy",NA,68,"LateLowestRound",2014
239,239,"Joost Luiten",NA,68,"LateLowestRound",2014
239,239,"Len Mattiace",NA,68,"LateLowestRound",2014
239,239,"Edoardo Molinari",NA,68,"LateLowestRound",2014
239,239,"Jordan Niebrugge",NA,68,"LateLowestRound",2014
239,239,"Koumei Oda",NA,68,"LateLowestRound",2014
239,239,"Joe Ogilvie",NA,68,"LateLowestRound",2014
239,239,"Thorbjorn Olesen",NA,68,"LateLowestRound",2014
239,239,"Carlos Ortiz",NA,68,"LateLowestRound",2014
239,239,"John Peterson",NA,68,"LateLowestRound",2014
239,239,"Fran Quinn",NA,68,"LateLowestRound",2014
239,239,"Kevin Tway",NA,68,"LateLowestRound",2014
239,239,"Scott Verplank",NA,68,"LateLowestRound",2014
239,239,"Danny Willett",NA,68,"LateLowestRound",2014
281,281,"Alex Aragon",NA,69,"LateLowestRound",2014
281,281,"Gaganjeet Bhullar",NA,69,"LateLowestRound",2014
281,281,"Kris Blanks",NA,69,"LateLowestRound",2014
281,281,"Michael Block",NA,69,"LateLowestRound",2014
281,281,"Mark Calcavecchia",NA,69,"LateLowestRound",2014
281,281,"Gary Christian",NA,69,"LateLowestRound",2014
281,281,"Fred Couples",NA,69,"LateLowestRound",2014
281,281,"Jon Curran",NA,69,"LateLowestRound",2014
281,281,"Darren Fichardt",NA,69,"LateLowestRound",2014
281,281,"Fred Funk",NA,69,"LateLowestRound",2014
281,281,"Andres Gonzales",NA,69,"LateLowestRound",2014
281,281,"Nathan Green",NA,69,"LateLowestRound",2014
281,281,"Todd Hamilton",NA,69,"LateLowestRound",2014
281,281,"Dudley Hart",NA,69,"LateLowestRound",2014
281,281,"Miguel Angel Jimenez",NA,69,"LateLowestRound",2014
281,281,"Bronson La Cassie",NA,69,"LateLowestRound",2014
281,281,"Doug LaBelle II",NA,69,"LateLowestRound",2014
281,281,"Bernhard Langer",NA,69,"LateLowestRound",2014
281,281,"Pablo Larrazabal",NA,69,"LateLowestRound",2014
281,281,"Scott McCarron",NA,69,"LateLowestRound",2014
281,281,"Jesper Parnevik",NA,69,"LateLowestRound",2014
281,281,"Kenny Perry",NA,69,"LateLowestRound",2014
281,281,"Rod Perry",NA,69,"LateLowestRound",2014
281,281,"Daniel Popovic",NA,69,"LateLowestRound",2014
281,281,"Alvaro Quiros",NA,69,"LateLowestRound",2014
281,281,"Chez Reavie",NA,69,"LateLowestRound",2014
281,281,"Kyle Reifers",NA,69,"LateLowestRound",2014
281,281,"Tag Ridings",NA,69,"LateLowestRound",2014
281,281,"Sam Saunders",NA,69,"LateLowestRound",2014
281,281,"Ryan Sullivan",NA,69,"LateLowestRound",2014
281,281,"Chris Thompson",NA,69,"LateLowestRound",2014
281,281,"DJ Trahan",NA,69,"LateLowestRound",2014
281,281,"Martin Trainer",NA,69,"LateLowestRound",2014
281,281,"Austen Truslow",NA,69,"LateLowestRound",2014
281,281,"James Vargas",NA,69,"LateLowestRound",2014
281,281,"Armando Villarreal",NA,69,"LateLowestRound",2014
281,281,"Eugene Wong",NA,69,"LateLowestRound",2014
281,281,"Fabrizio Zanotti",NA,69,"LateLowestRound",2014
319,319,"Thomas Aiken",NA,70,"LateLowestRound",2014
319,319,"Wu Ashun",NA,70,"LateLowestRound",2014
319,319,"Guy Boros",NA,70,"LateLowestRound",2014
319,319,"Brian Campbell",NA,70,"LateLowestRound",2014
319,319,"Darren Clarke",NA,70,"LateLowestRound",2014
319,319,"Marco Dawson",NA,70,"LateLowestRound",2014
319,319,"Bubba Dickerson",NA,70,"LateLowestRound",2014
319,319,"Nicholas Fung",NA,70,"LateLowestRound",2014
319,319,"Bobby Gates",NA,70,"LateLowestRound",2014
319,319,"Adam Hadwin",NA,70,"LateLowestRound",2014
319,319,"Hiroshi Iwata",NA,70,"LateLowestRound",2014
319,319,"Jin Jeong",NA,70,"LateLowestRound",2014
319,319,"Shiv Kapur",NA,70,"LateLowestRound",2014
319,319,"Hyung Sung Kim",NA,70,"LateLowestRound",2014
319,319,"Tom Lewis",NA,70,"LateLowestRound",2014
319,319,"David Lynn",NA,70,"LateLowestRound",2014
319,319,"Timothy Madigan",NA,70,"LateLowestRound",2014
319,319,"Rocco Mediate",NA,70,"LateLowestRound",2014
319,319,"Garth Mulroy",NA,70,"LateLowestRound",2014
319,319,"Toshinori Muto",NA,70,"LateLowestRound",2014
319,319,"Wade Ormsby",NA,70,"LateLowestRound",2014
319,319,"Rod Pampling",NA,70,"LateLowestRound",2014
319,319,"Corey Pavin",NA,70,"LateLowestRound",2014
319,319,"Siddikur Rahman",NA,70,"LateLowestRound",2014
319,319,"Alan Scheer",NA,70,"LateLowestRound",2014
319,319,"Marcel Siem",NA,70,"LateLowestRound",2014
319,319,"John Singleton",NA,70,"LateLowestRound",2014
319,319,"Chris Smith",NA,70,"LateLowestRound",2014
319,319,"Derek Tolan",NA,70,"LateLowestRound",2014
319,319,"Peter Uihlein",NA,70,"LateLowestRound",2014
319,319,"Chris Williams",NA,70,"LateLowestRound",2014
319,319,"Cameron Wilson",NA,70,"LateLowestRound",2014
351,351,"Arjun Atwal",NA,71,"LateLowestRound",2014
351,351,"Daniel Berger",NA,71,"LateLowestRound",2014
351,351,"Zac Blair",NA,71,"LateLowestRound",2014
351,351,"Mark Brooks",NA,71,"LateLowestRound",2014
351,351,"Corey Conners",NA,71,"LateLowestRound",2014
351,351,"Franklin Corpening",NA,71,"LateLowestRound",2014
351,351,"Jeff Curl",NA,71,"LateLowestRound",2014
351,351,"Chris DiMarco",NA,71,"LateLowestRound",2014
351,351,"Nick Faldo",NA,71,"LateLowestRound",2014
351,351,"Matthew Fitzpatrick",NA,71,"LateLowestRound",2014
351,351,"Steve Flesch",NA,71,"LateLowestRound",2014
351,351,"Michael Gligic",NA,71,"LateLowestRound",2014
351,351,"Talor Gooch",NA,71,"LateLowestRound",2014
351,351,"Tano Goya",NA,71,"LateLowestRound",2014
351,351,"Robbie Greenwell",NA,71,"LateLowestRound",2014
351,351,"Emiliano Grillo",NA,71,"LateLowestRound",2014
351,351,"Ryan Helminen",NA,71,"LateLowestRound",2014
351,351,"Scott Hend",NA,71,"LateLowestRound",2014
351,351,"Mark Hubbard",NA,71,"LateLowestRound",2014
351,351,"Raphael Jacquelin",NA,71,"LateLowestRound",2014
351,351,"Ken Looper",NA,71,"LateLowestRound",2014
351,351,"Paul McKechnie",NA,71,"LateLowestRound",2014
351,351,"Jason Millard",NA,71,"LateLowestRound",2014
351,351,"Kevin Penner",NA,71,"LateLowestRound",2014
351,351,"Clayton Rask",NA,71,"LateLowestRound",2014
351,351,"Chris Riley",NA,71,"LateLowestRound",2014
351,351,"Scottie Scheffler",NA,71,"LateLowestRound",2014
351,351,"Adam Svensson",NA,71,"LateLowestRound",2014
351,351,"Vaughn Taylor",NA,71,"LateLowestRound",2014
351,351,"Tom Watson",NA,71,"LateLowestRound",2014
351,351,"Brady Watt",NA,71,"LateLowestRound",2014
382,382,"Max Alverio",NA,72,"LateLowestRound",2014
382,382,"Byeong Hun An",NA,72,"LateLowestRound",2014
382,382,"Rich Beem",NA,72,"LateLowestRound",2014
382,382,"Lucas Bjerregaard",NA,72,"LateLowestRound",2014
382,382,"Mark Blakefield",NA,72,"LateLowestRound",2014
382,382,"Dustin Bray",NA,72,"LateLowestRound",2014
382,382,"Fielding Brewbaker",NA,72,"LateLowestRound",2014
382,382,"Kristoffer Broberg",NA,72,"LateLowestRound",2014
382,382,"Jamie Broce",NA,72,"LateLowestRound",2014
382,382,"Anthony Broussard",NA,72,"LateLowestRound",2014
382,382,"Alex Carpenter",NA,72,"LateLowestRound",2014
382,382,"Will Collins",NA,72,"LateLowestRound",2014
382,382,"Matt Dobyns",NA,72,"LateLowestRound",2014
382,382,"Oliver Fisher",NA,72,"LateLowestRound",2014
382,382,"Joey Garber",NA,72,"LateLowestRound",2014
382,382,"Cody Gribble",NA,72,"LateLowestRound",2014
382,382,"Simon Griffiths",NA,72,"LateLowestRound",2014
382,382,"Yuta Ikeda",NA,72,"LateLowestRound",2014
382,382,"Ben Kohles",NA,72,"LateLowestRound",2014
382,382,"Grant Leaver",NA,72,"LateLowestRound",2014
382,382,"Kyoung Hoon Lee",NA,72,"LateLowestRound",2014
382,382,"Beon Yeong Lee",NA,72,"LateLowestRound",2014
382,382,"WC Liang",NA,72,"LateLowestRound",2014
382,382,"Don Littrell",NA,72,"LateLowestRound",2014
382,382,"William Liu",NA,72,"LateLowestRound",2014
382,382,"Yusaku Miyazato",NA,72,"LateLowestRound",2014
382,382,"Colin Montgomerie",NA,72,"LateLowestRound",2014
382,382,"Zachary Olsen",NA,72,"LateLowestRound",2014
382,382,"Andrea Pavan",NA,72,"LateLowestRound",2014
382,382,"Jordi Garcia Pinto",NA,72,"LateLowestRound",2014
382,382,"Ted Purdy",NA,72,"LateLowestRound",2014
382,382,"Brett Quigley",NA,72,"LateLowestRound",2014
382,382,"Jose de Jesus Rodriguez",NA,72,"LateLowestRound",2014
382,382,"Brett Rumford",NA,72,"LateLowestRound",2014
382,382,"Andrew Ruthkoski",NA,72,"LateLowestRound",2014
382,382,"Steve Schneiter",NA,72,"LateLowestRound",2014
382,382,"Paul Stankowski",NA,72,"LateLowestRound",2014
382,382,"Graeme Storm",NA,72,"LateLowestRound",2014
382,382,"Will Strickler",NA,72,"LateLowestRound",2014
382,382,"Toru Taniguchi",NA,72,"LateLowestRound",2014
382,382,"Esteban Toledo",NA,72,"LateLowestRound",2014
382,382,"Harold Varner III",NA,72,"LateLowestRound",2014
424,424,"Brian Anania",NA,73,"LateLowestRound",2014
424,424,"Billy Andrade",NA,73,"LateLowestRound",2014
424,424,"Ryan Blaum",NA,73,"LateLowestRound",2014
424,424,"Michael Bradley",NA,73,"LateLowestRound",2014
424,424,"Olin Browne",NA,73,"LateLowestRound",2014
424,424,"David Carr",NA,73,"LateLowestRound",2014
424,424,"Eli Cole",NA,73,"LateLowestRound",2014
424,424,"Roberto Diaz",NA,73,"LateLowestRound",2014
424,424,"Rhys Enoch",NA,73,"LateLowestRound",2014
424,424,"Ross Fisher",NA,73,"LateLowestRound",2014
424,424,"Aaron Goldberg",NA,73,"LateLowestRound",2014
424,424,"Hunter Hamrick",NA,73,"LateLowestRound",2014
424,424,"Mu Hu",NA,73,"LateLowestRound",2014
424,424,"Rashid Ismail",NA,73,"LateLowestRound",2014
424,424,"Peter Jacobsen",NA,73,"LateLowestRound",2014
424,424,"Troy Kelly",NA,73,"LateLowestRound",2014
424,424,"Hyung Tae Kim",NA,73,"LateLowestRound",2014
424,424,"Michael Kim",NA,73,"LateLowestRound",2014
424,424,"Colt Knost",NA,73,"LateLowestRound",2014
424,424,"Masanori Kobayashi",NA,73,"LateLowestRound",2014
424,424,"Ki Taek Lee",NA,73,"LateLowestRound",2014
424,424,"Changwoo Lee",NA,73,"LateLowestRound",2014
424,424,"Dave Levesque",NA,73,"LateLowestRound",2014
424,424,"Frank Lickliter II",NA,73,"LateLowestRound",2014
424,424,"Nicholas Lindheim",NA,73,"LateLowestRound",2014
424,424,"Daisuke Maruyama",NA,73,"LateLowestRound",2014
424,424,"Robert McClellan",NA,73,"LateLowestRound",2014
424,424,"Brandon McIver",NA,73,"LateLowestRound",2014
424,424,"Jamie McLeary",NA,73,"LateLowestRound",2014
424,424,"Juvic Pagunsan",NA,73,"LateLowestRound",2014
