"Par4ScoringAverage_RANKTHISWEEK_2005","Par4ScoringAverage_RANKLASTWEEK_2005","Par4ScoringAverage_PLAYERNAME_2005","Par4ScoringAverage_ROUNDS_2005","Par4ScoringAverage_AVG_2005","Par4ScoringAverage_TOTALSTROKES_2005","Par4ScoringAverage_TOTALHOLES_2005","stat_name","year"
50,50,"Rocco Mediate",73,4.04,3114,770,"Par4ScoringAverage",2005
50,50,"Ryan Palmer",101,4.04,4175,1033,"Par4ScoringAverage",2005
50,50,"Jesper Parnevik",84,4.04,3507,867,"Par4ScoringAverage",2005
50,50,"Jeff Sluman",94,4.04,3974,983,"Par4ScoringAverage",2005
50,50,"Kevin Sutherland",89,4.04,3732,923,"Par4ScoringAverage",2005
50,50,"Hidemichi Tanaka",106,4.04,4302,1065,"Par4ScoringAverage",2005
50,50,"Roland Thatcher",75,4.04,3066,759,"Par4ScoringAverage",2005
50,50,"Bo Van Pelt",112,4.04,4804,1189,"Par4ScoringAverage",2005
50,50,"Brett Wetterich",76,4.04,3163,783,"Par4ScoringAverage",2005
50,50,"Dean Wilson",86,4.04,3649,903,"Par4ScoringAverage",2005
50,50,"Mark Wilson",74,4.04,2927,725,"Par4ScoringAverage",2005
74,74,"Robert Allenby",95,4.05,3877,957,"Par4ScoringAverage",2005
74,74,"Tommy Armour III",103,4.05,4401,1087,"Par4ScoringAverage",2005
74,74,"Briny Baird",98,4.05,4127,1019,"Par4ScoringAverage",2005
74,74,"Cameron Beckman",96,4.05,3927,969,"Par4ScoringAverage",2005
74,74,"Jonathan Byrd",103,4.05,4277,1057,"Par4ScoringAverage",2005
74,74,"Brian Gay",101,4.05,4250,1050,"Par4ScoringAverage",2005
74,74,"Matt Gogel",78,4.05,3257,805,"Par4ScoringAverage",2005
74,74,"Mathias Gronberg",60,4.05,2514,620,"Par4ScoringAverage",2005
74,74,"David Hearn",68,4.05,2909,719,"Par4ScoringAverage",2005
74,74,"Stephen Leaney",89,4.05,3635,897,"Par4ScoringAverage",2005
74,74,"Hunter Mahan",103,4.05,4353,1075,"Par4ScoringAverage",2005
74,74,"Greg Owen",84,4.05,3381,835,"Par4ScoringAverage",2005
74,74,"Carl Pettersson",109,4.05,4433,1095,"Par4ScoringAverage",2005
74,74,"Phillip Price",77,4.05,3064,756,"Par4ScoringAverage",2005
74,74,"Ted Purdy",122,4.05,5388,1329,"Par4ScoringAverage",2005
74,74,"Brett Quigley",96,4.05,3889,961,"Par4ScoringAverage",2005
74,74,"Adam Scott",72,4.05,3039,750,"Par4ScoringAverage",2005
74,74,"Mario Tiziani",67,4.05,2779,686,"Par4ScoringAverage",2005
74,74,"Omar Uresti",84,4.05,3645,899,"Par4ScoringAverage",2005
74,74,"Nick Watney",91,4.05,3795,937,"Par4ScoringAverage",2005
94,94,"Michael Allen",90,4.06,3912,963,"Par4ScoringAverage",2005
94,94,"Billy Andrade",83,4.06,3516,865,"Par4ScoringAverage",2005
94,94,"Craig Barlow",81,4.06,3263,803,"Par4ScoringAverage",2005
94,94,"Chad Campbell",95,4.06,4097,1009,"Par4ScoringAverage",2005
94,94,"KJ Choi",78,4.06,3267,805,"Par4ScoringAverage",2005
94,94,"Glen Day",80,4.06,3369,829,"Par4ScoringAverage",2005
94,94,"Carlos Franco",78,4.06,3243,798,"Par4ScoringAverage",2005
94,94,"Fred Funk",102,4.06,4479,1103,"Par4ScoringAverage",2005
94,94,"Lucas Glover",88,4.06,3670,905,"Par4ScoringAverage",2005
94,94,"Hunter Haas",83,4.06,3380,833,"Par4ScoringAverage",2005
94,94,"JP Hayes",63,4.06,2717,669,"Par4ScoringAverage",2005
94,94,"John Huston",90,4.06,3686,907,"Par4ScoringAverage",2005
94,94,"Kent Jones",99,4.06,4121,1015,"Par4ScoringAverage",2005
94,94,"Jerry Kelly",101,4.06,4279,1055,"Par4ScoringAverage",2005
94,94,"Neal Lancaster",95,4.06,4053,999,"Par4ScoringAverage",2005
94,94,"Bernhard Langer",67,4.06,2943,724,"Par4ScoringAverage",2005
94,94,"JL Lewis",98,4.06,4199,1034,"Par4ScoringAverage",2005
94,94,"Rod Pampling",89,4.06,3753,925,"Par4ScoringAverage",2005
94,94,"Pat Perez",89,4.06,3939,971,"Par4ScoringAverage",2005
94,94,"Tag Ridings",93,4.06,3859,951,"Par4ScoringAverage",2005
94,94,"Loren Roberts",54,4.06,2330,574,"Par4ScoringAverage",2005
94,94,"John Rollins",97,4.06,4128,1017,"Par4ScoringAverage",2005
94,94,"Chris Smith",93,4.06,3916,965,"Par4ScoringAverage",2005
94,94,"DJ Trahan",81,4.06,3308,815,"Par4ScoringAverage",2005
94,94,"Tjaart van der Walt",56,4.06,2374,585,"Par4ScoringAverage",2005
94,94,"Duffy Waldorf",86,4.06,3544,873,"Par4ScoringAverage",2005
94,94,"Charles Warren",89,4.06,3708,913,"Par4ScoringAverage",2005
121,121,"Woody Austin",100,4.07,4362,1071,"Par4ScoringAverage",2005
121,121,"Paul Azinger",66,4.07,2822,693,"Par4ScoringAverage",2005
121,121,"Aaron Baddeley",84,4.07,3518,865,"Par4ScoringAverage",2005
121,121,"Justin Bolli",65,4.07,2695,662,"Par4ScoringAverage",2005
121,121,"Gavin Coles",70,4.07,3018,741,"Par4ScoringAverage",2005
121,121,"John Cook",72,4.07,3052,749,"Par4ScoringAverage",2005
121,121,"Todd Fischer",99,4.07,4147,1018,"Par4ScoringAverage",2005
121,121,"Robert Gamez",91,4.07,3932,965,"Par4ScoringAverage",2005
121,121,"Tom Gillis",77,4.07,3195,785,"Par4ScoringAverage",2005
121,121,"Tom Lehman",69,4.07,2972,731,"Par4ScoringAverage",2005
121,121,"Peter Lonard",85,4.07,3700,910,"Par4ScoringAverage",2005
121,121,"Steve Lowery",100,4.07,4090,1005,"Par4ScoringAverage",2005
121,121,"Jeff Maggert",79,4.07,3244,798,"Par4ScoringAverage",2005
121,121,"Kevin Na",88,4.07,3684,905,"Par4ScoringAverage",2005
121,121,"Joe Ogilvie",103,4.07,4297,1057,"Par4ScoringAverage",2005
121,121,"Brenden Pappas",51,4.07,2198,540,"Par4ScoringAverage",2005
121,121,"Corey Pavin",77,4.07,3190,783,"Par4ScoringAverage",2005
121,121,"Tim Petrovic",97,4.07,4031,991,"Par4ScoringAverage",2005
121,121,"Patrick Sheehan",114,4.07,4687,1151,"Par4ScoringAverage",2005
140,140,"Stephen Ames",82,4.08,3541,868,"Par4ScoringAverage",2005
140,140,"Alex Cejka",84,4.08,3501,858,"Par4ScoringAverage",2005
140,140,"Brent Geiberger",61,4.08,2585,633,"Par4ScoringAverage",2005
140,140,"Brendan Jones",81,4.08,3416,837,"Par4ScoringAverage",2005
140,140,"Matt Kuchar",60,4.08,2601,638,"Par4ScoringAverage",2005
140,140,"Scott McCarron",78,4.08,3182,779,"Par4ScoringAverage",2005
140,140,"Mark OMeara",66,4.08,2788,684,"Par4ScoringAverage",2005
140,140,"DA Points",94,4.08,3862,947,"Par4ScoringAverage",2005
140,140,"Kevin Stadler",96,4.08,3893,953,"Par4ScoringAverage",2005
140,140,"Kirk Triplett",55,4.08,2242,550,"Par4ScoringAverage",2005
140,140,"Jay Williamson",53,4.08,2244,550,"Par4ScoringAverage",2005
151,151,"Chris Anderson",66,4.09,2652,649,"Par4ScoringAverage",2005
151,151,"Brian Bateman",98,4.09,4027,985,"Par4ScoringAverage",2005
151,151,"Tom Byrum",83,4.09,3678,899,"Par4ScoringAverage",2005
151,151,"Robert Damron",89,4.09,3800,929,"Par4ScoringAverage",2005
151,151,"Jay Haas",54,4.09,2182,534,"Par4ScoringAverage",2005
151,151,"Todd Hamilton",94,4.09,3969,971,"Par4ScoringAverage",2005
151,151,"Glen Hnatiuk",59,4.09,2373,580,"Par4ScoringAverage",2005
151,151,"Skip Kendall",80,4.09,3332,815,"Par4ScoringAverage",2005
151,151,"Frank Lickliter II",100,4.09,4109,1005,"Par4ScoringAverage",2005
151,151,"Will Ma Kenzie",75,4.09,3146,769,"Par4ScoringAverage",2005
151,151,"Chris Riley",67,4.09,2823,690,"Par4ScoringAverage",2005
151,151,"Charlie Wi",67,4.09,2775,678,"Par4ScoringAverage",2005
163,163,"Steve Allan",102,4.1,4222,1031,"Par4ScoringAverage",2005
163,163,"Paul Claxton",79,4.1,3439,839,"Par4ScoringAverage",2005
163,163,"Steve Flesch",90,4.1,3758,917,"Par4ScoringAverage",2005
163,163,"Padraig Harrington",50,4.1,2128,519,"Par4ScoringAverage",2005
163,163,"Jeff Hart",63,4.1,2626,640,"Par4ScoringAverage",2005
163,163,"Bob Heintz",67,4.1,2902,707,"Par4ScoringAverage",2005
163,163,"Bradley Hughes",52,4.1,2253,550,"Par4ScoringAverage",2005
163,163,"Lee Janzen",75,4.1,3140,765,"Par4ScoringAverage",2005
163,163,"Hank Kuehne",84,4.1,3464,844,"Par4ScoringAverage",2005
163,163,"Franklin Langham",91,4.1,3780,923,"Par4ScoringAverage",2005
163,163,"Andrew Magee",82,4.1,3362,821,"Par4ScoringAverage",2005
163,163,"Larry Mize",54,4.1,2223,542,"Par4ScoringAverage",2005
163,163,"Rory Sabbatini",81,4.1,3527,860,"Par4ScoringAverage",2005
163,163,"Lee Westwood",50,4.1,2204,537,"Par4ScoringAverage",2005
177,177,"Mark Brooks",72,4.11,3096,753,"Par4ScoringAverage",2005
177,177,"Ben Curtis",65,4.11,2808,684,"Par4ScoringAverage",2005
177,177,"John Daly",78,4.11,3405,828,"Par4ScoringAverage",2005
177,177,"Bill Glasson",54,4.11,2267,551,"Par4ScoringAverage",2005
177,177,"Paul Gow",78,4.11,3239,789,"Par4ScoringAverage",2005
177,177,"Mark Hensby",70,4.11,3123,759,"Par4ScoringAverage",2005
177,177,"Shaun Micheel",81,4.11,3429,835,"Par4ScoringAverage",2005
177,177,"Mike Weir",71,4.11,2944,716,"Par4ScoringAverage",2005
185,185,"Jason Allred",75,4.12,3174,770,"Par4ScoringAverage",2005
185,185,"Jim Carter",62,4.12,2639,641,"Par4ScoringAverage",2005
185,185,"James Driscoll",73,4.12,3037,737,"Par4ScoringAverage",2005
185,185,"Rob Rashell",65,4.12,2862,694,"Par4ScoringAverage",2005
189,189,"Danny Briggs",70,4.13,2947,714,"Par4ScoringAverage",2005
189,189,"DJ Brigman",76,4.13,3192,773,"Par4ScoringAverage",2005
189,189,"Matt Davidson",53,4.13,2311,560,"Par4ScoringAverage",2005
189,189,"John Elliott",58,4.13,2476,599,"Par4ScoringAverage",2005
189,189,"Michael Long",72,4.13,3077,745,"Par4ScoringAverage",2005
189,189,"Dennis Paulson",63,4.13,2706,655,"Par4ScoringAverage",2005
189,189,"Ian Poulter",62,4.13,2547,617,"Par4ScoringAverage",2005
196,196,"Rich Beem",66,4.14,2761,667,"Par4ScoringAverage",2005
196,196,"Steve Jones",56,4.14,2426,586,"Par4ScoringAverage",2005
196,196,"Len Mattiace",86,4.14,3671,887,"Par4ScoringAverage",2005
199,199,"Scott Hend",75,4.16,3223,775,"Par4ScoringAverage",2005
199,199,"Thomas Levet",54,4.16,2432,584,"Par4ScoringAverage",2005
199,199,"Hideto Tanihara",50,4.16,2111,508,"Par4ScoringAverage",2005
202,202,"Craig Perks",67,4.17,2862,687,"Par4ScoringAverage",2005
