"Last15EventsPower_RANKTHISWEEK_2014","Last15EventsPower_RANKLASTWEEK_2014","Last15EventsPower_PLAYERNAME_2014","Last15EventsPower_EVENTS_2014","Last15EventsPower_RATING_2014","stat_name","year"
38,38,"Lucas Glover",3,8.4,"Last15EventsPower",2014
39,39,"George Coetzee",1,8.3,"Last15EventsPower",2014
39,39,"Derek Ernst",5,8.3,"Last15EventsPower",2014
39,39,"Max Homa",3,8.3,"Last15EventsPower",2014
39,39,"Alexander Levy",2,8.3,"Last15EventsPower",2014
39,39,"Alex Prugh",3,8.3,"Last15EventsPower",2014
39,39,"Scott Stallings",7,8.3,"Last15EventsPower",2014
45,45,"Keegan Bradley",8,8.2,"Last15EventsPower",2014
45,45,"Charl Schwartzel",12,8.2,"Last15EventsPower",2014
45,45,"Kevin Tway",4,8.2,"Last15EventsPower",2014
48,48,"Marc Leishman",10,8,"Last15EventsPower",2014
48,48,"Peter Uihlein",1,8,"Last15EventsPower",2014
50,50,"Matthew Fitzpatrick",1,7.9,"Last15EventsPower",2014
50,50,"Martin Laird",8,7.9,"Last15EventsPower",2014
50,50,"Andres Romero",9,7.9,"Last15EventsPower",2014
50,50,"Justin Rose",10,7.9,"Last15EventsPower",2014
54,54,"Joel Dahmen",1,7.8,"Last15EventsPower",2014
54,54,"Jamie Donaldson",6,7.8,"Last15EventsPower",2014
54,54,"Tommy Gainey",8,7.8,"Last15EventsPower",2014
54,54,"Matt Jones",8,7.8,"Last15EventsPower",2014
54,54,"Seung Yul Noh",7,7.8,"Last15EventsPower",2014
54,54,"Rory Sabbatini",8,7.8,"Last15EventsPower",2014
54,54,"Justin Thomas",2,7.8,"Last15EventsPower",2014
61,61,"Bud Cauley",7,7.7,"Last15EventsPower",2014
61,61,"Hunter Mahan",9,7.7,"Last15EventsPower",2014
61,61,"Troy Matteson",4,7.7,"Last15EventsPower",2014
61,61,"Brendan Steele",8,7.7,"Last15EventsPower",2014
61,61,"Brady Watt",1,7.7,"Last15EventsPower",2014
61,61,"Will Wilcox",6,7.7,"Last15EventsPower",2014
67,67,"Kiradech Aphibarnrat",3,7.6,"Last15EventsPower",2014
67,67,"Harris English",6,7.6,"Last15EventsPower",2014
67,67,"Martin Flores",8,7.6,"Last15EventsPower",2014
67,67,"Branden Grace",3,7.6,"Last15EventsPower",2014
67,67,"Shane Lowry",1,7.6,"Last15EventsPower",2014
67,67,"Kevin Penner",1,7.6,"Last15EventsPower",2014
67,67,"Wes Roach",7,7.6,"Last15EventsPower",2014
67,67,"Kyle Stanley",8,7.6,"Last15EventsPower",2014
67,67,"Hudson Swafford",5,7.6,"Last15EventsPower",2014
76,76,"Miguel Angel Carballo",3,7.5,"Last15EventsPower",2014
76,76,"Kevin Chappell",12,7.5,"Last15EventsPower",2014
76,76,"Morgan Hoffmann",9,7.5,"Last15EventsPower",2014
76,76,"Davis Love III",10,7.5,"Last15EventsPower",2014
76,76,"Sam Saunders",1,7.5,"Last15EventsPower",2014
76,76,"Shawn Stefani",12,7.5,"Last15EventsPower",2014
76,76,"Josh Teater",8,7.5,"Last15EventsPower",2014
83,83,"Billy Horschel",10,7.4,"Last15EventsPower",2014
83,83,"Steven Ihm",1,7.4,"Last15EventsPower",2014
83,83,"Phil Mickelson",8,7.4,"Last15EventsPower",2014
86,86,"John Daly",3,7.3,"Last15EventsPower",2014
86,86,"Ernie Els",10,7.3,"Last15EventsPower",2014
86,86,"Darren Fichardt",1,7.3,"Last15EventsPower",2014
86,86,"Steve Marino",7,7.3,"Last15EventsPower",2014
90,90,"Stewart Cink",11,7.2,"Last15EventsPower",2014
90,90,"Sergio Garcia",10,7.2,"Last15EventsPower",2014
90,90,"Camilo Villegas",8,7.2,"Last15EventsPower",2014
90,90,"Bobby Wyatt",2,7.2,"Last15EventsPower",2014
94,94,"Josh Broadaway",1,7.1,"Last15EventsPower",2014
94,94,"Adam Hadwin",1,7.1,"Last15EventsPower",2014
94,94,"Jim Herman",5,7.1,"Last15EventsPower",2014
94,94,"Edward Loar",2,7.1,"Last15EventsPower",2014
94,94,"Lee Westwood",8,7.1,"Last15EventsPower",2014
99,99,"Ryo Ishikawa",7,7,"Last15EventsPower",2014
99,99,"David Lingmerth",5,7,"Last15EventsPower",2014
99,99,"Greg Owen",7,7,"Last15EventsPower",2014
99,99,"Nick Watney",6,7,"Last15EventsPower",2014
103,103,"Brad Fritsch",6,6.9,"Last15EventsPower",2014
103,103,"Stephen Gallacher",2,6.9,"Last15EventsPower",2014
103,103,"Jason Gore",4,6.9,"Last15EventsPower",2014
103,103,"Bill Haas",12,6.9,"Last15EventsPower",2014
103,103,"Russell Henley",7,6.9,"Last15EventsPower",2014
103,103,"Martin Kaymer",9,6.9,"Last15EventsPower",2014
103,103,"Carl Pettersson",10,6.9,"Last15EventsPower",2014
103,103,"Kevin Streelman",7,6.9,"Last15EventsPower",2014
103,103,"Boo Weekley",6,6.9,"Last15EventsPower",2014
112,112,"Brice Garnett",7,6.8,"Last15EventsPower",2014
112,112,"Kevin Kisner",11,6.8,"Last15EventsPower",2014
112,112,"Henrik Stenson",9,6.8,"Last15EventsPower",2014
112,112,"Marc Warren",1,6.8,"Last15EventsPower",2014
116,116,"Ben Martin",8,6.7,"Last15EventsPower",2014
116,116,"Hideki Matsuyama",10,6.7,"Last15EventsPower",2014
118,118,"Aaron Baddeley",6,6.6,"Last15EventsPower",2014
118,118,"Rafa Cabrera Bello",1,6.6,"Last15EventsPower",2014
118,118,"Derek Fathauer",1,6.6,"Last15EventsPower",2014
118,118,"John Peterson",3,6.6,"Last15EventsPower",2014
118,118,"Chris Smith",1,6.6,"Last15EventsPower",2014
118,118,"Jordan Spieth",12,6.6,"Last15EventsPower",2014
118,118,"Danny Willett",1,6.6,"Last15EventsPower",2014
125,125,"Darren Clarke",2,6.5,"Last15EventsPower",2014
125,125,"Gonzalo Fdez Castano",10,6.5,"Last15EventsPower",2014
127,127,"Sangmoon Bae",6,6.4,"Last15EventsPower",2014
127,127,"Padraig Harrington",6,6.4,"Last15EventsPower",2014
127,127,"Trevor Immelman",5,6.4,"Last15EventsPower",2014
127,127,"Thorbjorn Olesen",2,6.4,"Last15EventsPower",2014
127,127,"Patrick Reed",8,6.4,"Last15EventsPower",2014
127,127,"Richard Sterne",4,6.4,"Last15EventsPower",2014
127,127,"Derek Tolan",1,6.4,"Last15EventsPower",2014
127,127,"Bo Van Pelt",11,6.4,"Last15EventsPower",2014
135,135,"Mark Anderson",2,6.3,"Last15EventsPower",2014
135,135,"Kevin Foley",3,6.3,"Last15EventsPower",2014
135,135,"Geoff Ogilvy",9,6.3,"Last15EventsPower",2014
135,135,"Vijay Singh",10,6.3,"Last15EventsPower",2014
135,135,"Kevin Stadler",8,6.3,"Last15EventsPower",2014
140,140,"Paul Casey",9,6.2,"Last15EventsPower",2014
140,140,"Bubba Dickerson",1,6.2,"Last15EventsPower",2014
140,140,"Retief Goosen",12,6.2,"Last15EventsPower",2014
140,140,"JJ Henry",11,6.2,"Last15EventsPower",2014
140,140,"John Rollins",6,6.2,"Last15EventsPower",2014
140,140,"Hideto Tanihara",1,6.2,"Last15EventsPower",2014
140,140,"Michael Thompson",9,6.2,"Last15EventsPower",2014
147,147,"Scott Brown",9,6.1,"Last15EventsPower",2014
147,147,"Brian Harman",10,6.1,"Last15EventsPower",2014
147,147,"Tim Herron",7,6.1,"Last15EventsPower",2014
147,147,"Brandt Snedeker",9,6.1,"Last15EventsPower",2014
151,151,"Ricky Barnes",12,6,"Last15EventsPower",2014
151,151,"Jason Dufner",8,6,"Last15EventsPower",2014
151,151,"Fabian Gomez",1,6,"Last15EventsPower",2014
151,151,"James Hahn",7,6,"Last15EventsPower",2014
151,151,"Bronson La Cassie",5,6,"Last15EventsPower",2014
151,151,"Pablo Larrazabal",1,6,"Last15EventsPower",2014
151,151,"Will Ma Kenzie",4,6,"Last15EventsPower",2014
151,151,"Pat Perez",8,6,"Last15EventsPower",2014
151,151,"Michael Putnam",10,6,"Last15EventsPower",2014
151,151,"Jim Renner",5,6,"Last15EventsPower",2014
161,161,"Alex Aragon",1,5.9,"Last15EventsPower",2014
161,161,"Patrick Cantlay",2,5.9,"Last15EventsPower",2014
161,161,"David Duval",2,5.9,"Last15EventsPower",2014
161,161,"Chris Kirk",11,5.9,"Last15EventsPower",2014
161,161,"John Senden",10,5.9,"Last15EventsPower",2014
161,161,"Chris Thompson",1,5.9,"Last15EventsPower",2014
161,161,"Tiger Woods",4,5.9,"Last15EventsPower",2014
168,168,"Blake Adams",5,5.8,"Last15EventsPower",2014
168,168,"Andres Gonzales",1,5.8,"Last15EventsPower",2014
168,168,"Chesson Hadley",5,5.8,"Last15EventsPower",2014
168,168,"Peter Hanson",5,5.8,"Last15EventsPower",2014
168,168,"Troy Merritt",10,5.8,"Last15EventsPower",2014
168,168,"Ian Poulter",8,5.8,"Last15EventsPower",2014
174,174,"Jason Allred",4,5.7,"Last15EventsPower",2014
174,174,"Will Claxton",3,5.7,"Last15EventsPower",2014
174,174,"Harrison Frazar",3,5.7,"Last15EventsPower",2014
174,174,"Russell Knox",11,5.7,"Last15EventsPower",2014
174,174,"Jeff Overton",8,5.7,"Last15EventsPower",2014
174,174,"Nicholas Thompson",4,5.7,"Last15EventsPower",2014
180,180,"Scott Gardiner",3,5.6,"Last15EventsPower",2014
180,180,"Mark Hubbard",1,5.6,"Last15EventsPower",2014
180,180,"Carlos Ortiz",1,5.6,"Last15EventsPower",2014
180,180,"Rod Pampling",2,5.6,"Last15EventsPower",2014
180,180,"Johnson Wagner",7,5.6,"Last15EventsPower",2014
185,185,"Chad Campbell",7,5.5,"Last15EventsPower",2014
185,185,"Erik Compton",6,5.5,"Last15EventsPower",2014
185,185,"Brendon de Jonge",11,5.5,"Last15EventsPower",2014
185,185,"Tyrone Van Aswegen",6,5.5,"Last15EventsPower",2014
189,189,"Jonathan Byrd",6,5.4,"Last15EventsPower",2014
189,189,"Roberto Castro",5,5.4,"Last15EventsPower",2014
189,189,"Matt Every",5,5.4,"Last15EventsPower",2014
189,189,"Mikko Ilonen",2,5.4,"Last15EventsPower",2014
189,189,"Edoardo Molinari",1,5.4,"Last15EventsPower",2014
189,189,"Joe Ogilvie",3,5.4,"Last15EventsPower",2014
189,189,"Chris Stroud",11,5.4,"Last15EventsPower",2014
189,189,"Vaughn Taylor",1,5.4,"Last15EventsPower",2014
197,197,"Steve Flesch",1,5.3,"Last15EventsPower",2014
197,197,"Joost Luiten",3,5.3,"Last15EventsPower",2014
199,199,"Robert Allenby",7,5.2,"Last15EventsPower",2014
199,199,"Austin Cook",1,5.2,"Last15EventsPower",2014
199,199,"Jeff Curl",1,5.2,"Last15EventsPower",2014
199,199,"Luke Guthrie",7,5.2,"Last15EventsPower",2014
199,199,"Richard Lee",6,5.2,"Last15EventsPower",2014
199,199,"Chez Reavie",1,5.2,"Last15EventsPower",2014
199,199,"Webb Simpson",9,5.2,"Last15EventsPower",2014
199,199,"Dawie van der Walt",1,5.2,"Last15EventsPower",2014
199,199,"YE Yang",3,5.2,"Last15EventsPower",2014
208,208,"Jonas Blixt",4,5.1,"Last15EventsPower",2014
208,208,"Matt Kuchar",11,5.1,"Last15EventsPower",2014
208,208,"Koumei Oda",1,5.1,"Last15EventsPower",2014
211,211,"Eric Axley",3,5,"Last15EventsPower",2014
211,211,"Ryuji Imada",3,5,"Last15EventsPower",2014
211,211,"Freddie Jacobson",11,5,"Last15EventsPower",2014
211,211,"John Mallinger",5,5,"Last15EventsPower",2014
211,211,"Kyle Reifers",1,5,"Last15EventsPower",2014
211,211,"Steve Stricker",9,5,"Last15EventsPower",2014
217,217,"Robert Karlsson",2,4.9,"Last15EventsPower",2014
217,217,"Hyung Sung Kim",3,4.9,"Last15EventsPower",2014
217,217,"Danny Lee",8,4.9,"Last15EventsPower",2014
217,217,"Billy Mayfair",1,4.9,"Last15EventsPower",2014
217,217,"George McNeill",9,4.9,"Last15EventsPower",2014
217,217,"Francesco Molinari",7,4.9,"Last15EventsPower",2014
223,223,"Thomas Aiken",1,4.8,"Last15EventsPower",2014
223,223,"Justin Hicks",8,4.8,"Last15EventsPower",2014
223,223,"John Merrick",9,4.8,"Last15EventsPower",2014
223,223,"Marc Turnesa",2,4.8,"Last15EventsPower",2014
227,227,"Thongchai Jaidee",2,4.7,"Last15EventsPower",2014
227,227,"Tim Wilkinson",11,4.7,"Last15EventsPower",2014
229,229,"Benjamin Alvarado",1,4.6,"Last15EventsPower",2014
229,229,"Greg Chalmers",7,4.6,"Last15EventsPower",2014
229,229,"Ryan Moore",10,4.6,"Last15EventsPower",2014
232,232,"Woody Austin",5,4.5,"Last15EventsPower",2014
232,232,"Fabrizio Zanotti",2,4.5,"Last15EventsPower",2014
234,234,"Kenny Perry",1,4.4,"Last15EventsPower",2014
234,234,"Tim Petrovic",1,4.4,"Last15EventsPower",2014
234,234,"Andrew Svoboda",11,4.4,"Last15EventsPower",2014
237,237,"Justin Bolli",1,4.3,"Last15EventsPower",2014
237,237,"Scott Langley",11,4.3,"Last15EventsPower",2014
237,237,"DA Points",3,4.3,"Last15EventsPower",2014
237,237,"Scottie Scheffler",1,4.3,"Last15EventsPower",2014
237,237,"Cameron Tringale",12,4.3,"Last15EventsPower",2014
242,242,"Ted Potter Jr",5,4.2,"Last15EventsPower",2014
242,242,"Charlie Wi",5,4.2,"Last15EventsPower",2014
244,244,"Miguel Angel Jimenez",2,4.1,"Last15EventsPower",2014
244,244,"Graeme McDowell",11,4.1,"Last15EventsPower",2014
244,244,"Daniel Summerhays",12,4.1,"Last15EventsPower",2014
247,247,"Briny Baird",6,4,"Last15EventsPower",2014
247,247,"Bob Estes",1,4,"Last15EventsPower",2014
247,247,"Zach Johnson",11,4,"Last15EventsPower",2014
247,247,"Bryce Molder",4,4,"Last15EventsPower",2014
251,251,"William McGirt",10,3.9,"Last15EventsPower",2014
251,251,"Kevin Na",9,3.9,"Last15EventsPower",2014
251,251,"Dicky Pride",3,3.9,"Last15EventsPower",2014
251,251,"Brian Stuard",5,3.9,"Last15EventsPower",2014
255,255,"Jeff Maggert",5,3.8,"Last15EventsPower",2014
255,255,"Peter Malnati",2,3.8,"Last15EventsPower",2014
257,257,"Kris Blanks",1,3.7,"Last15EventsPower",2014
257,257,"Ben Crane",8,3.7,"Last15EventsPower",2014
257,257,"James Driscoll",3,3.7,"Last15EventsPower",2014
257,257,"David Hearn",10,3.7,"Last15EventsPower",2014
257,257,"John Huh",7,3.7,"Last15EventsPower",2014
257,257,"Lee Janzen",3,3.7,"Last15EventsPower",2014
257,257,"Jerry Kelly",12,3.7,"Last15EventsPower",2014
257,257,"Chris Williams",1,3.7,"Last15EventsPower",2014
257,257,"Mark Wilson",4,3.7,"Last15EventsPower",2014
266,266,"Stuart Appleby",8,3.6,"Last15EventsPower",2014
266,266,"Brian Davis",9,3.6,"Last15EventsPower",2014
266,266,"Jim Furyk",12,3.6,"Last15EventsPower",2014
266,266,"DH Lee",4,3.6,"Last15EventsPower",2014
270,270,"Stephen Ames",4,3.5,"Last15EventsPower",2014
270,270,"Matt Bettencourt",3,3.5,"Last15EventsPower",2014
270,270,"Ben Curtis",8,3.5,"Last15EventsPower",2014
270,270,"Tano Goya",1,3.5,"Last15EventsPower",2014
270,270,"Zachary Olsen",1,3.5,"Last15EventsPower",2014
270,270,"Heath Slocum",8,3.5,"Last15EventsPower",2014
270,270,"Yoshitaka Takeya",1,3.5,"Last15EventsPower",2014
277,277,"Cameron Beckman",2,3.4,"Last15EventsPower",2014
277,277,"Thomas Bjorn",3,3.4,"Last15EventsPower",2014
277,277,"Joe Durant",5,3.4,"Last15EventsPower",2014
277,277,"Matteo Manassero",3,3.4,"Last15EventsPower",2014
281,281,"Jason Bohn",8,3.3,"Last15EventsPower",2014
281,281,"KJ Choi",8,3.3,"Last15EventsPower",2014
281,281,"Todd Hamilton",1,3.3,"Last15EventsPower",2014
281,281,"Brett Rumford",1,3.3,"Last15EventsPower",2014
281,281,"Brendon Todd",11,3.3,"Last15EventsPower",2014
281,281,"David Toms",8,3.3,"Last15EventsPower",2014
287,287,"Luke Donald",10,3.2,"Last15EventsPower",2014
287,287,"Jin Jeong",1,3.2,"Last15EventsPower",2014
289,289,"David Lynn",5,3.1,"Last15EventsPower",2014
290,290,"Spencer Levin",4,3,"Last15EventsPower",2014
291,291,"Ken Duke",6,2.9,"Last15EventsPower",2014
291,291,"Lee Williams",3,2.9,"Last15EventsPower",2014
293,293,"Tim Clark",8,2.8,"Last15EventsPower",2014
293,293,"Doug LaBelle II",4,2.8,"Last15EventsPower",2014
295,295,"Chad Collins",3,2.7,"Last15EventsPower",2014
295,295,"Brian Gay",6,2.7,"Last15EventsPower",2014
297,297,"Dudley Hart",2,2.6,"Last15EventsPower",2014
297,297,"Billy Hurley III",8,2.6,"Last15EventsPower",2014
297,297,"Mike Weir",4,2.6,"Last15EventsPower",2014
300,300,"David Howell",1,2.5,"Last15EventsPower",2014
301,301,"Alex Cejka",1,2.4,"Last15EventsPower",2014
301,301,"Jon Curran",1,2.4,"Last15EventsPower",2014
301,301,"Paul Goydos",2,2.4,"Last15EventsPower",2014
304,304,"Scott McCarron",1,2.2,"Last15EventsPower",2014
305,305,"Mark Calcavecchia",3,2.1,"Last15EventsPower",2014
306,306,"Ben Kohles",1,2,"Last15EventsPower",2014
307,307,"Fred Funk",2,1.9,"Last15EventsPower",2014
307,307,"Nathan Green",1,1.9,"Last15EventsPower",2014
309,309,"Justin Leonard",9,1.8,"Last15EventsPower",2014
309,309,"Tom Watson",1,1.8,"Last15EventsPower",2014
311,311,"Daisuke Maruyama",1,1.4,"Last15EventsPower",2014
312,312,"Glen Day",1,1.3,"Last15EventsPower",2014
313,313,"Jose Coceres",1,1.2,"Last15EventsPower",2014
314,314,"Colin Montgomerie",1,1.1,"Last15EventsPower",2014
315,315,"Brett Quigley",1,1,"Last15EventsPower",2014
