"BirdieorBetterPercentage175200ya_RANKTHISWEEK_2007","BirdieorBetterPercentage175200ya_RANKLASTWEEK_2007","BirdieorBetterPercentage175200ya_PLAYERNAME_2007","BirdieorBetterPercentage175200ya_ROUNDS_2007","BirdieorBetterPercentage175200ya_Pct_2007","BirdieorBetterPercentage175200ya_TOTALBIRDIES_2007","BirdieorBetterPercentage175200ya_TOTALHOLES_2007","stat_name","year"
25,25,"Carl Pettersson",111,15.77,47,298,"BirdieorBetterPercentage175200ya",2007
27,27,"Sergio Garcia",68,15.71,30,191,"BirdieorBetterPercentage175200ya",2007
28,28,"Stephen Leaney",82,15.68,45,287,"BirdieorBetterPercentage175200ya",2007
29,29,"Henrik Stenson",52,15.31,15,98,"BirdieorBetterPercentage175200ya",2007
30,30,"Lucas Glover",98,15.22,35,230,"BirdieorBetterPercentage175200ya",2007
31,31,"Steve Allan",63,14.97,25,167,"BirdieorBetterPercentage175200ya",2007
32,32,"Hunter Mahan",91,14.93,33,221,"BirdieorBetterPercentage175200ya",2007
33,33,"Robert Garrigus",95,14.9,38,255,"BirdieorBetterPercentage175200ya",2007
34,34,"Stephen Ames",81,14.88,32,215,"BirdieorBetterPercentage175200ya",2007
35,35,"Tim Clark",66,14.86,26,175,"BirdieorBetterPercentage175200ya",2007
36,36,"Paul Stankowski",52,14.84,19,128,"BirdieorBetterPercentage175200ya",2007
37,37,"Jeff Quinney",95,14.83,47,317,"BirdieorBetterPercentage175200ya",2007
38,38,"Charley Hoffman",97,14.79,38,257,"BirdieorBetterPercentage175200ya",2007
39,39,"Ken Duke",112,14.77,48,325,"BirdieorBetterPercentage175200ya",2007
40,40,"Steve Marino",106,14.75,41,278,"BirdieorBetterPercentage175200ya",2007
41,41,"Anthony Kim",93,14.74,37,251,"BirdieorBetterPercentage175200ya",2007
42,42,"Pat Perez",84,14.67,33,225,"BirdieorBetterPercentage175200ya",2007
43,43,"Brian Davis",101,14.66,45,307,"BirdieorBetterPercentage175200ya",2007
43,43,"Rod Pampling",92,14.66,34,232,"BirdieorBetterPercentage175200ya",2007
45,45,"Andrew Buckle",77,14.63,30,205,"BirdieorBetterPercentage175200ya",2007
46,46,"DJ Trahan",99,14.6,40,274,"BirdieorBetterPercentage175200ya",2007
47,47,"Kevin Sutherland",85,14.58,28,192,"BirdieorBetterPercentage175200ya",2007
48,48,"Rich Barcelo",80,14.55,32,220,"BirdieorBetterPercentage175200ya",2007
49,49,"Jason Gore",86,14.52,36,248,"BirdieorBetterPercentage175200ya",2007
50,50,"Michael Putnam",96,14.51,37,255,"BirdieorBetterPercentage175200ya",2007
51,51,"Jose Maria Olazabal",52,14.41,17,118,"BirdieorBetterPercentage175200ya",2007
52,52,"Peter Lonard",85,14.34,35,244,"BirdieorBetterPercentage175200ya",2007
52,52,"Rocco Mediate",72,14.34,35,244,"BirdieorBetterPercentage175200ya",2007
52,52,"Dean Wilson",92,14.34,40,279,"BirdieorBetterPercentage175200ya",2007
55,55,"Jose Coceres",50,14.29,22,154,"BirdieorBetterPercentage175200ya",2007
55,55,"Jeff Overton",60,14.29,22,154,"BirdieorBetterPercentage175200ya",2007
57,57,"Heath Slocum",101,14.2,45,317,"BirdieorBetterPercentage175200ya",2007
58,58,"Troy Matteson",87,14.17,34,240,"BirdieorBetterPercentage175200ya",2007
59,59,"Jesper Parnevik",88,14.16,33,233,"BirdieorBetterPercentage175200ya",2007
60,60,"John Senden",97,14.13,40,283,"BirdieorBetterPercentage175200ya",2007
61,61,"Matt Kuchar",85,13.92,38,273,"BirdieorBetterPercentage175200ya",2007
62,62,"Billy Andrade",88,13.82,38,275,"BirdieorBetterPercentage175200ya",2007
63,63,"Chris Couch",76,13.81,29,210,"BirdieorBetterPercentage175200ya",2007
64,64,"Frank Lickliter II",95,13.75,37,269,"BirdieorBetterPercentage175200ya",2007
65,65,"Shaun Micheel",91,13.71,34,248,"BirdieorBetterPercentage175200ya",2007
66,66,"Kenny Perry",83,13.69,33,241,"BirdieorBetterPercentage175200ya",2007
67,67,"Stewart Cink",91,13.57,30,221,"BirdieorBetterPercentage175200ya",2007
68,68,"Adam Scott",69,13.55,21,155,"BirdieorBetterPercentage175200ya",2007
69,69,"Chad Campbell",96,13.53,28,207,"BirdieorBetterPercentage175200ya",2007
70,70,"Ryan Palmer",91,13.52,33,244,"BirdieorBetterPercentage175200ya",2007
71,71,"Rich Beem",89,13.36,31,232,"BirdieorBetterPercentage175200ya",2007
72,72,"Kevin Na",84,13.15,33,251,"BirdieorBetterPercentage175200ya",2007
73,73,"Will Ma Kenzie",100,13.1,44,336,"BirdieorBetterPercentage175200ya",2007
74,74,"George McNeill",95,13.08,34,260,"BirdieorBetterPercentage175200ya",2007
75,75,"Luke Donald",69,13.07,23,176,"BirdieorBetterPercentage175200ya",2007
75,75,"Charles Warren",101,13.07,37,283,"BirdieorBetterPercentage175200ya",2007
77,77,"Bubba Watson",80,13.04,24,184,"BirdieorBetterPercentage175200ya",2007
78,78,"Tom Johnson",74,13.02,25,192,"BirdieorBetterPercentage175200ya",2007
79,79,"Billy Mayfair",98,12.89,37,287,"BirdieorBetterPercentage175200ya",2007
79,79,"Joey Sindelar",75,12.89,29,225,"BirdieorBetterPercentage175200ya",2007
81,81,"Kent Jones",97,12.85,37,288,"BirdieorBetterPercentage175200ya",2007
82,82,"Parker McLachlin",83,12.76,31,243,"BirdieorBetterPercentage175200ya",2007
83,83,"Briny Baird",115,12.75,44,345,"BirdieorBetterPercentage175200ya",2007
83,83,"Ryan Moore",92,12.75,32,251,"BirdieorBetterPercentage175200ya",2007
85,85,"Brian Gay",107,12.74,46,361,"BirdieorBetterPercentage175200ya",2007
86,86,"Michael Boyd",61,12.71,23,181,"BirdieorBetterPercentage175200ya",2007
87,87,"Nick Watney",87,12.7,24,189,"BirdieorBetterPercentage175200ya",2007
88,88,"Scott Gutschewski",67,12.65,21,166,"BirdieorBetterPercentage175200ya",2007
89,89,"Joe Durant",88,12.61,29,230,"BirdieorBetterPercentage175200ya",2007
90,90,"Bart Bryant",87,12.55,33,263,"BirdieorBetterPercentage175200ya",2007
91,91,"Tommy Armour III",81,12.5,22,176,"BirdieorBetterPercentage175200ya",2007
91,91,"Marco Dawson",73,12.5,25,200,"BirdieorBetterPercentage175200ya",2007
91,91,"Bob Estes",88,12.5,34,272,"BirdieorBetterPercentage175200ya",2007
91,91,"Matt Hendrix",63,12.5,19,152,"BirdieorBetterPercentage175200ya",2007
91,91,"Camilo Villegas",82,12.5,30,240,"BirdieorBetterPercentage175200ya",2007
96,96,"Tom Lehman",62,12.43,21,169,"BirdieorBetterPercentage175200ya",2007
97,97,"Jason Dufner",100,12.41,34,274,"BirdieorBetterPercentage175200ya",2007
98,98,"Mark Hensby",81,12.4,31,250,"BirdieorBetterPercentage175200ya",2007
99,99,"Jim Furyk",84,12.39,29,234,"BirdieorBetterPercentage175200ya",2007
100,100,"Jerry Kelly",101,12.35,31,251,"BirdieorBetterPercentage175200ya",2007
101,101,"Johnson Wagner",97,12.33,36,292,"BirdieorBetterPercentage175200ya",2007
102,102,"Brian Bateman",55,12.31,16,130,"BirdieorBetterPercentage175200ya",2007
102,102,"Brett Quigley",79,12.31,24,195,"BirdieorBetterPercentage175200ya",2007
104,104,"Daniel Chopra",106,12.27,33,269,"BirdieorBetterPercentage175200ya",2007
105,105,"Stuart Appleby",74,12.15,22,181,"BirdieorBetterPercentage175200ya",2007
106,106,"Vaughn Taylor",91,12.13,29,239,"BirdieorBetterPercentage175200ya",2007
107,107,"David Toms",80,12.11,23,190,"BirdieorBetterPercentage175200ya",2007
108,108,"Sean OHair",98,12.07,35,290,"BirdieorBetterPercentage175200ya",2007
109,109,"Kevin Stadler",95,12.05,27,224,"BirdieorBetterPercentage175200ya",2007
110,110,"Retief Goosen",50,11.83,11,93,"BirdieorBetterPercentage175200ya",2007
110,110,"Jason Schultz",63,11.83,20,169,"BirdieorBetterPercentage175200ya",2007
112,112,"Justin Rose",63,11.81,17,144,"BirdieorBetterPercentage175200ya",2007
112,112,"Michael Sim",52,11.81,17,144,"BirdieorBetterPercentage175200ya",2007
114,114,"Scott Verplank",82,11.79,27,229,"BirdieorBetterPercentage175200ya",2007
115,115,"Cameron Beckman",96,11.76,32,272,"BirdieorBetterPercentage175200ya",2007
116,116,"JJ Henry",86,11.68,25,214,"BirdieorBetterPercentage175200ya",2007
117,117,"Tim Petrovic",106,11.64,39,335,"BirdieorBetterPercentage175200ya",2007
118,118,"Charles Howell III",89,11.59,24,207,"BirdieorBetterPercentage175200ya",2007
118,118,"Charlie Wi",90,11.59,32,276,"BirdieorBetterPercentage175200ya",2007
120,120,"Craig Lile",77,11.57,28,242,"BirdieorBetterPercentage175200ya",2007
121,121,"Ryuji Imada",104,11.54,36,312,"BirdieorBetterPercentage175200ya",2007
122,122,"Tim Herron",98,11.52,31,269,"BirdieorBetterPercentage175200ya",2007
123,123,"John Rollins",102,11.48,31,270,"BirdieorBetterPercentage175200ya",2007
124,124,"Brandt Snedeker",105,11.46,36,314,"BirdieorBetterPercentage175200ya",2007
125,125,"Zach Johnson",76,11.33,23,203,"BirdieorBetterPercentage175200ya",2007
126,126,"Harrison Frazar",88,11.26,25,222,"BirdieorBetterPercentage175200ya",2007
127,127,"Ian Poulter",63,11.19,16,143,"BirdieorBetterPercentage175200ya",2007
128,128,"Ryan Armour",107,11.18,35,313,"BirdieorBetterPercentage175200ya",2007
129,129,"Kyle Reifers",71,11.17,22,197,"BirdieorBetterPercentage175200ya",2007
130,130,"Vijay Singh",102,11.16,27,242,"BirdieorBetterPercentage175200ya",2007
131,131,"Mathew Goggin",97,11.15,30,269,"BirdieorBetterPercentage175200ya",2007
131,131,"Justin Leonard",95,11.15,32,287,"BirdieorBetterPercentage175200ya",2007
131,131,"Ted Purdy",102,11.15,31,278,"BirdieorBetterPercentage175200ya",2007
134,134,"Robert Gamez",88,11.07,29,262,"BirdieorBetterPercentage175200ya",2007
135,135,"Jeff Gove",103,11.04,33,299,"BirdieorBetterPercentage175200ya",2007
136,136,"Jeff Maggert",79,10.98,29,264,"BirdieorBetterPercentage175200ya",2007
137,137,"Kirk Triplett",77,10.92,25,229,"BirdieorBetterPercentage175200ya",2007
138,138,"Arron Oberholser",69,10.86,19,175,"BirdieorBetterPercentage175200ya",2007
139,139,"Paul Goydos",60,10.83,17,157,"BirdieorBetterPercentage175200ya",2007
140,140,"Glen Day",85,10.78,29,269,"BirdieorBetterPercentage175200ya",2007
141,141,"Duffy Waldorf",69,10.67,19,178,"BirdieorBetterPercentage175200ya",2007
142,142,"Eric Axley",107,10.65,31,291,"BirdieorBetterPercentage175200ya",2007
143,143,"Tripp Isenhour",86,10.63,27,254,"BirdieorBetterPercentage175200ya",2007
144,144,"Jason Bohn",57,10.61,21,198,"BirdieorBetterPercentage175200ya",2007
144,144,"John Merrick",92,10.61,26,245,"BirdieorBetterPercentage175200ya",2007
144,144,"Geoff Ogilvy",84,10.61,19,179,"BirdieorBetterPercentage175200ya",2007
147,147,"Craig Kanada",109,10.57,35,331,"BirdieorBetterPercentage175200ya",2007
148,148,"Nathan Green",103,10.48,33,315,"BirdieorBetterPercentage175200ya",2007
149,149,"Bob Tway",103,10.4,31,298,"BirdieorBetterPercentage175200ya",2007
150,150,"Woody Austin",95,10.38,30,289,"BirdieorBetterPercentage175200ya",2007
150,150,"Gavin Coles",87,10.38,30,289,"BirdieorBetterPercentage175200ya",2007
150,150,"Greg Owen",81,10.38,22,212,"BirdieorBetterPercentage175200ya",2007
153,153,"David Branshaw",83,10.37,25,241,"BirdieorBetterPercentage175200ya",2007
153,153,"Daisuke Maruyama",86,10.37,25,241,"BirdieorBetterPercentage175200ya",2007
153,153,"Jeff Sluman",60,10.37,14,135,"BirdieorBetterPercentage175200ya",2007
156,156,"Mark Wilson",87,10.36,26,251,"BirdieorBetterPercentage175200ya",2007
157,157,"Chris Tidland",59,10.34,15,145,"BirdieorBetterPercentage175200ya",2007
158,158,"Bryce Molder",56,10.24,13,127,"BirdieorBetterPercentage175200ya",2007
159,159,"Brendon de Jonge",76,10.22,19,186,"BirdieorBetterPercentage175200ya",2007
159,159,"Shigeki Maruyama",84,10.22,28,274,"BirdieorBetterPercentage175200ya",2007
161,161,"Bill Haas",93,10.2,25,245,"BirdieorBetterPercentage175200ya",2007
161,161,"Dicky Pride",71,10.2,20,196,"BirdieorBetterPercentage175200ya",2007
163,163,"Steve Flesch",100,10.19,33,324,"BirdieorBetterPercentage175200ya",2007
164,164,"DJ Brigman",67,10.18,17,167,"BirdieorBetterPercentage175200ya",2007
164,164,"Chris Stroud",66,10.18,17,167,"BirdieorBetterPercentage175200ya",2007
166,166,"Cliff Kresge",107,10.14,36,355,"BirdieorBetterPercentage175200ya",2007
167,167,"Phil Mickelson",73,10,15,150,"BirdieorBetterPercentage175200ya",2007
168,168,"Steve Elkington",87,9.96,26,261,"BirdieorBetterPercentage175200ya",2007
169,169,"Anders Hansen",55,9.93,14,141,"BirdieorBetterPercentage175200ya",2007
170,170,"Richard Johnson",93,9.87,31,314,"BirdieorBetterPercentage175200ya",2007
171,171,"John Mallinger",96,9.69,31,320,"BirdieorBetterPercentage175200ya",2007
172,172,"Jim Rutledge",59,9.66,14,145,"BirdieorBetterPercentage175200ya",2007
173,173,"Ben Curtis",80,9.62,20,208,"BirdieorBetterPercentage175200ya",2007
174,174,"Mike Weir",82,9.57,18,188,"BirdieorBetterPercentage175200ya",2007
175,175,"Nick OHern",72,9.52,18,189,"BirdieorBetterPercentage175200ya",2007
176,176,"Alex Cejka",80,9.5,21,221,"BirdieorBetterPercentage175200ya",2007
177,177,"Jeff Brehaut",59,9.33,14,150,"BirdieorBetterPercentage175200ya",2007
177,177,"Jarrod Lyle",77,9.33,18,193,"BirdieorBetterPercentage175200ya",2007
179,179,"Mark Brooks",53,9.32,11,118,"BirdieorBetterPercentage175200ya",2007
180,180,"Fred Funk",65,9.27,19,205,"BirdieorBetterPercentage175200ya",2007
181,181,"Trevor Immelman",74,9.2,16,174,"BirdieorBetterPercentage175200ya",2007
182,182,"Lee Janzen",66,9.09,15,165,"BirdieorBetterPercentage175200ya",2007
183,183,"Corey Pavin",81,8.97,26,290,"BirdieorBetterPercentage175200ya",2007
184,184,"Tom Byrum",50,8.82,12,136,"BirdieorBetterPercentage175200ya",2007
185,185,"Chris Riley",59,8.77,15,171,"BirdieorBetterPercentage175200ya",2007
186,186,"Darron Stiles",65,8.75,14,160,"BirdieorBetterPercentage175200ya",2007
187,187,"Paul Gow",70,8.65,16,185,"BirdieorBetterPercentage175200ya",2007
188,188,"Boo Weekley",101,8.37,20,239,"BirdieorBetterPercentage175200ya",2007
189,189,"Craig Bowden",78,8.04,18,224,"BirdieorBetterPercentage175200ya",2007
190,190,"Jaco Van Zyl",51,8.03,11,137,"BirdieorBetterPercentage175200ya",2007
191,191,"Craig Barlow",52,8,12,150,"BirdieorBetterPercentage175200ya",2007
192,192,"Steve Wheatcroft",73,7.85,15,191,"BirdieorBetterPercentage175200ya",2007
193,193,"Bubba Dickerson",51,7.63,9,118,"BirdieorBetterPercentage175200ya",2007
194,194,"Chris DiMarco",79,7.46,17,228,"BirdieorBetterPercentage175200ya",2007
195,195,"Todd Hamilton",76,7.35,15,204,"BirdieorBetterPercentage175200ya",2007
196,196,"Doug LaBelle II",104,6.96,22,316,"BirdieorBetterPercentage175200ya",2007
