"FirstTeeEarlyRound3ScoringAverage_RANKTHISWEEK_2016","FirstTeeEarlyRound3ScoringAverage_RANKLASTWEEK_2016","FirstTeeEarlyRound3ScoringAverage_PLAYERNAME_2016","FirstTeeEarlyRound3ScoringAverage__2016","FirstTeeEarlyRound3ScoringAverage_AVG_2016","FirstTeeEarlyRound3ScoringAverage_TOTALSTROKES_2016","FirstTeeEarlyRound3ScoringAverage_TOTALROUNDS_2016","stat_name","year"
46,51,"Paul Casey",NA,69.67,209,3,"FirstTeeEarlyRound3ScoringAverage",2016
46,51,"Chad Collins",NA,69.67,209,3,"FirstTeeEarlyRound3ScoringAverage",2016
46,8,"Tony Finau",NA,69.67,209,3,"FirstTeeEarlyRound3ScoringAverage",2016
46,51,"Jim Herman",NA,69.67,209,3,"FirstTeeEarlyRound3ScoringAverage",2016
46,51,"Chris Kirk",NA,69.67,418,6,"FirstTeeEarlyRound3ScoringAverage",2016
46,51,"Brooks Koepka",NA,69.67,209,3,"FirstTeeEarlyRound3ScoringAverage",2016
53,18,"William McGirt",NA,69.75,279,4,"FirstTeeEarlyRound3ScoringAverage",2016
53,58,"Dicky Pride",NA,69.75,279,4,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Byeong Hun An",NA,70,140,2,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Blayne Barber",NA,70,210,3,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Jonas Blixt",NA,70,280,4,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Stewart Cink",NA,70,140,2,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Jon Curran",NA,70,210,3,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Billy Horschel",NA,70,280,4,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Matt Jones",NA,70,140,2,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Smylie Kaufman",NA,70,420,6,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Colt Knost",NA,70,280,4,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Kelly Kraft",NA,70,140,2,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Lucas Lee",NA,70,70,1,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"George McNeill",NA,70,70,1,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Troy Merritt",NA,70,70,1,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Andres Romero",NA,70,140,2,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Brandt Snedeker",NA,70,70,1,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Shawn Stefani",NA,70,280,4,"FirstTeeEarlyRound3ScoringAverage",2016
55,60,"Andy Sullivan",NA,70,140,2,"FirstTeeEarlyRound3ScoringAverage",2016
55,58,"Daniel Summerhays",NA,70,350,5,"FirstTeeEarlyRound3ScoringAverage",2016
55,44,"Johnson Wagner",NA,70,210,3,"FirstTeeEarlyRound3ScoringAverage",2016
74,60,"Emiliano Grillo",NA,70.11,631,9,"FirstTeeEarlyRound3ScoringAverage",2016
75,81,"Daniel Berger",NA,70.2,351,5,"FirstTeeEarlyRound3ScoringAverage",2016
75,81,"Ryan Palmer",NA,70.2,351,5,"FirstTeeEarlyRound3ScoringAverage",2016
75,81,"Brendan Steele",NA,70.2,351,5,"FirstTeeEarlyRound3ScoringAverage",2016
78,85,"Thomas Aiken",NA,70.33,211,3,"FirstTeeEarlyRound3ScoringAverage",2016
78,85,"Kyle Stanley",NA,70.33,422,6,"FirstTeeEarlyRound3ScoringAverage",2016
80,89,"Brendon de Jonge",NA,70.5,141,2,"FirstTeeEarlyRound3ScoringAverage",2016
80,89,"Brice Garnett",NA,70.5,141,2,"FirstTeeEarlyRound3ScoringAverage",2016
80,89,"Freddie Jacobson",NA,70.5,141,2,"FirstTeeEarlyRound3ScoringAverage",2016
80,89,"Phil Mickelson",NA,70.5,141,2,"FirstTeeEarlyRound3ScoringAverage",2016
84,93,"Ricky Barnes",NA,70.67,212,3,"FirstTeeEarlyRound3ScoringAverage",2016
84,100,"Fabian Gomez",NA,70.67,424,6,"FirstTeeEarlyRound3ScoringAverage",2016
84,60,"JB Holmes",NA,70.67,424,6,"FirstTeeEarlyRound3ScoringAverage",2016
84,93,"Whee Kim",NA,70.67,424,6,"FirstTeeEarlyRound3ScoringAverage",2016
84,81,"Kyle Reifers",NA,70.67,424,6,"FirstTeeEarlyRound3ScoringAverage",2016
89,96,"Jason Gore",NA,70.75,283,4,"FirstTeeEarlyRound3ScoringAverage",2016
89,96,"Matt Kuchar",NA,70.75,283,4,"FirstTeeEarlyRound3ScoringAverage",2016
89,85,"Anirban Lahiri",NA,70.75,283,4,"FirstTeeEarlyRound3ScoringAverage",2016
89,96,"Kevin Na",NA,70.75,283,4,"FirstTeeEarlyRound3ScoringAverage",2016
93,99,"Patton Kizzire",NA,70.8,354,5,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"Bronson Burgoon",NA,71,213,3,"FirstTeeEarlyRound3ScoringAverage",2016
94,85,"Erik Compton",NA,71,284,4,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"Ben Crane",NA,71,142,2,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"Matt Every",NA,71,142,2,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"Brian Gay",NA,71,142,2,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"Rhein Gibson",NA,71,71,1,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"Branden Grace",NA,71,213,3,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"James Hahn",NA,71,142,2,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"Brian Harman",NA,71,213,3,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"Will Ma Kenzie",NA,71,213,3,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"Peter Malnati",NA,71,71,1,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"Graeme McDowell",NA,71,142,2,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"Seung Yul Noh",NA,71,213,3,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"Louis Oosthuizen",NA,71,71,1,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"Jeff Overton",NA,71,284,4,"FirstTeeEarlyRound3ScoringAverage",2016
94,60,"Scott Pinckney",NA,71,213,3,"FirstTeeEarlyRound3ScoringAverage",2016
94,100,"Brian Stuard",NA,71,142,2,"FirstTeeEarlyRound3ScoringAverage",2016
111,119,"Patrick Rodgers",NA,71.25,285,4,"FirstTeeEarlyRound3ScoringAverage",2016
111,119,"Nick Taylor",NA,71.25,285,4,"FirstTeeEarlyRound3ScoringAverage",2016
111,60,"David Toms",NA,71.25,285,4,"FirstTeeEarlyRound3ScoringAverage",2016
114,121,"Scott Langley",NA,71.4,357,5,"FirstTeeEarlyRound3ScoringAverage",2016
114,100,"Brett Stegmaier",NA,71.4,357,5,"FirstTeeEarlyRound3ScoringAverage",2016
116,123,"Justin Leonard",NA,71.5,143,2,"FirstTeeEarlyRound3ScoringAverage",2016
116,123,"Luke List",NA,71.5,143,2,"FirstTeeEarlyRound3ScoringAverage",2016
116,30,"Carlos Ortiz",NA,71.5,143,2,"FirstTeeEarlyRound3ScoringAverage",2016
116,93,"Jhonattan Vegas",NA,71.5,286,4,"FirstTeeEarlyRound3ScoringAverage",2016
120,125,"Webb Simpson",NA,71.6,358,5,"FirstTeeEarlyRound3ScoringAverage",2016
121,126,"Retief Goosen",NA,71.67,215,3,"FirstTeeEarlyRound3ScoringAverage",2016
121,126,"Bill Haas",NA,71.67,215,3,"FirstTeeEarlyRound3ScoringAverage",2016
121,126,"Spencer Levin",NA,71.67,215,3,"FirstTeeEarlyRound3ScoringAverage",2016
121,126,"Ben Martin",NA,71.67,215,3,"FirstTeeEarlyRound3ScoringAverage",2016
121,126,"Will Wilcox",NA,71.67,215,3,"FirstTeeEarlyRound3ScoringAverage",2016
126,133,"Jerry Kelly",NA,71.8,359,5,"FirstTeeEarlyRound3ScoringAverage",2016
127,134,"Mark Hubbard",NA,72,432,6,"FirstTeeEarlyRound3ScoringAverage",2016
127,51,"Henrik Norlander",NA,72,288,4,"FirstTeeEarlyRound3ScoringAverage",2016
127,134,"Scott Piercy",NA,72,72,1,"FirstTeeEarlyRound3ScoringAverage",2016
127,132,"Patrick Reed",NA,72,360,5,"FirstTeeEarlyRound3ScoringAverage",2016
127,134,"Ollie Schniederjans",NA,72,72,1,"FirstTeeEarlyRound3ScoringAverage",2016
127,134,"Harold Varner III",NA,72,288,4,"FirstTeeEarlyRound3ScoringAverage",2016
127,142,"Camilo Villegas",NA,72,360,5,"FirstTeeEarlyRound3ScoringAverage",2016
134,121,"Luke Donald",NA,72.33,434,6,"FirstTeeEarlyRound3ScoringAverage",2016
134,139,"Derek Fathauer",NA,72.33,217,3,"FirstTeeEarlyRound3ScoringAverage",2016
134,139,"Francesco Molinari",NA,72.33,217,3,"FirstTeeEarlyRound3ScoringAverage",2016
137,141,"Steve Wheatcroft",NA,72.4,362,5,"FirstTeeEarlyRound3ScoringAverage",2016
138,126,"Derek Ernst",NA,72.5,290,4,"FirstTeeEarlyRound3ScoringAverage",2016
138,142,"Lucas Glover",NA,72.5,145,2,"FirstTeeEarlyRound3ScoringAverage",2016
138,142,"JJ Henry",NA,72.5,145,2,"FirstTeeEarlyRound3ScoringAverage",2016
138,142,"Andrew Landry",NA,72.5,145,2,"FirstTeeEarlyRound3ScoringAverage",2016
138,142,"Martin Piller",NA,72.5,145,2,"FirstTeeEarlyRound3ScoringAverage",2016
138,142,"Justin Rose",NA,72.5,145,2,"FirstTeeEarlyRound3ScoringAverage",2016
138,142,"Adam Scott",NA,72.5,145,2,"FirstTeeEarlyRound3ScoringAverage",2016
138,142,"John Senden",NA,72.5,145,2,"FirstTeeEarlyRound3ScoringAverage",2016
138,100,"Scott Stallings",NA,72.5,145,2,"FirstTeeEarlyRound3ScoringAverage",2016
147,150,"Kevin Kisner",NA,72.6,363,5,"FirstTeeEarlyRound3ScoringAverage",2016
147,150,"Tyrone Van Aswegen",NA,72.6,363,5,"FirstTeeEarlyRound3ScoringAverage",2016
149,152,"Kevin Chappell",NA,72.67,218,3,"FirstTeeEarlyRound3ScoringAverage",2016
149,152,"Matthew Fitzpatrick",NA,72.67,218,3,"FirstTeeEarlyRound3ScoringAverage",2016
149,152,"Chez Reavie",NA,72.67,218,3,"FirstTeeEarlyRound3ScoringAverage",2016
152,156,"Andres Gonzales",NA,72.8,364,5,"FirstTeeEarlyRound3ScoringAverage",2016
153,158,"KJ Choi",NA,73,73,1,"FirstTeeEarlyRound3ScoringAverage",2016
153,158,"Ernie Els",NA,73,146,2,"FirstTeeEarlyRound3ScoringAverage",2016
153,158,"Harris English",NA,73,146,2,"FirstTeeEarlyRound3ScoringAverage",2016
153,158,"Justin Hicks",NA,73,219,3,"FirstTeeEarlyRound3ScoringAverage",2016
153,158,"Charley Hoffman",NA,73,73,1,"FirstTeeEarlyRound3ScoringAverage",2016
153,158,"Billy Hurley III",NA,73,73,1,"FirstTeeEarlyRound3ScoringAverage",2016
153,158,"Si Woo Kim",NA,73,146,2,"FirstTeeEarlyRound3ScoringAverage",2016
153,30,"Martin Laird",NA,73,146,2,"FirstTeeEarlyRound3ScoringAverage",2016
153,158,"Ryan Moore",NA,73,219,3,"FirstTeeEarlyRound3ScoringAverage",2016
153,158,"Robert Streb",NA,73,292,4,"FirstTeeEarlyRound3ScoringAverage",2016
163,167,"Stuart Appleby",NA,73.33,220,3,"FirstTeeEarlyRound3ScoringAverage",2016
164,168,"Zac Blair",NA,73.5,147,2,"FirstTeeEarlyRound3ScoringAverage",2016
164,168,"David Hearn",NA,73.5,147,2,"FirstTeeEarlyRound3ScoringAverage",2016
164,156,"Michael Kim",NA,73.5,441,6,"FirstTeeEarlyRound3ScoringAverage",2016
164,196,"Dawie van der Walt",NA,73.5,147,2,"FirstTeeEarlyRound3ScoringAverage",2016
168,172,"Adam Hadwin",NA,73.6,368,5,"FirstTeeEarlyRound3ScoringAverage",2016
168,170,"Steve Marino",NA,73.6,368,5,"FirstTeeEarlyRound3ScoringAverage",2016
170,171,"Greg Owen",NA,73.67,221,3,"FirstTeeEarlyRound3ScoringAverage",2016
171,172,"Davis Love III",NA,73.75,295,4,"FirstTeeEarlyRound3ScoringAverage",2016
171,152,"Vijay Singh",NA,73.75,295,4,"FirstTeeEarlyRound3ScoringAverage",2016
171,172,"Justin Thomas",NA,73.75,295,4,"FirstTeeEarlyRound3ScoringAverage",2016
174,175,"Steven Bowditch",NA,74,222,3,"FirstTeeEarlyRound3ScoringAverage",2016
174,175,"Angel Cabrera",NA,74,148,2,"FirstTeeEarlyRound3ScoringAverage",2016
174,175,"Ken Duke",NA,74,74,1,"FirstTeeEarlyRound3ScoringAverage",2016
174,183,"Hunter Mahan",NA,74,222,3,"FirstTeeEarlyRound3ScoringAverage",2016
174,175,"DA Points",NA,74,148,2,"FirstTeeEarlyRound3ScoringAverage",2016
174,188,"Vaughn Taylor",NA,74,148,2,"FirstTeeEarlyRound3ScoringAverage",2016
180,179,"Hiroshi Iwata",NA,74.25,297,4,"FirstTeeEarlyRound3ScoringAverage",2016
180,179,"DH Lee",NA,74.25,297,4,"FirstTeeEarlyRound3ScoringAverage",2016
182,181,"Cameron Smith",NA,74.33,223,3,"FirstTeeEarlyRound3ScoringAverage",2016
182,181,"Michael Thompson",NA,74.33,223,3,"FirstTeeEarlyRound3ScoringAverage",2016
184,183,"Keegan Bradley",NA,74.5,149,2,"FirstTeeEarlyRound3ScoringAverage",2016
184,183,"Henrik Stenson",NA,74.5,149,2,"FirstTeeEarlyRound3ScoringAverage",2016
184,183,"Mark Wilson",NA,74.5,149,2,"FirstTeeEarlyRound3ScoringAverage",2016
187,187,"Chris Stroud",NA,74.67,224,3,"FirstTeeEarlyRound3ScoringAverage",2016
188,188,"Jamie Donaldson",NA,75,75,1,"FirstTeeEarlyRound3ScoringAverage",2016
188,100,"Rob Oppenheim",NA,75,150,2,"FirstTeeEarlyRound3ScoringAverage",2016
188,188,"Rory Sabbatini",NA,75,150,2,"FirstTeeEarlyRound3ScoringAverage",2016
188,188,"Darron Stiles",NA,75,150,2,"FirstTeeEarlyRound3ScoringAverage",2016
188,188,"Bubba Watson",NA,75,150,2,"FirstTeeEarlyRound3ScoringAverage",2016
193,193,"Scott Brown",NA,76,76,1,"FirstTeeEarlyRound3ScoringAverage",2016
193,193,"Jason Kokrak",NA,76,76,1,"FirstTeeEarlyRound3ScoringAverage",2016
195,195,"Chesson Hadley",NA,77,154,2,"FirstTeeEarlyRound3ScoringAverage",2016
196,197,"Ian Poulter",NA,78.33,235,3,"FirstTeeEarlyRound3ScoringAverage",2016
