"ProximitytoHolefrom30yards_RANKTHISWEEK_2016","ProximitytoHolefrom30yards_RANKLASTWEEK_2016","ProximitytoHolefrom30yards_PLAYERNAME_2016","ProximitytoHolefrom30yards_ROUNDS_2016","ProximitytoHolefrom30yards_AVGDTP_2016","ProximitytoHolefrom30yards_TOTALDISTANCEFEET_2016","ProximitytoHolefrom30yards_OFSHOTS_2016","ProximitytoHolefrom30yards_SCRAMBLINGRANK_2016","stat_name","year"
18,21,"Brandt Snedeker",47,NA,340.083,36,14,"ProximitytoHolefrom30yards",2016
20,24,"Brian Stuard",24,NA,114.083,12,4,"ProximitytoHolefrom30yards",2016
21,24,"Billy Horschel",45,NA,286.917,30,172,"ProximitytoHolefrom30yards",2016
21,23,"Shawn Stefani",45,NA,422.667,44,143,"ProximitytoHolefrom30yards",2016
23,27,"Jason Day",36,NA,252.75,26,60,"ProximitytoHolefrom30yards",2016
23,27,"Andres Romero",22,NA,165.25,17,35,"ProximitytoHolefrom30yards",2016
25,33,"Luke Donald",49,NA,216.5,22,8,"ProximitytoHolefrom30yards",2016
26,29,"Dustin Johnson",37,NA,238.833,24,105,"ProximitytoHolefrom30yards",2016
26,39,"Luke List",51,NA,376.667,38,48,"ProximitytoHolefrom30yards",2016
26,15,"David Toms",38,NA,286.417,29,10,"ProximitytoHolefrom30yards",2016
29,59,"Derek Ernst",36,NA,249,25,63,"ProximitytoHolefrom30yards",2016
29,31,"Jordan Spieth",34,NA,230.917,23,51,"ProximitytoHolefrom30yards",2016
29,31,"Bubba Watson",30,NA,129.833,13,141,"ProximitytoHolefrom30yards",2016
32,79,"Robert Streb",51,NA,312.917,31,149,"ProximitytoHolefrom30yards",2016
33,36,"Charlie Beljan",26,NA,112.25,11,171,"ProximitytoHolefrom30yards",2016
33,36,"Charles Howell III",63,NA,599.667,59,21,"ProximitytoHolefrom30yards",2016
35,12,"Tyler Aldridge",53,NA,358,35,129,"ProximitytoHolefrom30yards",2016
35,29,"Blayne Barber",44,NA,410.75,40,157,"ProximitytoHolefrom30yards",2016
35,39,"Adam Hadwin",53,NA,492.25,48,140,"ProximitytoHolefrom30yards",2016
35,36,"Scott Langley",41,NA,369.917,36,42,"ProximitytoHolefrom30yards",2016
39,33,"Roberto Castro",55,NA,518.417,50,86,"ProximitytoHolefrom30yards",2016
39,44,"Si Woo Kim",63,NA,689.833,67,30,"ProximitytoHolefrom30yards",2016
39,44,"Russell Knox",48,NA,247.333,24,20,"ProximitytoHolefrom30yards",2016
42,48,"Smylie Kaufman",57,NA,417.083,40,100,"ProximitytoHolefrom30yards",2016
42,48,"Charl Schwartzel",29,NA,186.917,18,31,"ProximitytoHolefrom30yards",2016
42,48,"Bernd Wiesberger",23,NA,156.417,15,164,"ProximitytoHolefrom30yards",2016
45,51,"John Huh",51,NA,461.083,44,65,"ProximitytoHolefrom30yards",2016
45,62,"Kyle Reifers",63,NA,410.5,39,195,"ProximitytoHolefrom30yards",2016
47,66,"Morgan Hoffmann",43,NA,455.917,43,114,"ProximitytoHolefrom30yards",2016
48,44,"Tony Finau",49,NA,458.25,43,84,"ProximitytoHolefrom30yards",2016
48,55,"David Hearn",55,NA,234.667,22,55,"ProximitytoHolefrom30yards",2016
48,55,"Justin Leonard",28,NA,181.5,17,18,"ProximitytoHolefrom30yards",2016
51,59,"Shane Bertsch",30,NA,107.75,10,67,"ProximitytoHolefrom30yards",2016
51,59,"Charley Hoffman",49,NA,323.083,30,83,"ProximitytoHolefrom30yards",2016
51,55,"Jason Kokrak",52,NA,312,29,78,"ProximitytoHolefrom30yards",2016
51,68,"Tyrone Van Aswegen",67,NA,561.083,52,97,"ProximitytoHolefrom30yards",2016
55,62,"Miguel Angel Carballo",24,NA,97.5,9,179,"ProximitytoHolefrom30yards",2016
55,72,"Phil Mickelson",37,NA,367.333,34,9,"ProximitytoHolefrom30yards",2016
55,62,"Louis Oosthuizen",25,NA,119.167,11,203,"ProximitytoHolefrom30yards",2016
55,21,"Cameron Smith",45,NA,260.25,24,125,"ProximitytoHolefrom30yards",2016
59,76,"Rickie Fowler",42,NA,449.75,41,19,"ProximitytoHolefrom30yards",2016
59,68,"Brian Gay",22,NA,208.833,19,47,"ProximitytoHolefrom30yards",2016
59,62,"Lucas Glover",53,NA,441.5,40,37,"ProximitytoHolefrom30yards",2016
59,72,"David Lingmerth",54,NA,362.333,33,116,"ProximitytoHolefrom30yards",2016
63,55,"William McGirt",54,NA,520.75,47,50,"ProximitytoHolefrom30yards",2016
63,72,"DA Points",32,NA,177.917,16,113,"ProximitytoHolefrom30yards",2016
65,39,"Ernie Els",34,NA,392.25,35,145,"ProximitytoHolefrom30yards",2016
65,44,"Tom Hoge",47,NA,291.333,26,41,"ProximitytoHolefrom30yards",2016
65,108,"Sean OHair",45,NA,469,42,25,"ProximitytoHolefrom30yards",2016
65,82,"Brendan Steele",48,NA,390.167,35,153,"ProximitytoHolefrom30yards",2016
69,39,"Erik Compton",45,NA,360,32,177,"ProximitytoHolefrom30yards",2016
69,79,"Carl Pettersson",31,NA,269.417,24,119,"ProximitytoHolefrom30yards",2016
71,106,"Byeong Hun An",23,NA,181.917,16,148,"ProximitytoHolefrom30yards",2016
71,82,"Jason Dufner",53,NA,396.917,35,156,"ProximitytoHolefrom30yards",2016
71,98,"Andres Gonzales",46,NA,419.833,37,172,"ProximitytoHolefrom30yards",2016
71,82,"Kevin Na",52,NA,418.167,37,46,"ProximitytoHolefrom30yards",2016
75,72,"Bronson Burgoon",53,NA,388.833,34,103,"ProximitytoHolefrom30yards",2016
75,103,"Ryan Moore",40,NA,342.75,30,124,"ProximitytoHolefrom30yards",2016
75,93,"Jeff Overton",51,NA,616.75,54,23,"ProximitytoHolefrom30yards",2016
78,108,"Stuart Appleby",39,NA,275.333,24,24,"ProximitytoHolefrom30yards",2016
78,76,"Ben Martin",48,NA,437.25,38,167,"ProximitytoHolefrom30yards",2016
78,86,"Troy Merritt",41,NA,414.083,36,101,"ProximitytoHolefrom30yards",2016
78,86,"Steve Stricker",25,NA,218.417,19,26,"ProximitytoHolefrom30yards",2016
78,86,"Hudson Swafford",52,NA,322.75,28,130,"ProximitytoHolefrom30yards",2016
78,76,"Camilo Villegas",50,NA,449.417,39,58,"ProximitytoHolefrom30yards",2016
84,51,"Andrew Loupe",50,NA,464.417,40,193,"ProximitytoHolefrom30yards",2016
84,53,"Geoff Ogilvy",37,NA,290.167,25,172,"ProximitytoHolefrom30yards",2016
84,131,"Ian Poulter",37,NA,253.917,22,36,"ProximitytoHolefrom30yards",2016
84,124,"Patrick Reed",53,NA,429.417,37,3,"ProximitytoHolefrom30yards",2016
84,108,"Steve Wheatcroft",53,NA,461.833,40,75,"ProximitytoHolefrom30yards",2016
89,103,"Alex Cejka",47,NA,396.75,34,12,"ProximitytoHolefrom30yards",2016
89,24,"Robert Garrigus",34,NA,302.917,26,190,"ProximitytoHolefrom30yards",2016
89,39,"Emiliano Grillo",47,NA,444,38,187,"ProximitytoHolefrom30yards",2016
89,103,"Greg Owen",56,NA,420.833,36,202,"ProximitytoHolefrom30yards",2016
89,108,"Brendon Todd",43,NA,466.083,40,28,"ProximitytoHolefrom30yards",2016
94,124,"Ricky Barnes",57,NA,457.25,39,69,"ProximitytoHolefrom30yards",2016
94,98,"Seung Yul Noh",54,NA,622,53,161,"ProximitytoHolefrom30yards",2016
94,82,"Carlos Ortiz",47,NA,517.917,44,205,"ProximitytoHolefrom30yards",2016
94,130,"Justin Rose",35,NA,433.333,37,77,"ProximitytoHolefrom30yards",2016
94,98,"Darron Stiles",28,NA,187.75,16,203,"ProximitytoHolefrom30yards",2016
99,93,"Hiroshi Iwata",51,NA,319.583,27,111,"ProximitytoHolefrom30yards",2016
99,91,"Steve Marino",40,NA,284.833,24,188,"ProximitytoHolefrom30yards",2016
99,118,"Mark Wilson",42,NA,307.667,26,59,"ProximitytoHolefrom30yards",2016
102,93,"Kevin Chappell",49,NA,344.583,29,39,"ProximitytoHolefrom30yards",2016
102,86,"Harris English",51,NA,357.25,30,79,"ProximitytoHolefrom30yards",2016
102,141,"Danny Lee",53,NA,369.083,31,57,"ProximitytoHolefrom30yards",2016
102,106,"Rory Sabbatini",40,NA,427.5,36,137,"ProximitytoHolefrom30yards",2016
102,138,"Ollie Schniederjans",23,NA,262.167,22,197,"ProximitytoHolefrom30yards",2016
102,68,"Daniel Summerhays",55,NA,546.5,46,90,"ProximitytoHolefrom30yards",2016
108,142,"Jamie Donaldson",28,NA,239.333,20,64,"ProximitytoHolefrom30yards",2016
108,98,"Scott Pinckney",53,NA,514.417,43,189,"ProximitytoHolefrom30yards",2016
108,86,"Chris Stroud",52,NA,574.917,48,146,"ProximitytoHolefrom30yards",2016
108,108,"Andy Sullivan",25,NA,203.833,17,159,"ProximitytoHolefrom30yards",2016
112,113,"Jerry Kelly",44,NA,229,19,2,"ProximitytoHolefrom30yards",2016
112,68,"Davis Love III",40,NA,411.917,34,175,"ProximitytoHolefrom30yards",2016
112,113,"Bryce Molder",50,NA,447.583,37,11,"ProximitytoHolefrom30yards",2016
112,138,"Webb Simpson",34,NA,254.083,21,66,"ProximitytoHolefrom30yards",2016
112,91,"Jhonattan Vegas",49,NA,566,47,96,"ProximitytoHolefrom30yards",2016
117,98,"Robert Allenby",35,NA,292.667,24,200,"ProximitytoHolefrom30yards",2016
117,113,"Chesson Hadley",51,NA,546.333,45,150,"ProximitytoHolefrom30yards",2016
117,93,"Brian Harman",60,NA,560.667,46,106,"ProximitytoHolefrom30yards",2016
117,79,"Jim Herman",55,NA,352.25,29,67,"ProximitytoHolefrom30yards",2016
117,124,"DH Lee",35,NA,266.917,22,201,"ProximitytoHolefrom30yards",2016
117,118,"Hideki Matsuyama",40,NA,292.417,24,85,"ProximitytoHolefrom30yards",2016
117,120,"Adam Scott",39,NA,243.667,20,110,"ProximitytoHolefrom30yards",2016
124,120,"Brooks Koepka",39,NA,379.917,31,154,"ProximitytoHolefrom30yards",2016
124,131,"Rory McIlroy",37,NA,306.333,25,89,"ProximitytoHolefrom30yards",2016
124,120,"Justin Thomas",53,NA,368.667,30,134,"ProximitytoHolefrom30yards",2016
124,93,"Johnson Wagner",44,NA,403.083,33,122,"ProximitytoHolefrom30yards",2016
124,131,"Tim Wilkinson",40,NA,281.167,23,1,"ProximitytoHolefrom30yards",2016
129,33,"Paul Casey",39,NA,233.917,19,120,"ProximitytoHolefrom30yards",2016
129,124,"Zach Johnson",42,NA,344.25,28,107,"ProximitytoHolefrom30yards",2016
129,53,"Brett Stegmaier",57,NA,382.083,31,127,"ProximitytoHolefrom30yards",2016
132,113,"Fabian Gomez",49,NA,559.917,45,101,"ProximitytoHolefrom30yards",2016
133,131,"Abraham Ancer",26,NA,199.917,16,155,"ProximitytoHolefrom30yards",2016
133,157,"Jason Bohn",37,NA,324,26,115,"ProximitytoHolefrom30yards",2016
135,145,"Scott Brown",59,NA,519.167,41,108,"ProximitytoHolefrom30yards",2016
136,152,"Chad Collins",45,NA,610.333,48,99,"ProximitytoHolefrom30yards",2016
136,142,"Freddie Jacobson",54,NA,459.5,36,15,"ProximitytoHolefrom30yards",2016
136,131,"Peter Malnati",53,NA,597.583,47,53,"ProximitytoHolefrom30yards",2016
136,113,"Francesco Molinari",36,NA,394.083,31,70,"ProximitytoHolefrom30yards",2016
136,166,"Henrik Norlander",41,NA,331.5,26,73,"ProximitytoHolefrom30yards",2016
136,120,"Michael Thompson",46,NA,332.167,26,166,"ProximitytoHolefrom30yards",2016
142,147,"Stewart Cink",45,NA,361.25,28,193,"ProximitytoHolefrom30yards",2016
142,147,"Sergio Garcia",28,NA,194.25,15,126,"ProximitytoHolefrom30yards",2016
142,147,"Chris Kirk",51,NA,400.167,31,27,"ProximitytoHolefrom30yards",2016
145,152,"Daniel Berger",52,NA,441.5,34,108,"ProximitytoHolefrom30yards",2016
145,152,"Steven Bowditch",40,NA,467.417,36,206,"ProximitytoHolefrom30yards",2016
145,124,"Chad Campbell",54,NA,521.333,40,52,"ProximitytoHolefrom30yards",2016
145,124,"Bill Haas",42,NA,389.5,30,29,"ProximitytoHolefrom30yards",2016
145,142,"Kelly Kraft",35,NA,221.5,17,198,"ProximitytoHolefrom30yards",2016
145,138,"Patrick Rodgers",49,NA,558.917,43,92,"ProximitytoHolefrom30yards",2016
145,178,"Sam Saunders",40,NA,389.5,30,144,"ProximitytoHolefrom30yards",2016
145,147,"Dawie van der Walt",48,NA,482,37,192,"ProximitytoHolefrom30yards",2016
153,131,"Will Ma Kenzie",54,NA,561.417,43,181,"ProximitytoHolefrom30yards",2016
154,176,"Matt Every",34,NA,513.5,39,199,"ProximitytoHolefrom30yards",2016
155,155,"Lucas Lee",22,NA,158.667,12,86,"ProximitytoHolefrom30yards",2016
155,166,"John Senden",48,NA,516.75,39,104,"ProximitytoHolefrom30yards",2016
155,66,"Henrik Stenson",30,NA,199.25,15,162,"ProximitytoHolefrom30yards",2016
155,178,"Harold Varner III",58,NA,836,63,133,"ProximitytoHolefrom30yards",2016
155,166,"Will Wilcox",47,NA,423.583,32,88,"ProximitytoHolefrom30yards",2016
155,166,"Gary Woodland",45,NA,489.167,37,151,"ProximitytoHolefrom30yards",2016
161,157,"Keegan Bradley",40,NA,240.417,18,186,"ProximitytoHolefrom30yards",2016
161,163,"Sung Kang",51,NA,612.833,46,74,"ProximitytoHolefrom30yards",2016
161,160,"Cameron Tringale",47,NA,664.75,50,82,"ProximitytoHolefrom30yards",2016
164,166,"Thomas Aiken",42,NA,294.5,22,79,"ProximitytoHolefrom30yards",2016
164,181,"Zac Blair",56,NA,321.5,24,13,"ProximitytoHolefrom30yards",2016
164,160,"Ken Duke",26,NA,187.667,14,183,"ProximitytoHolefrom30yards",2016
164,131,"Matt Jones",45,NA,497.25,37,169,"ProximitytoHolefrom30yards",2016
164,192,"Colt Knost",56,NA,470.5,35,17,"ProximitytoHolefrom30yards",2016
164,165,"Spencer Levin",62,NA,549.917,41,76,"ProximitytoHolefrom30yards",2016
164,176,"Martin Piller",37,NA,241.833,18,94,"ProximitytoHolefrom30yards",2016
164,160,"Wes Roach",33,NA,267.583,20,123,"ProximitytoHolefrom30yards",2016
172,155,"Patton Kizzire",57,NA,620.833,46,40,"ProximitytoHolefrom30yards",2016
173,147,"Hunter Mahan",43,NA,488.167,36,152,"ProximitytoHolefrom30yards",2016
174,166,"Scott Piercy",45,NA,505.333,37,158,"ProximitytoHolefrom30yards",2016
175,163,"Derek Fathauer",58,NA,744.417,54,120,"ProximitytoHolefrom30yards",2016
175,172,"Brice Garnett",29,NA,219.583,16,98,"ProximitytoHolefrom30yards",2016
175,172,"Dicky Pride",33,NA,220.083,16,70,"ProximitytoHolefrom30yards",2016
178,175,"Ryan Palmer",46,NA,540.667,39,128,"ProximitytoHolefrom30yards",2016
179,178,"Ben Crane",48,NA,463.25,33,131,"ProximitytoHolefrom30yards",2016
179,145,"Graham DeLaet",50,NA,642.5,46,185,"ProximitytoHolefrom30yards",2016
179,183,"Nick Taylor",57,NA,575.667,41,54,"ProximitytoHolefrom30yards",2016
182,181,"Jon Curran",55,NA,506,36,38,"ProximitytoHolefrom30yards",2016
182,172,"Whee Kim",54,NA,787.917,56,117,"ProximitytoHolefrom30yards",2016
182,184,"Kyle Stanley",57,NA,634.083,45,182,"ProximitytoHolefrom30yards",2016
185,195,"George McNeill",33,NA,381.917,27,184,"ProximitytoHolefrom30yards",2016
186,193,"Shane Lowry",35,NA,285.083,20,196,"ProximitytoHolefrom30yards",2016
187,184,"Rhein Gibson",36,NA,343.5,24,165,"ProximitytoHolefrom30yards",2016
187,157,"Retief Goosen",37,NA,603.5,42,44,"ProximitytoHolefrom30yards",2016
189,189,"Jonas Blixt",46,NA,550.75,38,81,"ProximitytoHolefrom30yards",2016
189,189,"Kevin Kisner",49,NA,421.167,29,163,"ProximitytoHolefrom30yards",2016
191,187,"Pat Perez",28,NA,276.75,19,180,"ProximitytoHolefrom30yards",2016
192,188,"Mark Hubbard",73,NA,739.667,50,43,"ProximitytoHolefrom30yards",2016
193,199,"Anirban Lahiri",44,NA,570.583,38,93,"ProximitytoHolefrom30yards",2016
194,193,"Justin Hicks",26,NA,331.083,22,207,"ProximitytoHolefrom30yards",2016
194,189,"Michael Kim",62,NA,557.083,37,91,"ProximitytoHolefrom30yards",2016
194,184,"Boo Weekley",53,NA,422.583,28,141,"ProximitytoHolefrom30yards",2016
197,197,"Kevin Streelman",46,NA,470.833,31,170,"ProximitytoHolefrom30yards",2016
198,198,"JJ Henry",44,NA,609.417,40,191,"ProximitytoHolefrom30yards",2016
199,195,"Russell Henley",42,NA,354.25,23,32,"ProximitytoHolefrom30yards",2016
200,202,"Jason Gore",51,NA,330.833,21,72,"ProximitytoHolefrom30yards",2016
201,200,"KJ Choi",47,NA,515.667,32,16,"ProximitytoHolefrom30yards",2016
202,203,"Angel Cabrera",42,NA,700.333,43,168,"ProximitytoHolefrom30yards",2016
203,200,"Brendon de Jonge",55,NA,708.417,42,132,"ProximitytoHolefrom30yards",2016
204,205,"Chez Reavie",56,NA,568.167,32,5,"ProximitytoHolefrom30yards",2016
205,206,"Matthew Fitzpatrick",23,NA,345.417,19,159,"ProximitytoHolefrom30yards",2016
206,207,"Andrew Landry",24,NA,224.333,12,45,"ProximitytoHolefrom30yards",2016
207,208,"Cameron Percy",22,NA,198.167,10,175,"ProximitytoHolefrom30yards",2016
