"Approachesfrom5075yards_RANKTHISWEEK_2008","Approachesfrom5075yards_RANKLASTWEEK_2008","Approachesfrom5075yards_PLAYERNAME_2008","Approachesfrom5075yards_ROUNDS_2008","Approachesfrom5075yards_AVG_2008","Approachesfrom5075yards_TOTALDISTANCEFEET_2008","Approachesfrom5075yards_OFATTEMPTS_2008","Approachesfrom5075yards_RELATIVETOPAR_2008","stat_name","year"
1,1,"Padraig Harrington",52,NA,43.333,6,-4,"Approachesfrom5075yards",2008
2,2,"Geoff Ogilvy",65,NA,168.083,19,-5,"Approachesfrom5075yards",2008
3,3,"Cody Freeman",66,NA,146.5,15,-1,"Approachesfrom5075yards",2008
4,4,"Adam Scott",51,NA,100.25,10,0,"Approachesfrom5075yards",2008
5,5,"Jonathan Byrd",88,NA,333.583,33,-13,"Approachesfrom5075yards",2008
6,6,"Camilo Villegas",79,NA,152.75,15,-5,"Approachesfrom5075yards",2008
7,7,"Kent Jones",68,NA,123.75,12,-7,"Approachesfrom5075yards",2008
7,7,"Jimmy Walker",73,NA,114,11,5,"Approachesfrom5075yards",2008
9,9,"Paul Casey",55,NA,147.75,14,-3,"Approachesfrom5075yards",2008
10,10,"Todd Demsey",80,NA,162.25,15,0,"Approachesfrom5075yards",2008
11,11,"KJ Choi",74,NA,253.333,23,-13,"Approachesfrom5075yards",2008
11,11,"Brian Gay",102,NA,329.583,30,-12,"Approachesfrom5075yards",2008
11,11,"Steve Stricker",75,NA,319.25,29,-7,"Approachesfrom5075yards",2008
14,14,"Fred Couples",60,NA,232.417,21,-5,"Approachesfrom5075yards",2008
15,15,"Brad Elder",67,NA,190.5,17,-5,"Approachesfrom5075yards",2008
16,16,"Stephen Ames",83,NA,281.333,25,-7,"Approachesfrom5075yards",2008
16,16,"Scott Verplank",82,NA,392.75,35,-4,"Approachesfrom5075yards",2008
18,18,"Matt Jones",95,NA,230.25,20,2,"Approachesfrom5075yards",2008
19,19,"Alejandro Canizares",52,NA,116,10,3,"Approachesfrom5075yards",2008
19,19,"Stephen Leaney",53,NA,244.083,21,-3,"Approachesfrom5075yards",2008
21,21,"Steve Flesch",95,NA,279.667,24,-8,"Approachesfrom5075yards",2008
21,21,"David Toms",70,NA,292,25,-2,"Approachesfrom5075yards",2008
23,23,"Jim Furyk",95,NA,378.75,32,-12,"Approachesfrom5075yards",2008
24,24,"Mike Weir",88,NA,469.333,39,-5,"Approachesfrom5075yards",2008
25,25,"Justin Bolli",87,NA,301.667,25,-5,"Approachesfrom5075yards",2008
26,26,"Boo Weekley",86,NA,133.917,11,-2,"Approachesfrom5075yards",2008
27,27,"Brian Davis",108,NA,773.25,63,-12,"Approachesfrom5075yards",2008
28,28,"Jeff Gove",50,NA,246.917,20,-1,"Approachesfrom5075yards",2008
28,28,"Shigeki Maruyama",50,NA,307.333,25,-8,"Approachesfrom5075yards",2008
28,28,"Omar Uresti",74,NA,406.917,33,-9,"Approachesfrom5075yards",2008
31,31,"Nick OHern",82,NA,361.25,29,-15,"Approachesfrom5075yards",2008
32,32,"Eric Axley",113,NA,338.667,27,0,"Approachesfrom5075yards",2008
32,32,"Freddie Jacobson",78,NA,327.25,26,-1,"Approachesfrom5075yards",2008
32,32,"Matt Kuchar",88,NA,427.75,34,-10,"Approachesfrom5075yards",2008
35,35,"John Senden",93,NA,417.667,33,2,"Approachesfrom5075yards",2008
35,35,"Vijay Singh",82,NA,379.583,30,-8,"Approachesfrom5075yards",2008
37,37,"Pat Perez",93,NA,293.083,23,-2,"Approachesfrom5075yards",2008
38,38,"Frank Lickliter II",107,NA,602.25,47,-3,"Approachesfrom5075yards",2008
38,38,"Brandt Snedeker",85,NA,308.167,24,3,"Approachesfrom5075yards",2008
40,40,"Robert Allenby",108,NA,167.583,13,2,"Approachesfrom5075yards",2008
40,40,"Peter Lonard",92,NA,386.583,30,-6,"Approachesfrom5075yards",2008
42,42,"Chad Campbell",94,NA,508.417,39,-12,"Approachesfrom5075yards",2008
42,42,"Justin Leonard",101,NA,547.417,42,-16,"Approachesfrom5075yards",2008
42,42,"Nicholas Thompson",113,NA,467,36,-6,"Approachesfrom5075yards",2008
45,45,"Cameron Beckman",87,NA,407.5,31,-5,"Approachesfrom5075yards",2008
45,45,"Sergio Garcia",72,NA,118.167,9,3,"Approachesfrom5075yards",2008
47,47,"Paul Goydos",78,NA,530.167,40,-15,"Approachesfrom5075yards",2008
48,48,"Jason Allred",63,NA,226.917,17,-1,"Approachesfrom5075yards",2008
48,48,"Tom Lehman",51,NA,186.917,14,-4,"Approachesfrom5075yards",2008
48,48,"Tim Wilkinson",95,NA,494.583,37,-13,"Approachesfrom5075yards",2008
51,51,"Michael Letzig",88,NA,322.833,24,2,"Approachesfrom5075yards",2008
51,51,"Ian Poulter",51,NA,188.167,14,-6,"Approachesfrom5075yards",2008
53,53,"Woody Austin",109,NA,473.833,35,-9,"Approachesfrom5075yards",2008
54,54,"Aaron Baddeley",76,NA,326.167,24,0,"Approachesfrom5075yards",2008
54,54,"Kevin Streelman",114,NA,381.083,28,-8,"Approachesfrom5075yards",2008
56,56,"Jason Gore",94,NA,246.583,18,-6,"Approachesfrom5075yards",2008
56,56,"Billy Mayfair",103,NA,479,35,-3,"Approachesfrom5075yards",2008
56,56,"Tim Petrovic",97,NA,382.667,28,-3,"Approachesfrom5075yards",2008
56,56,"Chris Stroud",81,NA,299.75,22,-2,"Approachesfrom5075yards",2008
60,60,"Briny Baird",113,NA,466.083,34,-5,"Approachesfrom5075yards",2008
60,60,"Lee Janzen",89,NA,564.667,41,11,"Approachesfrom5075yards",2008
60,60,"Rod Pampling",83,NA,412,30,-8,"Approachesfrom5075yards",2008
63,63,"Ryan Armour",87,NA,345.667,25,2,"Approachesfrom5075yards",2008
63,63,"Tim Clark",90,NA,496.667,36,-8,"Approachesfrom5075yards",2008
63,63,"Tom Scherrer",56,NA,221.25,16,1,"Approachesfrom5075yards",2008
66,66,"Bart Bryant",81,NA,379.583,27,-3,"Approachesfrom5075yards",2008
66,66,"Parker McLachlin",88,NA,366.333,26,-3,"Approachesfrom5075yards",2008
66,66,"Vaughn Taylor",103,NA,252.75,18,2,"Approachesfrom5075yards",2008
69,69,"JJ Henry",108,NA,367.5,26,0,"Approachesfrom5075yards",2008
70,70,"Harrison Frazar",73,NA,441.667,31,-6,"Approachesfrom5075yards",2008
71,71,"Brad Adamonis",87,NA,401.833,28,4,"Approachesfrom5075yards",2008
71,71,"Shane Bertsch",96,NA,500.833,35,-2,"Approachesfrom5075yards",2008
73,73,"Mark Hensby",71,NA,388.417,27,1,"Approachesfrom5075yards",2008
73,73,"Zach Johnson",85,NA,633.417,44,-8,"Approachesfrom5075yards",2008
73,73,"Anthony Kim",81,NA,288.083,20,-4,"Approachesfrom5075yards",2008
73,73,"DJ Trahan",94,NA,432.083,30,-9,"Approachesfrom5075yards",2008
77,77,"JP Hayes",67,NA,363.083,25,-2,"Approachesfrom5075yards",2008
77,77,"Jerry Kelly",89,NA,449.083,31,-3,"Approachesfrom5075yards",2008
77,77,"Troy Matteson",94,NA,276.083,19,-6,"Approachesfrom5075yards",2008
77,77,"Charlie Wi",97,NA,551.5,38,-3,"Approachesfrom5075yards",2008
81,81,"Mark Calcavecchia",67,NA,364.667,25,-5,"Approachesfrom5075yards",2008
81,81,"Mathew Goggin",91,NA,364.083,25,3,"Approachesfrom5075yards",2008
81,81,"Richard Johnson",77,NA,233.25,16,-9,"Approachesfrom5075yards",2008
81,81,"John Mallinger",95,NA,409,28,2,"Approachesfrom5075yards",2008
81,81,"Brett Rumford",72,NA,510.75,35,-5,"Approachesfrom5075yards",2008
81,81,"Mark Wilson",107,NA,672.333,46,-3,"Approachesfrom5075yards",2008
87,87,"Jim McGovern",75,NA,425.25,29,0,"Approachesfrom5075yards",2008
88,88,"Marco Dawson",64,NA,325.083,22,0,"Approachesfrom5075yards",2008
88,88,"Lucas Glover",91,NA,368.25,25,-4,"Approachesfrom5075yards",2008
88,88,"Trevor Immelman",70,NA,368.25,25,5,"Approachesfrom5075yards",2008
88,88,"Jesper Parnevik",88,NA,338.917,23,-2,"Approachesfrom5075yards",2008
92,92,"Ryuji Imada",80,NA,563.083,38,-14,"Approachesfrom5075yards",2008
92,92,"Hunter Mahan",87,NA,207.583,14,-7,"Approachesfrom5075yards",2008
92,92,"Chris Riley",51,NA,356.667,24,-4,"Approachesfrom5075yards",2008
95,95,"Glen Day",64,NA,402.25,27,-7,"Approachesfrom5075yards",2008
95,95,"Cliff Kresge",84,NA,327.833,22,0,"Approachesfrom5075yards",2008
95,95,"Bo Van Pelt",101,NA,462.417,31,-6,"Approachesfrom5075yards",2008
98,98,"Ben Crane",86,NA,330.333,22,-1,"Approachesfrom5075yards",2008
98,98,"Ben Curtis",80,NA,254.417,17,0,"Approachesfrom5075yards",2008
98,98,"Ryan Moore",72,NA,149.833,10,-2,"Approachesfrom5075yards",2008
98,98,"Brenden Pappas",66,NA,255.333,17,-1,"Approachesfrom5075yards",2008
102,102,"Retief Goosen",59,NA,150.417,10,-1,"Approachesfrom5075yards",2008
103,103,"Stuart Appleby",87,NA,544.75,36,-4,"Approachesfrom5075yards",2008
103,103,"Jason Day",81,NA,333.167,22,-4,"Approachesfrom5075yards",2008
103,103,"Carlos Franco",73,NA,318.75,21,-3,"Approachesfrom5075yards",2008
103,103,"Charles Howell III",101,NA,425.417,28,0,"Approachesfrom5075yards",2008
103,103,"Phil Mickelson",80,NA,334.5,22,0,"Approachesfrom5075yards",2008
108,108,"Doug LaBelle II",65,NA,258.917,17,-1,"Approachesfrom5075yards",2008
109,109,"James Driscoll",85,NA,368.583,24,2,"Approachesfrom5075yards",2008
109,109,"Davis Love III",78,NA,199.083,13,2,"Approachesfrom5075yards",2008
