"Last5EventsPutting_RANKTHISWEEK_2013","Last5EventsPutting_RANKLASTWEEK_2013","Last5EventsPutting_PLAYERNAME_2013","Last5EventsPutting_EVENTS_2013","Last5EventsPutting_RATING_2013","stat_name","year"
51,51,"Gonzalo Fdez Castano",1,8.2,"Last5EventsPutting",2013
51,51,"Lucas Glover",1,8.2,"Last5EventsPutting",2013
51,51,"Colt Knost",2,8.2,"Last5EventsPutting",2013
51,51,"William McGirt",3,8.2,"Last5EventsPutting",2013
51,51,"Henrik Norlander",2,8.2,"Last5EventsPutting",2013
51,51,"Alistair Presnell",2,8.2,"Last5EventsPutting",2013
51,51,"Andres Romero",2,8.2,"Last5EventsPutting",2013
51,51,"Rory Sabbatini",4,8.2,"Last5EventsPutting",2013
51,51,"Brendan Steele",3,8.2,"Last5EventsPutting",2013
51,51,"Nick Watney",4,8.2,"Last5EventsPutting",2013
51,51,"Steve Wheatcroft",1,8.2,"Last5EventsPutting",2013
51,51,"Chris Williams",1,8.2,"Last5EventsPutting",2013
51,51,"Thaworn Wiratchant",1,8.2,"Last5EventsPutting",2013
69,69,"Glen Day",2,8.1,"Last5EventsPutting",2013
69,69,"Harris English",3,8.1,"Last5EventsPutting",2013
69,69,"Zack Fischer",1,8.1,"Last5EventsPutting",2013
69,69,"Bobby Gates",1,8.1,"Last5EventsPutting",2013
69,69,"Peter Hanson",1,8.1,"Last5EventsPutting",2013
69,69,"Richard Lee",2,8.1,"Last5EventsPutting",2013
69,69,"David Lynn",2,8.1,"Last5EventsPutting",2013
69,69,"Hideki Matsuyama",3,8.1,"Last5EventsPutting",2013
69,69,"John Merrick",4,8.1,"Last5EventsPutting",2013
69,69,"Tim Petrovic",3,8.1,"Last5EventsPutting",2013
69,69,"Patrick Rodgers",1,8.1,"Last5EventsPutting",2013
69,69,"Sam Saunders",1,8.1,"Last5EventsPutting",2013
69,69,"Roger Sloan",1,8.1,"Last5EventsPutting",2013
82,82,"Keegan Bradley",4,8,"Last5EventsPutting",2013
82,82,"George Coetzee",2,8,"Last5EventsPutting",2013
82,82,"Luke Donald",4,8,"Last5EventsPutting",2013
82,82,"Bob Estes",4,8,"Last5EventsPutting",2013
82,82,"Matt Every",4,8,"Last5EventsPutting",2013
82,82,"Brian Gay",4,8,"Last5EventsPutting",2013
82,82,"Ryo Ishikawa",1,8,"Last5EventsPutting",2013
82,82,"Justin Leonard",3,8,"Last5EventsPutting",2013
82,82,"Bill Lunde",2,8,"Last5EventsPutting",2013
82,82,"John Mallinger",2,8,"Last5EventsPutting",2013
82,82,"Phil Mickelson",4,8,"Last5EventsPutting",2013
82,82,"Jeff Overton",3,8,"Last5EventsPutting",2013
82,82,"Ryan Palmer",3,8,"Last5EventsPutting",2013
82,82,"Cameron Percy",3,8,"Last5EventsPutting",2013
82,82,"Jonathan Randolph",1,8,"Last5EventsPutting",2013
82,82,"Patrick Reed",4,8,"Last5EventsPutting",2013
82,82,"Charl Schwartzel",4,8,"Last5EventsPutting",2013
82,82,"Justin Thomas",2,8,"Last5EventsPutting",2013
82,82,"DJ Trahan",1,8,"Last5EventsPutting",2013
101,101,"Billy Andrade",1,7.9,"Last5EventsPutting",2013
101,101,"Stuart Appleby",4,7.9,"Last5EventsPutting",2013
101,101,"Scott Brown",2,7.9,"Last5EventsPutting",2013
101,101,"Ben Curtis",1,7.9,"Last5EventsPutting",2013
101,101,"John Daly",2,7.9,"Last5EventsPutting",2013
101,101,"Marco Dawson",2,7.9,"Last5EventsPutting",2013
101,101,"Jason Day",4,7.9,"Last5EventsPutting",2013
101,101,"Graham DeLaet",4,7.9,"Last5EventsPutting",2013
101,101,"Martin Flores",3,7.9,"Last5EventsPutting",2013
101,101,"Jim Furyk",4,7.9,"Last5EventsPutting",2013
101,101,"Robert Garrigus",1,7.9,"Last5EventsPutting",2013
101,101,"Bill Haas",4,7.9,"Last5EventsPutting",2013
101,101,"Jim Herman",3,7.9,"Last5EventsPutting",2013
101,101,"Morgan Hoffmann",4,7.9,"Last5EventsPutting",2013
101,101,"Matt Kuchar",4,7.9,"Last5EventsPutting",2013
101,101,"Jeff Maggert",2,7.9,"Last5EventsPutting",2013
101,101,"Matteo Manassero",2,7.9,"Last5EventsPutting",2013
101,101,"George McNeill",4,7.9,"Last5EventsPutting",2013
101,101,"Bryce Molder",4,7.9,"Last5EventsPutting",2013
101,101,"Geoff Ogilvy",2,7.9,"Last5EventsPutting",2013
101,101,"Chris Riley",2,7.9,"Last5EventsPutting",2013
101,101,"Brett Rumford",1,7.9,"Last5EventsPutting",2013
101,101,"Wes Short Jr",1,7.9,"Last5EventsPutting",2013
101,101,"Brandt Snedeker",3,7.9,"Last5EventsPutting",2013
101,101,"Kevin Stadler",3,7.9,"Last5EventsPutting",2013
101,101,"Chris Stroud",4,7.9,"Last5EventsPutting",2013
101,101,"Brendon Todd",3,7.9,"Last5EventsPutting",2013
101,101,"Jhonattan Vegas",1,7.9,"Last5EventsPutting",2013
101,101,"Gary Woodland",4,7.9,"Last5EventsPutting",2013
130,130,"Blake Adams",2,7.8,"Last5EventsPutting",2013
130,130,"Thomas Aiken",1,7.8,"Last5EventsPutting",2013
130,130,"Roberto Castro",4,7.8,"Last5EventsPutting",2013
130,130,"Greg Chalmers",3,7.8,"Last5EventsPutting",2013
130,130,"Stewart Cink",2,7.8,"Last5EventsPutting",2013
130,130,"James Driscoll",2,7.8,"Last5EventsPutting",2013
130,130,"Jason Dufner",4,7.8,"Last5EventsPutting",2013
130,130,"Zach Johnson",4,7.8,"Last5EventsPutting",2013
130,130,"Neal Lancaster",1,7.8,"Last5EventsPutting",2013
130,130,"DH Lee",1,7.8,"Last5EventsPutting",2013
130,130,"Peter Lonard",1,7.8,"Last5EventsPutting",2013
130,130,"Ken Looper",2,7.8,"Last5EventsPutting",2013
130,130,"John Peterson",2,7.8,"Last5EventsPutting",2013
130,130,"Justin Rose",4,7.8,"Last5EventsPutting",2013
130,130,"Nate Smith",1,7.8,"Last5EventsPutting",2013
130,130,"Marc Turnesa",1,7.8,"Last5EventsPutting",2013
130,130,"Camilo Villegas",4,7.8,"Last5EventsPutting",2013
130,130,"Lee Williams",2,7.8,"Last5EventsPutting",2013
130,130,"Mark Wilson",1,7.8,"Last5EventsPutting",2013
130,130,"Tiger Woods",4,7.8,"Last5EventsPutting",2013
150,150,"Cameron Beckman",2,7.7,"Last5EventsPutting",2013
150,150,"Charlie Beljan",1,7.7,"Last5EventsPutting",2013
150,150,"Jonas Blixt",4,7.7,"Last5EventsPutting",2013
150,150,"Gary Christian",1,7.7,"Last5EventsPutting",2013
150,150,"Russ Cochran",1,7.7,"Last5EventsPutting",2013
150,150,"Nicolas Colsaerts",2,7.7,"Last5EventsPutting",2013
150,150,"Franklin Corpening",1,7.7,"Last5EventsPutting",2013
150,150,"Brian Davis",2,7.7,"Last5EventsPutting",2013
150,150,"Tommy Gainey",3,7.7,"Last5EventsPutting",2013
150,150,"Sergio Garcia",5,7.7,"Last5EventsPutting",2013
150,150,"Tom Gillis",3,7.7,"Last5EventsPutting",2013
150,150,"Padraig Harrington",1,7.7,"Last5EventsPutting",2013
150,150,"Russell Henley",3,7.7,"Last5EventsPutting",2013
150,150,"Martin Kaymer",4,7.7,"Last5EventsPutting",2013
150,150,"Eric Meierdierks",1,7.7,"Last5EventsPutting",2013
150,150,"Jin Park",1,7.7,"Last5EventsPutting",2013
150,150,"Alexandre Rocha",1,7.7,"Last5EventsPutting",2013
150,150,"Richard Sterne",1,7.7,"Last5EventsPutting",2013
150,150,"Robert Streb",2,7.7,"Last5EventsPutting",2013
169,169,"Fred Couples",2,7.6,"Last5EventsPutting",2013
169,169,"Brendon de Jonge",5,7.6,"Last5EventsPutting",2013
169,169,"Scott Gardiner",3,7.6,"Last5EventsPutting",2013
169,169,"Fabian Gomez",2,7.6,"Last5EventsPutting",2013
169,169,"Hunter Haas",3,7.6,"Last5EventsPutting",2013
169,169,"Scott Harrington",1,7.6,"Last5EventsPutting",2013
169,169,"David Hearn",4,7.6,"Last5EventsPutting",2013
169,169,"JJ Henry",2,7.6,"Last5EventsPutting",2013
169,169,"Charles Howell III",4,7.6,"Last5EventsPutting",2013
169,169,"Trevor Immelman",2,7.6,"Last5EventsPutting",2013
169,169,"Scott Jamieson",1,7.6,"Last5EventsPutting",2013
169,169,"Jerry Kelly",4,7.6,"Last5EventsPutting",2013
169,169,"Jeff Klauk",1,7.6,"Last5EventsPutting",2013
169,169,"Hunter Mahan",4,7.6,"Last5EventsPutting",2013
169,169,"Greg Owen",4,7.6,"Last5EventsPutting",2013
169,169,"Dicky Pride",2,7.6,"Last5EventsPutting",2013
169,169,"Chez Reavie",3,7.6,"Last5EventsPutting",2013
169,169,"Henrik Stenson",4,7.6,"Last5EventsPutting",2013
169,169,"Darron Stiles",2,7.6,"Last5EventsPutting",2013
169,169,"Josh Teater",2,7.6,"Last5EventsPutting",2013
169,169,"Charlie Wi",1,7.6,"Last5EventsPutting",2013
169,169,"Casey Wittenberg",1,7.6,"Last5EventsPutting",2013
169,169,"Jeremiah Wooding",1,7.6,"Last5EventsPutting",2013
192,192,"Joe Affrunti",2,7.5,"Last5EventsPutting",2013
192,192,"Mark Anderson",1,7.5,"Last5EventsPutting",2013
192,192,"Michael Bradley",1,7.5,"Last5EventsPutting",2013
192,192,"KJ Choi",3,7.5,"Last5EventsPutting",2013
192,192,"Ken Duke",2,7.5,"Last5EventsPutting",2013
192,192,"Ernie Els",3,7.5,"Last5EventsPutting",2013
192,192,"Derek Ernst",1,7.5,"Last5EventsPutting",2013
192,192,"Steve Flesch",2,7.5,"Last5EventsPutting",2013
192,192,"Russell Knox",2,7.5,"Last5EventsPutting",2013
192,192,"Satoshi Kodaira",1,7.5,"Last5EventsPutting",2013
192,192,"Hank Kuehne",3,7.5,"Last5EventsPutting",2013
192,192,"Michael Letzig",2,7.5,"Last5EventsPutting",2013
192,192,"Shane Lowry",1,7.5,"Last5EventsPutting",2013
192,192,"David Mathis",4,7.5,"Last5EventsPutting",2013
192,192,"DA Points",3,7.5,"Last5EventsPutting",2013
192,192,"Ian Poulter",3,7.5,"Last5EventsPutting",2013
192,192,"Kyle Reifers",2,7.5,"Last5EventsPutting",2013
192,192,"Marcel Siem",2,7.5,"Last5EventsPutting",2013
192,192,"Andre Stolz",1,7.5,"Last5EventsPutting",2013
192,192,"Kevin Streelman",4,7.5,"Last5EventsPutting",2013
192,192,"Daniel Summerhays",3,7.5,"Last5EventsPutting",2013
192,192,"Guan Tian Liang",1,7.5,"Last5EventsPutting",2013
192,192,"Duffy Waldorf",1,7.5,"Last5EventsPutting",2013
215,215,"Tim Clark",1,7.4,"Last5EventsPutting",2013
215,215,"Charley Hoffman",4,7.4,"Last5EventsPutting",2013
215,215,"Ben Kohles",1,7.4,"Last5EventsPutting",2013
215,215,"Jason Kokrak",3,7.4,"Last5EventsPutting",2013
215,215,"Scott Langley",3,7.4,"Last5EventsPutting",2013
215,215,"Davis Love III",2,7.4,"Last5EventsPutting",2013
215,215,"Nick OHern",4,7.4,"Last5EventsPutting",2013
215,215,"Scott Piercy",4,7.4,"Last5EventsPutting",2013
215,215,"Adam Scott",4,7.4,"Last5EventsPutting",2013
215,215,"Kyle Stanley",2,7.4,"Last5EventsPutting",2013
215,215,"Kevin Sutherland",3,7.4,"Last5EventsPutting",2013
215,215,"Andrew Svoboda",3,7.4,"Last5EventsPutting",2013
215,215,"Nicholas Thompson",5,7.4,"Last5EventsPutting",2013
215,215,"Bo Van Pelt",2,7.4,"Last5EventsPutting",2013
215,215,"Jimmy Walker",2,7.4,"Last5EventsPutting",2013
215,215,"Danny Willett",1,7.4,"Last5EventsPutting",2013
215,215,"Dean Wilson",1,7.4,"Last5EventsPutting",2013
232,232,"Kiradech Aphibarnrat",1,7.3,"Last5EventsPutting",2013
232,232,"Kevin Chappell",4,7.3,"Last5EventsPutting",2013
232,232,"Marcus Fraser",1,7.3,"Last5EventsPutting",2013
232,232,"Justin Hicks",2,7.3,"Last5EventsPutting",2013
232,232,"John Huh",4,7.3,"Last5EventsPutting",2013
232,232,"Dustin Johnson",3,7.3,"Last5EventsPutting",2013
232,232,"Troy Kelly",1,7.3,"Last5EventsPutting",2013
232,232,"Martin Laird",2,7.3,"Last5EventsPutting",2013
232,232,"Frank Lickliter II",1,7.3,"Last5EventsPutting",2013
232,232,"Graeme McDowell",3,7.3,"Last5EventsPutting",2013
232,232,"Ryan Moore",4,7.3,"Last5EventsPutting",2013
232,232,"Alexander Noren",1,7.3,"Last5EventsPutting",2013
232,232,"Thorbjorn Olesen",1,7.3,"Last5EventsPutting",2013
232,232,"Kenny Perry",2,7.3,"Last5EventsPutting",2013
232,232,"Carl Pettersson",2,7.3,"Last5EventsPutting",2013
232,232,"Scott Verplank",1,7.3,"Last5EventsPutting",2013
232,232,"Bubba Watson",4,7.3,"Last5EventsPutting",2013
232,232,"Chris Wood",2,7.3,"Last5EventsPutting",2013
250,250,"Arjun Atwal",2,7.2,"Last5EventsPutting",2013
250,250,"Rafa Cabrera Bello",1,7.2,"Last5EventsPutting",2013
250,250,"David Frost",1,7.2,"Last5EventsPutting",2013
250,250,"Stephen Gallacher",2,7.2,"Last5EventsPutting",2013
250,250,"Tim Herron",2,7.2,"Last5EventsPutting",2013
250,250,"Steve Marino",2,7.2,"Last5EventsPutting",2013
250,250,"Tag Ridings",1,7.2,"Last5EventsPutting",2013
250,250,"Vaughn Taylor",2,7.2,"Last5EventsPutting",2013
250,250,"Bernd Wiesberger",1,7.2,"Last5EventsPutting",2013
259,259,"Ricky Barnes",1,7.1,"Last5EventsPutting",2013
259,259,"David Branshaw",1,7.1,"Last5EventsPutting",2013
259,259,"Jonathan Byrd",1,7.1,"Last5EventsPutting",2013
259,259,"Paul Casey",1,7.1,"Last5EventsPutting",2013
259,259,"Billy Horschel",3,7.1,"Last5EventsPutting",2013
259,259,"Brandt Jobe",3,7.1,"Last5EventsPutting",2013
259,259,"John Kimbell",1,7.1,"Last5EventsPutting",2013
259,259,"John Senden",2,7.1,"Last5EventsPutting",2013
259,259,"Boo Weekley",5,7.1,"Last5EventsPutting",2013
259,259,"Lee Westwood",4,7.1,"Last5EventsPutting",2013
269,269,"Sangmoon Bae",2,7,"Last5EventsPutting",2013
269,269,"Joe Durant",2,7,"Last5EventsPutting",2013
269,269,"Ross Fisher",2,7,"Last5EventsPutting",2013
269,269,"Steve LeBrun",4,7,"Last5EventsPutting",2013
269,269,"Joost Luiten",1,7,"Last5EventsPutting",2013
269,269,"Sean OHair",1,7,"Last5EventsPutting",2013
269,269,"Heath Slocum",3,7,"Last5EventsPutting",2013
269,269,"Scott Stallings",2,7,"Last5EventsPutting",2013
269,269,"Peter Tomasulo",3,7,"Last5EventsPutting",2013
278,278,"Mikko Ilonen",1,6.9,"Last5EventsPutting",2013
278,278,"Robert Karlsson",1,6.9,"Last5EventsPutting",2013
278,278,"Joe Ogilvie",2,6.9,"Last5EventsPutting",2013
278,278,"Vijay Singh",1,6.9,"Last5EventsPutting",2013
278,278,"Paul Stankowski",1,6.9,"Last5EventsPutting",2013
278,278,"Hideto Tanihara",1,6.9,"Last5EventsPutting",2013
278,278,"Michael Thompson",3,6.9,"Last5EventsPutting",2013
278,278,"Tom Watson",1,6.9,"Last5EventsPutting",2013
286,286,"Robert Allenby",1,6.8,"Last5EventsPutting",2013
286,286,"Will Claxton",3,6.8,"Last5EventsPutting",2013
286,286,"Louis Oosthuizen",1,6.8,"Last5EventsPutting",2013
289,289,"Blayne Barber",1,6.7,"Last5EventsPutting",2013
289,289,"Angel Cabrera",3,6.7,"Last5EventsPutting",2013
289,289,"Robert Gamez",1,6.7,"Last5EventsPutting",2013
289,289,"Pat Perez",1,6.7,"Last5EventsPutting",2013
293,293,"Mike Hendry",1,6.6,"Last5EventsPutting",2013
294,294,"Branden Grace",1,6.5,"Last5EventsPutting",2013
294,294,"Richie Ramsay",1,6.5,"Last5EventsPutting",2013
296,296,"Andrew Johnson",1,6.4,"Last5EventsPutting",2013
296,296,"Brett Quigley",1,6.4,"Last5EventsPutting",2013
298,298,"Kent Jones",1,6.3,"Last5EventsPutting",2013
298,298,"Rod Perry",1,6.3,"Last5EventsPutting",2013
300,300,"Luke List",1,6.1,"Last5EventsPutting",2013
300,300,"Daniel Popovic",1,6.1,"Last5EventsPutting",2013
302,302,"Mathew Goggin",1,6,"Last5EventsPutting",2013
302,302,"Jaco Van Zyl",1,6,"Last5EventsPutting",2013
304,304,"Jeff Gove",1,5.7,"Last5EventsPutting",2013
305,305,"Brian Stuard",1,5.5,"Last5EventsPutting",2013
