"SandSavesfrom1020yards_RANKTHISWEEK_2014","SandSavesfrom1020yards_RANKLASTWEEK_2014","SandSavesfrom1020yards_PLAYERNAME_2014","SandSavesfrom1020yards_ROUNDS_2014","SandSavesfrom1020yards_Pct_2014","SandSavesfrom1020yards_OFSAVES_2014","SandSavesfrom1020yards_OFBUNKERS_2014","stat_name","year"
89,89,"Chesson Hadley",84,53.42,39,73,"SandSavesfrom1020yards",2014
89,89,"Charles Howell III",106,53.42,39,73,"SandSavesfrom1020yards",2014
91,91,"Sangmoon Bae",76,53.33,32,60,"SandSavesfrom1020yards",2014
91,91,"Martin Flores",85,53.33,24,45,"SandSavesfrom1020yards",2014
91,91,"Jeff Overton",80,53.33,32,60,"SandSavesfrom1020yards",2014
94,94,"Seung Yul Noh",92,53.23,33,62,"SandSavesfrom1020yards",2014
95,95,"Brian Davis",93,53.16,42,79,"SandSavesfrom1020yards",2014
96,96,"Matt Every",85,53.03,35,66,"SandSavesfrom1020yards",2014
97,97,"Bo Van Pelt",83,52.86,37,70,"SandSavesfrom1020yards",2014
98,98,"Charl Schwartzel",64,52.73,29,55,"SandSavesfrom1020yards",2014
99,99,"Andrew Loupe",65,52.63,30,57,"SandSavesfrom1020yards",2014
99,99,"Ryan Palmer",85,52.63,40,76,"SandSavesfrom1020yards",2014
101,101,"James Hahn",82,52.31,34,65,"SandSavesfrom1020yards",2014
102,102,"Brendan Steele",89,52.24,35,67,"SandSavesfrom1020yards",2014
103,103,"Paul Casey",56,52.17,24,46,"SandSavesfrom1020yards",2014
103,103,"Marc Leishman",81,52.17,36,69,"SandSavesfrom1020yards",2014
105,105,"Billy Horschel",92,51.92,27,52,"SandSavesfrom1020yards",2014
106,106,"Will Wilcox",51,51.85,14,27,"SandSavesfrom1020yards",2014
107,107,"Ben Martin",80,51.61,32,62,"SandSavesfrom1020yards",2014
108,108,"Luke Guthrie",85,51.56,33,64,"SandSavesfrom1020yards",2014
109,109,"Ricky Barnes",92,51.52,34,66,"SandSavesfrom1020yards",2014
109,109,"Matt Jones",83,51.52,34,66,"SandSavesfrom1020yards",2014
111,111,"Jeff Maggert",54,51.35,19,37,"SandSavesfrom1020yards",2014
112,112,"Michael Putnam",106,51.32,39,76,"SandSavesfrom1020yards",2014
113,113,"Brooks Koepka",56,51.28,20,39,"SandSavesfrom1020yards",2014
114,114,"Jim Herman",62,51.06,24,47,"SandSavesfrom1020yards",2014
115,115,"Jason Kokrak",65,50.94,27,53,"SandSavesfrom1020yards",2014
116,116,"Camilo Villegas",95,50.85,30,59,"SandSavesfrom1020yards",2014
117,117,"Scott Stallings",77,50.79,32,63,"SandSavesfrom1020yards",2014
118,118,"Jonathan Byrd",76,50,31,62,"SandSavesfrom1020yards",2014
118,118,"Erik Compton",88,50,38,76,"SandSavesfrom1020yards",2014
118,118,"Brad Fritsch",50,50,19,38,"SandSavesfrom1020yards",2014
118,118,"David Lingmerth",80,50,28,56,"SandSavesfrom1020yards",2014
118,118,"Jamie Lovemark",64,50,25,50,"SandSavesfrom1020yards",2014
118,118,"Will Ma Kenzie",82,50,33,66,"SandSavesfrom1020yards",2014
118,118,"Kevin Tway",64,50,17,34,"SandSavesfrom1020yards",2014
125,125,"Daniel Summerhays",98,49.32,36,73,"SandSavesfrom1020yards",2014
126,126,"Kevin Chappell",100,49.25,33,67,"SandSavesfrom1020yards",2014
127,127,"Stewart Cink",91,49.18,30,61,"SandSavesfrom1020yards",2014
128,128,"Roberto Castro",76,49.15,29,59,"SandSavesfrom1020yards",2014
128,128,"Nicholas Thompson",85,49.15,29,59,"SandSavesfrom1020yards",2014
130,130,"Bryce Molder",77,49.12,28,57,"SandSavesfrom1020yards",2014
131,131,"Johnson Wagner",69,49.06,26,53,"SandSavesfrom1020yards",2014
132,132,"Lee Westwood",57,48.84,21,43,"SandSavesfrom1020yards",2014
133,133,"Ernie Els",85,48.75,39,80,"SandSavesfrom1020yards",2014
134,134,"Sean OHair",77,48.68,37,76,"SandSavesfrom1020yards",2014
135,135,"David Toms",64,48.39,15,31,"SandSavesfrom1020yards",2014
136,136,"Brandt Snedeker",89,48.33,29,60,"SandSavesfrom1020yards",2014
137,137,"Shawn Stefani",60,48.21,27,56,"SandSavesfrom1020yards",2014
138,138,"Martin Laird",66,47.92,23,48,"SandSavesfrom1020yards",2014
139,139,"Troy Matteson",62,47.62,20,42,"SandSavesfrom1020yards",2014
140,140,"Dustin Johnson",58,47.5,19,40,"SandSavesfrom1020yards",2014
141,141,"JB Holmes",86,47.13,41,87,"SandSavesfrom1020yards",2014
142,142,"Charley Hoffman",93,47.06,32,68,"SandSavesfrom1020yards",2014
142,142,"Andrew Svoboda",77,47.06,16,34,"SandSavesfrom1020yards",2014
142,142,"Boo Weekley",73,47.06,24,51,"SandSavesfrom1020yards",2014
145,145,"Danny Lee",84,46.67,28,60,"SandSavesfrom1020yards",2014
145,145,"Kevin Streelman",79,46.67,28,60,"SandSavesfrom1020yards",2014
147,147,"YE Yang",79,46.03,29,63,"SandSavesfrom1020yards",2014
148,148,"Justin Hicks",103,45.9,28,61,"SandSavesfrom1020yards",2014
149,149,"Angel Cabrera",69,45.61,26,57,"SandSavesfrom1020yards",2014
150,150,"Davis Love III",74,45.45,25,55,"SandSavesfrom1020yards",2014
151,151,"Robert Streb",75,45.31,29,64,"SandSavesfrom1020yards",2014
152,152,"Scott Brown",100,45.12,37,82,"SandSavesfrom1020yards",2014
153,153,"Hudson Swafford",75,44.44,20,45,"SandSavesfrom1020yards",2014
154,154,"Kevin Kisner",85,44.26,27,61,"SandSavesfrom1020yards",2014
155,155,"Robert Allenby",83,44.23,23,52,"SandSavesfrom1020yards",2014
155,155,"Pat Perez",84,44.23,23,52,"SandSavesfrom1020yards",2014
157,157,"Gary Woodland",93,44.16,34,77,"SandSavesfrom1020yards",2014
158,158,"George McNeill",79,43.64,24,55,"SandSavesfrom1020yards",2014
159,159,"Kyle Stanley",87,43.48,30,69,"SandSavesfrom1020yards",2014
160,160,"Michael Thompson",74,43.4,23,53,"SandSavesfrom1020yards",2014
161,161,"John Rollins",84,43.1,25,58,"SandSavesfrom1020yards",2014
162,162,"Jim Renner",61,42.86,21,49,"SandSavesfrom1020yards",2014
163,163,"Bubba Watson",76,42.22,19,45,"SandSavesfrom1020yards",2014
164,164,"Russell Henley",92,41.94,26,62,"SandSavesfrom1020yards",2014
165,165,"Charlie Beljan",76,41.82,23,55,"SandSavesfrom1020yards",2014
166,166,"Kevin Stadler",90,41.67,25,60,"SandSavesfrom1020yards",2014
167,167,"Derek Ernst",80,40.82,20,49,"SandSavesfrom1020yards",2014
168,168,"Woody Austin",63,40.48,17,42,"SandSavesfrom1020yards",2014
168,168,"Nick Watney",80,40.48,17,42,"SandSavesfrom1020yards",2014
170,170,"Robert Garrigus",80,39.39,26,66,"SandSavesfrom1020yards",2014
171,171,"Lucas Glover",68,38.1,16,42,"SandSavesfrom1020yards",2014
172,172,"Louis Oosthuizen",50,37.5,9,24,"SandSavesfrom1020yards",2014
173,173,"John Merrick",87,36.36,20,55,"SandSavesfrom1020yards",2014
174,174,"John Peterson",62,33.9,20,59,"SandSavesfrom1020yards",2014
175,175,"JJ Henry",91,33.33,14,42,"SandSavesfrom1020yards",2014
176,176,"Wes Roach",67,31.43,11,35,"SandSavesfrom1020yards",2014
177,177,"Tommy Gainey",73,26.79,15,56,"SandSavesfrom1020yards",2014
