"YTDRoundsin60sStreak_RANKTHISWEEK_2006","YTDRoundsin60sStreak_RANKLASTWEEK_2006","YTDRoundsin60sStreak_PLAYERNAME_2006","YTDRoundsin60sStreak__2006","YTDRoundsin60sStreak_BESTSTREAK_2006","stat_name","year"
36,36,"Ryan Moore",NA,5,"YTDRoundsin60sStreak",2006
36,36,"Rod Pampling",NA,5,"YTDRoundsin60sStreak",2006
36,36,"Brett Quigley",NA,5,"YTDRoundsin60sStreak",2006
36,36,"Rory Sabbatini",NA,5,"YTDRoundsin60sStreak",2006
36,36,"Joey Sindelar",NA,5,"YTDRoundsin60sStreak",2006
36,36,"Heath Slocum",NA,5,"YTDRoundsin60sStreak",2006
36,36,"Henrik Stenson",NA,5,"YTDRoundsin60sStreak",2006
36,36,"DJ Trahan",NA,5,"YTDRoundsin60sStreak",2006
36,36,"Bo Van Pelt",NA,5,"YTDRoundsin60sStreak",2006
64,64,"Michael Allen",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Tommy Armour III",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Arjun Atwal",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Paul Azinger",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Craig Barlow",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Henrik Bjornstad",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Jason Bohn",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Alex Cejka",NA,4,"YTDRoundsin60sStreak",2006
64,64,"KJ Choi",NA,4,"YTDRoundsin60sStreak",2006
64,64,"John Cook",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Kris Cox",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Ben Curtis",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Marco Dawson",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Jason Day",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Bubba Dickerson",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Chris DiMarco",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Luke Donald",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Ernie Els",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Brent Geiberger",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Mathew Goggin",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Jeff Gove",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Paul Goydos",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Todd Hamilton",NA,4,"YTDRoundsin60sStreak",2006
64,64,"JJ Henry",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Tim Herron",NA,4,"YTDRoundsin60sStreak",2006
64,64,"JB Holmes",NA,4,"YTDRoundsin60sStreak",2006
64,64,"John Huston",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Ryuji Imada",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Anthony Kim",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Bernhard Langer",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Ian Leggatt",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Steve Lowery",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Will Ma Kenzie",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Daisuke Maruyama",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Billy Mayfair",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Phil Mickelson",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Kevin Na",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Nick OHern",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Joe Ogilvie",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Jeff Overton",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Ryan Palmer",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Jesper Parnevik",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Kenny Perry",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Scott Piercy",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Dicky Pride",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Ted Purdy",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Adam Scott",NA,4,"YTDRoundsin60sStreak",2006
64,64,"John Senden",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Vijay Singh",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Omar Uresti",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Camilo Villegas",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Duffy Waldorf",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Nick Watney",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Mike Weir",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Ron Whittaker",NA,4,"YTDRoundsin60sStreak",2006
64,64,"Dean Wilson",NA,4,"YTDRoundsin60sStreak",2006
120,120,"Jason Allred",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Stephen Ames",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Alex Aragon",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Eric Axley",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Aaron Baddeley",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Briny Baird",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Rich Beem",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Shane Bertsch",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Jeff Brehaut",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Olin Browne",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Tom Byrum",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Paul Casey",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Greg Chalmers",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Tim Clark",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Jose Coceres",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Chris Couch",NA,3,"YTDRoundsin60sStreak",2006
120,120,"John Daly",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Brian Davis",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Jay Delsing",NA,3,"YTDRoundsin60sStreak",2006
120,120,"David Duval",NA,3,"YTDRoundsin60sStreak",2006
120,120,"David Edwards",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Steve Elkington",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Danny Ellis",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Bob Estes",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Brad Faxon",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Todd Fischer",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Carlos Franco",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Stephen Gangluff",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Sergio Garcia",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Robert Garrigus",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Matt Gogel",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Retief Goosen",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Mathias Gronberg",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Scott Gump",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Scott Gutschewski",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Bill Haas",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Matt Hansen",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Padraig Harrington",NA,3,"YTDRoundsin60sStreak",2006
120,120,"JP Hayes",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Gabriel Hjertstedt",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Charles Howell III",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Freddie Jacobson",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Brandt Jobe",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Zach Johnson",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Steve Jones",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Brendan Jones",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Jonathan Kaye",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Skip Kendall",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Greg Kraft",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Justin Leonard",NA,3,"YTDRoundsin60sStreak",2006
120,120,"JL Lewis",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Jeff Maggert",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Scott McCarron",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Shaun Micheel",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Jon Mills",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Mark OMeara",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Geoff Ogilvy",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Jose Maria Olazabal",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Carl Pettersson",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Ian Poulter",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Tag Ridings",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Chris Riley",NA,3,"YTDRoundsin60sStreak",2006
120,120,"John Rollins",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Justin Rose",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Jason Schultz",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Patrick Sheehan",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Jerry Smith",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Paul Stankowski",NA,3,"YTDRoundsin60sStreak",2006
120,120,"BJ Staten",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Darron Stiles",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Kevin Sutherland",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Hidemichi Tanaka",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Nicholas Thompson",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Kirk Triplett",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Bob Tway",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Tjaart van der Walt",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Jimmy Walker",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Charles Warren",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Bubba Watson",NA,3,"YTDRoundsin60sStreak",2006
120,120,"Mark Wilson",NA,3,"YTDRoundsin60sStreak",2006
200,200,"Doug Barron",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Brian Bateman",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Cameron Beckman",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Notah Begay III",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Thomas Bjorn",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Michael Bradley",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Mark Brooks",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Angel Cabrera",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Gavin Coles",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Michael Connell",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Fred Couples",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Glen Day",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Brent Delahoussaye",NA,2,"YTDRoundsin60sStreak",2006
200,200,"James Driscoll",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Ken Duke",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Simon Dyson",NA,2,"YTDRoundsin60sStreak",2006
200,200,"John Engler Jr",NA,2,"YTDRoundsin60sStreak",2006
200,200,"David Frost",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Gary Hallberg",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Donnie Hammond",NA,2,"YTDRoundsin60sStreak",2006
200,200,"David Hearn",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Brian Henninger",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Mark Hensby",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Ryan Hietala",NA,2,"YTDRoundsin60sStreak",2006
200,200,"David Howell",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Mikko Ilonen",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Neal Lancaster",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Tom Lehman",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Thomas Levet",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Spencer Levin",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Andrew Magee",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Len Mattiace",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Graeme McDowell",NA,2,"YTDRoundsin60sStreak",2006
200,200,"James McLean",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Rocco Mediate",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Yusaku Miyazato",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Colin Montgomerie",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Madalitso Muthiya",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Jin Park",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Craig Parry",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Pat Perez",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Tim Petrovic",NA,2,"YTDRoundsin60sStreak",2006
200,200,"DA Points",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Loren Roberts",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Robert Rock",NA,2,"YTDRoundsin60sStreak",2006
200,200,"David Roesch",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Richard Scott",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Wes Short Jr",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Mike Small",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Chris Smith",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Mike Sposa",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Kevin Stadler",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Hideto Tanihara",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Phil Tataurangi",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Vaughn Taylor",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Esteban Toledo",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Vance Veazey",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Grant Waite",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Lee Westwood",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Jay Williamson",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Garrett Willis",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Willie Wood",NA,2,"YTDRoundsin60sStreak",2006
200,200,"Azuma Yano",NA,2,"YTDRoundsin60sStreak",2006
