"OnePuttPercentageRound3_RANKTHISWEEK_2008","OnePuttPercentageRound3_RANKLASTWEEK_2008","OnePuttPercentageRound3_PLAYERNAME_2008","OnePuttPercentageRound3__2008","OnePuttPercentageRound3_Pct_2008","OnePuttPercentageRound3_OF1PUTTS_2008","OnePuttPercentageRound3_OFHOLES_2008","stat_name","year"
1,1,"Daniel Chopra",NA,47.22,136,288,"OnePuttPercentageRound3",2008
2,2,"Nathan Green",NA,46.91,152,324,"OnePuttPercentageRound3",2008
3,3,"Freddie Jacobson",NA,46.67,126,270,"OnePuttPercentageRound3",2008
4,4,"Jeff Quinney",NA,46.53,134,288,"OnePuttPercentageRound3",2008
5,5,"Tom Pernice Jr",NA,45.45,180,396,"OnePuttPercentageRound3",2008
6,6,"Shane Bertsch",NA,45,162,360,"OnePuttPercentageRound3",2008
7,7,"Aaron Baddeley",NA,44.79,129,288,"OnePuttPercentageRound3",2008
8,8,"Cody Freeman",NA,44.44,64,144,"OnePuttPercentageRound3",2008
8,8,"Anthony Kim",NA,44.44,144,324,"OnePuttPercentageRound3",2008
8,8,"Mike Weir",NA,44.44,152,342,"OnePuttPercentageRound3",2008
11,11,"Padraig Harrington",NA,43.94,87,198,"OnePuttPercentageRound3",2008
12,12,"Davis Love III",NA,43.75,126,288,"OnePuttPercentageRound3",2008
13,13,"Retief Goosen",NA,43.52,94,216,"OnePuttPercentageRound3",2008
14,14,"Geoff Ogilvy",NA,43.16,101,234,"OnePuttPercentageRound3",2008
15,15,"Chris DiMarco",NA,42.96,116,270,"OnePuttPercentageRound3",2008
16,16,"Ernie Els",NA,42.78,77,180,"OnePuttPercentageRound3",2008
17,17,"Tim Clark",NA,42.4,145,342,"OnePuttPercentageRound3",2008
18,18,"Jason Day",NA,42.31,99,234,"OnePuttPercentageRound3",2008
19,19,"Camilo Villegas",NA,42.28,137,324,"OnePuttPercentageRound3",2008
20,20,"Paul Goydos",NA,42.22,114,270,"OnePuttPercentageRound3",2008
21,21,"Ian Poulter",NA,41.92,83,198,"OnePuttPercentageRound3",2008
22,22,"Bob Tway",NA,41.85,113,270,"OnePuttPercentageRound3",2008
23,23,"Jim Furyk",NA,41.67,165,396,"OnePuttPercentageRound3",2008
23,23,"Ryan Moore",NA,41.67,90,216,"OnePuttPercentageRound3",2008
25,25,"Bart Bryant",NA,41.5,127,306,"OnePuttPercentageRound3",2008
26,26,"John Huston",NA,41.41,82,198,"OnePuttPercentageRound3",2008
27,27,"Stuart Appleby",NA,41.39,149,360,"OnePuttPercentageRound3",2008
27,27,"Phil Mickelson",NA,41.39,149,360,"OnePuttPercentageRound3",2008
29,29,"Bob Estes",NA,41.18,126,306,"OnePuttPercentageRound3",2008
30,30,"Ken Duke",NA,41.11,185,450,"OnePuttPercentageRound3",2008
30,30,"Tag Ridings",NA,41.11,111,270,"OnePuttPercentageRound3",2008
30,30,"Mark Wilson",NA,41.11,185,450,"OnePuttPercentageRound3",2008
33,33,"Ben Crane",NA,41.05,133,324,"OnePuttPercentageRound3",2008
34,34,"Brandt Snedeker",NA,40.85,125,306,"OnePuttPercentageRound3",2008
35,35,"George McNeill",NA,40.83,147,360,"OnePuttPercentageRound3",2008
35,35,"Kevin Na",NA,40.83,147,360,"OnePuttPercentageRound3",2008
37,37,"Stephen Ames",NA,40.43,131,324,"OnePuttPercentageRound3",2008
38,38,"Marc Turnesa",NA,40.37,109,270,"OnePuttPercentageRound3",2008
39,39,"Jim McGovern",NA,40.28,87,216,"OnePuttPercentageRound3",2008
40,40,"Chad Collins",NA,40.17,94,234,"OnePuttPercentageRound3",2008
41,41,"Tom Lehman",NA,40.12,65,162,"OnePuttPercentageRound3",2008
42,42,"Brenden Pappas",NA,40,72,180,"OnePuttPercentageRound3",2008
43,43,"Will Ma Kenzie",NA,39.9,79,198,"OnePuttPercentageRound3",2008
44,44,"Ryan Palmer",NA,39.74,93,234,"OnePuttPercentageRound3",2008
45,45,"Ryuji Imada",NA,39.63,107,270,"OnePuttPercentageRound3",2008
46,46,"Boo Weekley",NA,39.51,128,324,"OnePuttPercentageRound3",2008
47,47,"Tim Herron",NA,39.42,149,378,"OnePuttPercentageRound3",2008
48,48,"Kevin Sutherland",NA,39.37,163,414,"OnePuttPercentageRound3",2008
49,49,"Jonathan Byrd",NA,39.22,120,306,"OnePuttPercentageRound3",2008
49,49,"Sergio Garcia",NA,39.22,120,306,"OnePuttPercentageRound3",2008
51,51,"Stewart Cink",NA,39.2,127,324,"OnePuttPercentageRound3",2008
52,52,"Vaughn Taylor",NA,39.17,141,360,"OnePuttPercentageRound3",2008
53,53,"KJ Choi",NA,38.89,105,270,"OnePuttPercentageRound3",2008
53,53,"Lucas Glover",NA,38.89,133,342,"OnePuttPercentageRound3",2008
53,53,"Charley Hoffman",NA,38.89,133,342,"OnePuttPercentageRound3",2008
53,53,"Richard Johnson",NA,38.89,77,198,"OnePuttPercentageRound3",2008
53,53,"Justin Leonard",NA,38.89,161,414,"OnePuttPercentageRound3",2008
53,53,"Frank Lickliter II",NA,38.89,161,414,"OnePuttPercentageRound3",2008
53,53,"Nick OHern",NA,38.89,112,288,"OnePuttPercentageRound3",2008
53,53,"Omar Uresti",NA,38.89,98,252,"OnePuttPercentageRound3",2008
61,61,"Eric Axley",NA,38.65,160,414,"OnePuttPercentageRound3",2008
62,62,"Charlie Wi",NA,38.62,146,378,"OnePuttPercentageRound3",2008
63,63,"Pat Perez",NA,38.61,139,360,"OnePuttPercentageRound3",2008
64,64,"JB Holmes",NA,38.58,125,324,"OnePuttPercentageRound3",2008
65,65,"Todd Demsey",NA,38.54,111,288,"OnePuttPercentageRound3",2008
66,66,"Corey Pavin",NA,38.52,104,270,"OnePuttPercentageRound3",2008
66,66,"Steve Stricker",NA,38.52,104,270,"OnePuttPercentageRound3",2008
68,68,"Angel Cabrera",NA,38.33,69,180,"OnePuttPercentageRound3",2008
69,69,"Cameron Beckman",NA,38.24,117,306,"OnePuttPercentageRound3",2008
69,69,"Rich Beem",NA,38.24,117,306,"OnePuttPercentageRound3",2008
71,71,"Andres Romero",NA,38.15,103,270,"OnePuttPercentageRound3",2008
72,72,"Patrick Sheehan",NA,38.07,185,486,"OnePuttPercentageRound3",2008
73,73,"John Mallinger",NA,38.06,137,360,"OnePuttPercentageRound3",2008
74,74,"Steve Flesch",NA,38.01,130,342,"OnePuttPercentageRound3",2008
75,75,"Todd Hamilton",NA,37.96,123,324,"OnePuttPercentageRound3",2008
76,76,"Chez Reavie",NA,37.83,143,378,"OnePuttPercentageRound3",2008
77,77,"Heath Slocum",NA,37.68,156,414,"OnePuttPercentageRound3",2008
78,78,"Bill Haas",NA,37.65,122,324,"OnePuttPercentageRound3",2008
79,79,"Brian Davis",NA,37.63,149,396,"OnePuttPercentageRound3",2008
80,80,"Jason Gore",NA,37.58,115,306,"OnePuttPercentageRound3",2008
80,80,"Vijay Singh",NA,37.58,115,306,"OnePuttPercentageRound3",2008
82,82,"JP Hayes",NA,37.5,54,144,"OnePuttPercentageRound3",2008
82,82,"YE Yang",NA,37.5,108,288,"OnePuttPercentageRound3",2008
84,84,"John Rollins",NA,37.43,128,342,"OnePuttPercentageRound3",2008
85,85,"Greg Kraft",NA,37.37,74,198,"OnePuttPercentageRound3",2008
86,86,"Rocco Mediate",NA,37.35,121,324,"OnePuttPercentageRound3",2008
87,87,"David Duval",NA,37.3,47,126,"OnePuttPercentageRound3",2008
87,87,"Tommy Gainey",NA,37.3,47,126,"OnePuttPercentageRound3",2008
89,89,"Scott McCarron",NA,37.22,67,180,"OnePuttPercentageRound3",2008
89,89,"Brett Rumford",NA,37.22,67,180,"OnePuttPercentageRound3",2008
91,91,"Woody Austin",NA,37.2,154,414,"OnePuttPercentageRound3",2008
92,92,"Rod Pampling",NA,37.18,87,234,"OnePuttPercentageRound3",2008
93,93,"Joe Ogilvie",NA,37.12,147,396,"OnePuttPercentageRound3",2008
94,94,"Nick Watney",NA,37.04,140,378,"OnePuttPercentageRound3",2008
95,95,"Brian Gay",NA,36.94,133,360,"OnePuttPercentageRound3",2008
96,96,"Nicholas Thompson",NA,36.77,139,378,"OnePuttPercentageRound3",2008
97,97,"Steve Lowery",NA,36.75,86,234,"OnePuttPercentageRound3",2008
98,98,"Charles Howell III",NA,36.67,132,360,"OnePuttPercentageRound3",2008
98,98,"Jeff Overton",NA,36.67,132,360,"OnePuttPercentageRound3",2008
100,100,"Matt Jones",NA,36.6,112,306,"OnePuttPercentageRound3",2008
100,100,"Matt Kuchar",NA,36.6,112,306,"OnePuttPercentageRound3",2008
100,100,"Tim Petrovic",NA,36.6,112,306,"OnePuttPercentageRound3",2008
103,103,"Chad Campbell",NA,36.55,125,342,"OnePuttPercentageRound3",2008
103,103,"Bubba Watson",NA,36.55,125,342,"OnePuttPercentageRound3",2008
105,105,"Robert Allenby",NA,36.54,171,468,"OnePuttPercentageRound3",2008
105,105,"Carl Pettersson",NA,36.54,171,468,"OnePuttPercentageRound3",2008
107,107,"Kenny Perry",NA,36.47,151,414,"OnePuttPercentageRound3",2008
108,108,"Ben Curtis",NA,36.42,118,324,"OnePuttPercentageRound3",2008
109,109,"Paul Casey",NA,36.36,72,198,"OnePuttPercentageRound3",2008
110,110,"Mathias Gronberg",NA,36.3,98,270,"OnePuttPercentageRound3",2008
111,111,"Robert Garrigus",NA,36.27,111,306,"OnePuttPercentageRound3",2008
111,111,"Scott Sterling",NA,36.27,111,306,"OnePuttPercentageRound3",2008
111,111,"Scott Verplank",NA,36.27,111,306,"OnePuttPercentageRound3",2008
114,114,"Craig Kanada",NA,36.11,65,180,"OnePuttPercentageRound3",2008
114,114,"Jesper Parnevik",NA,36.11,104,288,"OnePuttPercentageRound3",2008
114,114,"DJ Trahan",NA,36.11,130,360,"OnePuttPercentageRound3",2008
117,117,"Tim Wilkinson",NA,35.96,123,342,"OnePuttPercentageRound3",2008
118,118,"Peter Lonard",NA,35.95,110,306,"OnePuttPercentageRound3",2008
119,119,"Adam Scott",NA,35.86,71,198,"OnePuttPercentageRound3",2008
120,120,"Briny Baird",NA,35.8,174,486,"OnePuttPercentageRound3",2008
120,120,"Mathew Goggin",NA,35.8,116,324,"OnePuttPercentageRound3",2008
122,122,"Nick Flanagan",NA,35.76,103,288,"OnePuttPercentageRound3",2008
122,122,"Rory Sabbatini",NA,35.76,103,288,"OnePuttPercentageRound3",2008
124,124,"Carlos Franco",NA,35.65,77,216,"OnePuttPercentageRound3",2008
124,124,"Dean Wilson",NA,35.65,154,432,"OnePuttPercentageRound3",2008
126,126,"Zach Johnson",NA,35.49,115,324,"OnePuttPercentageRound3",2008
127,127,"Jeff Gove",NA,35.42,51,144,"OnePuttPercentageRound3",2008
128,128,"Mark Calcavecchia",NA,35.19,76,216,"OnePuttPercentageRound3",2008
128,128,"Dudley Hart",NA,35.19,95,270,"OnePuttPercentageRound3",2008
128,128,"Brett Quigley",NA,35.19,95,270,"OnePuttPercentageRound3",2008
131,131,"Tommy Armour III",NA,35.07,101,288,"OnePuttPercentageRound3",2008
132,132,"Alejandro Canizares",NA,35,63,180,"OnePuttPercentageRound3",2008
133,133,"Brandt Jobe",NA,34.92,44,126,"OnePuttPercentageRound3",2008
134,134,"James Driscoll",NA,34.81,94,270,"OnePuttPercentageRound3",2008
135,135,"Fred Couples",NA,34.72,75,216,"OnePuttPercentageRound3",2008
135,135,"Johnson Wagner",NA,34.72,100,288,"OnePuttPercentageRound3",2008
137,137,"Robert Gamez",NA,34.52,87,252,"OnePuttPercentageRound3",2008
138,138,"JJ Henry",NA,34.44,124,360,"OnePuttPercentageRound3",2008
