"ConsecutiveGIR_RANKTHISWEEK_2007","ConsecutiveGIR_RANKLASTWEEK_2007","ConsecutiveGIR_PLAYERNAME_2007","ConsecutiveGIR_EVENTS_2007","ConsecutiveGIR_STREAK_2007","ConsecutiveGIR_CURRENTSTREAK_2007","ConsecutiveGIR_ROUND_2007","ConsecutiveGIR_HOLE_2007","ConsecutiveGIR_YEARTOURN_2007","stat_name","year"
67,67,"Bernhard Langer",14,18,1,2,6,2007140,"ConsecutiveGIR",2007
67,67,"Stephen Leaney",26,18,1,4,2,2007320,"ConsecutiveGIR",2007
67,67,"Peter Lonard",27,18,NA,1,8,2007030,"ConsecutiveGIR",2007
67,67,"Hunter Mahan",27,18,8,3,17,2007320,"ConsecutiveGIR",2007
67,67,"George McNeill",30,18,2,4,9,2007450,"ConsecutiveGIR",2007
67,67,"Bryce Molder",21,18,2,3,3,2007465,"ConsecutiveGIR",2007
67,67,"Ryan Moore",28,18,3,1,8,2007460,"ConsecutiveGIR",2007
67,67,"Jason Schultz",22,18,4,1,18,2007410,"ConsecutiveGIR",2007
67,67,"Jaco Van Zyl",21,18,NA,2,12,2007360,"ConsecutiveGIR",2007
67,67,"Camilo Villegas",24,18,NA,2,10,2007320,"ConsecutiveGIR",2007
67,67,"Duffy Waldorf",23,18,3,1,1,2007040,"ConsecutiveGIR",2007
67,67,"Mike Weir",23,18,NA,1,8,2007450,"ConsecutiveGIR",2007
67,67,"Garrett Willis",13,18,1,2,15,2007440,"ConsecutiveGIR",2007
67,67,"Tiger Woods",16,18,1,2,9,2007250,"ConsecutiveGIR",2007
91,91,"Eric Axley",36,17,NA,4,5,2007010,"ConsecutiveGIR",2007
91,91,"Michael Bradley",8,17,NA,1,8,2007040,"ConsecutiveGIR",2007
91,91,"Tom Byrum",20,17,NA,1,13,2007360,"ConsecutiveGIR",2007
91,91,"Ben Curtis",25,17,NA,4,18,2007220,"ConsecutiveGIR",2007
91,91,"Luke Donald",20,17,4,2,7,2007250,"ConsecutiveGIR",2007
91,91,"Sergio Garcia",19,17,2,4,4,2007200,"ConsecutiveGIR",2007
91,91,"Retief Goosen",14,17,2,4,5,2007150,"ConsecutiveGIR",2007
91,91,"Paul Gow",26,17,NA,2,8,2007030,"ConsecutiveGIR",2007
91,91,"Scott Gump",12,17,NA,2,17,2007210,"ConsecutiveGIR",2007
91,91,"Tripp Isenhour",32,17,NA,4,9,2007330,"ConsecutiveGIR",2007
91,91,"Freddie Jacobson",20,17,3,3,6,2007465,"ConsecutiveGIR",2007
91,91,"Kent Jones",30,17,NA,4,9,2007465,"ConsecutiveGIR",2007
91,91,"Jerry Kelly",28,17,NA,4,15,2007390,"ConsecutiveGIR",2007
91,91,"Jose Maria Olazabal",16,17,1,1,11,2007040,"ConsecutiveGIR",2007
91,91,"Greg Owen",29,17,1,1,10,2007140,"ConsecutiveGIR",2007
91,91,"Carl Pettersson",31,17,4,2,6,2007465,"ConsecutiveGIR",2007
91,91,"Ian Poulter",18,17,7,3,17,2007370,"ConsecutiveGIR",2007
91,91,"John Senden",27,17,4,1,10,2007190,"ConsecutiveGIR",2007
91,91,"Kirk Triplett",25,17,NA,1,17,2007010,"ConsecutiveGIR",2007
91,91,"Charles Warren",29,17,NA,2,4,2007480,"ConsecutiveGIR",2007
91,91,"Boo Weekley",29,17,NA,2,9,2007480,"ConsecutiveGIR",2007
112,112,"Stephen Ames",23,16,NA,3,5,2007160,"ConsecutiveGIR",2007
112,112,"Chris Baryla",1,16,NA,1,18,2007320,"ConsecutiveGIR",2007
112,112,"David Branshaw",30,16,1,4,18,2007110,"ConsecutiveGIR",2007
112,112,"Mark Calcavecchia",28,16,3,2,15,2007100,"ConsecutiveGIR",2007
112,112,"Alex Cejka",25,16,2,3,1,2007140,"ConsecutiveGIR",2007
112,112,"Jose Coceres",17,16,NA,4,12,2007060,"ConsecutiveGIR",2007
112,112,"Glen Day",27,16,NA,1,16,2007480,"ConsecutiveGIR",2007
112,112,"Chris DiMarco",24,16,1,2,13,2007050,"ConsecutiveGIR",2007
112,112,"Brian Gay",32,16,6,1,4,2007480,"ConsecutiveGIR",2007
112,112,"JP Hayes",28,16,4,3,13,2007210,"ConsecutiveGIR",2007
112,112,"Tim Herron",27,16,5,4,14,2007450,"ConsecutiveGIR",2007
112,112,"Charles Howell III",26,16,8,4,12,2007040,"ConsecutiveGIR",2007
112,112,"Cliff Kresge",30,16,1,1,18,2007040,"ConsecutiveGIR",2007
112,112,"Matt Kuchar",26,16,NA,2,18,2007210,"ConsecutiveGIR",2007
112,112,"Neal Lancaster",13,16,NA,1,6,2007465,"ConsecutiveGIR",2007
112,112,"Bob May",16,16,NA,3,3,2007060,"ConsecutiveGIR",2007
112,112,"William McGirt",1,16,2,1,18,2007360,"ConsecutiveGIR",2007
112,112,"Shaun Micheel",29,16,2,2,16,2007140,"ConsecutiveGIR",2007
112,112,"Phil Mickelson",22,16,2,3,16,2007200,"ConsecutiveGIR",2007
112,112,"Michael Putnam",29,16,11,2,16,2007180,"ConsecutiveGIR",2007
112,112,"Michael Sim",17,16,NA,2,4,2007440,"ConsecutiveGIR",2007
112,112,"Sonny Skinner",1,16,NA,2,10,2007210,"ConsecutiveGIR",2007
112,112,"Brandt Snedeker",29,16,3,1,2,2007270,"ConsecutiveGIR",2007
112,112,"Chris Stroud",24,16,4,3,2,2007440,"ConsecutiveGIR",2007
112,112,"Vaughn Taylor",28,16,NA,4,14,2007110,"ConsecutiveGIR",2007
112,112,"Bob Tway",32,16,3,4,12,2007260,"ConsecutiveGIR",2007
112,112,"Scott Verplank",23,16,NA,4,3,2007400,"ConsecutiveGIR",2007
112,112,"Johnson Wagner",33,16,NA,2,1,2007465,"ConsecutiveGIR",2007
112,112,"Lee Williams",2,16,3,1,5,2007270,"ConsecutiveGIR",2007
141,141,"Steve Allan",18,15,6,3,17,2007140,"ConsecutiveGIR",2007
141,141,"Paul Azinger",13,15,NA,1,13,2007210,"ConsecutiveGIR",2007
141,141,"Jason Bohn",17,15,2,4,1,2007050,"ConsecutiveGIR",2007
141,141,"Mark Brooks",18,15,1,3,11,2007290,"ConsecutiveGIR",2007
141,141,"Jonathan Byrd",23,15,1,1,11,2007350,"ConsecutiveGIR",2007
141,141,"Brian Davis",28,15,3,1,10,2007030,"ConsecutiveGIR",2007
141,141,"Brendon de Jonge",26,15,NA,2,10,2007360,"ConsecutiveGIR",2007
141,141,"Bubba Dickerson",19,15,NA,3,10,2007270,"ConsecutiveGIR",2007
141,141,"Jason Dufner",32,15,NA,1,13,2007040,"ConsecutiveGIR",2007
141,141,"Bob Estes",28,15,NA,3,15,2007140,"ConsecutiveGIR",2007
141,141,"Daryl Fathauer",1,15,NA,2,11,2007465,"ConsecutiveGIR",2007
141,141,"Andres Gonzales",1,15,5,1,10,2007450,"ConsecutiveGIR",2007
141,141,"Nathan Green",29,15,1,1,13,2007030,"ConsecutiveGIR",2007
141,141,"Bill Haas",30,15,NA,2,7,2007420,"ConsecutiveGIR",2007
141,141,"Anders Hansen",17,15,NA,3,6,2007360,"ConsecutiveGIR",2007
141,141,"John Huston",16,15,2,2,5,2007450,"ConsecutiveGIR",2007
141,141,"Zach Johnson",23,15,NA,2,13,2007210,"ConsecutiveGIR",2007
141,141,"Craig Lile",24,15,1,1,1,2007450,"ConsecutiveGIR",2007
141,141,"Daisuke Maruyama",28,15,NA,2,5,2007320,"ConsecutiveGIR",2007
141,141,"Blaine McCallister",8,15,5,2,12,2007140,"ConsecutiveGIR",2007
141,141,"Parker McLachlin",28,15,NA,3,6,2007465,"ConsecutiveGIR",2007
141,141,"John Merrick",29,15,NA,4,5,2007360,"ConsecutiveGIR",2007
141,141,"Jeff Overton",19,15,NA,4,6,2007260,"ConsecutiveGIR",2007
141,141,"Ryan Palmer",30,15,2,4,17,2007300,"ConsecutiveGIR",2007
141,141,"Jeff Quinney",29,15,1,1,4,2007220,"ConsecutiveGIR",2007
141,141,"Paul Stankowski",18,15,3,2,6,2007030,"ConsecutiveGIR",2007
141,141,"David Toms",22,15,NA,4,4,2007010,"ConsecutiveGIR",2007
141,141,"Charlie Wi",27,15,NA,4,11,2007300,"ConsecutiveGIR",2007
141,141,"Dean Wilson",28,15,NA,2,4,2007360,"ConsecutiveGIR",2007
170,170,"Michael Allen",22,14,NA,1,14,2007040,"ConsecutiveGIR",2007
170,170,"Craig Bowden",25,14,2,3,1,2007465,"ConsecutiveGIR",2007
170,170,"Michael Boyd",21,14,1,1,18,2007320,"ConsecutiveGIR",2007
170,170,"KJ Choi",25,14,NA,3,8,2007010,"ConsecutiveGIR",2007
170,170,"Stewart Cink",25,14,NA,2,15,2007380,"ConsecutiveGIR",2007
170,170,"Chris Couch",30,14,2,1,6,2007280,"ConsecutiveGIR",2007
170,170,"Steve Elkington",25,14,1,3,16,2007220,"ConsecutiveGIR",2007
170,170,"Bob Heintz",27,14,NA,3,12,2007210,"ConsecutiveGIR",2007
170,170,"JB Holmes",24,14,NA,2,11,2007010,"ConsecutiveGIR",2007
170,170,"Lee Janzen",24,14,NA,2,11,2007040,"ConsecutiveGIR",2007
170,170,"Tom Johnson",27,14,NA,2,16,2007030,"ConsecutiveGIR",2007
170,170,"Anthony Kim",26,14,NA,2,12,2007290,"ConsecutiveGIR",2007
170,170,"Jarrod Lyle",24,14,NA,2,12,2007450,"ConsecutiveGIR",2007
170,170,"Len Mattiace",10,14,4,2,16,2007360,"ConsecutiveGIR",2007
170,170,"Kevin Na",27,14,4,1,16,2007465,"ConsecutiveGIR",2007
170,170,"Sean OHair",28,14,NA,2,10,2007480,"ConsecutiveGIR",2007
170,170,"Nick OHern",22,14,1,3,11,2007220,"ConsecutiveGIR",2007
170,170,"Geoff Ogilvy",22,14,1,1,4,2007350,"ConsecutiveGIR",2007
170,170,"Rod Pampling",25,14,NA,2,13,2007070,"ConsecutiveGIR",2007
170,170,"Tom Pernice Jr",31,14,NA,2,11,2007480,"ConsecutiveGIR",2007
170,170,"Kenny Perry",24,14,NA,1,1,2007290,"ConsecutiveGIR",2007
170,170,"Tim Petrovic",32,14,2,1,8,2007290,"ConsecutiveGIR",2007
170,170,"Jim Rutledge",23,14,NA,1,15,2007270,"ConsecutiveGIR",2007
170,170,"Chris Tidland",21,14,NA,3,2,2007460,"ConsecutiveGIR",2007
170,170,"Steve Wheatcroft",25,14,2,3,6,2007360,"ConsecutiveGIR",2007
170,170,"Mark Wilson",25,14,NA,1,17,2007300,"ConsecutiveGIR",2007
196,196,"Guy Boros",4,13,1,2,10,2007290,"ConsecutiveGIR",2007
196,196,"Nick Flanagan",4,13,NA,2,5,2007440,"ConsecutiveGIR",2007
196,196,"Dan Forsman",12,13,NA,4,4,2007210,"ConsecutiveGIR",2007
196,196,"Fred Funk",22,13,1,3,2,2007270,"ConsecutiveGIR",2007
196,196,"Scott Gutschewski",22,13,6,3,8,2007410,"ConsecutiveGIR",2007
196,196,"Todd Hamilton",28,13,NA,1,10,2007360,"ConsecutiveGIR",2007
196,196,"Padraig Harrington",18,13,NA,4,13,2007060,"ConsecutiveGIR",2007
196,196,"Dudley Hart",12,13,6,3,8,2007180,"ConsecutiveGIR",2007
196,196,"Jamie Lovemark",2,13,NA,3,5,2007280,"ConsecutiveGIR",2007
196,196,"Rocco Mediate",22,13,NA,1,4,2007480,"ConsecutiveGIR",2007
196,196,"Corey Pavin",25,13,5,1,16,2007060,"ConsecutiveGIR",2007
196,196,"Tag Ridings",18,13,9,2,17,2007360,"ConsecutiveGIR",2007
196,196,"Justin Rose",16,13,NA,2,13,2007380,"ConsecutiveGIR",2007
196,196,"Chris Smith",8,13,1,1,4,2007420,"ConsecutiveGIR",2007
196,196,"Henrik Stenson",15,13,NA,1,13,2007200,"ConsecutiveGIR",2007
196,196,"Darron Stiles",24,13,9,1,4,2007360,"ConsecutiveGIR",2007
196,196,"Jay Williamson",14,13,4,2,6,2007360,"ConsecutiveGIR",2007
213,213,"Rich Barcelo",26,12,NA,1,9,2007040,"ConsecutiveGIR",2007
213,213,"Andy Bare",1,12,4,2,11,2007360,"ConsecutiveGIR",2007
213,213,"Rich Beem",29,12,3,1,1,2007140,"ConsecutiveGIR",2007
213,213,"Paul Casey",10,12,NA,1,1,2007120,"ConsecutiveGIR",2007
213,213,"Russ Cochran",1,12,12,4,16,2007465,"ConsecutiveGIR",2007
213,213,"Kris Cox",8,12,1,1,10,2007270,"ConsecutiveGIR",2007
213,213,"John Daly",24,12,1,3,10,2007070,"ConsecutiveGIR",2007
213,213,"Marco Dawson",23,12,NA,1,3,2007270,"ConsecutiveGIR",2007
213,213,"Ken Duke",31,12,NA,1,18,2007480,"ConsecutiveGIR",2007
213,213,"Ernie Els",16,12,NA,1,15,2007400,"ConsecutiveGIR",2007
213,213,"Harrison Frazar",32,12,5,4,14,2007030,"ConsecutiveGIR",2007
213,213,"Tom Gillis",3,12,3,1,10,2007410,"ConsecutiveGIR",2007
213,213,"Matt Hendrix",24,12,2,1,11,2007450,"ConsecutiveGIR",2007
213,213,"Charley Hoffman",30,12,5,2,5,2007040,"ConsecutiveGIR",2007
213,213,"David Howell",10,12,NA,3,7,2007070,"ConsecutiveGIR",2007
213,213,"Robert Karlsson",13,12,2,3,10,2007190,"ConsecutiveGIR",2007
213,213,"Colt Knost",4,12,1,4,8,2007440,"ConsecutiveGIR",2007
213,213,"Greg Kraft",10,12,1,1,18,2007360,"ConsecutiveGIR",2007
213,213,"Franklin Langham",1,12,2,2,13,2007210,"ConsecutiveGIR",2007
213,213,"Eric Manning",1,12,1,1,13,2007410,"ConsecutiveGIR",2007
213,213,"Pablo Martin Benavides",6,12,2,4,17,2007250,"ConsecutiveGIR",2007
213,213,"Spike McRoy",6,12,1,1,2,2007410,"ConsecutiveGIR",2007
213,213,"Paul Trittler",1,12,2,1,10,2007450,"ConsecutiveGIR",2007
213,213,"Lee Westwood",8,12,9,1,3,2007140,"ConsecutiveGIR",2007
213,213,"Brett Wetterich",28,12,NA,3,18,2007390,"ConsecutiveGIR",2007
238,238,"Brad Adamonis",2,11,2,2,6,2007170,"ConsecutiveGIR",2007
238,238,"Lonny Alexander",1,11,NA,2,10,2007140,"ConsecutiveGIR",2007
238,238,"Angel Cabrera",14,11,4,1,16,2007140,"ConsecutiveGIR",2007
238,238,"Robert Damron",10,11,NA,1,10,2007360,"ConsecutiveGIR",2007
238,238,"Brad Faxon",18,11,2,2,9,2007320,"ConsecutiveGIR",2007
238,238,"Jim Gallagher Jr",9,11,NA,1,17,2007440,"ConsecutiveGIR",2007
238,238,"Brent Geiberger",17,11,NA,2,6,2007260,"ConsecutiveGIR",2007
238,238,"Gary Hallberg",7,11,1,1,1,2007330,"ConsecutiveGIR",2007
238,238,"Mike Hulbert",3,11,3,1,2,2007410,"ConsecutiveGIR",2007
238,238,"Colin Montgomerie",9,11,NA,1,4,2007130,"ConsecutiveGIR",2007
238,238,"Arron Oberholser",21,11,1,4,11,2007140,"ConsecutiveGIR",2007
238,238,"Scott Piercy",6,11,NA,2,11,2007450,"ConsecutiveGIR",2007
238,238,"Chris Riley",17,11,NA,1,14,2007040,"ConsecutiveGIR",2007
238,238,"Rory Sabbatini",23,11,2,1,5,2007070,"ConsecutiveGIR",2007
238,238,"Charl Schwartzel",6,11,NA,4,18,2007230,"ConsecutiveGIR",2007
238,238,"Paul Sheehan",11,11,NA,1,14,2007040,"ConsecutiveGIR",2007
238,238,"Wes Short Jr",12,11,3,2,14,2007040,"ConsecutiveGIR",2007
238,238,"Jerry Smith",19,11,NA,1,15,2007290,"ConsecutiveGIR",2007
238,238,"BJ Staten",7,11,NA,4,5,2007260,"ConsecutiveGIR",2007
257,257,"Brian Bateman",18,10,NA,2,7,2007360,"ConsecutiveGIR",2007
257,257,"David Berganio Jr",3,10,NA,2,16,2007070,"ConsecutiveGIR",2007
257,257,"Shane Bertsch",4,10,NA,2,3,2007030,"ConsecutiveGIR",2007
257,257,"James Driscoll",2,10,1,1,3,2007110,"ConsecutiveGIR",2007
257,257,"David Duval",7,10,2,2,6,2007030,"ConsecutiveGIR",2007
257,257,"Tony Finau",1,10,3,1,16,2007300,"ConsecutiveGIR",2007
257,257,"David Frost",3,10,NA,1,4,2007060,"ConsecutiveGIR",2007
257,257,"Brian Henninger",2,10,1,3,10,2007060,"ConsecutiveGIR",2007
257,257,"Miguel Angel Jimenez",5,10,NA,2,6,2007140,"ConsecutiveGIR",2007
257,257,"Brad Lardon",3,10,NA,1,1,2007140,"ConsecutiveGIR",2007
257,257,"Jim Lemon",1,10,2,1,14,2007300,"ConsecutiveGIR",2007
257,257,"Bill Lunde",1,10,1,2,16,2007450,"ConsecutiveGIR",2007
257,257,"Loren Roberts",3,10,NA,4,14,2007240,"ConsecutiveGIR",2007
257,257,"Mark Rummings",2,10,1,2,15,2007110,"ConsecutiveGIR",2007
257,257,"Andrew Ruthkoski",2,10,4,2,11,2007300,"ConsecutiveGIR",2007
257,257,"Omar Uresti",4,10,7,4,15,2007060,"ConsecutiveGIR",2007
257,257,"YE Yang",9,10,NA,2,10,2007120,"ConsecutiveGIR",2007
257,257,"Eli Zackheim",1,10,10,2,9,2007320,"ConsecutiveGIR",2007
275,275,"Arjun Atwal",12,9,1,4,14,2007270,"ConsecutiveGIR",2007
275,275,"Ricky Barnes",2,9,NA,2,3,2007060,"ConsecutiveGIR",2007
275,275,"Notah Begay III",7,9,2,2,13,2007290,"ConsecutiveGIR",2007
275,275,"Alejandro Canizares",3,9,NA,4,3,2007050,"ConsecutiveGIR",2007
275,275,"Andy Choi",1,9,1,1,2,2007210,"ConsecutiveGIR",2007
275,275,"Darren Clarke",10,9,2,1,3,2007190,"ConsecutiveGIR",2007
275,275,"Graham DeLaet",1,9,2,1,4,2007320,"ConsecutiveGIR",2007
275,275,"Niclas Fasth",10,9,1,2,17,2007310,"ConsecutiveGIR",2007
275,275,"Carlos Franco",12,9,3,3,13,2007440,"ConsecutiveGIR",2007
275,275,"David Hearn",1,9,NA,3,7,2007320,"ConsecutiveGIR",2007
275,275,"Tim Hogarth",1,9,3,1,1,2007040,"ConsecutiveGIR",2007
275,275,"Ryan Howison",1,9,NA,1,16,2007110,"ConsecutiveGIR",2007
275,275,"Danny King",1,9,NA,1,7,2007320,"ConsecutiveGIR",2007
275,275,"Chris Kirk",3,9,NA,1,11,2007450,"ConsecutiveGIR",2007
275,275,"Thomas Levet",5,9,1,1,1,2007420,"ConsecutiveGIR",2007
275,275,"Graeme McDowell",3,9,NA,1,4,2007250,"ConsecutiveGIR",2007
275,275,"Hennie Otto",1,9,NA,1,7,2007130,"ConsecutiveGIR",2007
275,275,"Craig Perks",15,9,3,1,9,2007480,"ConsecutiveGIR",2007
275,275,"Ron Philo Jr",6,9,1,1,3,2007480,"ConsecutiveGIR",2007
275,275,"Martin Rominger",1,9,NA,3,4,2007170,"ConsecutiveGIR",2007
275,275,"Jon Turcott",1,9,NA,1,11,2007300,"ConsecutiveGIR",2007
275,275,"Vance Veazey",9,9,NA,4,7,2007170,"ConsecutiveGIR",2007
275,275,"Willie Wood",6,9,NA,1,14,2007290,"ConsecutiveGIR",2007
275,275,"Don Yrene",2,9,9,2,1,2007460,"ConsecutiveGIR",2007
299,299,"Fredrik Andersson Hed",1,8,NA,1,1,2007310,"ConsecutiveGIR",2007
299,299,"Thomas Bjorn",6,8,2,1,4,2007130,"ConsecutiveGIR",2007
299,299,"Justin Bolli",1,8,1,2,8,2007210,"ConsecutiveGIR",2007
299,299,"Markus Brier",2,8,NA,4,4,2007310,"ConsecutiveGIR",2007
299,299,"Bob Burns",5,8,2,1,1,2007060,"ConsecutiveGIR",2007
299,299,"Michael Campbell",9,8,NA,1,14,2007340,"ConsecutiveGIR",2007
299,299,"Brandel Chamblee",1,8,8,2,11,2007460,"ConsecutiveGIR",2007
299,299,"Victor Ciesielski",1,8,1,1,13,2007320,"ConsecutiveGIR",2007
299,299,"Bobby Clampett",1,8,1,2,12,2007060,"ConsecutiveGIR",2007
299,299,"Trevor Dodds",1,8,NA,1,4,2007360,"ConsecutiveGIR",2007
299,299,"Johan Edfors",8,8,1,4,10,2007230,"ConsecutiveGIR",2007
299,299,"Joel Edwards",4,8,3,2,6,2007465,"ConsecutiveGIR",2007
299,299,"Danny Ellis",2,8,1,3,4,2007170,"ConsecutiveGIR",2007
299,299,"Keith Fergus",1,8,NA,3,13,2007030,"ConsecutiveGIR",2007
299,299,"Ross Fisher",1,8,NA,1,1,2007310,"ConsecutiveGIR",2007
299,299,"Tadd Fujikawa",4,8,3,2,8,2007450,"ConsecutiveGIR",2007
299,299,"Mark Harrell",1,8,2,1,13,2007250,"ConsecutiveGIR",2007
299,299,"Gabriel Hjertstedt",9,8,NA,2,9,2007465,"ConsecutiveGIR",2007
299,299,"Brandt Jobe",5,8,1,1,10,2007110,"ConsecutiveGIR",2007
299,299,"Won Joon Lee",1,8,1,3,9,2007310,"ConsecutiveGIR",2007
