"EarlyLowestRound_RANKTHISWEEK_2015","EarlyLowestRound_RANKLASTWEEK_2015","EarlyLowestRound_PLAYERNAME_2015","EarlyLowestRound__2015","EarlyLowestRound_LOWRND_2015","stat_name","year"
58,58,"Fabian Gomez",NA,64,"EarlyLowestRound",2015
58,58,"Andres Gonzales",NA,64,"EarlyLowestRound",2015
58,58,"Emiliano Grillo",NA,64,"EarlyLowestRound",2015
58,58,"Bill Haas",NA,64,"EarlyLowestRound",2015
58,58,"Chesson Hadley",NA,64,"EarlyLowestRound",2015
58,58,"James Hahn",NA,64,"EarlyLowestRound",2015
58,58,"David Hearn",NA,64,"EarlyLowestRound",2015
58,58,"Tom Hoge",NA,64,"EarlyLowestRound",2015
58,58,"Charles Howell III",NA,64,"EarlyLowestRound",2015
58,58,"John Huh",NA,64,"EarlyLowestRound",2015
58,58,"Freddie Jacobson",NA,64,"EarlyLowestRound",2015
58,58,"Martin Kaymer",NA,64,"EarlyLowestRound",2015
58,58,"Russell Knox",NA,64,"EarlyLowestRound",2015
58,58,"Brooks Koepka",NA,64,"EarlyLowestRound",2015
58,58,"Jason Kokrak",NA,64,"EarlyLowestRound",2015
58,58,"Matt Kuchar",NA,64,"EarlyLowestRound",2015
58,58,"Martin Laird",NA,64,"EarlyLowestRound",2015
58,58,"Danny Lee",NA,64,"EarlyLowestRound",2015
58,58,"Marc Leishman",NA,64,"EarlyLowestRound",2015
58,58,"Justin Leonard",NA,64,"EarlyLowestRound",2015
58,58,"David Lingmerth",NA,64,"EarlyLowestRound",2015
58,58,"Hunter Mahan",NA,64,"EarlyLowestRound",2015
58,58,"Bryce Molder",NA,64,"EarlyLowestRound",2015
58,58,"Francesco Molinari",NA,64,"EarlyLowestRound",2015
58,58,"Kevin Na",NA,64,"EarlyLowestRound",2015
58,58,"Seung Yul Noh",NA,64,"EarlyLowestRound",2015
58,58,"Sean OHair",NA,64,"EarlyLowestRound",2015
58,58,"Greg Owen",NA,64,"EarlyLowestRound",2015
58,58,"Cameron Percy",NA,64,"EarlyLowestRound",2015
58,58,"Pat Perez",NA,64,"EarlyLowestRound",2015
58,58,"Kenny Perry",NA,64,"EarlyLowestRound",2015
58,58,"John Peterson",NA,64,"EarlyLowestRound",2015
58,58,"Carl Pettersson",NA,64,"EarlyLowestRound",2015
58,58,"Andres Romero",NA,64,"EarlyLowestRound",2015
58,58,"Rory Sabbatini",NA,64,"EarlyLowestRound",2015
58,58,"Sam Saunders",NA,64,"EarlyLowestRound",2015
58,58,"Brendan Steele",NA,64,"EarlyLowestRound",2015
58,58,"Brian Stuard",NA,64,"EarlyLowestRound",2015
58,58,"Andy Sullivan",NA,64,"EarlyLowestRound",2015
58,58,"Nicholas Thompson",NA,64,"EarlyLowestRound",2015
58,58,"Nick Watney",NA,64,"EarlyLowestRound",2015
58,58,"Boo Weekley",NA,64,"EarlyLowestRound",2015
58,58,"Tiger Woods",NA,64,"EarlyLowestRound",2015
115,115,"Steven Alker",NA,65,"EarlyLowestRound",2015
115,115,"Mark Anderson",NA,65,"EarlyLowestRound",2015
115,115,"Kiradech Aphibarnrat",NA,65,"EarlyLowestRound",2015
115,115,"Ryan Armour",NA,65,"EarlyLowestRound",2015
115,115,"Arjun Atwal",NA,65,"EarlyLowestRound",2015
115,115,"Ricky Barnes",NA,65,"EarlyLowestRound",2015
115,115,"Sebastian Cappelen",NA,65,"EarlyLowestRound",2015
115,115,"Alex Cejka",NA,65,"EarlyLowestRound",2015
115,115,"KJ Choi",NA,65,"EarlyLowestRound",2015
115,115,"Tim Clark",NA,65,"EarlyLowestRound",2015
115,115,"George Coetzee",NA,65,"EarlyLowestRound",2015
115,115,"Chad Collins",NA,65,"EarlyLowestRound",2015
115,115,"Austin Connelly",NA,65,"EarlyLowestRound",2015
115,115,"Austin Cook",NA,65,"EarlyLowestRound",2015
115,115,"John Daly",NA,65,"EarlyLowestRound",2015
115,115,"Luke Donald",NA,65,"EarlyLowestRound",2015
115,115,"Harris English",NA,65,"EarlyLowestRound",2015
115,115,"Derek Fathauer",NA,65,"EarlyLowestRound",2015
115,115,"Fred Funk",NA,65,"EarlyLowestRound",2015
115,115,"Tommy Gainey",NA,65,"EarlyLowestRound",2015
115,115,"Sergio Garcia",NA,65,"EarlyLowestRound",2015
115,115,"Robert Garrigus",NA,65,"EarlyLowestRound",2015
115,115,"Tom Gillis",NA,65,"EarlyLowestRound",2015
115,115,"Jason Gore",NA,65,"EarlyLowestRound",2015
115,115,"Oliver Goss",NA,65,"EarlyLowestRound",2015
115,115,"Luke Guthrie",NA,65,"EarlyLowestRound",2015
115,115,"Brian Harman",NA,65,"EarlyLowestRound",2015
115,115,"Dudley Hart",NA,65,"EarlyLowestRound",2015
115,115,"JJ Henry",NA,65,"EarlyLowestRound",2015
115,115,"Morgan Hoffmann",NA,65,"EarlyLowestRound",2015
115,115,"Billy Horschel",NA,65,"EarlyLowestRound",2015
115,115,"Mark Hubbard",NA,65,"EarlyLowestRound",2015
115,115,"Billy Hurley III",NA,65,"EarlyLowestRound",2015
115,115,"Rikard Karlberg",NA,65,"EarlyLowestRound",2015
115,115,"Kevin Kisner",NA,65,"EarlyLowestRound",2015
115,115,"Andrew Loupe",NA,65,"EarlyLowestRound",2015
115,115,"Will Ma Kenzie",NA,65,"EarlyLowestRound",2015
115,115,"Ben Martin",NA,65,"EarlyLowestRound",2015
115,115,"Rory McIlroy",NA,65,"EarlyLowestRound",2015
115,115,"John Merrick",NA,65,"EarlyLowestRound",2015
115,115,"Ryan Moore",NA,65,"EarlyLowestRound",2015
115,115,"Jeff Overton",NA,65,"EarlyLowestRound",2015
115,115,"Rod Pampling",NA,65,"EarlyLowestRound",2015
115,115,"SJ Park",NA,65,"EarlyLowestRound",2015
115,115,"Andrew Putnam",NA,65,"EarlyLowestRound",2015
115,115,"Chez Reavie",NA,65,"EarlyLowestRound",2015
115,115,"Patrick Reed",NA,65,"EarlyLowestRound",2015
115,115,"John Rollins",NA,65,"EarlyLowestRound",2015
115,115,"Cameron Smith",NA,65,"EarlyLowestRound",2015
115,115,"Scott Stallings",NA,65,"EarlyLowestRound",2015
115,115,"Shawn Stefani",NA,65,"EarlyLowestRound",2015
115,115,"Richard Sterne",NA,65,"EarlyLowestRound",2015
115,115,"Robert Streb",NA,65,"EarlyLowestRound",2015
115,115,"Steve Stricker",NA,65,"EarlyLowestRound",2015
115,115,"Chris Stroud",NA,65,"EarlyLowestRound",2015
115,115,"Daniel Summerhays",NA,65,"EarlyLowestRound",2015
115,115,"Andrew Svoboda",NA,65,"EarlyLowestRound",2015
115,115,"Hudson Swafford",NA,65,"EarlyLowestRound",2015
115,115,"Nick Taylor",NA,65,"EarlyLowestRound",2015
115,115,"Michael Thompson",NA,65,"EarlyLowestRound",2015
115,115,"Brendon Todd",NA,65,"EarlyLowestRound",2015
115,115,"David Toms",NA,65,"EarlyLowestRound",2015
115,115,"Cameron Tringale",NA,65,"EarlyLowestRound",2015
115,115,"Peter Uihlein",NA,65,"EarlyLowestRound",2015
115,115,"Bo Van Pelt",NA,65,"EarlyLowestRound",2015
115,115,"Scott Verplank",NA,65,"EarlyLowestRound",2015
115,115,"Bubba Watson",NA,65,"EarlyLowestRound",2015
115,115,"Steve Wheatcroft",NA,65,"EarlyLowestRound",2015
115,115,"Will Wilcox",NA,65,"EarlyLowestRound",2015
115,115,"Tim Wilkinson",NA,65,"EarlyLowestRound",2015
185,185,"Thomas Aiken",NA,66,"EarlyLowestRound",2015
185,185,"Byeong Hun An",NA,66,"EarlyLowestRound",2015
185,185,"Scott Arnold",NA,66,"EarlyLowestRound",2015
185,185,"Eric Axley",NA,66,"EarlyLowestRound",2015
185,185,"Sangmoon Bae",NA,66,"EarlyLowestRound",2015
185,185,"Cameron Beckman",NA,66,"EarlyLowestRound",2015
185,185,"Matt Bettencourt",NA,66,"EarlyLowestRound",2015
185,185,"Roberto Castro",NA,66,"EarlyLowestRound",2015
185,185,"Ben Crane",NA,66,"EarlyLowestRound",2015
185,185,"Victor Dubuisson",NA,66,"EarlyLowestRound",2015
185,185,"Ernie Els",NA,66,"EarlyLowestRound",2015
185,185,"Matt Every",NA,66,"EarlyLowestRound",2015
185,185,"Gonzalo Fdez Castano",NA,66,"EarlyLowestRound",2015
185,185,"Rickie Fowler",NA,66,"EarlyLowestRound",2015
185,185,"Harrison Frazar",NA,66,"EarlyLowestRound",2015
185,185,"Brice Garnett",NA,66,"EarlyLowestRound",2015
185,185,"Lucas Glover",NA,66,"EarlyLowestRound",2015
185,185,"Cody Gribble",NA,66,"EarlyLowestRound",2015
185,185,"Wes Homan",NA,66,"EarlyLowestRound",2015
185,185,"Whee Kim",NA,66,"EarlyLowestRound",2015
185,185,"Patton Kizzire",NA,66,"EarlyLowestRound",2015
185,185,"Anirban Lahiri",NA,66,"EarlyLowestRound",2015
185,185,"Paul Lawrie",NA,66,"EarlyLowestRound",2015
185,185,"Davis Love III",NA,66,"EarlyLowestRound",2015
185,185,"Bill Lunde",NA,66,"EarlyLowestRound",2015
185,185,"Jarrod Lyle",NA,66,"EarlyLowestRound",2015
185,185,"Lee McCoy",NA,66,"EarlyLowestRound",2015
185,185,"Maverick McNealy",NA,66,"EarlyLowestRound",2015
185,185,"Phil Mickelson",NA,66,"EarlyLowestRound",2015
185,185,"Louis Oosthuizen",NA,66,"EarlyLowestRound",2015
185,185,"Eddie Pepperell",NA,66,"EarlyLowestRound",2015
185,185,"Martin Piller",NA,66,"EarlyLowestRound",2015
185,185,"Andy Pope",NA,66,"EarlyLowestRound",2015
185,185,"Alex Prugh",NA,66,"EarlyLowestRound",2015
185,185,"Kyle Reifers",NA,66,"EarlyLowestRound",2015
185,185,"Jim Renner",NA,66,"EarlyLowestRound",2015
185,185,"Alexandre Rocha",NA,66,"EarlyLowestRound",2015
185,185,"Marcelo Rozo",NA,66,"EarlyLowestRound",2015
185,185,"Ryan Ruffels",NA,66,"EarlyLowestRound",2015
185,185,"Ollie Schniederjans",NA,66,"EarlyLowestRound",2015
185,185,"Adam Scott",NA,66,"EarlyLowestRound",2015
185,185,"Vijay Singh",NA,66,"EarlyLowestRound",2015
185,185,"Roger Sloan",NA,66,"EarlyLowestRound",2015
185,185,"Heath Slocum",NA,66,"EarlyLowestRound",2015
185,185,"Byron Smith",NA,66,"EarlyLowestRound",2015
185,185,"Tyrone Van Aswegen",NA,66,"EarlyLowestRound",2015
185,185,"Jhonattan Vegas",NA,66,"EarlyLowestRound",2015
185,185,"Johnson Wagner",NA,66,"EarlyLowestRound",2015
185,185,"Bernd Wiesberger",NA,66,"EarlyLowestRound",2015
185,185,"Mark Wilson",NA,66,"EarlyLowestRound",2015
235,235,"Robert Allenby",NA,67,"EarlyLowestRound",2015
235,235,"Michael Block",NA,67,"EarlyLowestRound",2015
235,235,"Angel Cabrera",NA,67,"EarlyLowestRound",2015
235,235,"Ashley Chesters",NA,67,"EarlyLowestRound",2015
235,235,"Jamie Donaldson",NA,67,"EarlyLowestRound",2015
235,235,"David Duval",NA,67,"EarlyLowestRound",2015
235,235,"Ryan Fox",NA,67,"EarlyLowestRound",2015
235,235,"Oscar Fraustro",NA,67,"EarlyLowestRound",2015
235,235,"Stephen Gallacher",NA,67,"EarlyLowestRound",2015
235,235,"Branden Grace",NA,67,"EarlyLowestRound",2015
235,235,"Brandon Hagy",NA,67,"EarlyLowestRound",2015
235,235,"Padraig Harrington",NA,67,"EarlyLowestRound",2015
235,235,"Mikko Ilonen",NA,67,"EarlyLowestRound",2015
235,235,"Trevor Immelman",NA,67,"EarlyLowestRound",2015
235,235,"Tom Johnson",NA,67,"EarlyLowestRound",2015
235,235,"DH Lee",NA,67,"EarlyLowestRound",2015
235,235,"Tom Lehman",NA,67,"EarlyLowestRound",2015
235,235,"Shane Lowry",NA,67,"EarlyLowestRound",2015
235,235,"Troy Matteson",NA,67,"EarlyLowestRound",2015
235,235,"Graeme McDowell",NA,67,"EarlyLowestRound",2015
235,235,"Chris Naegel",NA,67,"EarlyLowestRound",2015
235,235,"Jordan Niebrugge",NA,67,"EarlyLowestRound",2015
235,235,"Koumei Oda",NA,67,"EarlyLowestRound",2015
235,235,"Geoff Ogilvy",NA,67,"EarlyLowestRound",2015
235,235,"Cheng Tsung Pan",NA,67,"EarlyLowestRound",2015
235,235,"DA Points",NA,67,"EarlyLowestRound",2015
235,235,"Ian Poulter",NA,67,"EarlyLowestRound",2015
235,235,"Richie Ramsay",NA,67,"EarlyLowestRound",2015
235,235,"Wes Roach",NA,67,"EarlyLowestRound",2015
235,235,"Carlos Sainz Jr",NA,67,"EarlyLowestRound",2015
235,235,"Charl Schwartzel",NA,67,"EarlyLowestRound",2015
235,235,"John Senden",NA,67,"EarlyLowestRound",2015
235,235,"Chris Smith",NA,67,"EarlyLowestRound",2015
235,235,"Michael Smith",NA,67,"EarlyLowestRound",2015
235,235,"Kevin Stadler",NA,67,"EarlyLowestRound",2015
235,235,"Kyle Stanley",NA,67,"EarlyLowestRound",2015
235,235,"Zack Sucher",NA,67,"EarlyLowestRound",2015
235,235,"Adam Svensson",NA,67,"EarlyLowestRound",2015
235,235,"Josh Teater",NA,67,"EarlyLowestRound",2015
235,235,"Kevin Tway",NA,67,"EarlyLowestRound",2015
235,235,"Duffy Waldorf",NA,67,"EarlyLowestRound",2015
276,276,"Joe Affrunti",NA,68,"EarlyLowestRound",2015
276,276,"Benjamin Alvarado",NA,68,"EarlyLowestRound",2015
276,276,"Rafa Cabrera Bello",NA,68,"EarlyLowestRound",2015
276,276,"Brian Campbell",NA,68,"EarlyLowestRound",2015
276,276,"Greg Chalmers",NA,68,"EarlyLowestRound",2015
276,276,"Kelvin Day",NA,68,"EarlyLowestRound",2015
276,276,"Bryson DeChambeau",NA,68,"EarlyLowestRound",2015
276,276,"Brad Elder",NA,68,"EarlyLowestRound",2015
276,276,"Steve Flesch",NA,68,"EarlyLowestRound",2015
276,276,"Marcus Fraser",NA,68,"EarlyLowestRound",2015
276,276,"Scott Gardiner",NA,68,"EarlyLowestRound",2015
276,276,"Blair Hamilton",NA,68,"EarlyLowestRound",2015
276,276,"Nick Hardy",NA,68,"EarlyLowestRound",2015
276,276,"Tyrrell Hatton",NA,68,"EarlyLowestRound",2015
276,276,"Justin Hicks",NA,68,"EarlyLowestRound",2015
276,276,"David Howell",NA,68,"EarlyLowestRound",2015
276,276,"Brandt Jobe",NA,68,"EarlyLowestRound",2015
276,276,"Alex Kang",NA,68,"EarlyLowestRound",2015
276,276,"Smylie Kaufman",NA,68,"EarlyLowestRound",2015
276,276,"Troy Kelly",NA,68,"EarlyLowestRound",2015
276,276,"Doug LaBelle II",NA,68,"EarlyLowestRound",2015
276,276,"Neal Lancaster",NA,68,"EarlyLowestRound",2015
276,276,"Pablo Larrazabal",NA,68,"EarlyLowestRound",2015
276,276,"Alexander Levy",NA,68,"EarlyLowestRound",2015
276,276,"WC Liang",NA,68,"EarlyLowestRound",2015
276,276,"Jamie Lovemark",NA,68,"EarlyLowestRound",2015
276,276,"Joost Luiten",NA,68,"EarlyLowestRound",2015
276,276,"Shaun Micheel",NA,68,"EarlyLowestRound",2015
276,276,"Mark OMeara",NA,68,"EarlyLowestRound",2015
276,276,"Thorbjorn Olesen",NA,68,"EarlyLowestRound",2015
276,276,"Garrett Osborn",NA,68,"EarlyLowestRound",2015
276,276,"Tim Petrovic",NA,68,"EarlyLowestRound",2015
276,276,"Dicky Pride",NA,68,"EarlyLowestRound",2015
276,276,"Alvaro Quiros",NA,68,"EarlyLowestRound",2015
276,276,"Jon Rahm",NA,68,"EarlyLowestRound",2015
276,276,"Chris Riley",NA,68,"EarlyLowestRound",2015
276,276,"Jose de Jesus Rodriguez",NA,68,"EarlyLowestRound",2015
276,276,"Robby Shelton",NA,68,"EarlyLowestRound",2015
276,276,"DJ Trahan",NA,68,"EarlyLowestRound",2015
276,276,"Marc Warren",NA,68,"EarlyLowestRound",2015
276,276,"Mike Weir",NA,68,"EarlyLowestRound",2015
276,276,"Richy Werenski",NA,68,"EarlyLowestRound",2015
276,276,"Lee Westwood",NA,68,"EarlyLowestRound",2015
276,276,"Cory Whitsett",NA,68,"EarlyLowestRound",2015
276,276,"Charlie Wi",NA,68,"EarlyLowestRound",2015
276,276,"Danny Willett",NA,68,"EarlyLowestRound",2015
276,276,"Cameron Wilson",NA,68,"EarlyLowestRound",2015
276,276,"Bobby Wyatt",NA,68,"EarlyLowestRound",2015
276,276,"YE Yang",NA,68,"EarlyLowestRound",2015
325,325,"Wu Ashun",NA,69,"EarlyLowestRound",2015
325,325,"Woody Austin",NA,69,"EarlyLowestRound",2015
325,325,"Thomas Bjorn",NA,69,"EarlyLowestRound",2015
325,325,"Daniel Chopra",NA,69,"EarlyLowestRound",2015
325,325,"Roberto Diaz",NA,69,"EarlyLowestRound",2015
325,325,"James Driscoll",NA,69,"EarlyLowestRound",2015
325,325,"Paul Dunne",NA,69,"EarlyLowestRound",2015
325,325,"Andres Echavarria",NA,69,"EarlyLowestRound",2015
325,325,"Ross Fisher",NA,69,"EarlyLowestRound",2015
325,325,"Tommy Fleetwood",NA,69,"EarlyLowestRound",2015
325,325,"Paul Goydos",NA,69,"EarlyLowestRound",2015
325,325,"Mark Hensby",NA,69,"EarlyLowestRound",2015
325,325,"Miguel Angel Jimenez",NA,69,"EarlyLowestRound",2015
325,325,"Hyung Sung Kim",NA,69,"EarlyLowestRound",2015
325,325,"Soren Kjeldsen",NA,69,"EarlyLowestRound",2015
325,325,"Romain Langasque",NA,69,"EarlyLowestRound",2015
325,325,"David Lipsky",NA,69,"EarlyLowestRound",2015
325,325,"Justin Lower",NA,69,"EarlyLowestRound",2015
325,325,"Billy Mayfair",NA,69,"EarlyLowestRound",2015
325,325,"Scott McCarron",NA,69,"EarlyLowestRound",2015
325,325,"Parker McLachlin",NA,69,"EarlyLowestRound",2015
325,325,"Brad Miller",NA,69,"EarlyLowestRound",2015
325,325,"Colin Montgomerie",NA,69,"EarlyLowestRound",2015
325,325,"Erick Morales",NA,69,"EarlyLowestRound",2015
325,325,"James Morrison",NA,69,"EarlyLowestRound",2015
325,325,"David Pastore",NA,69,"EarlyLowestRound",2015
325,325,"Justin Shin",NA,69,"EarlyLowestRound",2015
325,325,"JJ Spaun",NA,69,"EarlyLowestRound",2015
325,325,"Kyle Suppa",NA,69,"EarlyLowestRound",2015
325,325,"Jaco Van Zyl",NA,69,"EarlyLowestRound",2015
325,325,"Tom Watson",NA,69,"EarlyLowestRound",2015
325,325,"Chris Williams",NA,69,"EarlyLowestRound",2015
325,325,"Garrett Willis",NA,69,"EarlyLowestRound",2015
358,358,"Stephen Ames",NA,70,"EarlyLowestRound",2015
358,358,"Tommy Armour III",NA,70,"EarlyLowestRound",2015
358,358,"Michael Bradley",NA,70,"EarlyLowestRound",2015
358,358,"Christopher Brown",NA,70,"EarlyLowestRound",2015
358,358,"Corey Conners",NA,70,"EarlyLowestRound",2015
358,358,"Jimmy Gunn",NA,70,"EarlyLowestRound",2015
358,358,"Scott Gutschewski",NA,70,"EarlyLowestRound",2015
358,358,"Creighton Honeck",NA,70,"EarlyLowestRound",2015
358,358,"Ryuji Imada",NA,70,"EarlyLowestRound",2015
358,358,"Thongchai Jaidee",NA,70,"EarlyLowestRound",2015
358,358,"Robert Karlsson",NA,70,"EarlyLowestRound",2015
358,358,"Masahiro Kawamura",NA,70,"EarlyLowestRound",2015
358,358,"Paul Kinnear",NA,70,"EarlyLowestRound",2015
358,358,"Jason Knutzon",NA,70,"EarlyLowestRound",2015
358,358,"Bernhard Langer",NA,70,"EarlyLowestRound",2015
358,358,"Steve Lewton",NA,70,"EarlyLowestRound",2015
358,358,"John Mallinger",NA,70,"EarlyLowestRound",2015
358,358,"Peter Malnati",NA,70,"EarlyLowestRound",2015
358,358,"Kevin Shields",NA,70,"EarlyLowestRound",2015
358,358,"Scott Vincent",NA,70,"EarlyLowestRound",2015
358,358,"Anthony Wall",NA,70,"EarlyLowestRound",2015
358,358,"Drew Weaver",NA,70,"EarlyLowestRound",2015
358,358,"Gunn Yang",NA,70,"EarlyLowestRound",2015
381,381,"Jason Allred",NA,71,"EarlyLowestRound",2015
381,381,"Guy Boros",NA,71,"EarlyLowestRound",2015
381,381,"Mark Brooks",NA,71,"EarlyLowestRound",2015
381,381,"Patrick Cantlay",NA,71,"EarlyLowestRound",2015
381,381,"Darren Clarke",NA,71,"EarlyLowestRound",2015
381,381,"Fred Couples",NA,71,"EarlyLowestRound",2015
381,381,"Chris DiMarco",NA,71,"EarlyLowestRound",2015
381,381,"Andrew Dodt",NA,71,"EarlyLowestRound",2015
381,381,"Eric Dugas",NA,71,"EarlyLowestRound",2015
381,381,"Nick Faldo",NA,71,"EarlyLowestRound",2015
381,381,"Brian Gaffney",NA,71,"EarlyLowestRound",2015
381,381,"Mathew Goggin",NA,71,"EarlyLowestRound",2015
381,381,"Todd Hamilton",NA,71,"EarlyLowestRound",2015
381,381,"Tim Herron",NA,71,"EarlyLowestRound",2015
381,381,"Thomas Lim",NA,71,"EarlyLowestRound",2015
381,381,"William Liu",NA,71,"EarlyLowestRound",2015
381,381,"Steve Lowery",NA,71,"EarlyLowestRound",2015
381,381,"Sandy Lyle",NA,71,"EarlyLowestRound",2015
381,381,"MJ Maguire",NA,71,"EarlyLowestRound",2015
381,381,"David Mathis",NA,71,"EarlyLowestRound",2015
381,381,"Len Mattiace",NA,71,"EarlyLowestRound",2015
381,381,"Denny McCarthy",NA,71,"EarlyLowestRound",2015
381,381,"Prom Meesawat",NA,71,"EarlyLowestRound",2015
381,381,"Trey Mullinax",NA,71,"EarlyLowestRound",2015
381,381,"John Parry",NA,71,"EarlyLowestRound",2015
381,381,"Ted Purdy",NA,71,"EarlyLowestRound",2015
381,381,"Garrett Rank",NA,71,"EarlyLowestRound",2015
381,381,"Brett Rumford",NA,71,"EarlyLowestRound",2015
381,381,"Efren Serna Jr",NA,71,"EarlyLowestRound",2015
381,381,"Mark Silvers",NA,71,"EarlyLowestRound",2015
381,381,"Curtis Thompson",NA,71,"EarlyLowestRound",2015
381,381,"Guan Tian Liang",NA,71,"EarlyLowestRound",2015
381,381,"Manuel Villegas",NA,71,"EarlyLowestRound",2015
381,381,"Oliver Wilson",NA,71,"EarlyLowestRound",2015
415,415,"Felipe Aguilar",NA,72,"EarlyLowestRound",2015
415,415,"Kurt Barnes",NA,72,"EarlyLowestRound",2015
415,415,"Jared Becher",NA,72,"EarlyLowestRound",2015
415,415,"Sam Burns",NA,72,"EarlyLowestRound",2015
415,415,"Rafael Campos",NA,72,"EarlyLowestRound",2015
415,415,"Albin Choi",NA,72,"EarlyLowestRound",2015
415,415,"Jean Philip Cornellier",NA,72,"EarlyLowestRound",2015
415,415,"Tyler Duncan",NA,72,"EarlyLowestRound",2015
415,415,"Joe Durant",NA,72,"EarlyLowestRound",2015
415,415,"John Faidley",NA,72,"EarlyLowestRound",2015
415,415,"Matt Fast",NA,72,"EarlyLowestRound",2015
