"Puttingfrom7_RANKTHISWEEK_2010","Puttingfrom7_RANKLASTWEEK_2010","Puttingfrom7_PLAYERNAME_2010","Puttingfrom7_ROUNDS_2010","Puttingfrom7_PctMADE_2010","Puttingfrom7_ATTEMPTS_2010","Puttingfrom7_PUTTSMADE_2010","stat_name","year"
1,1,"Pat Perez",90,82.81,64,53,"Puttingfrom7",2010
2,2,"Zach Johnson",93,78.18,55,43,"Puttingfrom7",2010
3,3,"Jason Day",82,77.63,76,59,"Puttingfrom7",2010
4,4,"Chris Riley",73,77.27,44,34,"Puttingfrom7",2010
5,5,"Aron Price",70,75.47,53,40,"Puttingfrom7",2010
6,6,"Ryan Moore",80,73.21,56,41,"Puttingfrom7",2010
7,7,"John Daly",63,72.73,44,32,"Puttingfrom7",2010
7,7,"Matt Jones",89,72.73,77,56,"Puttingfrom7",2010
9,9,"Scott Piercy",88,72.58,62,45,"Puttingfrom7",2010
10,10,"Trevor Immelman",55,71.88,32,23,"Puttingfrom7",2010
11,11,"Andres Romero",73,71.19,59,42,"Puttingfrom7",2010
12,12,"Paul Stankowski",62,70.83,48,34,"Puttingfrom7",2010
13,13,"Justin Rose",78,69.84,63,44,"Puttingfrom7",2010
14,14,"Geoff Ogilvy",62,69.64,56,39,"Puttingfrom7",2010
15,15,"David Duval",71,69.23,39,27,"Puttingfrom7",2010
15,15,"Brett Quigley",96,69.23,78,54,"Puttingfrom7",2010
17,17,"Steve Marino",81,68.75,48,33,"Puttingfrom7",2010
17,17,"Kevin Stadler",86,68.75,64,44,"Puttingfrom7",2010
19,19,"Ryuji Imada",90,68.42,76,52,"Puttingfrom7",2010
20,20,"Jeff Maggert",76,68.33,60,41,"Puttingfrom7",2010
21,21,"Steve Wheatcroft",74,68.29,41,28,"Puttingfrom7",2010
22,22,"Scott McCarron",90,68.12,69,47,"Puttingfrom7",2010
23,23,"Kevin Na",94,67.74,62,42,"Puttingfrom7",2010
24,24,"Justin Leonard",89,67.31,52,35,"Puttingfrom7",2010
25,25,"Chad Collins",87,67.21,61,41,"Puttingfrom7",2010
26,26,"Chad Campbell",95,67.16,67,45,"Puttingfrom7",2010
26,26,"Charles Howell III",103,67.16,67,45,"Puttingfrom7",2010
28,28,"Tim Herron",79,66.67,54,36,"Puttingfrom7",2010
28,28,"Jarrod Lyle",54,66.67,36,24,"Puttingfrom7",2010
28,28,"Dean Wilson",54,66.67,45,30,"Puttingfrom7",2010
28,28,"YE Yang",72,66.67,57,38,"Puttingfrom7",2010
32,32,"Bo Van Pelt",104,66.28,86,57,"Puttingfrom7",2010
33,33,"Martin Laird",91,66.22,74,49,"Puttingfrom7",2010
34,34,"Carl Pettersson",99,66.2,71,47,"Puttingfrom7",2010
34,34,"Webb Simpson",98,66.2,71,47,"Puttingfrom7",2010
