"GIRPercentageLess100yards_RANKTHISWEEK_2007","GIRPercentageLess100yards_RANKLASTWEEK_2007","GIRPercentageLess100yards_PLAYERNAME_2007","GIRPercentageLess100yards_ROUNDS_2007","GIRPercentageLess100yards_Pct_2007","GIRPercentageLess100yards_GREENSHIT_2007","GIRPercentageLess100yards_TOTALHOLES_2007","GIRPercentageLess100yards_RELATIVETOPAR_2007","stat_name","year"
85,85,"David Toms",80,84.91,180,212,-0.47,"GIRPercentageLess100yards",2007
86,86,"Nick Watney",87,84.86,213,251,-0.52,"GIRPercentageLess100yards",2007
87,87,"Padraig Harrington",64,84.81,134,158,-0.52,"GIRPercentageLess100yards",2007
88,88,"Charley Hoffman",97,84.76,267,315,-0.55,"GIRPercentageLess100yards",2007
89,89,"Ryan Armour",107,84.71,266,314,-0.49,"GIRPercentageLess100yards",2007
90,90,"Nick OHern",72,84.66,138,163,-0.5,"GIRPercentageLess100yards",2007
91,91,"Steve Elkington",87,84.65,204,241,-0.5,"GIRPercentageLess100yards",2007
92,92,"Will Ma Kenzie",100,84.59,280,331,-0.53,"GIRPercentageLess100yards",2007
93,93,"Craig Bowden",78,84.51,191,226,-0.51,"GIRPercentageLess100yards",2007
94,94,"Daisuke Maruyama",86,84.5,218,258,-0.52,"GIRPercentageLess100yards",2007
94,94,"Jesper Parnevik",88,84.5,218,258,-0.51,"GIRPercentageLess100yards",2007
96,96,"Tag Ridings",52,84.49,158,187,-0.54,"GIRPercentageLess100yards",2007
97,97,"Billy Andrade",88,84.44,217,257,-0.52,"GIRPercentageLess100yards",2007
97,97,"Mathias Gronberg",95,84.44,293,347,-0.51,"GIRPercentageLess100yards",2007
99,99,"Bryce Molder",56,84.43,141,167,-0.43,"GIRPercentageLess100yards",2007
99,99,"Pat Perez",84,84.43,179,212,-0.51,"GIRPercentageLess100yards",2007
101,101,"Glen Day",85,84.39,200,237,-0.45,"GIRPercentageLess100yards",2007
102,102,"Robert Garrigus",95,84.38,297,352,-0.49,"GIRPercentageLess100yards",2007
103,103,"Chris Stroud",66,84.29,161,191,-0.45,"GIRPercentageLess100yards",2007
104,104,"Kevin Sutherland",85,84.27,209,248,-0.51,"GIRPercentageLess100yards",2007
105,105,"Phil Mickelson",73,84.26,182,216,-0.66,"GIRPercentageLess100yards",2007
106,106,"Brian Gay",107,84.21,240,285,-0.51,"GIRPercentageLess100yards",2007
107,107,"Scott Verplank",82,84.15,154,183,-0.51,"GIRPercentageLess100yards",2007
108,108,"Charles Warren",101,84.14,297,353,-0.55,"GIRPercentageLess100yards",2007
109,109,"Harrison Frazar",88,84.07,227,270,-0.52,"GIRPercentageLess100yards",2007
110,110,"Kevin Stadler",95,84.05,274,326,-0.43,"GIRPercentageLess100yards",2007
111,111,"Bubba Watson",80,84.01,268,319,-0.53,"GIRPercentageLess100yards",2007
112,112,"Steve Marino",106,83.92,287,342,-0.52,"GIRPercentageLess100yards",2007
113,113,"Jeff Maggert",79,83.74,242,289,-0.47,"GIRPercentageLess100yards",2007
114,114,"Duffy Waldorf",69,83.67,164,196,-0.49,"GIRPercentageLess100yards",2007
115,115,"Tommy Armour III",81,83.64,184,220,-0.46,"GIRPercentageLess100yards",2007
115,115,"Craig Lile",77,83.64,179,214,-0.44,"GIRPercentageLess100yards",2007
117,117,"Robert Gamez",88,83.62,194,232,-0.49,"GIRPercentageLess100yards",2007
118,118,"Bob Estes",88,83.6,209,250,-0.57,"GIRPercentageLess100yards",2007
119,119,"Bob Tway",103,83.45,237,284,-0.49,"GIRPercentageLess100yards",2007
120,120,"Tripp Isenhour",86,83.41,191,229,-0.55,"GIRPercentageLess100yards",2007
121,121,"John Rollins",102,83.39,261,313,-0.52,"GIRPercentageLess100yards",2007
122,122,"DJ Brigman",67,83.33,145,174,-0.5,"GIRPercentageLess100yards",2007
122,122,"Brendon de Jonge",76,83.33,210,252,-0.54,"GIRPercentageLess100yards",2007
124,124,"Tom Pernice Jr",104,83.27,229,275,-0.56,"GIRPercentageLess100yards",2007
125,125,"Vaughn Taylor",91,83.26,189,227,-0.62,"GIRPercentageLess100yards",2007
126,126,"Ted Purdy",102,83.23,263,316,-0.53,"GIRPercentageLess100yards",2007
127,127,"Jason Gore",86,83.16,247,297,-0.54,"GIRPercentageLess100yards",2007
128,128,"Charles Howell III",89,83.12,192,231,-0.57,"GIRPercentageLess100yards",2007
129,129,"Jarrod Lyle",77,83.08,216,260,-0.54,"GIRPercentageLess100yards",2007
130,130,"Corey Pavin",81,82.99,161,194,-0.47,"GIRPercentageLess100yards",2007
131,131,"Fred Funk",65,82.98,117,141,-0.49,"GIRPercentageLess100yards",2007
132,132,"Peter Lonard",85,82.91,194,234,-0.45,"GIRPercentageLess100yards",2007
132,132,"John Mallinger",96,82.91,228,275,-0.54,"GIRPercentageLess100yards",2007
134,134,"Darron Stiles",65,82.89,155,187,-0.57,"GIRPercentageLess100yards",2007
135,135,"Jeff Quinney",95,82.88,213,257,-0.52,"GIRPercentageLess100yards",2007
136,136,"Mike Weir",82,82.86,174,210,-0.51,"GIRPercentageLess100yards",2007
137,137,"Camilo Villegas",82,82.82,188,227,-0.55,"GIRPercentageLess100yards",2007
138,138,"Lucas Glover",98,82.79,255,308,-0.52,"GIRPercentageLess100yards",2007
139,139,"Bill Haas",93,82.75,283,342,-0.56,"GIRPercentageLess100yards",2007
140,140,"Tom Johnson",74,82.74,163,197,-0.51,"GIRPercentageLess100yards",2007
141,141,"Rory Sabbatini",81,82.73,182,220,-0.58,"GIRPercentageLess100yards",2007
142,142,"Joe Ogilvie",102,82.63,276,334,-0.53,"GIRPercentageLess100yards",2007
143,143,"Brian Davis",101,82.54,260,315,-0.52,"GIRPercentageLess100yards",2007
144,144,"Kenny Perry",83,82.49,212,257,-0.49,"GIRPercentageLess100yards",2007
145,145,"Kyle Reifers",71,82.46,174,211,-0.5,"GIRPercentageLess100yards",2007
145,145,"Chris Tidland",59,82.46,141,171,-0.59,"GIRPercentageLess100yards",2007
147,147,"Anthony Kim",93,82.4,281,341,-0.52,"GIRPercentageLess100yards",2007
148,148,"Chris Couch",76,82.37,243,295,-0.49,"GIRPercentageLess100yards",2007
149,149,"Brett Quigley",79,82.24,176,214,-0.55,"GIRPercentageLess100yards",2007
149,149,"Dean Wilson",92,82.24,176,214,-0.51,"GIRPercentageLess100yards",2007
151,151,"Chad Campbell",96,82.16,175,213,-0.43,"GIRPercentageLess100yards",2007
152,152,"Jim Rutledge",59,82.14,115,140,-0.43,"GIRPercentageLess100yards",2007
153,153,"Jay Williamson",50,82.11,156,190,-0.46,"GIRPercentageLess100yards",2007
154,154,"Eric Axley",107,82.1,266,324,-0.5,"GIRPercentageLess100yards",2007
155,155,"Scott Gutschewski",67,82.05,192,234,-0.55,"GIRPercentageLess100yards",2007
156,156,"Ken Duke",112,82.04,274,334,-0.5,"GIRPercentageLess100yards",2007
157,157,"Frank Lickliter II",95,81.79,238,291,-0.53,"GIRPercentageLess100yards",2007
158,158,"Ben Curtis",80,81.77,148,181,-0.47,"GIRPercentageLess100yards",2007
159,159,"Parker McLachlin",83,81.7,192,235,-0.49,"GIRPercentageLess100yards",2007
159,159,"Carl Pettersson",111,81.7,259,317,-0.6,"GIRPercentageLess100yards",2007
161,161,"Boo Weekley",101,81.61,244,299,-0.48,"GIRPercentageLess100yards",2007
162,162,"Cliff Kresge",107,81.53,234,287,-0.55,"GIRPercentageLess100yards",2007
163,163,"Brian Bateman",55,81.51,119,146,-0.47,"GIRPercentageLess100yards",2007
164,164,"Bart Bryant",87,81.39,188,231,-0.55,"GIRPercentageLess100yards",2007
165,165,"JP Hayes",89,81.34,231,284,-0.52,"GIRPercentageLess100yards",2007
166,166,"Michael Sim",52,81.05,154,190,-0.47,"GIRPercentageLess100yards",2007
167,167,"Greg Owen",81,81.02,222,274,-0.45,"GIRPercentageLess100yards",2007
168,168,"Jeff Overton",60,80.97,183,226,-0.53,"GIRPercentageLess100yards",2007
169,169,"Ryan Palmer",91,80.74,218,270,-0.5,"GIRPercentageLess100yards",2007
170,170,"Doug LaBelle II",104,80.69,188,233,-0.52,"GIRPercentageLess100yards",2007
171,171,"Trevor Immelman",74,80.59,137,170,-0.53,"GIRPercentageLess100yards",2007
172,172,"Zach Johnson",76,80.56,145,180,-0.49,"GIRPercentageLess100yards",2007
173,173,"Luke Donald",69,80.42,115,143,-0.52,"GIRPercentageLess100yards",2007
174,174,"Mark Wilson",87,80.38,168,209,-0.52,"GIRPercentageLess100yards",2007
175,175,"Marco Dawson",73,80.36,180,224,-0.48,"GIRPercentageLess100yards",2007
176,176,"Jason Schultz",63,80.35,139,173,-0.55,"GIRPercentageLess100yards",2007
177,177,"George McNeill",95,80.14,226,282,-0.53,"GIRPercentageLess100yards",2007
178,178,"Jaco Van Zyl",51,80.12,133,166,-0.39,"GIRPercentageLess100yards",2007
179,179,"Daniel Chopra",106,79.78,292,366,-0.51,"GIRPercentageLess100yards",2007
180,180,"Todd Hamilton",76,79.66,141,177,-0.49,"GIRPercentageLess100yards",2007
181,181,"Kevin Na",84,79.55,214,269,-0.65,"GIRPercentageLess100yards",2007
182,182,"Steve Allan",63,79.49,155,195,-0.53,"GIRPercentageLess100yards",2007
183,183,"Ryan Moore",92,79.46,205,258,-0.55,"GIRPercentageLess100yards",2007
184,184,"Dicky Pride",71,79.41,135,170,-0.41,"GIRPercentageLess100yards",2007
185,185,"Matt Hendrix",63,79.34,169,213,-0.44,"GIRPercentageLess100yards",2007
186,186,"David Branshaw",83,79.15,186,235,-0.52,"GIRPercentageLess100yards",2007
187,187,"Davis Love III",66,79.14,148,187,-0.53,"GIRPercentageLess100yards",2007
187,187,"Paul Stankowski",52,79.14,129,163,-0.5,"GIRPercentageLess100yards",2007
189,189,"Tim Clark",66,79.07,136,172,-0.54,"GIRPercentageLess100yards",2007
190,190,"Mark Brooks",53,78.57,88,112,-0.36,"GIRPercentageLess100yards",2007
191,191,"Gavin Coles",87,78.37,163,208,-0.43,"GIRPercentageLess100yards",2007
192,192,"Jose Coceres",50,78.33,94,120,-0.5,"GIRPercentageLess100yards",2007
193,193,"Rocco Mediate",72,78.16,161,206,-0.52,"GIRPercentageLess100yards",2007
194,194,"Andrew Buckle",77,77.68,181,233,-0.48,"GIRPercentageLess100yards",2007
195,195,"Henrik Stenson",52,77.62,111,143,-0.46,"GIRPercentageLess100yards",2007
196,196,"Retief Goosen",50,75.61,93,123,-0.54,"GIRPercentageLess100yards",2007
