"PresidentsCupInternational_RANKTHISWEEK_2016","PresidentsCupInternational_RANKLASTWEEK_2016","PresidentsCupInternational_PLAYERNAME_2016","PresidentsCupInternational_EVENTS_2016","PresidentsCupInternational_AVGPOINTS_2016","PresidentsCupInternational_TOTALPOINTS_2016","PresidentsCupInternational_POINTSLOST_2016","PresidentsCupInternational_POINTSGAINED_2016","stat_name","year"
284,276,"Callum Mowat",44,0.19,8.41,-2.5,NA,"PresidentsCupInternational",2016
285,275,"PH McIntyre",48,0.19,9.16,-5.01,NA,"PresidentsCupInternational",2016
286,366,"Ruan de Smidt",48,0.19,9.08,-1.76,4.66,"PresidentsCupInternational",2016
287,281,"Mikumu Horikawa",40,0.19,7.56,-1.92,NA,"PresidentsCupInternational",2016
288,282,"Daniel Nisbet",40,0.19,7.53,-2.2,1.27,"PresidentsCupInternational",2016
289,279,"Arie Ahmad Irawan",52,0.19,9.75,-5.8,NA,"PresidentsCupInternational",2016
290,284,"Cheng Jin",40,0.19,7.44,-2.18,1.35,"PresidentsCupInternational",2016
291,287,"Jean Paul Strydom",40,0.19,7.42,-0.38,4.9,"PresidentsCupInternational",2016
292,286,"Ryan Ruffels",40,0.18,7.38,-1.32,4.01,"PresidentsCupInternational",2016
293,320,"Augusto Nunez",40,0.18,7.36,-1.11,2.82,"PresidentsCupInternational",2016
294,292,"Jarryd Felton",40,0.18,7.21,-0.86,1.44,"PresidentsCupInternational",2016
295,291,"Matthew Guyatt",40,0.18,7.21,-1.77,1.2,"PresidentsCupInternational",2016
296,295,"Charlie Wi",51,0.18,9.19,-4.16,1.98,"PresidentsCupInternational",2016
297,321,"Oliver Bekker",52,0.18,9.32,-3.97,1.39,"PresidentsCupInternational",2016
298,298,"Tim Hart",40,0.18,7.16,-0.58,5.14,"PresidentsCupInternational",2016
299,296,"Diego Velasquez",40,0.18,7.15,-1.24,4.22,"PresidentsCupInternational",2016
300,288,"Jake Higginbottom",40,0.18,7.15,-5.85,NA,"PresidentsCupInternational",2016
301,293,"Mathew Goggin",52,0.18,9.28,-4.24,NA,"PresidentsCupInternational",2016
302,290,"Tommy Cocha",45,0.18,8.03,-4.58,NA,"PresidentsCupInternational",2016
303,294,"SK Ho",48,0.18,8.47,-4.76,NA,"PresidentsCupInternational",2016
304,299,"Aaron Pike",40,0.18,7.06,-1.82,NA,"PresidentsCupInternational",2016
305,300,"Lu Weichih",40,0.18,7.04,-1.77,2.08,"PresidentsCupInternational",2016
306,289,"Mark Tullo",52,0.18,9.12,-8.7,NA,"PresidentsCupInternational",2016
307,376,"Tyrone Mordt",46,0.18,8.06,-1.85,2.8,"PresidentsCupInternational",2016
308,297,"Steve Dartnall",40,0.17,6.99,-4.27,1.32,"PresidentsCupInternational",2016
309,301,"Jin Park",40,0.17,6.94,-1.99,2.8,"PresidentsCupInternational",2016
310,303,"Ashley Hall",52,0.17,8.98,-2.55,6,"PresidentsCupInternational",2016
311,328,"Wallie Coetsee",48,0.17,8.27,-5.61,2.73,"PresidentsCupInternational",2016
312,302,"Jake Roos",52,0.17,8.78,-7.88,NA,"PresidentsCupInternational",2016
313,308,"Bryce Easton",52,0.17,8.75,-1.07,7.32,"PresidentsCupInternational",2016
314,304,"Hyungsoon Lee",40,0.17,6.69,-2.93,NA,"PresidentsCupInternational",2016
315,306,"He Ze Yu",40,0.17,6.69,-1.64,NA,"PresidentsCupInternational",2016
316,307,"Jihoon Lee",40,0.17,6.68,-2.01,NA,"PresidentsCupInternational",2016
317,309,"Seukhyun Baek",51,0.17,8.51,-5.99,NA,"PresidentsCupInternational",2016
318,311,"Jeev Milkha Singh",52,0.16,8.58,-1.51,3.92,"PresidentsCupInternational",2016
319,310,"Tatsunori Nukaga",40,0.16,6.57,-1.4,NA,"PresidentsCupInternational",2016
320,312,"Daniel Pearce",40,0.16,6.56,-1.45,NA,"PresidentsCupInternational",2016
321,314,"Hui Lin Zhang",40,0.16,6.41,-1.02,NA,"PresidentsCupInternational",2016
322,313,"Chih Bing Lam",43,0.16,6.83,-3.13,NA,"PresidentsCupInternational",2016
323,315,"R Nachimuthu",40,0.16,6.32,-1.86,2.4,"PresidentsCupInternational",2016
324,317,"Gunn Charoenkul",40,0.15,6.16,-3.21,1.21,"PresidentsCupInternational",2016
325,316,"Ulrich Van den Berg",48,0.15,7.38,-7.03,1.27,"PresidentsCupInternational",2016
326,319,"SS Hong",40,0.15,6.12,-2.02,1.8,"PresidentsCupInternational",2016
327,318,"Heung Chol Joo",40,0.15,6.13,-3.05,NA,"PresidentsCupInternational",2016
328,323,"Andrew Evans",40,0.15,6.03,-0.9,NA,"PresidentsCupInternational",2016
329,324,"George Gandranata",45,0.15,6.78,-0.58,6,"PresidentsCupInternational",2016
330,326,"Brad Moules",40,0.15,6,0,6,"PresidentsCupInternational",2016
331,322,"Aaron Townsend",43,0.15,6.42,-2.93,NA,"PresidentsCupInternational",2016
332,325,"Michael Hollick",41,0.15,6.1,-1.81,NA,"PresidentsCupInternational",2016
333,330,"Thammanoon Sriroj",44,0.15,6.5,-1.24,1.8,"PresidentsCupInternational",2016
334,327,"Colin Nel",50,0.15,7.35,-3.2,1.68,"PresidentsCupInternational",2016
335,331,"Daehyun Kim",40,0.14,5.73,-2.3,NA,"PresidentsCupInternational",2016
336,332,"Michael Wright",40,0.14,5.63,-1.05,2.64,"PresidentsCupInternational",2016
337,334,"Unho Park",46,0.14,6.37,-3.55,NA,"PresidentsCupInternational",2016
338,338,"Felipe Velazquez",40,0.14,5.53,-1.24,1.94,"PresidentsCupInternational",2016
339,335,"Oscar Fraustro",50,0.14,6.9,-3.91,NA,"PresidentsCupInternational",2016
340,336,"Justin Shin",40,0.14,5.52,-1.76,NA,"PresidentsCupInternational",2016
341,337,"Kalem Richarson",40,0.14,5.46,-2.89,NA,"PresidentsCupInternational",2016
342,341,"JC Ritchie",40,0.14,5.46,-1.36,1.68,"PresidentsCupInternational",2016
343,340,"Shukree Othman",40,0.14,5.44,-1.73,NA,"PresidentsCupInternational",2016
344,339,"Steven Jeffress",40,0.14,5.43,-2.9,2.43,"PresidentsCupInternational",2016
345,342,"Wil Bateman",40,0.13,5.39,-1.5,NA,"PresidentsCupInternational",2016
346,344,"Keiichiro Fukabori",44,0.13,5.87,-1.82,NA,"PresidentsCupInternational",2016
347,346,"Daniel Valente",40,0.13,5.29,-1.39,NA,"PresidentsCupInternational",2016
348,347,"Marius Meyer",40,0.13,5.29,-0.85,2.6,"PresidentsCupInternational",2016
349,350,"Tirawat Kaewsiribandt",46,0.13,6.02,-1.38,2.1,"PresidentsCupInternational",2016
350,345,"Ryan Yip",40,0.13,5.22,-3.05,NA,"PresidentsCupInternational",2016
351,348,"Chao Haimeng",40,0.13,5.22,-0.78,NA,"PresidentsCupInternational",2016
352,NA,"Nicolas Geyger",40,0.13,5.15,-0.86,2.64,"PresidentsCupInternational",2016
353,349,"Mitch Krywulycz",40,0.13,5.13,-1.72,NA,"PresidentsCupInternational",2016
354,343,"Ki Tack Kwon",46,0.13,5.88,-5.01,NA,"PresidentsCupInternational",2016
355,351,"David Smail",45,0.13,5.73,-2.41,NA,"PresidentsCupInternational",2016
356,353,"Albin Choi",40,0.13,5.09,-1.64,NA,"PresidentsCupInternational",2016
357,354,"Sattaya Supupramai",48,0.13,6.09,-4.31,1.8,"PresidentsCupInternational",2016
358,352,"Pariya Junhasavasdikul",44,0.13,5.56,-2.71,NA,"PresidentsCupInternational",2016
359,355,"Chawalit Plaphol",40,0.13,5.04,-1.72,1.42,"PresidentsCupInternational",2016
360,NA,"Bio Kim",40,0.13,5.04,-0.94,2.64,"PresidentsCupInternational",2016
361,357,"Natthapong Niyomchon",40,0.13,5.01,-0.65,NA,"PresidentsCupInternational",2016
362,360,"Lindsay Renolds",50,0.12,6.24,-1.65,NA,"PresidentsCupInternational",2016
363,358,"Dimi Papadatos",40,0.12,4.98,-3.03,NA,"PresidentsCupInternational",2016
364,356,"Robert Allenby",52,0.12,6.37,-6.76,NA,"PresidentsCupInternational",2016
365,361,"Atthaphon Prathummanee",40,0.12,4.86,-1.56,NA,"PresidentsCupInternational",2016
366,359,"Todd Baek",44,0.12,5.34,-3.79,NA,"PresidentsCupInternational",2016
367,368,"Pijit Petkasem",48,0.12,5.82,-2.03,1.73,"PresidentsCupInternational",2016
368,362,"Akinori Tani",40,0.12,4.84,-2.2,NA,"PresidentsCupInternational",2016
369,364,"Rak Cho",40,0.12,4.81,-1.48,NA,"PresidentsCupInternational",2016
370,363,"Chi Hsien Hsieh",40,0.12,4.81,-1.86,NA,"PresidentsCupInternational",2016
371,365,"Alistair Presnell",45,0.12,5.38,-2.28,NA,"PresidentsCupInternational",2016
372,370,"Guillermo Pereira",40,0.12,4.77,-0.31,3.6,"PresidentsCupInternational",2016
373,372,"Jacobus Prinsloo",40,0.12,4.75,0,4.75,"PresidentsCupInternational",2016
374,369,"Morne Buys",40,0.12,4.75,-1.73,NA,"PresidentsCupInternational",2016
375,374,"Adam Blyth",40,0.12,4.72,-0.6,3.46,"PresidentsCupInternational",2016
376,371,"Hidemasa Hoshino",44,0.12,5.1,-3.48,NA,"PresidentsCupInternational",2016
377,375,"Lee Dong Min",40,0.12,4.61,-2.78,NA,"PresidentsCupInternational",2016
378,367,"Sihwan Kim",41,0.11,4.69,-3.24,NA,"PresidentsCupInternational",2016
379,380,"Marc Pucay",40,0.11,4.57,-0.91,NA,"PresidentsCupInternational",2016
380,378,"Ricardo Celia",40,0.11,4.57,-1.24,NA,"PresidentsCupInternational",2016
381,377,"Roberto Diaz",44,0.11,5.02,-2.25,3.25,"PresidentsCupInternational",2016
382,381,"Jinjae Byun",40,0.11,4.55,-0.93,3.6,"PresidentsCupInternational",2016
383,382,"Rory Bourke",40,0.11,4.54,-0.25,2.52,"PresidentsCupInternational",2016
384,379,"Brad Clapp",40,0.11,4.53,-1.86,NA,"PresidentsCupInternational",2016
385,373,"Jared Harvey",46,0.11,5.18,-5.22,NA,"PresidentsCupInternational",2016
386,383,"Christopher Ross",40,0.11,4.5,-1.24,NA,"PresidentsCupInternational",2016
387,385,"Gareth Paddison",40,0.11,4.47,-1.97,NA,"PresidentsCupInternational",2016
388,384,"Phiphatphang Naewsuk",40,0.11,4.45,-2.18,NA,"PresidentsCupInternational",2016
389,387,"Tran Le Duynhat",40,0.11,4.43,-1.24,NA,"PresidentsCupInternational",2016
390,386,"Jason Norris",40,0.11,4.41,-1.57,NA,"PresidentsCupInternational",2016
391,388,"Md Shakhawat Sohel",40,0.11,4.39,-0.29,2.8,"PresidentsCupInternational",2016
392,389,"Mark Murless",40,0.11,4.34,-0.58,2.6,"PresidentsCupInternational",2016
393,390,"Junya Kameshiro",40,0.11,4.33,-0.38,2.66,"PresidentsCupInternational",2016
394,392,"Jake Stirling",48,0.1,5.02,-1.91,NA,"PresidentsCupInternational",2016
395,394,"Zi Hao Chen",40,0.1,4.18,-1.32,NA,"PresidentsCupInternational",2016
396,395,"Hsu Hao Sheng",40,0.1,4.17,-1.22,NA,"PresidentsCupInternational",2016
397,393,"Peter Cooke",40,0.1,4.16,-1.9,NA,"PresidentsCupInternational",2016
398,391,"Neil Schietekat",50,0.1,5.18,-4.31,NA,"PresidentsCupInternational",2016
399,396,"Ryan Williams",40,0.1,4.07,-2.35,NA,"PresidentsCupInternational",2016
400,397,"Anthony Brown",40,0.1,4.06,-1.82,NA,"PresidentsCupInternational",2016
401,401,"Shankar Das",40,0.1,4.06,-0.65,1.82,"PresidentsCupInternational",2016
402,398,"Shaaban Hussin",40,0.1,4.04,-1.87,NA,"PresidentsCupInternational",2016
403,400,"Junseok Lee",40,0.1,4.02,-1.9,NA,"PresidentsCupInternational",2016
404,402,"Yi Cao",40,0.1,3.96,-1.2,NA,"PresidentsCupInternational",2016
405,399,"Ricardo Gonzalez",43,0.1,4.26,-3.45,NA,"PresidentsCupInternational",2016
406,403,"Kevin Spooner",40,0.1,3.85,-1.24,NA,"PresidentsCupInternational",2016
407,405,"Christopher Wood",40,0.09,3.78,-0.5,1.88,"PresidentsCupInternational",2016
408,404,"Taeksoo Kim",40,0.09,3.74,-1.4,NA,"PresidentsCupInternational",2016
409,406,"Peter Lonard",40,0.09,3.73,-0.77,NA,"PresidentsCupInternational",2016
410,407,"Donlaphatchai Niyomchon",40,0.09,3.71,-1.01,3.5,"PresidentsCupInternational",2016
411,409,"Sung Ho Lee",40,0.09,3.68,-1.44,NA,"PresidentsCupInternational",2016
412,413,"Koh Dengshan",52,0.09,4.7,-0.67,4.7,"PresidentsCupInternational",2016
413,416,"Toru Nakajima",40,0.09,3.6,0,3.6,"PresidentsCupInternational",2016
414,417,"Travis Symth",40,0.09,3.6,0,3.6,"PresidentsCupInternational",2016
415,412,"Wenyi Huang",40,0.09,3.59,-1.13,NA,"PresidentsCupInternational",2016
416,411,"Oliver Goss",47,0.09,4.2,-2.19,NA,"PresidentsCupInternational",2016
417,410,"Yasuki Hiramoto",40,0.09,3.58,-1.68,NA,"PresidentsCupInternational",2016
418,408,"Brady Watt",41,0.09,3.66,-1.41,NA,"PresidentsCupInternational",2016
419,415,"Juan Alvarez",40,0.09,3.56,-0.64,NA,"PresidentsCupInternational",2016
420,419,"Neven Basic",40,0.09,3.5,0,3.5,"PresidentsCupInternational",2016
421,418,"Rafael Becker",40,0.09,3.44,-1.83,NA,"PresidentsCupInternational",2016
422,414,"IlHwan Park",40,0.09,3.45,-3.75,NA,"PresidentsCupInternational",2016
423,421,"Yosuke Asaji",40,0.09,3.41,-0.44,1.23,"PresidentsCupInternational",2016
424,420,"Shinji Tomimura",40,0.09,3.41,-1.44,NA,"PresidentsCupInternational",2016
425,424,"Mark Brown",40,0.09,3.4,-1.89,1.36,"PresidentsCupInternational",2016
426,422,"Takumi Kanaya",40,0.08,3.39,-0.77,NA,"PresidentsCupInternational",2016
427,425,"Brad Shilton",40,0.08,3.36,-0.93,NA,"PresidentsCupInternational",2016
428,423,"Kiyoshi Murota",40,0.08,3.33,-1.88,NA,"PresidentsCupInternational",2016
429,427,"Ed Stedman",40,0.08,3.3,-0.89,NA,"PresidentsCupInternational",2016
430,426,"Jose Toledo",40,0.08,3.3,-1.06,NA,"PresidentsCupInternational",2016
431,433,"N Thangaraja",40,0.08,3.28,0,3.28,"PresidentsCupInternational",2016
432,429,"Alex Haindl",40,0.08,3.27,-0.94,2.47,"PresidentsCupInternational",2016
