"GIRPercentage200yards_RANKTHISWEEK_2007","GIRPercentage200yards_RANKLASTWEEK_2007","GIRPercentage200yards_PLAYERNAME_2007","GIRPercentage200yards_ROUNDS_2007","GIRPercentage200yards_Pct_2007","GIRPercentage200yards_GREENSHIT_2007","GIRPercentage200yards_TOTALHOLES_2007","GIRPercentage200yards_RELATIVETOPAR_2007","stat_name","year"
82,82,"Bob Tway",103,46.92,99,211,-0.03,"GIRPercentage200yards",2007
83,83,"Troy Matteson",87,46.88,75,160,-0.08,"GIRPercentage200yards",2007
84,84,"Brandt Snedeker",105,46.79,102,218,-0.12,"GIRPercentage200yards",2007
85,85,"Woody Austin",95,46.72,107,229,-0.06,"GIRPercentage200yards",2007
86,86,"Arron Oberholser",69,46.67,63,135,-0.19,"GIRPercentage200yards",2007
87,87,"Chris Stroud",66,46.61,55,118,-0.02,"GIRPercentage200yards",2007
88,88,"Mark Brooks",53,46.46,46,99,-0.11,"GIRPercentage200yards",2007
89,89,"Steve Elkington",87,46.45,72,155,-0.1,"GIRPercentage200yards",2007
90,90,"Steve Flesch",100,46.38,96,207,-0.13,"GIRPercentage200yards",2007
91,91,"Charlie Wi",90,46.32,88,190,0.01,"GIRPercentage200yards",2007
92,92,"Johnson Wagner",97,46.27,93,201,-0.14,"GIRPercentage200yards",2007
93,93,"Sergio Garcia",68,46.1,65,141,-0.17,"GIRPercentage200yards",2007
94,94,"KJ Choi",87,45.98,80,174,0.03,"GIRPercentage200yards",2007
95,95,"Charley Hoffman",97,45.75,70,153,-0.16,"GIRPercentage200yards",2007
96,96,"Steve Stricker",81,45.74,86,188,-0.07,"GIRPercentage200yards",2007
97,97,"DJ Trahan",99,45.71,80,175,-0.05,"GIRPercentage200yards",2007
98,98,"Chris Couch",76,45.7,69,151,-0.03,"GIRPercentage200yards",2007
99,99,"Steve Marino",106,45.67,95,208,-0.02,"GIRPercentage200yards",2007
100,100,"Vaughn Taylor",91,45.66,79,173,-0.15,"GIRPercentage200yards",2007
101,101,"Briny Baird",115,45.54,102,224,-0.06,"GIRPercentage200yards",2007
102,102,"Eric Axley",107,45.5,96,211,-0.1,"GIRPercentage200yards",2007
103,103,"Zach Johnson",76,45.3,82,181,-0.15,"GIRPercentage200yards",2007
104,104,"Stewart Cink",91,45.29,77,170,-0.12,"GIRPercentage200yards",2007
105,105,"Billy Andrade",88,45.03,86,191,-0.01,"GIRPercentage200yards",2007
106,106,"Bart Bryant",87,45,81,180,-0.07,"GIRPercentage200yards",2007
107,107,"Mark Calcavecchia",93,44.71,76,170,-0.08,"GIRPercentage200yards",2007
108,108,"Geoff Ogilvy",84,44.6,62,139,-0.1,"GIRPercentage200yards",2007
109,109,"Tag Ridings",52,44.59,33,74,-0.09,"GIRPercentage200yards",2007
110,110,"Kevin Stadler",95,44.57,78,175,0.04,"GIRPercentage200yards",2007
111,111,"Brian Bateman",55,44.44,44,99,0,"GIRPercentage200yards",2007
111,111,"Michael Sim",52,44.44,48,108,-0.08,"GIRPercentage200yards",2007
113,113,"Kirk Triplett",77,44.38,75,169,-0.09,"GIRPercentage200yards",2007
114,114,"Brian Davis",101,44.34,98,221,-0.1,"GIRPercentage200yards",2007
115,115,"Lucas Glover",98,44.25,77,174,-0.05,"GIRPercentage200yards",2007
116,116,"Dicky Pride",71,44.24,73,165,-0.11,"GIRPercentage200yards",2007
117,117,"John Daly",59,44.19,38,86,-0.08,"GIRPercentage200yards",2007
118,118,"Ryan Armour",107,44.12,90,204,-0.08,"GIRPercentage200yards",2007
119,119,"Tom Pernice Jr",104,43.89,97,221,-0.07,"GIRPercentage200yards",2007
120,120,"Jeff Brehaut",59,43.88,43,98,0.05,"GIRPercentage200yards",2007
121,121,"Camilo Villegas",82,43.87,68,155,-0.15,"GIRPercentage200yards",2007
122,122,"Justin Rose",63,43.75,42,96,-0.14,"GIRPercentage200yards",2007
123,123,"Rod Pampling",92,43.71,73,167,-0.11,"GIRPercentage200yards",2007
124,124,"Glen Day",85,43.68,76,174,-0.11,"GIRPercentage200yards",2007
125,125,"Jesper Parnevik",88,43.45,73,168,-0.07,"GIRPercentage200yards",2007
126,126,"Kevin Na",84,43.35,75,173,-0.05,"GIRPercentage200yards",2007
127,127,"Paul Stankowski",52,43.18,38,88,-0.03,"GIRPercentage200yards",2007
128,128,"Jim Rutledge",59,43.16,41,95,0,"GIRPercentage200yards",2007
129,129,"Kent Jones",97,43.07,87,202,-0.08,"GIRPercentage200yards",2007
130,130,"John Mallinger",96,43.06,90,209,-0.09,"GIRPercentage200yards",2007
131,131,"Nathan Green",103,43.04,102,237,-0.09,"GIRPercentage200yards",2007
132,132,"Matt Kuchar",85,43.03,71,165,-0.06,"GIRPercentage200yards",2007
133,133,"David Branshaw",83,42.86,72,168,-0.01,"GIRPercentage200yards",2007
133,133,"Bill Haas",93,42.86,69,161,-0.14,"GIRPercentage200yards",2007
133,133,"Mike Weir",82,42.86,60,140,-0.12,"GIRPercentage200yards",2007
136,136,"Doug LaBelle II",104,42.74,100,234,-0.07,"GIRPercentage200yards",2007
137,137,"Tim Petrovic",106,42.59,92,216,-0.05,"GIRPercentage200yards",2007
138,138,"Stuart Appleby",74,42.54,57,134,-0.16,"GIRPercentage200yards",2007
139,139,"John Rollins",102,42.33,80,189,-0.01,"GIRPercentage200yards",2007
140,140,"Duffy Waldorf",69,41.86,54,129,-0.09,"GIRPercentage200yards",2007
141,141,"Mathias Gronberg",95,41.71,73,175,-0.12,"GIRPercentage200yards",2007
141,141,"Mark Wilson",87,41.71,78,187,-0.05,"GIRPercentage200yards",2007
143,143,"Darron Stiles",65,41.67,50,120,0,"GIRPercentage200yards",2007
144,144,"Joe Ogilvie",102,41.58,79,190,-0.11,"GIRPercentage200yards",2007
145,145,"Scott Gutschewski",67,41.53,49,118,-0.1,"GIRPercentage200yards",2007
146,146,"Stephen Ames",81,41.51,66,159,-0.06,"GIRPercentage200yards",2007
147,147,"Andrew Buckle",77,41.5,61,147,0,"GIRPercentage200yards",2007
148,148,"Phil Mickelson",73,41.48,56,135,-0.11,"GIRPercentage200yards",2007
149,149,"Chris Tidland",59,41.35,43,104,0,"GIRPercentage200yards",2007
150,150,"Kevin Sutherland",85,41.33,81,196,-0.07,"GIRPercentage200yards",2007
151,151,"Bo Van Pelt",104,41.26,85,206,0,"GIRPercentage200yards",2007
152,152,"Justin Leonard",95,41.18,84,204,-0.04,"GIRPercentage200yards",2007
153,153,"Craig Lile",77,41.14,72,175,-0.04,"GIRPercentage200yards",2007
154,154,"Chris DiMarco",79,41.07,69,168,-0.1,"GIRPercentage200yards",2007
154,154,"Jeff Sluman",60,41.07,46,112,0.07,"GIRPercentage200yards",2007
156,156,"Bob Estes",88,40.97,93,227,-0.15,"GIRPercentage200yards",2007
157,157,"Scott Verplank",82,40.94,61,149,-0.16,"GIRPercentage200yards",2007
158,158,"Rory Sabbatini",81,40.91,63,154,-0.1,"GIRPercentage200yards",2007
159,159,"Bob Heintz",85,40.88,65,159,-0.09,"GIRPercentage200yards",2007
160,160,"Corey Pavin",81,40.53,92,227,-0.11,"GIRPercentage200yards",2007
161,161,"Richard Johnson",93,40.51,79,195,-0.06,"GIRPercentage200yards",2007
162,162,"Michael Allen",74,40.44,55,136,-0.18,"GIRPercentage200yards",2007
163,163,"Padraig Harrington",64,40.35,46,114,-0.22,"GIRPercentage200yards",2007
164,164,"Harrison Frazar",88,40.15,53,132,0.02,"GIRPercentage200yards",2007
165,165,"Steve Wheatcroft",73,40,54,135,-0.07,"GIRPercentage200yards",2007
166,166,"JP Hayes",89,39.52,66,167,-0.17,"GIRPercentage200yards",2007
167,167,"Brian Gay",107,39.3,123,313,-0.08,"GIRPercentage200yards",2007
168,168,"Jason Bohn",57,39.23,51,130,-0.06,"GIRPercentage200yards",2007
169,169,"Jason Schultz",63,39,39,100,0,"GIRPercentage200yards",2007
170,170,"Todd Hamilton",76,38.93,51,131,-0.02,"GIRPercentage200yards",2007
171,171,"Bryce Molder",56,38.74,43,111,-0.02,"GIRPercentage200yards",2007
172,172,"Ben Curtis",80,38.69,65,168,-0.03,"GIRPercentage200yards",2007
173,173,"Jarrod Lyle",77,38.67,58,150,-0.1,"GIRPercentage200yards",2007
174,174,"Retief Goosen",50,38.37,33,86,-0.18,"GIRPercentage200yards",2007
175,175,"Paul Goydos",60,38.31,59,154,-0.1,"GIRPercentage200yards",2007
176,176,"Chad Campbell",96,38.2,68,178,-0.16,"GIRPercentage200yards",2007
177,177,"Steve Allan",63,38.18,42,110,-0.07,"GIRPercentage200yards",2007
177,177,"Aaron Baddeley",83,38.18,63,165,-0.13,"GIRPercentage200yards",2007
179,179,"Brendon de Jonge",76,38.1,56,147,-0.02,"GIRPercentage200yards",2007
180,180,"Cameron Beckman",96,37.63,70,186,-0.17,"GIRPercentage200yards",2007
181,181,"Jason Dufner",100,37.44,76,203,-0.07,"GIRPercentage200yards",2007
182,182,"Luke Donald",69,37.31,50,134,-0.14,"GIRPercentage200yards",2007
183,183,"Michael Boyd",61,37.24,54,145,-0.04,"GIRPercentage200yards",2007
184,184,"Parker McLachlin",83,37.21,64,172,-0.03,"GIRPercentage200yards",2007
185,185,"Ian Poulter",63,37.11,36,97,0.03,"GIRPercentage200yards",2007
186,186,"Fred Funk",65,37.09,56,151,-0.11,"GIRPercentage200yards",2007
187,187,"Ryuji Imada",104,35.97,91,253,-0.02,"GIRPercentage200yards",2007
188,188,"Tripp Isenhour",86,35.93,60,167,-0.07,"GIRPercentage200yards",2007
189,189,"Nick OHern",72,35.37,58,164,-0.03,"GIRPercentage200yards",2007
190,190,"Marco Dawson",73,35.33,53,150,-0.13,"GIRPercentage200yards",2007
191,191,"Shigeki Maruyama",84,35.18,89,253,-0.1,"GIRPercentage200yards",2007
192,192,"Chris Riley",59,35.11,46,131,0.02,"GIRPercentage200yards",2007
193,193,"Rich Barcelo",80,35,56,160,-0.09,"GIRPercentage200yards",2007
194,194,"Lee Janzen",66,33.85,44,130,-0.14,"GIRPercentage200yards",2007
195,195,"Bubba Dickerson",51,31.94,23,72,0,"GIRPercentage200yards",2007
196,196,"Jose Maria Olazabal",52,29.41,35,119,-0.11,"GIRPercentage200yards",2007
