"TenthTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2010","TenthTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2010","TenthTeeEarlyRound2ScoringAverage_PLAYERNAME_2010","TenthTeeEarlyRound2ScoringAverage__2010","TenthTeeEarlyRound2ScoringAverage_AVG_2010","TenthTeeEarlyRound2ScoringAverage_TOTALSTROKES_2010","TenthTeeEarlyRound2ScoringAverage_TOTALROUNDS_2010","stat_name","year"
22,22,"Stewart Cink",NA,68.83,413,6,"TenthTeeEarlyRound2ScoringAverage",2010
22,22,"Bryce Molder",NA,68.83,413,6,"TenthTeeEarlyRound2ScoringAverage",2010
24,24,"Aaron Baddeley",NA,69,552,8,"TenthTeeEarlyRound2ScoringAverage",2010
24,24,"Mark Calcavecchia",NA,69,207,3,"TenthTeeEarlyRound2ScoringAverage",2010
24,24,"Ben Curtis",NA,69,414,6,"TenthTeeEarlyRound2ScoringAverage",2010
24,24,"Graham DeLaet",NA,69,552,8,"TenthTeeEarlyRound2ScoringAverage",2010
24,24,"Steve Marino",NA,69,345,5,"TenthTeeEarlyRound2ScoringAverage",2010
24,24,"Tom Pernice Jr",NA,69,138,2,"TenthTeeEarlyRound2ScoringAverage",2010
24,24,"Brett Quigley",NA,69,552,8,"TenthTeeEarlyRound2ScoringAverage",2010
24,24,"Scott Verplank",NA,69,69,1,"TenthTeeEarlyRound2ScoringAverage",2010
32,32,"Dustin Johnson",NA,69.14,484,7,"TenthTeeEarlyRound2ScoringAverage",2010
32,32,"Jerry Kelly",NA,69.14,484,7,"TenthTeeEarlyRound2ScoringAverage",2010
34,34,"Blake Adams",NA,69.17,415,6,"TenthTeeEarlyRound2ScoringAverage",2010
34,34,"Brandt Snedeker",NA,69.17,415,6,"TenthTeeEarlyRound2ScoringAverage",2010
36,36,"Martin Laird",NA,69.25,277,4,"TenthTeeEarlyRound2ScoringAverage",2010
36,36,"Justin Leonard",NA,69.25,277,4,"TenthTeeEarlyRound2ScoringAverage",2010
36,36,"Rory McIlroy",NA,69.25,277,4,"TenthTeeEarlyRound2ScoringAverage",2010
39,39,"Alex Prugh",NA,69.29,485,7,"TenthTeeEarlyRound2ScoringAverage",2010
40,40,"Steve Flesch",NA,69.33,416,6,"TenthTeeEarlyRound2ScoringAverage",2010
40,40,"Charles Howell III",NA,69.33,416,6,"TenthTeeEarlyRound2ScoringAverage",2010
40,40,"Will Ma Kenzie",NA,69.33,208,3,"TenthTeeEarlyRound2ScoringAverage",2010
40,40,"Jimmy Walker",NA,69.33,416,6,"TenthTeeEarlyRound2ScoringAverage",2010
40,40,"Brett Wetterich",NA,69.33,208,3,"TenthTeeEarlyRound2ScoringAverage",2010
45,45,"Aron Price",NA,69.38,555,8,"TenthTeeEarlyRound2ScoringAverage",2010
46,46,"Charley Hoffman",NA,69.4,347,5,"TenthTeeEarlyRound2ScoringAverage",2010
46,46,"JB Holmes",NA,69.4,347,5,"TenthTeeEarlyRound2ScoringAverage",2010
48,48,"Tim Clark",NA,69.5,417,6,"TenthTeeEarlyRound2ScoringAverage",2010
48,48,"Chris DiMarco",NA,69.5,278,4,"TenthTeeEarlyRound2ScoringAverage",2010
48,48,"Jerod Turner",NA,69.5,139,2,"TenthTeeEarlyRound2ScoringAverage",2010
48,48,"Charlie Wi",NA,69.5,556,8,"TenthTeeEarlyRound2ScoringAverage",2010
52,52,"Ernie Els",NA,69.56,626,9,"TenthTeeEarlyRound2ScoringAverage",2010
53,53,"Stuart Appleby",NA,69.6,348,5,"TenthTeeEarlyRound2ScoringAverage",2010
54,54,"Kevin Sutherland",NA,69.63,557,8,"TenthTeeEarlyRound2ScoringAverage",2010
55,55,"JP Hayes",NA,69.67,627,9,"TenthTeeEarlyRound2ScoringAverage",2010
55,55,"Cliff Kresge",NA,69.67,209,3,"TenthTeeEarlyRound2ScoringAverage",2010
55,55,"Steve Stricker",NA,69.67,627,9,"TenthTeeEarlyRound2ScoringAverage",2010
55,55,"Jay Williamson",NA,69.67,627,9,"TenthTeeEarlyRound2ScoringAverage",2010
59,59,"Richard Johnson",NA,69.71,488,7,"TenthTeeEarlyRound2ScoringAverage",2010
59,59,"Andres Romero",NA,69.71,488,7,"TenthTeeEarlyRound2ScoringAverage",2010
61,61,"Davis Love III",NA,69.75,558,8,"TenthTeeEarlyRound2ScoringAverage",2010
62,62,"Robert Allenby",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2010
63,63,"Charles Warren",NA,69.83,419,6,"TenthTeeEarlyRound2ScoringAverage",2010
64,64,"Spencer Levin",NA,69.88,559,8,"TenthTeeEarlyRound2ScoringAverage",2010
65,65,"Briny Baird",NA,69.89,629,9,"TenthTeeEarlyRound2ScoringAverage",2010
66,66,"Joe Durant",NA,70,210,3,"TenthTeeEarlyRound2ScoringAverage",2010
66,66,"Brian Gay",NA,70,140,2,"TenthTeeEarlyRound2ScoringAverage",2010
66,66,"Tom Gillis",NA,70,210,3,"TenthTeeEarlyRound2ScoringAverage",2010
66,66,"Jeff Gove",NA,70,350,5,"TenthTeeEarlyRound2ScoringAverage",2010
66,66,"Tim Herron",NA,70,280,4,"TenthTeeEarlyRound2ScoringAverage",2010
66,66,"Sean OHair",NA,70,210,3,"TenthTeeEarlyRound2ScoringAverage",2010
66,66,"DA Points",NA,70,490,7,"TenthTeeEarlyRound2ScoringAverage",2010
66,66,"Paul Stankowski",NA,70,350,5,"TenthTeeEarlyRound2ScoringAverage",2010
66,66,"DJ Trahan",NA,70,350,5,"TenthTeeEarlyRound2ScoringAverage",2010
66,66,"Bo Van Pelt",NA,70,350,5,"TenthTeeEarlyRound2ScoringAverage",2010
76,76,"Rickie Fowler",NA,70.14,491,7,"TenthTeeEarlyRound2ScoringAverage",2010
76,76,"Kevin Streelman",NA,70.14,491,7,"TenthTeeEarlyRound2ScoringAverage",2010
78,78,"Brent Delahoussaye",NA,70.17,421,6,"TenthTeeEarlyRound2ScoringAverage",2010
78,78,"Cameron Percy",NA,70.17,421,6,"TenthTeeEarlyRound2ScoringAverage",2010
80,80,"Skip Kendall",NA,70.2,351,5,"TenthTeeEarlyRound2ScoringAverage",2010
80,80,"Troy Matteson",NA,70.2,351,5,"TenthTeeEarlyRound2ScoringAverage",2010
82,82,"Michael Letzig",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2010
82,82,"Brenden Pappas",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2010
82,82,"Omar Uresti",NA,70.25,562,8,"TenthTeeEarlyRound2ScoringAverage",2010
85,85,"Michael Bradley",NA,70.29,492,7,"TenthTeeEarlyRound2ScoringAverage",2010
85,85,"John Daly",NA,70.29,492,7,"TenthTeeEarlyRound2ScoringAverage",2010
87,87,"Matt Bettencourt",NA,70.33,211,3,"TenthTeeEarlyRound2ScoringAverage",2010
87,87,"Alex Cejka",NA,70.33,422,6,"TenthTeeEarlyRound2ScoringAverage",2010
87,87,"Matt Every",NA,70.33,211,3,"TenthTeeEarlyRound2ScoringAverage",2010
87,87,"Hunter Mahan",NA,70.33,422,6,"TenthTeeEarlyRound2ScoringAverage",2010
87,87,"Jeff Quinney",NA,70.33,422,6,"TenthTeeEarlyRound2ScoringAverage",2010
87,87,"Camilo Villegas",NA,70.33,211,3,"TenthTeeEarlyRound2ScoringAverage",2010
93,93,"Rod Pampling",NA,70.38,563,8,"TenthTeeEarlyRound2ScoringAverage",2010
93,93,"Garrett Willis",NA,70.38,563,8,"TenthTeeEarlyRound2ScoringAverage",2010
95,95,"KJ Choi",NA,70.4,352,5,"TenthTeeEarlyRound2ScoringAverage",2010
95,95,"Brian Davis",NA,70.4,704,10,"TenthTeeEarlyRound2ScoringAverage",2010
97,97,"Mathew Goggin",NA,70.43,493,7,"TenthTeeEarlyRound2ScoringAverage",2010
97,97,"Jeff Maggert",NA,70.43,493,7,"TenthTeeEarlyRound2ScoringAverage",2010
99,99,"Kris Blanks",NA,70.5,423,6,"TenthTeeEarlyRound2ScoringAverage",2010
99,99,"Troy Merritt",NA,70.5,423,6,"TenthTeeEarlyRound2ScoringAverage",2010
99,99,"Justin Rose",NA,70.5,423,6,"TenthTeeEarlyRound2ScoringAverage",2010
99,99,"Roland Thatcher",NA,70.5,141,2,"TenthTeeEarlyRound2ScoringAverage",2010
99,99,"Vance Veazey",NA,70.5,564,8,"TenthTeeEarlyRound2ScoringAverage",2010
104,104,"David Toms",NA,70.63,565,8,"TenthTeeEarlyRound2ScoringAverage",2010
105,105,"Cameron Beckman",NA,70.67,424,6,"TenthTeeEarlyRound2ScoringAverage",2010
105,105,"Marc Leishman",NA,70.67,636,9,"TenthTeeEarlyRound2ScoringAverage",2010
105,105,"Ryan Moore",NA,70.67,424,6,"TenthTeeEarlyRound2ScoringAverage",2010
105,105,"Jeff Overton",NA,70.67,636,9,"TenthTeeEarlyRound2ScoringAverage",2010
105,105,"Josh Teater",NA,70.67,424,6,"TenthTeeEarlyRound2ScoringAverage",2010
110,110,"Martin Flores",NA,70.75,283,4,"TenthTeeEarlyRound2ScoringAverage",2010
111,111,"Woody Austin",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2010
111,111,"Shaun Micheel",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2010
111,111,"Tim Petrovic",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2010
111,111,"Mike Weir",NA,70.83,425,6,"TenthTeeEarlyRound2ScoringAverage",2010
115,115,"Matt Jones",NA,70.86,496,7,"TenthTeeEarlyRound2ScoringAverage",2010
116,116,"Scott McCarron",NA,70.88,567,8,"TenthTeeEarlyRound2ScoringAverage",2010
116,116,"John Senden",NA,70.88,567,8,"TenthTeeEarlyRound2ScoringAverage",2010
118,118,"Sergio Garcia",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2010
118,118,"Freddie Jacobson",NA,71,497,7,"TenthTeeEarlyRound2ScoringAverage",2010
118,118,"Jarrod Lyle",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2010
118,118,"John Merrick",NA,71,497,7,"TenthTeeEarlyRound2ScoringAverage",2010
118,118,"Ian Poulter",NA,71,284,4,"TenthTeeEarlyRound2ScoringAverage",2010
118,118,"Chris Riley",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2010
118,118,"Chris Stroud",NA,71,426,6,"TenthTeeEarlyRound2ScoringAverage",2010
118,118,"Cameron Tringale",NA,71,355,5,"TenthTeeEarlyRound2ScoringAverage",2010
118,118,"Nick Watney",NA,71,213,3,"TenthTeeEarlyRound2ScoringAverage",2010
118,118,"YE Yang",NA,71,213,3,"TenthTeeEarlyRound2ScoringAverage",2010
128,128,"Chris Tidland",NA,71.17,427,6,"TenthTeeEarlyRound2ScoringAverage",2010
129,129,"Henrik Bjornstad",NA,71.18,783,11,"TenthTeeEarlyRound2ScoringAverage",2010
129,129,"James Driscoll",NA,71.18,783,11,"TenthTeeEarlyRound2ScoringAverage",2010
131,131,"Dean Wilson",NA,71.2,356,5,"TenthTeeEarlyRound2ScoringAverage",2010
132,132,"Derek Lamely",NA,71.25,285,4,"TenthTeeEarlyRound2ScoringAverage",2010
132,132,"Joe Ogilvie",NA,71.25,570,8,"TenthTeeEarlyRound2ScoringAverage",2010
134,134,"Paul Goydos",NA,71.33,428,6,"TenthTeeEarlyRound2ScoringAverage",2010
134,134,"Adam Scott",NA,71.33,428,6,"TenthTeeEarlyRound2ScoringAverage",2010
134,134,"Heath Slocum",NA,71.33,428,6,"TenthTeeEarlyRound2ScoringAverage",2010
134,134,"Brian Stuard",NA,71.33,642,9,"TenthTeeEarlyRound2ScoringAverage",2010
138,138,"Jason Dufner",NA,71.4,357,5,"TenthTeeEarlyRound2ScoringAverage",2010
138,138,"Chris Wilson",NA,71.4,357,5,"TenthTeeEarlyRound2ScoringAverage",2010
140,140,"Nathan Green",NA,71.43,500,7,"TenthTeeEarlyRound2ScoringAverage",2010
141,141,"Trevor Immelman",NA,71.5,286,4,"TenthTeeEarlyRound2ScoringAverage",2010
141,141,"Bubba Watson",NA,71.5,572,8,"TenthTeeEarlyRound2ScoringAverage",2010
141,141,"Steve Wheatcroft",NA,71.5,572,8,"TenthTeeEarlyRound2ScoringAverage",2010
144,144,"Jason Day",NA,71.57,501,7,"TenthTeeEarlyRound2ScoringAverage",2010
144,144,"Pat Perez",NA,71.57,501,7,"TenthTeeEarlyRound2ScoringAverage",2010
146,146,"Jonathan Byrd",NA,71.6,358,5,"TenthTeeEarlyRound2ScoringAverage",2010
146,146,"Kevin Stadler",NA,71.6,358,5,"TenthTeeEarlyRound2ScoringAverage",2010
148,148,"Rich Barcelo",NA,71.67,215,3,"TenthTeeEarlyRound2ScoringAverage",2010
148,148,"Craig Bowden",NA,71.67,430,6,"TenthTeeEarlyRound2ScoringAverage",2010
148,148,"Greg Kraft",NA,71.67,430,6,"TenthTeeEarlyRound2ScoringAverage",2010
148,148,"John Mallinger",NA,71.67,430,6,"TenthTeeEarlyRound2ScoringAverage",2010
148,148,"Garth Mulroy",NA,71.67,430,6,"TenthTeeEarlyRound2ScoringAverage",2010
148,148,"Geoff Ogilvy",NA,71.67,215,3,"TenthTeeEarlyRound2ScoringAverage",2010
148,148,"John Rollins",NA,71.67,430,6,"TenthTeeEarlyRound2ScoringAverage",2010
155,155,"Brendon de Jonge",NA,71.71,502,7,"TenthTeeEarlyRound2ScoringAverage",2010
155,155,"Ted Purdy",NA,71.71,502,7,"TenthTeeEarlyRound2ScoringAverage",2010
157,157,"Ryan Palmer",NA,71.75,287,4,"TenthTeeEarlyRound2ScoringAverage",2010
158,158,"Bill Lunde",NA,71.78,646,9,"TenthTeeEarlyRound2ScoringAverage",2010
159,159,"JJ Henry",NA,71.8,359,5,"TenthTeeEarlyRound2ScoringAverage",2010
159,159,"Steve Lowery",NA,71.8,359,5,"TenthTeeEarlyRound2ScoringAverage",2010
161,161,"Vijay Singh",NA,71.83,431,6,"TenthTeeEarlyRound2ScoringAverage",2010
162,162,"Rory Sabbatini",NA,71.86,503,7,"TenthTeeEarlyRound2ScoringAverage",2010
163,163,"Andrew McLardy",NA,72,144,2,"TenthTeeEarlyRound2ScoringAverage",2010
163,163,"Kenny Perry",NA,72,216,3,"TenthTeeEarlyRound2ScoringAverage",2010
163,163,"Michael Sim",NA,72,216,3,"TenthTeeEarlyRound2ScoringAverage",2010
163,163,"Roger Tambellini",NA,72,360,5,"TenthTeeEarlyRound2ScoringAverage",2010
163,163,"Nicholas Thompson",NA,72,432,6,"TenthTeeEarlyRound2ScoringAverage",2010
168,168,"George McNeill",NA,72.13,577,8,"TenthTeeEarlyRound2ScoringAverage",2010
169,169,"Scott Piercy",NA,72.14,505,7,"TenthTeeEarlyRound2ScoringAverage",2010
170,170,"Chris Couch",NA,72.33,217,3,"TenthTeeEarlyRound2ScoringAverage",2010
170,170,"Greg Owen",NA,72.33,434,6,"TenthTeeEarlyRound2ScoringAverage",2010
170,170,"Jeev Milkha Singh",NA,72.33,217,3,"TenthTeeEarlyRound2ScoringAverage",2010
170,170,"Vaughn Taylor",NA,72.33,217,3,"TenthTeeEarlyRound2ScoringAverage",2010
174,174,"James Nitties",NA,72.63,581,8,"TenthTeeEarlyRound2ScoringAverage",2010
175,175,"Ricky Barnes",NA,72.67,218,3,"TenthTeeEarlyRound2ScoringAverage",2010
175,175,"Bob Estes",NA,72.67,436,6,"TenthTeeEarlyRound2ScoringAverage",2010
175,175,"Mathias Gronberg",NA,72.67,436,6,"TenthTeeEarlyRound2ScoringAverage",2010
175,175,"Ryuji Imada",NA,72.67,218,3,"TenthTeeEarlyRound2ScoringAverage",2010
179,179,"Rocco Mediate",NA,72.75,582,8,"TenthTeeEarlyRound2ScoringAverage",2010
180,180,"Ben Crane",NA,72.83,437,6,"TenthTeeEarlyRound2ScoringAverage",2010
180,180,"Brad Faxon",NA,72.83,437,6,"TenthTeeEarlyRound2ScoringAverage",2010
182,182,"Angel Cabrera",NA,73,292,4,"TenthTeeEarlyRound2ScoringAverage",2010
182,182,"Johnson Wagner",NA,73,219,3,"TenthTeeEarlyRound2ScoringAverage",2010
184,184,"Billy Mayfair",NA,73.25,293,4,"TenthTeeEarlyRound2ScoringAverage",2010
185,185,"Jason Bohn",NA,73.4,367,5,"TenthTeeEarlyRound2ScoringAverage",2010
186,186,"Daniel Chopra",NA,73.71,516,7,"TenthTeeEarlyRound2ScoringAverage",2010
187,187,"Kevin Johnson",NA,74.17,445,6,"TenthTeeEarlyRound2ScoringAverage",2010
188,188,"David Lutterus",NA,74.2,371,5,"TenthTeeEarlyRound2ScoringAverage",2010
189,189,"Robert Garrigus",NA,74.33,223,3,"TenthTeeEarlyRound2ScoringAverage",2010
190,190,"David Duval",NA,74.4,372,5,"TenthTeeEarlyRound2ScoringAverage",2010
191,191,"Justin Bolli",NA,75,375,5,"TenthTeeEarlyRound2ScoringAverage",2010
191,191,"Bill Haas",NA,75,75,1,"TenthTeeEarlyRound2ScoringAverage",2010
