"Approachesfrom200yards_RANKTHISWEEK_2012","Approachesfrom200yards_RANKLASTWEEK_2012","Approachesfrom200yards_PLAYERNAME_2012","Approachesfrom200yards_ROUNDS_2012","Approachesfrom200yards_AVG_2012","Approachesfrom200yards_TOTALDISTANCEFEET_2012","Approachesfrom200yards_OFATTEMPTS_2012","Approachesfrom200yards_RELATIVETOPAR_2012","stat_name","year"
1,1,"Robert Garrigus",89,NA,8956,217,-43,"Approachesfrom200yards",2012
2,2,"Rory McIlroy",60,NA,4897.667,116,-39,"Approachesfrom200yards",2012
2,2,"Tiger Woods",69,NA,6760.417,160,-49,"Approachesfrom200yards",2012
4,4,"Michael Thompson",80,NA,8118,190,-44,"Approachesfrom200yards",2012
5,5,"Charlie Beljan",61,NA,5075.917,115,-21,"Approachesfrom200yards",2012
6,6,"Jim Furyk",85,NA,9221.25,208,-30,"Approachesfrom200yards",2012
7,7,"Geoff Ogilvy",73,NA,7417.667,167,-55,"Approachesfrom200yards",2012
8,8,"Gary Woodland",70,NA,7938.083,177,-35,"Approachesfrom200yards",2012
9,9,"Dustin Johnson",70,NA,6941.833,154,-35,"Approachesfrom200yards",2012
10,10,"Steve Stricker",73,NA,7981,176,-37,"Approachesfrom200yards",2012
11,11,"Seung Yul Noh",105,NA,10830.833,238,-33,"Approachesfrom200yards",2012
12,12,"Russell Knox",72,NA,7881.5,173,-29,"Approachesfrom200yards",2012
13,13,"Andres Romero",68,NA,8086.833,177,-17,"Approachesfrom200yards",2012
14,14,"Jeff Maggert",83,NA,10987.833,240,-24,"Approachesfrom200yards",2012
15,15,"Davis Love III",64,NA,7091,154,-17,"Approachesfrom200yards",2012
15,15,"Scott Stallings",78,NA,9445.667,205,-33,"Approachesfrom200yards",2012
15,15,"Kyle Stanley",86,NA,9349.333,203,-43,"Approachesfrom200yards",2012
18,18,"Brendon de Jonge",115,NA,14070.75,305,-81,"Approachesfrom200yards",2012
18,18,"Harris English",98,NA,11410.417,247,-41,"Approachesfrom200yards",2012
20,20,"Justin Rose",69,NA,8562.917,185,-43,"Approachesfrom200yards",2012
20,20,"Roland Thatcher",55,NA,5876.333,127,-6,"Approachesfrom200yards",2012
22,22,"Tom Gillis",75,NA,10844.833,234,-54,"Approachesfrom200yards",2012
23,23,"Stewart Cink",71,NA,6587.25,142,-10,"Approachesfrom200yards",2012
24,24,"Charl Schwartzel",56,NA,6233,134,-23,"Approachesfrom200yards",2012
24,24,"Adam Scott",59,NA,5951.75,128,-30,"Approachesfrom200yards",2012
26,26,"Keegan Bradley",90,NA,10392.333,223,-60,"Approachesfrom200yards",2012
26,26,"Sean OHair",84,NA,11040.167,237,-40,"Approachesfrom200yards",2012
28,28,"Graham DeLaet",79,NA,8626.75,185,-29,"Approachesfrom200yards",2012
28,28,"Luke Donald",63,NA,6537.833,140,-26,"Approachesfrom200yards",2012
30,30,"Brandt Jobe",57,NA,6119.25,131,-16,"Approachesfrom200yards",2012
31,31,"Gary Christian",91,NA,10969.917,234,-42,"Approachesfrom200yards",2012
31,31,"Matt Kuchar",86,NA,9808.417,209,-41,"Approachesfrom200yards",2012
33,33,"JB Holmes",90,NA,10496.667,223,-31,"Approachesfrom200yards",2012
34,34,"John Merrick",83,NA,9903.583,210,-31,"Approachesfrom200yards",2012
35,35,"Cameron Beckman",81,NA,8976,190,-19,"Approachesfrom200yards",2012
36,36,"Bo Van Pelt",84,NA,9657.5,204,-45,"Approachesfrom200yards",2012
37,37,"Ryan Moore",89,NA,11850.083,250,-39,"Approachesfrom200yards",2012
37,37,"Louis Oosthuizen",65,NA,7629.167,161,-44,"Approachesfrom200yards",2012
37,37,"Lee Westwood",60,NA,6400.417,135,-25,"Approachesfrom200yards",2012
40,40,"Charles Howell III",98,NA,10210.667,215,-51,"Approachesfrom200yards",2012
40,40,"Ryan Palmer",81,NA,8981.833,189,-35,"Approachesfrom200yards",2012
40,40,"Jimmy Walker",101,NA,13073.667,275,-64,"Approachesfrom200yards",2012
43,43,"Ryo Ishikawa",54,NA,5045.167,106,-8,"Approachesfrom200yards",2012
44,44,"Billy Horschel",63,NA,7086.583,148,-27,"Approachesfrom200yards",2012
45,45,"Kyle Thompson",51,NA,5290.417,110,5,"Approachesfrom200yards",2012
46,46,"Vaughn Taylor",81,NA,7605,158,-9,"Approachesfrom200yards",2012
47,47,"Ben Curtis",62,NA,7955.667,165,-16,"Approachesfrom200yards",2012
47,47,"Jason Day",57,NA,6315.833,131,-26,"Approachesfrom200yards",2012
47,47,"Jason Dufner",83,NA,9994.083,207,-45,"Approachesfrom200yards",2012
50,50,"Charley Hoffman",88,NA,12327.917,255,-41,"Approachesfrom200yards",2012
50,50,"Chez Reavie",83,NA,9759.583,202,-11,"Approachesfrom200yards",2012
50,50,"Boo Weekley",74,NA,8499.417,176,-36,"Approachesfrom200yards",2012
53,53,"Kevin Chappell",91,NA,10643.083,220,-35,"Approachesfrom200yards",2012
53,53,"Chris Couch",61,NA,8467.583,175,-47,"Approachesfrom200yards",2012
53,53,"Harrison Frazar",56,NA,6245.25,129,-17,"Approachesfrom200yards",2012
53,53,"Brian Harman",101,NA,12496.333,258,-52,"Approachesfrom200yards",2012
57,57,"Robert Allenby",76,NA,9925.083,204,-11,"Approachesfrom200yards",2012
57,57,"Martin Flores",95,NA,10746.583,221,-32,"Approachesfrom200yards",2012
57,57,"Mathew Goggin",65,NA,7838,161,-32,"Approachesfrom200yards",2012
57,57,"Chris Kirk",93,NA,11836,243,-34,"Approachesfrom200yards",2012
57,57,"George McNeill",85,NA,11390.833,234,-31,"Approachesfrom200yards",2012
57,57,"Kevin Stadler",85,NA,10032.5,206,-27,"Approachesfrom200yards",2012
57,57,"Josh Teater",97,NA,12449.917,256,-54,"Approachesfrom200yards",2012
64,64,"Zach Johnson",95,NA,11649.75,239,-45,"Approachesfrom200yards",2012
65,65,"Tommy Gainey",98,NA,11515.75,236,-16,"Approachesfrom200yards",2012
65,65,"Troy Matteson",100,NA,11180.25,229,-33,"Approachesfrom200yards",2012
67,67,"Roberto Castro",92,NA,11060.167,226,-40,"Approachesfrom200yards",2012
